rcept_no,rcept_dt,stock_code,corp_name,report_nm,event_category,body_format,parsed_effective_date,parsed_suspension_start,parsed_suspension_end,parsed_resumption_date,parsed_resumption_time,date_label_used,raw_text_window,parser_confidence,manual_review_required,parse_status,correction_flag,notes,source_period,parser_version,cached_body_at_run,prior_priority_bucket,is_period_change,correction_pass3_confidence
20121113900132,20121113,026960,동서,주권매매거래정지(무상증자),suspension_related,html_inline,2012-11-13,2012-11-13,,,,정지기간,.대상종목 (주)동서 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-11-13 12:20:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121116900123,20121116,137400,피엔티,주권매매거래정지(무상증자),suspension_related,html_inline,2012-11-16,2012-11-16,,,,정지기간,대상종목 (주)피엔티 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-11-16 13:59:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121119900232,20121119,043220,티에스넥스젠,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-11-22,2012-11-22,,,,정지기간,목 (주)경원산업 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-11-22 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121121900084,20121121,114190,강원에너지,주권매매거래정지(무상증자),suspension_related,html_inline,2012-11-21,2012-11-21,,,,정지기간,종목 (주)웰크론강원 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-11-21 13:17:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121123900109,20121123,034010,트라이써클,주권매매거래정지(투자자 보호),suspension_related,html_inline,2012-11-23,2012-11-23,,,,정지기간, (주)트라이써클 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-11-23 14:31:00 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121126900165,20121126,043200,파루,주권매매거래정지(주식병합을 위한 구주권제출),suspension_related,html_inline,2012-11-29,2012-11-29,,,,정지기간,상종목 (주)파루 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-11-29 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 코스닥시장업무규정시행세칙 제,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121127900226,20121127,053330,영진코퍼레이션,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-11-30,2012-11-30,,,,정지기간, (주)영진인프라 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-11-30 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 구주권 제출사유 : 자본감소,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121127900153,20121127,078940,퀀타피아,주권매매거래정지(주식병합을 위한 구주권제출),suspension_related,html_inline,2012-11-30,2012-11-30,,,,정지기간,일경산업개발(주) 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-11-30 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 코스닥시장업무규정시행세칙 제,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121203900323,20121203,013780,아큐텍,기타경영사항(자율공시)(주권매매거래정지 효력정지 등 가처분신청),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121203900147,20121203,010470,오리콤,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-12-06,2012-12-06,,,,정지기간,종목 (주)오리콤 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-12-06 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 구주권 제출 사유 : 주식분,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121205900287,20121205,054940,엑사이엔씨,주권매매거래정지,suspension_related,html_inline,2012-12-05,2012-12-05,,,,정지기간, (주)엑사이엔씨 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-12-05 16:38:00 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제38조의2 및 동규정시행세칙 제29조 5,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121212900482,20121212,106080,케이이엠텍,주권매매거래정지(무상증자),suspension_related,html_inline,2012-12-12,2012-12-12,,,,정지기간,상종목 (주)하이소닉 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-12-12 16:45:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121213900777,20121213,066060,휴먼텍코리아,주권매매거래정지(불성실공시법인 지정),suspension_related,html_inline,2012-12-14,2012-12-14,,,,정지기간,먼텍코리아 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2012-12-14 - 나.만료일시 2012-12-14 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121213900773,20121213,037950,엘컴텍,주권매매거래정지(불성실공시법인 지정),suspension_related,html_inline,2012-12-14,2012-12-14,,,,정지기간,컴텍(주) 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2012-12-14 - 나.만료일시 2012-12-14 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121213900475,20121213,029480,광무,주권매매거래정지(구주권제출),suspension_related,html_inline,2012-12-18,2012-12-18,,,,정지기간,목 케이디씨(주) 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-12-18 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121213900146,20121213,139050,비에프랩스,주권매매거래정지(무상증자),suspension_related,html_inline,2012-12-13,2012-12-13,,,,정지기간,.대상종목 (주)경봉 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-12-13 11:02:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121214901272,20121214,026250,삼우이엠씨,주권매매거래정지(풍문 또는 보도 관련),suspension_related,html_inline,2012-12-17,2012-12-17,,,,정지기간,"우이엠씨 보통주 2.정지사유 풍문 또는 보도 관련 3.정지기간 가.정지일시 2012-12-17 - 나.만료일시 조회결과 공시후 30분 경과시점까지 단, 1) 공시시점이 정규시장 매매거래개시전인 경우에는 정규시장 매매거래개시점부터 30분 경과",high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121214901136,20121214,036210,태산엘시디,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-12-20,2012-12-20,,,,정지기간, 태산엘시디(주) 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-12-20 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 구주권 제출 사유 : 자본감,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121214900891,20121214,048770,TPC로보틱스,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2012-12-14,2012-12-14,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2012-12-14 15:53:00 나.만료일시 우회상장 여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121217900563,20121217,013780,아큐텍,기타경영사항(자율공시)(주권매매거래정지 효력정지 등 가처분신청 인용결정),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121218900287,20121218,066430,아이로보틱스,주권매매거래정지(주식병합을 위한 구주권제출),suspension_related,html_inline,2012-12-24,2012-12-24,,,,정지기간,(주)스템싸이언스 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-12-24 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 코스닥시장업무규정시행세칙 제,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121218900012,20121218,013780,아큐텍,주권매매거래정지(상장폐지실질심사관련),suspension_related,html_inline,2012-12-18,2012-12-18,,,,정지기간,종목 (주)아큐텍 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-12-18 - 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121221900586,20121221,013780,아큐텍,기타경영사항(자율공시)(주권매매거래정지 효력정지 등 가처분신청),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121221900134,20121221,900110,딥커머스,주권매매거래정지(주식배당),suspension_related,html_inline,2012-12-21,2012-12-21,,,,정지기간,스인베스트먼트리미티드 보통주 2.정지사유 주식배당 3.정지기간 가.정지일시 2012-12-21 12:09:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121224900035,20121224,096530,씨젠,주권매매거래정지(무상증자),suspension_related,html_inline,2012-12-24,2012-12-24,,,,정지기간,.대상종목 (주)씨젠 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-12-24 10:05:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121227900121,20121227,080470,성창오토텍,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2012-12-27,2012-12-27,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2012-12-27 13:43:00 나.만료일시 우회상장 여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20121228900887,20121228,056810,위다스,주권매매거래정지(자본감소),suspension_related,html_inline,2012-12-28,2012-12-28,,,,정지기간,대상종목 (주)위다스 보통주 2.정지사유 자본감소 3.정지기간 가.정지일시 2012-12-28 17:43:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130102900481,20130102,005670,푸드웰,주권매매거래정지(무상증자),suspension_related,html_inline,2013-01-02,2013-01-02,,,,정지기간,대상종목 (주)푸드웰 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2013-01-02 17:54:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130104900006,20130104,013340,뉴아세아,주권매매거래정지(부도설),suspension_related,html_inline,2013-01-04,2013-01-04,,,,정지기간,"제이에스 보통주 2.정지사유 풍문 또는 보도 관련 3.정지기간 가.정지일시 2013-01-04 - 나.만료일시 조회결과 공시후 30분 경과시점까지 단, 1) 공시시점이 정규시장 매매거래개시전인 경우에는 정규시장 매매거래개시점부터 30분 경과",high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130104900003,20130104,033630,에스케이브로드밴드,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2013-01-04,2013-01-04,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2013-01-04 - 나.만료일시 우회상장 여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130107900477,20130107,123160,히든챔피언제1호기업인수목적,주권매매거래정지(상장폐지 사유발생),suspension_related,html_inline,2013-01-08,2013-01-08,,,,정지기간,수목적(주) 보통주 2.정지사유 상장폐지 사유발생 3.정지기간 가.정지일시 2013-01-08 - 나.만료일시 2013-01-08 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 * 상장폐지 내역 -상장폐지사유: ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130108900210,20130108,068420,엔터미디어,주권매매거래정지,suspension_related,html_inline,2013-01-08,2013-01-08,,,,정지기간,목 (주)엔터기술 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2013-01-08 14:28:00 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130116900340,20130116,046210,HLB파나진,주권매매거래정지(투자자 보호),suspension_related,html_inline,2013-01-17,2013-01-17,,,,정지기간,종목 (주)파나진 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2013-01-17 - 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20130116900339,20130116,046210,HLB파나진,기타시장안내(상장폐지 실질심사관련 매매거래정지 안내),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
