rcept_no,rcept_dt,stock_code,corp_name,event_category,report_nm,source_period,prior_priority_bucket,prior_acquisition_status,prior_parse_status,prior_body_status,correction_flag,correction_pass3_confidence,is_period_change,manual_review_required,remaining_target_reason
20161212900281,20161212,212560,네오오토,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161215900863,20161215,119860,커넥트웨이브,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161215600678,20161215,110660,툴코리아,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161215900048,20161215,090710,휴림로봇,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161219900541,20161219,024840,KBI메탈,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161219900422,20161219,056730,CNT85,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161221900019,20161221,177830,파버나인,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161227900206,20161227,109740,디에스케이,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161229900836,20161229,079650,서산,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20161229900528,20161229,058370,비엔씨컴퍼니,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170102600391,20170102,144630,씨아이에스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170106900456,20170106,088390,이녹스,suspension_related,주권매매거래정지(분할),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170109900311,20170109,214310,로아앤코,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170110900851,20170110,043220,티에스넥스젠,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170110900773,20170110,071280,로체시스템즈,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170111900249,20170111,208370,셀바스헬스케어,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170116900107,20170116,101330,모베이스,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170117900656,20170117,058220,아리온테크놀로지,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170117900284,20170117,038530,케이바이오랩스,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170118600458,20170118,198940,한주라이트메탈,suspension_related,주권매매거래정지(자진상장폐지신청),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170119900449,20170119,058220,아리온테크놀로지,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170123900812,20170123,050320,에스에이치엔엘,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170123900811,20170123,224060,더코디,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170124900151,20170124,039790,위노바,suspension_related,주권매매거래정지(자본감소),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170131900737,20170131,066270,네이트커뮤니케이션즈,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170203900843,20170203,080440,에스제이케이,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170209901404,20170209,052270,우전,suspension_related,주권매매거래정지(투자자보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170209901103,20170209,014940,오리엔탈정공,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170209900840,20170209,101680,한국정밀기계,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170210900930,20170210,139050,비에프랩스,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170210900926,20170210,051170,썬코어,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170210900875,20170210,087220,스틸플라워,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170210900857,20170210,051980,중앙첨단소재,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170213900626,20170213,094940,푸른기술,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170214900311,20170214,222040,코스맥스엔비티,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170214900026,20170214,115530,씨엔플러스,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170215900800,20170215,065770,CS,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170215900382,20170215,051170,썬코어,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170216900710,20170216,019590,에스유앤피,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170220900585,20170220,139050,비에프랩스,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170220900583,20170220,036260,이매진아시아,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170221900555,20170221,054620,APS,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170222900617,20170222,078070,유비쿼스홀딩스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170223900517,20170223,031390,녹십자셀,suspension_related,주권매매거래정지(영업양수도),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170223600395,20170223,224810,엄지하우스,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170227900343,20170227,033200,모아텍,suspension_related,주권매매거래정지(자진 상장폐지 결정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170228901221,20170228,073570,리튬포어스,suspension_related,주권매매거래정지(내부결산시점 관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170228900308,20170228,106080,케이이엠텍,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170302901122,20170302,039790,위노바,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170302901037,20170302,036500,에스에스컴텍,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170302900973,20170302,141020,디에스앤엘,suspension_related,주권매매거래정지(관리종목지정우려),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170302900633,20170302,090710,휴림로봇,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170303900689,20170303,049180,셀루메드,suspension_related,주권매매거래정지(자본감소),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170303900135,20170303,241690,유니테크노,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170307901154,20170307,216050,인크로스,suspension_related,주권매매거래정지(영업양수도),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170307900023,20170307,223310,사토시홀딩스,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170309901584,20170309,038530,케이바이오랩스,suspension_related,주권매매거래정지(자본감소),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170313900741,20170313,060280,큐렉소,suspension_related,주권매매거래정지(영업양수도),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170314900852,20170314,065560,녹원씨엔아이,suspension_related,주권매매거래정지(자본감소),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170315901220,20170315,115530,씨엔플러스,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170315901146,20170315,204620,글로벌텍스프리,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170315900639,20170315,101680,한국정밀기계,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170316901530,20170316,014940,오리엔탈정공,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170317900869,20170317,039790,위노바,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170320600226,20170320,194860,에스와이이노베이션,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170321900714,20170321,058370,비엔씨컴퍼니,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170321900026,20170321,086830,신양오라컴디스플레이,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170322900810,20170322,050890,쏠리드,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170322900686,20170322,019590,에스유앤피,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170322900601,20170322,038530,케이바이오랩스,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170322900484,20170322,095300,엔에스브이,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901158,20170323,121800,비덴트,suspension_related,주권매매거래정지(상장폐지사유 발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901135,20170323,096690,에이루트,suspension_related,주권매매거래정지(상장폐지사유 발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901134,20170323,131100,티엔엔터테인먼트,suspension_related,주권매매거래정지(상장폐지사유 발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901127,20170323,105550,엣지파운드리,suspension_related,주권매매거래정지(상장폐지사유 발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901121,20170323,080440,에스제이케이,suspension_related,주권매매거래정지(상장폐지 사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323901063,20170323,117670,알파칩스,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323900974,20170323,087220,스틸플라워,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323900958,20170323,089530,에이티세미콘,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323900867,20170323,141020,디에스앤엘,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170323900886,20170323,042940,상지건설,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170324903013,20170324,039560,다산네트웍스,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170327900554,20170327,114120,크루셜텍,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170327900552,20170327,218410,RFHIC,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170328901039,20170328,026260,위너지스,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170329901193,20170329,023430,아이이,suspension_related,주권매매거래정지(상장폐지 사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170329901173,20170329,051170,썬코어,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170329901095,20170329,214310,로아앤코,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170330902068,20170330,099830,씨그널엔터테인먼트그룹,suspension_related,주권매매거래정지(관리종목지정사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170331902998,20170331,067630,HLB생명과학,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170403900711,20170403,197210,리드,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170403900645,20170403,097780,에코볼트,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170403900282,20170403,050120,ES큐브,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170405900198,20170405,214180,헥토이노베이션,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170407900438,20170407,112040,위메이드,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170410900017,20170410,220260,켐트로스,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170412900368,20170412,223310,사토시홀딩스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170413900380,20170413,074600,원익QnC,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170414900083,20170414,204650,케이티비기업인수목적1호,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170417900670,20170417,104040,디에스엠,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170417900629,20170417,033830,티비씨,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170419900425,20170419,217270,넵튠,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900722,20170421,039230,제이앤케이인더스트리,suspension_related,[기재정정]주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,True,no_link,False,True,prior_budget_cap
20170421900739,20170421,035480,글로앤웰,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900717,20170421,039230,제이앤케이인더스트리,suspension_related,주권매매거래정지(공시번복),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900616,20170421,106080,케이이엠텍,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900636,20170421,131090,시큐브,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421600496,20170421,085980,세화피앤씨,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900516,20170421,252500,세화피앤씨,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900428,20170421,006580,대양제지공업,suspension_related,주권매매거래정지(주식분할),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170421900445,20170421,127160,매직마이크로,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170424900572,20170424,038530,케이바이오랩스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170424900586,20170424,005990,매일홀딩스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170424900328,20170424,065560,녹원씨엔아이,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170424900023,20170424,082920,비츠로셀,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170425900539,20170425,049180,셀루메드,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170425900465,20170425,073640,테라사이언스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170426900699,20170426,197210,리드,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170426900575,20170426,036170,에이치엠넥스,suspension_related,주권매매거래정지(구주권 제출),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170427900622,20170427,047440,디케이씨,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170427600426,20170427,232290,에스지에이시스템즈,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170427900428,20170427,232330,에스케이제3호기업인수목적,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170427900244,20170427,900180,완리인터내셔널홀딩스,suspension_related,주권매매거래정지(풍문 또는 보도 관련),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170508900339,20170508,205470,휴마시스,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170512901025,20170512,900130,웨이포트유한공사,suspension_related,주권매매거래정지(투자자 보호 : 자진 상장폐지 결정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170512900649,20170512,138080,오이솔루션,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170515902064,20170515,019570,플루토스,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170515901721,20170515,044180,KD,suspension_related,주권매매거래정지(투자자 보호),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170516900572,20170516,204440,대우기업인수목적2호,suspension_related,주권매매거래정지(상장폐지 사유발생),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170516900125,20170516,097780,에코볼트,suspension_related,주권매매거래정지(무상증자),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170517900306,20170517,061460,한진피앤씨,suspension_related,주권매매거래정지(합병),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170517600272,20170517,156170,비앤에스미디어,suspension_related,주권매매거래정지,pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
20170523900422,20170523,043580,에임하이글로벌,suspension_related,주권매매거래정지(불성실공시법인 지정),pre_2018,P3_ordinary_suspension,not_attempted_in_this_run,body_unavailable,body_unavailable,False,,False,True,prior_budget_cap
