signal_date,execution_date,kospi_combined_net_5,market_gate_on,kospi_5d_return,price_gate_on,double_gate_on
2024-03-29,2024-04-01,15338.0,True,0.06903113872430144,True,True
2024-04-01,2024-04-02,21634.0,True,0.08170423482380151,True,True
2024-04-02,2024-04-03,17161.0,True,0.08433230212549847,True,True
2024-04-03,2024-04-04,6042.0,True,0.06083631911004872,True,True
2024-04-04,2024-04-05,13472.0,True,0.08237688793769715,True,True
2024-04-05,2024-04-08,2681.0,True,0.08602979558079715,True,True
2024-04-08,2024-04-09,662.0,True,0.07725784624708587,True,True
2024-04-09,2024-04-11,-6016.0,False,0.06684684945767838,True,False
2024-04-11,2024-04-12,573.0,True,0.09397495854670868,True,True
2024-04-12,2024-04-15,-11283.0,False,0.0656613714765919,True,False
2024-04-15,2024-04-16,-8098.0,False,0.07229794952803781,True,False
2024-04-16,2024-04-17,-14101.0,False,0.04213998232905891,True,False
2024-04-17,2024-04-18,-17836.0,False,0.02686270510011779,True,False
2024-04-18,2024-04-19,-11691.0,False,0.05192619143927257,True,False
2024-04-19,2024-04-22,-15714.0,False,0.04376523204649474,True,False
2024-04-22,2024-04-23,-12734.0,False,0.030671252788428083,True,False
2024-04-23,2024-04-24,-7055.0,False,0.052949568931189406,True,False
2024-04-24,2024-04-25,5323.0,True,0.08906644844358347,True,True
2024-04-25,2024-04-26,-8634.0,False,0.0295519727909912,True,False
2024-04-26,2024-04-29,6942.0,True,0.06947179174089246,True,True
2024-04-29,2024-04-30,13370.0,True,0.10430995461270087,True,True
2024-04-30,2024-05-02,17978.0,True,0.1147568270866286,True,True
2024-05-02,2024-05-03,8040.0,True,0.07962392311831334,True,True
2024-05-03,2024-05-07,16885.0,True,0.10835876980437331,True,True
2024-05-07,2024-05-08,30373.0,True,0.10643227626817353,True,True
2024-05-08,2024-05-09,28026.0,True,0.08134223861127343,True,True
2024-05-09,2024-05-10,18527.0,True,0.05869814910958682,True,True
2024-05-10,2024-05-13,24956.0,True,0.0999923550913917,True,True
2024-05-13,2024-05-14,24446.0,True,0.14026221782876602,True,True
2024-05-14,2024-05-16,7614.0,True,0.10967305829117446,True,True
2024-05-16,2024-05-17,13396.0,True,0.14473015858500804,True,True
2024-05-17,2024-05-20,13764.0,True,0.1627093822394512,True,True
2024-05-20,2024-05-21,12533.0,True,0.16941607216323962,True,True
2024-05-21,2024-05-22,7823.0,True,0.11836789916262003,True,True
2024-05-22,2024-05-23,8364.0,True,0.13820628489051345,True,True
2024-05-23,2024-05-24,-1924.0,False,0.10271495294527666,True,False
2024-05-24,2024-05-27,-10369.0,False,0.10942111729896076,True,False
2024-05-27,2024-05-28,-12284.0,False,0.10250181286398141,True,False
2024-05-28,2024-05-29,-6307.0,False,0.13042322090620662,True,False
2024-05-29,2024-05-30,-21775.0,False,0.08279503528376142,True,False
2024-05-30,2024-05-31,-34009.0,False,0.06578488970385132,True,False
2024-05-31,2024-06-03,-24368.0,False,0.0629011691817043,True,False
2024-06-03,2024-06-04,-22029.0,False,0.06713357237474837,True,False
2024-06-04,2024-06-05,-28941.0,False,0.047912740337725745,True,False
2024-06-05,2024-06-07,-12766.0,False,0.09356892749556245,True,False
2024-06-07,2024-06-10,4003.0,True,0.12819185929378185,True,True
2024-06-10,2024-06-11,1219.0,True,0.14604632533232986,True,True
2024-06-11,2024-06-12,-6435.0,False,0.11081614600322642,True,False
2024-06-12,2024-06-13,1281.0,True,0.1341177466869723,True,True
2024-06-13,2024-06-14,12355.0,True,0.1343841006414559,True,True
2024-06-14,2024-06-17,10556.0,True,0.12689534395943758,True,True
2024-06-17,2024-06-18,13282.0,True,0.11917660662247664,True,True
2024-06-18,2024-06-19,20958.0,True,0.13302191712820277,True,True
2024-06-19,2024-06-20,26767.0,True,0.1193855140148079,True,True
2024-06-20,2024-06-21,18994.0,True,0.13705618857119806,True,True
2024-06-21,2024-06-24,12648.0,True,0.12642027690669022,True,True
2024-06-24,2024-06-25,10580.0,True,0.11146374312802076,True,True
2024-06-25,2024-06-26,9371.0,True,0.10300087462536522,True,True
2024-06-26,2024-06-27,2406.0,True,0.11315432437032147,True,True
2024-06-27,2024-06-28,-6789.0,False,0.06515851668309192,True,False
2024-06-28,2024-07-01,-360.0,False,0.08216541449236447,True,False
2024-07-01,2024-07-02,4390.0,True,0.08838412527236739,True,True
2024-07-02,2024-07-03,-2500.0,False,0.057982429513451006,True,False
2024-07-03,2024-07-04,-971.0,False,0.038631328783412355,True,False
2024-07-04,2024-07-05,15928.0,True,0.047136138344454404,True,True
2024-07-05,2024-07-08,38892.0,True,0.044184321310706265,True,True
2024-07-08,2024-07-09,40797.0,True,0.0451324145097014,True,True
2024-07-09,2024-07-10,47631.0,True,0.07995765418594858,True,True
2024-07-10,2024-07-11,50223.0,True,0.09701019009893308,True,True
2024-07-11,2024-07-12,41155.0,True,0.09697967157273357,True,True
2024-07-12,2024-07-15,10807.0,True,0.08806417410060385,True,True
2024-07-15,2024-07-16,9480.0,True,0.08777568277588865,True,True
2024-07-16,2024-07-17,9337.0,True,0.07564713062818096,True,True
2024-07-17,2024-07-18,2784.0,True,0.05579711208509619,True,True
2024-07-18,2024-07-19,-5837.0,False,0.040552612462813054,True,False
2024-07-19,2024-07-22,-9018.0,False,0.015418539505472229,True,False
2024-07-22,2024-07-23,-10597.0,False,-0.004303426034579894,False,False
2024-07-23,2024-07-24,-11218.0,False,0.0164335541204379,True,False
2024-07-24,2024-07-25,-12296.0,False,0.019456991162042803,True,False
2024-07-25,2024-07-26,-17228.0,False,-0.01600423842802734,False,False
2024-07-26,2024-07-29,-5878.0,False,0.018776545862899008,True,False
2024-07-29,2024-07-30,457.0,True,0.04838451169559943,True,True
2024-07-30,2024-07-31,-7755.0,False,0.013270011745596166,True,False
2024-07-31,2024-08-01,-3556.0,False,0.017871151279930997,True,False
2024-08-01,2024-08-02,7413.0,True,0.0702708132653882,True,True
2024-08-02,2024-08-05,-12382.0,False,-0.003007570387870806,False,False
2024-08-05,2024-08-06,-35556.0,False,-0.11226513469816413,False,False
2024-08-06,2024-08-07,-34566.0,False,-0.0714033312901895,False,False
2024-08-07,2024-08-08,-39789.0,False,-0.06426131620605768,False,False
2024-08-08,2024-08-09,-50480.0,False,-0.07114669426275289,False,False
2024-08-09,2024-08-12,-33848.0,False,-0.0031601834075384305,False,False
2024-08-12,2024-08-13,-13661.0,False,0.12789872755702447,True,False
2024-08-13,2024-08-14,-7964.0,False,0.09745784842341298,True,False
2024-08-14,2024-08-16,-1941.0,False,0.09714450477742442,True,False
2024-08-16,2024-08-19,20346.0,True,0.13753893482332225,True,True
2024-08-19,2024-08-20,18648.0,True,0.11695194136438225,True,True
2024-08-20,2024-08-21,19360.0,True,0.11991086336148205,True,True
2024-08-21,2024-08-22,18711.0,True,0.10896755832610605,True,True
2024-08-22,2024-08-23,17046.0,True,0.09754353439738672,True,True
2024-08-23,2024-08-26,3279.0,True,0.0745932237807736,True,True
2024-08-26,2024-08-27,3960.0,True,0.07664821139234523,True,True
2024-08-27,2024-08-28,617.0,True,0.0417349226174506,True,True
2024-08-28,2024-08-29,-340.0,False,0.09316171237170501,True,False
2024-08-29,2024-08-30,-8316.0,False,0.07779506847498352,True,False
2024-08-30,2024-09-02,-7774.0,False,0.06938997305150285,True,False
2024-09-02,2024-09-03,-8868.0,False,0.07786637797233764,True,False
2024-09-03,2024-09-04,-13871.0,False,0.0792314797224587,True,False
2024-09-04,2024-09-05,-30154.0,False,-0.006719310447952154,False,False
2024-09-05,2024-09-06,-27943.0,False,-0.007061337652732869,False,False
2024-09-06,2024-09-09,-30818.0,False,-0.032878677419588165,False,False
2024-09-09,2024-09-10,-34025.0,False,-0.049188725072298656,False,False
2024-09-10,2024-09-11,-35955.0,False,-0.05343596882150947,False,False
2024-09-11,2024-09-12,-28691.0,False,-0.018455296202389393,False,False
2024-09-12,2024-09-13,-20998.0,False,0.021995812358079903,True,False
2024-09-13,2024-09-19,-24377.0,False,0.05433732151374504,True,False
2024-09-19,2024-09-20,-22372.0,False,0.05298771830280358,True,False
2024-09-20,2024-09-23,-12673.0,False,0.09707028455740896,True,False
2024-09-23,2024-09-24,-6327.0,False,0.10825156174498085,True,False
2024-09-24,2024-09-25,-7417.0,False,0.09630131561528277,True,False
2024-09-25,2024-09-26,-2411.0,False,0.06888391815149308,True,False
2024-09-26,2024-09-27,13528.0,True,0.11682791941689108,True,True
2024-09-27,2024-09-30,9484.0,True,0.07777833518053412,True,True
2024-09-30,2024-10-02,897.0,True,0.0388162150632505,True,True
2024-10-02,2024-10-04,-11184.0,False,0.004929086068096167,True,False
2024-10-04,2024-10-07,-12724.0,False,0.04023948020479651,True,False
2024-10-07,2024-10-08,-24550.0,False,0.028610163109634712,True,False
2024-10-08,2024-10-10,-30205.0,False,0.024975040351832956,True,False
2024-10-10,2024-10-11,-19367.0,False,0.06875051217284356,True,False
2024-10-11,2024-10-14,-12450.0,False,0.08513701263510032,True,False
2024-10-14,2024-10-15,-6509.0,False,0.07814493105142328,True,False
2024-10-15,2024-10-16,-4636.0,False,0.058225656801645265,True,False
2024-10-16,2024-10-17,-4326.0,False,0.0525289883650959,True,False
2024-10-17,2024-10-18,-5039.0,False,0.04239261114849513,True,False
2024-10-18,2024-10-21,-5659.0,False,0.023725990400876196,True,False
2024-10-21,2024-10-22,-6954.0,False,0.02250017463250753,True,False
2024-10-22,2024-10-23,-15861.0,False,0.00021380153170458271,True,False
2024-10-23,2024-10-24,-3756.0,False,0.020137775816919667,True,False
2024-10-24,2024-10-25,-8323.0,False,0.01209364033703908,True,False
2024-10-25,2024-10-28,-7627.0,False,0.03767952871617841,True,False
2024-10-28,2024-10-29,-7149.0,False,0.04135685501170672,True,False
2024-10-29,2024-10-30,-2262.0,False,0.06786369092023459,True,False
2024-10-30,2024-10-31,-10307.0,False,0.06499953975174222,True,False
2024-10-31,2024-11-01,-8965.0,False,0.040042086896485696,True,False
2024-11-01,2024-11-04,-8096.0,False,0.017706588865575856,True,False
2024-11-04,2024-11-05,-7761.0,False,0.023800896300181673,True,False
2024-11-05,2024-11-06,-11062.0,False,0.019346839934207827,True,False
2024-11-06,2024-11-07,-8635.0,False,0.015648772214153173,True,False
2024-11-07,2024-11-08,-1224.0,False,0.06120012846191458,True,False
2024-11-08,2024-11-11,2090.0,True,0.08553903260500739,True,True
2024-11-11,2024-11-12,-8821.0,False,0.07303615097536942,True,False
2024-11-12,2024-11-13,-7903.0,False,0.05313234789305277,True,False
2024-11-13,2024-11-14,-14337.0,False,0.009404445066058198,True,False
2024-11-14,2024-11-15,-15997.0,False,-0.0006344373072212361,False,False
2024-11-15,2024-11-18,-17937.0,False,-0.008606261291178807,False,False
2024-11-18,2024-11-19,-11441.0,False,-0.0007667008923553098,False,False
2024-11-19,2024-11-20,-6778.0,False,0.012288422068132299,True,False
2024-11-20,2024-11-21,80.0,True,0.05237691390865851,True,True
2024-11-21,2024-11-22,-27.0,False,0.04660661628124485,True,False
2024-11-22,2024-11-25,5272.0,True,0.052927300909202835,True,True
2024-11-25,2024-11-26,9757.0,True,0.03620558965794296,True,True
2024-11-26,2024-11-27,5411.0,True,0.017493886034476436,True,True
2024-11-27,2024-11-28,5153.0,True,0.008367653719712154,True,True
2024-11-28,2024-11-29,2962.0,True,0.006701393611293627,True,True
2024-11-29,2024-12-02,-8425.0,False,-0.021420955578459022,False,False
2024-12-02,2024-12-03,-9627.0,False,-0.029918539912123565,False,False
2024-12-03,2024-12-04,1889.0,True,0.02475909165515211,True,True
2024-12-04,2024-12-05,-1673.0,False,0.0223311196627054,True,False
2024-12-05,2024-12-06,-2470.0,False,0.004772506270523946,True,False
2024-12-06,2024-12-09,9929.0,True,0.017176813224834442,True,True
2024-12-09,2024-12-10,15290.0,True,-0.005731367273973165,False,False
2024-12-10,2024-12-11,10388.0,True,-0.004045947194715516,False,False
2024-12-11,2024-12-12,14684.0,True,0.03475941775714042,True,True
2024-12-12,2024-12-13,18649.0,True,0.06366834861804338,True,True
2024-12-13,2024-12-16,12895.0,True,0.09151551383787804,True,True
2024-12-16,2024-12-17,614.0,True,0.1313103949275185,True,True
2024-12-17,2024-12-18,-8389.0,False,0.08054679027579326,True,False
2024-12-18,2024-12-19,-3514.0,False,0.07034527102457644,True,False
2024-12-19,2024-12-20,-14305.0,False,0.05539382451338093,True,False
2024-12-20,2024-12-23,-23072.0,False,0.029688411326799224,True,False
2024-12-23,2024-12-24,-12934.0,False,0.054944616457888173,True,False
2024-12-24,2024-12-26,-7303.0,False,0.0643181172561782,True,False
2024-12-26,2024-12-27,-10504.0,False,0.04544775789769795,True,False
2024-12-27,2024-12-30,-3964.0,False,0.030312267492895728,True,False
2024-12-30,2025-01-02,4492.0,True,0.0451594607388186,True,True
2025-01-02,2025-01-03,-6278.0,False,0.03919951975890901,True,False
2025-01-03,2025-01-06,-408.0,False,0.06306694276798552,True,False
2025-01-06,2025-01-07,1888.0,True,0.09480558541846462,True,True
2025-01-07,2025-01-08,5992.0,True,0.12685829906670154,True,True
2025-01-08,2025-01-09,9960.0,True,0.15710644501736604,True,True
2025-01-09,2025-01-10,17384.0,True,0.14793030220761572,True,True
2025-01-10,2025-01-13,7324.0,True,0.12809152901213072,True,True
2025-01-13,2025-01-14,-5518.0,False,0.10381675278011593,True,False
2025-01-14,2025-01-15,-10270.0,False,0.09777991087406823,True,False
2025-01-15,2025-01-16,-15609.0,False,0.07782892086762039,True,False
2025-01-16,2025-01-17,-11611.0,False,0.07921369137504519,True,False
2025-01-17,2025-01-20,-10942.0,False,0.09869511771459893,True,False
2025-01-20,2025-01-21,-5981.0,False,0.08827660673237947,True,False
2025-01-21,2025-01-22,-3540.0,False,0.08855281158865314,True,False
2025-01-22,2025-01-23,6198.0,True,0.09420032809850643,True,True
2025-01-23,2025-01-24,-8482.0,False,0.06508071826448192,True,False
2025-01-24,2025-01-31,-1968.0,False,0.07643521120583152,True,False
2025-01-31,2025-02-03,-7343.0,False,0.05193367719354769,True,False
2025-02-03,2025-02-04,-18650.0,False,0.023998501934827665,True,False
2025-02-04,2025-02-05,-24363.0,False,0.020546359494714173,True,False
2025-02-05,2025-02-06,-15167.0,False,0.04438487042784289,True,False
2025-02-06,2025-02-07,-13169.0,False,0.044642238741958495,True,False
2025-02-07,2025-02-10,-8770.0,False,0.07911754179566843,True,False
2025-02-10,2025-02-11,3498.0,True,0.1011752292731889,True,True
2025-02-11,2025-02-12,5340.0,True,0.12087508136373715,True,True
2025-02-12,2025-02-13,5861.0,True,0.16669954352972782,True,True
2025-02-13,2025-02-14,6289.0,True,0.17491736630291643,True,True
2025-02-14,2025-02-17,11244.0,True,0.17214766035243279,True,True
2025-02-17,2025-02-18,11583.0,True,0.18940023332261302,True,True
2025-02-18,2025-02-19,9576.0,True,0.1887512499729005,True,True
2025-02-19,2025-02-20,19810.0,True,0.15919496019019852,True,True
2025-02-20,2025-02-21,10251.0,True,0.09168490808110286,True,True
2025-02-21,2025-02-24,8812.0,True,0.10289145280156498,True,True
2025-02-24,2025-02-25,5690.0,True,0.09689749924421198,True,True
2025-02-25,2025-02-26,-299.0,False,0.06400922036146528,True,False
2025-02-26,2025-02-27,-12838.0,False,0.04315186009071392,True,False
2025-02-27,2025-02-28,-14051.0,False,0.06368112471627829,True,False
2025-02-28,2025-03-04,-34797.0,False,0.0028344760142968717,True,False
2025-03-04,2025-03-05,-35284.0,False,0.027230177226955865,True,False
2025-03-05,2025-03-06,-32918.0,False,0.057956478479837426,True,False
2025-03-06,2025-03-07,-29164.0,False,0.06100417363919086,True,False
2025-03-07,2025-03-10,-23116.0,False,0.07744996036658636,True,False
2025-03-10,2025-03-11,-4253.0,False,0.14015324026893894,True,False
2025-03-11,2025-03-12,-18624.0,False,0.08261964871557481,True,False
2025-03-12,2025-03-13,-12725.0,False,0.053127852022656796,True,False
2025-03-13,2025-03-14,-16024.0,False,0.049776765244237575,True,False
2025-03-14,2025-03-17,-20055.0,False,0.041143760226505455,True,False
2025-03-17,2025-03-18,-6019.0,False,0.055469752257681026,True,False
2025-03-18,2025-03-19,17153.0,True,0.0891679832808514,True,True
2025-03-19,2025-03-20,18964.0,True,0.09721215715547182,True,True
2025-03-20,2025-03-21,25504.0,True,0.07800442109156158,True,True
2025-03-21,2025-03-24,33146.0,True,0.05646543580646157,True,True
2025-03-24,2025-03-25,21754.0,True,0.04011369693743627,True,True
2025-03-25,2025-03-26,16337.0,True,0.014473564759860391,True,True
2025-03-26,2025-03-27,16504.0,True,0.005485495613613889,True,True
2025-03-27,2025-03-28,8058.0,True,-0.0037052347758541604,False,False
2025-03-28,2025-03-31,-2835.0,False,-0.00896170539442498,False,False
2025-03-31,2025-04-01,-11783.0,False,-0.05128581309541058,False,False
2025-04-01,2025-04-02,-13872.0,False,-0.008711801804275443,False,False
2025-04-02,2025-04-03,-25767.0,False,-0.019132550475222776,False,False
2025-04-03,2025-04-04,-32679.0,False,-0.010337382701036013,False,False
2025-04-04,2025-04-07,-38261.0,False,-0.0055291641079070475,False,False
2025-04-07,2025-04-08,-48398.0,False,-0.021112820321687598,False,False
2025-04-08,2025-04-09,-53788.0,False,-0.033541166932511524,False,False
2025-04-09,2025-04-10,-58824.0,False,-0.03231737964040804,False,False
2025-04-10,2025-04-11,-39289.0,False,0.045218396898778934,True,False
2025-04-11,2025-04-14,-32884.0,False,0.06295267703175234,True,False
2025-04-14,2025-04-15,-15902.0,False,0.13445912088910883,True,False
2025-04-15,2025-04-16,-7602.0,False,0.1394430804726121,True,False
2025-04-16,2025-04-17,-1737.0,False,0.1379754533074138,True,False
2025-04-17,2025-04-18,-11744.0,False,0.07279203736562967,True,False
2025-04-18,2025-04-21,-6624.0,False,0.08602550115958096,True,False
2025-04-21,2025-04-22,-7250.0,False,0.08307120136642543,True,False
2025-04-22,2025-04-23,-10456.0,False,0.0605220613939661,True,False
2025-04-23,2025-04-24,-221.0,False,0.08776025878882687,True,False
2025-04-24,2025-04-25,-2850.0,False,0.08929001667960423,True,False
2025-04-25,2025-04-28,9116.0,True,0.09290584853754158,True,True
2025-04-28,2025-04-29,11595.0,True,0.08295981101949268,True,True
2025-04-29,2025-04-30,15263.0,True,0.05885447076927952,True,True
2025-04-30,2025-05-02,5659.0,True,0.04180792417585466,True,True
2025-05-02,2025-05-07,9466.0,True,0.038988780088285324,True,True
2025-05-07,2025-05-08,2864.0,True,0.033738725788404755,True,True
2025-05-08,2025-05-09,2467.0,True,0.05924838583489156,True,True
2025-05-09,2025-05-12,-169.0,False,0.09354894426487315,True,False
2025-05-12,2025-05-13,8719.0,True,0.09179132815120439,True,True
2025-05-13,2025-05-14,7271.0,True,0.08332725753485848,True,True
2025-05-14,2025-05-15,13010.0,True,0.09739458596759798,True,True
2025-05-15,2025-05-16,12113.0,True,0.05523223525130594,True,True
2025-05-16,2025-05-19,16453.0,True,0.06625287671433733,True,True
2025-05-19,2025-05-20,8159.0,True,0.056842419224150564,True,True
2025-05-20,2025-05-21,7723.0,True,0.06806975913253299,True,True
2025-05-21,2025-05-22,165.0,True,0.06327377628878228,True,True
2025-05-22,2025-05-23,-5720.0,False,0.05694884338266948,True,False
2025-05-23,2025-05-26,-10527.0,False,0.044831967954868546,True,False
2025-05-26,2025-05-27,-1170.0,False,0.08261102385874985,True,False
2025-05-27,2025-05-28,-2471.0,False,0.08180594859548806,True,False
2025-05-28,2025-05-29,6096.0,True,0.0637650774702998,True,True
2025-05-29,2025-05-30,24337.0,True,0.11873544112512002,True,True
2025-05-30,2025-06-02,18744.0,True,0.09750607184117244,True,True
2025-06-02,2025-06-04,11753.0,True,0.06872274357190866,True,True
2025-06-04,2025-06-05,27336.0,True,0.094663551756202,True,True
2025-06-05,2025-06-09,28440.0,True,0.11542680302735486,True,True
2025-06-09,2025-06-10,19475.0,True,0.10670377512694529,True,True
2025-06-10,2025-06-11,33346.0,True,0.13735857565859977,True,True
2025-06-11,2025-06-12,38387.0,True,0.16827140767513749,True,True
2025-06-12,2025-06-13,24921.0,True,0.16002956689230152,True,True
2025-06-13,2025-06-16,6287.0,True,0.1568165724455468,True,True
2025-06-16,2025-06-17,4577.0,True,0.17200578627482832,True,True
2025-06-17,2025-06-18,-5760.0,False,0.16044024502151877,True,False
2025-06-18,2025-06-19,-5941.0,False,0.16203565566126166,True,False
2025-06-19,2025-06-20,-11224.0,False,0.15966920358612935,True,False
2025-06-20,2025-06-23,641.0,True,0.16961253239797713,True,True
2025-06-23,2025-06-24,-13786.0,False,0.17377951955841997,True,False
2025-06-24,2025-06-25,-2517.0,False,0.2078792581666684,True,False
2025-06-25,2025-06-26,-14985.0,False,0.17887449697705438,True,False
2025-06-26,2025-06-27,-21845.0,False,0.13762166331266434,True,False
2025-06-27,2025-06-30,-33011.0,False,0.09836210247149024,True,False
2025-06-30,2025-07-01,-20790.0,False,0.0706607481460817,True,False
2025-07-01,2025-07-02,-21862.0,False,0.03744301520564908,True,False
2025-07-02,2025-07-03,-16500.0,False,0.023838223119166724,True,False
2025-07-03,2025-07-04,8021.0,True,0.046467697993404,True,True
2025-07-04,2025-07-07,10245.0,True,0.023101973168305756,True,True
2025-07-07,2025-07-08,10431.0,True,0.013903203173672773,True,True
2025-07-08,2025-07-09,6773.0,True,0.05107502597461444,True,True
2025-07-09,2025-07-10,4429.0,True,0.07475684668413374,True,True
2025-07-10,2025-07-11,-2747.0,False,0.08393947144253278,True,False
2025-07-11,2025-07-14,2106.0,True,0.10317185100594295,True,True
2025-07-14,2025-07-15,7110.0,True,0.1075146440273318,True,True
2025-07-15,2025-07-16,6602.0,True,0.0756656028921574,True,True
2025-07-16,2025-07-17,5777.0,True,0.052650214224574166,True,True
2025-07-17,2025-07-18,2728.0,True,0.026176386485068148,True,True
2025-07-18,2025-07-21,2742.0,True,0.04785979303381227,True,True
2025-07-21,2025-07-22,10856.0,True,0.048764671576371876,True,True
2025-07-22,2025-07-23,1752.0,True,0.020128003892663893,True,True
2025-07-23,2025-07-24,15378.0,True,0.05348386495209123,True,True
2025-07-24,2025-07-25,22277.0,True,0.07160855745603567,True,True
2025-07-25,2025-07-28,24044.0,True,0.06838710837625839,True,True
2025-07-28,2025-07-29,23596.0,True,0.0719083552452775,True,True
2025-07-29,2025-07-30,37137.0,True,0.09996995837751266,True,True
2025-07-30,2025-07-31,40421.0,True,0.07738482141928116,True,True
2025-07-31,2025-08-01,26128.0,True,0.0741336457177304,True,True
2025-08-01,2025-08-04,2132.0,True,0.02603269936318875,True,True
2025-08-04,2025-08-05,-5790.0,False,0.018735894891069638,True,False
2025-08-05,2025-08-06,-7988.0,False,0.04621919055526602,True,False
2025-08-06,2025-08-07,-19892.0,False,0.053614392167004477,True,False
2025-08-07,2025-08-08,-13906.0,False,0.06345376979242312,True,False
2025-08-08,2025-08-11,3523.0,True,0.08998475876892598,True,True
2025-08-11,2025-08-12,1408.0,True,0.07331802852697478,True,True
2025-08-12,2025-08-13,-4526.0,False,0.016477590741943438,True,False
2025-08-13,2025-08-14,4237.0,True,0.021776021110871957,True,True
2025-08-14,2025-08-18,2470.0,True,0.005266697614315863,True,True
2025-08-18,2025-08-19,514.0,True,0.0058624871363690545,True,True
2025-08-19,2025-08-20,-2054.0,False,-0.009685300850463596,False,False
2025-08-20,2025-08-21,3526.0,True,-0.008478002162956466,False,False
2025-08-21,2025-08-22,-2264.0,False,-0.013375331039746308,False,False
2025-08-22,2025-08-25,2071.0,True,-0.005616362552525733,False,False
2025-08-25,2025-08-26,9988.0,True,0.02262045358630571,True,True
2025-08-26,2025-08-27,1040.0,True,0.032694817309195656,True,True
2025-08-27,2025-08-28,-4467.0,False,0.06729634832928988,True,False
2025-08-28,2025-08-29,-2655.0,False,0.06745475369988663,True,False
2025-08-29,2025-09-01,-9483.0,False,0.06934068746884092,True,False
2025-09-01,2025-09-02,-17471.0,False,0.04328127571780582,True,False
2025-09-02,2025-09-03,-3271.0,False,0.06605371072138677,True,False
2025-09-03,2025-09-04,-1297.0,False,0.056771014036490985,True,False
2025-09-04,2025-09-05,-2431.0,False,0.051936373351906484,True,False
2025-09-05,2025-09-08,-9.0,False,0.04412355023937242,True,False
2025-09-08,2025-09-09,8908.0,True,0.07261555435339706,True,True
2025-09-09,2025-09-10,16637.0,True,0.07479216340580352,True,True
2025-09-10,2025-09-11,41855.0,True,0.11019778054327611,True,True
2025-09-11,2025-09-12,51414.0,True,0.126168684523015,True,True
2025-09-12,2025-09-15,75096.0,True,0.15012414131935148,True,True
2025-09-15,2025-09-16,70458.0,True,0.14180215712685174,True,True
2025-09-16,2025-09-17,80497.0,True,0.15819781779215192,True,True
2025-09-17,2025-09-18,49518.0,True,0.1039297296136028,True,True
2025-09-18,2025-09-19,45819.0,True,0.0948555904031847,True,True
2025-09-19,2025-09-22,14720.0,True,0.06426601007563915,True,True
2025-09-22,2025-09-23,24670.0,True,0.061027340153237075,True,True
2025-09-23,2025-09-24,4884.0,True,0.04601979319550953,True,True
2025-09-24,2025-09-25,9880.0,True,0.04884235514450741,True,True
2025-09-25,2025-09-26,6944.0,True,0.051169410965003825,True,True
2025-09-26,2025-09-29,2022.0,True,0.028786693775884054,True,True
2025-09-29,2025-09-30,2218.0,True,0.06660987900017656,True,True
2025-09-30,2025-10-01,-60.0,False,0.04718884515696109,True,False
2025-10-01,2025-10-02,12375.0,True,0.0642647138288095,True,True
2025-10-02,2025-10-10,40705.0,True,0.07781009316866139,True,True
2025-10-10,2025-10-13,56478.0,True,0.14811839514189962,True,True
2025-10-13,2025-10-14,31668.0,True,0.09854378285268206,True,True
2025-10-14,2025-10-15,27734.0,True,0.10070154483563898,True,True
2025-10-15,2025-10-16,26146.0,True,0.12553128985370843,True,True
2025-10-16,2025-10-17,8283.0,True,0.12960895682573748,True,True
2025-10-17,2025-10-20,6957.0,True,0.09447494032554205,True,True
2025-10-20,2025-10-21,25714.0,True,0.1187533637757896,True,True
2025-10-21,2025-10-22,32442.0,True,0.13874986521645716,True,True
2025-10-22,2025-10-23,20457.0,True,0.12919898817126052,True,True
2025-10-23,2025-10-24,-4804.0,False,0.09627575985335168,True,False
2025-10-24,2025-10-27,14067.0,True,0.13393460279313452,True,True
2025-10-27,2025-10-28,17496.0,True,0.15150242837969308,True,True
2025-10-28,2025-10-29,-4152.0,False,0.14931369173364883,True,False
2025-10-29,2025-10-30,3077.0,True,0.1529691389763148,True,True
2025-10-30,2025-10-31,-2670.0,False,0.1540790190356509,True,False
2025-10-31,2025-11-03,-22455.0,False,0.12907552263025712,True,False
2025-11-03,2025-11-04,-38213.0,False,0.13262364955002126,True,False
2025-11-04,2025-11-05,-50668.0,False,0.09211383357114333,True,False
2025-11-05,2025-11-06,-77761.0,False,0.02682766430958905,True,False
2025-11-06,2025-11-07,-69952.0,False,0.017896313935816144,True,False
2025-11-07,2025-11-10,-76011.0,False,-0.026299626979217616,False,False
2025-11-10,2025-11-11,-54274.0,False,-0.03270587102221889,False,False
2025-11-11,2025-11-12,-21585.0,False,0.0024998237183437855,True,False
2025-11-12,2025-11-13,3960.0,True,0.053772873195641724,True,True
2025-11-13,2025-11-14,13648.0,True,0.07172346611227609,True,True
2025-11-14,2025-11-17,-19930.0,False,0.055913327499237164,True,False
2025-11-17,2025-11-18,-26859.0,False,0.058944224112656096,True,False
2025-11-18,2025-11-19,-42844.0,False,0.008364412098394336,True,False
2025-11-19,2025-11-20,-52459.0,False,-0.019340636986963533,False,False
2025-11-20,2025-11-21,-41089.0,False,-0.004731588469550019,False,False
2025-11-21,2025-11-24,-29485.0,False,-0.02022420540921832,False,False
2025-11-24,2025-11-25,-28159.0,False,-0.037985594540661305,False,False
2025-11-25,2025-11-26,-11612.0,False,-0.0029347743866235954,False,False
2025-11-26,2025-11-27,14596.0,True,0.036431869485491264,True,True
