execution_date,signal_date,종목코드,fnv_5,inv_5,combined_flow_5,signal
2019-04-09,2019-04-08,011210,0.2969713604000484,0.20633569260545467,0.503307053005503,True
2019-04-09,2019-04-08,204320,0.23086027045011837,0.14471985787421993,0.3755801283243383,True
2019-04-09,2019-04-08,005940,0.10124741419912087,0.1981497490204878,0.29939716321960863,True
2019-04-09,2019-04-08,000270,0.060581859502609005,0.22980759411623616,0.29038945361884516,True
2019-04-09,2019-04-08,005490,0.16396377731524986,0.10927077420608719,0.273234551521337,True
2019-04-09,2019-04-08,105560,0.21229299424618234,0.05831789143945654,0.2706108856856389,True
2019-04-09,2019-04-08,028050,0.05633965366201335,0.20010218527093898,0.25644183893295236,True
2019-04-09,2019-04-08,051910,0.161694443057344,0.0674936701451141,0.22918811320245813,True
2019-04-09,2019-04-08,009150,0.13333657727618298,0.06922605239491263,0.2025626296710956,True
2019-04-09,2019-04-08,005930,0.18184852926945677,0.014340707520264616,0.1961892367897214,True
2019-04-09,2019-04-08,000660,0.1452810003476802,0.02957048580716481,0.17485148615484503,True
2019-04-09,2019-04-08,012330,0.11379981975042176,0.056604992732893634,0.1704048124833154,True
2019-04-09,2019-04-08,055550,0.09340144883431546,0.05920823162791942,0.1526096804622349,True
2019-04-09,2019-04-08,010950,0.06382115271736123,0.08600882957722945,0.14982998229459069,True
2019-04-09,2019-04-08,086790,0.10884235036173069,0.03533116253268818,0.14417351289441888,True
2019-04-09,2019-04-08,068270,0.0291295173577933,0.10937003257929345,0.13849954993708674,True
2019-04-09,2019-04-08,030790,0.003685514843942344,0.13037301280822078,0.1340585276521631,True
2019-04-09,2019-04-08,071050,0.016725084743797965,0.10953830946858197,0.12626339421237992,True
2019-04-09,2019-04-08,090430,0.009531691043887148,0.11611924042585843,0.12565093146974557,True
2019-04-09,2019-04-08,034220,0.016092461421045867,0.07182348926943816,0.08791595069048402,True
2019-04-09,2019-04-08,064350,0.030024859309308313,0.02881315854236175,0.05883801785167006,True
2019-04-10,2019-04-09,016360,0.14907399175609637,0.36213919275094125,0.5112131845070377,True
2019-04-10,2019-04-09,011210,0.2656965015094895,0.2333589097626481,0.4990554112721376,True
2019-04-10,2019-04-09,204320,0.2128752391054912,0.21960142749323866,0.43247666659872985,True
2019-04-10,2019-04-09,000270,0.07154265322479944,0.24046629642760337,0.3120089496524028,True
2019-04-10,2019-04-09,034220,0.11765581130384864,0.1859014692708842,0.3035572805747328,True
2019-04-10,2019-04-09,068270,0.05109281560661975,0.22563501658606414,0.2767278321926839,True
2019-04-10,2019-04-09,005490,0.12989610103442906,0.12263085786435259,0.2525269588987817,True
2019-04-10,2019-04-09,005940,0.09502916511333376,0.15114214763721576,0.24617131275054951,True
2019-04-10,2019-04-09,051910,0.15651752898847304,0.08965377946158719,0.24617130845006024,True
2019-04-10,2019-04-09,028050,0.0882130150786123,0.15451014531372018,0.2427231603923325,True
2019-04-10,2019-04-09,090430,0.0556137149249063,0.16157882296026166,0.21719253788516796,True
2019-04-10,2019-04-09,012330,0.09080171274220097,0.12211350044744831,0.2129152131896493,True
2019-04-10,2019-04-09,008770,0.19325265455059892,0.0016028945934627348,0.19485554914406167,True
2019-04-10,2019-04-09,207940,0.08386325358227284,0.09973698719876063,0.18360024078103349,True
2019-04-10,2019-04-09,005930,0.15488825076981874,0.02618741810653744,0.18107566887635618,True
2019-04-10,2019-04-09,009150,0.1077950823974852,0.07092222164011529,0.1787173040376005,True
2019-04-10,2019-04-09,105560,0.15710710622045135,0.006958875094321517,0.16406598131477287,True
2019-04-10,2019-04-09,011780,0.012789028317312063,0.1466443508498509,0.15943337916716294,True
2019-04-10,2019-04-09,251270,0.0014209443544837238,0.1473282629318062,0.1487492072862899,True
2019-04-10,2019-04-09,000660,0.11523895667517972,0.0329644026667965,0.14820335934197623,True
2019-04-10,2019-04-09,055550,0.10112743039144328,0.040880684223671505,0.14200811461511478,True
2019-04-10,2019-04-09,006400,0.05604413657166296,0.07833882463980861,0.13438296121147156,True
2019-04-10,2019-04-09,071050,0.0164601483489574,0.1106872276917968,0.12714737604075418,True
2019-04-10,2019-04-09,028260,0.09037875093795775,0.006026743173121777,0.09640549411107951,True
2019-04-10,2019-04-09,010950,0.037636805807633136,0.05642746533559985,0.09406427114323299,True
2019-04-10,2019-04-09,086790,0.08280610834016339,0.00500018178445954,0.08780629012462293,True
2019-04-10,2019-04-09,009540,0.049869530811027074,0.03632185666809347,0.08619138747912054,True
2019-04-10,2019-04-09,030790,0.005358410581087292,0.07596172580346189,0.08132013638454919,True
2019-04-10,2019-04-09,064350,0.04900943510578666,0.02621528995852448,0.07522472506431113,True
2019-04-10,2019-04-09,139480,0.0469328273075311,0.01912127379375459,0.06605410110128569,True
2019-04-10,2019-04-09,007630,0.004185951023168436,0.0002774203546725764,0.004463371377841013,True
2019-04-11,2019-04-10,011210,0.23957976306436551,0.2553075285081997,0.4948872915725652,True
2019-04-11,2019-04-10,204320,0.15904796417090677,0.28239950427954746,0.44144746845045424,True
2019-04-11,2019-04-10,000270,0.1395144005490895,0.2160017267162273,0.3555161272653168,True
2019-04-11,2019-04-10,034220,0.12123293203659737,0.22757429187217934,0.3488072239087767,True
2019-04-11,2019-04-10,000150,0.08601954800380326,0.23054307246386627,0.31656262046766953,True
2019-04-11,2019-04-10,068270,0.0689005753236318,0.2157939723822938,0.2846945477059256,True
2019-04-11,2019-04-10,207940,0.16996544707391845,0.10472123750910675,0.2746866845830252,True
2019-04-11,2019-04-10,069620,0.050533552709282475,0.20596697841574135,0.25650053112502386,True
2019-04-11,2019-04-10,008770,0.23283412506035978,0.015187483299212734,0.24802160835957252,True
2019-04-11,2019-04-10,002380,0.18317018785425443,0.057905944361735,0.24107613221598942,True
2019-04-11,2019-04-10,051910,0.18720411500743203,0.04957424250837005,0.2367783575158021,True
2019-04-11,2019-04-10,272450,0.03486255316482682,0.19309603464772473,0.22795858781255154,True
2019-04-11,2019-04-10,028050,0.07336917410879805,0.11897956181322733,0.19234873592202537,True
2019-04-11,2019-04-10,018260,0.09275265504462875,0.07219604453073114,0.16494869957535988,True
2019-04-11,2019-04-10,005490,0.07862961102432146,0.07890664370858957,0.15753625473291105,True
2019-04-11,2019-04-10,012330,0.041305965541704646,0.11599755021996952,0.15730351576167417,True
2019-04-11,2019-04-10,090430,0.012731232320341242,0.14213708120821156,0.15486831352855282,True
2019-04-11,2019-04-10,005930,0.10869840092515676,0.023307010681337174,0.13200541160649393,True
2019-04-11,2019-04-10,006400,0.04733873494190691,0.07255026553766186,0.11988900047956877,True
2019-04-11,2019-04-10,055550,0.07158602181956905,0.04363643462265272,0.11522245644222177,True
2019-04-11,2019-04-10,251270,0.027444125061150574,0.08533031859764104,0.1127744436587916,True
2019-04-11,2019-04-10,064350,0.07028661693869512,0.038202575374463206,0.10848919231315832,True
2019-04-11,2019-04-10,000100,0.059243383603960795,0.047260867809850705,0.10650425141381151,True
2019-04-11,2019-04-10,009150,0.06052273051015149,0.03730415694922712,0.0978268874593786,True
2019-04-11,2019-04-10,011780,0.023089529143672828,0.062282219794495434,0.08537174893816826,True
2019-04-11,2019-04-10,019170,0.06477885625233015,0.019075950546212583,0.08385480679854274,True
2019-04-11,2019-04-10,030790,0.003479660203217961,0.06612630770656912,0.06960596790978707,True
2019-04-11,2019-04-10,139480,0.02623243341841897,0.042112972992080035,0.06834540641049901,True
2019-04-11,2019-04-10,086790,0.047606254463829545,0.015953922785426802,0.06356017724925635,True
2019-04-11,2019-04-10,008350,0.018129554932947666,0.000176256547564473,0.018305811480512142,True
2019-04-11,2019-04-10,000520,0.0001603159310637457,0.00102592511308069,0.0011862410441444357,True
2019-04-12,2019-04-11,204320,0.150653049004298,0.2886035119941512,0.4392565609984492,True
2019-04-12,2019-04-11,034220,0.1070839034257823,0.24818686387498257,0.35527076730076484,True
2019-04-12,2019-04-11,068270,0.07912772714771059,0.25156659386365426,0.33069432101136487,True
2019-04-12,2019-04-11,000270,0.1768533101623377,0.1319358070633138,0.3087891172256515,True
2019-04-12,2019-04-11,207940,0.2375543965625895,0.07038076208427516,0.30793515864686466,True
