date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_gold_sleeve_net_value,gold_sleeve_factor
2023-07-12,1.0729525694426802,0.0,1.0729525694426802,1.0729525694426802,0,1.2688147586094098,1.0729525694426802,0.845633739805021
2023-07-13,1.072690442757138,0.0,1.072690442757138,1.072690442757138,0,1.2688147586094098,1.072690442757138,0.845427148035999
2023-07-14,1.0724283801102132,0.0,1.0724283801102132,1.0724283801102132,0,1.2688147586094098,1.0724283801102132,0.8452206067381882
2023-07-17,1.0721663814862614,0.0,1.0721663814862614,1.0721663814862614,0,1.2688147586094098,1.0721663814862614,0.8450141158992585
2023-07-18,1.071904446869641,0.0,1.071904446869641,1.071904446869641,0,1.2688147586094098,1.071904446869641,0.844807675506882
2023-07-19,1.0716425762447148,0.0,1.0716425762447148,1.0716425762447148,0,1.2688147586094098,1.0716425762447148,0.8446012855487345
2023-07-20,1.0713807695958497,0.0,1.0713807695958497,1.0713807695958497,0,1.2688147586094098,1.0713807695958497,0.8443949460124952
2023-07-21,1.071119026907416,0.0,1.071119026907416,1.071119026907416,0,1.2688147586094098,1.071119026907416,0.8441886568858455
2023-07-24,1.0708573481637877,0.0,1.0708573481637877,1.0708573481637877,0,1.2688147586094098,1.0708573481637877,0.8439824181564702
2023-07-25,1.070595733349343,0.0,1.070595733349343,1.070595733349343,0,1.2688147586094098,1.070595733349343,0.843776229812057
2023-07-26,1.0703341824484636,0.0,1.0703341824484636,1.0703341824484636,0,1.2688147586094098,1.0703341824484636,0.8435700918402965
2023-07-27,1.0700726954455353,0.0,1.0700726954455353,1.0700726954455353,0,1.2688147586094098,1.0700726954455353,0.8433640042288828
2023-07-28,1.0698112723249475,0.0,1.0698112723249475,1.0698112723249475,0,1.2688147586094098,1.0698112723249475,0.8431579669655125
2023-07-31,1.0695499130710937,0.0,1.0695499130710937,1.0695499130710937,0,1.2688147586094098,1.0695499130710937,0.8429519800378854
2023-08-01,1.0692886176683707,0.0,1.0692886176683707,1.0692886176683707,0,1.2688147586094098,1.0692886176683707,0.8427460434337043
2023-08-02,1.0690273861011794,0.0,1.0690273861011794,1.0690273861011794,0,1.2688147586094098,1.0690273861011794,0.8425401571406748
2023-08-03,1.0687662183539246,0.0,1.0687662183539246,1.0687662183539246,0,1.2688147586094098,1.0687662183539246,0.8423343211465056
2023-08-04,1.0685051144110147,0.0,1.0685051144110147,1.0685051144110147,0,1.2688147586094098,1.0685051144110147,0.8421285354389086
2023-08-07,1.0682440742568624,0.0,1.0682440742568624,1.0682440742568624,0,1.2688147586094098,1.0682440742568624,0.8419228000055989
2023-08-08,1.0679830978758835,0.0,1.0679830978758835,1.0679830978758835,0,1.2688147586094098,1.0679830978758835,0.8417171148342939
2023-08-09,1.0677221852524983,0.0,1.0677221852524983,1.0677221852524983,0,1.2688147586094098,1.0677221852524983,0.8415114799127147
2023-08-10,1.06746133637113,0.0,1.06746133637113,1.06746133637113,0,1.2688147586094098,1.06746133637113,0.8413058952285847
2023-08-11,1.0672005512162068,0.0,1.0672005512162068,1.0672005512162068,0,1.2688147586094098,1.0672005512162068,0.8411003607696309
2023-08-14,1.0669398297721597,0.0,1.0669398297721597,1.0669398297721597,0,1.2688147586094098,1.0669398297721597,0.8408948765235832
2023-08-16,1.0666791720234239,0.0,1.0666791720234239,1.0666791720234239,0,1.2688147586094098,1.0666791720234239,0.8406894424781741
2023-08-17,1.0664185779544384,0.0,1.0664185779544384,1.0664185779544384,0,1.2688147586094098,1.0664185779544384,0.8404840586211396
2023-08-18,1.0661580475496462,0.0,1.0661580475496462,1.0661580475496462,0,1.2688147586094098,1.0661580475496462,0.8402787249402186
2023-08-21,1.0658975807934934,0.0,1.0658975807934934,1.0658975807934934,0,1.2688147586094098,1.0658975807934934,0.8400734414231524
2023-08-22,1.065637177670431,0.0,1.065637177670431,1.065637177670431,0,1.2688147586094098,1.065637177670431,0.8398682080576864
2023-08-23,1.0653768381649125,0.0,1.0653768381649125,1.0653768381649125,0,1.2688147586094098,1.0653768381649125,0.8396630248315677
2023-08-24,1.0651165622613963,0.0,1.0651165622613963,1.0651165622613963,0,1.2688147586094098,1.0651165622613963,0.8394578917325475
2023-08-25,1.0648563499443442,0.0,1.0648563499443442,1.0648563499443442,0,1.2688147586094098,1.0648563499443442,0.8392528087483794
2023-08-28,1.0645962011982215,0.0,1.0645962011982215,1.0645962011982215,0,1.2688147586094098,1.0645962011982215,0.8390477758668201
2023-08-29,1.064336116007498,0.0,1.064336116007498,1.064336116007498,0,1.2688147586094098,1.064336116007498,0.8388427930756295
2023-08-30,1.0640760943566465,0.0,1.0640760943566465,1.0640760943566465,0,1.2688147586094098,1.0640760943566465,0.8386378603625703
2023-08-31,1.063816136230144,0.0,1.063816136230144,1.063816136230144,0,1.2688147586094098,1.063816136230144,0.8384329777154078
2023-09-01,1.063556241612471,0.0,1.063556241612471,1.063556241612471,0,1.2688147586094098,1.063556241612471,0.8382281451219111
2023-09-04,1.0632964104881126,0.0,1.0632964104881126,1.0632964104881126,0,1.2688147586094098,1.0632964104881126,0.838023362569852
2023-09-05,1.0630366428415565,0.0,1.0630366428415565,1.0630366428415565,0,1.2688147586094098,1.0630366428415565,0.8378186300470045
2023-09-06,1.0627769386572956,0.0,1.0627769386572956,1.0627769386572956,0,1.2688147586094098,1.0627769386572956,0.8376139475411473
2023-09-07,1.062517297919825,0.0,1.062517297919825,1.062517297919825,0,1.2688147586094098,1.062517297919825,0.83740931504006
2023-09-08,1.0622577206136448,0.0,1.0622577206136448,1.0622577206136448,0,1.2688147586094098,1.0622577206136448,0.8372047325315268
2023-09-11,1.0619982067232583,0.0,1.0619982067232583,1.0619982067232583,0,1.2688147586094098,1.0619982067232583,0.8370002000033342
2023-09-12,1.061738756233173,0.0,1.061738756233173,1.061738756233173,0,1.2688147586094098,1.061738756233173,0.836795717443272
2023-09-13,1.0614793691278999,0.0,1.0614793691278999,1.0614793691278999,0,1.2688147586094098,1.0614793691278999,0.8365912848391325
2023-09-14,1.0612200453919538,0.0,1.0612200453919538,1.0612200453919538,0,1.2688147586094098,1.0612200453919538,0.8363869021787114
2023-09-15,1.060960785009853,0.0,1.060960785009853,1.060960785009853,0,1.2688147586094098,1.060960785009853,0.8361825694498071
2023-09-18,1.0607015879661204,0.0,1.0607015879661204,1.0607015879661204,0,1.2688147586094098,1.0607015879661204,0.8359782866402212
2023-09-19,1.0604424542452817,0.0,1.0604424542452817,1.0604424542452817,0,1.2688147586094098,1.0604424542452817,0.8357740537377583
2023-09-20,1.0601833838318675,0.0,1.0601833838318675,1.0601833838318675,0,1.2688147586094098,1.0601833838318675,0.835569870730226
2023-09-21,1.0599243767104107,0.0,1.0599243767104107,1.0599243767104107,0,1.2688147586094098,1.0599243767104107,0.8353657376054343
2023-09-22,1.0596654328654496,0.0,1.0596654328654496,1.0596654328654496,0,1.2688147586094098,1.0596654328654496,0.8351616543511972
2023-09-25,1.0594065522815248,0.0,1.0594065522815248,1.0594065522815248,0,1.2688147586094098,1.0594065522815248,0.8349576209553305
2023-09-26,1.059147734943182,0.0,1.059147734943182,1.059147734943182,0,1.2688147586094098,1.059147734943182,0.8347536374056542
2023-09-27,1.0588889808349697,0.0,1.0588889808349697,1.0588889808349697,0,1.2688147586094098,1.0588889808349697,0.8345497036899905
2023-10-04,4.6326814811536464e-17,1.0581340590080721,1.0581340590080721,1.0581340590080721,5,1.2679101727907827,1.0581340590080721,0.8345497036899904
2023-10-05,4.6326814811536464e-17,1.079976375999217,1.079976375999217,1.079976375999217,5,1.2940827505229036,1.079976375999217,0.8345497036899904
2023-10-06,4.6326814811536464e-17,1.0802979001257098,1.0802979001257098,1.0802979001257098,5,1.2944680171224499,1.0802979001257098,0.8345497036899903
2023-10-10,4.6326814811536464e-17,1.0674089287633672,1.0674089287633672,1.0674089287633672,5,1.279023794561045,1.0674089287633672,0.8345497036899904
2023-10-11,4.6326814811536464e-17,1.0929637120633229,1.0929637120633229,1.0929637120633229,5,1.3096448386845576,1.0929637120633229,0.8345497036899905
2023-10-12,4.6326814811536464e-17,1.1105546043895758,1.1105546043895758,1.1105546043895758,5,1.3307231426471309,1.1105546043895758,0.8345497036899903
2023-10-13,4.6326814811536464e-17,1.0997422237252945,1.0997422237252945,1.0997422237252945,5,1.3177671969239775,1.0997422237252945,0.8345497036899903
2023-10-16,4.6326814811536464e-17,1.0883030683401465,1.0883030683401465,1.0883030683401465,5,1.3040602177775353,1.0883030683401465,0.8345497036899904
2023-10-17,4.6326814811536464e-17,1.106401416461274,1.106401416461274,1.106401416461274,5,1.3257465811434381,1.106401416461274,0.8345497036899904
2023-10-18,4.6326814811536464e-17,1.0987362119458328,1.0987362119458328,1.0987362119458328,5,1.3165617423237137,1.0987362119458328,0.8345497036899905
2023-10-19,4.6326814811536464e-17,1.074908140310334,1.074908140310334,1.074908140310334,5,1.2880097321436823,1.074908140310334,0.8345497036899904
2023-10-20,4.6326814811536464e-17,1.055227943646164,1.055227943646164,1.055227943646164,5,1.264427917211446,1.055227943646164,0.8345497036899904
2023-10-23,4.6326814811536464e-17,1.0479457988159355,1.0479457988159355,1.0479457988159355,5,1.2557020800347864,1.0479457988159355,0.8345497036899903
2023-10-24,4.6326814811536464e-17,1.0793764211264796,1.0793764211264796,1.0793764211264796,5,1.2933638540089096,1.0793764211264796,0.8345497036899905
2023-10-25,4.6326814811536464e-17,1.0453033157261606,1.0453033157261606,1.0453033157261606,5,1.2525357220837967,1.0453033157261606,0.8345497036899904
2023-10-26,4.6326814811536464e-17,1.0149530112571656,1.0149530112571656,1.0149530112571656,5,1.2161684400216257,1.0149530112571656,0.8345497036899904
2023-10-27,4.6326814811536464e-17,1.0140746485530796,1.0140746485530796,1.0140746485530796,5,1.2151159410509806,1.0140746485530796,0.8345497036899903
2023-10-30,4.6326814811536464e-17,1.0196983700341258,1.0196983700341258,1.0196983700341258,5,1.2218545708248343,1.0196983700341258,0.8345497036899904
2023-10-31,4.6326814811536464e-17,0.9919673046747215,0.9919673046747215,0.9919673046747215,5,1.1886257945916268,0.9919673046747215,0.8345497036899904
2023-11-01,4.6326814811536464e-17,0.9956840366960373,0.9956840366960373,0.9956840366960373,5,1.1930793723772064,0.9956840366960373,0.8345497036899904
2023-11-02,4.6326814811536464e-17,1.027689038798103,1.027689038798103,1.027689038798103,5,1.2314293974992028,1.027689038798103,0.8345497036899904
2023-11-03,4.6326814811536464e-17,1.0350441456213229,1.0350441456213229,1.0350441456213229,5,1.2402426614554405,1.0350441456213229,0.8345497036899904
2023-11-06,4.6326814811536464e-17,1.1361955160567367,1.1361955160567367,1.1361955160567367,5,1.3614473901710216,1.1361955160567367,0.8345497036899904
2023-11-07,4.6326814811536464e-17,1.0854771660791638,1.0854771660791638,1.0854771660791638,5,1.3006740776249621,1.0854771660791638,0.8345497036899905
2023-11-08,4.6326814811536464e-17,1.0720350782684331,1.0720350782684331,1.0720350782684331,5,1.2845670827374247,1.0720350782684331,0.8345497036899904
2023-11-09,4.6326814811536464e-17,1.0682957322096216,1.0682957322096216,1.0682957322096216,5,1.2800864076592624,1.0682957322096216,0.8345497036899904
2023-11-10,4.6326814811536464e-17,1.0612103926524012,1.0612103926524012,1.0612103926524012,5,1.2715963925937819,1.0612103926524012,0.8345497036899903
2023-11-13,4.6326814811536464e-17,1.0652667149577741,1.0652667149577741,1.0652667149577741,5,1.2764568847699072,1.0652667149577741,0.8345497036899904
2023-11-14,4.6326814811536464e-17,1.0806812453263468,1.0806812453263468,1.0806812453263468,5,1.294927360884651,1.0806812453263468,0.8345497036899905
2023-11-15,4.6326814811536464e-17,1.1041416868101415,1.1041416868101415,1.1041416868101415,5,1.3230388578752599,1.1041416868101415,0.8345497036899904
2023-11-16,4.6326814811536464e-17,1.0957788757059441,1.0957788757059441,1.0957788757059441,5,1.3130181112771593,1.0957788757059441,0.8345497036899904
2023-11-17,4.6326814811536464e-17,1.0813267906594786,1.0813267906594786,1.0813267906594786,5,1.2957008862124746,1.0813267906594786,0.8345497036899904
2023-11-20,4.6326814811536464e-17,1.092648955692403,1.092648955692403,1.092648955692403,5,1.3092676815547568,1.092648955692403,0.8345497036899905
2023-11-21,4.6326814811536464e-17,1.0968802438415115,1.0968802438415115,1.0968802438415115,5,1.314337826724541,1.0968802438415115,0.8345497036899904
2023-11-22,4.6326814811536464e-17,1.092185813432762,1.092185813432762,1.092185813432762,5,1.308712720888432,1.092185813432762,0.8345497036899904
2023-11-23,4.6326814811536464e-17,1.0928247684117725,1.0928247684117725,1.0928247684117725,5,1.3094783493179734,1.0928247684117725,0.8345497036899905
2023-11-24,4.6326814811536464e-17,1.079166707148269,1.079166707148269,1.079166707148269,5,1.2931125640290757,1.079166707148269,0.8345497036899904
2023-11-27,4.6326814811536464e-17,1.0756443007938508,1.0756443007938508,1.0756443007938508,5,1.2888918371642244,1.0756443007938508,0.8345497036899904
2023-11-28,4.6326814811536464e-17,1.093181028400003,1.093181028400003,1.093181028400003,5,1.309905238197875,1.093181028400003,0.8345497036899904
2023-11-29,4.6326814811536464e-17,1.0993779608649386,1.0993779608649386,1.0993779608649386,5,1.3173307185947114,1.0993779608649386,0.8345497036899904
2023-11-30,4.6326814811536464e-17,1.1083846723275768,1.1083846723275768,1.1083846723275768,5,1.3281230194281006,1.1083846723275768,0.8345497036899904
2023-12-01,4.6326814811536464e-17,1.083614201324891,1.083614201324891,1.083614201324891,5,1.2984417782831308,1.083614201324891,0.8345497036899905
2023-12-04,4.6326814811536464e-17,1.0840845508694694,1.0840845508694694,1.0840845508694694,5,1.2990053750856925,1.0840845508694694,0.8345497036899904
2023-12-05,4.6326814811536464e-17,1.0651051566861205,1.0651051566861205,1.0651051566861205,5,1.27626329741263,1.0651051566861205,0.8345497036899904
2023-12-06,4.6326814811536464e-17,1.0568581466497924,1.0568581466497924,1.0568581466497924,5,1.2663813095575465,1.0568581466497924,0.8345497036899904
2023-12-07,4.6326814811536464e-17,1.056609166363872,1.056609166363872,1.056609166363872,5,1.2660829686860327,1.056609166363872,0.8345497036899904
2023-12-08,4.6326814811536464e-17,1.0752166670841312,1.0752166670841312,1.0752166670841312,5,1.2883794246526283,1.0752166670841312,0.8345497036899904
2023-12-11,4.6326814811536464e-17,1.0744924759138392,1.0744924759138392,1.0744924759138392,5,1.2875116618733835,1.0744924759138392,0.8345497036899904
2023-12-12,4.6326814811536464e-17,1.0789013472721318,1.0789013472721318,1.0789013472721318,5,1.292794596297539,1.0789013472721318,0.8345497036899904
2023-12-13,4.6326814811536464e-17,1.0635645250596568,1.0635645250596568,1.0635645250596568,5,1.2744172340569644,1.0635645250596568,0.8345497036899905
2023-12-14,4.6326814811536464e-17,1.0827246845257261,1.0827246845257261,1.0827246845257261,5,1.2973759139071304,1.0827246845257261,0.8345497036899904
2023-12-15,4.6326814811536464e-17,1.098477868090007,1.098477868090007,1.098477868090007,5,1.316252181545388,1.098477868090007,0.8345497036899903
2023-12-18,4.6326814811536464e-17,1.100377801900561,1.100377801900561,1.100377801900561,5,1.3185287790951246,1.100377801900561,0.8345497036899904
2023-12-19,4.6326814811536464e-17,1.1039341756815713,1.1039341756815713,1.1039341756815713,5,1.3227902074621656,1.1039341756815713,0.8345497036899905
2023-12-20,4.6326814811536464e-17,1.12034678864417,1.12034678864417,1.12034678864417,5,1.3424566370229574,1.12034678864417,0.8345497036899904
2023-12-21,4.6326814811536464e-17,1.1106570267860205,1.1106570267860205,1.1106570267860205,5,1.3308458703840071,1.1106570267860205,0.8345497036899904
2023-12-22,4.6326814811536464e-17,1.1122271803516297,1.1122271803516297,1.1122271803516297,5,1.3327273084321747,1.1122271803516297,0.8345497036899903
2023-12-26,4.6326814811536464e-17,1.111015766667059,1.111015766667059,1.111015766667059,5,1.3312757307978955,1.111015766667059,0.8345497036899904
2023-12-27,4.6326814811536464e-17,1.126772722721009,1.126772722721009,1.126772722721009,5,1.3501565188255946,1.126772722721009,0.8345497036899904
2023-12-28,4.6326814811536464e-17,1.1459742475401355,1.1459742475401355,1.1459742475401355,5,1.3731647647505845,1.1459742475401355,0.8345497036899904
2024-01-02,4.6326814811536464e-17,1.1528210008532296,1.1528210008532296,1.1528210008532296,5,1.3813688936153132,1.1528210008532296,0.8345497036899905
2024-01-03,4.6326814811536464e-17,1.1208414518926473,1.1208414518926473,1.1208414518926473,5,1.3430493677450344,1.1208414518926473,0.8345497036899904
2024-01-04,4.6326814811536464e-17,1.1112926769079354,1.1112926769079354,1.1112926769079354,5,1.3316075387652964,1.1112926769079354,0.8345497036899904
2024-01-05,4.6326814811536464e-17,1.1042674437369058,1.1042674437369058,1.1042674437369058,5,1.323189546235951,1.1042674437369058,0.8345497036899904
2024-01-08,4.6326814811536464e-17,1.0971182327859066,1.0971182327859066,1.0971182327859066,5,1.3146229972103043,1.0971182327859066,0.8345497036899905
2024-01-09,4.6326814811536464e-17,1.0962868584871792,1.0962868584871792,1.0962868584871792,5,1.3136268021424116,1.0962868584871792,0.8345497036899904
2024-01-10,4.6326814811536464e-17,1.0824491429189094,1.0824491429189094,1.0824491429189094,5,1.297045745906832,1.0824491429189094,0.8345497036899905
2024-01-11,4.6326814811536464e-17,1.089854974323067,1.089854974323067,1.089854974323067,5,1.30591979064187,1.089854974323067,0.8345497036899905
2024-01-12,4.6326814811536464e-17,1.0819262020603875,1.0819262020603875,1.0819262020603875,5,1.2964191315108176,1.0819262020603875,0.8345497036899904
2024-01-15,4.6326814811536464e-17,1.084693450248034,1.084693450248034,1.084693450248034,5,1.2997349893625563,1.084693450248034,0.8345497036899904
2024-01-16,4.6326814811536464e-17,1.0773407075745998,1.0773407075745998,1.0773407075745998,5,1.290924558251115,1.0773407075745998,0.8345497036899904
2024-01-17,4.6326814811536464e-17,1.0573727287081696,1.0573727287081696,1.0573727287081696,5,1.266997908013099,1.0573727287081696,0.8345497036899904
2024-01-18,4.6326814811536464e-17,1.0645414951900745,1.0645414951900745,1.0645414951900745,5,1.2755878894728108,1.0645414951900745,0.8345497036899904
2024-01-19,4.6326814811536464e-17,1.0854651101355668,1.0854651101355668,1.0854651101355668,5,1.3006596315787367,1.0854651101355668,0.8345497036899904
2024-01-22,4.6326814811536464e-17,1.087675206917378,1.087675206917378,1.087675206917378,5,1.3033078822126285,1.087675206917378,0.8345497036899905
2024-01-23,4.6326814811536464e-17,1.0929017326274373,1.0929017326274373,1.0929017326274373,5,1.3095705717647905,1.0929017326274373,0.8345497036899905
2024-01-24,4.6326814811536464e-17,1.091232068243811,1.091232068243811,1.091232068243811,5,1.30756989478145,1.091232068243811,0.8345497036899904
2024-01-25,4.6326814811536464e-17,1.0814259691693069,1.0814259691693069,1.0814259691693069,5,1.295819726959035,1.0814259691693069,0.8345497036899904
2024-01-26,4.6326814811536464e-17,1.0789087102307113,1.0789087102307113,1.0789087102307113,5,1.2928034189698698,1.0789087102307113,0.8345497036899904
2024-01-29,4.6326814811536464e-17,1.095689116382086,1.095689116382086,1.095689116382086,5,1.312910557079415,1.095689116382086,0.8345497036899904
2024-01-30,4.6326814811536464e-17,1.097749267674997,1.097749267674997,1.097749267674997,5,1.3153791353843403,1.097749267674997,0.8345497036899904
2024-01-31,4.6326814811536464e-17,1.1029680862167393,1.1029680862167393,1.1029680862167393,5,1.3216325898145165,1.1029680862167393,0.8345497036899904
2024-02-01,4.6326814811536464e-17,1.114328951359872,1.114328951359872,1.114328951359872,5,1.3352457576017678,1.114328951359872,0.8345497036899904
2024-02-02,4.6326814811536464e-17,1.156021733012308,1.156021733012308,1.156021733012308,5,1.3852041740604757,1.156021733012308,0.8345497036899905
2024-02-05,4.6326814811536464e-17,1.1587243296670138,1.1587243296670138,1.1587243296670138,5,1.3884425631495334,1.1587243296670138,0.8345497036899904
2024-02-06,4.6326814811536464e-17,1.1587682512006536,1.1587682512006536,1.1587682512006536,5,1.3884951921702444,1.1587682512006536,0.8345497036899903
2024-02-07,4.6326814811536464e-17,1.1699914104442952,1.1699914104442952,1.1699914104442952,5,1.4019433537285289,1.1699914104442952,0.8345497036899905
2024-02-08,4.6326814811536464e-17,1.1817738043316306,1.1817738043316306,1.1817738043316306,5,1.4160616187464652,1.1817738043316306,0.8345497036899904
2024-02-13,4.6326814811536464e-17,1.2021615866141349,1.2021615866141349,1.2021615866141349,5,1.4404912988390457,1.2021615866141349,0.8345497036899903
2024-02-14,4.6326814811536464e-17,1.1867112693301,1.1867112693301,1.1867112693301,5,1.421977941017791,1.1867112693301,0.8345497036899904
2024-02-15,4.6326814811536464e-17,1.1795584511032235,1.1795584511032235,1.1795584511032235,5,1.4134070695702905,1.1795584511032235,0.8345497036899904
2024-02-16,4.6326814811536464e-17,1.1997400976336274,1.1997400976336274,1.1997400976336274,5,1.437589747295979,1.1997400976336274,0.8345497036899904
2024-02-19,4.6326814811536464e-17,1.201188655278233,1.201188655278233,1.201188655278233,5,1.4393254829126843,1.201188655278233,0.8345497036899904
2024-02-20,4.6326814811536464e-17,1.1877810357802638,1.1877810357802638,1.1877810357802638,5,1.4232597897146795,1.1877810357802638,0.8345497036899904
2024-02-21,4.6326814811536464e-17,1.186229766797002,1.186229766797002,1.186229766797002,5,1.4214009801358098,1.186229766797002,0.8345497036899905
2024-02-22,4.6326814811536464e-17,1.2031030166370058,1.2031030166370058,1.2031030166370058,5,1.4416193682862077,1.2031030166370058,0.8345497036899904
2024-02-23,4.6326814811536464e-17,1.205782379588858,1.205782379588858,1.205782379588858,5,1.4448299175680603,1.205782379588858,0.8345497036899904
2024-02-26,4.6326814811536464e-17,1.2033511229732772,1.2033511229732772,1.2033511229732772,5,1.4419166619466983,1.2033511229732772,0.8345497036899904
2024-02-27,4.6326814811536464e-17,1.185970421925049,1.185970421925049,1.185970421925049,5,1.4210902198889293,1.185970421925049,0.8345497036899903
2024-02-28,4.6326814811536464e-17,1.2009218631267327,1.2009218631267327,1.2009218631267327,5,1.4390057989557903,1.2009218631267327,0.8345497036899904
2024-02-29,4.6326814811536464e-17,1.1938430795282076,1.1938430795282076,1.1938430795282076,5,1.430523639574239,1.1938430795282076,0.8345497036899903
2024-03-04,4.6326814811536464e-17,1.2189478075666544,1.2189478075666544,1.2189478075666544,5,1.4606054045397592,1.2189478075666544,0.8345497036899903
2024-03-05,4.6326814811536464e-17,1.2029530584313994,1.2029530584313994,1.2029530584313994,5,1.4414396807194358,1.2029530584313994,0.8345497036899904
2024-03-06,4.6326814811536464e-17,1.199382919002591,1.199382919002591,1.199382919002591,5,1.4371617576514353,1.199382919002591,0.8345497036899904
2024-03-07,4.6326814811536464e-17,1.2094489582598855,1.2094489582598855,1.2094489582598855,5,1.4492233990525252,1.2094489582598855,0.8345497036899904
2024-03-08,4.6326814811536464e-17,1.2415439510911979,1.2415439510911979,1.2415439510911979,5,1.4876812556539993,1.2415439510911979,0.8345497036899903
2024-03-11,4.6326814811536464e-17,1.2162047485584688,1.2162047485584688,1.2162047485584688,5,1.4573185313960062,1.2162047485584688,0.8345497036899904
2024-03-12,4.6326814811536464e-17,1.2282572604402646,1.2282572604402646,1.2282572604402646,5,1.4717604655654213,1.2282572604402646,0.8345497036899904
2024-03-13,4.6326814811536464e-17,1.230891307839532,1.230891307839532,1.230891307839532,5,1.4749167154419964,1.230891307839532,0.8345497036899904
2024-03-14,4.6326814811536464e-17,1.2343209241348718,1.2343209241348718,1.2343209241348718,5,1.479026256527657,1.2343209241348718,0.8345497036899904
2024-03-15,4.6326814811536464e-17,1.2048698806186136,1.2048698806186136,1.2048698806186136,5,1.4437365147830497,1.2048698806186136,0.8345497036899904
2024-03-18,4.6326814811536464e-17,1.224914586704473,1.224914586704473,1.224914586704473,5,1.4677551034869114,1.224914586704473,0.8345497036899904
2024-03-19,4.6326814811536464e-17,1.2069515871836416,1.2069515871836416,1.2069515871836416,5,1.4462309217139055,1.2069515871836416,0.8345497036899904
2024-03-20,4.6326814811536464e-17,1.2197702712189684,1.2197702712189684,1.2197702712189684,5,1.4615909224168577,1.2197702712189684,0.8345497036899905
2024-03-21,4.6326814811536464e-17,1.266319196219248,1.266319196219248,1.266319196219248,5,1.5173682173993637,1.266319196219248,0.8345497036899904
2024-03-22,4.6326814811536464e-17,1.2502244225851504,1.2502244225851504,1.2502244225851504,5,1.498082639125315,1.2502244225851504,0.8345497036899904
2024-03-25,4.6326814811536464e-17,1.2435920035510553,1.2435920035510553,1.2435920035510553,5,1.4901353365203658,1.2435920035510553,0.8345497036899903
2024-03-26,4.6326814811536464e-17,1.2532280778203782,1.2532280778203782,1.2532280778203782,5,1.5016817719534101,1.2532280778203782,0.8345497036899904
2024-03-27,4.6326814811536464e-17,1.2683340643885885,1.2683340643885885,1.2683340643885885,5,1.51978253515711,1.2683340643885885,0.8345497036899904
2024-03-28,4.6326814811536464e-17,1.2536102037224786,1.2536102037224786,1.2536102037224786,5,1.5021396546899455,1.2536102037224786,0.8345497036899905
2024-03-29,4.6326814811536464e-17,1.257507132472326,1.257507132472326,1.257507132472326,5,1.506809153382015,1.257507132472326,0.8345497036899905
2024-04-01,0.0,1.2462154521529882,1.2462154521529882,1.2462154521529882,5,1.493278886377652,1.2462154521529882,0.8345497036899903
2024-04-02,0.0,1.2467575452413793,1.2467575452413793,1.2467575452413793,5,1.4939284499518695,1.2467575452413793,0.8345497036899904
2024-04-03,0.0,1.2179686775336585,1.2179686775336585,1.2179686775336585,5,1.4594321610185323,1.2179686775336585,0.8345497036899904
2024-04-04,0.0,1.2480854118376596,1.2480854118376596,1.2480854118376596,5,1.495519567401686,1.2480854118376596,0.8345497036899905
2024-04-05,0.0,1.2345994822430637,1.2345994822430637,1.2345994822430637,5,1.479360039053683,1.2345994822430637,0.8345497036899904
2024-04-08,0.0,1.2386402733205375,1.2386402733205375,1.2386402733205375,5,1.4842019209207633,1.2386402733205375,0.8345497036899904
2024-04-09,0.0,1.2309884195566332,1.2309884195566332,1.2309884195566332,5,1.475033079652147,1.2309884195566332,0.8345497036899904
2024-04-11,0.0,1.2547924226718985,1.2547924226718985,1.2547924226718985,5,1.5035562497042303,1.2547924226718985,0.8345497036899904
2024-04-12,0.0,1.2420310144458224,1.2420310144458224,1.2420310144458224,5,1.488264879795822,1.2420310144458224,0.8345497036899904
2024-04-15,0.0,1.2441872058437513,1.2441872058437513,1.2441872058437513,5,1.4908485382506693,1.2441872058437513,0.8345497036899904
2024-04-16,0.0,1.218769337358227,1.218769337358227,1.218769337358227,5,1.4603915524376752,1.218769337358227,0.8345497036899904
2024-04-17,0.0,1.2020525754715494,1.2020525754715494,1.2020525754715494,5,1.4403606761306516,1.2020525754715494,0.8345497036899904
2024-04-18,0.0,1.218622107012382,1.218622107012382,1.218622107012382,5,1.4602151335315345,1.218622107012382,0.8345497036899904
2024-04-19,0.0,1.1954899567740365,1.1954899567740365,1.1954899567740365,5,1.4324970118473905,1.1954899567740365,0.8345497036899904
2024-04-22,0.0,1.2130917402298977,1.2130917402298977,1.2130917402298977,5,1.4535883661166862,1.2130917402298977,0.8345497036899904
2024-04-23,0.0,1.2065227877832694,1.2065227877832694,1.2065227877832694,5,1.4457171124123431,1.2065227877832694,0.8345497036899903
2024-04-24,0.0,1.2404461362849382,1.2404461362849382,1.2404461362849382,5,1.4863657979869416,1.2404461362849382,0.8345497036899904
2024-04-25,0.0,1.2072309489398125,1.2072309489398125,1.2072309489398125,5,1.4465656672119098,1.2072309489398125,0.8345497036899904
2024-04-26,0.0,1.2143471114446776,1.2143471114446776,1.2143471114446776,5,1.4550926159046007,1.2143471114446776,0.8345497036899904
2024-04-29,0.0,1.219595049531287,1.219595049531287,1.219595049531287,5,1.4613809628579404,1.219595049531287,0.8345497036899904
2024-04-30,0.0,1.2277243567283826,1.2277243567283826,1.2277243567283826,5,1.471121913170608,1.2277243567283826,0.8345497036899904
