variant_id,signal,portfolio,rebalance,cost_layer,start_date,end_date,trading_days,total_return,cagr,sharpe,max_drawdown,calmar,volatility,nav_final,total_turnover,annualized_turnover,taxable_turnover,tax_paid_krw,avg_asset_exposure,top_asset,top_asset_contribution,qqq_exposure,qqq_contribution,random_percentile,vs_equal_weight_sharpe
XETF001_V24,ret_12m,top2_ew,quarterly,gross,2011-01-04,2026-05-18,3865,0.9540275831865908,0.04455541941213159,0.3256807361346476,-0.44419129954536396,0.10030682604034498,0.18933976481395584,1.9540275831865908,63.46717418927181,4.129945728243636,31.2335870946359,0.0,0.4438335489435101,QQQ,0.4274856315962511,0.45937904269081503,0.4274856315962511,10.299999999999999,-0.5291167990454315
XETF001_V24,ret_12m,top2_ew,quarterly,after_cost,2011-01-04,2026-05-18,3865,0.6194587875221633,0.031868014124112554,0.26097910725039286,-0.5089165670071476,0.06261932935593542,0.18942822652339766,1.6146004111595968,63.46717418927181,4.129945728243636,31.233587094635904,0.0,0.4438335489435101,QQQ,0.4274856315962511,0.45937904269081503,0.4274856315962511,10.299999999999999,-0.5938184279296862
XETF001_V24,ret_12m,top2_ew,quarterly,after_tax,2011-01-04,2026-05-18,3865,0.4239676983777543,0.02326609543369207,0.21658999142717716,-0.5280814727142956,0.044057776377016675,0.19031482621391266,1.419695795282621,63.512460928724984,4.132892633924247,31.298545061524695,14323546.582533449,0.4438335489435101,QQQ,0.4274856315962511,0.45937904269081503,0.4274856315962511,10.299999999999999,-0.6382075437529019
XETF001_V25,ret_12m,top3_ew,monthly,gross,2011-01-04,2026-05-18,3865,2.8065117858536013,0.09087792619910862,0.6449586799626219,-0.21959907570034853,0.41383564985089044,0.15342748125969108,3.8065117858536013,93.6670529920861,6.095116890318804,46.33352649604308,0.0,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.20983885521745715
XETF001_V25,ret_12m,top3_ew,monthly,after_cost,2011-01-04,2026-05-18,3865,1.881564931358148,0.07129483398261915,0.5262710488685929,-0.2665649967173179,0.267457598936835,0.15357461660245886,2.8729202365640734,93.6670529920861,6.095116890318804,46.33352649604308,0.0,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.3285264863114862
XETF001_V25,ret_12m,top3_ew,monthly,after_tax,2011-01-04,2026-05-18,3865,1.4035770222719708,0.05872520698692507,0.4458724267519894,-0.29288405560834163,0.20050667102703326,0.1553840641238402,2.396366291205155,93.73138383559082,6.099303036869686,46.44026696005327,29899222.495794564,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.40892510842808966
XETF001_V26,ret_12m,top3_ew,quarterly,gross,2011-01-04,2026-05-18,3865,1.1077610226875159,0.04971584800249551,0.3704842986335636,-0.3976961893474248,0.12500961622004397,0.17071128653180287,2.107761022687516,55.15625944735116,3.5891366048717286,27.078129723675573,0.0,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.4843132365465155
XETF001_V26,ret_12m,top3_ew,quarterly,after_cost,2011-01-04,2026-05-18,3865,0.7911211778455944,0.038655169407945555,0.308325184277752,-0.4352186002707157,0.08881782484457507,0.17069116885181657,1.7857478143120578,55.15625944735116,3.5891366048717286,27.078129723675573,0.0,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.546472350902327
XETF001_V26,ret_12m,top3_ew,quarterly,after_tax,2011-01-04,2026-05-18,3865,0.6226986660073721,0.032002220248053215,0.27013991063961146,-0.4476710680049786,0.07148601402960737,0.17151969815912088,1.6178305700093503,55.234119217976634,3.5942031078506975,27.165055621265054,10959609.386568658,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.5846576245404675
XETF001_V27,ret_12m,positive_top3_shy_fallback,monthly,gross,2011-01-04,2026-05-18,3865,2.8065117858536013,0.09087792619910862,0.6449586799626219,-0.21959907570034853,0.41383564985089044,0.15342748125969108,3.8065117858536013,93.6670529920861,6.095116890318804,46.33352649604308,0.0,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.20983885521745715
XETF001_V27,ret_12m,positive_top3_shy_fallback,monthly,after_cost,2011-01-04,2026-05-18,3865,1.881564931358148,0.07129483398261915,0.5262710488685929,-0.2665649967173179,0.267457598936835,0.15357461660245886,2.8729202365640734,93.6670529920861,6.095116890318804,46.33352649604308,0.0,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.3285264863114862
XETF001_V27,ret_12m,positive_top3_shy_fallback,monthly,after_tax,2011-01-04,2026-05-18,3865,1.4035770222719708,0.05872520698692507,0.4458724267519894,-0.29288405560834163,0.20050667102703326,0.1553840641238402,2.396366291205155,93.73138383559082,6.099303036869686,46.44026696005327,29899222.495794564,0.3014163930075968,QQQ,0.5529836154366545,0.3316084519189274,0.5529836154366545,94.8,-0.40892510842808966
XETF001_V28,ret_12m,positive_top3_shy_fallback,quarterly,gross,2011-01-04,2026-05-18,3865,1.1077610226875159,0.04971584800249551,0.3704842986335636,-0.3976961893474248,0.12500961622004397,0.17071128653180287,2.107761022687516,55.15625944735116,3.5891366048717286,27.078129723675573,0.0,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.4843132365465155
XETF001_V28,ret_12m,positive_top3_shy_fallback,quarterly,after_cost,2011-01-04,2026-05-18,3865,0.7911211778455944,0.038655169407945555,0.308325184277752,-0.4352186002707157,0.08881782484457507,0.17069116885181657,1.7857478143120578,55.15625944735116,3.5891366048717286,27.078129723675573,0.0,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.546472350902327
XETF001_V28,ret_12m,positive_top3_shy_fallback,quarterly,after_tax,2011-01-04,2026-05-18,3865,0.6226986660073721,0.032002220248053215,0.27013991063961146,-0.4476710680049786,0.07148601402960737,0.17151969815912088,1.6178305700093503,55.234119217976634,3.5942031078506975,27.165055621265054,10959609.386568658,0.28915646664676586,QQQ,0.48153322059776293,0.32255282449331496,0.48153322059776293,6.5,-0.5846576245404675
XETF001_V29,ret_12m,all_positive_ew_shy_fallback,monthly,gross,2011-01-04,2026-05-18,3865,2.2427506837672855,0.0795586605319023,0.6930932187007045,-0.15986745114654644,0.4976538999109512,0.12132324132948605,3.2427506837672855,52.954232949200616,3.4458459976297036,25.977116474600294,0.0,0.11324125819448616,QQQ,0.4095832642470919,0.12239581390292784,0.4095832642470919,71.39999999999999,-0.16170431647937455
XETF001_V29,ret_12m,all_positive_ew_shy_fallback,monthly,after_cost,2011-01-04,2026-05-18,3865,1.7744498206340564,0.06865734188618267,0.6091587953389309,-0.16003959224004038,0.42900222954332956,0.12134666122746612,2.766126471172154,52.954232949200616,3.4458459976297036,25.97711647460029,0.0,0.11324125819448616,QQQ,0.4095832642470919,0.12239581390292784,0.4095832642470919,71.39999999999999,-0.24563873984114815
XETF001_V29,ret_12m,all_positive_ew_shy_fallback,monthly,after_tax,2011-01-04,2026-05-18,3865,1.4723284035512294,0.06066994873139331,0.5449185063011887,-0.16003959224003983,0.37909337234748636,0.122001781821983,2.464911418340576,52.94145876004487,3.4450147536266504,26.025423220616723,17365057.89304024,0.11324125819448616,QQQ,0.4095832642470919,0.12239581390292784,0.4095832642470919,71.39999999999999,-0.3098790288788904
XETF001_V30,ret_12m,all_positive_ew_shy_fallback,quarterly,gross,2011-01-04,2026-05-18,3865,2.1765112865179472,0.07810980021412961,0.687088514559859,-0.17004030943551118,0.4593604920705771,0.1202341499104431,3.1765112865179472,31.75817469122708,2.0665728319919277,15.379087345613538,0.0,0.11422736085687558,QQQ,0.3972738045055867,0.11917173670084504,0.3972738045055867,8.5,-0.16770902062022008
XETF001_V30,ret_12m,all_positive_ew_shy_fallback,quarterly,after_cost,2011-01-04,2026-05-18,3865,1.896243395622574,0.07164909585201973,0.637060454332455,-0.17292932771058978,0.4143258798295329,0.12021683152936902,2.8875546654357063,31.758174691227076,2.0665728319919277,15.379087345613543,0.0,0.11422736085687558,QQQ,0.3972738045055867,0.11917173670084504,0.3972738045055867,8.5,-0.2177370808476241
XETF001_V30,ret_12m,all_positive_ew_shy_fallback,quarterly,after_tax,2011-01-04,2026-05-18,3865,1.600056561983573,0.06415238902831821,0.5759813027172553,-0.17292932771058955,0.3709746049304149,0.12089331084201048,2.5922563922976223,31.77869607019526,2.067908202322968,15.441323447618627,16810170.047747143,0.11422736085687558,QQQ,0.3972738045055867,0.11917173670084504,0.3972738045055867,8.5,-0.2788162324628237
XETF001_V31,ret_12m_skip_1m,top1_ew,monthly,gross,2011-01-04,2026-05-18,3865,8.516083525286897,0.15789821799173342,0.743614905029502,-0.31172184778610024,0.5065356153672016,0.2349359376531591,9.516083525286897,123.0,8.003874933190808,61.0,0.0,0.8109608373515229,QQQ,0.6836128551302054,0.8910737386804657,0.6836128551302054,98.8,-0.11118263015057706
XETF001_V31,ret_12m_skip_1m,top1_ew,monthly,after_cost,2011-01-04,2026-05-18,3865,5.592159299504757,0.13056593635339442,0.6410836003349851,-0.3366409982598003,0.3878491836357706,0.23528239654556113,6.572382821606243,123.0,8.003874933190808,61.0,0.0,0.8109608373515229,QQQ,0.6836128551302054,0.8910737386804657,0.6836128551302054,98.8,-0.21371393484509393
XETF001_V31,ret_12m_skip_1m,top1_ew,monthly,after_tax,2011-01-04,2026-05-18,3865,3.5166813403175547,0.10308889411141275,0.5324342664377161,-0.3694827805970209,0.2790086562216479,0.23844006110989274,4.503131296296602,123.38768371838046,8.029102347788788,61.387683718380444,60181232.41126236,0.8109608373515229,QQQ,0.6836128551302054,0.8910737386804657,0.6836128551302054,98.8,-0.322363268742363
XETF001_V32,ret_12m_skip_1m,top1_ew,quarterly,gross,2011-01-04,2026-05-18,3865,7.610970984878925,0.15039200785375217,0.7240096125284213,-0.3376317112312218,0.44543211686285755,0.2310208033354894,8.610970984878925,61.0,3.9694013896312135,30.0,0.0,0.7054190024435819,QQQ,1.1088858643471764,0.8861578266494179,1.1088858643471764,90.4,-0.13078792265165773
XETF001_V32,ret_12m_skip_1m,top1_ew,quarterly,after_cost,2011-01-04,2026-05-18,3865,6.1885890626129365,0.13695597400039605,0.6732643292177927,-0.3495441343622666,0.39181310895194493,0.2308999112414878,7.167023295425098,61.0,3.9694013896312135,30.0,0.0,0.7054190024435819,QQQ,1.1088858643471764,0.8861578266494179,1.1088858643471764,90.4,-0.1815332059622864
XETF001_V32,ret_12m_skip_1m,top1_ew,quarterly,after_tax,2011-01-04,2026-05-18,3865,4.238090538628271,0.11377672030843566,0.5807529939457245,-0.3495441343622666,0.3255002991711421,0.23298125181754004,5.222376267012386,61.2840993900799,3.987888348873452,30.28409939007989,67296905.1244883,0.7054190024435819,QQQ,1.1088858643471764,0.8861578266494179,1.1088858643471764,90.4,-0.2740445412343545
XETF001_V33,ret_12m_skip_1m,top2_ew,monthly,gross,2011-01-04,2026-05-18,3865,4.047044416820508,0.11108718897005687,0.6943876765318171,-0.31543581730460535,0.352170498326079,0.17382875051731733,5.047044416820508,109.0307491262214,7.094865690068121,54.01537456311069,0.0,0.4225636050021561,QQQ,0.685347359197396,0.4949547218628719,0.685347359197396,98.5,-0.16040985864826196
XETF001_V33,ret_12m_skip_1m,top2_ew,monthly,after_cost,2011-01-04,2026-05-18,3865,2.6480054512370965,0.0878628864793718,0.5721959461004026,-0.3544121981363948,0.24791157567764624,0.17399920857862608,3.6370614348833854,109.0307491262214,7.094865690068121,54.01537456311069,0.0,0.4225636050021561,QQQ,0.685347359197396,0.4949547218628719,0.685347359197396,98.5,-0.2826015890796765
XETF001_V33,ret_12m_skip_1m,top2_ew,monthly,after_tax,2011-01-04,2026-05-18,3865,1.7331633395180361,0.06761525389174161,0.4603470604209333,-0.37602738898961297,0.17981470465070126,0.17624975929275818,2.724963849499482,109.19264786107921,7.105400789463599,54.22265723632906,45541008.78813152,0.4225636050021561,QQQ,0.685347359197396,0.4949547218628719,0.685347359197396,98.5,-0.39445047475914574
XETF001_V34,ret_12m_skip_1m,top2_ew,quarterly,gross,2011-01-04,2026-05-18,3865,1.7098535742447285,0.06702038699916213,0.4427965452053806,-0.2678191586497769,0.25024493145691523,0.1859716413199066,2.7098535742447285,61.734753535387945,4.0172133847854,30.367376767693973,0.0,0.4126024148339802,QQQ,0.7149372976825239,0.44307891332470895,0.7149372976825239,29.5,-0.4120009899746985
XETF001_V34,ret_12m_skip_1m,top2_ew,quarterly,after_cost,2011-01-04,2026-05-18,3865,1.2576544589460323,0.05441907391557166,0.3787759858275154,-0.2678191586497768,0.2031933570022699,0.18597471337667548,2.2508814955691943,61.734753535387945,4.0172133847854,30.367376767693973,0.0,0.4126024148339802,QQQ,0.7149372976825239,0.44307891332470895,0.7149372976825239,29.5,-0.47602154935256363
XETF001_V34,ret_12m_skip_1m,top2_ew,quarterly,after_tax,2011-01-04,2026-05-18,3865,0.9510047521697991,0.04445019315789467,0.326956995731017,-0.2978030609602005,0.14926036359255274,0.18683108574412802,1.9451517379132897,61.87346601291686,4.026239704474948,30.508209277008568,18068340.36268928,0.4126024148339802,QQQ,0.7149372976825239,0.44307891332470895,0.7149372976825239,29.5,-0.5278405394490621
XETF001_V35,ret_12m_skip_1m,top3_ew,monthly,gross,2011-01-04,2026-05-18,3865,4.0939772576485165,0.11175661461881647,0.7504149901130134,-0.27949432730401624,0.3998528903853376,0.1581641185028196,5.0939772576485165,86.78892681016639,5.647542404670101,42.8944634050832,0.0,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.10438254506706568
XETF001_V35,ret_12m_skip_1m,top3_ew,monthly,after_cost,2011-01-04,2026-05-18,3865,2.936660888118799,0.09326705524534407,0.643958719808452,-0.3322291232718273,0.2807311241315641,0.1582211289068795,3.9248509054544427,86.78892681016637,5.6475424046701,42.89446340508321,0.0,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.21083881537162708
XETF001_V35,ret_12m_skip_1m,top3_ew,monthly,after_tax,2011-01-04,2026-05-18,3865,2.112832719055867,0.07669007323043786,0.5425389911938666,-0.3567048248177259,0.21499589547078887,0.16015761350780772,3.1034942208986993,86.94669419096368,5.65780866795822,43.08771859424124,38386941.3127654,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.31225854398621244
XETF001_V36,ret_12m_skip_1m,top3_ew,quarterly,gross,2011-01-04,2026-05-18,3865,1.7441161713381614,0.06789313470149683,0.47021532500660845,-0.30123660945309905,0.22538141969117945,0.17128796792080786,2.7441161713381614,50.811777284781165,3.30643179284987,24.905888642390572,0.0,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.3845822101734706
XETF001_V36,ret_12m_skip_1m,top3_ew,quarterly,after_cost,2011-01-04,2026-05-18,3865,1.3625781769234608,0.05754058576867438,0.41327561381256905,-0.31945467345841805,0.18012128339128577,0.17124920831457024,2.3554904423926906,50.81177728478116,3.3064317928498697,24.905888642390572,0.0,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.44152192136751
XETF001_V36,ret_12m_skip_1m,top3_ew,quarterly,after_tax,2011-01-04,2026-05-18,3865,1.0628719122782635,0.048246419072948576,0.3604301902745956,-0.3401486559459942,0.14183921714689568,0.17235424031966426,2.056683296541429,50.925088225577205,3.3138051798311197,25.027323033791838,18458883.298222564,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.49436734490548345
XETF001_V37,ret_12m_skip_1m,positive_top3_shy_fallback,monthly,gross,2011-01-04,2026-05-18,3865,4.0939772576485165,0.11175661461881647,0.7504149901130134,-0.27949432730401624,0.3998528903853376,0.1581641185028196,5.0939772576485165,86.78892681016639,5.647542404670101,42.8944634050832,0.0,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.10438254506706568
XETF001_V37,ret_12m_skip_1m,positive_top3_shy_fallback,monthly,after_cost,2011-01-04,2026-05-18,3865,2.936660888118799,0.09326705524534407,0.643958719808452,-0.3322291232718273,0.2807311241315641,0.1582211289068795,3.9248509054544427,86.78892681016637,5.6475424046701,42.89446340508321,0.0,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.21083881537162708
XETF001_V37,ret_12m_skip_1m,positive_top3_shy_fallback,monthly,after_tax,2011-01-04,2026-05-18,3865,2.112832719055867,0.07669007323043786,0.5425389911938666,-0.3567048248177259,0.21499589547078887,0.16015761350780772,3.1034942208986993,86.94669419096368,5.65780866795822,43.08771859424124,38386941.3127654,0.28917636912462397,QQQ,0.6348170357441056,0.33333333333332976,0.6348170357441056,99.3,-0.31225854398621244
XETF001_V38,ret_12m_skip_1m,positive_top3_shy_fallback,quarterly,gross,2011-01-04,2026-05-18,3865,1.7441161713381614,0.06789313470149683,0.47021532500660845,-0.30123660945309905,0.22538141969117945,0.17128796792080786,2.7441161713381614,50.811777284781165,3.30643179284987,24.905888642390572,0.0,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.3845822101734706
XETF001_V38,ret_12m_skip_1m,positive_top3_shy_fallback,quarterly,after_cost,2011-01-04,2026-05-18,3865,1.3625781769234608,0.05754058576867438,0.41327561381256905,-0.31945467345841805,0.18012128339128577,0.17124920831457024,2.3554904423926906,50.81177728478116,3.3064317928498697,24.905888642390572,0.0,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.44152192136751
XETF001_V38,ret_12m_skip_1m,positive_top3_shy_fallback,quarterly,after_tax,2011-01-04,2026-05-18,3865,1.0628719122782635,0.048246419072948576,0.3604301902745956,-0.3401486559459942,0.14183921714689568,0.17235424031966426,2.056683296541429,50.925088225577205,3.3138051798311197,25.027323033791838,18458883.298222564,0.27663780807377386,QQQ,0.6733284027125204,0.33333333333332976,0.6733284027125204,19.1,-0.49436734490548345
XETF001_V39,ret_12m_skip_1m,all_positive_ew_shy_fallback,monthly,gross,2011-01-04,2026-05-18,3865,2.5600303964529174,0.08613617960239228,0.7387758228477493,-0.17593063137140597,0.48960308350483195,0.12221215483708406,3.5600303964529174,62.227768655352655,4.049294940560762,30.613884327676328,0.0,0.11747380713844945,QQQ,0.3908361669924557,0.12518960053888947,0.3908361669924557,88.4,-0.11602171233232972
XETF001_V39,ret_12m_skip_1m,all_positive_ew_shy_fallback,monthly,after_cost,2011-01-04,2026-05-18,3865,1.9622142319457256,0.07322084459604428,0.6407515511016477,-0.17608355623751948,0.41583011020788635,0.12219379495813606,2.9533275892498883,62.22776865535266,4.049294940560762,30.613884327676328,0.0,0.11747380713844945,QQQ,0.3908361669924557,0.12518960053888947,0.3908361669924557,88.4,-0.21404598407843134
XETF001_V39,ret_12m_skip_1m,all_positive_ew_shy_fallback,monthly,after_tax,2011-01-04,2026-05-18,3865,1.567528598386072,0.06328097189966231,0.5607022435524284,-0.1832935455254615,0.34524386397922496,0.12324014214354531,2.559826012590914,62.191398298080856,4.046928243073942,30.664535635659227,22091287.182875544,0.11747380713844945,QQQ,0.3908361669924557,0.12518960053888947,0.3908361669924557,88.4,-0.2940952916276507
XETF001_V40,ret_12m_skip_1m,all_positive_ew_shy_fallback,quarterly,gross,2011-01-04,2026-05-18,3865,2.6502497761569073,0.08790642510619362,0.7477430387544098,-0.1793747483317063,0.49007135019715187,0.12306492123360646,3.6502497761569073,31.07423716854867,2.022067544238803,15.037118584274333,0.0,0.11936466652507843,QQQ,0.38998135575154474,0.12088934997731558,0.38998135575154474,27.700000000000003,-0.10705449642566922
XETF001_V40,ret_12m_skip_1m,all_positive_ew_shy_fallback,quarterly,after_cost,2011-01-04,2026-05-18,3865,2.3350183714747224,0.08153138952712058,0.6998142410877649,-0.18277650921812638,0.44607148848553957,0.12307852381918521,3.325013316360298,31.074237168548663,2.0220675442388027,15.037118584274333,0.0,0.11936466652507843,QQQ,0.38998135575154474,0.12088934997731558,0.38998135575154474,27.700000000000003,-0.15498329409231415
XETF001_V40,ret_12m_skip_1m,all_positive_ew_shy_fallback,quarterly,after_tax,2011-01-04,2026-05-18,3865,1.950465919139016,0.07294335301442789,0.6311540206915095,-0.18518788450153612,0.3938883648396709,0.12398997295261811,2.9416145213815987,31.07974462521429,2.022425926306702,15.098701447171766,21434867.23738936,0.11936466652507843,QQQ,0.38998135575154474,0.12088934997731558,0.38998135575154474,27.700000000000003,-0.22364351448856956
