entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-07-28,2022-07-27,2022-08-10,322000,36550.0,53200.0,1.3535762367874904e-06,0.04947321145458277,3.21575874454788e-05,0.0001908271778623004,signal_reversal
2022-08-04,2022-08-03,2022-08-12,161390,38550.0,39500.0,1.400613965298166e-06,0.0539936683622443,3.50958844354588e-05,0.00014660926681758551,signal_reversal
2022-08-05,2022-08-04,2022-08-16,377300,74200.0,73300.0,7.325498552378533e-07,0.05435519925864871,3.5330879518121665e-05,0.00014229414663067682,signal_reversal
2022-08-09,2022-08-08,2022-08-16,004370,292500.0,295500.0,1.848004213371123e-07,0.05405412324110535,3.5135180106718474e-05,0.0001447125899385592,signal_reversal
2022-08-16,2022-08-12,2022-08-18,036460,40850.0,41150.0,1.3497717159647288e-06,0.055138174597159174,3.583981348815347e-05,0.00014718923119666377,signal_reversal
2022-08-05,2022-08-04,2022-08-23,034220,16000.0,15550.0,3.3971999536655447e-06,0.05435519925864871,3.5330879518121665e-05,0.00013999011709067293,signal_reversal
2022-08-10,2022-08-09,2022-08-23,000120,122500.0,123000.0,4.3666470645077433e-07,0.05349142654021986,3.476942725114291e-05,0.00014233086106762988,signal_reversal
2022-08-16,2022-08-12,2022-08-23,081660,32900.0,29900.0,1.6759323585762668e-06,0.055138174597159174,3.583981348815347e-05,0.0001327925004317905,signal_reversal
2022-08-12,2022-08-11,2022-08-24,003550,83400.0,81700.0,6.570944089258586e-07,0.05480167370441661,3.56210879078708e-05,0.00014226422500449303,signal_reversal
2022-08-18,2022-08-17,2022-08-25,112610,63000.0,69000.0,8.556380584375667e-07,0.05390519768156671,3.5038378493018366e-05,0.00015645341898530907,signal_reversal
2022-08-23,2022-08-22,2022-08-26,028050,22650.0,23700.0,2.3393199087165395e-06,0.052985595932429616,3.444063735607925e-05,0.00014692098686694226,signal_reversal
2022-08-23,2022-08-22,2022-08-26,093370,16250.0,16700.0,3.260652057380284e-06,0.052985595932429616,3.444063735607925e-05,0.00014430015679936446,signal_reversal
2022-08-23,2022-08-22,2022-08-29,047050,27500.0,27050.0,1.9267489429974406e-06,0.052985595932429616,3.444063735607925e-05,0.00013811418110641402,signal_reversal
2022-08-26,2022-08-25,2022-08-30,036460,45400.0,45800.0,1.1997722550653829e-06,0.054469660379968386,3.5405279246979446e-05,0.00014561635859728552,signal_reversal
2022-08-24,2022-08-23,2022-08-31,009540,94800.0,96700.0,5.718670723682158e-07,0.05421299846050685,3.5238448999329453e-05,0.00014654379662971712,signal_reversal
2022-08-25,2022-08-24,2022-09-01,004370,312000.0,300000.0,1.7556108746651437e-07,0.05477505928955249,3.560378853820912e-05,0.00013957106453587893,signal_reversal
2022-08-26,2022-08-25,2022-09-02,010950,104500.0,98100.0,5.212407691863003e-07,0.054469660379968386,3.5405279246979446e-05,0.00013550435656151655,signal_reversal
2022-08-29,2022-08-26,2022-09-05,180640,60000.0,48650.0,9.084714223894382e-07,0.05450828534336629,3.543038547318809e-05,0.00011712240695300234,signal_reversal
2022-09-01,2022-08-31,2022-09-05,000270,79600.0,81000.0,6.425368165991422e-07,0.051145930601291724,3.324485489083962e-05,0.00013792052768300586,signal_reversal
2022-08-30,2022-08-29,2022-09-06,047810,61500.0,61900.0,8.609220677415911e-07,0.05294670716610785,3.44153596579701e-05,0.0001412213513819919,signal_reversal
2022-09-05,2022-09-02,2022-09-07,009900,22150.0,23700.0,2.3283314310053312e-06,0.05157254119676809,3.352215177789926e-05,0.00014623085552428983,signal_reversal
2022-08-31,2022-08-30,2022-09-07,011210,75300.0,76800.0,6.923089803671221e-07,0.05213086622164429,3.388506304406879e-05,0.0001408987236843167,signal_reversal
2022-09-02,2022-09-01,2022-09-08,028050,22650.0,23550.0,2.2527787656143502e-06,0.051025439041165035,3.316653537675727e-05,0.00014059029081507757,signal_reversal
2022-09-05,2022-09-02,2022-09-14,032830,64400.0,64900.0,8.008158570926721e-07,0.05157254119676809,3.352215177789926e-05,0.00013772831518208323,signal_reversal
2022-09-08,2022-09-07,2022-09-14,012330,220000.0,212000.0,2.3742833898022584e-07,0.052234234575649685,3.3952252474172295e-05,0.0001333872408390909,signal_reversal
2022-09-06,2022-09-05,2022-09-16,000270,80800.0,80000.0,6.461048595199382e-07,0.05220527264921101,3.393342722198716e-05,0.0001369742302182269,signal_reversal
2022-09-14,2022-09-13,2022-09-16,009150,138500.0,131500.0,3.7214769329161153e-07,0.051542455520888195,3.350259608857733e-05,0.00012968416741979434,signal_reversal
2022-09-07,2022-09-06,2022-09-19,009830,54300.0,51100.0,9.668498979552357e-07,0.0524999494589693,3.4124967148330044e-05,0.00013092597893160824,signal_reversal
2022-09-07,2022-09-06,2022-09-19,298050,425000.0,408000.0,1.2352929284463364e-07,0.0524999494589693,3.4124967148330044e-05,0.0001335598714236179,signal_reversal
2022-09-14,2022-09-13,2022-09-20,259960,236500.0,230000.0,2.1793850114540463e-07,0.051542455520888195,3.350259608857733e-05,0.0001328335164481241,signal_reversal
2022-09-16,2022-09-15,2022-09-20,093370,15550.0,14600.0,3.246355071869321e-06,0.050480821367567943,3.281253388891917e-05,0.00012560147773062405,signal_reversal
