entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-02-15,2022-02-14,2022-02-17,011170,218000.0,217000.0,8.61437528439585e-07,0.18779338119982952,0.00012206569777988919,0.0004953696507291834,signal_reversal
2022-02-11,2022-02-10,2022-02-18,015760,22650.0,21950.0,8.648527277185043e-06,0.19588914282824121,0.00012732794283835678,0.000503063210395661,signal_reversal
2022-02-15,2022-02-14,2022-02-22,000660,131500.0,127000.0,1.4280865490481332e-06,0.18779338119982952,0.00012206569777988919,0.0004806225280821492,signal_reversal
2022-02-16,2022-02-15,2022-02-23,036420,54700.0,56500.0,3.4582938678757638e-06,0.18916867457280429,0.0001229596384723228,0.0005177930493676987,signal_reversal
2022-02-23,2022-02-22,2022-02-25,003490,30000.0,29100.0,6.2908901428673425e-06,0.18872670428602029,0.0001226723577859132,0.0004851219933672152,signal_reversal
2022-02-22,2022-02-21,2022-02-25,323410,48100.0,47750.0,3.961887453146542e-06,0.19056678649634867,0.00012386841122262663,0.0005013273336025306,signal_reversal
2022-02-17,2022-02-16,2022-02-25,055550,41300.0,39400.0,4.630001713011417e-06,0.19121907074737152,0.0001242923959857915,0.00048341847885552197,signal_reversal
2022-02-18,2022-02-17,2022-03-02,033780,79800.0,79400.0,2.389619918152435e-06,0.1906916694685643,0.0001239495851545668,0.0005027999269784538,signal_reversal
2022-02-25,2022-02-24,2022-03-02,047040,6180.0,6300.0,3.01029211726745e-05,0.1860360528471284,0.00012092343435063346,0.0005025682689778008,signal_reversal
2022-03-02,2022-02-28,2022-03-04,010820,4675.0,4540.0,4.033871890180994e-05,0.18858351086596148,0.00012257928206287495,0.00048531512710767546,signal_reversal
2022-02-25,2022-02-24,2022-03-07,137310,55300.0,55500.0,3.364123921286228e-06,0.1860360528471284,0.00012092343435063346,0.000494778525723172,signal_reversal
2022-02-09,2022-02-08,2022-03-08,000080,34600.0,35200.0,5.6930413406688875e-06,0.19697923038714352,0.00012803649975164327,0.0005310468962575938,signal_reversal
2022-03-08,2022-03-07,2022-03-11,028670,7110.0,7190.0,2.62419582286099e-05,0.18658032300541638,0.00012127720995352064,0.0005000011511088186,signal_reversal
2022-02-25,2022-02-24,2022-03-11,329180,109000.0,112000.0,1.706752778414022e-06,0.1860360528471284,0.00012092343435063346,0.0005065642246332817,signal_reversal
2022-03-03,2022-03-02,2022-03-11,009830,36250.0,35950.0,5.154950684668348e-06,0.18686696231922761,0.00012146352550749795,0.0004910992643516419,signal_reversal
2022-03-04,2022-03-03,2022-03-15,012450,53600.0,54400.0,3.492950766369931e-06,0.18722216107742828,0.00012169440470032837,0.0005035437824798892,signal_reversal
2022-03-07,2022-03-04,2022-03-15,028050,25450.0,27550.0,7.365208737807318e-06,0.18744456237719626,0.00012183896554517757,0.0005377154769254678,signal_reversal
2022-03-14,2022-03-11,2022-03-16,011200,32700.0,32400.0,5.8419517231145125e-06,0.19103182134584457,0.00012417068387479897,0.000501589974946612,signal_reversal
2022-03-15,2022-03-14,2022-03-17,032640,13950.0,13750.0,1.347618112094281e-05,0.1879927266371522,0.00012219527231414892,0.0004910383495943535,signal_reversal
2022-03-11,2022-03-10,2022-03-18,010620,82500.0,78200.0,2.276112847742606e-06,0.187779309938765,0.00012205655146019725,0.00047167886543770024,signal_reversal
2022-03-16,2022-03-15,2022-03-21,251270,110000.0,110000.0,1.707169813977989e-06,0.18778867953757877,0.0001220626416994262,0.0004976400007745838,signal_reversal
2022-03-15,2022-03-14,2022-03-22,000080,37100.0,37800.0,5.067189397227822e-06,0.1879927266371522,0.00012219527231414892,0.000507580361920311,signal_reversal
2022-03-18,2022-03-17,2022-03-23,034220,19350.0,20100.0,9.65146928706291e-06,0.18675593070466734,0.00012139135495803377,0.0005140855115754059,signal_reversal
2022-03-17,2022-03-16,2022-03-24,207940,834000.0,830000.0,2.2296452455685127e-07,0.18595241348041397,0.00012086906876226908,0.0004904104717627943,signal_reversal
2022-03-21,2022-03-18,2022-03-24,003490,30650.0,29700.0,6.139539840930451e-06,0.18817689612451832,0.0001223149824809369,0.0004832124831804312,signal_reversal
2022-03-22,2022-03-21,2022-03-24,011790,142000.0,140000.0,1.328333158775659e-06,0.1886233085461436,0.00012260515055499333,0.0004928116019057695,signal_reversal
2022-03-23,2022-03-22,2022-03-25,353200,28500.0,29350.0,6.629274311502245e-06,0.18893431787781398,0.00012280730662057908,0.0005156083827628658,signal_reversal
