rcept_no,rcept_dt,stock_code,corp_name,event_category,report_nm,source_period,prior_body_status,prior_parse_status,correction_flag,correction_pass3_confidence,is_period_change,manual_review_required,priority_bucket,attempt_status,body_format,http_detail,retries
20250410901040,2025-04-10,030350,드래곤플라이,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250410900718,2025-04-10,023460,씨앤에이치,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250410900300,2025-04-10,068790,DMS,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250411900877,2025-04-11,080720,한국유니온제약,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250411600861,2025-04-11,086460,큐러블,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250411900849,2025-04-11,043090,더테크놀로지,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250411900588,2025-04-11,032980,바이온,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250414900762,2025-04-14,196490,디에이테크놀로지,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250415900844,2025-04-15,036690,코맥스,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250417900790,2025-04-17,245620,EDGC,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250418900937,2025-04-18,072520,제넨바이오,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250418600809,2025-04-18,266350,팡스카이,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250418600782,2025-04-18,276240,엘리비젼,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250418600772,2025-04-18,283100,노보믹스,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250421900791,2025-04-21,043220,티에스넥스젠,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250421600428,2025-04-21,258540,에스엘테라퓨틱스,suspension_related,주권매매거래정지기간변경              (지정자문인 계약해지),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250422900364,2025-04-22,001840,이화공영,suspension_related,"주권매매거래정지기간변경              (개선기간 부여, 회생절차 개시신청 취하)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250422600312,2025-04-22,238500,솔루믹스,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250423900356,2025-04-23,352770,셀레스트라,suspension_related,주권매매거래정지기간변경              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250424900736,2025-04-24,023460,씨앤에이치,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250424900608,2025-04-24,222810,세토피아,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정 등),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250425901010,2025-04-25,149980,하이로닉,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250425901003,2025-04-25,030350,드래곤플라이,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250425900999,2025-04-25,352770,셀레스트라,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250425900997,2025-04-25,412540,제일엠앤에스,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250425900954,2025-04-25,230980,비유테크놀러지,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250428901329,2025-04-28,227100,프로브잇,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250428901010,2025-04-28,065570,삼영이엔씨,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250428900909,2025-04-28,101390,아이엠,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250428900889,2025-04-28,244460,올리패스,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250428900725,2025-04-28,014200,광림,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250430901587,2025-04-30,418250,시큐레터,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250507900796,2025-05-07,046070,코다코,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250508900708,2025-05-08,066410,버킷스튜디오,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250508900616,2025-05-08,241820,피씨엘,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250512900782,2025-05-12,071460,위니아,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250512600641,2025-05-12,266350,팡스카이,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250513900998,2025-05-13,227100,프로브잇,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250513600988,2025-05-13,276240,엘리비젼,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250515903139,2025-05-15,016790,현대사료,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250515902734,2025-05-15,258830,세종메디칼,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250516900491,2025-05-16,244460,올리패스,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250520900577,2025-05-20,099520,DGI,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522600541,2025-05-22,212310,오건에코텍,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 일부해소),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522600539,2025-05-22,086460,큐러블,suspension_related,주권매매거래정지기간변경              (코넥스 주권 상장폐지 사유발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522900508,2025-05-22,065570,삼영이엔씨,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522900486,2025-05-22,041590,플래스크,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522900464,2025-05-22,101390,아이엠,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250522900465,2025-05-22,060240,스타코링크,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250528900629,2025-05-28,043090,더테크놀로지,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250529900658,2025-05-29,203690,아크솔루션스,suspension_related,주권매매거래정지기간변경              (상장폐지 사유발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250602900863,2025-06-02,065150,대산F&B,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250602900815,2025-06-02,057880,푸른소나무,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250609900559,2025-06-09,222160,NPX,suspension_related,주권매매거래정지기간변경              (상장폐지사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250610900549,2025-06-10,036690,코맥스,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250612600418,2025-06-12,267080,세븐브로이맥주,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250616900655,2025-06-16,065570,삼영이엔씨,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250620900649,2025-06-20,182400,엔케이젠바이오텍코리아,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 일부해소 및 개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250624900626,2025-06-24,057880,푸른소나무,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250701900771,2025-07-01,244460,올리패스,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250703900689,2025-07-03,032980,바이온,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250711600508,2025-07-11,086460,큐러블,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250711600552,2025-07-11,267080,세븐브로이맥주,suspension_related,주권매매거래정지기간변경              ,post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250714900604,2025-07-14,060240,스타코링크,suspension_related,주권매매거래정지기간변경              (상장폐지사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250714900603,2025-07-14,101390,아이엠,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250714900601,2025-07-14,041590,플래스크,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250716900502,2025-07-16,066410,버킷스튜디오,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250718900615,2025-07-18,043090,더테크놀로지,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250721900623,2025-07-21,046070,코다코,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생 ),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250721900610,2025-07-21,241820,피씨엘,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250721900438,2025-07-21,054180,메디콕스,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250725900840,2025-07-25,217480,에스디생명공학,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250729900751,2025-07-29,269620,시스웍,suspension_related,주권매매거래정지기간변경              (회생절차개시신청(발행 ELW 포함)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250731900156,2025-07-31,054180,메디콕스,suspension_related,주권매매거래정지기간변경              (감자 주권 변경상장),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250804900485,2025-08-04,258830,세종메디칼,suspension_related,주권매매거래정지기간변경              (상장폐지 사유발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250804900468,2025-08-04,065570,삼영이엔씨,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250804900427,2025-08-04,016790,현대사료,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250808900415,2025-08-08,032980,바이온,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250811900787,2025-08-11,035890,서희건설,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250812900702,2025-08-12,182400,엔케이젠바이오텍코리아,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 해소),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250814903855,2025-08-14,377460,큐에이드,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 해소),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250814903822,2025-08-14,032680,소프트센,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250820900467,2025-08-20,244460,올리패스,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250820900414,2025-08-20,043220,티에스넥스젠,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250821600632,2025-08-21,267080,세븐브로이맥주,suspension_related,주권매매거래정지기간변경              (코넥스 주권 상장폐지 사유발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250821900639,2025-08-21,032980,바이온,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250822900480,2025-08-22,032980,바이온,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250826900335,2025-08-26,052670,제일바이오,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250827900496,2025-08-27,043220,티에스넥스젠,suspension_related,주권매매거래정지기간변경              (감자일정연기),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250829900961,2025-08-29,041590,플래스크,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250902900345,2025-09-02,054180,메디콕스,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250903900429,2025-09-03,269620,시스웍,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250904900130,2025-09-04,032980,바이온,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250905900614,2025-09-05,241820,피씨엘,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250908900529,2025-09-08,246250,에스엘에스바이오,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250908900525,2025-09-08,352770,셀레스트라,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250909900442,2025-09-09,080720,한국유니온제약,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250912900565,2025-09-12,217480,에스디생명공학,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250916900184,2025-09-16,080720,한국유니온제약,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250917900464,2025-09-17,175250,아이큐어,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250922900540,2025-09-22,066790,씨씨에스,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250923900582,2025-09-23,035890,서희건설,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250924900553,2025-09-24,182400,엔케이젠바이오텍코리아,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250926900948,2025-09-26,284620,카이노스메드,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20250930900890,2025-09-30,352770,셀레스트라,suspension_related,주권매매거래정지기간변경              (회생절차 개시결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251002900635,2025-10-02,241820,피씨엘,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251002900518,2025-10-02,377460,큐에이드,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251016600463,2025-10-16,267080,세븐브로이맥주,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251016900306,2025-10-16,241820,피씨엘,suspension_related,주권매매거래정지기간변경              (투자자 보호),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251017900570,2025-10-17,016790,현대사료,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251017900556,2025-10-17,258830,세종메디칼,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251027900670,2025-10-27,196490,디에이테크놀로지,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251027900590,2025-10-27,054180,메디콕스,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251029901112,2025-10-29,033500,동성화인텍,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251031900852,2025-10-31,246250,에스엘에스바이오,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251103900402,2025-11-03,352770,셀레스트라,suspension_related,주권매매거래정지기간변경              (파산신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251112900802,2025-11-12,175250,아이큐어,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251112900595,2025-11-12,043220,티에스넥스젠,suspension_related,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)",post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251117900631,2025-11-17,066790,씨씨에스,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251117900620,2025-11-17,035890,서희건설,suspension_related,주권매매거래정지기간변경              (개선기간 부여),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251121900719,2025-11-21,284620,카이노스메드,suspension_related,주권매매거래정지기간변경              (상장폐지 사유 발생),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251125900421,2025-11-25,065570,삼영이엔씨,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251128901246,2025-11-28,071200,인피니트헬스케어,suspension_related,주권매매거래정지기간변경              (상장적격성 실질심사 대상 결정),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
20251202900223,2025-12-02,412540,제일엠앤에스,suspension_related,주권매매거래정지기간변경              (회생절차 개시신청),post_2018,body_unavailable,body_unavailable,False,,True,True,P2_period_change,not_attempted_in_this_run,,budget_exhausted,0
