defect_id,defect_class,rcept_no,category,notes
BC_01662,body_unavailable_remaining,20110613900113,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01663,body_unavailable_remaining,20110613900097,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01664,body_unavailable_remaining,20110613900045,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01665,body_unavailable_remaining,20110614900231,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01666,body_unavailable_remaining,20110614900215,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01667,body_unavailable_remaining,20110616900269,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01668,body_unavailable_remaining,20110617900421,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01669,body_unavailable_remaining,20110617900235,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01670,body_unavailable_remaining,20110620900407,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01671,body_unavailable_remaining,20110620900342,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01672,body_unavailable_remaining,20110620900280,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01673,body_unavailable_remaining,20110621900369,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01674,body_unavailable_remaining,20110622900269,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01675,body_unavailable_remaining,20110623900193,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01676,body_unavailable_remaining,20110623900162,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01677,body_unavailable_remaining,20110624900246,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01678,body_unavailable_remaining,20110627900257,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01679,body_unavailable_remaining,20110627900083,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01680,body_unavailable_remaining,20110627900080,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01681,body_unavailable_remaining,20110628900383,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01682,body_unavailable_remaining,20110628900054,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01683,body_unavailable_remaining,20110630900521,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01684,body_unavailable_remaining,20110704900328,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01685,body_unavailable_remaining,20110704900038,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01686,body_unavailable_remaining,20110705900351,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01687,body_unavailable_remaining,20110707900328,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01688,body_unavailable_remaining,20110708900484,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01689,body_unavailable_remaining,20110714900340,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01690,body_unavailable_remaining,20110714900335,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01691,body_unavailable_remaining,20110718900306,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01692,body_unavailable_remaining,20110720900286,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01693,body_unavailable_remaining,20110725900191,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01694,body_unavailable_remaining,20110726900376,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01695,body_unavailable_remaining,20110726900375,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01696,body_unavailable_remaining,20110726900361,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01697,body_unavailable_remaining,20110726900364,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01698,body_unavailable_remaining,20110726900034,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01699,body_unavailable_remaining,20110802900010,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01700,body_unavailable_remaining,20110803900339,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01701,body_unavailable_remaining,20110803900221,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01702,body_unavailable_remaining,20110805900124,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01703,body_unavailable_remaining,20110812900854,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01704,body_unavailable_remaining,20110816901899,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01705,body_unavailable_remaining,20110816901879,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01706,body_unavailable_remaining,20110816901773,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01707,body_unavailable_remaining,20110816901751,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01708,body_unavailable_remaining,20110816901618,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01709,body_unavailable_remaining,20110816901092,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01710,body_unavailable_remaining,20110816900404,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01711,body_unavailable_remaining,20110817900277,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01712,body_unavailable_remaining,20110818900424,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01713,body_unavailable_remaining,20110818900320,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01714,body_unavailable_remaining,20110822900338,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01715,body_unavailable_remaining,20110822900290,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01716,body_unavailable_remaining,20110822900149,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01717,body_unavailable_remaining,20110823900274,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01718,body_unavailable_remaining,20110823900269,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01719,body_unavailable_remaining,20110823900216,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01720,body_unavailable_remaining,20110824900386,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01721,body_unavailable_remaining,20110824900007,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01722,body_unavailable_remaining,20110824900005,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01723,body_unavailable_remaining,20110825900349,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01724,body_unavailable_remaining,20110829900733,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01725,body_unavailable_remaining,20110829900679,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01726,body_unavailable_remaining,20110829900056,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01727,body_unavailable_remaining,20110830900323,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01728,body_unavailable_remaining,20110830900085,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01729,body_unavailable_remaining,20110901900514,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01730,body_unavailable_remaining,20110901900492,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01731,body_unavailable_remaining,20110901900034,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01732,body_unavailable_remaining,20110901900018,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01733,body_unavailable_remaining,20110902900217,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01734,body_unavailable_remaining,20110905900403,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01735,body_unavailable_remaining,20110905900312,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01736,body_unavailable_remaining,20110906900020,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01737,body_unavailable_remaining,20110909900046,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01738,body_unavailable_remaining,20110909900030,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01739,body_unavailable_remaining,20110914900158,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01740,body_unavailable_remaining,20110915900044,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01741,body_unavailable_remaining,20110916900292,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01742,body_unavailable_remaining,20110916900289,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01743,body_unavailable_remaining,20110919900253,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01744,body_unavailable_remaining,20110920900184,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01745,body_unavailable_remaining,20110927900184,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01746,body_unavailable_remaining,20110929900408,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01747,body_unavailable_remaining,20110929900325,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01748,body_unavailable_remaining,20110929900308,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01749,body_unavailable_remaining,20110929900004,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01750,body_unavailable_remaining,20111004900011,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01751,body_unavailable_remaining,20111006900322,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01752,body_unavailable_remaining,20111006900105,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01753,body_unavailable_remaining,20111007900451,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01754,body_unavailable_remaining,20111010900456,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01755,body_unavailable_remaining,20111010900448,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01756,body_unavailable_remaining,20111011900231,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01757,body_unavailable_remaining,20111011900031,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01758,body_unavailable_remaining,20111012900229,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01759,body_unavailable_remaining,20111013900290,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01760,body_unavailable_remaining,20111013900197,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01761,body_unavailable_remaining,20111013900186,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01762,body_unavailable_remaining,20111017900071,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01763,body_unavailable_remaining,20111017900070,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01764,body_unavailable_remaining,20111020900061,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01765,body_unavailable_remaining,20111024900442,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01766,body_unavailable_remaining,20111024900409,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01767,body_unavailable_remaining,20111024900249,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01768,body_unavailable_remaining,20111024900079,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01769,body_unavailable_remaining,20111026900367,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01770,body_unavailable_remaining,20111028900406,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01771,body_unavailable_remaining,20111028900150,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01772,body_unavailable_remaining,20111101900313,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01773,body_unavailable_remaining,20111102900330,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01774,body_unavailable_remaining,20111103900286,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01775,body_unavailable_remaining,20111104900527,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01776,body_unavailable_remaining,20111104900393,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01777,body_unavailable_remaining,20111107900526,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01778,body_unavailable_remaining,20111107900522,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01779,body_unavailable_remaining,20111107900178,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01780,body_unavailable_remaining,20111107900122,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01781,body_unavailable_remaining,20111108900386,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01782,body_unavailable_remaining,20111108900350,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01783,body_unavailable_remaining,20111108900144,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01784,body_unavailable_remaining,20111109900383,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01785,body_unavailable_remaining,20111109900029,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01786,body_unavailable_remaining,20111111900590,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01787,body_unavailable_remaining,20111111900014,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01788,body_unavailable_remaining,20111114901473,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01789,body_unavailable_remaining,20111116900100,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01790,body_unavailable_remaining,20111117900238,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01791,body_unavailable_remaining,20111117900085,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01792,body_unavailable_remaining,20111118900432,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01793,body_unavailable_remaining,20111118900367,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01794,body_unavailable_remaining,20111118900089,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01795,body_unavailable_remaining,20111118900082,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01796,body_unavailable_remaining,20111121900311,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01797,body_unavailable_remaining,20111121900086,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01798,body_unavailable_remaining,20111123900227,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01799,body_unavailable_remaining,20111123900101,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01800,body_unavailable_remaining,20111124900191,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01801,body_unavailable_remaining,20111124900143,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01802,body_unavailable_remaining,20111124900125,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01803,body_unavailable_remaining,20111125900240,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01804,body_unavailable_remaining,20111128900352,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01805,body_unavailable_remaining,20111130900525,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01806,body_unavailable_remaining,20111130900520,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01807,body_unavailable_remaining,20111130900099,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01808,body_unavailable_remaining,20111202900485,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01809,body_unavailable_remaining,20111205900006,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01810,body_unavailable_remaining,20111205900005,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01811,body_unavailable_remaining,20111207900392,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01812,body_unavailable_remaining,20111207900393,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01813,body_unavailable_remaining,20111213900431,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01814,body_unavailable_remaining,20111213900267,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01815,body_unavailable_remaining,20111213900088,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01816,body_unavailable_remaining,20111215900010,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01817,body_unavailable_remaining,20111216900665,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01818,body_unavailable_remaining,20111219900396,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01819,body_unavailable_remaining,20111219900251,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01820,body_unavailable_remaining,20111222900083,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01821,body_unavailable_remaining,20111223900334,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01822,body_unavailable_remaining,20111223900331,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01823,body_unavailable_remaining,20120102900040,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01824,body_unavailable_remaining,20120103900039,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01825,body_unavailable_remaining,20120113900388,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01826,body_unavailable_remaining,20120113900367,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01827,body_unavailable_remaining,20120116900018,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01828,body_unavailable_remaining,20120117900138,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01829,body_unavailable_remaining,20120118900240,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01830,body_unavailable_remaining,20120119900356,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01831,body_unavailable_remaining,20120120900228,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01832,body_unavailable_remaining,20120125900076,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01833,body_unavailable_remaining,20120125900075,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01834,body_unavailable_remaining,20120127900361,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01835,body_unavailable_remaining,20120130900003,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01836,body_unavailable_remaining,20120131900501,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01837,body_unavailable_remaining,20120201900404,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01838,body_unavailable_remaining,20120201900382,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01839,body_unavailable_remaining,20120201900249,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01840,body_unavailable_remaining,20120201900247,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01841,body_unavailable_remaining,20120201900248,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01842,body_unavailable_remaining,20120206900353,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01843,body_unavailable_remaining,20120206900032,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01844,body_unavailable_remaining,20120207900456,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01845,body_unavailable_remaining,20120207900065,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01846,body_unavailable_remaining,20120207900006,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01847,body_unavailable_remaining,20120209900275,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01848,body_unavailable_remaining,20120210900637,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01849,body_unavailable_remaining,20120210900596,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01850,body_unavailable_remaining,20120210900120,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01851,body_unavailable_remaining,20120215900019,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01852,body_unavailable_remaining,20120220900411,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01853,body_unavailable_remaining,20120220900127,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01854,body_unavailable_remaining,20120222900386,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01855,body_unavailable_remaining,20120222900160,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01856,body_unavailable_remaining,20120223900583,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01857,body_unavailable_remaining,20120223900089,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01858,body_unavailable_remaining,20120224900583,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01859,body_unavailable_remaining,20120224900595,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01860,body_unavailable_remaining,20120228900652,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01861,body_unavailable_remaining,20120228900538,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01862,body_unavailable_remaining,20120228900471,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01863,body_unavailable_remaining,20120229901014,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01864,body_unavailable_remaining,20120302900439,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01865,body_unavailable_remaining,20120307900970,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01866,body_unavailable_remaining,20120307900966,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01867,body_unavailable_remaining,20120307900961,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01868,body_unavailable_remaining,20120307900941,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01869,body_unavailable_remaining,20120307900582,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01870,body_unavailable_remaining,20120309901352,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01871,body_unavailable_remaining,20120309900358,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01872,body_unavailable_remaining,20120312900804,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01873,body_unavailable_remaining,20120312900534,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01874,body_unavailable_remaining,20120314900831,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01875,body_unavailable_remaining,20120314900457,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01876,body_unavailable_remaining,20120314900228,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01877,body_unavailable_remaining,20120314900209,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01878,body_unavailable_remaining,20120315902092,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01879,body_unavailable_remaining,20120315902014,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01880,body_unavailable_remaining,20120315901673,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01881,body_unavailable_remaining,20120315901390,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01882,body_unavailable_remaining,20120315901349,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01883,body_unavailable_remaining,20120315901195,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01884,body_unavailable_remaining,20120315900983,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01885,body_unavailable_remaining,20120315900733,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01886,body_unavailable_remaining,20120316901460,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01887,body_unavailable_remaining,20120319900586,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01888,body_unavailable_remaining,20120319900337,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01889,body_unavailable_remaining,20120320900622,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01890,body_unavailable_remaining,20120320900476,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01891,body_unavailable_remaining,20120321900824,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01892,body_unavailable_remaining,20120321900568,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01893,body_unavailable_remaining,20120321900379,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01894,body_unavailable_remaining,20120322901135,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01895,body_unavailable_remaining,20120322901005,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01896,body_unavailable_remaining,20120322900942,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01897,body_unavailable_remaining,20120322900774,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01898,body_unavailable_remaining,20120322900705,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01899,body_unavailable_remaining,20120322900663,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01900,body_unavailable_remaining,20120322900564,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01901,body_unavailable_remaining,20120322900492,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01902,body_unavailable_remaining,20120322900391,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01903,body_unavailable_remaining,20120322900308,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01904,body_unavailable_remaining,20120322900166,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01905,body_unavailable_remaining,20120322900067,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01906,body_unavailable_remaining,20120322900059,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01907,body_unavailable_remaining,20120322900008,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01908,body_unavailable_remaining,20120323902063,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01909,body_unavailable_remaining,20120323901616,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01910,body_unavailable_remaining,20120328900694,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01911,body_unavailable_remaining,20120328900274,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01912,body_unavailable_remaining,20120328900250,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01913,body_unavailable_remaining,20120329900448,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01914,body_unavailable_remaining,20120405900474,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01915,body_unavailable_remaining,20120409900613,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01916,body_unavailable_remaining,20120409900020,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01917,body_unavailable_remaining,20120418900305,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01918,body_unavailable_remaining,20120418900133,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01919,body_unavailable_remaining,20120419900291,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01920,body_unavailable_remaining,20120419900122,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01921,body_unavailable_remaining,20120419900077,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01922,body_unavailable_remaining,20120420900324,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01923,body_unavailable_remaining,20120423900401,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01924,body_unavailable_remaining,20120423900249,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01925,body_unavailable_remaining,20120423900234,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01926,body_unavailable_remaining,20120423900082,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01927,body_unavailable_remaining,20120424900405,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01928,body_unavailable_remaining,20120424900227,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01929,body_unavailable_remaining,20120424900222,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01930,body_unavailable_remaining,20120424900219,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01931,body_unavailable_remaining,20120424900130,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01932,body_unavailable_remaining,20120425900259,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01933,body_unavailable_remaining,20120426900378,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01934,body_unavailable_remaining,20120507900061,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01935,body_unavailable_remaining,20120509900481,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01936,body_unavailable_remaining,20120509900479,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01937,body_unavailable_remaining,20120509900266,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01938,body_unavailable_remaining,20120509900035,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01939,body_unavailable_remaining,20120510900437,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01940,body_unavailable_remaining,20120514900340,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01941,body_unavailable_remaining,20120517900131,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01942,body_unavailable_remaining,20120522900340,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01943,body_unavailable_remaining,20120523900013,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01944,body_unavailable_remaining,20120529900247,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01945,body_unavailable_remaining,20120604900122,suspension_related,not_attempted_in_this_run/budget_exhausted
BC_01946,body_unavailable_remaining,20120605900448,suspension_related,not_attempted_in_this_run/budget_exhausted
