date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_usdkrw_sleeve_net_value,usdkrw_sleeve_factor
2022-10-31,1.5520346211834921,0.0,1.5520346211834921,1.5520346211834921,0,1.2688147586094098,1.5520346211834921,1.2232160846587916
2022-11-01,1.5489508651905934,0.0,1.5489508651905934,1.5489508651905934,0,1.2688147586094098,1.5489508651905934,1.220785662115253
2022-11-02,1.5458732363490442,0.0,1.5458732363490442,1.5458732363490442,0,1.2688147586094098,1.5458732363490442,1.2183600686070863
2022-11-03,1.5428017224847352,0.0,1.5428017224847352,1.5428017224847352,0,1.2688147586094098,1.5428017224847352,1.2159392945394238
2022-11-04,1.539736311447745,0.0,1.539736311447745,1.539736311447745,0,1.2688147586094098,1.539736311447745,1.2135233303364619
2022-11-07,1.536676991112294,0.0,1.536676991112294,1.536676991112294,0,1.2688147586094098,1.536676991112294,1.2111121664414233
2022-11-08,1.5336237493766949,0.0,1.5336237493766949,1.5336237493766949,0,1.2688147586094098,1.5336237493766949,1.2087057933165195
2022-11-09,1.5305765741633057,0.0,1.5305765741633057,1.5305765741633057,0,1.2688147586094098,1.5305765741633057,1.2063042014429124
2022-11-10,1.5275354534184817,0.0,1.5275354534184817,1.5275354534184817,0,1.2688147586094098,1.5275354534184817,1.203907381320677
2022-11-11,1.5245003751125272,0.0,1.5245003751125272,1.5245003751125272,0,1.2688147586094098,1.5245003751125272,1.2015153234687643
2022-11-14,1.521471327239649,0.0,1.521471327239649,1.521471327239649,0,1.2688147586094098,1.521471327239649,1.1991280184249626
2022-11-15,1.5184482978179077,0.0,1.5184482978179077,1.5184482978179077,0,1.2688147586094098,1.5184482978179077,1.196745456745861
2022-11-16,1.5154312748891716,0.0,1.5154312748891716,1.5154312748891716,0,1.2688147586094098,1.5154312748891716,1.1943676290068121
2022-11-17,1.5124202465190686,0.0,1.5124202465190686,1.5124202465190686,0,1.2688147586094098,1.5124202465190686,1.1919945258018945
2022-11-18,1.509415200796939,0.0,1.509415200796939,1.509415200796939,0,1.2688147586094098,1.509415200796939,1.1896261377438748
2022-11-21,1.5064161258357889,0.0,1.5064161258357889,1.5064161258357889,0,1.2688147586094098,1.5064161258357889,1.1872624554641722
2022-11-22,1.5034230097722419,0.0,1.5034230097722419,1.5034230097722419,0,1.2688147586094098,1.5034230097722419,1.1849034696128196
2022-11-23,1.500435840766494,0.0,1.500435840766494,1.500435840766494,0,1.2688147586094098,1.500435840766494,1.182549170858428
2022-11-24,1.4974546070022656,0.0,1.4974546070022656,1.4974546070022656,0,1.2688147586094098,1.4974546070022656,1.1801995498881488
2022-11-25,1.494479296686755,0.0,1.494479296686755,1.494479296686755,0,1.2688147586094098,1.494479296686755,1.1778545974076373
2022-11-28,1.4915098980505914,0.0,1.4915098980505914,1.4915098980505914,0,1.2688147586094098,1.4915098980505914,1.1755143041410159
2022-11-29,1.4885463993477894,0.0,1.4885463993477894,1.4885463993477894,0,1.2688147586094098,1.4885463993477894,1.1731786608308372
2022-11-30,1.4855887888557011,0.0,1.4855887888557011,1.4855887888557011,0,1.2688147586094098,1.4855887888557011,1.1708476582380476
2022-12-01,1.4826370548749712,0.0,1.4826370548749712,1.4826370548749712,0,1.2688147586094098,1.4826370548749712,1.1685212871419508
2022-12-02,1.4796911857294892,0.0,1.4796911857294892,1.4796911857294892,0,1.2688147586094098,1.4796911857294892,1.1661995383401709
2022-12-05,1.4767511697663442,0.0,1.4767511697663442,1.4767511697663442,0,1.2688147586094098,1.4767511697663442,1.1638824026486165
2022-12-06,1.4738169953557798,0.0,1.4738169953557798,1.4738169953557798,0,1.2688147586094098,1.4738169953557798,1.1615698709014446
2022-12-07,1.470888650891145,0.0,1.470888650891145,1.470888650891145,0,1.2688147586094098,1.470888650891145,1.159261933951023
2022-12-08,1.4679661247888511,0.0,1.4679661247888511,1.4679661247888511,0,1.2688147586094098,1.4679661247888511,1.1569585826678959
2022-12-09,1.4650494054883256,0.0,1.4650494054883256,1.4650494054883256,0,1.2688147586094098,1.4650494054883256,1.1546598079407464
2022-12-12,1.4621384814519647,0.0,1.4621384814519647,1.4621384814519647,0,1.2688147586094098,1.4621384814519647,1.1523656006763612
2022-12-13,1.4592333411650897,0.0,1.4592333411650897,1.4592333411650897,0,1.2688147586094098,1.4592333411650897,1.1500759517995944
2022-12-14,1.4563339731358997,0.0,1.4563339731358997,1.4563339731358997,0,1.2688147586094098,1.4563339731358997,1.1477908522533316
2022-12-15,1.4534403658954278,0.0,1.4534403658954278,1.4534403658954278,0,1.2688147586094098,1.4534403658954278,1.145510292998454
2022-12-16,1.4505525079974941,0.0,1.4505525079974941,1.4505525079974941,0,1.2688147586094098,1.4505525079974941,1.1432342650138028
2022-12-19,1.4476703880186625,0.0,1.4476703880186625,1.4476703880186625,0,1.2688147586094098,1.4476703880186625,1.1409627592961435
2022-12-20,1.4447939945581931,0.0,1.4447939945581931,1.4447939945581931,0,1.2688147586094098,1.4447939945581931,1.1386957668601303
2022-12-21,1.4419233162379985,0.0,1.4419233162379985,1.4419233162379985,0,1.2688147586094098,1.4419233162379985,1.1364332787382703
2022-12-22,1.439058341702599,0.0,1.439058341702599,1.439058341702599,0,1.2688147586094098,1.439058341702599,1.1341752859808882
2022-12-23,1.436199059619077,0.0,1.436199059619077,1.436199059619077,0,1.2688147586094098,1.436199059619077,1.1319217796560912
2022-12-26,1.433345458677032,0.0,1.433345458677032,1.433345458677032,0,1.2688147586094098,1.433345458677032,1.129672750849733
2022-12-27,1.4304975275885368,0.0,1.4304975275885368,1.4304975275885368,0,1.2688147586094098,1.4304975275885368,1.1274281906653791
2022-12-28,1.427655255088092,0.0,1.427655255088092,1.427655255088092,0,1.2688147586094098,1.427655255088092,1.1251880902242717
2022-12-29,1.4248186299325822,0.0,1.4248186299325822,1.4248186299325822,0,1.2688147586094098,1.4248186299325822,1.1229524406652938
2023-01-02,1.4255025360348017,0.0,1.4255025360348017,1.4255025360348017,0,1.2688147586094098,1.4255025360348017,1.1234914524458384
2023-01-03,1.4261867704086668,0.0,1.4261867704086668,1.4261867704086668,0,1.2688147586094098,1.4261867704086668,1.12403072294945
2023-01-04,1.4268713332117466,0.0,1.4268713332117466,1.4268713332117466,0,1.2688147586094098,1.4268713332117466,1.1245702523003145
2023-01-05,1.4275562246016855,0.0,1.4275562246016855,1.4275562246016855,0,1.2688147586094098,1.4275562246016855,1.1251100406226773
2023-01-06,1.4282414447362035,0.0,1.4282414447362035,1.4282414447362035,0,1.2688147586094098,1.4282414447362035,1.1256500880408433
2023-01-09,1.4289269937730966,0.0,1.4289269937730966,1.4289269937730966,0,1.2688147586094098,1.4289269937730966,1.1261903946791776
2023-01-10,1.4296128718702363,0.0,1.4296128718702363,1.4296128718702363,0,1.2688147586094098,1.4296128718702363,1.1267309606621043
2023-01-11,1.4302990791855699,0.0,1.4302990791855699,1.4302990791855699,0,1.2688147586094098,1.4302990791855699,1.1272717861141077
2023-01-12,1.4309856158771204,0.0,1.4309856158771204,1.4309856158771204,0,1.2688147586094098,1.4309856158771204,1.1278128711597317
2023-01-13,1.4316724821029871,0.0,1.4316724821029871,1.4316724821029871,0,1.2688147586094098,1.4316724821029871,1.12835421592358
2023-01-16,1.4323596780213448,0.0,1.4323596780213448,1.4323596780213448,0,1.2688147586094098,1.4323596780213448,1.1288958205303161
2023-01-17,1.4330472037904443,0.0,1.4330472037904443,1.4330472037904443,0,1.2688147586094098,1.4330472037904443,1.1294376851046635
2023-01-18,1.4337350595686122,0.0,1.4337350595686122,1.4337350595686122,0,1.2688147586094098,1.4337350595686122,1.129979809771405
2023-01-19,1.4344232455142516,0.0,1.4344232455142516,1.4344232455142516,0,1.2688147586094098,1.4344232455142516,1.1305221946553843
2023-01-20,1.4351117617858413,0.0,1.4351117617858413,1.4351117617858413,0,1.2688147586094098,1.4351117617858413,1.131064839881504
2023-01-25,1.435800608541936,0.0,1.435800608541936,1.435800608541936,0,1.2688147586094098,1.435800608541936,1.131607745574727
2023-01-26,1.4364897859411663,0.0,1.4364897859411663,1.4364897859411663,0,1.2688147586094098,1.4364897859411663,1.1321509118600765
2023-01-27,1.4371792941422399,0.0,1.4371792941422399,1.4371792941422399,0,1.2688147586094098,1.4371792941422399,1.1326943388626354
2023-01-30,1.4378691333039397,0.0,1.4378691333039397,1.4378691333039397,0,1.2688147586094098,1.4378691333039397,1.1332380267075466
2023-01-31,1.4385593035851256,0.0,1.4385593035851256,1.4385593035851256,0,1.2688147586094098,1.4385593035851256,1.1337819755200134
2023-02-01,1.4392498051447329,0.0,1.4392498051447329,1.4392498051447329,0,1.2688147586094098,1.4392498051447329,1.1343261854252986
2023-02-02,1.439940638141774,0.0,1.439940638141774,1.439940638141774,0,1.2688147586094098,1.439940638141774,1.1348706565487259
2023-02-03,1.4406318027353375,0.0,1.4406318027353375,1.4406318027353375,0,1.2688147586094098,1.4406318027353375,1.1354153890156786
2023-02-06,1.4413232990845875,0.0,1.4413232990845875,1.4413232990845875,0,1.2688147586094098,1.4413232990845875,1.1359603829516003
2023-02-07,1.4420151273487656,0.0,1.4420151273487656,1.4420151273487656,0,1.2688147586094098,1.4420151273487656,1.136505638481995
2023-02-08,1.4427072876871894,0.0,1.4427072876871894,1.4427072876871894,0,1.2688147586094098,1.4427072876871894,1.1370511557324265
2023-02-09,1.4433997802592526,0.0,1.4433997802592526,1.4433997802592526,0,1.2688147586094098,1.4433997802592526,1.1375969348285195
2023-02-10,1.4440926052244258,0.0,1.4440926052244258,1.4440926052244258,0,1.2688147586094098,1.4440926052244258,1.1381429758959585
2023-02-13,1.4447857627422565,0.0,1.4447857627422565,1.4447857627422565,0,1.2688147586094098,1.4447857627422565,1.1386892790604883
2023-02-14,1.445479252972368,0.0,1.445479252972368,1.445479252972368,0,1.2688147586094098,1.445479252972368,1.1392358444479145
2023-02-15,1.4461730760744604,0.0,1.4461730760744604,1.4461730760744604,0,1.2688147586094098,1.4461730760744604,1.1397826721841027
2023-02-16,1.4468672322083111,0.0,1.4468672322083111,1.4468672322083111,0,1.2688147586094098,1.4468672322083111,1.140329762394979
2023-02-17,1.4475617215337735,0.0,1.4475617215337735,1.4475617215337735,0,1.2688147586094098,1.4475617215337735,1.1408771152065302
2023-02-20,1.4482565442107782,0.0,1.4482565442107782,1.4482565442107782,0,1.2688147586094098,1.4482565442107782,1.1414247307448033
2023-02-21,1.4489517003993324,0.0,1.4489517003993324,1.4489517003993324,0,1.2688147586094098,1.4489517003993324,1.141972609135906
2023-02-22,1.4496471902595198,0.0,1.4496471902595198,1.4496471902595198,0,1.2688147586094098,1.4496471902595198,1.142520750506006
2023-02-23,1.4503430139515012,0.0,1.4503430139515012,1.4503430139515012,0,1.2688147586094098,1.4503430139515012,1.1430691549813323
2023-02-24,1.4510391716355142,0.0,1.4510391716355142,1.4510391716355142,0,1.2688147586094098,1.4510391716355142,1.143617822688174
2023-02-27,1.4517356634718734,0.0,1.4517356634718734,1.4517356634718734,0,1.2688147586094098,1.4517356634718734,1.1441667537528808
2023-02-28,1.4524324896209708,0.0,1.4524324896209708,1.4524324896209708,0,1.2688147586094098,1.4524324896209708,1.1447159483018636
2023-03-02,1.453129650243274,0.0,1.453129650243274,1.453129650243274,0,1.2688147586094098,1.453129650243274,1.1452654064615932
2023-03-03,1.4538271454993292,0.0,1.4538271454993292,1.4538271454993292,0,1.2688147586094098,1.4538271454993292,1.1458151283586018
2023-03-06,1.4545249755497591,0.0,1.4545249755497591,1.4545249755497591,0,1.2688147586094098,1.4545249755497591,1.146365114119482
2023-03-07,1.4552231405552627,0.0,1.4552231405552627,1.4552231405552627,0,1.2688147586094098,1.4552231405552627,1.1469153638708869
2023-03-08,1.4559216406766176,0.0,1.4559216406766176,1.4559216406766176,0,1.2688147586094098,1.4559216406766176,1.147465877739531
2023-03-09,1.4566204760746773,0.0,1.4566204760746773,1.4566204760746773,0,1.2688147586094098,1.4566204760746773,1.1480166558521891
2023-03-10,1.4573196469103733,0.0,1.4573196469103733,1.4573196469103733,0,1.2688147586094098,1.4573196469103733,1.1485676983356974
2023-03-13,1.4580191533447138,0.0,1.4580191533447138,1.4580191533447138,0,1.2688147586094098,1.4580191533447138,1.1491190053169522
2023-03-14,1.4587189955387847,0.0,1.4587189955387847,1.4587189955387847,0,1.2688147586094098,1.4587189955387847,1.1496705769229114
2023-03-15,1.459419173653749,0.0,1.459419173653749,1.459419173653749,0,1.2688147586094098,1.459419173653749,1.1502224132805934
2023-03-16,1.4601196878508471,0.0,1.4601196878508471,1.4601196878508471,0,1.2688147586094098,1.4601196878508471,1.150774514517078
2023-03-17,1.460820538291397,0.0,1.460820538291397,1.460820538291397,0,1.2688147586094098,1.460820538291397,1.1513268807595056
2023-03-20,1.4615217251367936,0.0,1.4615217251367936,1.4615217251367936,0,1.2688147586094098,1.4615217251367936,1.1518795121350778
2023-03-21,1.4622232485485096,0.0,1.4622232485485096,1.4622232485485096,0,1.2688147586094098,1.4622232485485096,1.1524324087710571
2023-03-22,1.4629251086880957,0.0,1.4629251086880957,1.4629251086880957,0,1.2688147586094098,1.4629251086880957,1.1529855707947676
2023-03-23,1.4636273057171791,0.0,1.4636273057171791,1.4636273057171791,0,1.2688147586094098,1.4636273057171791,1.1535389983335937
2023-03-24,1.4643298397974658,0.0,1.4643298397974658,1.4643298397974658,0,1.2688147586094098,1.4643298397974658,1.1540926915149818
2023-03-27,1.4650327110907382,0.0,1.4650327110907382,1.4650327110907382,0,1.2688147586094098,1.4650327110907382,1.1546466504664388
2023-03-28,1.4657359197588569,0.0,1.4657359197588569,1.4657359197588569,0,1.2688147586094098,1.4657359197588569,1.155200875315533
2023-03-29,1.4664394659637605,0.0,1.4664394659637605,1.4664394659637605,0,1.2688147586094098,1.4664394659637605,1.155755366189894
2023-03-30,1.4671433498674649,0.0,1.4671433498674649,1.4671433498674649,0,1.2688147586094098,1.4671433498674649,1.1563101232172128
2023-03-31,1.4678475716320638,0.0,1.4678475716320638,1.4678475716320638,0,1.2688147586094098,1.4678475716320638,1.1568651465252415
2023-04-03,1.468104602259513,0.0,1.468104602259513,1.468104602259513,0,1.2688147586094098,1.468104602259513,1.1570677219017533
2023-04-04,1.4683616778948665,0.0,1.4683616778948665,1.4683616778948665,0,1.2688147586094098,1.4683616778948665,1.157270332750665
2023-04-05,1.4686187985460057,0.0,1.4686187985460057,1.4686187985460057,0,1.2688147586094098,1.4686187985460057,1.1574729790781881
2023-04-06,1.4688759642208133,0.0,1.4688759642208133,1.4688759642208133,0,1.2688147586094098,1.4688759642208133,1.1576756608905352
2023-04-07,1.4691331749271734,0.0,1.4691331749271734,1.4691331749271734,0,1.2688147586094098,1.4691331749271734,1.15787837819392
2023-04-10,1.4693904306729713,0.0,1.4693904306729713,1.4693904306729713,0,1.2688147586094098,1.4693904306729713,1.1580811309945571
2023-04-11,1.4696477314660936,0.0,1.4696477314660936,1.4696477314660936,0,1.2688147586094098,1.4696477314660936,1.1582839192986625
2023-04-12,1.4699050773144282,0.0,1.4699050773144282,1.4699050773144282,0,1.2688147586094098,1.4699050773144282,1.1584867431124528
2023-04-13,1.470162468225865,0.0,1.470162468225865,1.470162468225865,0,1.2688147586094098,1.470162468225865,1.1586896024421462
2023-04-14,1.4704199042082946,0.0,1.4704199042082946,1.4704199042082946,0,1.2688147586094098,1.4704199042082946,1.158892497293962
2023-04-17,1.4706773852696093,0.0,1.4706773852696093,1.4706773852696093,0,1.2688147586094098,1.4706773852696093,1.15909542767412
2023-04-18,1.470934911417703,0.0,1.470934911417703,1.470934911417703,0,1.2688147586094098,1.470934911417703,1.159298393588842
2023-04-19,1.4711924826604703,0.0,1.4711924826604703,1.4711924826604703,0,1.2688147586094098,1.4711924826604703,1.1595013950443496
2023-04-20,1.4714500990058081,0.0,1.4714500990058081,1.4714500990058081,0,1.2688147586094098,1.4714500990058081,1.1597044320468668
2023-04-21,1.4717077604616136,0.0,1.4717077604616136,1.4717077604616136,0,1.2688147586094098,1.4717077604616136,1.159907504602618
2023-04-24,1.4719654670357862,0.0,1.4719654670357862,1.4719654670357862,0,1.2688147586094098,1.4719654670357862,1.1601106127178287
2023-04-25,1.4722232187362265,0.0,1.4722232187362265,1.4722232187362265,0,1.2688147586094098,1.4722232187362265,1.1603137563987256
2023-04-26,1.4724810155708368,0.0,1.4724810155708368,1.4724810155708368,0,1.2688147586094098,1.4724810155708368,1.1605169356515368
2023-04-27,1.4727388575475195,0.0,1.4727388575475195,1.4727388575475195,0,1.2688147586094098,1.4727388575475195,1.1607201504824909
2023-04-28,1.47299674467418,0.0,1.47299674467418,1.47299674467418,0,1.2688147586094098,1.47299674467418,1.160923400897818
2023-05-02,1.4732546769587245,0.0,1.4732546769587245,1.4732546769587245,0,1.2688147586094098,1.4732546769587245,1.1611266869037493
2023-05-03,1.47351265440906,0.0,1.47351265440906,1.47351265440906,0,1.2688147586094098,1.47351265440906,1.1613300085065168
2023-05-04,1.4737706770330956,0.0,1.4737706770330956,1.4737706770330956,0,1.2688147586094098,1.4737706770330956,1.1615333657123539
2023-05-08,1.4740287448387415,0.0,1.4740287448387415,1.4740287448387415,0,1.2688147586094098,1.4740287448387415,1.1617367585274947
2023-05-09,1.4742868578339092,0.0,1.4742868578339092,1.4742868578339092,0,1.2688147586094098,1.4742868578339092,1.161940186958175
2023-05-10,1.474545016026512,0.0,1.474545016026512,1.474545016026512,0,1.2688147586094098,1.474545016026512,1.1621436510106309
2023-05-11,1.474803219424464,0.0,1.474803219424464,1.474803219424464,0,1.2688147586094098,1.474803219424464,1.1623471506911005
2023-05-12,1.4750614680356813,0.0,1.4750614680356813,1.4750614680356813,0,1.2688147586094098,1.4750614680356813,1.1625506860058223
2023-05-15,1.4753197618680807,0.0,1.4753197618680807,1.4753197618680807,0,1.2688147586094098,1.4753197618680807,1.162754256961036
2023-05-16,1.475578100929581,0.0,1.475578100929581,1.475578100929581,0,1.2688147586094098,1.475578100929581,1.1629578635629827
2023-05-17,1.475836485228102,0.0,1.475836485228102,1.475836485228102,0,1.2688147586094098,1.475836485228102,1.1631615058179043
2023-05-18,1.4760949147715652,0.0,1.4760949147715652,1.4760949147715652,0,1.2688147586094098,1.4760949147715652,1.163365183732044
2023-05-19,1.476353389567893,0.0,1.476353389567893,1.476353389567893,0,1.2688147586094098,1.476353389567893,1.1635688973116458
2023-05-22,1.4766119096250097,0.0,1.4766119096250097,1.4766119096250097,0,1.2688147586094098,1.4766119096250097,1.163772646562955
2023-05-23,1.476870474950841,0.0,1.476870474950841,1.476870474950841,0,1.2688147586094098,1.476870474950841,1.163976431492218
2023-05-24,1.4771290855533135,0.0,1.4771290855533135,1.4771290855533135,0,1.2688147586094098,1.4771290855533135,1.1641802521056825
2023-05-25,1.4773877414403553,0.0,1.4773877414403553,1.4773877414403553,0,1.2688147586094098,1.4773877414403553,1.1643841084095967
2023-05-26,1.4776464426198965,0.0,1.4776464426198965,1.4776464426198965,0,1.2688147586094098,1.4776464426198965,1.1645880004102105
2023-05-30,1.477905189099868,0.0,1.477905189099868,1.477905189099868,0,1.2688147586094098,1.477905189099868,1.1647919281137746
2023-05-31,1.4781639808882021,0.0,1.4781639808882021,1.4781639808882021,0,1.2688147586094098,1.4781639808882021,1.1649958915265408
2023-06-01,1.4784228179928327,0.0,1.4784228179928327,1.4784228179928327,0,1.2688147586094098,1.4784228179928327,1.165199890654762
2023-06-02,1.478681700421695,0.0,1.478681700421695,1.478681700421695,0,1.2688147586094098,1.478681700421695,1.1654039255046924
2023-06-05,1.4789406281827255,0.0,1.4789406281827255,1.4789406281827255,0,1.2688147586094098,1.4789406281827255,1.165607996082587
2023-06-07,1.4791996012838622,0.0,1.4791996012838622,1.4791996012838622,0,1.2688147586094098,1.4791996012838622,1.165812102394702
2023-06-08,1.4794586197330446,0.0,1.4794586197330446,1.4794586197330446,0,1.2688147586094098,1.4794586197330446,1.1660162444472946
2023-06-09,1.4797176835382135,0.0,1.4797176835382135,1.4797176835382135,0,1.2688147586094098,1.4797176835382135,1.1662204222466235
2023-06-12,1.479976792707311,0.0,1.479976792707311,1.479976792707311,0,1.2688147586094098,1.479976792707311,1.166424635798948
2023-06-13,1.4802359472482807,0.0,1.4802359472482807,1.4802359472482807,0,1.2688147586094098,1.4802359472482807,1.1666288851105289
2023-06-14,1.480495147169067,0.0,1.480495147169067,1.480495147169067,0,1.2688147586094098,1.480495147169067,1.1668331701876276
2023-06-15,1.480754392477617,0.0,1.480754392477617,1.480754392477617,0,1.2688147586094098,1.480754392477617,1.1670374910365071
2023-06-16,1.4810136831818783,0.0,1.4810136831818783,1.4810136831818783,0,1.2688147586094098,1.4810136831818783,1.1672418476634314
2023-06-19,1.4812730192897996,0.0,1.4812730192897996,1.4812730192897996,0,1.2688147586094098,1.4812730192897996,1.1674462400746652
2023-06-20,1.4815324008093316,0.0,1.4815324008093316,1.4815324008093316,0,1.2688147586094098,1.4815324008093316,1.167650668276475
2023-06-21,1.481791827748426,0.0,1.481791827748426,1.481791827748426,0,1.2688147586094098,1.481791827748426,1.1678551322751274
2023-06-22,1.4820513001150368,0.0,1.4820513001150368,1.4820513001150368,0,1.2688147586094098,1.4820513001150368,1.1680596320768912
2023-06-23,1.482310817917118,0.0,1.482310817917118,1.482310817917118,0,1.2688147586094098,1.482310817917118,1.1682641676880356
2023-06-26,1.482570381162626,0.0,1.482570381162626,1.482570381162626,0,1.2688147586094098,1.482570381162626,1.1684687391148312
2023-06-27,1.4828299898595179,0.0,1.4828299898595179,1.4828299898595179,0,1.2688147586094098,1.4828299898595179,1.1686733463635492
2023-06-28,1.4830896440157528,0.0,1.4830896440157528,1.4830896440157528,0,1.2688147586094098,1.4830896440157528,1.1688779894404626
2023-06-29,1.483349343639291,0.0,1.483349343639291,1.483349343639291,0,1.2688147586094098,1.483349343639291,1.1690826683518452
2023-06-30,1.4836090887380944,0.0,1.4836090887380944,1.4836090887380944,0,1.2688147586094098,1.4836090887380944,1.1692873831039716
2023-07-03,1.4841700219963974,0.0,1.4841700219963974,1.4841700219963974,0,1.2688147586094098,1.4841700219963974,1.1697294754224106
2023-07-04,1.4847311673362542,0.0,1.4847311673362542,1.4847311673362542,0,1.2688147586094098,1.4847311673362542,1.1701717348901928
2023-07-05,1.4852925248378497,0.0,1.4852925248378497,1.4852925248378497,0,1.2688147586094098,1.4852925248378497,1.170614161570515
2023-07-06,1.4858540945813994,0.0,1.4858540945813994,1.4858540945813994,0,1.2688147586094098,1.4858540945813994,1.1710567555265983
2023-07-07,1.4864158766471494,0.0,1.4864158766471494,1.4864158766471494,0,1.2688147586094098,1.4864158766471494,1.1714995168216873
2023-07-10,1.4869778711153758,0.0,1.4869778711153758,1.4869778711153758,0,1.2688147586094098,1.4869778711153758,1.1719424455190508
2023-07-11,1.4875400780663857,0.0,1.4875400780663857,1.4875400780663857,0,1.2688147586094098,1.4875400780663857,1.1723855416819815
2023-07-12,1.4881024975805153,0.0,1.4881024975805153,1.4881024975805153,0,1.2688147586094098,1.4881024975805153,1.1728288053737959
2023-07-13,1.4886651297381324,0.0,1.4886651297381324,1.4886651297381324,0,1.2688147586094098,1.4886651297381324,1.1732722366578343
2023-07-14,1.4892279746196346,0.0,1.4892279746196346,1.4892279746196346,0,1.2688147586094098,1.4892279746196346,1.1737158355974613
2023-07-17,1.48979103230545,0.0,1.48979103230545,1.48979103230545,0,1.2688147586094098,1.48979103230545,1.1741596022560652
2023-07-18,1.4903543028760373,0.0,1.4903543028760373,1.4903543028760373,0,1.2688147586094098,1.4903543028760373,1.1746035366970584
2023-07-19,1.4909177864118852,0.0,1.4909177864118852,1.4909177864118852,0,1.2688147586094098,1.4909177864118852,1.1750476389838773
2023-07-20,1.4914814829935135,0.0,1.4914814829935135,1.4914814829935135,0,1.2688147586094098,1.4914814829935135,1.1754919091799823
2023-07-21,1.4920453927014719,0.0,1.4920453927014719,1.4920453927014719,0,1.2688147586094098,1.4920453927014719,1.1759363473488575
2023-07-24,1.4926095156163406,0.0,1.4926095156163406,1.4926095156163406,0,1.2688147586094098,1.4926095156163406,1.1763809535540115
2023-07-25,1.4931738518187299,0.0,1.4931738518187299,1.4931738518187299,0,1.2688147586094098,1.4931738518187299,1.1768257278589762
2023-07-26,1.4937384013892818,0.0,1.4937384013892818,1.4937384013892818,0,1.2688147586094098,1.4937384013892818,1.1772706703273084
2023-07-27,1.494303164408668,0.0,1.494303164408668,1.494303164408668,0,1.2688147586094098,1.494303164408668,1.1777157810225882
2023-07-28,1.49486814095759,0.0,1.49486814095759,1.49486814095759,0,1.2688147586094098,1.49486814095759,1.17816106000842
2023-07-31,1.495433331116781,0.0,1.495433331116781,1.495433331116781,0,1.2688147586094098,1.495433331116781,1.1786065073484324
2023-08-01,1.495998734967004,0.0,1.495998734967004,1.495998734967004,0,1.2688147586094098,1.495998734967004,1.1790521231062778
2023-08-02,1.4965643525890533,0.0,1.4965643525890533,1.4965643525890533,0,1.2688147586094098,1.4965643525890533,1.1794979073456329
2023-08-03,1.497130184063753,0.0,1.497130184063753,1.497130184063753,0,1.2688147586094098,1.497130184063753,1.1799438601301984
2023-08-04,1.4976962294719578,0.0,1.4976962294719578,1.4976962294719578,0,1.2688147586094098,1.4976962294719578,1.180389981523699
2023-08-07,1.4982624888945533,0.0,1.4982624888945533,1.4982624888945533,0,1.2688147586094098,1.4982624888945533,1.1808362715898832
2023-08-08,1.4988289624124553,0.0,1.4988289624124553,1.4988289624124553,0,1.2688147586094098,1.4988289624124553,1.1812827303925244
2023-08-09,1.4993956501066112,0.0,1.4993956501066112,1.4993956501066112,0,1.2688147586094098,1.4993956501066112,1.1817293579954196
2023-08-10,1.4999625520579973,0.0,1.4999625520579973,1.4999625520579973,0,1.2688147586094098,1.4999625520579973,1.1821761544623897
2023-08-11,1.5005296683476224,0.0,1.5005296683476224,1.5005296683476224,0,1.2688147586094098,1.5005296683476224,1.1826231198572803
2023-08-14,1.501096999056524,0.0,1.501096999056524,1.501096999056524,0,1.2688147586094098,1.501096999056524,1.1830702542439606
2023-08-16,1.501664544265772,0.0,1.501664544265772,1.501664544265772,0,1.2688147586094098,1.501664544265772,1.1835175576863244
2023-08-17,1.5022323040564658,0.0,1.5022323040564658,1.5022323040564658,0,1.2688147586094098,1.5022323040564658,1.1839650302482894
2023-08-18,1.502800278509736,0.0,1.502800278509736,1.502800278509736,0,1.2688147586094098,1.502800278509736,1.1844126719937973
2023-08-21,1.5033684677067438,0.0,1.5033684677067438,1.5033684677067438,0,1.2688147586094098,1.5033684677067438,1.1848604829868146
2023-08-22,1.5039368717286812,0.0,1.5039368717286812,1.5039368717286812,0,1.2688147586094098,1.5039368717286812,1.1853084632913313
2023-08-23,1.50450549065677,0.0,1.50450549065677,1.50450549065677,0,1.2688147586094098,1.50450549065677,1.185756612971362
2023-08-24,1.505074324572264,0.0,1.505074324572264,1.505074324572264,0,1.2688147586094098,1.505074324572264,1.1862049320909451
2023-08-25,1.5056433735564467,0.0,1.5056433735564467,1.5056433735564467,0,1.2688147586094098,1.5056433735564467,1.1866534207141437
2023-08-28,1.5062126376906333,0.0,1.5062126376906333,1.5062126376906333,0,1.2688147586094098,1.5062126376906333,1.187102078905045
2023-08-29,1.506782117056169,0.0,1.506782117056169,1.506782117056169,0,1.2688147586094098,1.506782117056169,1.1875509067277603
2023-08-30,1.5073518117344298,0.0,1.5073518117344298,1.5073518117344298,0,1.2688147586094098,1.5073518117344298,1.187999904246425
2023-08-31,1.5079217218068228,0.0,1.5079217218068228,1.5079217218068228,0,1.2688147586094098,1.5079217218068228,1.1884490715251992
2023-09-01,1.5084918473547855,0.0,1.5084918473547855,1.5084918473547855,0,1.2688147586094098,1.5084918473547855,1.1888984086282666
