scenario,event,lot_id,sleeve,buy_date,event_date,qty,qty_open_after_event,buy_price_usd,buy_price_krw,event_price_usd,event_price_krw,realized_gain_krw
T000-B,SELL,75,H001,2019-07-01,2026-04-01,78.95912534760981,0.0,,12593.834626863307,,37836.01368754528,0.0
T000-B,SELL,76,H001,2019-10-01,2026-04-01,253.80409599493436,0.0,,12075.442058510402,,37836.01368754528,0.0
T000-B,SELL,80,H001,2020-04-01,2026-04-01,308.58122783263167,143.5707759293228,,10833.5991091471,,37836.01368754528,0.0
T000-B,BUY,123,SPY,2026-04-01,2026-04-01,10.839902731717594,10.839902731717594,655.239990234375,990270.7496411132,655.239990234375,990270.7496411132,0.0
T000-B,BUY,124,QQQ,2026-04-01,2026-04-01,9.836937435215916,9.836937435215916,584.3099975585938,883073.5424102783,584.3099975585938,883073.5424102783,0.0
T000-B,BUY,125,IEF,2026-04-01,2026-04-01,32.910569651382566,32.910569651382566,94.72779846191406,143163.06909347535,94.72779846191406,143163.06909347535,0.0
T000-C,BUY,1,SPY,2010-01-04,2010-01-04,297.64649904752207,297.64649904752207,84.79635620117188,97431.01327514648,84.79635620117188,97431.01327514648,0.0
T000-C,BUY,2,QQQ,2010-01-04,2010-01-04,453.62159768039385,453.62159768039385,40.290767669677734,46294.09205245972,40.290767669677734,46294.09205245972,0.0
T000-C,BUY,3,H001,2010-01-04,2010-01-04,2000.0,2000.0,,10000.0,,10000.0,0.0
T000-C,BUY,4,IEF,2010-01-04,2010-01-04,424.20994466817365,424.20994466817365,61.548912048339844,70719.69994354248,61.548912048339844,70719.69994354248,0.0
T000-C,SELL,1,SPY,2010-01-04,2010-04-01,5.118252304033116,292.528246743489,84.79635620117188,97431.01327514648,88.50389862060547,99681.94101638794,11520.81609782112
T000-C,SELL,2,QQQ,2010-01-04,2010-04-01,5.597892176430266,448.0237055039636,40.290767669677734,46294.09205245972,41.84566879272461,47130.776761245725,4683.670785452028
T000-C,BUY,5,H001,2010-04-01,2010-04-01,10.790347372146197,10.790347372146197,,10001.139850520784,,10001.139850520784,0.0
T000-C,BUY,6,IEF,2010-04-01,2010-04-01,5.933606959110071,5.933606959110071,62.264434814453125,70128.43293151855,62.264434814453125,70128.43293151855,0.0
T000-C,SELL,4,IEF,2010-01-04,2010-07-01,51.99112013885443,372.21882452931925,61.548912048339844,70719.69994354248,67.2458267211914,82510.62938690186,613023.6292384532
T000-C,BUY,7,SPY,2010-07-01,2010-07-01,24.36012515405175,24.36012515405175,77.57158660888672,95180.336769104,77.57158660888672,95180.336769104,0.0
T000-C,BUY,8,QQQ,2010-07-01,2010-07-01,31.139076676724212,31.139076676724212,37.14900588989258,45581.83022689819,37.14900588989258,45581.83022689819,0.0
T000-C,BUY,9,H001,2010-07-01,2010-07-01,54.46779012172066,54.46779012172066,,10071.895149520262,,10071.895149520262,0.0
T000-C,SELL,1,SPY,2010-01-04,2010-10-01,6.352853141413063,286.1753936020759,84.79635620117188,97431.01327514648,86.9801254272461,98309.2867641449,5579.54249360338
T000-C,SELL,2,QQQ,2010-01-04,2010-10-01,22.69217677156948,425.3315287323941,40.290767669677734,46294.09205245972,42.84891128540039,48429.98198032379,48467.99180770636
T000-C,BUY,10,H001,2010-10-01,2010-10-01,12.366487861980989,12.366487861980989,,10133.762935996112,,10133.762935996112,0.0
T000-C,BUY,11,IEF,2010-10-01,2010-10-01,19.872305871291218,19.872305871291218,70.2011947631836,79344.90038108826,70.2011947631836,79344.90038108826,0.0
T000-C,SELL,1,SPY,2010-01-04,2011-01-03,18.217864227923943,267.957529374152,84.79635620117188,97431.01327514648,96.92816162109375,108976.3321105957,210331.0510123068
T000-C,SELL,2,QQQ,2010-01-04,2011-01-03,33.01560941037126,392.3159193220228,40.290767669677734,46294.09205245972,48.45281982421875,54475.50532836914,270114.34514225146
T000-C,BUY,12,H001,2011-01-03,2011-01-03,75.93748135407961,75.93748135407961,,10201.448199962795,,10201.448199962795,0.0
T000-C,BUY,13,IEF,2011-01-03,2011-01-03,39.87244931395473,39.87244931395473,66.93544006347656,75255.5152633667,66.93544006347656,75255.5152633667,0.0
T000-C,SELL,1,SPY,2010-01-04,2011-04-01,5.620530209821006,262.33699916433096,84.79635620117188,97431.01327514648,102.02324676513672,110868.66225967408,75526.71206650791
T000-C,SELL,2,QQQ,2010-01-04,2011-04-01,3.2606078238968292,389.055311498126,40.290767669677734,46294.09205245972,50.407310485839844,54777.62430496216,27661.471636790568
T000-C,SELL,12,H001,2011-01-03,2011-04-01,19.74192312839287,56.19555822568674,,10201.448199962795,,10273.213722326926,0.0
T000-C,BUY,14,IEF,2011-04-01,2011-04-01,13.532038453565967,13.532038453565967,67.02796936035156,72839.29430389404,67.02796936035156,72839.29430389404,0.0
T000-C,SELL,12,H001,2011-01-03,2011-07-01,16.10852737173987,40.08703085394687,,10201.448199962795,,10359.543904398048,0.0
T000-C,SELL,11,IEF,2010-10-01,2011-07-01,5.557031640191289,14.315274231099929,70.2011947631836,79344.90038108826,69.29762268066406,73805.43303604126,-30782.995306232613
T000-C,BUY,15,SPY,2011-07-01,2011-07-01,2.940130625288766,2.940130625288766,103.12193298339844,109830.0147239685,103.12193298339844,109830.0147239685,0.0
T000-C,BUY,16,QQQ,2011-07-01,2011-07-01,4.594041527391544,4.594041527391544,50.915977478027344,54228.06181297302,50.915977478027344,54228.06181297302,0.0
T000-C,SELL,11,IEF,2010-10-01,2011-10-03,14.315274231099929,0.0,70.2011947631836,79344.90038108826,77.3949966430664,91326.09603881836,171514.1014568701
T000-C,SELL,13,IEF,2011-01-03,2011-10-03,39.87244931395473,0.0,66.93544006347656,75255.5152633667,77.3949966430664,91326.09603881836,640773.4174150116
T000-C,SELL,14,IEF,2011-04-01,2011-10-03,13.532038453565967,0.0,67.02796936035156,72839.29430389404,77.3949966430664,91326.09603881836,250164.11196044588
T000-C,SELL,4,IEF,2010-01-04,2011-10-03,2.0058347769048908,370.2129897524144,61.548912048339844,70719.69994354248,77.3949966430664,91326.09603881836,41333.02591458151
T000-C,BUY,17,SPY,2011-10-03,2011-10-03,41.10054792781509,41.10054792781509,85.08694458007812,100402.59460449219,85.08694458007812,100402.59460449219,0.0
T000-C,BUY,18,QQQ,2011-10-03,2011-10-03,27.590150663680635,27.590150663680635,45.04701614379883,53155.47904968262,45.04701614379883,53155.47904968262,0.0
T000-C,BUY,19,H001,2011-10-03,2011-10-03,73.85083681006648,73.85083681006648,,10449.774327787496,,10449.774327787496,0.0
T000-C,SELL,15,SPY,2011-07-01,2012-01-02,2.940130625288766,0.0,103.12193298339844,109830.0147239685,97.75436401367188,113248.43070983887,10050.589530034147
T000-C,SELL,17,SPY,2011-10-03,2012-01-02,19.8853157828345,21.215232144980593,85.08694458007812,100402.59460449219,97.75436401367188,113248.43070983887,255443.5074493556
T000-C,SELL,16,QQQ,2011-07-01,2012-01-02,4.594041527391544,0.0,50.915977478027344,54228.06181297302,49.36644744873047,57191.02936935425,13611.995998329201
T000-C,SELL,18,QQQ,2011-10-03,2012-01-02,6.262187884486999,21.327962779193637,45.04701614379883,53155.47904968262,49.36644744873047,57191.02936935425,25271.374319085324
T000-C,BUY,20,H001,2012-01-02,2012-01-02,88.99576922914395,88.99576922914395,,10545.086245153605,,10545.086245153605,0.0
T000-C,BUY,21,IEF,2012-01-02,2012-01-02,24.850689190318413,24.850689190318413,77.65065002441406,89958.27805328369,77.65065002441406,89958.27805328369,0.0
T000-C,SELL,17,SPY,2011-10-03,2012-04-02,12.501891216062274,8.713340928918319,85.08694458007812,100402.59460449219,110.9660873413086,124920.07282447815,306514.8455984406
T000-C,SELL,18,QQQ,2011-10-03,2012-04-02,21.327962779193637,0.0,45.04701614379883,53155.47904968262,60.45096969604492,68052.67913532257,317726.9289407292
T000-C,SELL,2,QQQ,2010-01-04,2012-04-02,27.518554204541335,361.5367572935847,40.290767669677734,46294.09205245972,60.45096969604492,68052.67913532257,598764.8580539944
T000-C,BUY,22,H001,2012-04-02,2012-04-02,111.6030005373329,111.6030005373329,,10638.971603623917,,10638.971603623917,0.0
T000-C,BUY,23,IEF,2012-04-02,2012-04-02,42.8122211924576,42.8122211924576,76.40869903564453,86017.09293937683,76.40869903564453,86017.09293937683,0.0
T000-C,SELL,22,H001,2012-04-02,2012-07-02,0.1807502345501703,111.42225030278273,,10638.971603623917,,10733.33164524942,0.0
T000-C,SELL,21,IEF,2012-01-02,2012-07-02,24.850689190318413,0.0,77.65065002441406,89958.27805328369,80.41930389404297,91951.43207244873,49531.25103870441
T000-C,SELL,23,IEF,2012-04-02,2012-07-02,0.14119508604444064,42.67102610641316,76.40869903564453,86017.09293937683,80.41930389404297,91951.43207244873,837.8995245109785
T000-C,BUY,24,SPY,2012-07-02,2012-07-02,7.881937513003262,7.881937513003262,107.349609375,122743.543359375,107.349609375,122743.543359375,0.0
T000-C,BUY,25,QQQ,2012-07-02,2012-07-02,20.026613548096492,20.026613548096492,57.12763595581055,65319.738951873784,57.12763595581055,65319.738951873784,0.0
T000-C,SELL,24,SPY,2012-07-02,2012-10-01,6.120781825287555,1.761155687715707,107.349609375,122743.543359375,114.1208724975586,126935.50527030944,25658.084276745176
T000-C,SELL,25,QQQ,2012-07-02,2012-10-01,9.838192366021358,10.188421182075134,57.12763595581055,65319.738951873784,60.95859909057617,67803.64018245696,24437.098124674485
T000-C,BUY,26,H001,2012-10-01,2012-10-01,10.777402614565785,10.777402614565785,,10827.107041219537,,10827.107041219537,0.0
T000-C,BUY,27,IEF,2012-10-01,2012-10-01,14.61591497574333,14.61591497574333,80.94185638427734,90030.81743766785,80.94185638427734,90030.81743766785,0.0
T000-C,SELL,24,SPY,2012-07-02,2013-01-02,1.761155687715707,0.0,107.349609375,122743.543359375,116.29173278808594,123652.99947357178,1601.6938082454699
T000-C,SELL,17,SPY,2011-10-03,2013-01-02,0.6995838723941459,8.013757056524174,85.08694458007812,100402.59460449219,116.29173278808594,123652.99947357178,16265.608273042404
T000-C,SELL,26,H001,2012-10-01,2013-01-02,10.777402614565785,0.0,,10827.107041219537,,10913.608967790798,0.0
T000-C,SELL,22,H001,2012-04-02,2013-01-02,89.13695418555497,22.28529611722776,,10638.971603623917,,10913.608967790798,0.0
T000-C,BUY,28,QQQ,2013-01-02,2013-01-02,9.6607748289451,9.6607748289451,60.1611328125,63969.33251953125,60.1611328125,63969.33251953125,0.0
T000-C,BUY,29,IEF,2013-01-02,2013-01-02,9.031807713028627,9.031807713028627,80.12886810302734,85201.02545394897,80.12886810302734,85201.02545394897,0.0
T000-C,SELL,17,SPY,2011-10-03,2013-04-01,8.013757056524174,0.0,85.08694458007812,100402.59460449219,124.79820251464844,139072.62091827393,309892.1962480439
T000-C,SELL,1,SPY,2010-01-04,2013-04-01,6.4616972988958725,255.8753018654351,84.79635620117188,97431.01327514648,124.79820251464844,139072.62091827393,269075.4636292783
T000-C,SELL,25,QQQ,2012-07-02,2013-04-01,0.5115146154989461,9.676906566576188,57.12763595581055,65319.738951873784,61.46688461303711,68497.4668750763,1625.4542767971964
T000-C,BUY,30,H001,2013-04-01,2013-04-01,142.31575234139555,142.31575234139555,,10992.323835318559,,10992.323835318559,0.0
T000-C,BUY,31,IEF,2013-04-01,2013-04-01,5.295799857064311,5.295799857064311,80.7994155883789,90041.2527433777,80.7994155883789,90041.2527433777,0.0
T000-C,SELL,1,SPY,2010-01-04,2013-07-01,8.877658472413342,246.99764339302175,84.79635620117188,97431.01327514648,129.72769165039062,147275.95649993897,442506.382526541
T000-C,SELL,25,QQQ,2012-07-02,2013-07-01,9.676906566576188,0.0,57.12763595581055,65319.738951873784,64.5508804321289,73282.67802818299,77056.61743678263
T000-C,SELL,28,QQQ,2013-01-02,2013-07-01,7.430295881013111,2.2304789479319886,60.1611328125,63969.33251953125,64.5508804321289,73282.67802818299,69200.91277138694
T000-C,BUY,32,H001,2013-07-01,2013-07-01,44.68011283608607,44.68011283608607,,11069.672436831168,,11069.672436831168,0.0
T000-C,BUY,33,IEF,2013-07-01,2013-07-01,23.436584033184424,23.436584033184424,77.28496551513672,87739.30280036926,77.28496551513672,87739.30280036926,0.0
T000-C,SELL,1,SPY,2010-01-04,2013-10-01,0.6180727354003324,246.3795706576214,84.79635620117188,97431.01327514648,136.80691528320312,146780.13940734864,30501.349378146213
T000-C,SELL,28,QQQ,2013-01-02,2013-10-01,2.2304789479319886,0.0,60.1611328125,63969.33251953125,71.94059753417969,77185.06709442139,29477.417750749373
T000-C,SELL,2,QQQ,2010-01-04,2013-10-01,19.84893095958598,341.6878263339987,40.290767669677734,46294.09205245972,71.94059753417969,77185.06709442139,613152.830882191
T000-C,SELL,32,H001,2013-07-01,2013-10-01,30.606735357852507,14.07337747823356,,11069.672436831168,,11144.269535286901,0.0
T000-C,BUY,34,IEF,2013-10-01,2013-10-01,25.661880957916956,25.661880957916956,77.11689758300781,82738.7194168091,77.11689758300781,82738.7194168091,0.0
T000-C,SELL,1,SPY,2010-01-04,2014-01-02,9.859754295677407,236.51981636194398,84.79635620117188,97431.01327514648,148.58029174804688,156053.88042297363,578007.0661857146
T000-C,SELL,2,QQQ,2010-01-04,2014-01-02,17.722300115285684,323.965526218713,40.290767669677734,46294.09205245972,79.04363250732422,83019.52722244263,650859.1839469051
T000-C,BUY,35,H001,2014-01-02,2014-01-02,43.47543824307378,43.47543824307378,,11218.558441353282,,11218.558441353282,0.0
T000-C,BUY,36,IEF,2014-01-02,2014-01-02,31.509707166828274,31.509707166828274,75.8905258178711,79707.81926651,75.8905258178711,79707.81926651,0.0
T000-C,SELL,1,SPY,2010-01-04,2014-04-01,2.8897844203599035,233.63003194158406,84.79635620117188,97431.01327514648,153.58456420898438,162538.54430236816,188146.7288105642
T000-C,SELL,2,QQQ,2010-01-04,2014-04-01,2.2745667928125775,321.6909594259005,40.290767669677734,46294.09205245972,81.32170104980469,86062.7562210083,90456.482912296
T000-C,SELL,31,IEF,2013-04-01,2014-04-01,0.07144032918517597,5.224359527879135,80.7994155883789,90041.2527433777,77.58809661865234,82111.48265151978,-566.505385725093
T000-C,BUY,37,H001,2014-04-01,2014-04-01,58.115287649838265,58.115287649838265,,11293.066060819712,,11293.066060819712,0.0
T000-C,SELL,1,SPY,2010-01-04,2014-07-01,1.2376979641551165,232.39233397742896,84.79635620117188,97431.01327514648,161.51797485351562,163246.21718444824,81459.34388899663
T000-C,SELL,2,QQQ,2010-01-04,2014-07-01,6.771886893146931,314.91907253275355,40.290767669677734,46294.09205245972,86.7776107788086,87706.13121414185,280437.64521748264
T000-C,SELL,37,H001,2014-04-01,2014-07-01,18.0633383303097,40.05194931952856,,11293.066060819712,,11368.007518686094,0.0
T000-C,BUY,38,IEF,2014-07-01,2014-07-01,12.446468803363533,12.446468803363533,79.3353500366211,80184.23828201294,79.3353500366211,80184.23828201294,0.0
T000-C,SELL,2,QQQ,2010-01-04,2014-10-01,8.995705556230453,305.9233669765231,40.290767669677734,46294.09205245972,89.0638198852539,94648.12139205933,434978.61039636657
T000-C,SELL,31,IEF,2013-04-01,2014-10-01,5.224359527879135,0.0,80.7994155883789,90041.2527433777,80.7367935180664,85798.99047164917,-22163.10331906711
T000-C,SELL,27,IEF,2012-10-01,2014-10-01,4.339459447394851,10.276455528348478,80.94185638427734,90030.81743766785,80.7367935180664,85798.99047164917,-18363.84150743004
T000-C,BUY,39,SPY,2014-10-01,2014-10-01,2.242869119235718,2.242869119235718,160.06576538085938,170101.88887023926,160.06576538085938,170101.88887023926,0.0
T000-C,BUY,40,H001,2014-10-01,2014-10-01,112.33407590711326,112.33407590711326,,11443.348866592596,,11443.348866592596,0.0
T000-C,SELL,39,SPY,2014-10-01,2015-01-02,2.242869119235718,0.0,160.06576538085938,170101.88887023926,170.12498474121094,187772.04940841676,39631.857403015914
T000-C,SELL,1,SPY,2010-01-04,2015-01-02,5.030348853173427,227.36198512425554,84.79635620117188,97431.01327514648,170.12498474121094,187772.04940841676,454446.9275074953
T000-C,SELL,2,QQQ,2010-01-04,2015-01-02,9.479631666815804,296.4437353097073,40.290767669677734,46294.09205245972,94.66504669189453,104484.65198524475,551625.0746485719
T000-C,BUY,41,H001,2015-01-02,2015-01-02,176.8506752652247,176.8506752652247,,11510.641289396624,,11510.641289396624,0.0
T000-C,BUY,42,IEF,2015-01-02,2015-01-02,3.413033758051411,3.413033758051411,82.868408203125,91464.34818603516,82.868408203125,91464.34818603516,0.0
T000-C,SELL,2,QQQ,2010-01-04,2015-04-01,2.1344171142780706,294.3093181954292,40.290767669677734,46294.09205245972,96.82764434814453,106326.4362586975,128134.0628840259
T000-C,SELL,42,IEF,2015-01-02,2015-04-01,3.413033758051411,0.0,82.868408203125,91464.34818603516,84.99047088623047,93328.03608016967,6360.8296971528125
T000-C,SELL,27,IEF,2012-10-01,2015-04-01,1.5009539753233514,8.775501553025126,80.94185638427734,90030.81743766785,84.99047088623047,93328.03608016967,4948.973428973364
T000-C,BUY,43,SPY,2015-04-01,2015-04-01,2.6019247731636255,2.6019247731636255,171.10897827148438,187894.76903991698,171.10897827148438,187894.76903991698,0.0
T000-C,BUY,44,H001,2015-04-01,2015-04-01,15.979160852239831,15.979160852239831,,11571.927367990016,,11571.927367990016,0.0
T000-C,SELL,43,SPY,2015-04-01,2015-07-01,2.6019247731636255,0.0,171.10897827148438,187894.76903991698,173.44589233398438,194934.10393524173,18315.819850740638
T000-C,SELL,1,SPY,2010-01-04,2015-07-01,1.9154247120099783,225.44656041224556,84.79635620117188,97431.01327514648,173.44589233398438,194934.10393524173,186759.82934769575
T000-C,SELL,2,QQQ,2010-01-04,2015-07-01,10.755852236997992,283.5534659584312,40.290767669677734,46294.09205245972,99.7017822265625,112053.83602661135,707302.089328794
T000-C,BUY,45,H001,2015-07-01,2015-07-01,40.144967530625934,40.144967530625934,,11628.302547964351,,11628.302547964351,0.0
T000-C,BUY,46,IEF,2015-07-01,2015-07-01,17.550507409472043,17.550507409472043,81.90706634521484,92054.53279472352,81.90706634521484,92054.53279472352,0.0
T000-C,SELL,46,IEF,2015-07-01,2015-10-01,17.550507409472043,0.0,81.90706634521484,92054.53279472352,85.04102325439453,100351.80908111572,145621.4089427629
T000-C,SELL,27,IEF,2012-10-01,2015-10-01,8.775501553025126,0.0,80.94185638427734,90030.81743766785,85.04102325439453,100351.80908111572,90571.87819583609
T000-C,SELL,33,IEF,2013-07-01,2015-10-01,8.587702835686805,14.848881197497619,77.28496551513672,87739.30280036926,85.04102325439453,100351.80908111572,108312.45595228398
T000-C,BUY,47,SPY,2015-10-01,2015-10-01,11.079015416106728,11.079015416106728,161.43331909179688,190497.773861084,161.43331909179688,190497.773861084,0.0
T000-C,BUY,48,QQQ,2015-10-01,2015-10-01,7.468142792803417,7.468142792803417,94.66560363769531,111709.19891662597,94.66560363769531,111709.19891662597,0.0
T000-C,BUY,49,H001,2015-10-01,2015-10-01,46.965012457837275,46.965012457837275,,11677.746602200483,,11677.746602200483,0.0
T000-C,SELL,47,SPY,2015-10-01,2016-01-04,6.536387122356619,4.542628293750109,161.43331909179688,190497.773861084,169.90817260742188,202438.79133483887,78051.11284328676
T000-C,SELL,48,QQQ,2015-10-01,2016-01-04,7.468142792803417,0.0,94.66560363769531,111709.19891662597,101.71729278564453,121192.08566238404,70819.55230530413
T000-C,SELL,2,QQQ,2010-01-04,2016-01-04,7.032324686371829,276.52114127205937,40.290767669677734,46294.09205245972,101.71729278564453,121192.08566238404,526707.0094227903
T000-C,BUY,50,H001,2016-01-04,2016-01-04,93.8929288259522,93.8929288259522,,11723.77600307885,,11723.77600307885,0.0
T000-C,BUY,51,IEF,2016-01-04,2016-01-04,19.595433832548625,19.595433832548625,84.04821014404297,100140.08045822143,84.04821014404297,100140.08045822143,0.0
T000-C,SELL,47,SPY,2015-10-01,2016-04-01,0.4230480135469203,4.119580280203189,161.43331909179688,190497.773861084,175.7970428466797,201665.57770156863,4724.5172303986965
T000-C,SELL,50,H001,2016-01-04,2016-04-01,16.587604955176207,77.305323870776,,11723.77600307885,,11723.77600307885,0.0
T000-C,SELL,51,IEF,2016-01-04,2016-04-01,5.256788524615088,14.338645307933538,84.04821014404297,100140.08045822143,87.68316650390625,100585.74445495606,2342.761383868685
T000-C,BUY,52,QQQ,2016-04-01,2016-04-01,6.7247192544602274,6.7247192544602274,102.82027435302734,117950.27772407532,102.82027435302734,117950.27772407532,0.0
T000-C,SELL,47,SPY,2015-10-01,2016-07-01,2.0815771652664035,2.038003114936785,161.43331909179688,190497.773861084,179.2732696533203,205535.0109248352,31301.169300602134
T000-C,SELL,51,IEF,2016-01-04,2016-07-01,10.135380129866316,4.203265178067221,84.04821014404297,100140.08045822143,90.4242172241211,103670.4608052826,35781.74682047423
T000-C,BUY,53,QQQ,2016-07-01,2016-07-01,9.433854147431886,9.433854147431886,100.96424102783203,115754.49269599914,100.96424102783203,115754.49269599914,0.0
T000-C,BUY,54,H001,2016-07-01,2016-07-01,32.631227567359296,32.631227567359296,,11723.77600307885,,11723.77600307885,0.0
T000-C,SELL,52,QQQ,2016-04-01,2016-10-03,6.7247192544602274,0.0,102.82027435302734,117950.27772407532,111.02239227294922,122656.42875923157,31647.54448051314
T000-C,SELL,53,QQQ,2016-07-01,2016-10-03,9.433854147431886,0.0,100.96424102783203,115754.49269599914,111.02239227294922,122656.42875923157,65111.85815543491
T000-C,SELL,2,QQQ,2010-01-04,2016-10-03,2.884857104254632,273.6362841678047,40.290767669677734,46294.09205245972,111.02239227294922,122656.42875923157,220294.42954601502
T000-C,SELL,50,H001,2016-01-04,2016-10-03,8.1903226243607,69.11500124641529,,11723.77600307885,,11723.77600307885,0.0
T000-C,BUY,55,SPY,2016-10-03,2016-10-03,0.44990653038566336,0.44990653038566336,185.2086181640625,204616.6292614746,185.2086181640625,204616.6292614746,0.0
T000-C,BUY,56,IEF,2016-10-03,2016-10-03,23.58892428082685,23.58892428082685,89.49758911132812,98876.04147430419,89.49758911132812,98876.04147430419,0.0
T000-C,SELL,55,SPY,2016-10-03,2017-01-02,0.44990653038566336,0.0,185.2086181640625,204616.6292614746,192.991455078125,232309.6042211914,12459.250280183247
T000-C,SELL,47,SPY,2015-10-01,2017-01-02,2.038003114936785,0.0,161.43331909179688,190497.773861084,192.991455078125,232309.6042211914,85212.64051510736
T000-C,SELL,1,SPY,2010-01-04,2017-01-02,12.639840085017617,212.80672032722794,84.79635620117188,97431.01327514648,192.991455078125,232309.6042211914,1704843.820450513
T000-C,SELL,2,QQQ,2010-01-04,2017-01-02,6.93956785231755,266.69671631548715,40.290767669677734,46294.09205245972,111.28495788574219,133957.04235580444,608342.9917644021
T000-C,BUY,57,H001,2017-01-02,2017-01-02,204.05094360781305,204.05094360781305,,11724.564944745636,,11724.564944745636,0.0
T000-C,BUY,58,IEF,2017-01-02,2017-01-02,20.042799059392653,20.042799059392653,84.52981567382812,101751.07502105713,84.52981567382812,101751.07502105713,0.0
T000-C,SELL,2,QQQ,2010-01-04,2017-04-03,14.651222096239884,252.04549421924727,40.290767669677734,46294.09205245972,124.5241470336914,139174.41293220522,1360810.209579178
T000-C,SELL,57,H001,2017-01-02,2017-04-03,75.47261882726616,128.5783247805469,,11724.564944745636,,11858.145621766967,0.0
T000-C,BUY,59,SPY,2017-04-03,2017-04-03,1.4696758773461382,1.4696758773461382,204.06332397460938,228071.37404022217,204.06332397460938,228071.37404022217,0.0
T000-C,BUY,60,IEF,2017-04-03,2017-04-03,26.86432406806104,26.86432406806104,85.81741333007812,95913.83200836183,85.81741333007812,95913.83200836183,0.0
T000-C,SELL,59,SPY,2017-04-03,2017-07-03,1.4696758773461382,0.0,204.06332397460938,228071.37404022217,211.05345153808594,242555.28971466064,21286.661476237838
T000-C,SELL,1,SPY,2010-01-04,2017-07-03,1.4604893749433818,211.34623095228454,84.79635620117188,97431.01327514648,211.05345153808594,242555.28971466064,211952.4637862566
T000-C,SELL,2,QQQ,2010-01-04,2017-07-03,2.9222806827030823,249.1232135365442,40.290767669677734,46294.09205245972,128.53469848632812,147719.78758239746,296394.3507768614
T000-C,SELL,57,H001,2017-01-02,2017-07-03,6.172165908360931,122.40615887218596,,11724.564944745636,,12480.695771637429,0.0
T000-C,BUY,61,IEF,2017-07-03,2017-07-03,9.32737122822865,9.32737122822865,86.29603576660156,99176.58206512452,86.29603576660156,99176.58206512452,0.0
T000-C,SELL,1,SPY,2010-01-04,2017-10-02,3.0716758591957745,208.27455509308876,84.79635620117188,97431.01327514648,220.95407104492188,253253.13715026857,478635.056235826
T000-C,SELL,2,QQQ,2010-01-04,2017-10-02,9.946636950481716,239.17657658606248,40.290767669677734,46294.09205245972,137.69766235351562,157826.30663635256,1109370.4467492043
T000-C,BUY,62,H001,2017-10-02,2017-10-02,49.94731218445729,49.94731218445729,,12661.159588027132,,12661.159588027132,0.0
T000-C,BUY,63,IEF,2017-10-02,2017-10-02,16.010185608212964,16.010185608212964,86.83557891845703,99529.20384475708,86.83557891845703,99529.20384475708,0.0
T000-C,SELL,1,SPY,2010-01-04,2018-01-02,3.1010229309555615,205.1735321621332,84.79635620117188,97431.01327514648,236.5622100830078,250611.63973983767,475016.6352451457
T000-C,SELL,2,QQQ,2010-01-04,2018-01-02,8.570331076855712,230.60624550920676,40.290767669677734,46294.09205245972,150.22219848632812,159143.89485443116,967160.1719707747
T000-C,SELL,62,H001,2017-10-02,2018-01-02,49.94731218445729,0.0,,12661.159588027132,,12884.776255686393,0.0
T000-C,SELL,57,H001,2017-01-02,2018-01-02,80.23568374083648,42.17047513134948,,11724.564944745636,,12884.776255686393,0.0
T000-C,BUY,64,IEF,2018-01-02,2018-01-02,37.775456444112436,37.775456444112436,86.40038299560547,91531.70174171448,86.40038299560547,91531.70174171448,0.0
T000-C,SELL,2,QQQ,2010-01-04,2018-04-02,2.3089398749843824,228.29730563422237,40.290767669677734,46294.09205245972,147.63670349121094,155908.78798782348,253093.7423294499
T000-C,SELL,58,IEF,2017-01-02,2018-04-02,7.075698214977789,12.967100844414864,84.52981567382812,101751.07502105713,85.09037017822266,89857.98361930846,-84151.92560192072
T000-C,BUY,65,SPY,2018-04-02,2018-04-02,2.941660324133701,2.941660324133701,227.52392578125,240272.09134277343,227.52392578125,240272.09134277343,0.0
T000-C,BUY,66,H001,2018-04-02,2018-04-02,21.797545029619034,21.797545029619034,,12423.548892006283,,12423.548892006283,0.0
T000-C,SELL,65,SPY,2018-04-02,2018-07-02,2.941660324133701,0.0,227.52392578125,240272.09134277343,241.31895446777344,270110.71892532345,87775.10688618888
T000-C,SELL,1,SPY,2010-01-04,2018-07-02,3.7611295655546986,201.4124025965785,84.79635620117188,97431.01327514648,241.31895446777344,270110.71892532345,649470.7462921634
T000-C,SELL,2,QQQ,2010-01-04,2018-07-02,19.456155290424274,208.8411503437981,40.290767669677734,46294.09205245972,164.40248107910156,184017.34109664915,2679564.920505526
T000-C,BUY,67,H001,2018-07-02,2018-07-02,270.6456577915228,270.6456577915228,,12474.852478175602,,12474.852478175602,0.0
T000-C,BUY,68,IEF,2018-07-02,2018-07-02,21.15789008041304,21.15789008041304,84.85546112060547,94979.5661869049,84.85546112060547,94979.5661869049,0.0
T000-C,SELL,1,SPY,2010-01-04,2018-10-01,8.8321064399704,192.58029615660809,84.79635620117188,97431.01327514648,260.1291198730469,289401.44973236084,1695503.3281176912
T000-C,SELL,2,QQQ,2010-01-04,2018-10-01,9.67929143658091,199.16185890721718,40.290767669677734,46294.09205245972,177.44143676757812,197408.92164703368,1462684.4760351432
T000-C,BUY,69,H001,2018-10-01,2018-10-01,85.19716601675906,85.19716601675906,,12526.368379839401,,12526.368379839401,0.0
T000-C,BUY,70,IEF,2018-10-01,2018-10-01,30.109687844247105,30.109687844247105,84.07999420166016,93541.51594917297,84.07999420166016,93541.51594917297,0.0
