ticker,date,return,flag
071090,2021-04-05,-0.906282722513089,ABS_DAILY_RETURN_GT_50PCT
071320,2024-01-02,-0.6350954478707782,ABS_DAILY_RETURN_GT_50PCT
071840,2023-01-02,-0.5228628230616302,ABS_DAILY_RETURN_GT_50PCT
071950,2024-10-04,8.57943925233645,ABS_DAILY_RETURN_GT_50PCT
071970,2015-03-30,7.01418439716312,ABS_DAILY_RETURN_GT_50PCT
071970,2017-03-30,19.0,ABS_DAILY_RETURN_GT_50PCT
071970,2017-05-25,-0.7341772151898734,ABS_DAILY_RETURN_GT_50PCT
071970,2018-12-27,4.427312775330397,ABS_DAILY_RETURN_GT_50PCT
073240,2010-11-02,1.7535211267605635,ABS_DAILY_RETURN_GT_50PCT
074610,2013-01-10,4.26578073089701,ABS_DAILY_RETURN_GT_50PCT
075580,2020-01-02,0.624113475177305,ABS_DAILY_RETURN_GT_50PCT
077500,2023-10-23,-0.65,ABS_DAILY_RETURN_GT_50PCT
077970,2015-03-30,7.005698005698006,ABS_DAILY_RETURN_GT_50PCT
077970,2015-05-07,-0.501779359430605,ABS_DAILY_RETURN_GT_50PCT
079430,2020-01-02,-0.5765625,ABS_DAILY_RETURN_GT_50PCT
081000,2010-09-07,-0.7699203187250996,ABS_DAILY_RETURN_GT_50PCT
081660,2018-05-09,-0.8081081081081081,ABS_DAILY_RETURN_GT_50PCT
082640,2021-01-04,-0.5401315789473684,ABS_DAILY_RETURN_GT_50PCT
084670,2025-01-02,-0.7496527777777777,ABS_DAILY_RETURN_GT_50PCT
084870,2019-01-02,-0.6195928753180662,ABS_DAILY_RETURN_GT_50PCT
086280,2024-07-12,-0.5053465346534654,ABS_DAILY_RETURN_GT_50PCT
089470,2019-01-02,-0.5357905982905983,ABS_DAILY_RETURN_GT_50PCT
090370,2017-09-25,2.135048231511254,ABS_DAILY_RETURN_GT_50PCT
090370,2022-12-02,3.7745571658615136,ABS_DAILY_RETURN_GT_50PCT
090430,2015-05-08,-0.903063851699279,ABS_DAILY_RETURN_GT_50PCT
090970,2017-04-14,-0.873972602739726,ABS_DAILY_RETURN_GT_50PCT
090970,2017-04-17,1.5362318840579712,ABS_DAILY_RETURN_GT_50PCT
090980,2017-04-14,-0.8416075650118203,ABS_DAILY_RETURN_GT_50PCT
090980,2017-04-17,0.7537313432835822,ABS_DAILY_RETURN_GT_50PCT
090980,2017-04-20,-0.533044420368364,ABS_DAILY_RETURN_GT_50PCT
090980,2017-04-21,-0.5777262180974478,ABS_DAILY_RETURN_GT_50PCT
091090,2023-08-14,4.0,ABS_DAILY_RETURN_GT_50PCT
092220,2013-08-01,11.366412213740459,ABS_DAILY_RETURN_GT_50PCT
092440,2010-07-05,-0.5008928571428571,ABS_DAILY_RETURN_GT_50PCT
093230,2012-10-15,-0.54,ABS_DAILY_RETURN_GT_50PCT
093230,2022-05-24,8.6045197740113,ABS_DAILY_RETURN_GT_50PCT
094280,2021-01-04,0.9487179487179487,ABS_DAILY_RETURN_GT_50PCT
095570,2020-01-02,-0.8446153846153847,ABS_DAILY_RETURN_GT_50PCT
096300,2022-01-03,-0.5337078651685394,ABS_DAILY_RETURN_GT_50PCT
096300,2022-09-08,-0.6743119266055047,ABS_DAILY_RETURN_GT_50PCT
097230,2019-01-02,-0.5196374622356495,ABS_DAILY_RETURN_GT_50PCT
097230,2019-04-23,0.6722689075630253,ABS_DAILY_RETURN_GT_50PCT
097230,2019-05-21,4.428571428571429,ABS_DAILY_RETURN_GT_50PCT
099340,2019-08-29,-0.5089285714285714,ABS_DAILY_RETURN_GT_50PCT
099340,2020-02-27,-0.5945378151260504,ABS_DAILY_RETURN_GT_50PCT
100840,2024-04-16,-0.6545180722891566,ABS_DAILY_RETURN_GT_50PCT
101140,2012-04-25,4.0,ABS_DAILY_RETURN_GT_50PCT
101140,2012-05-14,0.726027397260274,ABS_DAILY_RETURN_GT_50PCT
101140,2025-01-02,11.051612903225806,ABS_DAILY_RETURN_GT_50PCT
102260,2011-05-18,-0.8080357142857143,ABS_DAILY_RETURN_GT_50PCT
102280,2010-05-17,-0.8852459016393442,ABS_DAILY_RETURN_GT_50PCT
103130,2016-08-30,7.300469483568076,ABS_DAILY_RETURN_GT_50PCT
104700,2020-01-02,-0.8708502024291498,ABS_DAILY_RETURN_GT_50PCT
105840,2012-11-19,-0.5130769230769231,ABS_DAILY_RETURN_GT_50PCT
107590,2017-05-22,-0.9086826347305389,ABS_DAILY_RETURN_GT_50PCT
109070,2012-10-23,0.9007391763463568,ABS_DAILY_RETURN_GT_50PCT
109070,2014-01-07,-0.6862337662337663,ABS_DAILY_RETURN_GT_50PCT
109070,2017-09-19,7.5,ABS_DAILY_RETURN_GT_50PCT
109070,2020-03-05,14.590909090909092,ABS_DAILY_RETURN_GT_50PCT
109070,2025-03-26,-0.6480487804878049,ABS_DAILY_RETURN_GT_50PCT
110570,2015-03-25,9.0,ABS_DAILY_RETURN_GT_50PCT
110570,2015-04-20,-0.6536312849162011,ABS_DAILY_RETURN_GT_50PCT
110570,2017-04-06,-0.8075,ABS_DAILY_RETURN_GT_50PCT
110570,2017-04-12,0.5384615384615385,ABS_DAILY_RETURN_GT_50PCT
117930,2017-02-23,-0.6025641025641026,ABS_DAILY_RETURN_GT_50PCT
117930,2017-03-06,-0.6842105263157895,ABS_DAILY_RETURN_GT_50PCT
118000,2014-03-11,10.100917431192661,ABS_DAILY_RETURN_GT_50PCT
123890,2020-01-02,-0.5975903614457831,ABS_DAILY_RETURN_GT_50PCT
128820,2015-01-08,2.831578947368421,ABS_DAILY_RETURN_GT_50PCT
133820,2025-01-02,-0.6981937602627257,ABS_DAILY_RETURN_GT_50PCT
134790,2022-01-03,0.5024271844660195,ABS_DAILY_RETURN_GT_50PCT
136490,2017-03-02,-0.5042735042735043,ABS_DAILY_RETURN_GT_50PCT
138250,2019-01-02,-0.9179153094462541,ABS_DAILY_RETURN_GT_50PCT
144620,2017-05-18,-0.8240816326530612,ABS_DAILY_RETURN_GT_50PCT
145210,2017-12-19,-0.5732984293193717,ABS_DAILY_RETURN_GT_50PCT
145210,2022-05-04,27.10924369747899,ABS_DAILY_RETURN_GT_50PCT
161000,2016-09-06,-0.916,ABS_DAILY_RETURN_GT_50PCT
183190,2022-04-06,-0.9040579710144927,ABS_DAILY_RETURN_GT_50PCT
192400,2021-08-27,-0.8041666666666667,ABS_DAILY_RETURN_GT_50PCT
194370,2021-01-04,-0.5466666666666666,ABS_DAILY_RETURN_GT_50PCT
194370,2025-04-03,-0.5514285714285714,ABS_DAILY_RETURN_GT_50PCT
200880,2019-01-02,-0.5552238805970149,ABS_DAILY_RETURN_GT_50PCT
204320,2018-05-08,-0.8006607929515419,ABS_DAILY_RETURN_GT_50PCT
210980,2024-03-29,-0.5060728744939271,ABS_DAILY_RETURN_GT_50PCT
214320,2025-01-02,-0.5358444714459295,ABS_DAILY_RETURN_GT_50PCT
214330,2020-07-23,-0.5823117338003503,ABS_DAILY_RETURN_GT_50PCT
226320,2016-04-26,-0.5005291005291006,ABS_DAILY_RETURN_GT_50PCT
234080,2018-04-25,-0.5343053173241852,ABS_DAILY_RETURN_GT_50PCT
241590,2018-01-02,0.5915032679738561,ABS_DAILY_RETURN_GT_50PCT
244920,2025-01-02,-0.5045197740112994,ABS_DAILY_RETURN_GT_50PCT
267250,2021-04-13,-0.7925795053003534,ABS_DAILY_RETURN_GT_50PCT
267260,2018-11-23,-0.503919372900336,ABS_DAILY_RETURN_GT_50PCT
278470,2024-10-31,-0.8120075046904315,ABS_DAILY_RETURN_GT_50PCT
281820,2023-01-02,-0.5170731707317073,ABS_DAILY_RETURN_GT_50PCT
284740,2019-05-07,-0.7962703962703963,ABS_DAILY_RETURN_GT_50PCT
298690,2022-08-10,1.9133574007220218,ABS_DAILY_RETURN_GT_50PCT
300720,2021-09-13,-0.9088235294117647,ABS_DAILY_RETURN_GT_50PCT
306200,2022-01-03,0.6824561403508771,ABS_DAILY_RETURN_GT_50PCT
339770,2024-01-02,-0.5421686746987953,ABS_DAILY_RETURN_GT_50PCT
339770,2024-12-27,-0.5148936170212766,ABS_DAILY_RETURN_GT_50PCT
363280,2023-01-02,-0.6312056737588653,ABS_DAILY_RETURN_GT_50PCT
375500,2022-04-08,-0.5116279069767442,ABS_DAILY_RETURN_GT_50PCT
383220,2022-04-13,-0.8103896103896104,ABS_DAILY_RETURN_GT_50PCT
457190,2024-05-02,-0.8203240058910162,ABS_DAILY_RETURN_GT_50PCT
480370,2026-02-27,-0.6835564053537284,ABS_DAILY_RETURN_GT_50PCT
900050,2017-09-18,-0.78,ABS_DAILY_RETURN_GT_50PCT
900050,2017-09-21,0.8699186991869918,ABS_DAILY_RETURN_GT_50PCT
900140,2020-01-02,0.7789699570815452,ABS_DAILY_RETURN_GT_50PCT
950010,2015-10-27,5.521739130434782,ABS_DAILY_RETURN_GT_50PCT
950070,2013-09-24,-0.7430972388955582,ABS_DAILY_RETURN_GT_50PCT
