date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2017-06-16,1.087343565432403,1.402768893482144,1.0
2017-06-19,1.094416319033637,1.4088708787460404,1.0
2017-06-20,1.0909058899209816,1.4086807456590817,1.0
2017-06-21,1.0968308813726835,1.4022117983356202,1.0
2017-06-22,1.1164240906120027,1.4101869645784662,1.0
2017-06-23,1.1228800689884397,1.4152689383979147,1.0
2017-06-26,1.1645668871776227,1.422023360848849,1.0
2017-06-27,1.1664717673085392,1.4244046526274445,1.0
2017-06-28,1.1592720545162931,1.4192133133430984,1.0
2017-06-29,1.1740263804086915,1.4270421330013012,1.0
2017-06-30,1.1724187131832804,1.4251353955947126,1.0
2017-07-03,1.1837972100892744,1.4272856964282552,1.0
2017-07-04,1.173819818841694,1.4192440729594102,1.0
2017-07-05,1.1745747215761082,1.4243020358441782,1.0
2017-07-06,1.1789968657189802,1.4243356078294815,1.0
2017-07-07,1.1730025831681443,1.4196638773100176,1.0
2017-07-10,1.1810861303412827,1.4214813900680554,1.0
2017-07-11,1.1879512291875562,1.4298876788983192,1.0
2017-07-12,1.1901854784314632,1.42783044200894,1.0
2017-07-13,1.210851342437646,1.438567325817033,1.0
2017-07-14,1.2134749596837024,1.4420068831796296,1.0
2017-07-17,1.2152369272133332,1.4487080785601094,1.0
2017-07-18,1.2045615752148535,1.4496191620364267,1.0
2017-07-19,1.2033657836720537,1.4521664407557229,1.0
2017-07-20,1.2153772295113252,1.4596106424823396,1.0
2017-07-21,1.2182645231137623,1.4649333058137037,1.0
2017-07-24,1.2173168289615497,1.4661228203269734,1.0
2017-07-25,1.2230211151655752,1.4596817264261481,1.0
2017-07-26,1.2397965773213988,1.4571440630718877,1.0
2017-07-27,1.2462443116717996,1.4626521025257544,1.0
2017-07-28,1.2372105027875233,1.4383935747175347,1.0
2017-07-31,1.239313339709729,1.4399270292948556,1.0
2017-08-01,1.2445422544488594,1.4521573455764865,1.0
2017-08-02,1.2294291696839688,1.4556286973466261,1.0
2017-08-03,1.2177709080199852,1.4320057703358238,1.0
2017-08-04,1.2380794095694811,1.4375775263171287,1.0
2017-08-07,1.2533341972446073,1.4398817308418936,1.0
2017-08-08,1.2406484773211983,1.4377829327330525,1.0
2017-08-09,1.2433759118329473,1.422472427345313,1.0
2017-08-10,1.2370329226396024,1.4176110827603383,1.0
2017-08-11,1.2035221068299455,1.3940958227783788,1.0
2017-08-14,1.2110970532394474,1.4033115597617196,1.0
2017-08-16,1.2061648281407957,1.4124113232396294,1.0
2017-08-17,1.2344562332867042,1.4208518986145278,1.0
2017-08-18,1.2275551975394303,1.4192397026458783,1.0
2017-08-21,1.2356579235464866,1.4175858414623868,1.0
2017-08-22,1.240203392833804,1.4239299052424974,1.0
2017-08-23,1.2279275177582318,1.424908525237319,1.0
2017-08-24,1.224559202108,1.4309972244713576,1.0
2017-08-25,1.2309021266061166,1.4329482351774574,1.0
2017-08-28,1.2325770493915933,1.4284077107082838,1.0
2017-08-29,1.2387138329896918,1.4252693881925766,1.0
2017-08-30,1.2345386120735478,1.4303335529363266,1.0
2017-08-31,1.2318499620822558,1.425211778021594,1.0
2017-09-01,1.2273946194010814,1.422290085965289,1.0
2017-09-04,1.2180438276604715,1.4055819834749492,1.0
2017-09-05,1.2140975247260395,1.4044976622468666,1.0
2017-09-06,1.2068991606786912,1.400925973777147,1.0
2017-09-07,1.216320237960522,1.4169252917556072,1.0
2017-09-08,1.2165880358399517,1.4160494299745392,1.0
2017-09-11,1.2159944440966444,1.425760480392414,1.0
2017-09-12,1.2236906969306125,1.4299329448081848,1.0
2017-09-13,1.2118607165355622,1.427174079354682,1.0
2017-09-14,1.2063741394589254,1.4383018258059823,1.0
2017-09-15,1.1971651327294364,1.443724141515864,1.0
2017-09-18,1.2102204092367743,1.4636226428517112,1.0
2017-09-19,1.2211956642551363,1.4627460646571067,1.0
2017-09-20,1.223728096620111,1.460841398499309,1.0
2017-09-21,1.2090808436152123,1.458136897387844,1.0
2017-09-22,1.2062230924834845,1.4480849348992528,1.0
2017-09-25,1.1997217317414441,1.4439656905916074,1.0
2017-09-26,1.2035752651204914,1.4413827498909118,1.0
2017-09-27,1.194947366843649,1.440788983704459,1.0
2017-09-28,1.2044848665394912,1.4414685475572622,1.0
2017-09-29,1.2164626840386488,1.4546882050207548,1.0
2017-10-10,1.2403692106606221,1.4793149860371804,1.0
2017-10-11,1.2403692106606221,1.4950522941554845,1.0
2017-10-12,1.2403692106606221,1.5054183348235874,1.0
2017-10-13,1.2403692106606221,1.5054270178741864,1.0
2017-10-16,1.2403692106606221,1.5098631690210158,1.0
2017-10-17,1.2403692106606221,1.5129011762250983,1.0
2017-10-18,1.2403692106606221,1.512956064956272,1.0
2017-10-19,1.2403692106606221,1.5079202733926673,1.0
2017-10-20,1.2403692106606221,1.5183988551034018,1.0
2017-10-23,1.2403692106606221,1.5192353190365173,1.0
2017-10-24,1.2403692106606221,1.5202548219461267,1.0
2017-10-25,1.2403692106606221,1.5216732856360244,1.0
2017-10-26,1.2403692106606221,1.5161062665987757,1.0
2017-10-27,1.2403692106606221,1.5262548985089253,1.0
2017-10-30,1.2403692106606221,1.5300429674796125,1.0
2017-10-31,1.2403692106606221,1.5439602906389152,1.0
2017-11-01,1.2403692106606221,1.5650935903009335,1.0
2017-11-02,1.2403692106606221,1.5593969403228403,1.0
2017-11-03,1.2403692106606221,1.5668720310370796,1.0
2017-11-06,1.2403692106606221,1.5620635188309577,1.0
2017-11-07,1.2403692106606221,1.559862008667664,1.0
2017-11-08,1.2403692106606221,1.5646393261583913,1.0
