audit_type,experiment,ticker,quarter,event_count,event_types,sample_rcept_no
same_ticker_same_quarter,R003,078930,2021Q1,2,dividend,20210208800896 | 20210209800535
same_ticker_same_quarter,R003,079430,2025Q1,2,dividend,20250211800564 | 20250211800583
same_ticker_same_quarter,R003,079430,2026Q1,2,dividend,20260209800641 | 20260209800645
same_ticker_same_quarter,R003,079550,2026Q1,2,dividend,20260213800818 | 20260213800840
same_ticker_same_quarter,R003,079900,2025Q1,2,dividend,20250305800674 | 20250305800683
same_ticker_same_quarter,R003,079900,2025Q3,2,dividend,20250715800223 | 20250715800239
same_ticker_same_quarter,R003,079900,2026Q1,2,dividend,20260220800812 | 20260220800907
same_ticker_same_quarter,R003,081660,2023Q1,2,dividend,20230213801229 | 20230314801429
same_ticker_same_quarter,R003,082640,2024Q1,2,dividend,20240205800999 | 20240205801006
same_ticker_same_quarter,R003,083420,2024Q3,2,dividend,20240715800275 | 20240715800278
same_ticker_same_quarter,R003,083420,2025Q1,2,dividend,20250204800721 | 20250204800747
same_ticker_same_quarter,R003,083420,2025Q3,2,dividend,20250715800189 | 20250715800209
same_ticker_same_quarter,R003,083420,2026Q1,2,dividend,20260204800865 | 20260204800972
same_ticker_same_quarter,R003,084690,2019Q1,2,dividend,20190218800445 | 20190225800876
same_ticker_same_quarter,R003,084690,2020Q1,2,dividend,20200212800370 | 20200311801094
same_ticker_same_quarter,R003,084690,2022Q1,2,dividend,20220307800566 | 20220310801131
same_ticker_same_quarter,R003,084690,2023Q1,2,dividend,20230308800440 | 20230309801001
same_ticker_same_quarter,R003,084690,2024Q1,2,dividend,20240305800711 | 20240307801121
same_ticker_same_quarter,R003,086280,2024Q1,2,dividend,20240125800317 | 20240125800321
same_ticker_same_quarter,R003,086280,2025Q1,2,dividend,20250206800352 | 20250206800354
same_ticker_same_quarter,R003,086280,2026Q1,2,dividend,20260129800199 | 20260129800203
same_ticker_same_quarter,R003,086790,2018Q1,2,dividend,20180202800488 | 20180202800496
same_ticker_same_quarter,R003,086790,2019Q1,2,dividend,20190131800738 | 20190131800741
same_ticker_same_quarter,R003,086790,2020Q1,2,dividend,20200204800339 | 20200204800340
same_ticker_same_quarter,R003,086790,2022Q1,2,dividend,20220210800723 | 20220210800779
same_ticker_same_quarter,R003,086790,2025Q2,2,dividend,20250425800427 | 20250425800432
same_ticker_same_quarter,R003,086790,2025Q4,2,dividend,20251028800337 | 20251028800357
same_ticker_same_quarter,R003,086790,2026Q2,2,dividend,20260424800406 | 20260424800413
same_ticker_same_quarter,R003,088350,2024Q1,2,dividend,20240223800983 | 20240223800996
same_ticker_same_quarter,R003,090430,2025Q1,2,dividend,20250206801048 | 20250206801075
same_ticker_same_quarter,R003,090430,2026Q1,2,dividend,20260206802509 | 20260206802547
same_ticker_same_quarter,R003,090460,2024Q4,2,dividend,20241216800183 | 20241216800185
same_ticker_same_quarter,R003,092790,2025Q3,2,dividend,20250805800225 | 20250805800243
same_ticker_same_quarter,R003,094280,2021Q1,2,dividend,20210223800872 | 20210326800822
same_ticker_same_quarter,R003,094280,2021Q2,2,dividend,20210429800621 | 20210614800166
same_ticker_same_quarter,R003,094280,2021Q3,2,dividend,20210730800588 | 20210916800192
same_ticker_same_quarter,R003,096770,2025Q1,2,dividend,20250205801102 | 20250205801105
same_ticker_same_quarter,R003,097520,2023Q4,2,dividend,20231215800163 | 20231215800240
same_ticker_same_quarter,R003,097950,2023Q1,2,dividend,20230213800886 | 20230313800934
same_ticker_same_quarter,R003,097950,2023Q2,2,dividend,20230508800403 | 20230602800382
same_ticker_same_quarter,R003,097950,2023Q3,2,dividend,20230807800382 | 20230911800362
same_ticker_same_quarter,R003,097950,2024Q2,2,dividend,20240513800537 | 20240513800550
same_ticker_same_quarter,R003,097950,2024Q3,2,dividend,20240812800609 | 20240909800316
same_ticker_same_quarter,R003,097950,2025Q1,2,dividend,20250210801306 | 20250210801312
same_ticker_same_quarter,R003,097950,2025Q2,2,dividend,20250512800490 | 20250512800497
same_ticker_same_quarter,R003,097950,2025Q3,2,dividend,20250811800556 | 20250811800564
same_ticker_same_quarter,R003,097950,2025Q4,2,dividend,20251110800512 | 20251110800530
same_ticker_same_quarter,R003,097950,2026Q1,2,dividend,20260209801561 | 20260209801593
same_ticker_same_quarter,R003,100840,2025Q1,2,dividend,20250124800117 | 20250314800076
same_ticker_same_quarter,R003,103140,2025Q1,2,dividend,20250205800525 | 20250205800574
same_ticker_same_quarter,R003,103140,2026Q1,2,dividend,20260204801035 | 20260204801077
same_ticker_same_quarter,R003,105560,2020Q3,2,dividend,20200827800141 | 20200827800144
same_ticker_same_quarter,R003,105560,2022Q2,2,dividend,20220422800489 | 20220610800402
same_ticker_same_quarter,R003,105560,2025Q2,2,dividend,20250424800490 | 20250424800496
same_ticker_same_quarter,R003,105560,2025Q3,2,dividend,20250724800391 | 20250724800397
same_ticker_same_quarter,R003,105560,2026Q2,2,dividend,20260423800550 | 20260423800554
same_ticker_same_quarter,R003,105840,2024Q2,2,dividend,20240610800252 | 20240610800280
same_ticker_same_quarter,R003,105840,2025Q2,2,dividend,20250611800118 | 20250611800124
same_ticker_same_quarter,R003,105840,2026Q1,2,dividend,20260225800412 | 20260225800637
same_ticker_same_quarter,R003,111770,2025Q3,2,dividend,20250825800416 | 20250825800419
same_ticker_same_quarter,R003,120110,2025Q3,2,dividend,20250807800169 | 20250807800174
same_ticker_same_quarter,R003,120110,2026Q1,2,dividend,20260226800885 | 20260226800906
same_ticker_same_quarter,R003,122900,2021Q3,2,dividend,20210803800324 | 20210915800392
same_ticker_same_quarter,R003,126720,2025Q1,2,dividend,20250207800810 | 20250207800821
same_ticker_same_quarter,R003,126720,2026Q1,2,dividend,20260206800192 | 20260206800194
same_ticker_same_quarter,R003,128820,2026Q1,2,dividend,20260312801199 | 20260312801212
same_ticker_same_quarter,R003,128940,2026Q1,2,dividend,20260312802313 | 20260312802326
same_ticker_same_quarter,R003,137310,2026Q1,2,dividend,20260225800607 | 20260225800663
same_ticker_same_quarter,R003,139130,2018Q4,2,dividend,20181108800596 | 20181227800644
same_ticker_same_quarter,R003,139130,2019Q4,2,dividend,20191112800363 | 20191223800445
same_ticker_same_quarter,R003,139130,2020Q1,2,dividend,20200212800285 | 20200212801072
same_ticker_same_quarter,R003,139130,2021Q1,2,dividend,20210204800739 | 20210208800891
same_ticker_same_quarter,R003,139130,2022Q1,2,dividend,20220210800741 | 20220210800791
same_ticker_same_quarter,R003,139130,2023Q1,2,dividend,20230209800642 | 20230209800652
same_ticker_same_quarter,R003,139130,2024Q4,2,dividend,20241108800366 | 20241211800592
same_ticker_same_quarter,R003,139480,2024Q1,2,dividend,20240214800426 | 20240214800429
same_ticker_same_quarter,R003,139480,2025Q1,2,dividend,20250211800355 | 20250211800357
same_ticker_same_quarter,R003,139480,2026Q1,2,dividend,20260211800383 | 20260211800385
same_ticker_same_quarter,R003,145720,2026Q1,2,dividend,20260303801334 | 20260303801335
same_ticker_same_quarter,R003,161000,2026Q1,2,dividend,20260126800957 | 20260126800968
same_ticker_same_quarter,R003,161390,2025Q1,2,dividend,20250227801015 | 20250227801023
same_ticker_same_quarter,R003,161390,2025Q3,2,dividend,20250820800378 | 20250820800383
same_ticker_same_quarter,R003,161390,2026Q1,2,dividend,20260220800555 | 20260220800561
same_ticker_same_quarter,R003,161890,2023Q4,2,dividend,20231108800308 | 20231130800085
same_ticker_same_quarter,R003,161890,2024Q1,2,dividend,20240312800466 | 20240312800808
same_ticker_same_quarter,R003,161890,2024Q2,2,dividend,20240520800185 | 20240520800192
same_ticker_same_quarter,R003,175330,2021Q4,2,dividend,20211026800336 | 20211026800348
same_ticker_same_quarter,R003,175330,2023Q4,2,dividend,20231221800139 | 20231221800140
same_ticker_same_quarter,R003,175330,2025Q2,2,dividend,20250424800595 | 20250424800600
same_ticker_same_quarter,R003,175330,2025Q3,2,dividend,20250724800404 | 20250724800408
same_ticker_same_quarter,R003,175330,2026Q2,2,dividend,20260423800723 | 20260423800735
same_ticker_same_quarter,R003,178920,2026Q1,2,dividend,20260304800010 | 20260304800011
same_ticker_same_quarter,R003,180640,2018Q1,2,dividend,20180208800964 | 20180307800662
same_ticker_same_quarter,R003,180640,2019Q1,2,dividend,20190305800307 | 20190314802136
same_ticker_same_quarter,R003,180640,2023Q1,2,dividend,20230220800866 | 20230221800470
same_ticker_same_quarter,R003,180640,2024Q1,2,dividend,20240220800639 | 20240221800413
same_ticker_same_quarter,R003,180640,2025Q1,2,dividend,20250224800703 | 20250225801335
same_ticker_same_quarter,R003,181710,2025Q1,2,dividend,20250213801410 | 20250213801421
same_ticker_same_quarter,R003,181710,2026Q1,2,dividend,20260211801570 | 20260211801618
same_ticker_same_quarter,R003,183190,2025Q4,2,dividend,20251016800241 | 20251107800249
same_ticker_same_quarter,R003,192080,2025Q1,2,dividend,20250212800023 | 20250212800026
same_ticker_same_quarter,R003,192080,2026Q1,2,dividend,20260212800027 | 20260212800033
same_ticker_same_quarter,R003,192400,2019Q1,2,dividend,20190327801621 | 20190329802378
same_ticker_same_quarter,R003,192400,2021Q1,2,dividend,20210326800349 | 20210330801509
same_ticker_same_quarter,R003,192400,2023Q1,2,dividend,20230328800875 | 20230330801751
same_ticker_same_quarter,R003,192820,2026Q1,2,dividend,20260306800911 | 20260306800918
same_ticker_same_quarter,R003,204320,2025Q1,2,dividend,20250206800601 | 20250206800607
same_ticker_same_quarter,R003,204320,2026Q1,2,dividend,20260205800490 | 20260205800500
same_ticker_same_quarter,R003,210980,2024Q3,2,dividend,20240726800004 | 20240726800007
same_ticker_same_quarter,R003,210980,2025Q1,2,dividend,20250210801311 | 20250210801317
same_ticker_same_quarter,R003,210980,2025Q3,2,dividend,20250806800230 | 20250806800233
same_ticker_same_quarter,R003,214320,2025Q1,2,dividend,20250218800608 | 20250218800626
same_ticker_same_quarter,R003,214320,2026Q1,2,dividend,20260225800177 | 20260225800198
same_ticker_same_quarter,R003,214420,2025Q1,2,dividend,20250227800605 | 20250227800627
same_ticker_same_quarter,R003,214420,2026Q1,2,dividend,20260227801407 | 20260227801413
same_ticker_same_quarter,R003,217590,2026Q1,2,dividend,20260225801294 | 20260225801439
same_ticker_same_quarter,R003,229640,2026Q1,2,dividend,20260205800117 | 20260205800120
same_ticker_same_quarter,R003,241560,2019Q3,2,dividend,20190724800532 | 20190726800709
same_ticker_same_quarter,R003,241560,2020Q1,2,dividend,20200210800791 | 20200309800657
same_ticker_same_quarter,R003,241560,2022Q2,2,dividend,20220405800662 | 20220608800272
same_ticker_same_quarter,R003,241560,2023Q1,2,dividend,20230208800627 | 20230208800675
same_ticker_same_quarter,R003,241560,2025Q2,2,dividend,20250424800513 | 20250424800533
same_ticker_same_quarter,R003,241560,2025Q3,2,dividend,20250725800393 | 20250725800400
same_ticker_same_quarter,R003,241560,2026Q1,2,dividend,20260211801518 | 20260211801536
same_ticker_same_quarter,R003,241560,2026Q2,2,dividend,20260428800537 | 20260428800548
same_ticker_same_quarter,R003,249420,2026Q1,2,dividend,20260211801588 | 20260211801593
same_ticker_same_quarter,R003,251270,2026Q1,2,dividend,20260205800616 | 20260205800621
same_ticker_same_quarter,R003,259960,2026Q1,2,dividend,20260209800925 | 20260209800930
same_ticker_same_quarter,R003,267250,2019Q1,2,dividend,20190226800830 | 20190305800666
same_ticker_same_quarter,R003,267250,2022Q2,2,dividend,20220628800712 | 20220628800724
same_ticker_same_quarter,R003,267250,2023Q2,2,dividend,20230626800310 | 20230626800370
same_ticker_same_quarter,R003,267250,2024Q4,2,dividend,20241101800076 | 20241206800417
same_ticker_same_quarter,R003,267250,2025Q4,2,dividend,20251103800411 | 20251212800662
same_ticker_same_quarter,R003,267260,2025Q1,2,dividend,20250204800642 | 20250204800645
same_ticker_same_quarter,R003,267260,2026Q1,2,dividend,20260206801173 | 20260206801183
same_ticker_same_quarter,R003,267260,2026Q2,2,dividend,20260428800285 | 20260428800286
same_ticker_same_quarter,R003,267270,2025Q1,2,dividend,20250206800182 | 20250206800189
same_ticker_same_quarter,R003,267270,2026Q1,2,dividend,20260206800623 | 20260206800640
same_ticker_same_quarter,R003,271560,2025Q1,2,dividend,20250211800328 | 20250211800331
same_ticker_same_quarter,R003,271560,2026Q1,2,dividend,20260211800290 | 20260211800300
same_ticker_same_quarter,R003,272210,2026Q1,2,dividend,20260220800597 | 20260220800604
same_ticker_same_quarter,R003,278470,2025Q3,2,dividend,20250711800131 | 20250728800286
same_ticker_same_quarter,R003,278470,2026Q1,2,dividend,20260227800370 | 20260227800371
same_ticker_same_quarter,R003,281820,2025Q1,2,dividend,20250205800701 | 20250205800724
same_ticker_same_quarter,R003,281820,2026Q1,2,dividend,20260204800468 | 20260204800495
same_ticker_same_quarter,R003,282330,2025Q1,2,dividend,20250211800844 | 20250211800878
same_ticker_same_quarter,R003,282330,2026Q1,2,dividend,20260210800578 | 20260210800636
same_ticker_same_quarter,R003,285130,2024Q3,2,dividend,20240724800305 | 20240724800315
same_ticker_same_quarter,R003,285130,2025Q1,2,dividend,20250207800872 | 20250207800885
same_ticker_same_quarter,R003,285130,2025Q3,2,dividend,20250723800273 | 20250723800275
same_ticker_same_quarter,R003,285130,2026Q1,2,dividend,20260206801805 | 20260206801814
same_ticker_same_quarter,R003,294870,2025Q1,2,dividend,20250225800272 | 20250225800276
same_ticker_same_quarter,R003,294870,2026Q1,2,dividend,20260225801922 | 20260225801929
same_ticker_same_quarter,R003,306200,2025Q1,2,dividend,20250205800427 | 20250205800430
same_ticker_same_quarter,R003,306200,2026Q1,2,dividend,20260204800490 | 20260204800494
same_ticker_same_quarter,R003,307950,2024Q1,2,dividend,20240126800343 | 20240126800378
same_ticker_same_quarter,R003,307950,2025Q1,2,dividend,20250203800452 | 20250203800470
same_ticker_same_quarter,R003,307950,2026Q1,2,dividend,20260129800239 | 20260129800242
same_ticker_same_quarter,R003,316140,2019Q2,2,dividend,20190612800674 | 20190612800682
same_ticker_same_quarter,R003,316140,2020Q1,2,dividend,20200207800728 | 20200207801012
same_ticker_same_quarter,R003,316140,2021Q1,2,dividend,20210305800826 | 20210305800834
same_ticker_same_quarter,R003,316140,2021Q3,2,dividend,20210702800574 | 20210723800392
same_ticker_same_quarter,R003,316140,2022Q1,2,dividend,20220209800561 | 20220209800569
same_ticker_same_quarter,R003,316140,2023Q1,2,dividend,20230208800474 | 20230208800763
same_ticker_same_quarter,R003,323410,2025Q1,2,dividend,20250205800004 | 20250205800005
same_ticker_same_quarter,R003,323410,2026Q1,2,dividend,20260204800001 | 20260204800003
same_ticker_same_quarter,R003,329180,2025Q1,2,dividend,20250206800290 | 20250206800291
same_ticker_same_quarter,R003,329180,2026Q1,2,dividend,20260206800970 | 20260206801132
same_ticker_same_quarter,R003,352820,2025Q1,2,dividend,20250225800566 | 20250225800602
same_ticker_same_quarter,R003,352820,2026Q1,2,dividend,20260212801148 | 20260212801151
same_ticker_same_quarter,R003,353200,2024Q1,2,dividend,20240228801051 | 20240228801169
same_ticker_same_quarter,R003,353200,2025Q1,2,dividend,20250220800556 | 20250220800563
same_ticker_same_quarter,R003,353200,2026Q1,2,dividend,20260304801214 | 20260304801226
same_ticker_same_quarter,R003,363280,2021Q1,2,dividend,20210219800310 | 20210303800394
same_ticker_same_quarter,R003,375500,2026Q1,2,dividend,20260223800879 | 20260223801148
same_ticker_same_quarter,R003,377740,2024Q1,2,dividend,20240227801020 | 20240227801052
same_ticker_same_quarter,R003,381970,2022Q1,2,dividend,20220214800653 | 20220316800166
same_ticker_same_quarter,R003,381970,2022Q2,2,dividend,20220503800190 | 20220503800191
same_ticker_same_quarter,R003,381970,2022Q3,2,dividend,20220804800082 | 20220804800084
same_ticker_same_quarter,R003,381970,2022Q4,2,dividend,20221103800089 | 20221103800092
same_ticker_same_quarter,R003,381970,2023Q1,2,dividend,20230209800063 | 20230227800117
same_ticker_same_quarter,R003,381970,2023Q2,2,dividend,20230504800070 | 20230504800071
same_ticker_same_quarter,R003,381970,2023Q3,2,dividend,20230803800057 | 20230803800059
same_ticker_same_quarter,R003,381970,2023Q4,2,dividend,20231102800020 | 20231102800021
same_ticker_same_quarter,R003,381970,2024Q1,2,dividend,20240214800090 | 20240313800292
same_ticker_same_quarter,R003,381970,2024Q2,2,dividend,20240509800048 | 20240509800049
same_ticker_same_quarter,R003,381970,2024Q3,2,dividend,20240801800078 | 20240801800079
same_ticker_same_quarter,R003,381970,2024Q4,2,dividend,20241107800078 | 20241107800079
same_ticker_same_quarter,R003,402340,2022Q2,2,dividend,20220427800787 | 20220615800074
same_ticker_same_quarter,R003,402340,2022Q3,2,dividend,20220727800201 | 20220914800062
same_ticker_same_quarter,R003,402340,2023Q1,2,dividend,20230201800002 | 20230315801207
same_ticker_same_quarter,R003,402340,2023Q2,2,dividend,20230419800590 | 20230615800340
same_ticker_same_quarter,R003,402340,2023Q3,2,dividend,20230727800009 | 20230915800426
same_ticker_same_quarter,R003,402340,2025Q1,2,dividend,20250123800008 | 20250123800012
same_ticker_same_quarter,R003,402340,2025Q2,2,dividend,20250423800597 | 20250423800600
same_ticker_same_quarter,R003,402340,2025Q3,2,dividend,20250723800549 | 20250723800553
same_ticker_same_quarter,R003,402340,2025Q4,2,dividend,20251029800734 | 20251029800739
same_ticker_same_quarter,R003,402340,2026Q1,2,dividend,20260128800592 | 20260128800598
same_ticker_same_quarter,R003,443060,2026Q1,2,dividend,20260204800581 | 20260204800605
same_ticker_same_quarter,R003,443060,2026Q2,2,dividend,20260424800431 | 20260424800484
same_ticker_same_quarter,R003,450080,2026Q1,2,dividend,20260225801638 | 20260225801994
same_ticker_same_quarter,R003,460860,2025Q1,2,dividend,20250207800306 | 20250207800362
same_ticker_same_quarter,R003,460860,2026Q1,2,dividend,20260206800625 | 20260206800725
same_ticker_same_quarter,R003,462520,2024Q2,2,dividend,20240624800041 | 20240624800068
same_ticker_same_quarter,R003,462520,2025Q3,2,dividend,20250717800036 | 20250717800044
same_ticker_same_quarter,R003,475560,2025Q1,2,dividend,20250305800346 | 20250305800455
same_ticker_same_quarter,R003,475560,2026Q1,2,dividend,20260310800672 | 20260310801326
same_ticker_same_quarter,R003,483650,2025Q4,2,dividend,20251103800479 | 20251118800278
same_ticker_same_quarter,R003,483650,2026Q1,2,dividend,20260226800540 | 20260226800556
same_ticker_same_quarter,R003,487570,2026Q1,2,dividend,20260305801674 | 20260305801719
same_ticker_same_quarter,R003,499790,2026Q1,2,dividend,20260204800680 | 20260204800702
same_ticker_same_quarter,R004,003850,2018Q1,3,buyback_announcement,20180103000227 | 20180212000534 | 20180328001229
same_ticker_same_quarter,R004,068270,2025Q2,3,buyback_announcement|buyback_retirement,20250402800016 | 20250512800030 | 20250626000001
same_ticker_same_quarter,R004,000050,2019Q2,2,buyback_announcement,20190405001954 | 20190627000253
same_ticker_same_quarter,R004,000050,2019Q4,2,buyback_announcement,20191002000316 | 20191106000248
same_ticker_same_quarter,R004,000070,2026Q1,2,buyback_retirement|dividend,20260204801075 | 20260318802415
same_ticker_same_quarter,R004,000100,2025Q1,2,buyback_announcement|dividend,20250212800454 | 20250327000239
same_ticker_same_quarter,R004,000100,2025Q3,2,buyback_announcement,20250701000114 | 20250902000014
same_ticker_same_quarter,R004,000100,2026Q1,2,buyback_retirement|dividend,20260105800105 | 20260211800902
same_ticker_same_quarter,R004,000120,2026Q1,2,dividend,20260209801488
same_ticker_same_quarter,R004,000150,2018Q1,2,dividend,20180208801166 | 20180316801005
same_ticker_same_quarter,R004,000150,2018Q2,2,dividend,20180426800995 | 20180604800026
same_ticker_same_quarter,R004,000150,2018Q3,2,dividend,20180726800361 | 20180912800312
same_ticker_same_quarter,R004,000150,2019Q2,2,dividend,20190425800609 | 20190611800117
same_ticker_same_quarter,R004,000150,2019Q3,2,dividend,20190725800517 | 20190909800176
same_ticker_same_quarter,R004,000180,2018Q1,2,buyback_announcement,20180109000255 | 20180315000241
same_ticker_same_quarter,R004,000270,2023Q1,2,buyback_announcement,20230127000327 | 20230316001200
same_ticker_same_quarter,R004,000270,2024Q1,2,buyback_announcement,20240125000291 | 20240315000565
same_ticker_same_quarter,R004,000270,2025Q1,2,buyback_announcement|dividend,20250123800401 | 20250314001155
same_ticker_same_quarter,R004,000320,2025Q4,2,buyback_announcement,20251024000368 | 20251230000493
same_ticker_same_quarter,R004,000370,2024Q2,2,buyback_announcement,20240418000218 | 20240614000125
same_ticker_same_quarter,R004,000390,2018Q2,2,buyback_announcement,20180410000706 | 20180627000223
same_ticker_same_quarter,R004,000390,2020Q1,2,buyback_announcement|dividend,20200129800363 | 20200228001858
same_ticker_same_quarter,R004,000520,2021Q4,2,buyback_announcement,20211005000044 | 20211130000704
same_ticker_same_quarter,R004,000520,2022Q4,2,buyback_announcement,20221004000259 | 20221129000319
same_ticker_same_quarter,R004,000660,2022Q2,2,dividend,20220427800785 | 20220615800073
same_ticker_same_quarter,R004,000660,2022Q3,2,dividend,20220727800200 | 20220914800061
same_ticker_same_quarter,R004,000660,2023Q1,2,dividend,20230201800001 | 20230315801206
same_ticker_same_quarter,R004,000660,2023Q2,2,dividend,20230419800589 | 20230615800339
same_ticker_same_quarter,R004,000660,2023Q3,2,dividend,20230727800008 | 20230915800425
same_ticker_same_quarter,R004,000810,2026Q1,2,buyback_retirement|dividend,20260130801398 | 20260320801306
same_ticker_same_quarter,R004,000880,2021Q1,2,buyback_announcement|dividend,20210119000045 | 20210226800512
same_ticker_same_quarter,R004,000880,2024Q3,2,buyback_announcement,20240705000007 | 20240909000035
same_ticker_same_quarter,R004,000880,2026Q1,2,buyback_announcement|dividend,20260114000081 | 20260225801273
same_ticker_same_quarter,R004,000990,2024Q4,2,buyback_announcement,20241107000203 | 20241230000248
same_ticker_same_quarter,R004,001040,2018Q3,2,buyback_announcement,20180705000352 | 20180910000323
same_ticker_same_quarter,R004,001040,2023Q3,2,dividend,20230807800383 | 20230911800363
same_ticker_same_quarter,R004,001060,2025Q1,2,buyback_announcement|dividend,20250211801397 | 20250319000502
same_ticker_same_quarter,R004,001070,2019Q2,2,buyback_announcement,20190430001179 | 20190614000107
same_ticker_same_quarter,R004,001230,2022Q2,2,buyback_announcement,20220413000994 | 20220623000403
same_ticker_same_quarter,R004,001390,2023Q2,2,buyback_announcement|buyback_retirement,20230411002840 | 20230517800156
same_ticker_same_quarter,R004,001390,2025Q3,2,buyback_announcement,20250811000531 | 20250930000847
same_ticker_same_quarter,R004,001430,2020Q1,2,buyback_announcement|dividend,20200220800345 | 20200331001376
same_ticker_same_quarter,R004,001430,2021Q1,2,buyback_announcement|dividend,20210218800213 | 20210325000350
same_ticker_same_quarter,R004,001430,2022Q1,2,buyback_announcement,20220210000321 | 20220329000684
same_ticker_same_quarter,R004,001450,2020Q2,2,buyback_announcement,20200421000282 | 20200603000289
same_ticker_same_quarter,R004,001510,2022Q1,2,buyback_announcement|dividend,20220112000340 | 20220304800989
same_ticker_same_quarter,R004,001530,2023Q4,2,buyback_announcement|buyback_retirement,20231114802161 | 20231227000143
same_ticker_same_quarter,R004,001530,2024Q4,2,buyback_announcement|buyback_retirement,20241114800800 | 20241227000538
same_ticker_same_quarter,R004,001570,2024Q4,2,buyback_announcement,20241031000494 | 20241202000324
same_ticker_same_quarter,R004,001740,2026Q1,2,buyback_retirement|dividend,20260209800845 | 20260326801675
same_ticker_same_quarter,R004,002020,2021Q4,2,dividend,20211104800156 | 20211216801071
same_ticker_same_quarter,R004,002020,2024Q4,2,dividend,20241031800796 | 20241204800075
same_ticker_same_quarter,R004,002210,2021Q4,2,buyback_announcement,20211007000365 | 20211202000105
same_ticker_same_quarter,R004,002310,2025Q3,2,buyback_announcement|dividend,20250707000211 | 20250912800177
same_ticker_same_quarter,R004,002310,2025Q4,2,buyback_announcement|buyback_retirement,20251114800541 | 20251230000675
same_ticker_same_quarter,R004,002380,2020Q3,2,buyback_announcement|dividend,20200730800466 | 20200917000156
same_ticker_same_quarter,R004,002380,2021Q1,2,buyback_announcement|dividend,20210210800980 | 20210317000781
same_ticker_same_quarter,R004,002380,2022Q3,2,buyback_announcement|dividend,20220721800110 | 20220829000193
same_ticker_same_quarter,R004,002450,2018Q4,2,buyback_announcement,20181105000149 | 20181226000294
same_ticker_same_quarter,R004,002460,2022Q1,2,buyback_announcement|dividend,20220216800763 | 20220322001023
same_ticker_same_quarter,R004,002700,2020Q1,2,buyback_announcement|dividend,20200213800713 | 20200320000472
same_ticker_same_quarter,R004,002700,2025Q1,2,buyback_announcement|dividend,20250106000331 | 20250211800430
same_ticker_same_quarter,R004,002900,2021Q4,2,buyback_announcement|dividend,20211015000056 | 20211217800180
same_ticker_same_quarter,R004,002900,2022Q2,2,buyback_announcement|dividend,20220415000592 | 20220614800166
same_ticker_same_quarter,R004,003000,2025Q4,2,dividend,20251021800160 | 20251216801804
same_ticker_same_quarter,R004,003030,2022Q1,2,dividend,20220126800488 | 20220307800133
same_ticker_same_quarter,R004,003030,2023Q1,2,dividend,20230125800649 | 20230309801189
same_ticker_same_quarter,R004,003070,2024Q4,2,dividend,20241112800596 | 20241213801227
same_ticker_same_quarter,R004,003080,2021Q1,2,buyback_announcement|dividend,20210121000298 | 20210309800444
same_ticker_same_quarter,R004,003080,2022Q1,2,buyback_announcement|dividend,20220121000352 | 20220308800920
same_ticker_same_quarter,R004,003080,2023Q1,2,buyback_announcement|dividend,20230120000263 | 20230303800665
same_ticker_same_quarter,R004,003220,2020Q1,2,buyback_announcement|dividend,20200203800342 | 20200324000813
same_ticker_same_quarter,R004,003480,2020Q1,2,dividend,20200123800273 | 20200303800453
same_ticker_same_quarter,R004,003480,2022Q1,2,dividend,20220126800416 | 20220307800440
same_ticker_same_quarter,R004,003480,2025Q1,2,dividend,20250124800709 | 20250311801203
same_ticker_same_quarter,R004,003540,2025Q3,2,buyback_announcement,20250828001303 | 20250930000800
same_ticker_same_quarter,R004,003550,2024Q3,2,buyback_announcement|dividend,20240724800390 | 20240829001665
same_ticker_same_quarter,R004,003550,2025Q3,2,buyback_retirement,20250721800542 | 20250828800175
same_ticker_same_quarter,R004,003570,2025Q1,2,dividend,20250124800116 | 20250314800072
same_ticker_same_quarter,R004,003610,2021Q4,2,buyback_announcement|dividend,20211111000138 | 20211213800296
same_ticker_same_quarter,R004,003850,2019Q1,2,buyback_announcement|dividend,20190103000200 | 20190227800092
same_ticker_same_quarter,R004,003850,2020Q1,2,buyback_announcement,20200102000360 | 20200227005421
same_ticker_same_quarter,R004,003850,2023Q1,2,buyback_announcement|dividend,20230220800646 | 20230331003815
same_ticker_same_quarter,R004,003920,2024Q4,2,buyback_announcement,20241023000266 | 20241224000440
same_ticker_same_quarter,R004,004090,2018Q1,2,buyback_announcement,20180123000059 | 20180313000207
same_ticker_same_quarter,R004,004090,2023Q1,2,buyback_announcement|dividend,20230102000098 | 20230224800291
same_ticker_same_quarter,R004,004310,2019Q2,2,buyback_announcement,20190418000381 | 20190628000249
same_ticker_same_quarter,R004,004310,2020Q2,2,buyback_announcement,20200414002231 | 20200626000460
same_ticker_same_quarter,R004,004490,2026Q1,2,buyback_retirement|dividend,20260106800238 | 20260224800876
same_ticker_same_quarter,R004,004800,2020Q1,2,buyback_announcement|dividend,20200220800456 | 20200323000030
same_ticker_same_quarter,R004,004830,2023Q1,2,buyback_announcement|dividend,20230216800698 | 20230327000478
same_ticker_same_quarter,R004,004830,2023Q4,2,buyback_announcement,20231004000067 | 20231113000349
same_ticker_same_quarter,R004,004910,2020Q1,2,buyback_announcement|dividend,20200218800345 | 20200324000196
same_ticker_same_quarter,R004,005380,2018Q2,2,buyback_announcement|dividend,20180427000083 | 20180614800102
same_ticker_same_quarter,R004,005380,2019Q1,2,buyback_announcement|dividend,20190124800350 | 20190304000845
