date,t1_baseline_value,t3_acceleration_value
2020-04-29,0.3734539561378465,0.46538329758717134
2020-05-04,0.3675510924697344,0.4595218158911141
2020-05-06,0.36942869535262557,0.46190898492477395
2020-05-07,0.36366714673650863,0.4570613004200468
2020-05-08,0.3641199161689867,0.4583555564808296
2020-05-11,0.3644026548763589,0.45601632772007406
2020-05-12,0.37128375233918764,0.4606954668167238
2020-05-13,0.37084427110392504,0.46358626990780283
2020-05-14,0.3583056268342033,0.458421894925467
2020-05-15,0.3569997801067327,0.45868820346187084
2020-05-18,0.3493632173045166,0.44811169602203205
2020-05-19,0.34889254887714166,0.44713791091291144
2020-05-20,0.3471635437356857,0.4472143021402143
2020-05-21,0.3463148363802331,0.4472222396368719
2020-05-22,0.33805729675856544,0.43269410084604415
2020-05-25,0.3419956628298678,0.44335150484765673
2020-05-26,0.35580744057820624,0.46339928643602024
2020-05-27,0.3592134228720878,0.47073007405483974
2020-05-28,0.3550845517886966,0.4623020229532188
2020-05-29,0.362648793121683,0.4684220021917087
2020-06-01,0.3686197790560269,0.47391909337710825
2020-06-02,0.3820229346136006,0.4918428861812406
2020-06-03,0.3837310577287092,0.495590703800782
2020-06-04,0.3779103633411357,0.4868751734240167
2020-06-05,0.38018817864762194,0.489277929218639
2020-06-08,0.38312832129692725,0.49022316507722674
2020-06-09,0.3819191190830869,0.48820272331513354
2020-06-10,0.3904507363972703,0.49900680336950476
2020-06-11,0.38975997467800094,0.4981109694865663
2020-06-12,0.3947532869842771,0.4997156234560518
2020-06-15,0.3748764549514658,0.4713343724658222
2020-06-16,0.39901576617245915,0.5030891257364645
2020-06-17,0.4031937902391167,0.5077552487591943
2020-06-18,0.4027217327351804,0.5072548922391182
2020-06-19,0.40826295199513396,0.5089654422361432
2020-06-22,0.40573978722684545,0.5029552158734911
2020-06-23,0.4029199617801079,0.5040917286188819
2020-06-24,0.4057666029255411,0.5070627172450812
2020-06-25,0.395682902263913,0.49605786524348566
2020-06-26,0.3863337562012825,0.4769502878104861
2020-06-29,0.36973832123877604,0.484621919875341
2020-06-30,0.37010560258284664,0.4768030401021459
2020-07-01,0.3604649013400594,0.46881993927972965
2020-07-02,0.35991688579327435,0.45768274129920994
2020-07-03,0.3683161342215051,0.4709248660008026
2020-07-06,0.36240202359741613,0.4633718500917109
2020-07-07,0.35496120416416965,0.4538706678878325
2020-07-08,0.3531950872074044,0.4516113843613048
2020-07-09,0.35580557798339785,0.4549492572473081
2020-07-10,0.35603508834486863,0.45524267413304736
2020-07-13,0.3626432191877431,0.4636921322905867
2020-07-14,0.36481793320677847,0.4664728215072735
2020-07-15,0.35993316979855794,0.4602269360498516
2020-07-16,0.35464704215533743,0.4534678499971366
2020-07-17,0.35243872460350184,0.4506441946710165
2020-07-20,0.3489206372303645,0.44557864872427483
2020-07-21,0.3522106079227074,0.4461471246230815
2020-07-22,0.3438160460339735,0.4354062892725404
2020-07-23,0.3378504407027532,0.42688308737787595
2020-07-24,0.3354965943383771,0.4248390615060922
2020-07-27,0.3391645641941026,0.4337596656786482
2020-07-28,0.3465377448756139,0.4406206401170981
2020-07-29,0.34515127123458267,0.44344959919558047
2020-07-30,0.3425890486847436,0.443150524890473
2020-07-31,0.3335688514799053,0.4350236646339944
2020-08-03,0.32788345082077414,0.43217857151300276
2020-08-04,0.3279044801410492,0.4343471610887375
2020-08-05,0.33563148868307535,0.4386195165861744
2020-08-06,0.3385621988166295,0.44200648148840466
2020-08-07,0.3389959585477383,0.4502499346661831
2020-08-10,0.35037646673199474,0.4679514955854309
2020-08-11,0.3490681672502943,0.4631018602424706
2020-08-12,0.3597647260201503,0.4813379889162375
2020-08-13,0.36548077563863474,0.48908491459308323
2020-08-14,0.3658624117369549,0.49023835117009407
2020-08-18,0.34239983015350234,0.460176819277516
2020-08-19,0.3487512272373233,0.4640282651843419
2020-08-20,0.33887145991877177,0.4523101726379568
2020-08-21,0.3570588560681283,0.4773803977341572
2020-08-24,0.361993876471953,0.49258383328178057
2020-08-25,0.3632219501094287,0.4943916144777458
2020-08-26,0.35750950499356315,0.48769596181853386
2020-08-27,0.35383581316881973,0.48664106422467684
2020-08-28,0.34791963758588074,0.4790653282434459
2020-08-31,0.339080267290398,0.4649747178793258
2020-09-01,0.3421717735333728,0.4704844106050652
2020-09-02,0.33924001210099447,0.4664249374251519
2020-09-03,0.3479828351451851,0.47841113447454525
2020-09-04,0.3555133871991219,0.48869586784431784
2020-09-07,0.3727146375319338,0.512312424644623
2020-09-08,0.3574336135985259,0.4913142249628546
2020-09-09,0.3559815166219513,0.4893142868516306
2020-09-10,0.3529226864734063,0.48510755146416207
2020-09-11,0.348914506979599,0.47960129616648683
2020-09-14,0.36220111504415553,0.49785583396002653
2020-09-15,0.3631216349166663,0.49950113248926226
2020-09-16,0.3636831992755062,0.4960284785986613
2020-09-17,0.36649998269159245,0.4997797514769069
2020-09-18,0.36879696121480154,0.4989190435276141
2020-09-21,0.3678316585303911,0.5002368767757388
2020-09-22,0.35191917802339706,0.4757850311530022
2020-09-23,0.34893304472650327,0.4682014525621156
2020-09-24,0.3452755808983591,0.4585224789734993
2020-09-25,0.3426198702142683,0.45487853402497824
2020-09-28,0.339599399990152,0.4512510413867373
2020-09-29,0.34190019603051347,0.45675926026841646
2020-10-05,0.3431635338598924,0.46450492938597837
2020-10-06,0.34300281077170114,0.46136168676655287
2020-10-07,0.34884262302026003,0.4665314366156229
2020-10-08,0.3493994119004902,0.46683500754114576
2020-10-12,0.351706066946998,0.47489774802135065
2020-10-13,0.3433689535055333,0.4735702117509432
2020-10-14,0.33869004920046075,0.468827195961651
2020-10-15,0.33682816536667604,0.46868634899628614
2020-10-16,0.33447552991785157,0.4677344105239162
2020-10-19,0.33722474824784276,0.47370682853192725
2020-10-20,0.3338771964901879,0.46977945674272403
2020-10-21,0.33662513792905513,0.47372585990573546
2020-10-22,0.3402752360458998,0.4788381900202161
2020-10-23,0.34439525311259733,0.48469641208414505
2020-10-26,0.34068171271468306,0.47957123341799773
2020-10-27,0.3323214184753839,0.46773059657933397
2020-10-28,0.3350753381287631,0.47150654927374575
2020-10-29,0.3286863476452614,0.46240116924041885
2020-10-30,0.3210275812413168,0.45164008852782944
2020-11-02,0.32980121700607945,0.4639855579367789
2020-11-03,0.3355523674920866,0.4720785310400618
2020-11-04,0.3355787220401839,0.4721145250446587
2020-11-05,0.3452394176956237,0.4857063709678787
2020-11-06,0.34766098000561807,0.4891136557948628
2020-11-09,0.35695506656018083,0.5021892941494848
2020-11-10,0.35617291051780464,0.5010896940571639
2020-11-11,0.3547119864019529,0.4990344903607716
2020-11-12,0.3511436626135973,0.49401431528275475
2020-11-13,0.34433859406997314,0.48232828363167424
2020-11-16,0.3582704140654148,0.4996085608553227
2020-11-17,0.36326068427844516,0.5059202760306587
2020-11-18,0.36152499644865144,0.502458845155037
2020-11-19,0.3602594703996387,0.4969083859672614
2020-11-20,0.36201900039790136,0.5021812293281699
2020-11-23,0.3640217100583292,0.5112233882969457
2020-11-24,0.36431668194410405,0.5140801614575715
2020-11-25,0.36142761403453605,0.5086579875850137
2020-11-26,0.3650920564272249,0.5116190728023146
2020-11-27,0.3604399567002483,0.5079015019375088
2020-11-30,0.3568326342115013,0.4989113122419178
2020-12-01,0.3522921341861797,0.49700548748256423
2020-12-02,0.35547175258672953,0.5007442894303183
2020-12-03,0.35911459128679774,0.5057479820604264
2020-12-04,0.358729885216303,0.5052561954259309
2020-12-07,0.3542453587327229,0.4989549618556259
2020-12-08,0.3468484787779484,0.4885338533364502
2020-12-09,0.3527097241853359,0.4967801344699655
2020-12-10,0.3472306672633255,0.48907436254321424
2020-12-11,0.3527834923272801,0.4968955061202728
2020-12-14,0.34388574842580844,0.4843630557739838
2020-12-15,0.3432199328208369,0.48342529225695435
2020-12-16,0.34437693985284606,0.4850549233989992
2020-12-17,0.34628821938261484,0.48774696078281143
2020-12-18,0.3498857528061785,0.49281408665566606
2020-12-21,0.35953666041867705,0.5064073901340498
2020-12-22,0.3414773769396303,0.4809708891571419
2020-12-23,0.34508185768064686,0.48660021810898646
2020-12-24,0.3373672624497462,0.4750796085320359
2020-12-28,0.3319061283281601,0.467734908817516
2020-12-29,0.34437347851361705,0.4842560791496062
2020-12-30,0.3476014145641824,0.489598966011656
2021-01-04,0.3591318812291948,0.5071371000977737
2021-01-05,0.36242053660820794,0.512403102636994
2021-01-06,0.35344024028392174,0.5024210606338663
2021-01-07,0.35425110533553406,0.5018498676856087
2021-01-08,0.361123242216444,0.5108661156609147
2021-01-11,0.35811274814661287,0.5051061836832754
2021-01-12,0.3573075274796716,0.5081762631969712
2021-01-13,0.35949583844088073,0.5052210259851877
2021-01-14,0.3618206606622798,0.5098284732603823
2021-01-15,0.35417305141445443,0.49579761090642055
2021-01-18,0.3386497825505258,0.4801808889363591
2021-01-19,0.34925484889906433,0.5019442972117788
2021-01-20,0.3548958756075269,0.5163923244361767
2021-01-21,0.36362174529144825,0.5249863158667738
2021-01-22,0.357364793230428,0.5207658209017454
2021-01-25,0.3693250431679459,0.5287987755191794
2021-01-26,0.37669749245873485,0.5412866525984843
2021-01-27,0.37398517458558866,0.5378653351053375
2021-01-28,0.37457373509667724,0.5353646719017016
2021-01-29,0.3585487632111369,0.5116066919057318
2021-02-01,0.3632021766353033,0.5199903888298397
2021-02-02,0.3736835102144297,0.5251579122536959
2021-02-03,0.38157751856295813,0.529261515434854
2021-02-04,0.3728253496975634,0.517063495687786
2021-02-05,0.36914583188080236,0.5113897833634309
2021-02-08,0.3731730159818881,0.5173480003776829
2021-02-09,0.36964664809087117,0.51211240427199
2021-02-10,0.38561045722180204,0.5370972965504992
2021-02-15,0.3913437547547238,0.5452628531096919
2021-02-16,0.3886670247517249,0.5468770735583981
2021-02-17,0.3840890589630779,0.5406674220633068
2021-02-18,0.38211168618398633,0.5379654168601025
2021-02-19,0.3794251177109489,0.5341787110821002
2021-02-22,0.3860433370647378,0.5434857922373001
2021-02-23,0.38978617780692837,0.5490794908711037
2021-02-24,0.38101550730529776,0.540937874747961
2021-02-25,0.3897386142633587,0.5590250612303409
2021-02-26,0.37426480056289374,0.5432780117873998
2021-03-02,0.3735210586980847,0.5360424278910293
2021-03-03,0.3811873379838657,0.5457546635206845
2021-03-04,0.37878546868156726,0.5424632391458424
2021-03-05,0.38269958300256424,0.5471315272273124
2021-03-08,0.3842515268148341,0.5454777214459727
2021-03-09,0.39055984774111185,0.5534535582739079
2021-03-10,0.3828038511067471,0.541553104401373
2021-03-11,0.3801641632095173,0.5375350460060434
2021-03-12,0.37414086691639853,0.5290844706194852
2021-03-15,0.3766479207599111,0.5325181962397472
2021-03-16,0.3741450386862425,0.5290193075621845
2021-03-17,0.37443260131464984,0.5294554587034556
2021-03-18,0.36897760673293045,0.5224129326454429
2021-03-19,0.3641315854314272,0.5173573947015084
2021-03-22,0.36522589856939086,0.5165504738477057
2021-03-23,0.3629298602653624,0.5104784452261472
2021-03-24,0.36187891722255494,0.5090664558219871
2021-03-25,0.3640947052979464,0.5102094841386391
2021-03-26,0.36757176328485974,0.5175911745273334
2021-03-29,0.3708685097869427,0.5167948529114543
2021-03-30,0.3645933216479195,0.5099267039141244
2021-03-31,0.36681283400903664,0.5138785329297574
2021-04-01,0.3656557751202272,0.5122603634854466
2021-04-02,0.3690596530399499,0.5170086699083718
2021-04-05,0.36984225777748314,0.5181143606270705
2021-04-06,0.3665456777923779,0.5135001126288986
2021-04-07,0.36365197493216883,0.5094460528160463
2021-04-08,0.36404794832284676,0.5100007546699815
2021-04-09,0.36781084325885127,0.5152722488801863
2021-04-12,0.36446544764156485,0.5105818072817023
2021-04-13,0.3589117918292112,0.5042941108632175
2021-04-14,0.3617466294731859,0.5097611196823548
2021-04-15,0.30348867435625926,0.4265146640891759
2021-04-16,0.30593049269111366,0.4295652892761944
2021-04-19,0.30480273242717826,0.4301837215964265
2021-04-20,0.3110869621278343,0.43642538474428366
2021-04-21,0.3077521179536727,0.426034354364265
2021-04-22,0.30982359012383087,0.41728758545946215
2021-04-23,0.3147034270096043,0.4234689665136767
2021-04-26,0.31013593186104316,0.4183250932971343
2021-04-27,0.30621740147276744,0.4124062673650285
2021-04-28,0.2986615898552443,0.40260572102260234
2021-04-29,0.29120897221691444,0.3930636952090854
2021-04-30,0.29017709245994516,0.39167098561693053
2021-05-03,0.2899987737929382,0.3914270018042885
2021-05-04,0.2903463625378964,0.39189266857420463
2021-05-06,0.29522990636798546,0.3984750879617256
2021-05-07,0.2948830952899224,0.39800874956863996
2021-05-10,0.29773092552566727,0.40184966583406917
2021-05-11,0.3024106281979463,0.4081650317623436
2021-05-12,0.2991515507493995,0.4037696430058385
2021-05-13,0.2983737944112322,0.402726655466055
2021-05-14,0.29835891530904857,0.4027042648654835
2021-05-17,0.29947492268443626,0.4042105702745462
2021-05-18,0.3064924553564108,0.41368233419011846
2021-05-20,0.3013199487352659,0.4067008665545681
2021-05-21,0.29598114705401146,0.3994949298315909
2021-05-24,0.2937861460327663,0.3965322791054938
2021-05-25,0.3027639423004673,0.40864988903685784
2021-05-26,0.30512551407753463,0.41183737556686345
2021-05-27,0.30473519655944475,0.4113105520166674
2021-05-28,0.29967872277263874,0.4044856725076081
2021-05-31,0.30323913463661345,0.4117838315836373
2021-06-01,0.3072223498790472,0.41323840882164375
2021-06-02,0.3073956263342698,0.4140539737252726
2021-06-03,0.30840839828746036,0.41564748436085686
2021-06-04,0.3119778164463085,0.42084128806223087
2021-06-07,0.31331809490762347,0.42361155733320904
2021-06-08,0.31108645939998925,0.4241004905484279
2021-06-09,0.3141149494190222,0.4185236603695851
2021-06-10,0.30911009977644477,0.40767329464665303
2021-06-11,0.3089903060628157,0.4058007846419862
2021-06-14,0.3062961532645282,0.4054846354622935
2021-06-15,0.30590695564273623,0.40430255088039746
2021-06-16,0.3027928783764787,0.4005159642227174
2021-06-17,0.3081437910179653,0.40759472179984185
2021-06-18,0.308188470488704,0.4076533929927401
2021-06-21,0.30828316049447335,0.40691922290078286
2021-06-22,0.3124425253983313,0.4114470052343836
2021-06-23,0.31346222705655336,0.4142096487699001
2021-06-24,0.31346954510973035,0.4125006226262138
2021-06-25,0.3143813837837318,0.4136499830825765
2021-06-28,0.31105090052662765,0.4093048891791199
2021-06-29,0.31141915555254496,0.4097592234491617
2021-06-30,0.3185485355722009,0.41905668208510394
2021-07-01,0.3231032125734658,0.42505236077000286
2021-07-02,0.3248468682624915,0.4273636885146403
2021-07-05,0.32949287629009927,0.43347870174346353
2021-07-06,0.33061035191161575,0.4349115745286919
2021-07-07,0.33311900505104736,0.43816174937768276
2021-07-08,0.32792572584444646,0.4312730385116218
2021-07-09,0.3306923359644717,0.4348796549854386
2021-07-12,0.33617699880930224,0.4424944455931822
2021-07-13,0.3392279541341108,0.4463182804970576
2021-07-14,0.3380451082051214,0.44509182801478586
2021-07-15,0.3379269050308156,0.44586438956968494
2021-07-16,0.34023629603561467,0.44396013107724674
2021-07-19,0.33957338902729983,0.4440565691746044
2021-07-20,0.3327176671617808,0.43475965086242724
2021-07-21,0.3356998017468599,0.44107788486311933
2021-07-22,0.33316656935474664,0.4373819118966473
2021-07-23,0.3374643734566698,0.4430079164215529
2021-07-26,0.3311757581691655,0.43478101591831686
2021-07-27,0.32552926578305624,0.4284899169074561
2021-07-28,0.32871751198964944,0.4309120126960724
2021-07-29,0.329570722321562,0.42942455614503466
2021-07-30,0.32498733774804445,0.42592083603332
2021-08-02,0.3221534995380197,0.4199981375641966
2021-08-03,0.3199734936712376,0.4131396304556707
2021-08-04,0.3210486924097513,0.4148779168589458
2021-08-05,0.3207246085532067,0.4144263645708316
2021-08-06,0.31862003051916454,0.41171613267393325
2021-08-09,0.31571496994063797,0.4079911045024292
2021-08-10,0.3168967428081697,0.4098306987533039
2021-08-11,0.31359360965980343,0.4050231816303773
2021-08-12,0.31263049807954096,0.4037131153564713
2021-08-13,0.3113131317657488,0.4020049410604939
2021-08-17,0.3071590273422429,0.3966175918544582
2021-08-18,0.3071839157584472,0.3966387260165821
2021-08-19,0.2962658898800251,0.3825268122776261
2021-08-20,0.2937679153791559,0.377567435149887
2021-08-23,0.289927244693728,0.37208911101615605
2021-08-24,0.2944574461139312,0.37929059192851555
2021-08-25,0.296314719881709,0.37760000100110463
2021-08-26,0.3004410019656629,0.36760596161087367
2021-08-27,0.30376906062964293,0.3697223427330477
2021-08-30,0.3047963423610299,0.371035157997402
2021-08-31,0.30587351219976405,0.37242835534405333
2021-09-01,0.30625585714223486,0.37294211056733934
2021-09-02,0.3082858830792181,0.3754019293659369
2021-09-03,0.30721558164874896,0.3740355586591934
2021-09-06,0.3077513464021201,0.37458945795917625
2021-09-07,0.3083628561347315,0.3754052251114842
2021-09-08,0.3040183689633823,0.36993664622856837
2021-09-09,0.30141064293985187,0.3667158210643749
2021-09-10,0.3014104471639738,0.3667144688559936
2021-09-13,0.3068604070552258,0.37334955841147877
2021-09-14,0.30480203453279964,0.37084647806041643
2021-09-15,0.305978377603303,0.37227990915569437
2021-09-16,0.3064738038411783,0.3728842890130344
2021-09-17,0.30820271254746756,0.37498915292890855
2021-09-23,0.30477898191027153,0.37082230968265095
2021-09-24,0.3008924585443426,0.3660923408510484
2021-09-27,0.29861101479630525,0.36331440956207295
2021-09-28,0.2965406492772442,0.3607940716501214
2021-09-29,0.29308056518229236,0.35658253525427136
2021-09-30,0.2934167821190407,0.3569917742044974
2021-10-01,0.29126470409510474,0.3543717085869479
2021-10-05,0.28646175143071156,0.34852656496880724
2021-10-06,0.28072264755067783,0.34154389702763877
2021-10-07,0.2756720138610177,0.335398997045577
2021-10-08,0.27635222208007887,0.33622655493070785
2021-10-12,0.28100070985887154,0.34188216950380784
2021-10-13,0.28548124587160995,0.3473334837487632
2021-10-14,0.28383625245127064,0.3453320770956885
2021-10-15,0.2838452084438843,0.3442117398510509
2021-10-18,0.2832548427226911,0.34188721102072744
2021-10-19,0.285128866361993,0.34514017604646974
2021-10-20,0.28308795248743535,0.3445378713749398
2021-10-21,0.2819814201888878,0.33934577916789294
2021-10-22,0.28247361394576126,0.3396068702697906
2021-10-25,0.2846108741536042,0.3421855363018438
2021-10-26,0.2864687002373835,0.34443836988791676
2021-10-27,0.28610845025117704,0.3440071802068911
2021-10-28,0.28293910764981073,0.3402006993144883
2021-10-29,0.27876341735591165,0.3351741076848731
2021-11-01,0.27466695660265134,0.33024461102895364
2021-11-02,0.27532125287074216,0.3310405086433047
2021-11-03,0.2733227869323636,0.3286321993272322
2021-11-04,0.27425710108184775,0.32976684414193624
2021-11-05,0.2753300662841155,0.3310623318509822
2021-11-08,0.27467171077018937,0.33027130093783946
2021-11-09,0.2709338036938877,0.3257709659026172
2021-11-10,0.2666990473733349,0.3195619144102417
2021-11-11,0.26604774517991814,0.3199069036985658
2021-11-12,0.2655418379196994,0.3199657584219038
2021-11-15,0.2751927118701738,0.33158505721564074
2021-11-16,0.2787046592455374,0.33581400466870037
2021-11-17,0.27834525304673485,0.3353777358278284
2021-11-18,0.28249471318073976,0.3403773490172274
2021-11-19,0.28873202821859795,0.34788168496397764
2021-11-22,0.29374377852592176,0.3539110557064219
2021-11-23,0.2922703297655395,0.3521329758598497
2021-11-24,0.2885484055035072,0.34765931423932184
2021-11-25,0.28890280550820374,0.34808456544351685
2021-11-26,0.29277491424913016,0.3527501920552377
2021-11-29,0.294916618559484,0.3553307174305397
2021-11-30,0.28883184558973535,0.3479991740110786
2021-12-01,0.2863877592045102,0.3450545224791734
2021-12-02,0.29079510874954806,0.3503648904559804
2021-12-03,0.2929810038005459,0.35299857422635345
2021-12-06,0.29209350564140807,0.3522177988757409
2021-12-07,0.2913242219852191,0.3506897919533314
2021-12-08,0.2884098142186213,0.34719460692307835
2021-12-09,0.2905659393750679,0.34980785899746625
2021-12-10,0.2859134207241556,0.3441985990204225
2021-12-13,0.2850993379123847,0.34321912716421765
2021-12-14,0.28322431425216144,0.3409615922560476
2021-12-15,0.28169686476692785,0.3391241886080887
2021-12-16,0.27900877239671107,0.33588836425206264
2021-12-17,0.27832946299975486,0.33506852939585874
2021-12-20,0.2744018516919253,0.3303402411444744
2021-12-21,0.27378942142222723,0.3296029659531459
2021-12-22,0.2718630636031768,0.3272839094305613
2021-12-23,0.2695485920141139,0.3244976218176941
2021-12-24,0.2680199884461639,0.32265740338198057
2021-12-27,0.26866283849589023,0.3234313025662239
2021-12-28,0.2680953647365276,0.3227481461425125
2021-12-29,0.27126561623904,0.3265646716690847
2021-12-30,0.26984857042591903,0.32485875286715454
2022-01-03,0.26952182605793396,0.3244653997936751
2022-01-04,0.2722270221268627,0.3277220656077789
2022-01-05,0.2700654948200868,0.3251198985289482
2022-01-06,0.27024055031824323,0.3253306401015357
2022-01-07,0.271120839291704,0.3263903810402642
2022-01-10,0.2672228135833622,0.32169772039362177
2022-01-11,0.26257854427519833,0.31610669008454984
2022-01-12,0.26263548230221123,0.3161752352685609
2022-01-13,0.2562562910588718,0.3084956092505135
2022-01-14,0.252368130843199,0.30381482524534353
2022-01-17,0.24785983248362725,0.29838748434167184
2022-01-18,0.244684994024585,0.29456543681035735
2022-01-19,0.2432740041235189,0.29286680850608293
2022-01-20,0.2507711635070441,0.30189230693299823
2022-01-21,0.24389446626088682,0.2980633380441898
2022-01-24,0.23636630559303096,0.28473823132408005
2022-01-25,0.23063464523548766,0.2799067809813292
2022-01-26,0.23212120665921532,0.27958879437594486
2022-01-27,0.22494606757832453,0.2698305176704034
2022-01-28,0.22801268945793585,0.2730439825646981
2022-02-03,0.22722567329872934,0.28112737227369305
2022-02-04,0.23095533206091406,0.2869959683324186
2022-02-07,0.23093696338635086,0.2887644789881878
2022-02-08,0.23123609174333198,0.28767864257379605
2022-02-09,0.23531272463020858,0.2954207277012032
2022-02-10,0.237185706175644,0.2987009036012833
2022-02-11,0.23341940652768112,0.294279788160923
2022-02-14,0.23126341880977747,0.29099564258760585
2022-02-15,0.22673959196362936,0.2913294475022679
2022-02-16,0.23023073861645885,0.2951994135453862
2022-02-17,0.2313808547748018,0.29863007374558376
2022-02-18,0.23303969127373708,0.30159910187899913
2022-02-21,0.2343527018761144,0.3044769922992859
2022-02-22,0.2307599610710177,0.30085645201924727
2022-02-23,0.22890647652075546,0.298638923871276
2022-02-24,0.22458546440565844,0.29366761686455267
2022-02-25,0.22450751686727194,0.2956401598939193
2022-02-28,0.22385605082148488,0.2946795153644517
2022-03-02,0.2257672026658234,0.2986904447517096
2022-03-03,0.2245505169848914,0.29818775235461414
2022-03-04,0.22956928217814607,0.3052230786716277
2022-03-07,0.22956682546384652,0.30585535309882383
2022-03-08,0.22422655868282035,0.2953710489199762
2022-03-10,0.2255782830658843,0.2939083046200996
2022-03-11,0.22877413603750632,0.2988845487635682
2022-03-14,0.2312118373380358,0.30139350457676745
2022-03-15,0.22826076554225755,0.29667735445909377
2022-03-16,0.22780113799219504,0.2969600671400647
2022-03-17,0.2247898557347602,0.2920762928706325
2022-03-18,0.22463170592107473,0.29155869124525574
2022-03-21,0.22236854520204358,0.28695248846153176
2022-03-22,0.22356535676050648,0.2864563199069581
2022-03-23,0.22316117765342364,0.28684684442827735
2022-03-24,0.22289687600687813,0.28636055691961176
2022-03-25,0.22394458022635988,0.28625749557369556
2022-03-28,0.22872392563993066,0.2923048382130671
2022-03-29,0.22811302463906585,0.289864220027486
2022-03-30,0.2272756051722195,0.28982325102949297
2022-03-31,0.23194153904803663,0.29523127004801597
2022-04-01,0.23547585383569172,0.3008002549731419
2022-04-04,0.23476162484957408,0.3011526380616689
2022-04-05,0.23214733863371717,0.2977186304753646
2022-04-06,0.23070509269211167,0.29587076068061846
2022-04-07,0.23084733199855864,0.29605498646158757
2022-04-08,0.23117606952371206,0.2964780107477053
2022-04-11,0.22892023997912217,0.2935837505612108
2022-04-12,0.22506279420522696,0.2886373455407357
2022-04-13,0.22576201620597955,0.2895340800636991
2022-04-14,0.22455572768196722,0.28798704712550477
2022-04-15,0.22728893990105603,0.2914923235120958
2022-04-18,0.2269142496775584,0.29101179276908534
2022-04-19,0.2329565643067507,0.29818163546533627
2022-04-20,0.230274757151395,0.29384071692384606
2022-04-21,0.22979733577957967,0.2931543943673831
2022-04-22,0.2300145391039487,0.29340683737185697
2022-04-25,0.22717565718459898,0.29013651607961766
2022-04-26,0.2254308694849128,0.2891286129069136
2022-04-27,0.22325778272659924,0.28687520324828764
2022-04-28,0.22603472466468028,0.2890289681951833
2022-04-29,0.2274348284494266,0.2914022193972715
2022-05-02,0.2268922968869967,0.2902115144568244
2022-05-03,0.22538813681763015,0.28737139816027957
2022-05-04,0.2228948195456162,0.2841046381940618
2022-05-06,0.21891856653477493,0.28210058600851046
2022-05-09,0.21683869133822992,0.2800803231322977
2022-05-10,0.214479019002759,0.27746515767719493
2022-05-11,0.21444273486729964,0.2759904527832383
2022-05-12,0.21447525887066302,0.27497219403182854
2022-05-13,0.2170076531961315,0.27823609358866824
2022-05-16,0.21620403315272943,0.27719824478433047
2022-05-17,0.21692903463328217,0.27724319303872647
2022-05-18,0.2150487677122181,0.27676631121581236
2022-05-19,0.2136800648683384,0.27485947878528966
2022-05-20,0.2173903673536707,0.27939287566399135
2022-05-23,0.21623961545915,0.27812158943019455
2022-05-24,0.2149313596167145,0.2783082408548743
2022-05-25,0.21561706258139113,0.27824134882498036
2022-05-26,0.2173531312200211,0.2801486544405555
2022-05-27,0.21843976285587086,0.28210690611842276
2022-05-30,0.21830917181034493,0.2791030911042504
2022-05-31,0.21924545135426518,0.2801393234423231
2022-06-02,0.2164526387208242,0.2753345812407872
2022-06-03,0.21665875414025476,0.2756475533737259
2022-06-07,0.2150565033866817,0.2735907627752285
2022-06-08,0.21303491321802057,0.27101395908622855
2022-06-09,0.21404312978084356,0.27229577891817225
2022-06-10,0.2138058368265126,0.2719938826107749
2022-06-13,0.2077574152725813,0.2642994718146729
2022-06-14,0.20560414565905272,0.26156020073805125
2022-06-15,0.20171048787515417,0.25525759903094103
2022-06-16,0.20223307410301988,0.25574554813820294
2022-06-17,0.20606742727824096,0.2600194521411451
2022-06-20,0.20351539066562627,0.25516203458000386
2022-06-21,0.19952688138663804,0.25053215086658676
2022-06-22,0.19721120598515463,0.24762124288696527
2022-06-23,0.19548902150041275,0.24543114490984067
2022-06-24,0.1997934069617603,0.2508481385481732
2022-06-27,0.2037277482079802,0.2558175192507157
2022-06-28,0.20555200233185073,0.25811214365006363
2022-06-29,0.2047423072318823,0.25709354848167654
2022-06-30,0.20563355141105474,0.25824302455614917
2022-07-01,0.20388175995884505,0.256032307365902
2022-07-04,0.19902731134282947,0.2498965933513458
2022-07-05,0.20036675602656806,0.2515964135395705
2022-07-06,0.19059033727370428,0.239245402673467
2022-07-07,0.1935948198657062,0.2430247804065383
2022-07-08,0.19035482249712943,0.23895747942995205
2022-07-11,0.19045705176128352,0.23908584486153833
2022-07-12,0.189372269188237,0.2377240921109908
2022-07-13,0.19089115826303268,0.23963079415812455
2022-07-14,0.19058319709369653,0.23924422614565993
2022-07-15,0.18832244571515033,0.23640624452003928
2022-07-18,0.18560267199005342,0.23378562591004143
2022-07-19,0.1872599582884764,0.23540892028328342
2022-07-20,0.18779101421807853,0.23686462490342433
2022-07-21,0.18733702925354917,0.23629385372887216
2022-07-22,0.1902641504791526,0.24313727871811253
2022-07-25,0.19471222736559907,0.25185980480052333
2022-07-26,0.19148448970668083,0.24600540643345253
2022-07-27,0.1923092870567121,0.2470457410861262
2022-07-28,0.19353482793752944,0.24665597966241945
2022-07-29,0.19549412537541289,0.2488184793811901
2022-08-01,0.19484783819606707,0.24860578169635675
2022-08-02,0.1962309145059215,0.24993846226840766
2022-08-03,0.19896755205852337,0.25352867150716885
2022-08-04,0.19823545560851508,0.2530909630291948
