date,absolute_baseline_value,relative_zscore_value,relative_median_diff_value
2019-09-23,0.6107226934958295,0.4543669953448914,0.4748659115607109
2019-09-24,0.6061464795979726,0.4576798961496091,0.4763161355409533
2019-09-25,0.5967738858947864,0.4506167388995964,0.469998962281831
2019-09-26,0.6027153278865589,0.45531976873663227,0.4775433981915802
2019-09-27,0.59979269854293,0.44879136942841025,0.4704957459493663
2019-09-30,0.60094203897494,0.4517517979301422,0.4714527839018995
2019-10-01,0.6131924393941399,0.46158762237034523,0.4810995733863724
2019-10-02,0.6030423099868002,0.45557920416217934,0.47312031257767784
2019-10-04,0.599762343832421,0.4532364915223204,0.47055407738843685
2019-10-07,0.6117463001784487,0.454949061394902,0.477896529210191
2019-10-08,0.6166816132069035,0.45696508237332345,0.4828822185928493
2019-10-10,0.5999963075325545,0.45082933027932115,0.47269328095177504
2019-10-11,0.5958265434398855,0.45621119561552115,0.46798150558297597
2019-10-14,0.5975869725376362,0.45449029318878464,0.4698290842473528
2019-10-15,0.5900738495553921,0.45249812251432564,0.46667758619250543
2019-10-16,0.5963129716535756,0.45829529526930507,0.475419081111103
2019-10-17,0.5879402285623108,0.4552919655931246,0.47354226163216584
2019-10-18,0.5835805287879616,0.4489167754330094,0.4680216875486366
2019-10-21,0.5841067368761965,0.450628588889677,0.4679904744178753
2019-10-22,0.5895581899694615,0.4550252423423842,0.4740886572285691
2019-10-23,0.5983275403349781,0.4614218698643517,0.4824473606529107
2019-10-24,0.595619479707999,0.46087375271041087,0.48020357111083756
2019-10-25,0.6058072929491796,0.46697945906025085,0.4879521942129823
2019-10-28,0.6019778347200074,0.46506246797502543,0.48855610475210265
2019-10-29,0.603460649533348,0.4662175593445666,0.4912315358390422
2019-10-30,0.601521081576615,0.46467095035066736,0.4880662258119354
2019-10-31,0.6000015964060347,0.4635061402434308,0.4867770423301368
2019-11-01,0.6087975405493791,0.4703057707171179,0.49389648354037996
2019-11-04,0.6142154354490146,0.47422987620071894,0.49801202725710425
2019-11-05,0.6197453587759078,0.4777119406846685,0.5016578235011608
2019-11-06,0.6320022501838126,0.47734960897332906,0.5012639034316625
2019-11-07,0.6273181298407111,0.47857185917389544,0.4995424351258836
2019-11-08,0.6299936143634499,0.4796499720810293,0.5007825917371197
2019-11-11,0.6256982274047269,0.4769065390999965,0.5014524347593062
2019-11-12,0.624368907468023,0.4730496306471559,0.497878291837036
2019-11-13,0.6186255570033952,0.4681875312980272,0.4933008001608118
2019-11-14,0.614880771125647,0.46886946525569395,0.4916619576114324
2019-11-15,0.61428964426926,0.4660426767508652,0.4878724836433518
2019-11-18,0.6192629124386007,0.46829716668358057,0.4926470555817921
2019-11-19,0.6107421410167337,0.4695867899709806,0.4885641246490626
2019-11-20,0.5981336152375054,0.4599877192813663,0.4796385448954942
2019-11-21,0.5872745127523877,0.44958019235159485,0.46872638418670054
2019-11-22,0.584299285869539,0.44680990340430465,0.4658489066827427
2019-11-25,0.5946556483886523,0.4558243213583778,0.4752990546583683
2019-11-26,0.5964682385708788,0.4555509737038904,0.47566939909864103
2019-11-27,0.5894400594536513,0.44991753562045844,0.4702396220937142
2019-11-28,0.586689132576268,0.4472091891381271,0.46743309611598044
2019-11-29,0.5817629930569486,0.4422769353884004,0.46224710752799225
2019-12-02,0.579690954097462,0.4393998389418342,0.45923455043246675
2019-12-03,0.576667160460962,0.4417283619957663,0.4616781315396514
2019-12-04,0.5647772567514826,0.43531546181244574,0.4563035369823376
2019-12-05,0.56514096634505,0.43786073495632694,0.45463553368715015
2019-12-06,0.5577102300983696,0.4341608418959926,0.45376933237820816
2019-12-09,0.5578296628687446,0.4344079913566523,0.4528742318075685
2019-12-10,0.5603972358938424,0.43749597145432634,0.4558751044041856
2019-12-11,0.5627559620091643,0.43968066847145343,0.45847797252806416
2019-12-12,0.569017889631818,0.44520822592707715,0.46200345173754687
2019-12-13,0.5681289952804256,0.448807401280432,0.46313986765554993
2019-12-16,0.5631070474206175,0.44584622696676324,0.46059309957369887
2019-12-17,0.5598535498338318,0.44584286071421914,0.46051843945861837
2019-12-18,0.5567887631321939,0.4393419367558128,0.45471212244032044
2019-12-19,0.5590141996267786,0.44346467773041687,0.4567108110737702
2019-12-20,0.5633468651985115,0.44350260630649596,0.45781012492342055
2019-12-23,0.5683062183552534,0.44578144645822254,0.46053705490914365
2019-12-24,0.5661135511136172,0.4408308095546295,0.45551272974222423
2019-12-26,0.5647868825128105,0.43565842363935403,0.4466038776502017
2019-12-27,0.5677151959321532,0.4405708854348716,0.45536795093654253
2019-12-30,0.5724217720289069,0.4400008274271623,0.45371337251965627
2020-01-02,0.5671105090180928,0.43722533091445354,0.45191944333677464
2020-01-03,0.5646023088824963,0.43496007256414876,0.451047426238194
2020-01-06,0.5632036594693177,0.43153665084032844,0.44865093193249317
2020-01-07,0.5792944646294583,0.43917399798496864,0.45546781228066124
2020-01-08,0.5636887089680607,0.4316014017558466,0.4449730313355098
2020-01-09,0.5766760767908936,0.43892031932935227,0.45110065646376746
2020-01-10,0.5886749366659279,0.4432110811473262,0.4591940817053519
2020-01-13,0.6011137272618239,0.45426759768822844,0.4686693271654833
2020-01-14,0.6061638462124437,0.4544773929133029,0.4753251839438742
2020-01-15,0.601546494614347,0.4582485890783277,0.4776165643488895
2020-01-16,0.6049817628843333,0.46979866726381847,0.49110733862047007
2020-01-17,0.6067214974461104,0.4773351137832375,0.49919930772446836
2020-01-20,0.6003816075427182,0.474916347002762,0.49669958825340066
2020-01-21,0.5947475063063433,0.4767414574276675,0.49949116730634424
2020-01-22,0.5944812100968391,0.4768161647850259,0.5004582072436946
2020-01-23,0.589665452238081,0.48140929967051493,0.5109283774109578
2020-01-28,0.5649940284021155,0.46397324671946055,0.49236258780832876
2020-01-29,0.5620808781543706,0.461167336587996,0.49070418309285524
2020-01-30,0.5526022166648727,0.453146785027282,0.4844800879508717
2020-01-31,0.5450412984543435,0.44685541195036743,0.47618070132121204
2020-02-03,0.5434231230114714,0.44332301474607716,0.4732969935119733
2020-02-04,0.5530371478514715,0.4484464890995572,0.4792099046574897
2020-02-05,0.5492997005993226,0.44588510199512327,0.475144345331039
2020-02-06,0.5531151574002393,0.45422655155331293,0.48864941085094615
2020-02-07,0.5444425861836008,0.4509245687806194,0.4850160341282145
2020-02-10,0.5439974366917716,0.4487809525456086,0.483743717987033
2020-02-11,0.5622826934806103,0.4635126402991469,0.49484890513366864
2020-02-12,0.5679930130783043,0.4666905887292018,0.4982553228150911
2020-02-13,0.560568340472541,0.460973180264212,0.49052364156399303
2020-02-14,0.546501563318204,0.4602087151215505,0.48907377910383265
2020-02-17,0.5477352732466315,0.4633663675879939,0.4891125895743824
2020-02-18,0.5462614598396958,0.4630463612861209,0.48681845020072256
2020-02-19,0.5515370278591842,0.4667042504387058,0.49492764873333506
2020-02-20,0.5459556961787069,0.46474095147038114,0.4946603588719142
2020-02-21,0.5483639140200156,0.4609620475970463,0.490161604746284
2020-02-24,0.519916675334038,0.4409854942825356,0.47235711744889725
2020-02-25,0.5337816459011966,0.44608203023979587,0.47678454851270136
2020-02-26,0.5417371311842493,0.4450154248701742,0.4764704109480439
2020-02-27,0.5333884691157788,0.4391176381913173,0.4693287504816946
2020-02-28,0.5041369842873065,0.4158172242078141,0.44430708288366805
2020-03-02,0.5026659882748965,0.4224906394728514,0.44577637348176546
2020-03-03,0.4993669793024521,0.42986305196579044,0.4486541356312839
2020-03-04,0.5174078375943071,0.4438466554737287,0.46758825299192686
2020-03-05,0.5230968700692757,0.4494298699458713,0.4695813001216115
2020-03-06,0.5124854492203027,0.43795805273477717,0.45648031048748205
2020-03-09,0.4871096758910213,0.420310405881134,0.4411411783698582
2020-03-10,0.4850941592331549,0.42680589217813775,0.446531902445268
2020-03-11,0.4732480254785443,0.42105652736452115,0.43813639888948963
2020-03-12,0.4591388982294899,0.4121846959076664,0.42765289510265936
2020-03-13,0.43235579974671157,0.39387042013490725,0.40829558199313093
2020-03-16,0.4127989067334741,0.38721102875132646,0.40455279600742106
2020-03-17,0.40818596860785344,0.3912201294681651,0.39885453421752715
2020-03-18,0.37771951309388874,0.36396905967493126,0.3697875048504055
2020-03-19,0.3237794616258041,0.3396087029457536,0.3444817288782993
2020-03-20,0.346081634223724,0.3605401678673326,0.36645310861503877
2020-03-23,0.3296997681566717,0.356202678378734,0.36240750677139677
2020-03-24,0.3528312832080708,0.3776831784650332,0.3847032278082918
2020-03-25,0.362658431532162,0.3871728037894815,0.3944476752567472
2020-03-26,0.3625791621685812,0.3875675911624411,0.3947119048426222
2020-03-27,0.36069360406802475,0.3876003247997669,0.39487342457872165
2020-03-30,0.3585934718685644,0.3871364616266011,0.39953071347126223
2020-03-31,0.3667381769339382,0.40775538210118234,0.4134708870926128
2020-04-01,0.3503765406018947,0.39201770691253285,0.3931064591391896
2020-04-02,0.35371281566740276,0.39093472230032156,0.39631030883761376
2020-04-03,0.34479929656922187,0.3871306741724271,0.3890148432964634
2020-04-06,0.3581545630985513,0.4078714762019321,0.4086716006007871
2020-04-07,0.362980991972209,0.41457211144413175,0.416236815675658
2020-04-08,0.35949691104229076,0.41512791929268167,0.41684304030372205
2020-04-09,0.3655161985650665,0.4179719932485999,0.4180077699287805
2020-04-10,0.371213051810668,0.4264891576085469,0.42814100000738536
2020-04-13,0.35689742397143714,0.4134958429642751,0.41593347838462735
2020-04-14,0.3626913254752727,0.42063272076399494,0.42237553637283776
2020-04-16,0.3591263801586594,0.4300534562861704,0.4381531159655745
2020-04-17,0.39226143922963597,0.44176325532384714,0.4764032887113096
2020-04-20,0.36804830542083533,0.43915115813173394,0.4762931412454334
2020-04-21,0.36754450889354945,0.44696868258044187,0.4835431321228174
2020-04-22,0.3738314528745534,0.4484663376180933,0.4857844309862858
2020-04-23,0.37883291963032073,0.4565430155057493,0.49378642748562485
2020-04-24,0.3746252217073891,0.4512984580933647,0.4871152033539343
2020-04-27,0.3777095204773121,0.4552771433542163,0.4891074698445176
2020-04-28,0.3751798702986944,0.45312849984614123,0.4855605761151966
2020-04-29,0.3734539561378465,0.4539260716090031,0.485816783435695
2020-05-04,0.3675510924697344,0.4464365976019625,0.4744904791837158
2020-05-06,0.36942869535262557,0.4526398041037053,0.47616465259367885
2020-05-07,0.36366714673650863,0.4489236546783432,0.46736428911238503
2020-05-08,0.3641199161689867,0.44852371579453953,0.4679495530279291
2020-05-11,0.3644026548763589,0.44635482303316565,0.4683194682117515
2020-05-12,0.37128375233918764,0.44908755099066344,0.4771555336131823
2020-05-13,0.37084427110392504,0.45765119796950615,0.47657978547361834
2020-05-14,0.3583056268342033,0.45432628880315806,0.46355954638081254
2020-05-15,0.3569997801067327,0.45665486642099207,0.4634651474174928
2020-05-18,0.3493632173045166,0.4508036385079423,0.4633992761396376
2020-05-19,0.34889254887714166,0.4491531756195349,0.46078308283048575
2020-05-20,0.3471635437356857,0.4472860785549025,0.46198806892128974
2020-05-21,0.3463148363802331,0.4461532008664992,0.4602910587029091
2020-05-22,0.33805729675856544,0.4359138917903165,0.4493680288145998
2020-05-25,0.3419956628298678,0.4400100892343055,0.4522875611176885
2020-05-26,0.35580744057820624,0.45993257401393517,0.4726905854322759
2020-05-27,0.3592134228720878,0.46036518318517294,0.4729263505369887
2020-05-28,0.3550845517886966,0.4527632786575682,0.46511678192972644
2020-05-29,0.362648793121683,0.4568061297360114,0.47417041066540716
2020-06-01,0.3686197790560269,0.4650738640747625,0.48202384901949863
2020-06-02,0.3820229346136006,0.4772008473766677,0.4995674252489478
2020-06-03,0.3837310577287092,0.486094934603459,0.501882508689742
2020-06-04,0.3779103633411357,0.47729307265220533,0.4942192940228415
2020-06-05,0.38018817864762194,0.48081915844111867,0.49775038195340615
2020-06-08,0.38312832129692725,0.48393480103093156,0.5009937027252888
2020-06-09,0.3819191190830869,0.48372968595818766,0.5007813311033907
2020-06-10,0.3904507363972703,0.4932237192293327,0.5106100327634261
2020-06-11,0.38975997467800094,0.49433141747376774,0.5117567778852793
2020-06-12,0.3947532869842771,0.4984566507173845,0.5160274267548308
2020-06-15,0.3748764549514658,0.47330230255073524,0.4899863782937106
2020-06-16,0.39901576617245915,0.5101100651187701,0.5251153476718691
2020-06-17,0.4031937902391167,0.5174209005019025,0.5308212287326418
2020-06-18,0.4027217327351804,0.5135966844986081,0.5256724592001195
2020-06-19,0.40826295199513396,0.5215377020518324,0.533820234985589
2020-06-22,0.40573978722684545,0.5253165934748536,0.5335668365749371
2020-06-23,0.4029199617801079,0.5263330953704881,0.5314769505434318
2020-06-24,0.4057666029255411,0.5305325717561675,0.5322928709201634
2020-06-25,0.395682902263913,0.516284195426525,0.5152406443968127
2020-06-26,0.3863337562012825,0.5070508473332236,0.5038681419882587
2020-06-29,0.36973832123877604,0.4852842263750792,0.4821919941951126
2020-06-30,0.37010560258284664,0.4873063640548684,0.48422028916084425
2020-07-01,0.3604649013400594,0.4739060670180341,0.47192676618042373
2020-07-02,0.35991688579327435,0.4732427119688791,0.4735089036877096
2020-07-03,0.3683161342215051,0.4822893289441381,0.48353863823061016
2020-07-06,0.36240202359741613,0.478697073086848,0.48139873220965124
2020-07-07,0.35496120416416965,0.4702241236706181,0.4713734925524261
2020-07-08,0.3531950872074044,0.4681486644889455,0.46853351634340323
2020-07-09,0.35580557798339785,0.47291717416688284,0.47272518850625456
2020-07-10,0.35603508834486863,0.4745995669963844,0.47440484872119065
2020-07-13,0.3626432191877431,0.48975086189793904,0.4895499754180977
2020-07-14,0.36481793320677847,0.4844203500681511,0.484221633642065
2020-07-15,0.35993316979855794,0.49385040704084227,0.4936478517227781
2020-07-16,0.35464704215533743,0.4988440761845129,0.49863946150878896
2020-07-17,0.35243872460350184,0.5006831765879928,0.5004778178461647
2020-07-20,0.3489206372303645,0.5068074823399521,0.5065996134626636
2020-07-21,0.3522106079227074,0.5246841112544256,0.5244689010035268
2020-07-22,0.3438160460339735,0.5138988484134548,0.5198178429617113
2020-07-23,0.3378504407027532,0.5044703191749021,0.5085277915353453
2020-07-24,0.3354965943383771,0.5012534111780166,0.5040969241253084
2020-07-27,0.3391645641941026,0.5077263056740553,0.5105784164925085
2020-07-28,0.3465377448756139,0.5163354834916833,0.5192699544421672
2020-07-29,0.34515127123458267,0.5193790139494846,0.5197731021540903
2020-07-30,0.3425890486847436,0.516517797110652,0.5158915113509343
2020-07-31,0.3335688514799053,0.5106404444946575,0.5079550095167505
2020-08-03,0.32788345082077414,0.5091779349896342,0.5022554001486784
2020-08-04,0.3279044801410492,0.5038115895914518,0.5017084376061842
2020-08-05,0.33563148868307535,0.5175549578109733,0.5184015406227619
2020-08-06,0.3385621988166295,0.515030457821457,0.5189419674515737
2020-08-07,0.3389959585477383,0.523110317712793,0.5272768871621966
2020-08-10,0.35037646673199474,0.5515357302091504,0.5565615097077106
2020-08-11,0.3490681672502943,0.5435814574588813,0.5509892375988472
2020-08-12,0.3597647260201503,0.5555462585262636,0.5616809384503187
2020-08-13,0.36548077563863474,0.565379626767655,0.5677498964613896
2020-08-14,0.3658624117369549,0.5686098709562011,0.562466052103234
2020-08-18,0.34239983015350234,0.5266421443001392,0.5293041558675311
2020-08-19,0.3487512272373233,0.5316387147447795,0.5333361386749405
2020-08-20,0.33887145991877177,0.5172017145617488,0.5186003689406462
2020-08-21,0.3570588560681283,0.5420350108516808,0.5474303908477499
2020-08-24,0.361993876471953,0.5425873406100522,0.5549754910272623
2020-08-25,0.3632219501094287,0.5428394028097807,0.5568619934947246
2020-08-26,0.35750950499356315,0.5344186950867672,0.5481338499160125
2020-08-27,0.35383581316881973,0.5181173719392617,0.5310094085997199
2020-08-28,0.34791963758588074,0.5162002797074711,0.5277800307854406
2020-08-31,0.339080267290398,0.49896836304641834,0.5130172097500045
2020-09-01,0.3421717735333728,0.5066280130234866,0.5178302343527453
2020-09-02,0.33924001210099447,0.497680099721093,0.5121604414477178
2020-09-03,0.3479828351451851,0.49356202712644015,0.5119812246292506
2020-09-04,0.3555133871991219,0.4858209735504191,0.5041598005667054
2020-09-07,0.3727146375319338,0.4932089769974711,0.5118277539006255
2020-09-08,0.3574336135985259,0.4678731609993327,0.48387790630087857
2020-09-09,0.3559815166219513,0.4672669217376036,0.48229364864323254
2020-09-10,0.3529226864734063,0.47058747796073475,0.4776531682931483
2020-09-11,0.348914506979599,0.47139240772170243,0.4711031706615144
2020-09-14,0.36220111504415553,0.47915881627063683,0.4767491218097161
2020-09-15,0.3631216349166663,0.4759161746011581,0.47200336891214467
2020-09-16,0.3636831992755062,0.4719596204479788,0.47139514464105814
2020-09-17,0.36649998269159245,0.47222249475536016,0.46974521612083164
2020-09-18,0.36879696121480154,0.47418827758438703,0.47201787393103645
2020-09-21,0.3678316585303911,0.47496342751322096,0.47278802315392254
2020-09-22,0.35191917802339706,0.4545947670828925,0.45084376409791593
2020-09-23,0.34893304472650327,0.44777377953354447,0.44617298661741767
2020-09-24,0.3452755808983591,0.43298048533820754,0.43534930934013927
2020-09-25,0.3426198702142683,0.4276405759529265,0.4327458609959311
2020-09-28,0.339599399990152,0.4241831108681406,0.43040208216339226
2020-09-29,0.34190019603051347,0.4271800356171506,0.43736445666112983
2020-10-05,0.3431635338598924,0.429286690648184,0.4429575182633094
2020-10-06,0.34300281077170114,0.42657202391914667,0.43801743356190337
2020-10-07,0.34884262302026003,0.42766393010622683,0.4391723732747205
2020-10-08,0.3493994119004902,0.4252865470635431,0.43793073249573566
2020-10-12,0.351706066946998,0.433833988234241,0.44305835122706827
2020-10-13,0.3433689535055333,0.424871842618408,0.43387618539222716
2020-10-14,0.33869004920046075,0.4153011760998948,0.4240998918295724
2020-10-15,0.33682816536667604,0.4148596291841955,0.42365071549117883
2020-10-16,0.33447552991785157,0.41623434840778595,0.4250515370985627
2020-10-19,0.33722474824784276,0.42251939457085513,0.425771927610696
2020-10-20,0.3338771964901879,0.418880490249413,0.4254531172900509
2020-10-21,0.33662513792905513,0.427260574992964,0.4315085546271312
2020-10-22,0.3402752360458998,0.4274454579652079,0.430094107232522
2020-10-23,0.34439525311259733,0.42884027056966334,0.43148603550277287
2020-10-26,0.34068171271468306,0.4258675748255822,0.4285369903659302
2020-10-27,0.3323214184753839,0.413786158653611,0.4149703645283893
2020-10-28,0.3350753381287631,0.4200356393300898,0.42578572971966366
2020-10-29,0.3286863476452614,0.41206409671734645,0.41818316021635804
2020-10-30,0.3210275812413168,0.4034204954982461,0.4067396503028103
2020-11-02,0.32980121700607945,0.40711966433647195,0.405822365801061
2020-11-03,0.3355523674920866,0.41073061052758886,0.41519554109359924
2020-11-04,0.3355787220401839,0.4164969896086348,0.4124252140151533
2020-11-05,0.3452394176956237,0.4292399448152008,0.42275551246124443
2020-11-06,0.34766098000561807,0.4288847191603242,0.43153478215557006
2020-11-09,0.35695506656018083,0.4378494186358183,0.45019759157869377
2020-11-10,0.35617291051780464,0.43224927863567375,0.4475689629920475
2020-11-11,0.3547119864019529,0.43203834343344527,0.43596441860202373
2020-11-12,0.3511436626135973,0.4285500029395193,0.4345117503034195
2020-11-13,0.34433859406997314,0.41802414342243677,0.42882682152835444
2020-11-16,0.3582704140654148,0.4357545954303291,0.44302514195075576
2020-11-17,0.36326068427844516,0.4415945352040857,0.44415895737514605
2020-11-18,0.36152499644865144,0.4406694497683847,0.4375730523637662
2020-11-19,0.3602594703996387,0.43940953488094747,0.4354153698052123
2020-11-20,0.36201900039790136,0.44334688826915714,0.43944262187067534
2020-11-23,0.3640217100583292,0.44768612362203164,0.4437032150725092
2020-11-24,0.36431668194410405,0.4390571670227599,0.4351220144436556
2020-11-25,0.36142761403453605,0.43099897316910124,0.42714414018361135
2020-11-26,0.3650920564272249,0.44357081772689794,0.43960385927433737
2020-11-27,0.3604399567002483,0.4409636223898553,0.4370199822054657
2020-11-30,0.3568326342115013,0.4327881902058155,0.42891766759929595
2020-12-01,0.3522921341861797,0.4235528993373543,0.4261781352877028
2020-12-02,0.35547175258672953,0.4201117809188383,0.4300655120578952
2020-12-03,0.35911459128679774,0.41711473978004315,0.43454227748068186
2020-12-04,0.358729885216303,0.41526727847919354,0.43667444958697826
2020-12-07,0.3542453587327229,0.4108235014056261,0.43103087153742964
2020-12-08,0.3468484787779484,0.40617081061992677,0.42252869363290596
2020-12-09,0.3527097241853359,0.4134203116877124,0.4289480271580791
2020-12-10,0.3472306672633255,0.4057010828812826,0.42099197389247545
2020-12-11,0.3527834923272801,0.4122675561408008,0.42777189649430963
2020-12-14,0.34388574842580844,0.4047188239566891,0.4200126539477785
2020-12-15,0.3432199328208369,0.40028573623289615,0.4154443751986188
2020-12-16,0.34437693985284606,0.4040264685118841,0.41928946969176806
2020-12-17,0.34628821938261484,0.4108270475732584,0.4263478857758233
2020-12-18,0.3498857528061785,0.4181574804509638,0.433955261858578
2020-12-21,0.35953666041867705,0.4304864324012057,0.4467500067324602
2020-12-22,0.3414773769396303,0.40576777234899614,0.42109749255550666
2020-12-23,0.34508185768064686,0.4108431861757635,0.4263646523485201
2020-12-24,0.3373672624497462,0.40080716595402144,0.4159494763384044
2020-12-28,0.3319061283281601,0.39581674584562676,0.4107705206789739
2020-12-29,0.34437347851361705,0.4059427749916339,0.42761226681394005
2020-12-30,0.3476014145641824,0.4136917017145302,0.432173899282162
2021-01-04,0.3591318812291948,0.42912265876010225,0.44803851651959825
2021-01-05,0.36242053660820794,0.4326670854066081,0.4522442449333862
2021-01-06,0.35344024028392174,0.42155580349320465,0.4410333450289454
2021-01-07,0.35425110533553406,0.4226355536853361,0.4421087066020237
2021-01-08,0.361123242216444,0.4330802263811494,0.44462117248265365
2021-01-11,0.35811274814661287,0.4274036857702328,0.4389864599106442
2021-01-12,0.3573075274796716,0.42101053908399577,0.4356045735588634
2021-01-13,0.35949583844088073,0.4257833463972855,0.43981465761260596
2021-01-14,0.3618206606622798,0.42723422297021707,0.4457085731791408
2021-01-15,0.35417305141445443,0.42672341596138297,0.4337049833357083
2021-01-18,0.3386497825505258,0.41232758093375277,0.41198089040841146
2021-01-19,0.34925484889906433,0.42419250055847224,0.41854590691273874
2021-01-20,0.3548958756075269,0.4206740383898282,0.4270683780774156
2021-01-21,0.36362174529144825,0.4459654810291134,0.4388321239101175
2021-01-22,0.357364793230428,0.4507957666037502,0.43920336423572565
2021-01-25,0.3693250431679459,0.4571064006012865,0.4490157950192504
2021-01-26,0.37669749245873485,0.46261387911212304,0.4587223221329404
2021-01-27,0.37398517458558866,0.4582459251939379,0.4538774336265272
2021-01-28,0.37457373509667724,0.4578805107619681,0.45969666044133684
2021-01-29,0.3585487632111369,0.4383438793608008,0.4402153016822451
2021-02-01,0.3632021766353033,0.4472801707590219,0.4508201547404655
2021-02-02,0.3736835102144297,0.451040523239524,0.4519231255025128
2021-02-03,0.38157751856295813,0.4582207702567977,0.4563833751176437
2021-02-04,0.3728253496975634,0.4444010247221003,0.4407916754257399
2021-02-05,0.36914583188080236,0.43858841944719595,0.43330610770664335
2021-02-08,0.3731730159818881,0.4359890249496744,0.43899992530874277
2021-02-09,0.36964664809087117,0.431728124914469,0.43454680994860273
2021-02-10,0.38561045722180204,0.4350708474897774,0.4369395088475202
2021-02-15,0.3913437547547238,0.44065332576660676,0.4404307695552835
2021-02-16,0.3886670247517249,0.4408896276761411,0.4371822812972258
2021-02-17,0.3840890589630779,0.43821753418478737,0.4334353982532727
2021-02-18,0.38211168618398633,0.4368065429307223,0.4278358209216484
2021-02-19,0.3794251177109489,0.4370978478176038,0.4282412108344993
2021-02-22,0.3860433370647378,0.45188533571202083,0.44262393546444145
2021-02-23,0.38978617780692837,0.4530017676040782,0.4437174027974621
2021-02-24,0.38101550730529776,0.4441038111466228,0.4349816460499024
2021-02-25,0.3897386142633587,0.45549480487329286,0.44614535730719684
2021-02-26,0.37426480056289374,0.44249932678707354,0.4333616405580383
2021-03-02,0.3735210586980847,0.44171211996753673,0.43260602302893264
2021-03-03,0.3811873379838657,0.449610099017294,0.4403410566439575
2021-03-04,0.37878546868156726,0.44888375637542244,0.4396296681107126
2021-03-05,0.38269958300256424,0.45430246840729094,0.4449369885387014
2021-03-08,0.3842515268148341,0.456126335366271,0.4467230121068629
2021-03-09,0.39055984774111185,0.4604501829528037,0.45095785600695326
2021-03-10,0.3828038511067471,0.4521505892971769,0.4428294172607069
2021-03-11,0.3801641632095173,0.46370582690077944,0.45414621674045164
2021-03-12,0.37414086691639853,0.4594067348682784,0.44993558411536816
2021-03-15,0.3766479207599111,0.4661721722184996,0.4565617391797614
2021-03-16,0.3741450386862425,0.4666175303905702,0.45699784176896185
2021-03-17,0.37443260131464984,0.4650768168567966,0.45740570669436964
2021-03-18,0.36897760673293045,0.4592425325855515,0.44980282187845433
2021-03-19,0.3641315854314272,0.452434864047367,0.44381193037516925
2021-03-22,0.36522589856939086,0.45347960845595664,0.44418671831554246
2021-03-23,0.3629298602653624,0.4496813107334498,0.4404701296429653
2021-03-24,0.36187891722255494,0.4505423145069234,0.4413055796571319
2021-03-25,0.3640947052979464,0.454539484897188,0.4452081988966843
2021-03-26,0.36757176328485974,0.4583097912566686,0.4488968912000164
2021-03-29,0.3708685097869427,0.46574667347252846,0.4561712927192378
2021-03-30,0.3645933216479195,0.4616146042191117,0.44855031055103056
2021-03-31,0.36681283400903664,0.46210185615442767,0.4492741614960032
2021-04-01,0.3656557751202272,0.45705281413374726,0.4443336140991436
2021-04-02,0.3690596530399499,0.4617441142871347,0.4475336430904126
2021-04-05,0.36984225777748314,0.46228972460115036,0.44705983779218317
2021-04-06,0.3665456777923779,0.46264734213110154,0.4410750674588119
2021-04-07,0.36365197493216883,0.45966509355462737,0.4401724982890917
2021-04-08,0.36404794832284676,0.45959332381804957,0.4409266743496325
2021-04-09,0.36781084325885127,0.4615184455946524,0.44563249387993276
2021-04-12,0.36446544764156485,0.46567150231486604,0.44705842732219003
2021-04-13,0.3589117918292112,0.46146019042901143,0.4402256848555472
2021-04-14,0.3617466294731859,0.46565396727067837,0.4428984278158394
2021-04-15,0.30348867435625926,0.3916097732124144,0.3721151982871509
2021-04-16,0.30593049269111366,0.3969025661373835,0.3757856440723587
2021-04-19,0.30480273242717826,0.3948050311227058,0.37378256496152656
2021-04-20,0.3110869621278343,0.40323563274504093,0.3817771499721088
2021-04-21,0.3077521179536727,0.3934430284887283,0.3721325532534113
2021-04-22,0.30982359012383087,0.40054578659091483,0.3750814155949922
2021-04-23,0.3147034270096043,0.4068961058516681,0.379134989308054
2021-04-26,0.31013593186104316,0.40441902187778767,0.3750864325248445
2021-04-27,0.30621740147276744,0.40773843250540853,0.3771212935893218
2021-04-28,0.2986615898552443,0.4048385932970616,0.3761231455799521
2021-04-29,0.29120897221691444,0.40043473638790383,0.37201394268962007
2021-04-30,0.29017709245994516,0.40038130623600143,0.37194729270315474
2021-05-03,0.2899987737929382,0.3956969385676433,0.36768592609957407
2021-05-04,0.2903463625378964,0.3936003954491101,0.3658020960140363
2021-05-06,0.29522990636798546,0.39888777336157144,0.37084535674965385
2021-05-07,0.2948830952899224,0.3992170350434691,0.3711137793544681
2021-05-10,0.29773092552566727,0.403495544731738,0.37516116324390536
2021-05-11,0.3024106281979463,0.4071425701855166,0.37860533725141854
2021-05-12,0.2991515507493995,0.4019453642355715,0.37372647396828657
2021-05-13,0.2983737944112322,0.39930178451202214,0.37125622163541505
2021-05-14,0.29835891530904857,0.3980312072717056,0.3700752984452212
2021-05-17,0.29947492268443626,0.3979645314986058,0.3700123553843272
2021-05-18,0.3064924553564108,0.40633576818319106,0.37779626261749255
2021-05-20,0.3013199487352659,0.3963127260326825,0.36847735782217705
2021-05-21,0.29598114705401146,0.38069246930663136,0.3539548933948241
2021-05-24,0.2937861460327663,0.3699501675108876,0.3439672838809523
2021-05-25,0.3027639423004673,0.37808888764712645,0.3515343909034146
