date,carrier_t3_f3_value,t3_f1_baseline_value,cash_value
2010-08-19,1.191577490609141,1.0864921016958338,1.0
2010-08-20,1.1681091808065132,1.0628000443865708,1.0
2010-08-23,1.1714478881409054,1.0649128356867572,1.0
2010-08-24,1.183789180148191,1.0765627237179567,1.0
2010-08-25,1.153738787456494,1.055373188634489,1.0
2010-08-26,1.1386956750644444,1.0552843803153689,1.0
2010-08-27,1.1546421261506608,1.0703655774265293,1.0
2010-08-30,1.1742727303031666,1.0886818336560347,1.0
2010-08-31,1.1707311499630277,1.085792017144946,1.0
2010-09-01,1.1785169017524937,1.09301736799233,1.0
2010-09-02,1.1958158864758857,1.1090397742365554,1.0
2010-09-03,1.2009367371252626,1.113868442553086,1.0
2010-09-06,1.186579381827475,1.100474369877753,1.0
2010-09-07,1.1752562695943691,1.09000226959893,1.0
2010-09-08,1.1696530144031405,1.0847440511639992,1.0
2010-09-09,1.1800082674396462,1.0944285673308414,1.0
2010-09-10,1.1989184695336188,1.1120929995279927,1.0
2010-09-13,1.2127448363689788,1.1248750491634378,1.0
2010-09-14,1.2171279102540986,1.1289211463002793,1.0
2010-09-15,1.2324273929795173,1.1432310426765875,1.0
2010-09-16,1.2185549811924237,1.130363793373439,1.0
2010-09-17,1.2256858894648794,1.1370026409491363,1.0
2010-09-20,1.224295179800655,1.135745720244312,1.0
2010-09-24,1.24198831423053,1.152154306235703,1.0
2010-09-27,1.2642289178102857,1.1727827841442604,1.0
2010-09-28,1.2539937742883984,1.1632885232906511,1.0
2010-09-29,1.249734070225853,1.1593369471427428,1.0
2010-09-30,1.2379437506147355,1.1537439058049628,1.0
2010-10-01,1.2483639448806385,1.1496153373776683,1.0
2010-10-04,1.2150901017648035,1.1264050567491957,1.0
2010-10-05,1.2372153307224476,1.1484241655904794,1.0
2010-10-06,1.2547367467033161,1.1630058563297805,1.0
2010-10-07,1.2746981170309517,1.1772557320572945,1.0
2010-10-08,1.2790411275844955,1.1764554568292171,1.0
2010-10-11,1.2480133170571954,1.1488322400654005,1.0
2010-10-12,1.2414453518619228,1.1445795826577385,1.0
2010-10-13,1.2487708187813396,1.140003199476346,1.0
2010-10-14,1.2837303136438656,1.1723880534264117,1.0
2010-10-15,1.286676784693844,1.174949437684768,1.0
2010-10-18,1.27887328117325,1.1676542438033761,1.0
2010-10-19,1.2478269555401684,1.1392323038751528,1.0
2010-10-20,1.296652957595218,1.1839453572865146,1.0
2010-10-21,1.2893347155357637,1.177294963540509,1.0
2010-10-22,1.3251588103440417,1.210000715734249,1.0
2010-10-25,1.3285272402672055,1.2131707541567653,1.0
2010-10-26,1.3336675688366761,1.2178461337201723,1.0
2010-10-27,1.2940989967226249,1.1816629556388674,1.0
2010-10-28,1.3001417801140325,1.1871891527221523,1.0
2010-10-29,1.300433123215676,1.1874562865427576,1.0
2010-11-01,1.3341905190717518,1.2182812755428438,1.0
2010-11-02,1.3304290515610857,1.2148465909657085,1.0
2010-11-03,1.3281790861032776,1.21279209483505,1.0
2010-11-04,1.3176099881836354,1.2031412069710479,1.0
2010-11-05,1.2934488000111466,1.1870500773790906,1.0
2010-11-08,1.2948921366806891,1.1911234188846973,1.0
2010-11-09,1.3420026576359838,1.2328846408668692,1.0
2010-11-10,1.340731231048045,1.243066716012803,1.0
2010-11-11,1.3102176387223952,1.2012909408200292,1.0
2010-11-12,1.276568630739985,1.1707927553479966,1.0
2010-11-15,1.279083236245925,1.1728277307967219,1.0
2010-11-16,1.2457491721404512,1.1427419879413345,1.0
2010-11-17,1.2304245203062973,1.1371810827869002,1.0
2010-11-18,1.2377564247007928,1.1507559017924545,1.0
2010-11-19,1.253573513943212,1.1607304659187596,1.0
2010-11-22,1.2563087154077164,1.1885386408180754,1.0
2010-11-23,1.2393267297187334,1.174008011000434,1.0
2010-11-24,1.2291919370755315,1.1644762746774417,1.0
2010-11-25,1.2142745094097682,1.149072633952828,1.0
2010-11-26,1.196398229499131,1.1309846847780864,1.0
2010-11-29,1.1976271416448603,1.1325220460071914,1.0
2010-11-30,1.2013359890272024,1.1368370249729516,1.0
2010-12-01,1.2249247738063398,1.1411253189669868,1.0
2010-12-02,1.2292321835013336,1.1454987372818555,1.0
2010-12-03,1.2187341724590137,1.1356453000965046,1.0
2010-12-06,1.2349396151695426,1.150971285051959,1.0
2010-12-07,1.2338615197784726,1.149915863340775,1.0
2010-12-08,1.231710667769574,1.1480406696687944,1.0
2010-12-09,1.2412010155209865,1.156778102465367,1.0
2010-12-10,1.246797432573085,1.1620504681086916,1.0
2010-12-13,1.2656821516002041,1.1797108687713018,1.0
2010-12-14,1.2702711142982275,1.184022436745755,1.0
2010-12-15,1.2773343239689945,1.1905436245602188,1.0
2010-12-16,1.2644874549099778,1.1785817956987854,1.0
2010-12-17,1.2736728288318653,1.1871918390467966,1.0
2010-12-20,1.2814510645324446,1.1944039215500761,1.0
2010-12-21,1.2747185621721937,1.1881410521456872,1.0
2010-12-22,1.2710452885995744,1.1846970557625613,1.0
2010-12-23,1.2664962520456835,1.1804570537413321,1.0
2010-12-24,1.2568898925007415,1.1715033005189235,1.0
2010-12-27,1.2500301526120778,1.1651095758229002,1.0
2010-12-28,1.2625557967804217,1.1767842926104755,1.0
2010-12-29,1.2367869569587953,1.1527660543426899,1.0
2010-12-30,1.2465970437969787,1.1619096946795675,1.0
2011-01-03,1.240542394161589,1.1562663665871207,1.0
2011-01-04,1.2490675730595633,1.1642123889845233,1.0
2011-01-05,1.2442865226151432,1.1597561383602246,1.0
2011-01-06,1.2507557345828506,1.1657858655581301,1.0
2011-01-07,1.2495234837428735,1.1646373274633615,1.0
2011-01-10,1.2466142607607418,1.1619257420126505,1.0
2011-01-11,1.246969810021337,1.1622571370973764,1.0
2011-01-12,1.2404589288580232,1.1561885714913664,1.0
2011-01-13,1.2460335067980812,1.1613844414676793,1.0
2011-01-14,1.256395834028416,1.171042805835142,1.0
2011-01-17,1.256934419845353,1.171544802920141,1.0
2011-01-18,1.2512530670717683,1.1662494118397788,1.0
2011-01-19,1.253997705774918,1.1688075939993297,1.0
2011-01-20,1.2625244049266673,1.1739646703970399,1.0
2011-01-21,1.23928431532134,1.1474144834639888,1.0
2011-01-24,1.2671090652386765,1.1625076223310606,1.0
2011-01-25,1.246542574029749,1.1485521119795667,1.0
2011-01-26,1.2410342457635584,1.148602916195582,1.0
2011-01-27,1.2772353692692107,1.1772796283159708,1.0
2011-01-28,1.2704401982011189,1.1710641024659108,1.0
2011-01-31,1.2560217248358174,1.157713355597231,1.0
2011-02-01,1.2495982421673544,1.1518208419604077,1.0
2011-02-07,1.2343549142823291,1.1377058674872862,1.0
2011-02-08,1.2487134743224049,1.1509417431275415,1.0
2011-02-09,1.250357982440162,1.1354148514281506,1.0
2011-02-10,1.2237821475984176,1.1089799447356423,1.0
2011-02-11,1.2056894139697625,1.0961658307520612,1.0
2011-02-14,1.2305844065198348,1.121986624807846,1.0
2011-02-15,1.255475466563247,1.144455702100731,1.0
2011-02-16,1.2354797781137339,1.126375093661063,1.0
2011-02-17,1.2112441246929917,1.1042584009670628,1.0
2011-02-18,1.2523739305161254,1.1419437001526422,1.0
2011-02-21,1.2462160739739614,1.1363996940127978,1.0
2011-02-22,1.2126576810962506,1.1057464887003101,1.0
2011-02-23,1.1949514848593539,1.0895508020689748,1.0
2011-02-24,1.1765234298811729,1.072759453155537,1.0
2011-02-25,1.1974340743647196,1.09185650923473,1.0
2011-02-28,1.1686470658568764,1.0655473406670968,1.0
2011-03-02,1.1554649508380024,1.0535281938965408,1.0
2011-03-03,1.1875814677698788,1.0828115073690894,1.0
2011-03-04,1.2143728198221129,1.1072394066835307,1.0
2011-03-07,1.1975308132809106,1.091883388184681,1.0
2011-03-08,1.2034460800200422,1.0972767755472619,1.0
2011-03-09,1.1941319897938663,1.088784406986647,1.0
2011-03-10,1.1967330800205505,1.087566965426725,1.0
2011-03-11,1.18378417688313,1.0742572287880723,1.0
2011-03-14,1.1656481562914576,1.0584584889660635,1.0
2011-03-15,1.1511834061525572,1.0457916133866734,1.0
2011-03-16,1.1469029429369026,1.0418095509042882,1.0
2011-03-17,1.145682166354486,1.0409106430745658,1.0
2011-03-18,1.1623844205414708,1.0561538678057083,1.0
2011-03-21,1.1747281535782108,1.0674070553621673,1.0
2011-03-22,1.1819320782230107,1.0739407007798099,1.0
2011-03-23,1.1662368286900002,1.0597049672995948,1.0
2011-03-24,1.1908354795282914,1.082068212418151,1.0
2011-03-25,1.1978991200605318,1.0885829216749647,1.0
2011-03-28,1.1931439473707535,1.084274531074347,1.0
2011-03-29,1.2249295400128624,1.113169775137653,1.0
2011-03-30,1.2520385668577656,1.1379003116270199,1.0
2011-03-31,1.2527921569938945,1.1386435479736488,1.0
2011-04-01,1.2567649765686815,1.14231419535709,1.0
2011-04-04,1.2418648233124223,1.1287040528768852,1.0
2011-04-05,1.2431934699316631,1.1298961321686312,1.0
2011-04-06,1.239239678148893,1.126241929802641,1.0
2011-04-07,1.2426159358394622,1.1293098970097588,1.0
2011-04-08,1.2498131094949254,1.1358431627745147,1.0
2011-04-11,1.2515173680154486,1.137391650762222,1.0
2011-04-12,1.2217130843702328,1.1103050985860736,1.0
2011-04-13,1.2501636293771825,1.1361618805761688,1.0
2011-04-14,1.2655261180693624,1.1501234702021526,1.0
2011-04-15,1.275842536798233,1.163893434650695,1.0
2011-04-18,1.277796814098159,1.1706602026438635,1.0
2011-04-19,1.244314784520002,1.142054303462317,1.0
2011-04-20,1.260245221365052,1.1908241677535845,1.0
2011-04-21,1.2612666765572134,1.236916732648418,1.0
2011-04-22,1.260077437491094,1.241632962194575,1.0
2011-04-25,1.268947617250483,1.2514035559591163,1.0
2011-04-26,1.283925377457465,1.2764831991047292,1.0
2011-04-27,1.2864716234487954,1.2843125518459084,1.0
2011-04-28,1.2667024803045128,1.2667038605167564,1.0
2011-04-29,1.2520870883626798,1.2672209315365144,1.0
2011-05-02,1.2709692055971842,1.3034991398990492,1.0
2011-05-03,1.2562083657513448,1.2706442426385245,1.0
2011-05-04,1.2289215201753558,1.238299709752151,1.0
2011-05-06,1.1969964705783367,1.2227015365824738,1.0
2011-05-09,1.1611008210826113,1.1895687754854254,1.0
2011-05-11,1.1499468828259132,1.1815012809800238,1.0
2011-05-12,1.131349807073211,1.155477380979725,1.0
2011-05-13,1.1347327028520127,1.1601069645086448,1.0
2011-05-16,1.1239910680905898,1.1521741695343066,1.0
2011-05-17,1.1077875479928672,1.13630382851237,1.0
2011-05-18,1.1134727280722436,1.1422744828608744,1.0
2011-05-19,1.1193457812987613,1.152482919720833,1.0
2011-05-20,1.1391839767705845,1.1654301145806658,1.0
2011-05-23,1.1081402154117044,1.1406897394280862,1.0
2011-05-24,1.115683025938432,1.145482998724401,1.0
2011-05-25,1.0912425621379394,1.1303999324389342,1.0
2011-05-26,1.121819930476623,1.1587173743110344,1.0
2011-05-27,1.1369703449879662,1.1744036827914874,1.0
2011-05-30,1.1309071261303119,1.1681376598681126,1.0
2011-05-31,1.1453804174515783,1.1830183976017241,1.0
2011-06-01,1.1160924572594584,1.1529645973065956,1.0
2011-06-02,1.1369146852835241,1.1746492725024469,1.0
2011-06-03,1.1434649819520728,1.18137971233619,1.0
2011-06-07,1.1316412276800296,1.169188157956351,1.0
2011-06-08,1.1426913665052083,1.1806481417602916,1.0
2011-06-09,1.1348069488525276,1.1724992230863274,1.0
2011-06-10,1.1118243947547117,1.148752761204028,1.0
2011-06-13,1.1140906679247704,1.1510944429356813,1.0
2011-06-14,1.112581431471052,1.1495341441861107,1.0
2011-06-15,1.1185197026150553,1.155668312963904,1.0
2011-06-16,1.1035516061209973,1.140203593686576,1.0
2011-06-17,1.1052172378385325,1.1419241605483914,1.0
2011-06-20,1.1074622049477296,1.1442429057302541,1.0
2011-06-21,1.1092736529307408,1.1461150404393867,1.0
2011-06-22,1.0984194638566185,1.1349011523092878,1.0
2011-06-23,1.0925917984937163,1.1288798155712723,1.0
2011-06-24,1.0971924058408038,1.1336329558777438,1.0
2011-06-27,1.0772516458755987,1.1130309714357374,1.0
2011-06-28,1.0704263408768149,1.1059789754669422,1.0
2011-06-29,1.089031410390843,1.1252003796816485,1.0
2011-06-30,1.0901230454776611,1.1263275983764582,1.0
2011-07-01,1.094033706698429,1.1303666894426794,1.0
2011-07-04,1.0963961349840647,1.1345030974861738,1.0
2011-07-05,1.0926830063831663,1.1237611695947258,1.0
2011-07-06,1.0954859969543036,1.13000049965957,1.0
2011-07-07,1.0958510344802388,1.1285745664780649,1.0
2011-07-08,1.0910848805775641,1.1206345565853477,1.0
2011-07-11,1.0788701046432663,1.1054103642367366,1.0
2011-07-12,1.0533020683468035,1.0880928916542147,1.0
2011-07-13,1.0823910261045542,1.1160382861804645,1.0
2011-07-14,1.0804912351735034,1.1145777213522532,1.0
2011-07-15,1.1000461645050843,1.1382066644897622,1.0
2011-07-18,1.106799462902316,1.1335605885556859,1.0
2011-07-19,1.1098709167454073,1.1270786375596697,1.0
2011-07-20,1.1311429728213027,1.1510122188841077,1.0
2011-07-21,1.1280919686550843,1.143677927830756,1.0
2011-07-22,1.1414513746398398,1.1645254324270706,1.0
2011-07-25,1.1456056652681934,1.1691851569285088,1.0
2011-07-26,1.1443654736689297,1.1656191172851291,1.0
2011-07-27,1.136868778058301,1.161198199608833,1.0
2011-07-28,1.1385777705786497,1.156347687435044,1.0
2011-07-29,1.1313984084600475,1.1548559891223875,1.0
2011-08-01,1.1383247711649669,1.1713224340621737,1.0
2011-08-02,1.1098018263312077,1.1381210711667828,1.0
2011-08-03,1.0864581962629742,1.1159117086972288,1.0
2011-08-04,1.0498211151004564,1.078550725163095,1.0
2011-08-05,1.010305328494954,1.0381041704025737,1.0
2011-08-08,0.9737820234809995,1.0006906630676047,1.0
2011-08-09,0.929903974900526,0.9557963167015984,1.0
2011-08-10,0.9197636824410456,0.945372121334624,1.0
2011-08-11,0.9077825581655921,0.9331376475657439,1.0
2011-08-12,0.9150330309019892,0.9405930419451753,1.0
2011-08-16,0.9409469545446895,0.96722471673404,1.0
2011-08-17,0.9634976496184415,1.0064578510466242,1.0
2011-08-18,0.9888376784488393,1.0415647383444762,1.0
2011-08-19,0.9211906446323993,0.9948200506713094,1.0
2011-08-22,0.8905204331775987,0.9457907208278836,1.0
2011-08-23,0.8830076913307103,0.9521243689545057,1.0
2011-08-24,0.8791642471640884,0.9504151563860903,1.0
2011-08-25,0.8684973802851622,0.9305277873769747,1.0
2011-08-26,0.8558931416887843,0.9166828402592372,1.0
2011-08-29,0.8687447339759597,0.9349011810725669,1.0
2011-08-30,0.867642636668222,0.9327370387560665,1.0
2011-08-31,0.8744775721391338,0.9399497679317039,1.0
2011-09-01,0.8753765193969775,0.9409321427713042,1.0
2011-09-02,0.8701427271074945,0.935351338348558,1.0
2011-09-05,0.8292072569195457,0.8913964401361449,1.0
2011-09-06,0.815621564624851,0.87678339548522,1.0
2011-09-07,0.8339443919516352,0.9091881244716147,1.0
2011-09-08,0.8335425431684824,0.9112794591040425,1.0
2011-09-09,0.8166534391986462,0.8890547096563122,1.0
2011-09-14,0.7871540536559802,0.8501692776898431,1.0
2011-09-15,0.8027200321393653,0.867156846621917,1.0
2011-09-16,0.8151728904973572,0.8808213321141312,1.0
2011-09-19,0.8107875487440519,0.876110980600959,1.0
2011-09-20,0.8190499018653514,0.8850259990297376,1.0
2011-09-21,0.8213085312679619,0.8874665814258075,1.0
2011-09-22,0.8067618691323815,0.8717481369650972,1.0
2011-09-23,0.7673216241246215,0.8291307816152225,1.0
2011-09-26,0.7494356798915655,0.8098040879761619,1.0
2011-09-27,0.7869319914486188,0.8503209046197785,1.0
2011-09-28,0.7770754562376725,0.8396703502696075,1.0
2011-09-29,0.8008000914410669,0.8653060590485662,1.0
2011-09-30,0.7825387300431202,0.8455737090402713,1.0
2011-10-04,0.7549143079087421,0.8157240868468023,1.0
2011-10-05,0.7289164033101881,0.7876320013168794,1.0
2011-10-06,0.7314209399083258,0.7903382832948781,1.0
2011-10-07,0.7489674516036084,0.8092982000651353,1.0
2011-10-10,0.7438544775368172,0.8037733663710649,1.0
2011-10-11,0.744750151392602,0.804741188522089,1.0
2011-10-12,0.7463847154460774,0.8065074197523878,1.0
2011-10-13,0.7517913865228247,0.8123496084344535,1.0
2011-10-14,0.7616681757792572,0.8230219917967616,1.0
2011-10-17,0.7785661087288953,0.8412810852913897,1.0
2011-10-18,0.7575207324302847,0.8185404640200843,1.0
2011-10-19,0.7583925001068912,0.8168742180640349,1.0
2011-10-20,0.734704591231107,0.7938514400844061,1.0
2011-10-21,0.7614769085829273,0.8231816471178841,1.0
2011-10-24,0.7788812014242305,0.8378149748173871,1.0
2011-10-25,0.775353005987289,0.837881749069038,1.0
2011-10-26,0.77330304163839,0.83695260666907,1.0
2011-10-27,0.7667585209883616,0.8298805812285297,1.0
2011-10-28,0.7608332443380245,0.8234723942986464,1.0
2011-10-31,0.7388694764834007,0.7997112935667938,1.0
2011-11-01,0.7473470138912712,0.8088902482334979,1.0
2011-11-02,0.7356054306334652,0.7961816959493802,1.0
2011-11-03,0.7387758118256023,0.7996128839600798,1.0
2011-11-04,0.7517524731602325,0.813657996831445,1.0
2011-11-07,0.7381084921843855,0.7988906430122871,1.0
2011-11-08,0.7326026087965531,0.7929312749877078,1.0
2011-11-09,0.7301325029526498,0.7902575739186188,1.0
2011-11-10,0.7016153283240247,0.7593922428176914,1.0
2011-11-11,0.7189410525598965,0.7781445888254016,1.0
2011-11-14,0.7274977161378171,0.7874057969017126,1.0
2011-11-15,0.716752760146971,0.7757762171859097,1.0
2011-11-16,0.7034227216944005,0.7654332398217942,1.0
2011-11-17,0.720885816654839,0.7844767120924365,1.0
2011-11-18,0.7079893036847016,0.7751361796017815,1.0
2011-11-21,0.6993991847825127,0.7707058885904617,1.0
2011-11-22,0.6903616557789353,0.7698716226086446,1.0
2011-11-23,0.67563452299117,0.7447576418400678,1.0
2011-11-24,0.6893727070894506,0.7582339439748317,1.0
2011-11-25,0.6740309745682769,0.7511376378389888,1.0
2011-11-28,0.6869040300109887,0.7599414084915244,1.0
2011-11-29,0.6921959995798758,0.7745770273828743,1.0
2011-11-30,0.681130139265034,0.7634323228807025,1.0
2011-12-01,0.7084352344914713,0.7979971320220354,1.0
2011-12-02,0.7038743825257074,0.8007990704467226,1.0
2011-12-05,0.7006713145743795,0.7911521393901733,1.0
2011-12-06,0.6894472845431889,0.7745343676713851,1.0
2011-12-07,0.6964076603837841,0.7854593821164795,1.0
2011-12-08,0.6886146708771748,0.7733296032315937,1.0
2011-12-09,0.6729415292637626,0.7545960531938029,1.0
2011-12-12,0.6791113592143647,0.7621066917621904,1.0
2011-12-13,0.6675288627717588,0.7571130517064337,1.0
2011-12-14,0.6682589698308257,0.7575086960036782,1.0
2011-12-15,0.6691617250598527,0.7515933717825223,1.0
2011-12-16,0.670806107310727,0.7567489449010779,1.0
2011-12-19,0.6486947796676918,0.7340975519452206,1.0
2011-12-20,0.6529196887678035,0.7411658414787274,1.0
2011-12-21,0.6561494323422475,0.7449376884027217,1.0
