portfolio,label,schedule,band_pp,date,event_type,pre_nav_krw,pre_check_max_component_abs_drift_pp,commission_krw,capital_gains_tax_krw
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2020-07-01,band_trigger_rebalance,277842538.60415846,3.05003735900537,48347.63835832466,634591.4885764298
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2020-12-01,band_trigger_rebalance,290766565.8766775,3.9097145970327984,58946.94409132894,934790.1221595852
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2021-04-01,band_trigger_rebalance,308949759.0349839,2.599276423580532,43470.83072418574,376288.309858254
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2021-09-01,band_trigger_rebalance,337966829.5944653,2.531781160143404,60405.040131042064,2318357.764090206
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2022-02-01,band_trigger_rebalance,328361642.1464618,3.5403065394338435,65058.304143787514,1359135.6314118977
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2022-06-01,band_trigger_rebalance,310189359.38747805,2.574489779422076,36513.85618741568,0.0
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2023-06-01,band_trigger_rebalance,339660899.5173778,2.5655199897454932,48489.56012813596,182523.93129235218
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2024-01-02,band_trigger_rebalance,364650928.3368529,2.573762082759634,48972.925921753165,1038019.2187655669
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2024-07-01,band_trigger_rebalance,423596098.98538536,3.043000956768399,78840.51025054854,3278361.4660044666
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2025-01-02,band_trigger_rebalance,453409276.10110855,2.7929235415094595,72995.81373409234,2436107.8084067875
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2025-11-03,band_trigger_rebalance,543330857.7791412,5.519923117092746,146383.68983312647,195015.6967594457
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2026-02-02,band_trigger_rebalance,581792002.2591469,3.92365196118718,112495.86605472275,0.0
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2026-03-02,band_trigger_rebalance,608231061.0096065,4.487135996911492,136179.53474965694,0.0
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2026-04-01,band_trigger_rebalance,595041519.5586865,2.9826067967964276,89978.0894651102,0.0
monthly_band_2p5pp,Monthly + 2.5pp,monthly,2.5,2026-05-01,band_trigger_rebalance,637681759.020897,2.6478462985429885,84649.10948725622,0.0
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2013-11-01,band_trigger_rebalance,136854602.95206085,5.291783984309703,59339.567417432816,524446.511135576
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2017-02-01,band_trigger_rebalance,184652995.49530816,5.6872922798477195,78399.16248272565,1735908.073247057
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2018-09-03,band_trigger_rebalance,215396306.35538664,5.243452670280421,77543.61440594628,2146814.730088694
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2020-04-01,band_trigger_rebalance,231442836.98244745,7.814468299009475,86443.45315364089,592797.5774089138
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2020-07-01,band_trigger_rebalance,280548150.468546,5.790893573633602,83283.02869899484,1271269.6812106809
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2021-02-01,band_trigger_rebalance,310919249.341762,5.327653042024391,87000.00006438298,595263.3006692654
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2022-01-03,band_trigger_rebalance,359028286.57009804,5.481136981014146,153907.56929548454,4800546.687780964
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2024-07-01,band_trigger_rebalance,435196969.0813161,5.062201545529724,144849.3845160367,5860604.193001057
monthly_band_5pp,Monthly + 5pp,monthly,5.0,2026-02-02,band_trigger_rebalance,596881327.1670063,6.300717644325932,170532.18581850282,0.0
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2014-11-03,band_trigger_rebalance,157345905.65527365,7.948047659660659,96922.26660926342,1702294.4567276202
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2018-07-02,band_trigger_rebalance,211460229.48376542,7.636754188763531,109869.19400572432,3164187.110726607
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2021-08-02,band_trigger_rebalance,342859832.12489843,7.689749122081804,157701.9245687316,5934510.193878705
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2024-12-02,band_trigger_rebalance,471771261.154486,8.24525713599225,312069.188641446,12750924.83880245
monthly_band_7p5pp,Monthly + 7.5pp,monthly,7.5,2026-02-02,band_trigger_rebalance,610323582.6595436,9.616181143984132,257236.7208130239,0.0
monthly_band_10pp,Monthly + 10pp,monthly,10.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_10pp,Monthly + 10pp,monthly,10.0,2015-11-02,band_trigger_rebalance,177098417.35182568,10.006525412891085,127005.58363341879,2841179.6554017314
monthly_band_10pp,Monthly + 10pp,monthly,10.0,2020-07-01,band_trigger_rebalance,287941087.2697007,10.075848540960406,153444.49597667533,5492201.657595066
monthly_band_10pp,Monthly + 10pp,monthly,10.0,2024-03-01,band_trigger_rebalance,423050609.6962841,11.199020553306893,339273.3128584048,13449085.737481998
monthly_band_10pp,Monthly + 10pp,monthly,10.0,2026-03-02,band_trigger_rebalance,663076419.3923999,12.22235752818565,365215.1812053211,0.0
monthly_band_12p5pp,Monthly + 12.5pp,monthly,12.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_12p5pp,Monthly + 12.5pp,monthly,12.5,2017-06-01,band_trigger_rebalance,201470110.22669873,12.691715874022721,181420.82615162074,4884425.592071204
monthly_band_12p5pp,Monthly + 12.5pp,monthly,12.5,2021-11-01,band_trigger_rebalance,372469790.38095605,12.68889149259598,306369.69908503303,11928712.882520085
monthly_band_15pp,Monthly + 15pp,monthly,15.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_15pp,Monthly + 15pp,monthly,15.0,2018-06-01,band_trigger_rebalance,217141862.88163576,15.701019275981446,233748.19940883905,6912252.291845688
monthly_band_15pp,Monthly + 15pp,monthly,15.0,2025-09-01,band_trigger_rebalance,566986238.2573072,15.155309736769555,656751.7895324324,27371958.670993812
monthly_band_15pp,Monthly + 15pp,monthly,15.0,2026-03-02,band_trigger_rebalance,744289669.7322819,17.210112016343686,568683.2392368419,0.0
monthly_band_20pp,Monthly + 20pp,monthly,20.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
monthly_band_20pp,Monthly + 20pp,monthly,20.0,2020-06-01,band_trigger_rebalance,305520639.0660453,20.107112718853934,366415.2299011552,12880116.63865808
annual_band_0pp,Annual + 0pp,annual,0.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2011-01-03,band_trigger_rebalance,108977951.1661068,1.6754728796801426,12051.63781871803,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2012-01-02,band_trigger_rebalance,118201067.34656018,3.0629267792861348,17406.687661547297,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2013-01-02,band_trigger_rebalance,122948962.85736398,2.6837253006303854,17850.752434678638,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2014-01-02,band_trigger_rebalance,137972439.43335125,4.990219109866528,46806.95775043006,303328.7052009822
annual_band_0pp,Annual + 0pp,annual,0.0,2015-01-02,band_trigger_rebalance,159730150.17939934,2.27452410504268,22001.000557515603,987.5583028072119
annual_band_0pp,Annual + 0pp,annual,0.0,2016-01-04,band_trigger_rebalance,173441286.76718324,1.4323858693771563,13562.704659945415,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2017-01-02,band_trigger_rebalance,185120087.34951222,2.179587662681759,26046.610326025635,123741.44453554632
annual_band_0pp,Annual + 0pp,annual,0.0,2018-01-02,band_trigger_rebalance,194176102.11575785,4.271672645151825,42894.826389621514,509190.09079553327
annual_band_0pp,Annual + 0pp,annual,0.0,2019-01-02,band_trigger_rebalance,198252545.2772438,1.5167875674735154,16584.320765894707,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2020-01-02,band_trigger_rebalance,245932810.19946438,3.648064361274278,80457.15108372677,2066035.0519546936
annual_band_0pp,Annual + 0pp,annual,0.0,2021-01-04,band_trigger_rebalance,293251423.8224121,5.258266842991594,109396.01604746308,928630.6780862267
annual_band_0pp,Annual + 0pp,annual,0.0,2022-01-03,band_trigger_rebalance,353742697.78116375,5.758888387760875,168548.92118956745,4638668.1063818615
annual_band_0pp,Annual + 0pp,annual,0.0,2023-01-02,band_trigger_rebalance,296239731.60006225,3.2871155803591097,62617.273943085616,0.0
annual_band_0pp,Annual + 0pp,annual,0.0,2024-01-02,band_trigger_rebalance,369207235.25054675,5.472296995551399,119806.62650125258,2424139.0125277033
annual_band_0pp,Annual + 0pp,annual,0.0,2025-01-02,band_trigger_rebalance,462477255.1328595,3.840233607411797,154050.82982601767,5962806.151165283
annual_band_0pp,Annual + 0pp,annual,0.0,2026-01-02,band_trigger_rebalance,559517309.7109119,6.6839041617313635,168958.17908717375,0.0
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2013-01-02,band_trigger_rebalance,122741113.73948404,2.6415247800733592,19631.0324525473,0.0
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2014-01-02,band_trigger_rebalance,137737382.19495523,4.989890374564787,46727.829105072124,301966.51845907484
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2016-01-04,band_trigger_rebalance,173667382.01935694,3.423454873397996,33349.10590163019,398202.6242125636
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2018-01-02,band_trigger_rebalance,194780914.3754284,5.551247014832142,61111.214266808594,1328208.8864623394
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2020-01-02,band_trigger_rebalance,246168243.47749487,4.221190416559831,76020.08934807156,2243239.955894681
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2021-01-04,band_trigger_rebalance,293361442.5658481,5.272965142144686,109423.92080849734,936807.0938171108
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2022-01-03,band_trigger_rebalance,353867596.0693252,5.759656010263525,168612.15546231225,4648625.631441765
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2023-01-02,band_trigger_rebalance,296336003.4900922,3.2866180633981306,62651.45163334286,0.0
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2024-01-02,band_trigger_rebalance,369327206.2674386,5.472297986727151,119845.5612191215,2425385.606495895
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2025-01-02,band_trigger_rebalance,462627074.62326944,3.840266182602048,154100.88744391536,5964968.238971584
annual_band_2p5pp,Annual + 2.5pp,annual,2.5,2026-01-02,band_trigger_rebalance,559698334.733741,6.683915155218983,169012.5671985679,0.0
annual_band_5pp,Annual + 5pp,annual,5.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_5pp,Annual + 5pp,annual,5.0,2014-01-02,band_trigger_rebalance,139005235.01406595,6.092109569473855,69645.9381615514,781375.281521774
annual_band_5pp,Annual + 5pp,annual,5.0,2018-01-02,band_trigger_rebalance,198085576.21723253,7.249276195099028,102193.70058322995,2670814.8430873933
annual_band_5pp,Annual + 5pp,annual,5.0,2021-01-04,band_trigger_rebalance,298010454.4734465,7.440383968227607,99804.98253625486,3631636.268614827
annual_band_5pp,Annual + 5pp,annual,5.0,2022-01-03,band_trigger_rebalance,356806842.1139425,6.019630475929732,171284.21731084288,6082385.458402798
annual_band_5pp,Annual + 5pp,annual,5.0,2025-01-02,band_trigger_rebalance,468067379.9471181,5.9405561728615055,225788.64680958135,9350753.632802173
annual_band_5pp,Annual + 5pp,annual,5.0,2026-01-02,band_trigger_rebalance,562894643.00277,6.844404878904953,165921.81281244397,0.0
annual_band_7p5pp,Annual + 7.5pp,annual,7.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_7p5pp,Annual + 7.5pp,annual,7.5,2015-01-02,band_trigger_rebalance,163436033.57435828,8.000027552102049,103662.04807529612,1950978.8674281298
annual_band_7p5pp,Annual + 7.5pp,annual,7.5,2020-01-02,band_trigger_rebalance,257227845.91820163,9.804369681570721,176384.33220115432,5853597.904398212
annual_band_7p5pp,Annual + 7.5pp,annual,7.5,2022-01-03,band_trigger_rebalance,364482530.51221764,7.634022041818736,174701.12974457818,6907985.186459541
annual_band_7p5pp,Annual + 7.5pp,annual,7.5,2026-01-02,band_trigger_rebalance,580645549.6321735,8.263276963072464,266736.0443473728,9340404.914695546
annual_band_10pp,Annual + 10pp,annual,10.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_10pp,Annual + 10pp,annual,10.0,2017-01-02,band_trigger_rebalance,194099983.91827744,10.306446475319984,158247.50042858045,3972365.053670261
annual_band_10pp,Annual + 10pp,annual,10.0,2021-01-04,band_trigger_rebalance,310976679.94168293,10.72752619726761,160767.77316356025,5741392.962072689
annual_band_10pp,Annual + 10pp,annual,10.0,2025-01-02,band_trigger_rebalance,512762230.0570978,11.191299265510096,477109.7268755832,19399872.08856189
annual_band_12p5pp,Annual + 12.5pp,annual,12.5,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_12p5pp,Annual + 12.5pp,annual,12.5,2018-01-02,band_trigger_rebalance,208550750.6207032,13.615606815169693,205466.43597864988,5777684.663149327
annual_band_12p5pp,Annual + 12.5pp,annual,12.5,2024-01-02,band_trigger_rebalance,411367490.67908937,13.59980440549772,380270.98531318665,15273919.741727676
annual_band_15pp,Annual + 15pp,annual,15.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_15pp,Annual + 15pp,annual,15.0,2020-01-02,band_trigger_rebalance,280362862.91864896,18.0291359947695,348459.01895604096,11750003.150005287
annual_band_20pp,Annual + 20pp,annual,20.0,2010-01-04,initial_allocation,100000000.0,30.0,250000.0,0.0
annual_band_20pp,Annual + 20pp,annual,20.0,2021-01-04,band_trigger_rebalance,339737115.84331876,22.29477812236014,427939.77060864464,15682579.352669327
