year,flow_bucket,ticker,date,panel_foreign,panel_institution,panel_trading_value,year_month,krx_foreign,krx_institution,foreign_diff_pct,institution_diff_pct,foreign_sign_match,institution_sign_match,foreign_within_5pct,institution_within_5pct
2025,1억-10억,011150,2025-05-12,401033970.0,942200.0,2473204673.0,2025-05,399514212,943050,0.0038040148619293674,-0.0009013307883993425,True,True,True,True
2019,100억-1000억,011170,2019-03-29,-2583416500.0,16752263500.0,70767506500.0,2019-03,-2488465000,16562849500,-0.03815665480527152,0.011436075658358183,True,True,True,True
2019,100억-1000억,011170,2019-03-22,-17855864000.0,-6223307000.0,64428438500.0,2019-03,-17933875500,-6301498000,0.004349952133882049,0.012408319418652516,True,True,True,True
2019,1억-10억,011200,2019-03-11,-373442260.0,553430675.0,3762074840.0,2019-03,-374667995,549844260,0.0032715230987370564,0.006522601509016389,True,True,True,True
2021,>1000억,011200,2021-07-06,-114125726300.0,11426378150.0,385473592100.0,2021-07,-114387550700,11433899450,0.0022889239117172564,-0.0006578070791063323,True,True,True,True
2021,100억-1000억,011210,2021-06-14,-6370918400.0,-6802700800.0,52691157500.0,2021-06,-6425433000,-6849906700,0.008484190870872049,0.00689146612756054,True,True,True,True
2022,10억-100억,011210,2022-12-23,966428100.0,-1683610500.0,7051589000.0,2022-12,967313400,-1682299300,-0.0009152152756283537,-0.0007794094665556836,True,True,True,True
2025,<1억,011230,2025-12-05,31104000.0,-57600.0,122739340.0,2025-12,30393400,-57600,0.02338007593753907,0.0,True,True,True,True
2022,<1억,011280,2022-01-21,23306250.0,528000.0,491054565.0,2022-01,23292725,528060,0.0005806534014375733,-0.00011362345188046812,True,True,True,True
2022,1억-10억,011280,2022-02-21,98842500.0,-1540080.0,1432385585.0,2022-02,98192150,-1540185,0.00662323821201593,6.817362849268107e-05,True,True,True,True
2024,<1억,011390,2024-10-15,-4497800.0,575300.0,304089600.0,2024-10,-4695700,576300,0.042144941116340484,-0.0017352073572791948,True,True,True,True
2022,<1억,011420,2022-05-03,-63099945.0,-2385.0,547376000.0,2022-05,-62724295,-2250,-0.005988907487919952,-0.06,True,True,True,False
2026,<1억,011420,2026-04-30,36122880.0,-139840.0,178829031.0,2026-04,34962457,-139840,0.033190544932239746,0.0,True,True,True,True
2025,<1억,011500,2025-12-19,-2122900.0,-12199200.0,842169945.0,2025-12,-2539485,-12118110,0.16404310322762292,-0.006691637557341863,True,True,False,True
2022,10억-100억,011700,2022-03-24,-6338103320.0,-804251920.0,163399968200.0,2022-03,-6376671150,-805530170,0.006048270185612442,0.0015868431097993511,True,True,True,True
2018,1억-10억,011760,2018-07-16,-204092400.0,-369579600.0,8289312950.0,2018-07,-203646900,-371980550,-0.002187610024999153,0.006454504140068614,True,True,True,True
2022,<1억,011760,2022-04-13,-29876700.0,4979450.0,1849856750.0,2022-04,-32777400,4968550,0.08849695216826228,0.002193798995682845,True,True,False,True
2025,1억-10억,011760,2025-03-12,-534476600.0,-45624600.0,4393356975.0,2025-03,-555648000,-46851725,0.038102179797281734,0.026191671704723786,True,True,True,True
2021,10억-100억,011780,2021-03-18,-2439843000.0,5919535000.0,83956115500.0,2021-03,-2355866500,5969112000,-0.03564569554344442,-0.00830559051329578,True,True,True,True
2021,100억-1000억,011780,2021-04-21,17732724000.0,5620260000.0,296864415500.0,2021-04,17599113000,5627680000,0.00759191670625673,-0.0013184829272453302,True,True,True,True
2022,10억-100억,011780,2022-09-22,-621504000.0,-1465365000.0,9163280000.0,2022-09,-618696000,-1466643000,-0.0045385779122541605,0.0008713776972310235,True,True,True,True
2025,10억-100억,011780,2025-10-21,905380000.0,-854647500.0,9630562900.0,2025-10,907087300,-853687100,-0.0018821782644294547,-0.0011250023574211206,True,True,True,True
2020,1억-10억,011810,2020-01-10,-11113710.0,128169450.0,267690750.0,2020-01,-11297440,127546420,0.016262976391111614,0.0048847313785835775,True,True,True,True
2020,<1억,011810,2020-04-17,4544850.0,-953250.0,324386190.0,2020-04,5090390,-936470,-0.10717057042780612,-0.01791835296378955,True,True,False,True
2021,<1억,011810,2021-01-14,18431800.0,-487210.0,175119520.0,2021-01,18473190,-487320,-0.002240544269831036,0.00022572437002380365,True,True,True,True
2018,1억-10억,011930,2018-04-16,236876840.0,877150.0,850320845.0,2018-04,234663720,870460,0.00943102751460686,0.007685591526319417,True,True,True,True
2019,1억-10억,011930,2019-03-29,88091525.0,-83821005.0,1684722415.0,2019-03,87709260,-83075830,0.00435831974867876,-0.008969817093611944,True,True,True,True
2021,10억-100억,011930,2021-08-05,937186880.0,95297920.0,4982925875.0,2021-08,924151145,95458095,0.014105630957152577,-0.001677961413330111,True,True,True,True
2024,1억-10억,011930,2024-01-29,127340760.0,16704100.0,2260029849.0,2024-01,127706187,16720178,-0.0028614666883758732,-0.000961592633762631,True,True,True,True
2024,<1억,011930,2024-12-26,-50048400.0,-20450410.0,386196144.0,2024-12,-50750960,-20383087,0.013843284934905664,-0.0033028853774700563,True,True,True,True
2024,1억-10억,012030,2024-04-19,-49904393.0,122166352.0,552558726.0,2024-04,-49503182,120629421,-0.008104751730908934,0.012740929926207636,True,True,True,True
2026,10억-100억,0120G0,2026-01-22,-1665882800.0,2062287100.0,46395494200.0,2026-01,-1577611900,1939494450,-0.05595222754087999,0.06331167897902466,True,True,False,False
2019,<1억,012160,2019-02-27,-96542820.0,1642410.0,1263279110.0,2019-02,-97361365,1651755,0.00840728763406306,-0.005657618714639883,True,True,True,True
2021,<1억,012160,2021-11-16,-6783660.0,-11659555.0,397180870.0,2021-11,-6768390,-11620230,-0.0022560756693984834,-0.0033841843061626145,True,True,True,True
2025,<1억,012160,2025-08-05,3023566.0,385910.0,39420472.0,2025-08,3004659,344430,0.006292560986121886,0.12043085677786487,True,True,True,False
2024,<1억,012170,2024-10-02,-56946645.0,14742.0,281930183.0,2024-10,-57719232,14742,0.01338526125919347,0.0,True,True,True,True
2026,<1억,012170,2026-04-20,-9063624.0,-42456.0,62265711.0,2026-04,-9887657,-42456,0.08333956163730194,0.0,True,True,False,True
2026,<1억,012170,2026-04-21,-11000785.0,0.0,48937830.0,2026-04,-11631689,0,0.05424010218980236,0.0,True,True,False,True
2021,<1억,012200,2021-09-24,-2983500.0,-58741800.0,443842210.0,2021-09,-2974960,-59525670,-0.0028706268319574043,0.013168604402100808,True,True,True,True
2018,100억-1000억,012330,2018-01-02,4806671000.0,-17728374000.0,46915453500.0,2018-01,4845525000,-17824509500,-0.008018532563550906,0.005393444346953839,True,True,True,True
2018,>1000억,012330,2018-01-26,-9665094000.0,-98575398000.0,329868198500.0,2018-01,-9673197500,-98683676000,0.0008377271321091087,0.0010972230098116734,True,True,True,True
2018,100억-1000억,012330,2018-10-01,-6863818000.0,-7742956000.0,35638498347.0,2018-10,-6885991000,-7756854000,0.003220015826334946,0.0017917057611242908,True,True,True,True
2018,100억-1000억,012330,2018-12-14,-3878709000.0,9723339000.0,45920697500.0,2018-12,-3895549500,9738921500,0.004323010142728259,-0.0016000231647826713,True,True,True,True
2019,100억-1000억,012330,2019-02-22,-16539876000.0,16965450000.0,50913081000.0,2019-02,-16642150000,17106779000,0.0061454800010815915,-0.00826157864084174,True,True,True,True
2020,100억-1000억,012330,2020-03-26,-17263291000.0,6733774000.0,113514086500.0,2020-03,-17781653500,6939236000,0.029151535317005248,-0.029608735025008517,True,True,True,True
2021,100억-1000억,012330,2021-08-10,-3967440000.0,-13905552000.0,49908689000.0,2021-08,-3961446000,-13886091500,-0.0015130838587727815,-0.0014014382664841291,True,True,True,True
2022,10억-100억,012450,2022-11-25,1897681500.0,-526812000.0,30200012200.0,2022-11,1912909000,-518086200,-0.00796038912462642,-0.01684237101856795,True,True,True,True
2023,100억-1000억,012450,2023-09-04,-8031831500.0,2873606500.0,26757884100.0,2023-09,-8055417300,2889794800,0.0029279426653663243,-0.005601885642537664,True,True,True,True
2024,100억-1000억,012450,2024-12-05,53226096000.0,-19400920000.0,265942531000.0,2024-12,54399017000,-19950837000,-0.021561437406120775,0.027563605476802804,True,True,True,True
2025,>1000억,012450,2025-05-07,112597460000.0,30524330000.0,401580447000.0,2025-05,108746078500,29189559000,0.035416279401744126,0.045727686396358366,True,True,True,True
2025,100억-1000억,012450,2025-07-22,-3935096000.0,30212096000.0,189854870218.0,2025-07,-3948589500,30057866000,0.0034172962269184985,0.005131102786871164,True,True,True,True
2020,100억-1000억,012510,2020-06-05,-9732269500.0,-4145833500.0,38061273500.0,2020-06,-9772364000,-4136795000,0.0041028455346116864,-0.0021849040138561373,True,True,True,True
2020,1억-10억,012510,2020-08-04,-52668000.0,48801500.0,14420770250.0,2020-08,-53164500,48865500,0.00933893857743419,-0.0013097174898445733,True,True,True,True
2019,10억-100억,012600,2019-05-10,-7285740.0,-1071546600.0,3905960805.0,2019-05,-9610820,-1103674040,0.24192316576525208,0.02910953672517295,True,True,False,True
2026,1억-10억,012610,2026-01-07,-620470000.0,-8830000.0,50848965108.0,2026-01,-672123252,-10223305,0.07685086306164572,0.13628714001978812,True,True,False,False
2019,<1억,012690,2019-10-14,90621240.0,-2617920.0,1716740980.0,2019-10,91063290,-2588505,-0.004854316157476849,-0.011363702214212451,True,True,True,True
2024,1억-10억,012690,2024-10-28,461364025.0,1350645.0,8661183550.0,2024-10,429669610,1212805,0.07376461881956231,0.11365388500212317,True,True,False,False
2018,1억-10억,012750,2018-08-20,207721800.0,-74903400.0,2242556300.0,2018-08,210280400,-74944700,-0.012167562930258835,0.0005510729911521429,True,True,True,True
2023,<1억,012800,2023-05-03,-28078824.0,-9396741.0,3728357166.0,2023-05,-37758641,-9330656,0.25636031233221557,-0.0070825673993339805,True,True,False,True
2018,1억-10억,013360,2018-07-24,198469080.0,24510.0,758805570.0,2018-07,196655080,24510,0.009224272263904904,0.0,True,True,True,True
2021,<1억,013520,2021-12-10,-29170080.0,-271530.0,92634840.0,2021-12,-29118280,-271400,-0.001778951229262168,-0.00047899778924097276,True,True,True,True
2018,<1억,013580,2018-05-08,-48468000.0,63000.0,1601987750.0,2018-05,-49289200,62850,0.01666085065288136,0.002386634844868735,True,True,True,True
2018,<1억,013580,2018-11-27,26860400.0,17786800.0,123723350.0,2018-11,26003600,17702950,0.03294928394529988,0.00473649871914003,True,True,True,True
2026,1억-10억,013580,2026-03-30,826549800.0,-26277450.0,2309708650.0,2026-03,866038425,-25925950,-0.04559685097113329,-0.013557844553430058,True,True,True,True
2019,<1억,013700,2019-05-27,-711450.0,960075.0,127329975.0,2019-05,-730300,964645,0.025811310420375187,-0.00473749410404864,True,True,True,True
2021,<1억,013700,2021-06-02,52884260.0,-85280.0,1524558295.0,2021-06,51875195,-84870,0.019451782301734,-0.004830917874396135,True,True,True,True
2022,<1억,013870,2022-01-24,-50779480.0,672760.0,303438570.0,2022-01,-51516410,675640,0.01430476230777727,-0.004262625066603517,True,True,True,True
2020,10억-100억,013890,2020-03-11,-2368208500.0,4885605000.0,13703135800.0,2020-03,-2391504400,4932624100,0.009741106894890095,-0.00953226904113776,True,True,True,True
2026,<1억,013890,2026-03-23,-53530400.0,409220.0,346725835.0,2026-03,-53385950,409090,-0.00270576809066805,0.00031777848395218654,True,True,True,True
2021,10억-100억,014160,2021-07-21,1868755400.0,198682210.0,153917889310.0,2021-07,1896651150,198575640,-0.014707897126996708,0.0005366720711563614,True,True,True,True
2024,<1억,014160,2024-08-28,-67806644.0,-72284.0,154094399.0,2024-08,-68915651,-71955,0.016092237161047785,-0.004572302133277743,True,True,True,True
2022,1억-10억,014280,2022-06-28,-142761870.0,2165340.0,336271650.0,2022-06,-143385310,2176130,0.004348004687509481,-0.004958343481317752,True,True,True,True
2020,<1억,014440,2020-07-08,-29920.0,-157760.0,47376095.0,2020-07,-29865,-156665,-0.001841620626151013,-0.006989436057830403,True,True,True,True
2024,<1억,014440,2024-06-24,-29134200.0,-1585920.0,111626520.0,2024-06,-28986495,-1570040,-0.005095648853026211,-0.010114391990012994,True,True,True,True
2018,<1억,014530,2018-11-27,-434850.0,83625.0,23468625.0,2018-11,-435965,83625,0.0025575447570332483,0.0,True,True,True,True
2024,1억-10억,014580,2024-06-26,120231840.0,-914290.0,730394060.0,2024-06,119142740,-915640,0.009141136086009102,0.0014743785767332139,True,True,True,True
2025,<1억,014580,2025-05-22,-22389510.0,-56038245.0,393885342.0,2025-05,-22217670,-55932987,-0.007734384388642013,-0.0018818590896996078,True,True,True,True
2023,10억-100억,014680,2023-07-19,-58225000.0,-3180275000.0,12276868000.0,2023-07,-86033500,-3145090000,0.32322874229224663,-0.011187279219354612,True,True,False,True
2023,10억-100억,014680,2023-09-01,-1011545600.0,15142400.0,23700730400.0,2023-09,-1000705800,28685200,-0.010832154665237275,-0.4721180260203868,True,True,True,False
2024,10억-100억,014680,2024-01-08,1059086000.0,-590212000.0,5611552000.0,2024-01,1048791000,-581761500,0.00981606440177309,-0.014525711997098466,True,True,True,True
2024,100억-1000억,014680,2024-01-10,9271340000.0,-6059287000.0,17128140000.0,2024-01,9197836000,-6001762500,0.007991444944223837,-0.009584601190067085,True,True,True,True
2019,1억-10억,014710,2019-08-30,75265300.0,-153853700.0,852926950.0,2019-08,75916370,-153880740,-0.008576147674078726,0.00017572049627523237,True,True,True,True
2024,<1억,014710,2024-12-19,-11486060.0,130140.0,106223010.0,2024-12,-11089455,128175,-0.035764156128502256,0.015330602691632533,True,True,True,True
2026,<1억,014710,2026-04-06,-369200.0,-78100.0,50307950.0,2026-04,-370900,-78080,0.004583445672688056,-0.00025614754098360657,True,True,True,True
2020,<1억,014790,2020-06-03,-53760000.0,-36560000.0,3998441685.0,2020-06,-59828640,-36580410,0.10143369463186862,0.000557948913093101,True,True,False,True
2021,1억-10억,014790,2021-05-25,-118948880.0,-3567480.0,975053120.0,2021-05,-119583630,-3566750,0.005308000769001576,-0.00020466811523095255,True,True,True,True
2023,1억-10억,014830,2023-11-03,779011200.0,191188800.0,3296112300.0,2023-11,777422200,191621300,0.002043934428422548,-0.002257055974466304,True,True,True,True
2018,<1억,014910,2018-10-23,7127520.0,62000.0,2844253570.0,2018-10,1527380,61665,3.66650080530058,0.005432579258898889,True,True,False,True
2026,<1억,014910,2026-03-24,9419564.0,-1670998.0,439165957.0,2026-03,-3747603,-1588121,3.5134903563691244,-0.052185570243073416,False,True,False,False
2019,<1억,014990,2019-03-12,27176760.0,31599360.0,1630226615.0,2019-03,26127790,31852115,0.040147674181398425,-0.007935265837135148,True,True,True,True
2022,<1억,014990,2022-01-07,39797100.0,-446040.0,134778345.0,2022-01,39699675,-445875,0.002454050316532818,-0.0003700588730025231,True,True,True,True
2024,<1억,014990,2024-02-22,8818950.0,-70707.0,60135704.0,2024-02,8760474,-70718,0.0066749812852592225,0.0001555473853898583,True,True,True,True
2018,<1억,015020,2018-02-13,-9972457.0,0.0,63440518.0,2018-02,-9917989,0,-0.0054918391218219745,0.0,True,True,True,True
2024,<1억,015020,2024-10-11,8546913.0,-657.0,130140800.0,2024-10,8667066,-686,-0.013863168920139756,0.04227405247813411,True,True,True,True
2018,<1억,015590,2018-10-29,6258600.0,403750.0,131466126.0,2018-10,6431289,411912,-0.02685138235896412,-0.019814911922934997,True,True,True,True
2019,<1억,015590,2019-07-12,23500680.0,-18485880.0,604595539.0,2019-07,22615328,-18394119,0.0391483156910216,-0.004988605325430373,True,True,True,True
2023,1억-10억,015590,2023-01-09,31307115.0,127400091.0,278376417.0,2023-01,30953027,126950998,0.01143952738451073,0.003537530283928922,True,True,True,True
2018,100억-1000억,015760,2018-09-14,-11907465700.0,2692136200.0,39418004400.0,2018-09,-11926748600,2690538050,0.0016167776019023325,0.0005939889978511919,True,True,True,True
2020,100억-1000억,015760,2020-12-16,-17138013200.0,-4564688400.0,105711649800.0,2020-12,-17290493450,-4589031200,0.008818733279124547,0.005304561886613454,True,True,True,True
2024,>1000억,015760,2024-02-26,17414880000.0,91783176800.0,291019581250.0,2024-02,17504710750,90646746750,-0.005131804305878062,0.012536909384450689,True,True,True,True
2025,>1000억,015760,2025-10-17,84519995700.0,20427765400.0,333281000825.0,2025-10,83739701975,20491943100,0.009318085765733345,-0.0031318503905078676,True,True,True,True
2023,10억-100억,015890,2023-05-11,350676000.0,-1422866000.0,18244078750.0,2023-05,348681610,-1400470950,0.005719802658935755,-0.015991084998942678,True,True,True,True
2022,1억-10억,016090,2022-01-17,-126394800.0,10737300.0,513800460.0,2022-01,-126959890,10892685,0.004450933282944716,-0.014265077894017866,True,True,True,True
2022,10억-100억,016360,2022-06-21,-435547350.0,1418666200.0,6174323050.0,2022-06,-432126800,1412600950,-0.007915616434805709,0.0042936754360812235,True,True,True,True
2021,10억-100억,016380,2021-07-27,1374543600.0,871840200.0,6790666150.0,2021-07,1370590100,885617200,0.0028845239725575136,-0.015556382599615275,True,True,True,True
2021,1억-10억,016380,2021-12-07,-352141050.0,-35182350.0,2088714600.0,2021-12,-350794400,-35106500,-0.003838858317008481,-0.002160568555680572,True,True,True,True
2022,100억-1000억,016380,2022-05-02,-21334211200.0,-7457600.0,117284811150.0,2022-05,-21771186650,-7476250,0.020071273882537773,0.0024945661260658753,True,True,True,True
2020,<1억,016450,2020-02-07,-26108160.0,-64584000.0,196693290.0,2020-02,-26184620,-64484340,0.0029200347379492236,-0.001545491510031738,True,True,True,True
2020,<1억,016450,2020-05-08,-6034150.0,-14160490.0,63705150.0,2020-05,-6019960,-14074620,-0.00235715851932571,-0.006101052817056517,True,True,True,True
2022,<1억,016450,2022-08-18,4594240.0,-9393580.0,66753710.0,2022-08,4513520,-9287210,0.01788404615466421,-0.0114533858930723,True,True,True,True
2025,<1억,016450,2025-12-08,-24495750.0,-22614750.0,138986535.0,2025-12,-24818735,-23003700,0.013013757550495624,0.016908149558549277,True,True,True,True
2025,<1억,016450,2025-12-23,-47976400.0,-13907960.0,111322007.0,2025-12,-47720925,-13779412,-0.005353521542174633,-0.00932899023557754,True,True,True,True
2026,<1억,016450,2026-01-21,-31427235.0,-420525.0,100439139.0,2026-01,-31514004,-421490,0.0027533473689982397,0.0022894967852143586,True,True,True,True
2023,<1억,016590,2023-01-20,171400.0,-771300.0,120218700.0,2023-01,171400,-771400,0.0,0.00012963443090484831,True,True,True,True
2019,<1억,016740,2019-09-27,75492025.0,-212875.0,223417985.0,2019-09,75623490,-198385,-0.0017384148761185182,-0.07303979635557124,True,True,True,False
2020,1억-10억,016740,2020-10-13,151716840.0,-340340.0,2545010355.0,2020-10,151823435,-340550,-0.0007020984606230257,0.0006166495375128469,True,True,True,True
2021,1억-10억,016740,2021-10-29,-58470720.0,70792240.0,1594143800.0,2021-10,-61488585,71069295,0.04908008535242761,-0.003898378336242114,True,True,True,True
2021,1억-10억,016740,2021-11-09,-362236300.0,122644600.0,1329678990.0,2021-11,-364516560,123665860,0.006255573135003798,-0.008258220983543882,True,True,True,True
2025,<1억,016740,2025-03-11,35790160.0,-3656120.0,116229560.0,2025-03,35602975,-3628920,0.0052575662567524205,-0.007495342967053558,True,True,True,True
2020,<1억,016880,2020-11-25,7721040.0,-111300.0,118000175.0,2020-11,7812935,-111300,-0.011761905097124192,0.0,True,True,True,True
2020,<1억,016880,2020-11-18,5274150.0,-2359350.0,151102540.0,2020-11,5243365,-2341710,0.0058712296397447055,-0.007532956685499058,True,True,True,True
2025,<1억,017040,2025-05-07,37908255.0,-15697.0,246827595.0,2025-05,-5840348,-15697,7.490752777060545,0.0,False,True,False,True
2024,<1억,017180,2024-02-08,-7214870.0,113620.0,90062160.0,2024-02,-7226010,91450,0.0015416530007569876,0.24242755604155275,True,True,True,False
2021,<1억,017370,2021-08-18,35869930.0,361030.0,1056316190.0,2021-08,34725920,357000,0.03294397959794874,0.011288515406162465,True,True,True,True
2023,1억-10억,017390,2023-06-08,-300088800.0,9900000.0,2534824100.0,2023-06,-301752600,9911800,0.005513788447887442,-0.0011905002118686818,True,True,True,True
2018,100억-1000억,017670,2018-05-29,7277952500.0,-4288147500.0,20039784500.0,2018-05,7255269500,-4273561000,0.0031264172888408903,-0.003413195693240368,True,True,True,True
2021,100억-1000억,017670,2021-02-16,22617861000.0,-19973576000.0,95831329925.0,2021-02,22502809500,-19801357000,0.005112761586503232,-0.008697333218122374,True,True,True,True
2022,100억-1000억,017670,2022-09-26,25752706500.0,6699109500.0,85228420150.0,2022-09,25537356100,6633280900,0.008432760194779914,0.009923987992126189,True,True,True,True
2026,100억-1000억,017670,2026-03-18,1184220800.0,11271209600.0,65431665550.0,2026-03,1176364000,11257853250,0.006678885106990693,0.0011864029227774842,True,True,True,True
2022,10억-100억,017800,2022-05-13,768627600.0,518763600.0,3808059300.0,2022-05,750339100,510245700,0.024373646528616195,0.01669372225968783,True,True,True,True
2024,1억-10억,017810,2024-05-14,-266485100.0,-70409150.0,1462201540.0,2024-05,-266481890,-70084660,-1.2045846717763822e-05,-0.004629971808381463,True,True,True,True
2026,1억-10억,017860,2026-01-07,-580463100.0,71640.0,1806453940.0,2026-01,-581094515,64320,0.0010865960419536914,0.11380597014925373,True,True,True,False
2018,<1억,017900,2018-12-03,4942000.0,-5476000.0,183587750.0,2018-12,4910555,-5402180,0.006403553162524399,-0.013664853818273363,True,True,True,True
2023,<1억,017900,2023-03-15,15766450.0,9615640.0,71741960.0,2023-03,15925355,9734020,-0.009978113517720641,-0.012161470800347646,True,True,True,True
2023,1억-10억,017900,2023-07-20,296326030.0,-8085.0,1217578955.0,2023-07,295587495,-8085,0.002498532625678228,0.0,True,True,True,True
2026,1억-10억,017900,2026-04-08,434897100.0,43934400.0,303568078105.0,2026-04,251038470,45741305,0.732392250478582,-0.039502698928244394,True,True,False,True
2024,1억-10억,017960,2024-12-12,281478000.0,-470364960.0,2088173280.0,2024-12,281304630,-469841020,0.0006163069552036879,-0.0011151431605524779,True,True,True,True
2025,10억-100억,017960,2025-09-17,-1925111000.0,1058399000.0,9894193375.0,2025-09,-1948412100,1071635950,0.01195902037356471,-0.012352095877335956,True,True,True,True
2019,10억-100억,018250,2019-03-18,1973649000.0,4256256000.0,35129204400.0,2019-03,1938093650,4175772050,0.018345527317526682,0.019274028619450146,True,True,True,True
2020,10억-100억,018250,2020-10-22,1045047500.0,1029848850.0,4412908050.0,2020-10,1024735100,1013750650,0.01982209841353146,0.015879841852629147,True,True,True,True
2023,100억-1000억,018260,2023-12-15,4070724800.0,-7449784000.0,40582604700.0,2023-12,4048006800,-7462426800,0.00561214472268179,0.0016941941728661244,True,True,True,True
2024,100억-1000억,018260,2024-04-19,6795877000.0,-7608935400.0,22134964200.0,2024-04,6767526400,-7566517400,0.0041892115854915615,-0.005606013672815977,True,True,True,True
2026,10억-100억,018260,2026-04-06,2459278800.0,-3902964000.0,13501964750.0,2026-04,2439835800,-3883307200,0.007968978896038823,-0.005061870974307672,True,True,True,True
2026,1억-10억,018500,2026-01-27,104174930.0,6520.0,1439095978.0,2026-01,105449364,6520,-0.012085743826771682,0.0,True,True,True,True
2023,1억-10억,018670,2023-02-21,224331900.0,-70994300.0,1192492100.0,2023-02,226488900,-71525200,-0.009523645529648473,0.007422558762506082,True,True,True,True
2023,10억-100억,018880,2023-06-16,1334078040.0,-1643096970.0,5436299600.0,2023-06,1333872740,-1640281350,0.0001539127338339638,-0.0017165469814065738,True,True,True,True
2025,10억-100억,018880,2025-01-23,-1069832570.0,519690820.0,3376941660.0,2025-01,-1072338090,523834660,0.0023365019142423636,-0.00791058766519955,True,True,True,True
2018,1억-10억,019170,2018-01-29,-375087680.0,-288918400.0,4891591360.0,2018-01,-376474370,-288831880,0.0036833583120147065,-0.000299551420708822,True,True,True,True
2020,10억-100억,019170,2020-08-11,933181500.0,-516075900.0,134408810000.0,2020-08,926931200,-512217200,0.006743003148453736,-0.007533327658657304,True,True,True,True
2026,<1억,019180,2026-04-29,-27510080.0,10899780.0,1159568600.0,2026-04,-35440880,10765435,0.2237754818729106,0.012479291361658864,True,True,False,True
2025,1억-10억,019490,2025-05-19,-181371450.0,-1154400.0,3860800622.0,2025-05,-183480022,-1105360,0.011492106753726026,-0.04436563653470363,True,True,True,True
2019,10억-100억,020000,2019-10-02,-691182100.0,-465915800.0,1807984200.0,2019-10,-697109000,-468716150,0.008502113729703676,0.005974511439386076,True,True,True,True
2021,<1억,020000,2021-12-28,-45630400.0,29385400.0,3103839800.0,2021-12,-44894150,33608100,-0.016399686818883975,-0.12564530574474606,True,True,True,False
2024,<1억,020120,2024-07-04,1719950.0,1120065.0,234828485.0,2024-07,1757705,1104530,-0.021479713603818614,0.014064805845020054,True,True,True,True
2024,<1억,020120,2024-10-28,28178980.0,1696405.0,138452465.0,2024-10,27836860,1690290,0.01229017928027802,0.0036177224026646315,True,True,True,True
2021,100억-1000억,020150,2021-11-10,-10840590000.0,3644131500.0,55938404500.0,2021-11,-10875001500,3646754000,0.003164275425617183,-0.000719132686219032,True,True,True,True
2021,1억-10억,020560,2021-04-21,-61155000.0,-901380000.0,8990986750.0,2021-04,-60789150,-899765400,-0.0060183437340380645,-0.0017944677579289,True,True,True,True
2024,10억-100억,020560,2024-11-20,975169080.0,949298760.0,4848622710.0,2024-11,957037440,936694590,0.018945591094116445,0.01345600811039167,True,True,True,True
2022,1억-10억,020760,2022-03-17,-80226300.0,-25778400.0,858038465.0,2022-03,-80059690,-25793700,-0.0020810722599600372,0.0005931680991870107,True,True,True,True
2019,1억-10억,021050,2019-11-25,268426980.0,50880.0,5008561530.0,2019-11,264417985,50855,0.015161582144270557,0.000491593746927539,True,True,True,True
2020,<1억,021050,2020-06-15,-666660.0,-10888780.0,7530948755.0,2020-06,-20356415,-11193715,0.9672506185396593,0.027241626216140038,True,True,False,True
2023,<1억,021050,2023-06-13,54960768.0,32076.0,1077208120.0,2023-06,53607366,33547,0.025246567794433326,-0.043848928369153724,True,True,True,True
2018,100억-1000억,021240,2018-12-13,-11367506500.0,12020077000.0,41459078250.0,2018-12,-11340167200,11995101900,-0.002410837469839069,0.0020821081978469897,True,True,True,True
2023,10억-100억,021240,2023-12-28,-141798800.0,2158327600.0,7792472100.0,2023-12,-133818300,2131118500,-0.05963683591855524,0.01276752090510218,True,True,False,True
2025,10억-100억,021240,2025-12-19,-1816487300.0,2042583600.0,19597751100.0,2025-12,-1819877050,2050460700,0.0018626258295855755,-0.003841624470052023,True,True,True,True
2020,<1억,023150,2020-11-03,41714900.0,18329750.0,273186990.0,2020-11,41591290,18251340,0.002972016496723232,0.004296122914810638,True,True,True,True
2025,<1억,023150,2025-05-30,-724190.0,-36470.0,24555700.0,2025-05,-725410,-64800,0.0016818075295350215,0.43719135802469133,True,True,True,False
2025,1억-10억,023150,2025-11-07,123094920.0,-123534580.0,184264035.0,2025-11,123094325,-123529580,4.833691561329086e-06,-4.0476135351548996e-05,True,True,True,True
2026,<1억,023150,2026-01-26,215730.0,87210.0,47607530.0,2026-01,217070,91940,-0.00617312387709034,-0.05144659560582989,True,True,True,False
2021,<1억,023350,2021-08-12,31838310.0,5299110.0,312849560.0,2021-08,32022320,5396880,-0.00574630445264428,-0.01811602259083026,True,True,True,True
2022,<1억,023350,2022-07-22,-57257200.0,64350.0,2193763410.0,2022-07,-60341930,64500,0.05112083753370169,-0.002325581395348837,True,True,False,True
2026,<1억,023350,2026-04-13,-47373740.0,5020.0,488405264.0,2026-04,-49255118,5050,0.038196599183865525,-0.005940594059405941,True,True,True,True
2018,10억-100억,023530,2018-06-27,-3104200000.0,1893437500.0,15435970000.0,2018-06,-3107391500,1904463500,0.0010270672362977114,-0.0057895570064745265,True,True,True,True
2024,<1억,023800,2024-03-05,86271760.0,-113260.0,897811350.0,2024-03,86238420,-98140,0.0003866026302429938,-0.15406562054208273,True,True,True,False
2023,<1억,023960,2023-11-23,-69027412.0,-279310.0,282676059.0,2023-11,-69709430,-282760,0.009783726534559242,0.01220115999434149,True,True,True,True
