date,nav,close
2013-04-02,1.1692763337875782,125.4140396118164
2013-04-03,1.1574214400428837,124.14250946044922
2013-04-04,1.1621185990139205,124.64631652832033
2013-04-05,1.1568989091153266,124.08646392822266
2013-04-08,1.1647283372661859,124.92623138427734
2013-04-09,1.1687550832243956,125.3581314086914
2013-04-10,1.183070410509003,126.89356231689452
2013-04-11,1.186947780623506,127.30944061279295
2013-04-12,1.1840399308660143,126.99755096435548
2013-04-15,1.1566008687414544,124.05449676513672
2013-04-16,1.1736755235160967,125.8858871459961
2013-04-17,1.1565267498704341,124.04654693603516
2013-04-18,1.1492940426495064,123.27078247070312
2013-04-19,1.1592854371782817,124.34243774414062
2013-04-22,1.1644298701041889,124.89421844482422
2013-04-23,1.1764348510061318,126.18184661865234
2013-04-24,1.1771801653348744,126.26178741455078
2013-04-25,1.1819520833591184,126.77361297607422
2013-04-26,1.1798642358522224,126.54967498779295
2013-04-29,1.1877680673995188,127.39742279052734
2013-04-30,1.1906012292351573,127.70130157470705
2013-05-01,1.180162347357449,126.58164978027344
2013-05-02,1.1911234045059436,127.75730895996094
2013-05-03,1.2032015084399486,129.0527801513672
2013-05-06,1.2062593030919804,129.38075256347656
2013-05-07,1.2123733275062527,130.03652954101562
2013-05-08,1.2178908443846561,130.62832641601562
2013-05-09,1.2144610327504404,130.2604522705078
2013-05-10,1.2184129485240884,130.684326171875
2013-05-13,1.2193820420929746,130.78826904296875
2013-05-14,1.23198324600537,132.1398468017578
2013-05-15,1.2386189477709497,132.85157775878906
2013-05-16,1.2328029637305493,132.22776794433594
2013-05-17,1.244732972185222,133.50735473632812
2013-05-20,1.2446587110514935,133.4993896484375
2013-05-21,1.2464480913963925,133.69131469726562
2013-05-22,1.2372020111963598,132.69960021972656
2013-05-23,1.2336229659811453,132.3157196044922
2013-05-24,1.2325791844904057,132.20376586914062
2013-05-28,1.2399614809491029,132.99557495117188
2013-05-29,1.2319084158208082,132.13182067871094
2013-05-30,1.2364569813930335,132.61968994140625
2013-05-31,1.2187105621098355,130.71624755859375
2013-06-03,1.225421947636227,131.43609619140625
2013-06-04,1.2195309911485566,130.8042449951172
2013-06-05,1.202456763162039,128.972900390625
2013-06-06,1.2133424210751391,130.14047241210938
2013-06-07,1.2287765022977561,131.7958984375
2013-06-10,1.2287765022977561,131.7958984375
2013-06-11,1.216101748565174,130.43643188476562
2013-06-12,1.2060355238518368,129.35675048828125
2013-06-13,1.2243774548319457,131.32406616210938
2013-06-14,1.2166982561010429,130.5004119873047
2013-06-17,1.2260925740431161,131.50802612304688
2013-06-18,1.235785216884478,132.54763793945312
2013-06-19,1.2187105621098355,130.71624755859375
2013-06-20,1.1885130260714907,127.47732543945312
2013-06-21,1.1923287964333031,127.8865966796875
2013-06-24,1.1772625354429753,126.27062225341795
2013-06-25,1.1885812410401169,127.4846420288086
2013-06-26,1.2003491411386906,128.74684143066406
2013-06-27,1.2073948440295685,129.50254821777344
2013-06-28,1.202447942874125,128.97195434570312
2013-07-01,1.2094939302904193,129.72769165039062
2013-07-02,1.2083692013186615,129.6070556640625
2013-07-03,1.2088941507122597,129.66336059570312
2013-07-05,1.2219365112830687,131.062255859375
2013-07-08,1.2289070994639684,131.80990600585938
2013-07-09,1.2377521410893255,132.75860595703125
2013-07-10,1.2382021180356535,132.80686950683594
2013-07-11,1.2550672198409816,134.61578369140625
2013-07-12,1.2555918847091632,134.67205810546875
2013-07-15,1.2603891254954833,135.1865997314453
2013-07-16,1.2556667148937248,134.68008422851562
2013-07-17,1.2588896765500839,135.02577209472656
2013-07-18,1.265786145859963,135.76547241210938
2013-07-19,1.2680344657018126,136.00662231445312
2013-07-22,1.2705078451481802,136.27191162109375
2013-07-23,1.2678095483600027,135.9824981689453
2013-07-24,1.2631621102055142,135.48402404785156
2013-07-25,1.2662354114927499,135.81365966796875
2013-07-26,1.2675844887554844,135.95835876464844
2013-07-29,1.263686917336404,135.54031372070312
2013-07-30,1.263686917336404,135.54031372070312
2013-07-31,1.264586728966352,135.63682556152344
2013-08-01,1.279203226404414,137.20455932617188
2013-08-02,1.2813768583244098,137.4376983642578
2013-08-05,1.2795029739307855,137.23670959472656
2013-08-06,1.2722322114353894,136.4568634033203
2013-08-07,1.2681092958863742,136.0146484375
2013-08-08,1.2727570185662793,136.51315307617188
2013-08-09,1.2690839377008838,136.1191864013672
2013-08-12,1.2675844887554844,135.95835876464844
2013-08-13,1.2713329688562747,136.36041259765625
2013-08-14,1.2648116463081618,135.66094970703125
2013-08-15,1.247121847582864,133.76358032226562
2013-08-16,1.242999501084682,133.32142639160156
2013-08-19,1.2350541288265646,132.46922302246094
2013-08-20,1.2411251899029327,133.12039184570312
2013-08-21,1.2334797074338952,132.30035400390625
2013-08-22,1.244723298321058,133.50631713867188
2013-08-23,1.2489204750038019,133.9564971923828
2013-08-26,1.2442738904255632,133.45811462402344
2013-08-27,1.224260230360313,131.31149291992188
2013-08-28,1.2286074942003051,131.77777099609375
2013-08-29,1.2305563510411994,131.98680114746094
2013-08-30,1.2266587796221189,131.56875610351562
2013-09-03,1.232205887143847,132.16372680664062
2013-09-04,1.2423997215065223,133.25709533691406
2013-09-05,1.2439737161110667,133.42591857910156
2013-09-06,1.2445733534265182,133.490234375
2013-09-09,1.2564909850255697,134.76849365234375
2013-09-10,1.265786145859963,135.76547241210938
2013-09-11,1.269758405200897,136.1915283203125
2013-09-12,1.266385925438123,135.82980346679688
2013-09-13,1.2692335980700071,136.13523864746094
2013-09-16,1.2765799020635065,136.92318725585938
2013-09-17,1.2822761009035246,137.53414916992188
2013-09-18,1.2971179424715216,139.1260528564453
2013-09-19,1.294943599237984,138.89283752441406
2013-09-20,1.2858902850076872,137.9217987060547
2013-09-23,1.2799402894960756,137.2836151123047
2013-09-24,1.2769270230717393,136.96041870117188
2013-09-25,1.2732363016305155,136.56455993652344
2013-09-26,1.2781326995245152,137.08973693847656
2013-09-27,1.272256822883924,136.45950317382812
2013-09-30,1.2654780048338024,135.732421875
2013-10-01,1.27549586022632,136.80691528320312
2013-10-02,1.274290610561669,136.67764282226562
2013-10-03,1.2625405644329857,135.4173583984375
2013-10-04,1.2721070202520923,136.4434356689453
2013-10-07,1.2611089747994415,135.26380920410156
2013-10-08,1.246422057320775,133.6885223388672
2013-10-09,1.2473255677811386,133.78543090820312
2013-10-10,1.2742156381143988,136.6696014404297
2013-10-11,1.2824250499591066,137.5501251220703
2013-10-14,1.2875473610338743,138.0995330810547
2013-10-15,1.2782073874463686,137.09774780273438
2013-10-16,1.296058654345578,139.01243591308594
2013-10-17,1.3047206038653631,139.94149780273438
2013-10-18,1.3135330673305214,140.88670349121094
2013-10-21,1.3136084665659162,140.89479064941406
2013-10-22,1.3212159648918398,141.71075439453125
2013-10-23,1.3148888309405458,141.03211975097656
2013-10-24,1.3192572919240733,141.50067138671875
2013-10-25,1.3252839670354544,142.14707946777344
2013-10-28,1.3273924426350525,142.37322998046875
2013-10-29,1.3344731421521703,143.1326904296875
2013-10-30,1.3278448380474215,142.4217529296875
2013-10-31,1.32407814831997,142.0177459716797
2013-11-01,1.327241786426971,142.35707092285156
2013-11-04,1.3319119866147864,142.8579864501953
2013-11-05,1.3276933282630905,142.40550231933594
2013-11-06,1.3344731421521703,143.1326904296875
2013-11-07,1.3176003581605944,141.3229522705078
2013-11-08,1.335376794875242,143.2296142578125
2013-11-11,1.33560270805601,143.25384521484375
2013-11-12,1.3328908963105448,142.96298217773438
2013-11-13,1.3435860644572415,144.11012268066406
2013-11-14,1.3502904791109263,144.8292236328125
2013-11-15,1.3561647908617265,145.45928955078125
2013-11-18,1.3514203295401828,144.95040893554688
2013-11-19,1.348482889139366,144.63534545898438
2013-11-20,1.3442647998385033,144.18292236328125
2013-11-21,1.3551110509814064,145.3462677001953
2013-11-22,1.3618898690315282,146.07334899902344
2013-11-25,1.360533820896087,145.9279022216797
2013-11-26,1.3609101057595199,145.96826171875
2013-11-27,1.3642249691254358,146.3238067626953
2013-11-29,1.3633207473515307,146.22682189941406
2013-12-02,1.3597806821183884,145.8471221923828
2013-12-03,1.3539055167913385,145.2169647216797
2013-12-04,1.3537551451086738,145.20083618164062
2013-12-05,1.3478047228089374,144.56260681152344
2013-12-06,1.3628686364645781,146.17832946777344
2013-12-09,1.3663338715131588,146.5500030517578
2013-12-10,1.3614377581445756,146.0248565673828
2013-12-11,1.346148073570875,144.38491821289062
2013-12-12,1.3417036443011194,143.90821838378906
2013-12-13,1.3415525613049133,143.8920135498047
2013-12-16,1.349913482933952,144.78878784179688
2013-12-17,1.345620278923111,144.32830810546875
2013-12-18,1.368593287846255,146.79234313964844
2013-12-19,1.3670116110554626,146.62269592285156
2013-12-20,1.3749631006100367,147.47555541992188
2013-12-23,1.3823088355527027,148.26344299316406
2013-12-24,1.3853383199257845,148.58837890625
2013-12-26,1.3923811775624964,149.34378051757812
2013-12-27,1.3923060628525181,149.33572387695312
2013-12-30,1.3920787270446673,149.31134033203125
2013-12-31,1.3986674821165106,150.01803588867188
2014-01-02,1.3852629206903895,148.58029174804688
2014-01-03,1.3850354426198304,148.55589294433594
2014-01-06,1.3810217848307835,148.12539672851562
2014-01-07,1.3895036297618708,149.03514099121094
2014-01-08,1.3898060802796999,149.0675811767578
2014-01-09,1.3907149967229786,149.16506958007812
2014-01-10,1.394502030017716,149.57125854492188
2014-01-13,1.3759477008141268,147.58116149902344
2014-01-14,1.3909423325308294,149.189453125
2014-01-15,1.3984395772578266,149.99359130859375
2014-01-16,1.3966218866339775,149.7986297607422
2014-01-17,1.3907149967229786,149.16506958007812
2014-01-21,1.3948047650609616,149.60372924804688
2014-01-22,1.3957132547161155,149.701171875
2014-01-23,1.384278605011716,148.47471618652344
2014-01-24,1.354743728668596,145.30686950683594
2014-01-27,1.3480790053105247,144.59202575683594
2014-01-28,1.3561057518377853,145.4529571533203
2014-01-29,1.3430807473173876,144.05592346191406
2014-01-30,1.3573178301124345,145.5829620361328
2014-01-31,1.3493661982951521,144.73008728027344
2014-02-03,1.3189989428458146,141.47296142578125
2014-02-04,1.328237483122308,142.4638671875
2014-02-05,1.3265711600200818,142.28514099121094
2014-02-06,1.3440649207333528,144.16148376464844
2014-02-07,1.3607261600776983,145.9485321044922
2014-02-10,1.3632252890742667,146.21658325195312
2014-02-11,1.3781440947674495,147.81674194335938
2014-02-12,1.3788256754028774,147.8898468017578
2014-02-13,1.3859445013258174,148.6533966064453
2014-02-14,1.393593540362562,149.47381591796875
2014-02-18,1.3952588676258304,149.65243530273438
2014-02-19,1.3860199005612122,148.66148376464844
2014-02-20,1.3941990104490536,149.53875732421875
2014-02-21,1.392608371107639,149.36814880371094
2014-02-24,1.4003333784306118,150.19671630859375
2014-02-25,1.3998034498422236,150.13987731933594
2014-02-26,1.3998787068149101,150.14794921875
2014-02-27,1.4072242994948678,150.93582153320312
2014-02-28,1.4107837124563378,151.31759643554688
2014-03-03,1.400863164756292,150.2535400390625
2014-03-04,1.4205533194228857,152.36546325683594
2014-03-05,1.4218409391956381,152.50357055664062
2014-03-06,1.4250970480630292,152.85281372070312
2014-03-07,1.4257028026749372,152.91778564453125
2014-03-10,1.4249451114905731,152.83651733398438
2014-03-11,1.4179025383792778,152.08114624023438
2014-03-12,1.4182816684968764,152.12181091308594
2014-03-13,1.402377551286062,150.4159698486328
2014-03-14,1.3984395772578266,149.99359130859375
2014-03-17,1.4110870165504168,151.35012817382812
2014-03-18,1.421158220458544,152.4303436279297
2014-03-19,1.4135857187588603,151.61813354492188
2014-03-20,1.4218409391956381,152.50357055664062
2014-03-21,1.4163255562578592,151.91200256347656
2014-03-24,1.4104686005574707,151.28379821777344
2014-03-25,1.4171623455080335,152.0017547607422
2014-03-26,1.406970218297858,150.9085693359375
2014-03-27,1.4040027604655918,150.5902862548828
2014-03-28,1.4109248370629637,151.33273315429688
2014-03-31,1.4224872386794094,152.57289123535156
2014-04-01,1.4319193985018883,153.58456420898438
2014-04-02,1.4367113755680017,154.09854125976562
2014-04-03,1.434809607683552,153.89456176757812
2014-04-04,1.417846629134919,152.0751495361328
2014-04-07,1.402177529918203,150.39451599121094
2014-04-08,1.4079583750696554,151.01455688476562
2014-04-09,1.4230962653336081,152.63821411132812
2014-04-10,1.393201891126634,149.4318084716797
2014-04-11,1.3806513327383907,148.08566284179688
2014-04-14,1.3915281703635765,149.25228881835938
2014-04-15,1.4011128358093445,150.2803192138672
2014-04-16,1.4157930669407215,151.85488891601562
2014-04-17,1.4177712298995242,152.0670623779297
2014-04-21,1.4227148590126768,152.59730529785156
2014-04-22,1.4291808413672642,153.29083251953125
2014-04-23,1.4258342534173991,152.931884765625
2014-04-24,1.428724462599063,153.24188232421875
2014-04-25,1.4170102666728692,151.98544311523438
2014-04-28,1.4214982283313622,152.46681213378906
2014-04-29,1.4281161472584056,153.1766357421875
2014-04-30,1.4323756350073813,153.6334991455078
2014-05-01,1.4325279983679622,153.64984130859375
2014-05-02,1.4304742939110564,153.4295654296875
2014-05-05,1.4332121397321393,153.7232208251953
2014-05-06,1.420737549630124,152.38522338867188
2014-05-07,1.4291050153437443,153.28269958496094
2014-05-08,1.4275832311531431,153.11947631835938
2014-05-09,1.4297133306844017,153.3479461669922
2014-05-12,1.4436334521653735,154.8409881591797
2014-05-13,1.4449264779210411,154.97967529296875
2014-05-14,1.4380803696098972,154.24537658691406
2014-05-15,1.4254539851981343,152.89109802246094
2014-05-16,1.430397614311287,153.4213409423828
2014-05-19,1.4356462546710183,153.9842987060547
2014-05-20,1.4265940785423876,153.0133819580078
2014-05-21,1.4386128589270348,154.302490234375
2014-05-22,1.4421119525001889,154.67779541015625
2014-05-23,1.447892370863516,155.29779052734375
2014-05-27,1.456792325894274,156.25238037109375
2014-05-28,1.4557270627345824,156.13812255859375
2014-05-29,1.4632584505115696,156.9459228515625
2014-05-30,1.4656153167998458,157.19871520996094
2014-06-02,1.4672893220883199,157.37826538085938
2014-06-03,1.466528358861665,157.29664611816406
2014-06-04,1.4694953899058065,157.61488342285156
2014-06-05,1.479079770826158,158.64288330078125
2014-06-06,1.4861532149451528,159.4015655517578
2014-06-09,1.4876741455595044,159.564697265625
2014-06-10,1.4878267934455018,159.58106994628906
2014-06-11,1.4826542636347069,159.02627563476562
2014-06-12,1.4721574097033694,157.90040588378906
2014-06-13,1.476645229099154,158.3817596435547
2014-06-16,1.4778618597804687,158.5122528076172
2014-06-17,1.4819698377451134,158.95286560058594
2014-06-18,1.4928469598957157,160.11952209472656
2014-06-19,1.4945201116079398,160.29898071289062
2014-06-20,1.4975544329131034,160.6244354248047
2014-06-23,1.4970962047296945,160.57528686523438
2014-06-24,1.4880777448629292,159.6079864501953
2014-06-25,1.494803072134733,160.32933044433594
2014-06-26,1.4937331143056676,160.21456909179688
2014-06-27,1.4966375497581605,160.52609252929688
2014-06-30,1.4958731722265066,160.44410705566406
2014-07-01,1.5058851948479846,161.51797485351562
2014-07-02,1.5074140921740005,161.6819610595703
2014-07-03,1.5148272596403969,162.47708129882812
2014-07-07,1.509553865569423,161.91146850585938
2014-07-08,1.4998472809826484,160.870361328125
2014-07-09,1.5065736040934103,161.59181213378906
2014-07-10,1.5006115162515938,160.95233154296875
2014-07-11,1.5026744677845385,161.17359924316406
2014-07-14,1.510242417077557,161.98532104492188
2014-07-15,1.5074140921740005,161.6819610595703
2014-07-16,1.5129932088050944,162.28036499023438
2014-07-17,1.4957970616775704,160.43594360351562
2014-07-18,1.511082478370022,162.07542419433594
2014-07-21,1.5082550070427154,161.77215576171875
2014-07-22,1.5148272596403969,162.47708129882812
2014-07-23,1.5181906345898402,162.83782958984375
2014-07-24,1.5182667451387766,162.8459930419922
2014-07-25,1.5111587311816668,162.08360290527344
2014-07-28,1.5117703185646147,162.14920043945312
2014-07-29,1.5052736074650364,161.45237731933594
2014-07-30,1.5055035040016367,161.47703552246094
2014-07-31,1.4757724473837817,158.28814697265625
2014-08-01,1.4712630040563366,157.80447387695312
2014-08-04,1.4818871831115956,158.94400024414062
2014-08-05,1.4675179382605454,157.4027862548828
2014-08-06,1.467976450969371,157.45196533203125
2014-08-07,1.4600275221435461,156.59938049316406
2014-08-08,1.4769188002872,158.41110229492188
2014-08-11,1.481198916128878,158.87017822265625
2014-08-12,1.479134826494267,158.64878845214844
2014-08-13,1.4891472759038697,159.7227020263672
2014-08-14,1.4961788947866266,160.47689819335938
2014-08-15,1.4958731722265066,160.44410705566406
2014-08-18,1.508407228140588,161.78848266601562
2014-08-19,1.5162800464174764,162.63290405273438
2014-08-20,1.520330123459846,163.0673065185547
2014-08-21,1.5247635985010632,163.54283142089844
2014-08-22,1.5223943553571655,163.28871154785156
2014-08-25,1.5301135299090984,164.1166534423828
2014-08-26,1.5311068081383943,164.2231903076172
2014-08-27,1.5304956475435711,164.1576385498047
2014-08-28,1.5296548749375645,164.0674591064453
2014-08-29,1.5340113858535955,164.53472900390625
2014-09-02,1.5332471505846499,164.4527587890625
2014-09-03,1.5324066625040598,164.36260986328125
2014-09-04,1.530189782720743,164.1248321533203
2014-09-05,1.5370688959802108,164.8626708984375
2014-09-08,1.5330943604359442,164.43637084960938
2014-09-09,1.523387918111878,163.39527893066406
