ticker,name,date,close,prev_close,daily_return,abs_return,open_vs_prev_close_pct,open_limit_move_29p,open,volume,trading_value,trade_value_zero_or_na,estimated_trade_value_flag,estimated_market_cap_flag,market_cap,shares_outstanding,in_dynamic_universe,source_panel,ratio,extreme_class_candidate
99340,하나니켈1호,2020-02-27,193.0,476.0,-0.5945378151260504,0.5945378151260504,-0.6869747899159664,True,149.0,6903918.0,1315842199.0,False,False,False,4391946600.0,22756200,False,2018_2024,0.4054621848739496,large_drop_candidate
214330,금호에이치티,2020-07-23,2385.0,5710.0,-0.5823117338003503,0.5823117338003503,-0.6147110332749562,True,2200.0,5654258.0,13105591735.0,False,False,False,66067416855.0,27701223,False,2018_2024,0.4176882661996497,large_drop_candidate
4800,효성,2018-07-13,56500.0,134000.0,-0.5783582089552239,0.5783582089552239,-0.4082089552238805,True,79300.0,6091316.0,353337551800.0,False,False,False,779426031500.0,13795151,True,2018_2024,0.4216417910447761,large_drop_candidate
3620,KG모빌리티,2023-04-28,13820.0,8760.0,0.5776255707762556,0.5776255707762556,0.5,True,13140.0,43756080.0,636595604540.0,False,False,False,2583732251680.0,186956024,True,2018_2024,1.5776255707762556,possible_corporate_event
57050,현대홈쇼핑,2024-01-02,42700.0,99000.0,-0.5686868686868687,0.5686868686868687,-0.5616161616161617,True,43400.0,16692.0,714149300.0,False,False,False,512400000000.0,12000000,False,2018_2024,0.4313131313131313,large_drop_candidate
17860,DS단석,2024-11-25,55800.0,128800.0,-0.5667701863354038,0.5667701863354038,-0.5807453416149069,True,54000.0,1300812.0,71861004400.0,False,False,False,327066343200.0,5861404,True,2018_2024,0.4332298136645963,large_drop_candidate
9410,태영건설,2020-09-22,9520.0,21600.0,-0.5592592592592592,0.5592592592592592,-0.5,True,10800.0,6743858.0,62983285930.0,False,False,False,370319412960.0,38899098,True,2018_2024,0.44074074074074077,large_drop_candidate
2390,한독,2024-01-02,14770.0,33300.0,-0.5564564564564565,0.5564564564564565,-0.572072072072072,True,14250.0,50521.0,727201600.0,False,False,False,203287382410.0,13763533,False,2018_2024,0.44354354354354353,large_drop_candidate
12200,계양전기,2024-01-02,1857.0,4085.0,-0.5454100367197062,0.5454100367197062,-0.5429620563035495,True,1867.0,17058.0,31534522.0,False,False,False,50552793453.0,27222829,False,2018_2024,0.4545899632802938,large_drop_candidate
339770,교촌에프앤비,2024-01-02,7600.0,16600.0,-0.5421686746987953,0.5421686746987953,-0.5463855421686747,True,7530.0,22368.0,168363800.0,False,False,False,189867304000.0,24982540,False,2018_2024,0.4578313253012048,large_drop_candidate
2820,SUN&L,2024-01-02,2435.0,5290.0,-0.5396975425330812,0.5396975425330812,-0.5283553875236295,True,2495.0,14030.0,34790110.0,False,False,False,30700453215.0,12607989,False,2018_2024,0.4603024574669187,large_drop_candidate
234080,JW생명과학,2018-04-25,27150.0,58300.0,-0.5343053173241852,0.5343053173241852,-0.5128644939965694,True,28400.0,207663.0,5727834650.0,False,False,False,429908141100.0,15834554,False,2018_2024,0.46569468267581476,large_drop_candidate
96300,베트남개발1,2022-01-03,166.0,356.0,-0.5337078651685394,0.5337078651685394,-0.5365168539325842,True,165.0,211216.0,35085428.0,False,False,False,22854915026.0,137680211,False,2018_2024,0.46629213483146065,large_drop_candidate
4440,삼일씨엔에스,2024-01-02,4365.0,9250.0,-0.528108108108108,0.528108108108108,-0.532972972972973,True,4320.0,26803.0,116819945.0,False,False,False,55574948655.0,12731947,False,2018_2024,0.4718918918918919,large_drop_candidate
24720,한국콜마홀딩스,2023-10-19,6670.0,13990.0,-0.5232308791994282,0.5232308791994282,-0.5003573981415297,True,6990.0,156585.0,1043515410.0,False,False,False,122626349200.0,18384760,False,2018_2024,0.4767691208005718,large_drop_candidate
34300,신세계건설,2023-01-02,16550.0,34700.0,-0.5230547550432276,0.5230547550432276,-0.5230547550432276,True,16550.0,7513.0,124060200.0,False,False,False,66200000000.0,4000000,False,2018_2024,0.4769452449567723,large_drop_candidate
71840,롯데하이마트,2023-01-02,12000.0,25150.0,-0.5228628230616302,0.5228628230616302,-0.5129224652087475,True,12250.0,21443.0,260494050.0,False,False,False,283292544000.0,23607712,False,2018_2024,0.47713717693836977,large_drop_candidate
42700,한미반도체,2022-04-06,16850.0,35000.0,-0.5185714285714286,0.5185714285714286,-0.5014285714285714,True,17450.0,566919.0,9631498700.0,False,False,False,1666797854900.0,98919754,False,2018_2024,0.48142857142857143,large_drop_candidate
4870,티웨이홀딩스,2024-01-02,497.0,1030.0,-0.5174757281553398,0.5174757281553398,-0.5446601941747573,True,469.0,432510.0,212384823.0,False,False,False,55471011421.0,111611693,False,2018_2024,0.4825242718446602,large_drop_candidate
281820,케이씨텍,2023-01-02,14850.0,30750.0,-0.5170731707317073,0.5170731707317073,-0.5138211382113821,True,14950.0,11993.0,179175050.0,False,False,False,309794106600.0,20861556,False,2018_2024,0.48292682926829267,large_drop_candidate
339770,교촌에프앤비,2024-12-27,5700.0,11750.0,-0.5148936170212766,0.5148936170212766,-0.505531914893617,True,5810.0,266181.0,1507229740.0,False,False,False,142400478000.0,24982540,False,2018_2024,0.4851063829787234,large_drop_candidate
375500,DL이앤씨,2022-04-08,63000.0,129000.0,-0.5116279069767442,0.5116279069767442,-0.4992248062015504,True,64600.0,536301.0,33771399700.0,False,False,False,1219600494000.0,19358738,True,2018_2024,0.4883720930232558,large_drop_candidate
99340,하나니켈1호,2019-08-29,440.0,896.0,-0.5089285714285714,0.5089285714285714,-0.4363839285714286,True,505.0,1825273.0,847098230.0,False,False,False,10012728000.0,22756200,False,2018_2024,0.49107142857142855,large_drop_candidate
210980,SK디앤디,2024-03-29,12200.0,24700.0,-0.5060728744939271,0.5060728744939271,-0.4331983805668016,True,14000.0,7210610.0,96680087220.0,False,False,False,208353186000.0,17078130,True,2018_2024,0.4939271255060729,large_drop_candidate
86280,현대글로비스,2024-07-12,124900.0,252500.0,-0.5053465346534654,0.5053465346534654,-0.4934653465346534,True,127900.0,407483.0,50558995300.0,False,False,False,4683750000000.0,37500000,True,2018_2024,0.49465346534653465,large_drop_candidate
267260,현대일렉트릭,2018-11-23,22150.0,44650.0,-0.503919372900336,0.503919372900336,-0.4871220604703248,True,22900.0,191426.0,4245219500.0,False,False,False,226058093450.0,10205783,False,2018_2024,0.49608062709966405,large_drop_candidate
520,삼일제약,2021-04-12,9930.0,19900.0,-0.5010050251256282,0.5010050251256282,-0.5005025125628141,True,9940.0,95353.0,953133350.0,False,False,False,133169859660.0,13410862,False,2018_2024,0.49899497487437183,large_drop_candidate
