signal_id,family,horizon_d,regime,ic_mean_pred,ic_tstat,ic_hit_rate,n_dates,decile_ls_exec_netcost,longonly_topdecile_exec_netcost,placebo_ic_5d,status,caveat,execution_note,label_note
sig_borrow_chg20,E_borrow,1,PRESENT,-0.0023392838405955217,-0.6248943143591384,0.4862036156041865,1051,-0.0004287200264536651,0.0031797820462133295,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_chg20,E_borrow,3,PRESENT,0.0011002891908294989,0.2848529325938061,0.49761677788369874,1049,0.00017109853243753285,0.0074956358499595225,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_chg20,E_borrow,5,PRESENT,0.002789195044566529,0.6521670184380058,0.5066921606118547,1046,0.0007582878706599932,0.010762870748294249,-0.0020927042245949294,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_chg20,E_borrow,10,PRESENT,0.01190346685368029,2.6388098785060254,0.5245428296438883,1039,0.009745644375448613,0.020492740920211843,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_chg20,E_borrow,20,PRESENT,0.012608255635513849,2.5973485225688533,0.5219084712755598,1027,0.016902699686057246,0.030306122719377354,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,1,FULL,-0.0005865698557245587,-0.215164298294806,0.5072319201995013,2005,0.0009533896723468697,0.003971530586647307,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,3,FULL,-0.0030109136948649547,-1.0559084258443916,0.4864593781344032,1994,-0.0006906847290069799,0.007337237792617943,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,5,FULL,-0.006224392741197524,-2.105407288666277,0.477364185110664,1988,-0.004107954208766321,0.008293194987431116,0.0009864427058377402,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,10,FULL,-0.012178205928142222,-3.9230658060227896,0.470944921677615,1979,-0.00931878322068925,0.00934343611054221,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,20,FULL,-0.009220076900520511,-2.911078238428613,0.4720528455284553,1968,-0.011139633628361916,0.01392027057814974,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,1,PAST,0.004577175866984548,1.1604660170977914,0.5214659685863874,955,0.0017304213777889856,0.0046106146563301125,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,3,PAST,-0.0011817797469157389,-0.2809275265157975,0.4931506849315068,949,0.0008805388027156516,0.009277050412762706,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,5,PAST,-0.008597811025561187,-1.9939301651654147,0.4682875264270613,946,-0.004622162926812699,0.009256925355971347,-0.001442852190434533,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,10,PAST,-0.009064934378367088,-1.9698343429869647,0.4687168610816543,943,-0.01068602341114172,0.010296481159185189,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,20,PAST,-0.0018870774807148685,-0.4116545237658557,0.5058324496288441,943,-0.008456683875861295,0.017922895685016683,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,1,PRESENT,-0.0052831195368552245,-1.40205753569841,0.4942857142857143,1050,0.00024908872825463716,0.0033922652742031964,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,3,PRESENT,-0.00467201237104085,-1.2055130192113268,0.48038277511961724,1045,-0.002111263626815649,0.005583409124548422,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,5,PRESENT,-0.004069638713358731,-1.0020081570684336,0.4856046065259117,1042,-0.0036417053423069613,0.0074193510090335806,-0.004367933928570907,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,10,PRESENT,-0.015012004259646036,-3.57642815150189,0.47297297297297297,1036,-0.008073075491610335,0.00847510617733416,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_pressure,E_borrow,20,PRESENT,-0.015966436366741703,-3.65150217864395,0.44097560975609756,1025,-0.013607947400662488,0.010237855479832159,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,1,FULL,-0.0005865698557245587,-0.215164298294806,0.5072319201995013,2005,0.0009533896723468697,0.003971530586647307,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,3,FULL,-0.0030109136948649547,-1.0559084258443916,0.4864593781344032,1994,-0.0006906847290069799,0.007337237792617943,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,5,FULL,-0.006224392741197524,-2.105407288666277,0.477364185110664,1988,-0.004107954208766321,0.008293194987431116,0.0024111095773958692,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,10,FULL,-0.012178205928142222,-3.9230658060227896,0.470944921677615,1979,-0.00931878322068925,0.00934343611054221,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,20,FULL,-0.009220076900520511,-2.911078238428613,0.4720528455284553,1968,-0.011139633628361916,0.01392027057814974,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,1,PAST,0.004577175866984548,1.1604660170977914,0.5214659685863874,955,0.0017304213777889856,0.0046106146563301125,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,3,PAST,-0.0011817797469157389,-0.2809275265157975,0.4931506849315068,949,0.0008805388027156516,0.009277050412762706,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,5,PAST,-0.008597811025561187,-1.9939301651654147,0.4682875264270613,946,-0.004622162926812699,0.009256925355971347,0.0034577926566522216,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,10,PAST,-0.009064934378367088,-1.9698343429869647,0.4687168610816543,943,-0.01068602341114172,0.010296481159185189,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,20,PAST,-0.0018870774807148685,-0.4116545237658557,0.5058324496288441,943,-0.008456683875861295,0.017922895685016683,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,1,PRESENT,-0.0052831195368552245,-1.40205753569841,0.4942857142857143,1050,0.00024908872825463716,0.0033922652742031964,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,3,PRESENT,-0.00467201237104085,-1.2055130192113268,0.48038277511961724,1045,-0.002111263626815649,0.005583409124548422,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,5,PRESENT,-0.004069638713358731,-1.0020081570684336,0.4856046065259117,1042,-0.0036417053423069613,0.0074193510090335806,0.007447486397317114,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,10,PRESENT,-0.015012004259646036,-3.57642815150189,0.47297297297297297,1036,-0.008073075491610335,0.00847510617733416,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
sig_borrow_cover,E_borrow,20,PRESENT,-0.015966436366741703,-3.65150217864395,0.44097560975609756,1025,-0.013607947400662488,0.010237855479832159,,measured_with_caveat,borrow BALANCE only (no fee/rebate/restriction); W000 item6; 2018+ coverage,long-only executable view; long-short statistical only,ic=close-to-close prediction; decile=T+1-open executability net cost
