signal_date,ticker,sector_code,sector_name,combined_variant,stock_rs_score,stock_foreign_flow_score,stock_institution_flow_score,stock_liquidity_score,foreign_flow_20,foreign_flow_60,institution_flow_20,institution_flow_60,liquidity_change,turnover_change,volatility_60d,sector_volatility_mean,sector_volatility_std,extreme_volatility,flow_confirm_bonus,flow_confirm_penalty,alignment_adjustment,liquidity_confirm_bonus,extreme_volatility_penalty,raw_stock_combined_score,stock_combined_score,eligible_for_score
2024-12-30,005490,04,철강금속,F007,,,,,-0.01991061528037105,-0.01232965430912913,0.025640829560904466,0.009188057450435551,0.907488002935879,1.1305229681783866,0.02752807960368222,0.060749022767737304,0.03322094316405508,False,0.0,1.0,-0.5,0.0,0.0,,,False
2025-03-31,005490,04,철강금속,F007,-0.6156613657128756,1.504438383922067,-0.2166905781397398,0.18170929711157272,0.04744405687778585,0.012909191951297517,0.013723501854688836,0.003921873966780263,1.4875406591104745,1.4082963345038049,0.0303664827564866,0.05489364368150463,0.021147973915463292,False,1.0,0.0,1.0,1.0,0.0,0.38433863428712445,0.6582937463543642,True
2025-06-30,005490,04,철강금속,F007,-1.1754259698487637,0.6775430690755128,-0.6581467395849847,-0.21903904854159342,0.02788829613257331,-0.007924950612323872,-0.02062099752078431,0.0019099996969479558,0.8972753416034981,0.9500218026412225,0.020890070142427806,0.06330930986192906,0.025900071360382707,False,0.0,0.0,0.0,0.0,0.0,-1.1754259698487637,-0.7026593959669214,True
2025-09-30,005490,04,철강금속,F007,,,,,-0.022443146145054896,-0.003126906565640992,-0.12667591938206063,-0.0053902303654361034,0.7651597883086187,0.77221713980651,0.01818179675756308,0.02993499466526038,0.011753197907697301,False,0.0,1.0,-1.0,0.0,0.0,,,False
2025-12-30,005490,04,철강금속,F007,-0.6970537405134426,0.707316154842562,1.2369974771145353,-0.4382475748638466,-0.0026257558074770622,-0.006295997992000694,0.015422216269454433,0.005069292195930442,0.8367737398787346,0.8213865647979565,0.022238376739321556,0.056038587500057205,0.023968513174083477,False,0.0,1.0,-0.5,0.0,0.0,-1.6970537405134425,-0.6494167359823251,True
2026-03-31,005490,04,철강금속,F007,-1.8023256717150218,0.11620604360810186,-1.5015068542012568,-0.5327582787367884,-0.028233775611539308,0.0035520479137875842,-0.046558599246044295,0.0017781053418849011,0.8122911438595387,0.8130139042148034,0.03932783563273668,0.06833771204445012,0.015141299015049955,False,0.0,0.0,0.0,0.0,0.0,-1.8023256717150218,-1.4991964361379913,True
2026-05-04,005490,04,철강금속,F007,0.19935068722313803,1.0602312571603076,1.2923762130477106,0.7046048587430582,0.07236391503884773,0.010184428328727667,0.08392472799424203,0.011040760736978739,1.2367733800129828,1.065043493011716,0.038474151351553146,0.050908042232738954,0.008881863851360828,False,1.0,0.0,1.0,1.0,0.0,1.199350687223138,1.0441436488121163,True
2011-06-30,005690,09,소비재/유통,F007,,,,,,,,,,,,0.036250815457987015,0.017971630301518583,False,0.0,0.0,0.0,0.0,0.0,,,False
2018-03-30,005690,09,소비재/유통,F007,2.630560019224908,-1.6759621905368802,0.46756800700542983,2.301925969584244,-0.001027799032403956,-0.007139979089829017,-2.9513497280914238e-05,-0.0028075819398551,2.0994853274251226,1.2026727423962587,0.07792378790986881,0.03512238484473943,0.017401335103191758,True,0.0,1.0,-1.0,1.0,1.0,1.630560019224908,2.518766104774793,True
2018-06-29,005690,09,소비재/유통,F007,-0.452562218168787,-0.29944907491902384,0.5786474450587832,-1.5306468827769497,0.01710586616839297,0.01082595321884233,-0.002589214792921679,0.0016969779031776075,0.5487287022746667,0.38895191201085705,0.072476749892638,0.042990211122076995,0.024928663046588737,True,1.0,0.0,0.5,0.0,1.0,0.547437781831213,0.18474621732743746,True
2018-09-28,005690,09,소비재/유통,F007,0.07878367682428505,0.34634382702610705,0.12764581424245458,-1.6039762181244148,0.03528779739373342,0.031285951129167426,0.004415187844201677,0.0023707666621631657,0.27019376615252677,0.2525173654837931,0.04234042785040748,0.03268341442660254,0.008757020233126868,True,1.0,0.0,1.0,0.0,1.0,1.078783676824285,0.5717890368475815,True
2019-12-30,005690,09,소비재/유통,F007,-0.30262461374649346,-0.7935013252902136,-0.9381303081783231,0.19385162822168758,-0.020202632179455882,-0.050722939182936536,-0.0006066989783894488,-0.00515568091785875,0.7629625532258243,1.001893814256108,0.05347809299662399,0.041954817163470666,0.02856897509832364,False,0.0,1.0,-1.0,0.0,0.0,-1.3026246137464934,-1.1379182687594438,True
2020-03-31,005690,09,소비재/유통,F007,-0.08108581082259278,0.33985122563297415,0.04711682810502843,2.4570957196377345,0.0033823711749253523,-0.009712248599339045,-0.00015113887094720947,-0.0016598295725578011,3.035438739103445,2.7450510364332783,0.0769802018378752,0.05928138588931655,0.029699618138917173,False,0.0,0.0,0.0,1.0,0.0,-0.08108581082259278,0.034457649947150296,True
2020-06-30,005690,09,소비재/유통,F007,-0.6588205988244547,0.7127267644358729,0.4397221058038108,-1.4604095276998303,0.004854437072939577,0.008819011391017992,0.00014502333449661892,0.006316139362666132,0.6935808721404748,0.5966455949293346,0.07049073420197395,0.05151319273236418,0.022637219927222844,False,1.0,0.0,1.0,0.0,0.0,0.34117940117554535,0.5081694243171513,True
2020-09-29,005690,09,소비재/유통,F007,-0.8041606647788359,0.767634821326448,-0.10728560470944724,-1.7765866141368785,-0.0032219341342038595,0.010883944954962366,0.000429758608527865,0.004061840286902291,0.3359605642836836,0.3484606912862096,0.044066123420756456,0.05001204097543403,0.02767554697164703,False,0.0,0.0,0.0,0.0,0.0,-0.8041606647788359,-0.48817034222292327,True
2021-06-30,005690,09,소비재/유통,F007,-0.5167458057196396,0.6776580488954413,0.13379914743297797,-0.8769083110506506,0.008223024619402622,0.01708940177866456,0.007264971303136917,0.0143039176686303,0.7462765650020156,0.8412030655719694,0.04200461072575522,0.05530845617730376,0.030105693734454375,False,1.0,0.0,1.0,0.0,0.0,0.4832541942803604,0.1654137798894618,True
2021-12-30,005690,09,소비재/유통,F007,1.0528387235408452,0.041441490148436025,0.38877661603291974,0.7615525404849103,-0.0057843570154589964,0.015734379241757034,0.0027195809921606363,0.02342407117942656,0.8098480627393273,0.9580431125524654,0.04390604397144236,0.05085364243735595,0.021678781559422773,False,0.0,0.0,0.0,0.0,0.0,1.0528387235408452,0.8598286826461708,True
2026-05-04,005690,09,소비재/유통,F007,1.1053810411613085,-0.2116457057466573,0.9681254213818543,-0.8262608820607691,0.024967256956492382,0.032958134723129036,0.014965777135977892,0.02774574351805838,1.0625593430453475,0.7666986310408954,0.06186802735123645,0.05127174548193838,0.006902039349335538,True,1.0,0.0,1.0,1.0,1.0,2.1053810411613085,1.0259080764759247,True
2017-09-29,005810,08,인터넷/게임/SW,F007,,,,,,,,,,,,0.01977566810660341,0.004470475056832844,False,0.0,0.0,0.0,0.0,0.0,,,False
2010-06-30,005830,06,금융,F007,-0.4628310159527597,-1.9621158268693828,1.2405237624012413,,-0.143894766244683,-0.01771618948436381,0.1289670368485769,0.02922783094612875,,,0.02603213825682058,0.024325336158540538,0.004207671977032837,False,0.0,1.0,-0.5,0.0,0.0,-1.4628310159527598,-1.44932209097752,True
2010-12-30,005830,06,금융,F007,1.109111564571651,-1.1264207367444443,0.921109635117958,-0.0025769101985389617,-0.04193577386724186,-0.007689369993722536,0.11447446361435491,0.019060583317639674,1.178481930858245,1.0504144348808389,0.029735637242578505,0.021252183807274824,0.0049849693940598825,True,0.0,1.0,-0.5,1.0,1.0,0.10911156457165094,-0.11032752760235787,True
2011-03-31,005830,06,금융,F007,1.5587272435692132,0.6589991133469856,0.15101990083533073,1.346713309392183,0.04884595773970055,0.005356507352526585,-0.014697834125399007,0.008074584771135694,1.1371582891538539,0.9344659829087906,0.02794675547656054,0.023743943532643638,0.008682404102824346,False,1.0,0.0,0.5,1.0,0.0,2.558727243569213,1.7387076350283048,True
2012-09-28,005830,06,금융,F007,0.2785457405240059,-0.5346997579008992,0.8319914120037707,-1.3441280586458353,0.01042759644046657,-0.009651126281108466,0.05745156809942105,-0.006465127220782556,0.6536314274627189,0.6760498967448438,0.031424246609903006,0.020865977113028292,0.005503732445872612,True,0.0,0.0,0.0,0.0,1.0,0.2785457405240059,-0.31745519822476687,True
2013-03-29,005830,06,금융,F007,0.21798359982851695,-0.7645012707058638,0.5170323198899006,-0.6430516138715303,-0.06839677016426136,-0.0017719735138517197,0.06511041399504058,0.004931096800971355,0.813685492646416,0.807426414592567,0.027786526061304526,0.02198847526046088,0.014073319713866734,False,0.0,1.0,-0.5,0.0,0.0,-0.7820164001714831,-0.568215291485171,True
2013-06-28,005830,06,금융,F007,0.7908105683126538,-0.8858151446409354,1.0115058345696923,0.08264010268986516,-0.16672026063216075,-0.01790923961294171,0.21557091927317007,0.018911691654677102,1.0245070205697535,0.9982551527868203,0.024250713849745163,0.019990415636339763,0.00768350570175631,False,0.0,1.0,-0.5,1.0,0.0,-0.20918943168734616,0.35350575535955125,True
2014-03-31,005830,06,금융,F007,2.0343897890808567,-0.028656460894999784,0.09913966840017502,-1.8899388438409483,-0.03539653627427961,0.010423463381744862,0.025621997915114488,-0.0012514974821911079,0.798926331858625,0.7301862393977283,0.019192297644859746,0.01656031754800279,0.0023396901866759847,True,0.0,0.0,0.0,0.0,1.0,2.0343897890808567,1.769158955415296,True
2014-06-30,005830,06,금융,F007,-0.038811667680616724,-0.42690121170854006,0.20549678435266963,-0.40937940981174076,-0.020565198667107123,0.009515233064428509,0.0013198483067598278,-0.0033754309403520207,1.0479915425182005,0.9787607319378299,0.020545670265695083,0.018651644297747936,0.009367908593643408,False,0.0,0.0,0.0,1.0,0.0,-0.038811667680616724,-0.2761782712874154,True
2017-03-31,005830,06,금융,F007,0.7755501053260165,-0.8406729642676638,0.3227080339383319,-1.0371685976195473,-0.01456977134298696,0.0003997988391596045,0.005273177962891815,0.0040128792814265535,0.7984041402373404,0.786997323589862,0.01767703752203845,0.01805126918481525,0.0074864131094061915,False,0.0,0.0,0.0,0.0,0.0,0.7755501053260165,0.26790701260405286,True
2017-06-30,005830,06,금융,F007,-0.13588032913586878,-0.8312970825483689,0.24552213507776136,-1.0220668002227715,0.025547514003167796,0.0019381537886340977,-0.009266007237184704,0.0024285595712861415,0.8994144289069349,0.8295674101644126,0.016162233412770916,0.02138291782623882,0.013490873995492031,False,1.0,0.0,0.5,0.0,0.0,0.8641196708641312,0.061442695209128116,True
2018-09-28,005830,06,금융,F007,2.748094880583806,-0.9710643558467187,1.9198723345899589,0.2820569768189555,-0.0435171246217601,-0.010321411769727448,0.1749320054907578,0.023417718480319115,0.9737727745556465,1.0374946218219938,0.022866264027067366,0.019719596243493027,0.007218105843627225,False,0.0,1.0,-0.5,0.0,0.0,1.748094880583806,1.4342041326300334,True
2019-03-29,005830,06,금융,F007,0.2895567212737742,1.4953129183286256,-1.8486009340210596,0.27337119933965,0.14404651239492808,0.0076763806856964285,-0.15641487870522713,-0.00380800031250257,0.9420426731624034,0.9465395652498437,0.023972293034529097,0.01876916376468574,0.006325115133763142,False,1.0,0.0,0.5,0.0,0.0,1.2895567212737742,0.7279351324792951,True
2019-09-30,005830,06,금융,F007,-0.43344705590877347,-0.6292856122108142,0.654083535774115,-0.2693882290781896,-0.14872725065645487,0.0018149640870669644,0.14819740806636494,-0.013386359408531511,0.7913699726777548,1.0084022035840592,0.023875135601709133,0.0192449855520433,0.006201017045448292,False,0.0,0.0,0.0,0.0,0.0,-0.43344705590877347,-0.024999196791998527,True
2023-09-27,005830,06,금융,F007,2.047980665016263,1.2349618729065877,-1.0414963945503994,0.5385935529426796,0.1135599228168095,0.009306256019413794,-0.05666669103085952,-0.004217891483082445,1.201051449147329,0.7900803586018941,0.02960543470190719,0.02298903903975867,0.009951471438785775,False,1.0,0.0,0.5,1.0,0.0,3.047980665016263,1.776506655152431,True
2024-09-30,005830,06,금융,F007,0.8818750313922477,0.027827188572868613,-0.22116642467794945,-0.1847207810775641,0.016405421378234867,0.0010472069240482767,0.00763569159573403,0.0015241920853645652,1.0140904256116086,0.8558342662652282,0.03543637157717415,0.029107612095651717,0.0065144852512741755,False,1.0,0.0,1.0,1.0,0.0,1.8818750313922477,1.0918932908086783,True
2025-03-31,005830,06,금융,F007,-0.9817986442207649,-2.2081641860283376,1.1095969461550224,1.3670695694061192,-0.16738776413428402,-0.01714325657433268,0.09276632205330575,0.004048140168471261,1.0410933364575328,1.1241884253556003,0.02969292826396362,0.026844177645422018,0.015470014940371235,False,0.0,1.0,-0.5,1.0,0.0,-1.981798644220765,-0.9853950267030359,True
2025-06-30,005830,06,금융,F007,-0.5820539945457134,0.34752972732151943,0.5545729344945032,-0.8850062093376712,0.03535482271040942,-0.007248125959375186,0.03198486466355519,0.00683671383928776,1.2274779331350223,1.1696534839564388,0.025462733716813162,0.03721611042944763,0.01708173095908943,False,0.0,0.0,0.0,1.0,0.0,-0.5820539945457134,-0.5728455705445856,True
2025-09-30,005830,06,금융,F007,-0.28778493325044785,-0.5884750606214564,-0.2980961561347188,-0.4428549740809623,-0.004106303669184394,-0.015367988302841175,0.004720005172531879,0.009721601490954333,0.9649922429007778,0.7706953206229376,0.02202561457081782,0.030789527176079398,0.014259595704946497,False,0.0,1.0,-0.5,0.0,0.0,-1.2877849332504478,-0.9992836273680474,True
2025-12-30,005830,06,금융,F007,-0.5146008844407997,-1.0853657071897003,1.162367755210369,1.2376296064689827,-0.06206098078606889,-0.006203781906251751,0.05011161524874648,0.002874429102724879,1.1486098433422531,1.0717015877206673,0.02310710875466682,0.02938346752881697,0.010915128710541167,False,0.0,1.0,-0.5,1.0,0.0,-1.5146008844407997,-1.1185719334231345,True
2026-03-31,005830,06,금융,F007,-0.3995889394002524,-0.23759784487407973,0.7857968113708771,1.7961422256846682,-0.03660984847843135,-0.019903661096068566,0.038219230418434676,0.017493197014945543,1.7404877514858275,1.4287959604283231,0.038736178144239033,0.04621954151949143,0.018320207139187677,False,0.0,1.0,-0.5,1.0,0.0,-1.3995889394002523,-0.7847259385357357,True
2020-09-29,005850,02,자동차/운송장비,F007,1.3979568206009094,1.4999864799488163,0.9113667371295339,,0.020102073822881525,0.011462705642710094,0.02315819218999661,0.03280934686941905,,,0.05243286872012842,0.038142528292971725,0.010319767001992105,True,1.0,0.0,1.0,0.0,1.0,2.3979568206009096,1.9825609686909085,True
2024-09-30,005870,01,반도체/IT하드웨어,F007,3.2821727558128986,-1.281229186609595,0.36511749824504985,,-0.006417996974378268,-0.1435881073858095,-0.00019655782808712056,-0.0036002015703074115,,,0.0875655871650248,0.04212761918014161,0.017278507834879747,True,0.0,1.0,-1.0,0.0,1.0,2.2821727558128986,2.001914228171453,True
2010-03-31,005880,05,조선/기계/산업재,F007,,,,,0.03595530875130523,,0.0037207554747496585,,,,,0.030040120356571654,0.01248330605544061,False,0.0,0.0,0.0,0.0,0.0,,,False
2013-06-28,005880,05,조선/기계/산업재,F007,-0.11399243139889143,-1.0575870866557786,-0.012775659262476723,,-0.046081252698220075,-0.0424731358459205,-0.0015674120838430855,-0.00970301278269632,,,0.07928048539135522,0.040167682106690306,0.020822177541258938,True,0.0,1.0,-1.0,0.0,1.0,-1.1139924313988914,-0.6456990490957459,True
2017-06-30,005880,05,조선/기계/산업재,F007,2.610326550006965,-0.14318979343603996,0.745159819912493,-1.7379598528760543,0.024197282051085862,-0.014595628689283898,0.01662745826163793,0.035041622008760966,0.8847964323552175,0.4209379749680259,0.05797308079809302,0.03737743995818673,0.030441503179913752,False,0.0,0.0,0.0,0.0,0.0,2.610326550006965,1.8286842823943503,True
2021-06-30,005880,05,조선/기계/산업재,F007,0.32844337922782607,-0.33001571964807297,-0.3295093867723688,-0.39611318603881873,0.0026918429068327828,-0.0012590092303884951,-0.0006939802420531906,-0.017997103573507377,1.0980383731443302,1.0195905610132323,0.0637039289735466,0.051629239409029005,0.03402932374516282,False,0.0,0.0,0.0,1.0,0.0,0.32844337922782607,-0.07973649357982925,True
2024-06-28,005880,05,조선/기계/산업재,F007,0.8295742119434037,1.63153314843982,-0.2382306110057064,-0.6115825208536497,0.02671513592839699,0.05723323799205339,0.0014927283290041302,0.022569603947408742,0.9246132323796938,1.0019428382739124,0.06214219169685676,0.04486127944434892,0.023318683191439087,False,1.0,0.0,1.0,0.0,0.0,1.8295742119434037,1.3532115930388313,True
2026-03-31,005880,05,조선/기계/산업재,F007,-0.3760826154808242,-0.5901231489584847,-0.5173149985926729,0.3921498665396207,-0.007924766118604083,-0.035617911446715195,0.0008065734437001533,-0.010067254807521095,1.5849405184744587,1.5988235268774451,0.07588489856720876,0.06562036392580864,0.019409031372912784,False,0.0,1.0,-0.5,1.0,0.0,-1.3760826154808243,-1.0011831122061245,True
2013-12-30,005900,12,건설/부동산,F007,,,,,,,,,,,,0.03796327986489281,0.03254006258248508,False,0.0,0.0,0.0,0.0,0.0,,,False
2010-03-31,005930,01,반도체/IT하드웨어,F007,-0.3444018576600208,1.3700179520979925,-0.5422134377937866,,0.16623760261953946,0.00821255650568107,-0.04623585083790928,-0.00531350465422622,,,0.017785296283415936,0.022093407563573367,0.002772197050914307,False,1.0,0.0,0.5,0.0,0.0,0.6555981423399793,-0.34440185766002096,True
2010-06-30,005930,01,반도체/IT하드웨어,F007,-0.5681850450955584,1.5259772554667423,-0.7382573988512006,-1.0171783313087868,0.07426486567244675,0.00236503368685799,-0.06961527817634121,-0.006996985652048248,0.9162314523632488,0.9197414450618109,0.016589662108942686,0.02427733493784465,0.005759391393062708,False,1.0,0.0,0.5,0.0,0.0,0.43181495490444155,0.5052477511924232,True
2010-09-30,005930,01,반도체/IT하드웨어,F007,-0.11928446360369997,0.17552953345254607,-0.1294096914192993,1.5345460898550567,-0.0021272044650889285,0.008202070702983386,-0.06990346760858031,-0.010804049385872738,1.182662527963899,1.227680869658999,0.014191615188788993,0.025810605577686486,0.00919187974754596,False,0.0,0.0,0.0,1.0,0.0,-0.11928446360369997,-0.00451966457782997,True
2010-12-30,005930,01,반도체/IT하드웨어,F007,1.6599354276743536,0.05301764957588113,1.1239592380841466,0.981097977203576,0.02504363327488585,0.008390284925341796,0.046983325907204894,0.0041030615683139435,1.0413393694187258,0.9127234835004635,0.016314146128096577,0.01864719349413982,0.0025041094281641092,False,1.0,0.0,1.0,1.0,0.0,2.6599354276743536,1.4647871517572428,True
2011-03-31,005930,01,반도체/IT하드웨어,F007,0.1052336150105032,0.1644011717680299,0.03931140120771112,1.293955069288838,0.01487034448052803,-0.0010501880263045582,-0.04233205838295177,-0.0012442999445880247,1.2598592131409356,1.2361062971937355,0.017531471621692857,0.01910282514149649,0.0033077787762868936,False,0.0,0.0,0.0,1.0,0.0,0.1052336150105032,0.23763968751648573,True
2011-06-30,005930,01,반도체/IT하드웨어,F007,-0.017250048655471226,-0.7774558984962743,0.7795252653659651,-0.35428969392458287,-0.02820959567225969,0.003638993084979963,-0.0256637507691943,-0.005379516807193118,0.7645868205342452,0.8215900059841462,0.017935472223749464,0.026211968306658055,0.007289671919716431,False,0.0,0.0,0.0,0.0,0.0,-0.017250048655471226,-0.29373175230237886,True
2011-09-30,005930,01,반도체/IT하드웨어,F007,1.4774438257961575,1.4838054580145652,1.7873734551241245,0.7234643268403754,0.021712720785861204,0.0011845523445906617,0.10215768420787541,0.0022559454173627018,0.9866909255660413,1.0390281830994093,0.026424032569277184,0.03818003203513374,0.007079925101603045,False,1.0,0.0,1.0,0.0,0.0,2.4774438257961577,1.797995148698339,True
2011-12-29,005930,01,반도체/IT하드웨어,F007,-0.32228087692087354,-1.3537115445837502,0.9642042748292604,-0.13354929390945017,-0.11653668920159738,-0.005496763582717023,0.14843904169392197,0.016972647333999148,0.9409659922518615,0.7815989029333698,0.02195953829710956,0.03721735101553025,0.014883848747071325,False,0.0,1.0,-0.5,0.0,0.0,-1.3222808769208736,-0.5029805168225656,True
2012-03-30,005930,01,반도체/IT하드웨어,F007,0.2820839303990892,-1.1095489267112046,0.6099973931290547,0.2899640141095633,-0.09690604296336092,0.0045392309472486484,0.053569776474210525,-0.0017948881182263676,0.9274295926835956,0.7921336343857188,0.017591676061895472,0.025018747813140185,0.011924757290356934,False,0.0,0.0,0.0,0.0,0.0,0.2820839303990892,-0.0029259820182927733,True
2012-06-29,005930,01,반도체/IT하드웨어,F007,0.13194230214202932,-1.0674473633298647,0.6996374380413146,1.651460748766322,-0.10003388926966017,-0.015050813660069638,0.054686748343540544,0.007652935852560413,1.1010860856149989,1.095890132827349,0.02134954956589637,0.024564407449980747,0.003180227312365195,False,0.0,1.0,-0.5,1.0,0.0,-0.8680576978579707,-0.40659863512641015,True
2012-09-28,005930,01,반도체/IT하드웨어,F007,0.7750418830875963,1.0322055398060972,-0.32026602989634495,-1.1232515593658183,0.14753592927074294,0.012264917808255999,-0.035532194843021045,-0.00295569425314724,0.8816358583460013,0.8538321278388993,0.02230669082485242,0.027853126231380882,0.019495807791429134,False,1.0,0.0,0.5,0.0,0.0,1.7750418830875963,0.9354760315928079,True
2012-12-28,005930,01,반도체/IT하드웨어,F007,0.7432429566738984,-0.4067198279400212,0.5925772123040474,0.2344025494255552,0.051147463172939694,-0.0007347112429639303,-0.017368172725770736,0.00435079761742448,1.0892097903236237,0.9654928609269541,0.014830535691231411,0.02866095414163272,0.027397209048434235,False,0.0,0.0,0.0,1.0,0.0,0.7432429566738984,0.3021640326021514,True
2013-03-29,005930,01,반도체/IT하드웨어,F007,-0.6849712275910358,-1.7125372147661653,1.1712599932476284,1.2131123765902094,-0.19338529991285636,-0.007957350790677949,0.11014808428817775,0.003547925198533298,1.1046892283926744,1.0639434589405394,0.014884945694671955,0.03224175858757742,0.025767280180542904,False,0.0,1.0,-0.5,1.0,0.0,-1.6849712275910358,-1.423044210454545,True
2013-06-28,005930,01,반도체/IT하드웨어,F007,-0.7070342934212352,-2.0331405880672455,0.9085071532914502,1.6898695422284569,-0.21435482113683163,-0.017285889053386398,0.07857073364264541,0.010170289164089744,1.4610090356286787,1.54877966178749,0.016634465141853978,0.028877275865434766,0.020031630489629627,False,0.0,1.0,-0.5,1.0,0.0,-1.7070342934212352,-1.4207998287709778,True
2013-09-30,005930,01,반도체/IT하드웨어,F007,-0.4102892002327959,1.5640603605543084,-0.7278027991140963,-0.6142615902818658,0.27009980555853214,0.009763337230438367,-0.14030964265447213,-0.006205436303187865,0.9671661578275258,0.9699867232262935,0.016638549282381013,0.02694778980717831,0.016456517465755886,False,1.0,0.0,0.5,0.0,0.0,0.5897107997672041,0.4479234669509004,True
2013-12-30,005930,01,반도체/IT하드웨어,F007,-0.7800229660984441,0.20190073825068186,-0.3526349497792029,0.7597823719811186,0.0029735005167014976,0.00923596702930744,-0.015914095393303403,-0.004758125803642056,0.8992914312265738,0.8679531152046279,0.012538179360125055,0.025596292411732356,0.014866574543652637,False,1.0,0.0,0.5,0.0,0.0,0.21997703390155587,0.24112524868438456,True
2014-03-31,005930,01,반도체/IT하드웨어,F007,-0.5807436211528842,0.45161363811813454,-0.40089253125505964,-0.4987415605439181,0.036873238688782305,0.00466130375787161,-0.020247422408354258,-0.004071247539227819,0.8995905026575288,0.9421875543630771,0.012840972185417519,0.022708051346003164,0.016581087344909123,False,1.0,0.0,0.5,0.0,0.0,0.41925637884711575,0.02986942499984851,True
2014-06-30,005930,01,반도체/IT하드웨어,F007,-1.0345973819138088,-1.417851907362067,-0.11915461265328602,-0.11084927941395153,-0.054028876703862416,0.006170051599306149,-0.033335023310318485,-0.0027456763371903033,1.1710032330242874,1.1421331201480127,0.013560957029485619,0.021281713616553653,0.01292111306216365,False,0.0,0.0,0.0,1.0,0.0,-1.0345973819138088,-0.8246620033743235,True
2014-09-30,005930,01,반도체/IT하드웨어,F007,0.33243473745521057,1.2289782808293346,-0.5403969405111585,1.6342595813190217,0.11900225427175223,0.010333451752473338,-0.13024300396336938,-0.012938675516027062,0.9804198317923521,1.0874735958653015,0.013680573716852013,0.019465277545161586,0.004012411232582117,False,1.0,0.0,0.5,0.0,0.0,1.3324347374552106,0.6306610002643862,True
2014-12-30,005930,01,반도체/IT하드웨어,F007,1.2071950837162662,-1.7355554220749598,0.8098621894802385,1.7612904436742627,-0.1440371831808038,0.0006640255173904673,0.08668141496881329,0.0011287510280568098,1.0066692216272737,0.9503977485207519,0.019653773386638335,0.03018112210662973,0.017785053981386093,False,0.0,0.0,0.0,1.0,0.0,1.2071950837162662,0.8137560361257807,True
2015-03-31,005930,01,반도체/IT하드웨어,F007,-0.008488236078823971,-1.9325494167786685,1.0083305751426352,-0.4730872498463656,-0.012035638039480396,-0.004115300119654471,0.04854928631595243,0.00414869194701838,1.0958236485038062,0.981806551655672,0.014470761325283937,0.019457639174172568,0.005124741107460735,False,0.0,1.0,-0.5,1.0,0.0,-1.0084882360788239,-1.409156002537521,True
2015-06-30,005930,01,반도체/IT하드웨어,F007,0.3688017164304922,0.7572749831648251,0.03913387540520049,-1.3182898665037008,0.021098902456409996,0.004256954431895462,-0.02537264322278686,-0.0075854500620340685,0.9067263671563329,0.9711399756969876,0.015783248503819902,0.018748103671870502,0.004400687909766521,False,1.0,0.0,0.5,0.0,0.0,1.3688017164304922,0.8358681175796766,True
2015-09-30,005930,01,반도체/IT하드웨어,F007,-0.4063296309396543,-0.7740023128454426,0.551178715016205,-0.013618050109648226,-0.08695428372628607,-0.010568126994673889,0.10383845106247316,0.006062618874793311,0.9567603264609511,1.0490406314090452,0.018287886929148855,0.03574675560016396,0.019279806269848414,False,0.0,1.0,-0.5,0.0,0.0,-1.4063296309396542,-0.8091095701741584,True
2015-12-30,005930,01,반도체/IT하드웨어,F007,-0.42653431603586983,-1.9451723977390094,0.7202454253653207,-0.4912203891031555,-0.2571767405565211,-0.01189622116545026,0.06309717145931384,0.005067899576622315,0.8117188355057171,0.7727223899059261,0.01744744202837004,0.03799282397007234,0.023911469771965885,False,0.0,1.0,-0.5,0.0,0.0,-1.4265343160358699,-1.4428226809445501,True
2017-03-31,005930,01,반도체/IT하드웨어,F007,-0.5586992711994478,-1.3166563219495213,-0.46849290574853664,0.027969696483569995,-0.06042042078149045,-0.004450171766108288,-0.05661372588994929,-0.0032428530977965,1.2530163749614835,1.0186555780317785,0.013814010098447162,0.03523762888435336,0.03077505737261259,False,0.0,1.0,-1.0,1.0,0.0,-1.5586992711994478,-2.1442467490653856,True
2017-06-30,005930,01,반도체/IT하드웨어,F007,-0.49609736305572283,0.44639599433196747,-1.6855810450472013,-1.3002940259081934,0.04494657803183466,-0.0012426859721936677,-0.0918644848342482,-0.006223559661438692,1.0249915109927354,0.9775210693050935,0.013997378623632829,0.02515782830704929,0.011333476387490559,False,0.0,0.0,0.0,1.0,0.0,-0.49609736305572283,-0.342124676366294,True
2017-09-29,005930,01,반도체/IT하드웨어,F007,-0.24415777535539654,-0.022876974887955214,0.49565978328770854,-1.5001838956286702,-0.022315726621630626,-0.008697856560467405,0.012077758219586782,0.0027740846093295903,1.0254764631313036,0.9711409204432221,0.01440683277322102,0.033687245734837695,0.017792013308741538,False,0.0,1.0,-0.5,1.0,0.0,-1.2441577753553965,-0.773420781399799,True
2017-12-28,005930,01,반도체/IT하드웨어,F007,-0.40251759082056304,-1.1384344163304685,1.4631535565102354,1.0661442434410144,-0.11756508326648019,-0.0047782182541358294,0.084338180008196,-0.0022690142657147408,1.13992812846775,1.146541551274636,0.017510771605563885,0.0340021059280737,0.018939396629203277,False,0.0,1.0,-0.5,1.0,0.0,-1.4025175908205632,-1.006031338484761,True
