signal_date,execution_date,eligible_universe_size,target_quintile_min,target_quintile_max,종목코드,combined_flow_5,quantile_label,selected_headline
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,066570,0.1298551548547845,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,003490,0.12890226966940324,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,011170,0.1132037248909858,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,005930,0.09775641974939933,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,033780,0.08638486863917462,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,004020,0.08113391556467033,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,086280,0.07935672159971538,5,False
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,035250,0.07656390237415385,5,True
2020-07-22,2020-07-23,95,0.05933167734271999,0.2975624511223592,071050,0.05933167734271999,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,111770,0.2037087609806339,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,066570,0.16459728130203816,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,336370,0.10041104605147357,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,139480,0.09787886931303677,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,005490,0.09063727261161265,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,081660,0.08815587171180846,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,009420,0.07905143157286265,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,034220,0.0743630973115735,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,035420,0.07065579736742839,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,018880,0.06658825163310417,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,207940,0.06318887639234715,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,251270,0.05923466070485418,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,008930,0.050903167539262155,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,051900,0.04798431636963322,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,032640,0.044831171043268066,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,035720,0.04464121989083465,5,True
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,034020,0.03840039870419252,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,034730,0.03636115944666239,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,017670,0.033187902968498856,5,False
2020-08-21,2020-08-24,97,0.025453013675416913,0.2037087609806339,030200,0.025453013675416913,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,035720,0.27810558581752987,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,034220,0.23393532952419605,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,002380,0.22508114030570295,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,006060,0.17363506138912438,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,017670,0.15942152191069378,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,023590,0.15649620900754793,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,000720,0.13738459616387727,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,016360,0.12782901379740277,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,071050,0.12781834141771906,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,004170,0.10456858746907545,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,005930,0.10422960293851584,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,005380,0.09819365269100616,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,000660,0.08936668195938859,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,011790,0.08765106221103329,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,207940,0.05578772521269554,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,006800,0.05385281753187958,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,000270,0.048577506234732136,5,True
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,004020,0.0395346071914212,5,False
2021-04-06,2021-04-07,96,0.03539688987848095,0.27810558581752987,052690,0.03539688987848095,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,032640,0.20597173885499245,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,030200,0.1473015599483279,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,316140,0.13862134226129424,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,019170,0.13408344963591395,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,000490,0.10502376587094614,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,055550,0.08514599516881813,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,028050,0.08412583539858341,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,002380,0.07759957140601552,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,017670,0.07759870306690245,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,086790,0.07327650439788191,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,035250,0.07180481894262017,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,003490,0.06449500751559555,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,294870,0.06387964561690507,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,000660,0.063218352483085,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,051900,0.05896344668751354,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,004770,0.04628136445192537,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,011200,0.043085657036840995,5,True
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,105560,0.03864906171837853,5,False
2022-02-03,2022-02-04,96,0.034450359666201955,0.20597173885499245,015760,0.034450359666201955,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,024110,0.30948981792195995,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,004370,0.29231695210891084,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,055550,0.16270324130753244,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,316140,0.1596319407751981,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,000080,0.13550963594346357,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,003490,0.13548240609224407,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,086790,0.12294411766134392,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,002380,0.10501721399211827,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,028050,0.10103065831739597,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,035250,0.09724206066299532,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,047040,0.09164412742509519,5,True
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,015760,0.08974378834241571,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,086280,0.08530121934642781,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,068270,0.08484019430553087,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,007660,0.07994472799762237,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,090430,0.0785381118698473,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,105560,0.07567683787518076,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,000270,0.07491548993481692,5,False
2022-02-04,2022-02-07,93,0.07374789041845155,0.30948981792195995,042700,0.07374789041845155,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,180640,0.6289074159885324,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,267270,0.27336437784297873,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,001120,0.22659054826524797,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,036460,0.2177690429483898,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,298050,0.1870555918780396,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,010950,0.18176098264641813,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,373220,0.17697160688575694,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,010140,0.17366778039264083,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,028050,0.16151730837652004,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,034730,0.1562373621904914,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,005380,0.1455834337812667,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,000270,0.13839860101580376,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,329180,0.12932655055240008,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,009540,0.12783649290452978,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,047050,0.12579998884087645,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,112610,0.11943675973987398,5,False
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,009830,0.11894378751883794,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,033240,0.11749265413620238,5,True
2022-08-26,2022-08-29,94,0.11578467931843421,0.6289074159885324,028260,0.11578467931843421,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,000270,0.20398454345298675,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,329180,0.19274741840114235,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,010060,0.17359372318423855,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,005930,0.16167265281560186,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,005380,0.14229550372410302,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,033780,0.11621764718411999,5,False
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,003490,0.11382486345514892,5,True
2023-06-26,2023-06-27,94,0.02907720064916887,0.20398454345298675,009900,0.11009132300979216,5,True
