variant,entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
F2,2023-09-13,2023-09-12,2023-09-19,028260,108100.0,108300.0,4.388530716759913e-07,0.04744001704817466,3.083601108131353e-05,0.00012594863730565112,signal_reversal
F2,2023-09-08,2023-09-07,2023-09-21,267250,63500.0,67000.0,7.336170166763635e-07,0.046584680558949085,3.0280042363316907e-05,0.00013025370131088834,signal_reversal
F2,2023-09-15,2023-09-14,2023-09-22,088350,2950.0,3055.0,1.6201178246798617e-05,0.04779347582805592,3.1065759288236345e-05,0.00013116068879151993,signal_reversal
F2,2023-09-21,2023-09-20,2023-09-25,011200,17100.0,16550.0,2.759039993719737e-06,0.0471795838926075,3.0666729530194874e-05,0.00012100459652456337,signal_reversal
F2,2023-09-22,2023-09-21,2023-09-26,030200,32550.0,32550.0,1.43516605028109e-06,0.046714654936649475,3.036452570882216e-05,0.00012379383558212113,signal_reversal
F2,2023-09-19,2023-09-18,2023-09-27,002380,265500.0,243500.0,1.8001679244345735e-07,0.04779445839373793,3.1066397955929654e-05,0.00011616033574395195,signal_reversal
F2,2023-09-14,2023-09-13,2023-10-04,032830,71700.0,70100.0,6.621877998718542e-07,0.04747886525081194,3.0861262413027764e-05,0.00012301131664319497,signal_reversal
F2,2023-09-27,2023-09-26,2023-10-05,012330,238500.0,233500.0,1.9277510602329006e-07,0.04597686278655468,2.988496081126054e-05,0.0001192844162295613,signal_reversal
F2,2023-09-25,2023-09-22,2023-10-05,004020,39700.0,37050.0,1.1756770183129699e-06,0.04667437762702491,3.033834545756619e-05,0.00011543090885051317,signal_reversal
F2,2023-09-12,2023-09-11,2023-10-06,017670,49000.0,47700.0,9.603127998765036e-07,0.04705532719394868,3.058596267606664e-05,0.00012138833946838944,signal_reversal
F2,2023-10-04,2023-09-27,2023-10-06,047810,48750.0,47650.0,9.205778104976071e-07,0.04487816826175835,2.9170809370142925e-05,0.00011624366157605908,signal_reversal
F2,2023-10-06,2023-10-05,2023-10-11,011810,16900.0,16500.0,2.6268793678467157e-06,0.04439426131660949,2.885626985579617e-05,0.00011486030035909764,signal_reversal
F2,2023-10-05,2023-10-04,2023-10-11,032830,71400.0,72900.0,6.193295052036948e-07,0.04422012667154381,2.874308233650348e-05,0.00011964517046277578,signal_reversal
F2,2023-10-11,2023-10-10,2023-10-13,018260,139000.0,136500.0,3.166312864375327e-07,0.044011748814817044,2.860763672963108e-05,0.00011453345208661651,signal_reversal
F2,2023-10-06,2023-10-05,2023-10-17,000270,83500.0,84600.0,5.316678001989161e-07,0.04439426131660949,2.885626985579617e-05,0.00011919460412659499,signal_reversal
F2,2023-10-05,2023-10-04,2023-10-17,248070,30800.0,29800.0,1.4357183984267472e-06,0.04422012667154381,2.874308233650348e-05,0.00011337868192376021,signal_reversal
F2,2023-09-26,2023-09-25,2023-10-19,011210,62700.0,61000.0,7.330210951765838e-07,0.045960422667571804,2.9874274733921674e-05,0.00011849286003529477,signal_reversal
F2,2023-10-17,2023-10-16,2023-10-20,047810,51000.0,48450.0,8.493985631752481e-07,0.043319326721937654,2.8157562369259476e-05,0.00010905640502247805,signal_reversal
F2,2023-10-13,2023-10-12,2023-10-20,034730,157300.0,148100.0,2.7834356766910675e-07,0.04378344319435049,2.845923807632782e-05,0.00010924010828525598,signal_reversal
F2,2023-10-11,2023-10-10,2023-10-24,259960,152000.0,158400.0,2.8955097904484896e-07,0.044011748814817044,2.860763672963108e-05,0.00012154191896386579,signal_reversal
F2,2023-10-20,2023-10-19,2023-10-24,032830,73400.0,72400.0,5.818907381092784e-07,0.04271078017722103,2.776200711519367e-05,0.00011164155701364616,signal_reversal
F2,2023-10-17,2023-10-16,2023-10-26,024110,11890.0,11710.0,3.64334118771553e-06,0.043319326721937654,2.8157562369259476e-05,0.00011305834206659449,signal_reversal
F2,2023-10-24,2023-10-23,2023-10-26,000990,51300.0,50000.0,8.211836864570034e-07,0.04212672311524427,2.7382370024908774e-05,0.00010880683845555294,signal_reversal
F2,2023-10-24,2023-10-23,2023-10-26,006260,86000.0,82100.0,4.898456176191194e-07,0.04212672311524427,2.7382370024908774e-05,0.00010657326179730371,signal_reversal
F2,2023-10-19,2023-10-18,2023-10-27,009150,142300.0,124300.0,3.001947497359277e-07,0.04271771288742251,2.776651337682463e-05,9.888264958926592e-05,signal_reversal
F2,2023-10-26,2023-10-25,2023-10-30,066570,106100.0,101600.0,3.825498410336683e-07,0.040588538133672206,2.6382549786886934e-05,0.00010299771919990486,signal_reversal
F2,2023-10-26,2023-10-25,2023-10-30,298020,315500.0,326000.0,1.2864829836346183e-07,0.040588538133672206,2.6382549786886934e-05,0.00011113926495619469,signal_reversal
F2,2023-10-20,2023-10-19,2023-10-30,000080,21300.0,21050.0,2.0052009472873725e-06,0.04271078017722103,2.776200711519367e-05,0.00011185512184205787,signal_reversal
F2,2023-10-30,2023-10-27,2023-11-01,009420,28850.0,29750.0,1.4074996568799358e-06,0.04060636510098615,2.6394137315640997e-05,0.00011096375419927194,signal_reversal
F2,2023-10-30,2023-10-27,2023-11-01,229640,12630.0,11320.0,3.215072454551556e-06,0.04060636510098615,2.6394137315640997e-05,9.644574349163758e-05,signal_reversal
F2,2023-10-27,2023-10-26,2023-11-01,207940,721000.0,709000.0,5.636666115133733e-08,0.040640362690114215,2.641623574857424e-05,0.00010590450130419016,signal_reversal
F2,2023-10-26,2023-10-25,2023-11-03,011070,222500.0,229000.0,1.8242039610639194e-07,0.040588538133672206,2.6382549786886934e-05,0.00011070181737716394,signal_reversal
F2,2023-10-30,2023-10-27,2023-11-06,457190,123600.0,158000.0,3.2853046198208856e-07,0.04060636510098615,2.6394137315640997e-05,0.00013755570443190049,signal_reversal
F2,2023-11-01,2023-10-31,2023-11-08,003490,20350.0,21150.0,1.9296610128522574e-06,0.03926860161154344,2.5524591047503236e-05,0.00010815267561783691,signal_reversal
F2,2023-11-01,2023-10-31,2023-11-09,030200,32650.0,32600.0,1.2027136787609018e-06,0.03926860161154344,2.5524591047503236e-05,0.0001039024347081543,signal_reversal
F2,2023-11-03,2023-11-02,2023-11-13,128940,297000.0,296500.0,1.3784408153250542e-07,0.04093969221515411,2.661079993985017e-05,0.00010830754096212783,signal_reversal
F2,2023-11-13,2023-11-10,2023-11-15,402340,48300.0,48900.0,8.828431285580399e-07,0.04264132310935333,2.7716860021079665e-05,0.00011440322681419362,signal_reversal
F2,2023-11-09,2023-11-08,2023-11-16,139480,79400.0,77100.0,5.399694645241833e-07,0.04287357548322015,2.7867824064093093e-05,0.00011032386114425849,signal_reversal
F2,2023-11-08,2023-11-07,2023-11-20,326030,86900.0,86300.0,4.943852864265499e-07,0.042962081390467186,2.7925352903803668e-05,0.00011306344307931981,signal_reversal
