date,F1_value,F2_value,F3_value
2021-05-27,0.4113105520166674,0.4123925521280601,0.4197858552403183
2021-05-28,0.4044856725076081,0.4055497189668783,0.41113821069610124
2021-05-31,0.4117838315836373,0.41286707672436673,0.4178219616578397
2021-06-01,0.41323840882164375,0.4143254803912091,0.41767304171083064
2021-06-02,0.4140539737252726,0.41514319071920297,0.4179179169638379
2021-06-03,0.41564748436085686,0.4167408932624189,0.4188313604250381
2021-06-04,0.42084128806223087,0.4219483598677167,0.42016690673115964
2021-06-07,0.42361155733320904,0.42472591664900616,0.4231290326981578
2021-06-08,0.4241004905484279,0.42521613605767344,0.4210950209087554
2021-06-09,0.4185236603695851,0.4196246353804126,0.41376921624387686
2021-06-10,0.40767329464665303,0.4087457265121063,0.40199313279350357
2021-06-11,0.4058007846419862,0.4068682906528007,0.4030172541162576
2021-06-14,0.4054846354622935,0.40655130980598364,0.40385327137148863
2021-06-15,0.40430255088039746,0.4053661156135489,0.402783646850094
2021-06-16,0.4005159642227174,0.4015695679006656,0.40000097993502165
2021-06-17,0.40759472179984185,0.40866694697027667,0.4005477404241877
2021-06-18,0.4076533929927401,0.40872577250454994,0.3990624239514243
2021-06-21,0.40691922290078286,0.4079896710930493,0.3962846114103036
2021-06-22,0.4114470052343836,0.4125293642830096,0.39926267620208306
2021-06-23,0.4142096487699001,0.4152992752726352,0.40233463874411524
2021-06-24,0.4125006226262138,0.413585753337541,0.3977688367791462
2021-06-25,0.4136499830825765,0.41473813731983594,0.39765544558844734
2021-06-28,0.4093048891791199,0.41038161314311516,0.3960513629219847
2021-06-29,0.4097592234491617,0.4108371425921279,0.39275329852938895
2021-06-30,0.41905668208510394,0.4201590592709184,0.3972131434133394
2021-07-01,0.42505236077000286,0.4261705102837106,0.40041679253243806
2021-07-02,0.4273636885146403,0.4284879182439455,0.40470905481879355
2021-07-05,0.43347870174346353,0.43461901772401496,0.41172501300605346
2021-07-06,0.4349115745286919,0.43605565984722583,0.40905238197870464
2021-07-07,0.43816174937768276,0.439314384657968,0.4125535649192335
2021-07-08,0.4312730385116218,0.4324075522393269,0.40008979926163424
2021-07-09,0.4348796549854386,0.43602365633591345,0.40203511526074576
2021-07-12,0.4424944455931822,0.44365847853317597,0.4069210797655316
2021-07-13,0.4463182804970576,0.44749237247808454,0.41151643245380676
2021-07-14,0.44509182801478586,0.44626269367036875,0.40815764600782684
2021-07-15,0.44586438956968494,0.4470372875380054,0.41066250495772044
2021-07-16,0.44396013107724674,0.44512801967283155,0.41130592007578753
2021-07-19,0.4440565691746044,0.4452247114617849,0.4107455224899824
2021-07-20,0.43475965086242724,0.43590333652814367,0.40377625821463925
2021-07-21,0.44107788486311933,0.4422381913758828,0.4056573647148469
2021-07-22,0.4373819118966473,0.43853249572402775,0.4037175340493714
2021-07-23,0.4430079164215529,0.44417330010609024,0.4045818096311588
2021-07-26,0.43478101591831686,0.44197122661444455,0.4014215357657277
2021-07-27,0.4284899169074561,0.44185186522689374,0.40092920851351643
2021-07-28,0.4309120126960724,0.4435029409970289,0.40240345847016507
2021-07-29,0.42942455614503466,0.442865545568773,0.40184161604055435
2021-07-30,0.42592083603332,0.4411814141833977,0.40029672743620426
2021-08-02,0.4199981375641966,0.4299784408147826,0.3902330500184763
2021-08-03,0.4131396304556707,0.42163716957392894,0.3827100880034485
2021-08-04,0.4148779168589458,0.4232308878295896,0.38412781037742083
2021-08-05,0.4144263645708316,0.4227869968161654,0.38375241601111126
2021-08-06,0.41171613267393325,0.4200528558802957,0.3812626111555709
2021-08-09,0.4079911045024292,0.4162829744215649,0.37810985458813695
2021-08-10,0.4098306987533039,0.4181497637540528,0.3832814604787237
2021-08-11,0.4050231816303773,0.4132382124722839,0.38300687647170595
2021-08-12,0.4037131153564713,0.4118904396377851,0.3826001568174766
2021-08-13,0.4020049410604939,0.41015880207916167,0.3808120910841048
2021-08-17,0.3966175918544582,0.40466392350425723,0.37726066691587473
2021-08-18,0.3966387260165821,0.40468715411751927,0.37630370615133746
2021-08-19,0.3825268122776261,0.39027707659840066,0.36510379164900003
2021-08-20,0.377567435149887,0.3852163198874926,0.36220931196627404
2021-08-23,0.37208911101615605,0.3796311040450529,0.3593580050128744
2021-08-24,0.37929059192851555,0.38698881182370953,0.3644685552760418
2021-08-25,0.37760000100110463,0.3852622425482927,0.3646905423839745
2021-08-26,0.36760596161087367,0.37506664093392095,0.36522254371725116
2021-08-27,0.3697223427330477,0.3772260497611078,0.3693095602889573
2021-08-30,0.371035157997402,0.37856287875435835,0.371421465056782
2021-08-31,0.37242835534405333,0.3799886456565402,0.3750255613465584
2021-09-01,0.37294211056733934,0.3805145268534982,0.3748830285726521
2021-09-02,0.3754019293659369,0.38302597454514553,0.3758304554511561
2021-09-03,0.3740355586591934,0.3816284699270259,0.3759322468776693
2021-09-06,0.37458945795917625,0.382188489345753,0.3761417408184047
2021-09-07,0.3754052251114842,0.383025946741765,0.37537521103764676
2021-09-08,0.36993664622856837,0.3774369725376392,0.3679922294175423
2021-09-09,0.3667158210643749,0.3741483522724902,0.36790146859623285
2021-09-10,0.3667144688559936,0.3741469221427149,0.36708875731959933
2021-09-13,0.37334955841147877,0.3809167047036811,0.3774387076497704
2021-09-14,0.37084647806041643,0.37836295213049215,0.37270136961149464
2021-09-15,0.37227990915569437,0.3798255380232168,0.37372472707210946
2021-09-16,0.3728842890130344,0.38106835739146494,0.3723111245074276
2021-09-17,0.37498915292890855,0.3846037023693664,0.37417375817656956
2021-09-23,0.37082230968265095,0.38258482288070617,0.3719426625574226
2021-09-24,0.3660923408510484,0.3777073224588252,0.36615692763455715
2021-09-27,0.36331440956207295,0.37488275283642813,0.3658730455709737
2021-09-28,0.3607940716501214,0.3722739746711491,0.36454310610084484
2021-09-29,0.35658253525427136,0.367947297693034,0.36022462284883694
2021-09-30,0.3569917742044974,0.36837899900931825,0.36055838089162506
2021-10-01,0.3543717085869479,0.36569796405712574,0.35794924883983203
2021-10-05,0.34852656496880724,0.3596533530686238,0.35214777394971547
2021-10-06,0.34154389702763877,0.3523488288586214,0.3417166112041358
2021-10-07,0.335398997045577,0.3460203663655026,0.333329751644722
2021-10-08,0.33622655493070785,0.346873552386528,0.3323552239941947
2021-10-12,0.34188216950380784,0.35270869325071774,0.3392945180770587
2021-10-13,0.3473334837487632,0.35833312328267974,0.34481260319433016
2021-10-14,0.3453320770956885,0.35626856251660516,0.34284352296645554
2021-10-15,0.3442117398510509,0.35511251564813573,0.3425584034084872
2021-10-18,0.34188721102072744,0.3527143789490455,0.3407696336768563
2021-10-19,0.34514017604646974,0.35607018991549433,0.3432016094856075
2021-10-20,0.3445378713749398,0.3554489144991148,0.3409265423285682
2021-10-21,0.33934577916789294,0.35009234810753537,0.3367984454454466
2021-10-22,0.3396068702697906,0.3503617077324292,0.34020650407419084
2021-10-25,0.3421855363018438,0.3530220365556261,0.34164236745404714
2021-10-26,0.34443836988791676,0.35534621455948867,0.34581796742644044
2021-10-27,0.3440071802068911,0.35490136980585707,0.3464169577379478
2021-10-28,0.3402006993144883,0.3509743436736994,0.339661168539752
2021-10-29,0.3351741076848731,0.3457885672102037,0.3395974809025935
2021-11-01,0.33024461102895364,0.34070296059720084,0.3360413621366205
2021-11-02,0.3310405086433047,0.3415240635566046,0.3392730873267806
2021-11-03,0.3286321993272322,0.3390394864341748,0.3413786609055919
2021-11-04,0.32976684414193624,0.3402100642910986,0.34102704146619794
2021-11-05,0.3310623318509822,0.34154657841922487,0.34150989439734736
2021-11-08,0.33027130093783946,0.34073049677547,0.34166281315386926
2021-11-09,0.3257709659026172,0.3360876425984873,0.3408876314742525
2021-11-10,0.3195619144102417,0.3296819593758852,0.3352829636149741
2021-11-11,0.3199069036985658,0.3300378735181497,0.33138956639655903
2021-11-12,0.3199657584219038,0.33009859210278525,0.33190965194231287
2021-11-15,0.33158505721564074,0.34208585659573143,0.3439876762040841
2021-11-16,0.33581400466870037,0.34644872844726227,0.3483817722713411
2021-11-17,0.3353777358278284,0.3459986436311888,0.34793758378184914
2021-11-18,0.3403773490172274,0.3511565870407472,0.3531246002857159
2021-11-19,0.34788168496397764,0.35889857401181247,0.36093870949611934
2021-11-22,0.3539110557064219,0.3651188858508589,0.36755990287835555
2021-11-23,0.3521329758598497,0.3632844968950464,0.36552543192221254
2021-11-24,0.34765931423932184,0.3586691611418863,0.36051665030796115
2021-11-25,0.34808456544351685,0.35910787941234557,0.36309182954338964
2021-11-26,0.3527501920552377,0.36392125939218856,0.3730185099902701
2021-11-29,0.3553307174305397,0.3665835061197736,0.37217888328807525
2021-11-30,0.3479991740110786,0.35901978376177895,0.36698031123850383
2021-12-01,0.3450545224791734,0.355981879550468,0.35682176030249196
2021-12-02,0.3503648904559804,0.36146041888352964,0.36414336699390254
2021-12-03,0.35299857422635345,0.36417750745255195,0.36202355542131776
2021-12-06,0.3522177988757409,0.36337200612247206,0.36299598946418415
2021-12-07,0.3506897919533314,0.3617956095219323,0.3603083271985923
2021-12-08,0.34719460692307835,0.35818973724560227,0.360571051308821
2021-12-09,0.34980785899746625,0.3599407833659477,0.36379791798131766
2021-12-10,0.3441985990204225,0.3570069707912829,0.3564773016518821
2021-12-13,0.34321912716421765,0.35461690257296463,0.35379015640509753
2021-12-14,0.3409615922560476,0.35571478817482954,0.35364420048413564
2021-12-15,0.3391241886080887,0.35316708800447444,0.353757264733965
2021-12-16,0.33588836425206264,0.35127455085435655,0.3507788690814041
2021-12-17,0.33506852939585874,0.3516919895217807,0.351283785474068
2021-12-20,0.3303402411444744,0.3473797214522255,0.3425622302738711
2021-12-21,0.3296029659531459,0.3465282723183224,0.3402577645372842
2021-12-22,0.3272839094305613,0.3428821907243008,0.33864687926524883
2021-12-23,0.3244976218176941,0.33915529404561695,0.33575249236473426
2021-12-24,0.32265740338198057,0.3375988671092547,0.3338494897864629
2021-12-27,0.3234313025662239,0.33960346529997465,0.3346632464883245
2021-12-28,0.3227481461425125,0.33940550814594755,0.3339890740269474
2021-12-29,0.3265646716690847,0.3425997425063149,0.33796299959205506
2021-12-30,0.32485875286715454,0.34005169642510147,0.33617768473530363
2022-01-03,0.3244653997936751,0.3400065191806066,0.33576644932776417
2022-01-04,0.3277220656077789,0.34022833175599376,0.3391371256637184
2022-01-05,0.3251198985289482,0.34089799071752386,0.33111735218264315
2022-01-06,0.3253306401015357,0.3437506345961284,0.3252272953069628
2022-01-07,0.3263903810402642,0.3455042294656976,0.3267786855654614
2022-01-10,0.32169772039362177,0.34231305756556485,0.3235277893855708
2022-01-11,0.31610669008454984,0.3366137706785487,0.3189639673048172
2022-01-12,0.3161752352685609,0.3365921440577938,0.32048347747315326
2022-01-13,0.3084956092505135,0.3298054500299145,0.31578284821459046
2022-01-14,0.30381482524534353,0.32343620592625977,0.31081685497576256
2022-01-17,0.29838748434167184,0.31834300007280203,0.30670644889413035
2022-01-18,0.29456543681035735,0.3143642186945933,0.30398146116331115
2022-01-19,0.29286680850608293,0.3112255859504483,0.30120779575155443
2022-01-20,0.30189230693299823,0.3207421007157015,0.30468768556488685
2022-01-21,0.2980633380441898,0.3166787036500329,0.3003749957598063
2022-01-24,0.28473823132408005,0.3025661193701171,0.29405811215601374
2022-01-25,0.2799067809813292,0.2974478408526663,0.28825800825135706
2022-01-26,0.27958879437594486,0.2971230292958915,0.2872065924079984
2022-01-27,0.2698305176704034,0.2867855626661553,0.28027982898854803
2022-01-28,0.2730439825646981,0.2902006854982946,0.2848372561915582
2022-02-03,0.28112737227369305,0.2987944119055749,0.2850463851913351
2022-02-04,0.2869959683324186,0.30504292951912393,0.28972508463946667
2022-02-07,0.2887644789881878,0.3069239988553121,0.28929164795130313
2022-02-08,0.28767864257379605,0.3057706533012504,0.2881942509665376
2022-02-09,0.2954207277012032,0.31399942570104894,0.2960867833819781
2022-02-10,0.2987009036012833,0.3174858685667413,0.2993871184051351
2022-02-11,0.294279788160923,0.3127868368725646,0.2954077747745762
2022-02-14,0.29099564258760585,0.30929623287814734,0.2940832399440021
2022-02-15,0.2913294475022679,0.30965109554392023,0.2907899205820497
2022-02-16,0.2951994135453862,0.3137643622349965,0.2956696991399116
2022-02-17,0.29863007374558376,0.3174107375088448,0.2968660326679281
2022-02-18,0.30159910187899913,0.32056645049697524,0.3010034843679447
2022-02-21,0.3044769922992859,0.3236253804763474,0.3025363353464494
2022-02-22,0.30085645201924727,0.31977729213092393,0.3001027497752483
2022-02-23,0.298638923871276,0.3174202914245051,0.2987808985130403
2022-02-24,0.29366761686455267,0.31213634493359255,0.2935253988410621
2022-02-25,0.2956401598939193,0.3142329425483255,0.2933325218552509
2022-02-28,0.2946795153644517,0.31321188315196685,0.2934787131103425
2022-03-02,0.2986904447517096,0.3174750597706321,0.2915314794629369
2022-03-03,0.29818775235461414,0.3169407526487809,0.29130848298975637
2022-03-04,0.3052230786716277,0.32441852979075125,0.29767957042184506
2022-03-07,0.30585535309882383,0.32509056822106946,0.2951352757146943
2022-03-08,0.2953710489199762,0.31394690732654407,0.2835286229130227
2022-03-10,0.2939083046200996,0.31239217116902623,0.2821968595715608
2022-03-11,0.2988845487635682,0.31768137085036796,0.28831094021311193
2022-03-14,0.30139350457676745,0.32034811466456303,0.29069730340071565
2022-03-15,0.29667735445909377,0.31533536629644565,0.28337266468018196
2022-03-16,0.2969600671400647,0.31563585875221,0.28636932243327795
2022-03-17,0.2920762928706325,0.31044494436317693,0.2805693217625024
2022-03-18,0.29155869124525574,0.30989479081865845,0.28183015194939
2022-03-21,0.28695248846153176,0.30499890436082394,0.2809098200906587
2022-03-22,0.2864563199069581,0.3044715318109824,0.2830333209107652
2022-03-23,0.28684684442827735,0.30488661638392683,0.28186694558534764
2022-03-24,0.28636055691961176,0.304369746298072,0.2843830540923753
2022-03-25,0.28625749557369556,0.3042602034334852,0.285747835232308
2022-03-28,0.2923048382130671,0.31068786290140465,0.2924140626674469
2022-03-29,0.289864220027486,0.3080937544601213,0.2917218884909695
2022-03-30,0.28982325102949297,0.30805020892557083,0.291384710005775
2022-03-31,0.29523127004801597,0.3137983377682769,0.297864892221986
2022-04-01,0.3008002549731419,0.3197175556488113,0.30261721545415354
2022-04-04,0.3011526380616689,0.3200921000777245,0.30295967439113647
2022-04-05,0.2977186304753646,0.31644212806666117,0.29952373294819346
2022-04-06,0.29587076068061846,0.3144780459085983,0.29772940210439297
2022-04-07,0.29605498646158757,0.3146738576321761,0.297931006640463
2022-04-08,0.2964780107477053,0.3151234858771712,0.29834341644957374
2022-04-11,0.2935837505612108,0.3120472059307983,0.29544219171216823
2022-04-12,0.2886373455407357,0.30678972194849086,0.29045876220548184
2022-04-13,0.2895340800636991,0.30774285202403995,0.29136115556403397
2022-04-14,0.28798704712550477,0.3060985263250746,0.28980434639624975
2022-04-15,0.2914923235120958,0.3098242492247924,0.29365308863361633
2022-04-18,0.29101179276908534,0.3093134979470612,0.2931695255583463
2022-04-19,0.29818163546533627,0.316934251398339,0.3000909558004879
2022-04-20,0.29384071692384606,0.31232033288460714,0.2957393158170884
2022-04-21,0.2931543943673831,0.31159084756499333,0.29486853875879826
2022-04-22,0.29340683737185697,0.3118591666870574,0.2927657789744135
2022-04-25,0.29013651607961766,0.30838317518620445,0.2895237788568058
2022-04-26,0.2891286129069136,0.30731188507464396,0.28866314123761466
2022-04-27,0.28687520324828764,0.3049167586875482,0.28639730841756833
2022-04-28,0.2890289681951833,0.30720597371605624,0.2885568847242258
2022-04-29,0.2914022193972715,0.30972847847038226,0.29026134061182296
2022-05-02,0.2902115144568244,0.3084628902045323,0.28900116077436366
2022-05-03,0.28737139816027957,0.30544415925242335,0.2864334396349164
2022-05-04,0.2841046381940618,0.30197195304906166,0.28315362399683297
2022-05-06,0.28210058600851046,0.29984186620384157,0.28114623670127664
2022-05-09,0.2800803231322977,0.29769454917909877,0.2791500896647821
2022-05-10,0.27746515767719493,0.29491491620638965,0.2765501125861353
2022-05-11,0.2759904527832383,0.29334746725578537,0.27509551380728037
2022-05-12,0.27497219403182854,0.29226517030411614,0.2738260981695068
2022-05-13,0.27823609358866824,0.29573433620721434,0.27682186325382485
2022-05-16,0.27719824478433047,0.2946312171859703,0.27471232210332325
2022-05-17,0.27724319303872647,0.2946789922319969,0.27625389992901317
2022-05-18,0.27676631121581236,0.294172119354615,0.27612410703499723
2022-05-19,0.27485947878528966,0.2921453664059746,0.2715281131541232
2022-05-20,0.27939287566399135,0.2969638682020382,0.2763057453031238
2022-05-23,0.27812158943019455,0.29561263089262907,0.2750733117737937
2022-05-24,0.2783082408548743,0.29581102080842986,0.27526690593606623
2022-05-25,0.27824134882498036,0.2957399219448601,0.27519904516682225
2022-05-26,0.2801486544405555,0.2977671778371178,0.27708692894603815
2022-05-27,0.28210690611842276,0.2998485837848914,0.27903681019071597
2022-05-30,0.2791030911042504,0.29665585911769277,0.2730525732370188
2022-05-31,0.2801393234423231,0.2977572600132553,0.27353689137203313
2022-06-02,0.2753345812407872,0.292650348011685,0.2696760617580469
2022-06-03,0.2756475533737259,0.2929830029335974,0.26792877193502324
2022-06-07,0.2735907627752285,0.29079686096143803,0.265470950962883
2022-06-08,0.27101395908622855,0.2880580023228127,0.2654330162275093
2022-06-09,0.27229577891817225,0.28942043568739817,0.2687019007726325
2022-06-10,0.2719938826107749,0.28909955314868785,0.26858548512119934
2022-06-13,0.2642994718146729,0.28092124155747195,0.2608913121875313
2022-06-14,0.26156020073805125,0.2780096979719947,0.260013359910095
2022-06-15,0.25525759903094103,0.27131072621678387,0.2545735438311765
2022-06-16,0.25574554813820294,0.27182936239901956,0.2533135252223912
2022-06-17,0.2600194521411451,0.2763720518359695,0.25583771369995656
2022-06-20,0.25516203458000386,0.27120915172621946,0.2510389221677337
2022-06-21,0.25053215086658676,0.26628809504718126,0.2567154763799964
2022-06-22,0.24762124288696527,0.263194120329486,0.25268476808889195
2022-06-23,0.24543114490984067,0.26086628728978256,0.24750829396897006
2022-06-24,0.2508481385481732,0.2666239551653218,0.25141274606160213
2022-06-27,0.2558175192507157,0.2719058597682521,0.25762108889015684
2022-06-28,0.25811214365006363,0.27434479288736513,0.2617249681512224
2022-06-29,0.25709354848167654,0.2732621383614855,0.2641612921069842
2022-06-30,0.25824302455614917,0.27448390488172997,0.26509565577137284
2022-07-01,0.256032307365902,0.2721341558884662,0.26511291574010915
2022-07-04,0.2498965933513458,0.26561256737761463,0.2588175119800724
2022-07-05,0.2515964135395705,0.2674192891028679,0.2614943333457813
2022-07-06,0.239245402673467,0.2542915242867938,0.2511716856085007
2022-07-07,0.2430247804065383,0.25830858674174084,0.2543497283697945
2022-07-08,0.23895747942995205,0.2539854935766825,0.2501693723899771
2022-07-11,0.23908584486153833,0.2541219318985857,0.2514946635683581
2022-07-12,0.2377240921109908,0.2526745386414158,0.25023522690387134
2022-07-13,0.23963079415812455,0.2547011530068678,0.25222842975081855
2022-07-14,0.23924422614565993,0.25429027376726,0.25122616028201394
2022-07-15,0.23640624452003928,0.2512738117353355,0.24884966710086834
2022-07-18,0.23378562591004143,0.24848838265931594,0.24828579165463643
2022-07-19,0.23540892028328342,0.2502137658680427,0.2486586636700713
2022-07-20,0.23686462490342433,0.2517610196193392,0.25057039300816797
2022-07-21,0.23629385372887216,0.25115435269753456,0.2490601664020359
2022-07-22,0.24313727871811253,0.25842816006189756,0.2501309532665963
2022-07-25,0.25185980480052333,0.267699245016265,0.2541675449805676
2022-07-26,0.24600540643345253,0.2614766640683818,0.24825049629503793
2022-07-27,0.2470457410861262,0.26258242527273745,0.24898061285603457
2022-07-28,0.24665597966241945,0.262168151788545,0.2503291480117201
2022-07-29,0.2488184793811901,0.26446665091793675,0.24946358952054262
2022-08-01,0.24860578169635675,0.2642405766950504,0.2501583534498999
2022-08-02,0.24993846226840766,0.26565706942706224,0.25120951052078866
2022-08-03,0.25352867150716885,0.26947306659829795,0.2549270286710503
2022-08-04,0.2530909630291948,0.2690078306739564,0.25419979684042204
2022-08-05,0.24797350561338738,0.2635685368267324,0.2536552446050635
2022-08-08,0.2477890357398228,0.263372465659598,0.2634142074024413
2022-08-09,0.2522245872162452,0.26808696856493247,0.2576813058181747
2022-08-10,0.2470863734669675,0.2626256130203141,0.2546242882214274
2022-08-11,0.2552428380049468,0.2712950368712075,0.258095919376223
2022-08-12,0.2540805019716418,0.2700596016304894,0.25607683419188976
2022-08-16,0.25285246437159914,0.26875433285747746,0.25715323854012306
2022-08-17,0.25244398975735477,0.2683201693118965,0.2555227039139297
2022-08-18,0.25073502805194575,0.26650373116027465,0.2529609497301558
2022-08-19,0.25210544800779944,0.267960336702504,0.25392495467629833
2022-08-22,0.24455925130486691,0.259939560375296,0.2469690497090243
2022-08-23,0.24232411387267305,0.2575638553532907,0.24626413929646362
2022-08-24,0.2442607881028378,0.2596223268496383,0.2504727868931281
2022-08-25,0.24493010152534894,0.26033373333241316,0.24930346115799962
2022-08-26,0.2450040660427575,0.2603211880249404,0.2509200816159414
2022-08-29,0.24076004462051107,0.25481821693843654,0.24999445812271087
2022-08-30,0.2337763909240423,0.24850476818948272,0.2476374296230629
2022-08-31,0.23142014046871068,0.2454927520200887,0.24609070514052284
2022-09-01,0.22640678855578542,0.23970719248301903,0.24533644729431808
2022-09-02,0.2267839630687563,0.238209525094802,0.24800298929539005
2022-09-05,0.22663657550037986,0.23843178936964565,0.24894085157447274
2022-09-06,0.2278330334935203,0.23980194205759725,0.2503477674218867
2022-09-07,0.22895714538007475,0.23997237919893735,0.2505694132495567
2022-09-08,0.22849077861934391,0.2384107355331763,0.24894940168704724
2022-09-13,0.2339231236374371,0.24029831539020086,0.25094711803981123
2022-09-14,0.23179017474387179,0.2384528651244739,0.2476322882198088
2022-09-15,0.231555051512067,0.2381772051476889,0.24671373225494395
2022-09-16,0.23205880913350002,0.23871222380990426,0.24702549808632313
2022-09-19,0.22784691127799317,0.23448351485407776,0.2443486249068434
2022-09-20,0.23319716021736378,0.23783986864810408,0.2477593256954815
2022-09-21,0.23079441168859752,0.23689914458294303,0.2454616336317315
2022-09-22,0.23208484224732548,0.2376461327045286,0.24680596570499747
2022-09-23,0.22896402868983823,0.2335572090178527,0.24351301651547294
2022-09-26,0.22098375299845924,0.225698205708727,0.23627408371451963
2022-09-27,0.22354309661931904,0.227341115672553,0.23815357769048168
2022-09-28,0.2182641694974068,0.22280610806289528,0.2339530224761948
2022-09-29,0.2166986669173188,0.22034566809573103,0.23291668773896357
2022-09-30,0.21558538514710684,0.21885740654420027,0.22980755974487047
2022-10-04,0.21805719086227845,0.22241914974998062,0.23448644176602676
2022-10-05,0.21383392985642002,0.2178413027025886,0.22964902236176749
2022-10-06,0.2159363527592883,0.22249742252030846,0.234559154930596
2022-10-07,0.2156587943847697,0.2204502074114213,0.23240102794071477
2022-10-11,0.2141959801949399,0.21518973823116574,0.22685476188992065
2022-10-12,0.2140436024639252,0.21535998969800707,0.22703433766475248
2022-10-13,0.2115512801370171,0.21072964783326875,0.22215309824691246
2022-10-14,0.2173589366776208,0.21688824636635498,0.22881994453324414
2022-10-17,0.21674571877361332,0.21627738461185952,0.22816472112294217
2022-10-18,0.22393890759058224,0.22345252174745683,0.23223346906458867
2022-10-19,0.21887746984460776,0.2184013482295316,0.22836165173124984
2022-10-20,0.21432123742455297,0.21385478485979453,0.2220145650297421
2022-10-21,0.21390099909297425,0.2134354707460565,0.21930622016529872
2022-10-24,0.2146901786439267,0.21422294931844238,0.2201484628512429
2022-10-25,0.21515486081888258,0.21468664576274082,0.2181559744344862
2022-10-26,0.2170312436078604,0.2165589492332503,0.21993053752903546
2022-10-27,0.22096915240485657,0.2204883061400324,0.22357162386604146
2022-10-28,0.22079570706526927,0.2203152284839341,0.22338322662573062
2022-10-31,0.22181554918483345,0.22133285904224165,0.22452451688685743
2022-11-01,0.227274060087853,0.22677949181069634,0.23001313320168512
2022-11-02,0.2258935927110163,0.2254020283658259,0.22861443416616872
2022-11-03,0.22678769226591078,0.2262941823426614,0.23306604820525542
2022-11-04,0.23037811067152905,0.22987678766091896,0.23651639050458467
2022-11-07,0.2309496429137331,0.23044707619862148,0.2378407679990098
2022-11-08,0.23313114819919328,0.23262383433699446,0.23946515549591335
2022-11-09,0.23620831936969428,0.23569430931266758,0.24280593749440468
2022-11-10,0.2335565422512388,0.23304830269423332,0.23945958466343287
2022-11-11,0.2362087843621828,0.2356947732932635,0.24051077347951622
2022-11-14,0.2425122586464059,0.24198453066424058,0.24720341251602235
2022-11-15,0.24018644716935722,0.23966378035684038,0.24476476002278785
2022-11-16,0.2395137104669578,0.23899250758875373,0.24562733347972165
2022-11-17,0.23600227768181942,0.23548871598985138,0.242466513813895
2022-11-18,0.23767157932281913,0.23715438508380837,0.24527732274690084
2022-11-21,0.23129712193045088,0.23079379907080347,0.23702294130556156
2022-11-22,0.22683953639327886,0.22634591363141474,0.2331540220843103
2022-11-23,0.22866502022953583,0.2281674250544526,0.2352558956869884
2022-11-24,0.2309367954021886,0.23043425664472605,0.23759117304649013
2022-11-25,0.23183314543726252,0.23132865614336812,0.23851437846499685
2022-11-28,0.23064010500817406,0.23013821187507683,0.23728688535932546
2022-11-29,0.23124873376320101,0.23074551620045725,0.23791180250573626
2022-11-30,0.2317716738476059,0.2312673183212917,0.2384500201486173
2022-12-01,0.2304624113132453,0.2299609048572408,0.2371026863405294
2022-12-02,0.22508229887992776,0.22459250002128794,0.2315685140640567
2022-12-05,0.22613991390600027,0.22564781358413905,0.232657066081142
2022-12-06,0.2260383799309243,0.22554650055591388,0.2325525992960209
2022-12-07,0.22894388487473172,0.22844568286567885,0.2355418340024525
2022-12-08,0.229072662404848,0.2285741801645749,0.23567431741341227
2022-12-09,0.2273931164390695,0.22689828903838688,0.23394638409510937
2022-12-12,0.22573384934687862,0.22524263265717587,0.23223929545502164
2022-12-13,0.22543512778800148,0.2249445611426572,0.23193195778862924
2022-12-14,0.22141305777125253,0.2209312435036536,0.22779399053325267
2022-12-15,0.21604538507490284,0.2155752513347079,0.22227163345661027
2022-12-16,0.21641446592635225,0.2159435290337962,0.22265135148464615
2022-12-19,0.21564208027212586,0.2151728241586171,0.22185670631388105
2022-12-20,0.21438424012002724,0.2139177211772063,0.2205626162408983
2022-12-21,0.21658056489085906,0.21610926655236237,0.2228222372791332
2022-12-22,0.21930172695000394,0.21882450712377863,0.22562182095472166
2022-12-23,0.21700151164843695,0.21652929729281034,0.22325531536216553
2022-12-26,0.2161315918485034,0.21566127051479472,0.22236032520580573
2022-12-27,0.21902695022525623,0.21855032833732652,0.22533912542620582
2022-12-28,0.21433063144935416,0.2138642291637108,0.22050746272223148
2022-12-29,0.20744281537513182,0.20699140158244622,0.21342114549505675
2023-01-02,0.20456075312936473,0.20411561095735084,0.2104560246031565
2023-01-03,0.20466401343685656,0.20421864656134087,0.21056226078705154
2023-01-04,0.20157098547520202,0.2011323493002919,0.20738009432197316
2023-01-05,0.20500330075107456,0.20455719555655252,0.21091132607987134
2023-01-06,0.2040150330650054,0.20357107842779987,0.21004950122495697
2023-01-09,0.21063201849623414,0.21017366471734586,0.21600862231313925
2023-01-10,0.20972871207493296,0.2092723239701841,0.21514049453576103
2023-01-11,0.2101433774384574,0.209686086985444,0.2128378283328315
2023-01-12,0.2091449487234432,0.2086898309390381,0.21178046888207702
2023-01-13,0.21099541946686856,0.21053627489553892,0.21379552160119142
2023-01-16,0.2183847233692568,0.21790949902339335,0.22035951460219175
2023-01-17,0.21655834682963765,0.21608709683959426,0.21768147202155838
2023-01-18,0.2158939615182231,0.21542415728899184,0.21575074735878855
2023-01-19,0.21786290776326708,0.21738881893401021,0.2165666794600257
2023-01-20,0.2163486741484382,0.21587788042457146,0.21500556465422455
2023-01-25,0.21847965109724557,0.2180042201803054,0.21734105688452088
