quarter,quarter_end_date,final_sector_code,final_sector_name,n_stocks,mcap,mcap_total,mcap_weight
2020Q2,2020-06-30,12,건설/부동산,2.0,3791430391950.0,1011859086440083.0,0.00374699446074946
2020Q2,2020-06-30,99,기타,2.0,23727991550000.0,1011859086440083.0,0.0234498971921868
2020Q3,2020-09-29,01,반도체/IT하드웨어,11.0,476323115003785.0,1155713085013020.0,0.41214651039312133
2020Q3,2020-09-29,02,자동차/운송장비,8.0,89106554343660.0,1155713085013020.0,0.07710093058490909
2020Q3,2020-09-29,03,2차전지/화학/소재,19.0,123275185924300.0,1155713085013020.0,0.10666590828026422
2020Q3,2020-09-29,04,철강금속,3.0,17993355831585.0,1155713085013020.0,0.015569050887212452
2020Q3,2020-09-29,05,조선/기계/산업재,9.0,17883039983730.0,1155713085013020.0,0.01547359826208815
2020Q3,2020-09-29,06,금융,10.0,121337329883600.0,1155713085013020.0,0.10498914605802273
2020Q3,2020-09-29,07,헬스케어,17.0,87508888384080.0,1155713085013020.0,0.07571852349763276
2020Q3,2020-09-29,08,인터넷/게임/SW,9.0,125564971957950.0,1155713085013020.0,0.10864718379175867
2020Q3,2020-09-29,09,소비재/유통,9.0,31570892771230.0,1155713085013020.0,0.027317240914404226
2020Q3,2020-09-29,10,음식료,2.0,17259305222800.0,1155713085013020.0,0.014933901369305306
2020Q3,2020-09-29,11,에너지/유틸리티,1.0,13096067170800.0,1155713085013020.0,0.011331590288823686
2020Q3,2020-09-29,12,건설/부동산,1.0,2693520000000.0,1155713085013020.0,0.002330613051741692
2020Q3,2020-09-29,99,기타,1.0,32100858535500.0,1155713085013020.0,0.02777580262071564
2020Q4,2020-12-30,01,반도체/IT하드웨어,15.0,665410564259570.0,1471389606111810.0,0.45223274753036813
2020Q4,2020-12-30,02,자동차/운송장비,11.0,108040895103260.0,1471389606111810.0,0.0734277955033006
2020Q4,2020-12-30,03,2차전지/화학/소재,14.0,148730683342750.0,1471389606111810.0,0.10108178195969127
2020Q4,2020-12-30,04,철강금속,5.0,29332893734460.0,1471389606111810.0,0.019935504242124577
2020Q4,2020-12-30,05,조선/기계/산업재,5.0,24313504889450.0,1471389606111810.0,0.016524178768463064
2020Q4,2020-12-30,06,금융,12.0,161562374838600.0,1471389606111810.0,0.10980257993362702
2020Q4,2020-12-30,07,헬스케어,16.0,99404068731280.0,1471389606111810.0,0.06755795223670102
2020Q4,2020-12-30,08,인터넷/게임/SW,10.0,129282455686000.0,1471389606111810.0,0.08786418984407036
2020Q4,2020-12-30,09,소비재/유통,4.0,30244245952220.0,1471389606111810.0,0.02055488622903984
2020Q4,2020-12-30,10,음식료,1.0,11409006500700.0,1471389606111810.0,0.007753899071537302
2020Q4,2020-12-30,11,에너지/유틸리티,1.0,17589815709800.0,1471389606111810.0,0.011954560258368007
2020Q4,2020-12-30,12,건설/부동산,5.0,11623058801720.0,1471389606111810.0,0.007899375361522548
2020Q4,2020-12-30,99,기타,1.0,34446038562000.0,1471389606111810.0,0.023410549061186222
2021Q1,2021-03-31,01,반도체/IT하드웨어,11.0,684542286746540.0,1551759827698905.0,0.44113932744453344
2021Q1,2021-03-31,02,자동차/운송장비,9.0,134592241430050.0,1551759827698905.0,0.08673522733839295
2021Q1,2021-03-31,03,2차전지/화학/소재,22.0,168551532995610.0,1551759827698905.0,0.10861960078290854
2021Q1,2021-03-31,04,철강금속,3.0,35841993293350.0,1551759827698905.0,0.023097642208266128
2021Q1,2021-03-31,05,조선/기계/산업재,13.0,51494187047530.0,1551759827698905.0,0.033184379520824696
2021Q1,2021-03-31,06,금융,12.0,152895353212260.0,1551759827698905.0,0.0985302947550766
2021Q1,2021-03-31,07,헬스케어,6.0,73428684441760.0,1551759827698905.0,0.047319619396673604
2021Q1,2021-03-31,08,인터넷/게임/SW,11.0,143911800889400.0,1551759827698905.0,0.0927410275228003
2021Q1,2021-03-31,09,소비재/유통,8.0,27687478655805.0,1551759827698905.0,0.01784263141858917
2021Q1,2021-03-31,10,음식료,1.0,11175609255800.0,1551759827698905.0,0.007201893654105121
2021Q1,2021-03-31,11,에너지/유틸리티,1.0,14861468382550.0,1551759827698905.0,0.009577170459804968
2021Q1,2021-03-31,12,건설/부동산,2.0,8581328772250.0,1551759827698905.0,0.00553006246138953
2021Q1,2021-03-31,99,기타,1.0,44195862576000.0,1551759827698905.0,0.028481123036634973
2021Q2,2021-06-30,01,반도체/IT하드웨어,11.0,683196567801359.0,1635183509654619.0,0.4178103336827698
2021Q2,2021-06-30,02,자동차/운송장비,9.0,125632920558070.0,1635183509654619.0,0.07683108337155749
2021Q2,2021-06-30,03,2차전지/화학/소재,20.0,199544622720960.0,1635183509654619.0,0.12203194414742326
2021Q2,2021-06-30,04,철강금속,4.0,38398243149200.0,1635183509654619.0,0.023482528366073372
2021Q2,2021-06-30,05,조선/기계/산업재,8.0,50094329265550.0,1635183509654619.0,0.030635295041674466
2021Q2,2021-06-30,06,금융,6.0,126064247745000.0,1635183509654619.0,0.07709486244245889
2021Q2,2021-06-30,07,헬스케어,7.0,89960561015600.0,1635183509654619.0,0.05501557500087641
2021Q2,2021-06-30,08,인터넷/게임/SW,12.0,159999647267000.0,1635183509654619.0,0.09784812916856951
2021Q2,2021-06-30,09,소비재/유통,13.0,45048285749210.0,1635183509654619.0,0.027549376252409146
2021Q2,2021-06-30,10,음식료,2.0,12131806746800.0,1635183509654619.0,0.007419232566357315
2021Q2,2021-06-30,11,에너지/유틸리티,1.0,15952807313450.0,1635183509654619.0,0.009755973699135168
2021Q2,2021-06-30,12,건설/부동산,6.0,16798947967420.0,1635183509654619.0,0.010273432839943603
2021Q2,2021-06-30,99,기타,1.0,72360522355000.0,1635183509654619.0,0.04425223342075158
2021Q3,2021-09-30,01,반도체/IT하드웨어,13.0,623347335924105.0,1552113782530530.0,0.4016118811262755
2021Q3,2021-09-30,02,자동차/운송장비,9.0,110201949854990.0,1552113782530530.0,0.07100120564313224
2021Q3,2021-09-30,03,2차전지/화학/소재,29.0,203949038258110.0,1552113782530530.0,0.13140082934228975
2021Q3,2021-09-30,04,철강금속,1.0,28771655550000.0,1552113782530530.0,0.0185370788365086
2021Q3,2021-09-30,05,조선/기계/산업재,9.0,56143360568490.0,1552113782530530.0,0.036172193817488804
2021Q3,2021-09-30,06,금융,10.0,183078641383650.0,1552113782530530.0,0.11795439448077245
2021Q3,2021-09-30,07,헬스케어,5.0,83116723902500.0,1552113782530530.0,0.0535506641574875
2021Q3,2021-09-30,08,인터넷/게임/SW,8.0,154236618862500.0,1552113782530530.0,0.0993719794247534
2021Q3,2021-09-30,09,소비재/유통,10.0,34728613245985.0,1552113782530530.0,0.022375043400081326
2021Q3,2021-09-30,10,음식료,1.0,11148150756400.0,1552113782530530.0,0.007182560249045863
2021Q3,2021-09-30,11,에너지/유틸리티,2.0,4804527450000.0,1552113782530530.0,0.0030954737365754274
2021Q3,2021-09-30,12,건설/부동산,2.0,6078089533800.0,1552113782530530.0,0.003916007706529366
2021Q3,2021-09-30,99,기타,1.0,52509077240000.0,1552113782530530.0,0.03383068807905979
2021Q4,2021-12-30,01,반도체/IT하드웨어,16.0,678615589872460.0,1625588607133435.0,0.41745838208667785
2021Q4,2021-12-30,02,자동차/운송장비,5.0,110013052037400.0,1625588607133435.0,0.06767582619282572
2021Q4,2021-12-30,03,2차전지/화학/소재,19.0,151220352978690.0,1625588607133435.0,0.09302498326766215
2021Q4,2021-12-30,04,철강금속,3.0,33802836207500.0,1625588607133435.0,0.020794213283216817
2021Q4,2021-12-30,05,조선/기계/산업재,10.0,58780695300900.0,1625588607133435.0,0.03615963783392525
2021Q4,2021-12-30,06,금융,16.0,220248500230150.0,1625588607133435.0,0.13548846200302578
2021Q4,2021-12-30,07,헬스케어,5.0,85962394008700.0,1625588607133435.0,0.052880780310269396
2021Q4,2021-12-30,08,인터넷/게임/SW,11.0,167742282675300.0,1625588607133435.0,0.10318864314083559
2021Q4,2021-12-30,09,소비재/유통,7.0,34892562715860.0,1625588607133435.0,0.021464571394474514
2021Q4,2021-12-30,10,음식료,1.0,10846107263000.0,1625588607133435.0,0.00667211077600134
2021Q4,2021-12-30,11,에너지/유틸리티,1.0,14187406101700.0,1625588607133435.0,0.00872755015595126
2021Q4,2021-12-30,12,건설/부동산,5.0,9126029079275.0,1625588607133435.0,0.0056139843987759305
2021Q4,2021-12-30,99,기타,1.0,50150798662500.0,1625588607133435.0,0.0308508551563584
2022Q1,2022-03-31,01,반도체/IT하드웨어,13.0,601530483606780.0,1554313100642243.0,0.3870072788798005
2022Q1,2022-03-31,02,자동차/운송장비,6.0,95050224742500.0,1554313100642243.0,0.06115255974052152
2022Q1,2022-03-31,03,2차전지/화학/소재,20.0,240981440911750.0,1554313100642243.0,0.1550404746715294
2022Q1,2022-03-31,04,철강금속,6.0,42870267231350.0,1554313100642243.0,0.027581487419514113
2022Q1,2022-03-31,05,조선/기계/산업재,11.0,56183338334578.0,1554313100642243.0,0.03614673151205058
2022Q1,2022-03-31,06,금융,14.0,210126969274590.0,1554313100642243.0,0.13518960188122034
2022Q1,2022-03-31,07,헬스케어,7.0,79211966367400.0,1554313100642243.0,0.050962683345247214
2022Q1,2022-03-31,08,인터넷/게임/SW,8.0,131366733705900.0,1554313100642243.0,0.08451754903926319
2022Q1,2022-03-31,09,소비재/유통,3.0,23218081200900.0,1554313100642243.0,0.014937840510580704
2022Q1,2022-03-31,10,음식료,4.0,430536721400.0,1554313100642243.0,0.00027699484822080053
2022Q1,2022-03-31,11,에너지/유틸리티,2.0,14852611344050.0,1554313100642243.0,0.009555739662692731
2022Q1,2022-03-31,12,건설/부동산,5.0,10978358777045.0,1554313100642243.0,0.0070631578492832215
2022Q1,2022-03-31,99,기타,1.0,47512088424000.0,1554313100642243.0,0.030567900640075658
2022Q2,2022-06-30,01,반도체/IT하드웨어,11.0,487677236798655.0,1319196261313225.0,0.36967754616980586
2022Q2,2022-06-30,02,자동차/운송장비,9.0,109277888427700.0,1319196261313225.0,0.08283671780491308
2022Q2,2022-06-30,03,2차전지/화학/소재,14.0,205129457136050.0,1319196261313225.0,0.15549578417683585
2022Q2,2022-06-30,04,철강금속,6.0,31197840770100.0,1319196261313225.0,0.023649127643102456
2022Q2,2022-06-30,05,조선/기계/산업재,17.0,66043329153410.0,1319196261313225.0,0.05006330831143018
2022Q2,2022-06-30,06,금융,12.0,151162224453750.0,1319196261313225.0,0.11458660768434259
2022Q2,2022-06-30,07,헬스케어,2.0,63944256623000.0,1319196261313225.0,0.048472132993573815
2022Q2,2022-06-30,08,인터넷/게임/SW,10.0,106958376279160.0,1319196261313225.0,0.08107844102945362
2022Q2,2022-06-30,09,소비재/유통,9.0,40072679557080.0,1319196261313225.0,0.030376586662843257
2022Q2,2022-06-30,10,음식료,2.0,401290083300.0,1319196261313225.0,0.0003041928597497133
2022Q2,2022-06-30,11,에너지/유틸리티,1.0,14476289936350.0,1319196261313225.0,0.010973568043574682
2022Q2,2022-06-30,12,건설/부동산,6.0,11762299554370.0,1319196261313225.0,0.008916262044785468
2022Q2,2022-06-30,99,기타,1.0,31093092540300.0,1319196261313225.0,0.02356972457558942
2022Q3,2022-09-30,01,반도체/IT하드웨어,11.0,452233358937400.0,1265102136405810.0,0.3574678643909395
2022Q3,2022-09-30,02,자동차/운송장비,10.0,103806332138250.0,1265102136405810.0,0.08205371657435237
2022Q3,2022-09-30,03,2차전지/화학/소재,19.0,206404000560550.0,1265102136405810.0,0.16315204489888022
2022Q3,2022-09-30,04,철강금속,6.0,34032382910405.0,1265102136405810.0,0.02690089750942318
2022Q3,2022-09-30,05,조선/기계/산업재,11.0,50553024266150.0,1265102136405810.0,0.039959638681642366
2022Q3,2022-09-30,06,금융,15.0,155492914158505.0,1265102136405810.0,0.12290937599731248
2022Q3,2022-09-30,07,헬스케어,5.0,67619413873800.0,1265102136405810.0,0.053449766566601976
2022Q3,2022-09-30,08,인터넷/게임/SW,9.0,96933969676300.0,1265102136405810.0,0.07662145757787753
2022Q3,2022-09-30,09,소비재/유통,3.0,26511580244600.0,1265102136405810.0,0.0209560789454677
2022Q3,2022-09-30,10,음식료,5.0,23623030012950.0,1265102136405810.0,0.018672824377693076
2022Q3,2022-09-30,11,에너지/유틸리티,3.0,16359157347700.0,1265102136405810.0,0.012931096135982202
2022Q3,2022-09-30,12,건설/부동산,2.0,6105703787000.0,1265102136405810.0,0.004826253636996039
2022Q3,2022-09-30,99,기타,1.0,25427268492200.0,1265102136405810.0,0.020098984706831316
2022Q4,2022-12-29,01,반도체/IT하드웨어,6.0,455247997376500.0,1278322403062630.0,0.3561292489952518
2022Q4,2022-12-29,02,자동차/운송장비,6.0,86177656772800.0,1278322403062630.0,0.06741464951747217
2022Q4,2022-12-29,03,2차전지/화학/소재,14.0,212613157245800.0,1278322403062630.0,0.16632201449056763
2022Q4,2022-12-29,04,철강금속,4.0,35340383909955.0,1278322403062630.0,0.0276459082820467
2022Q4,2022-12-29,05,조선/기계/산업재,15.0,55269688469780.0,1278322403062630.0,0.043236110340680714
2022Q4,2022-12-29,06,금융,13.0,159790420448730.0,1278322403062630.0,0.12500009392458503
2022Q4,2022-12-29,07,헬스케어,12.0,71949879448540.0,1278322403062630.0,0.05628461120305884
2022Q4,2022-12-29,08,인터넷/게임/SW,11.0,99333693147050.0,1278322403062630.0,0.07770629139336398
2022Q4,2022-12-29,09,소비재/유통,12.0,41767544252675.0,1278322403062630.0,0.03267371685938344
2022Q4,2022-12-29,10,음식료,1.0,12562263475500.0,1278322403062630.0,0.009827148022598275
2022Q4,2022-12-29,11,에너지/유틸리티,3.0,18922062253600.0,1278322403062630.0,0.014802261313942517
2022Q4,2022-12-29,12,건설/부동산,2.0,5696364712000.0,1278322403062630.0,0.004456125229717118
2022Q4,2022-12-29,99,기타,1.0,23651291549700.0,1278322403062630.0,0.018501820427331766
2023Q1,2023-03-31,01,반도체/IT하드웨어,19.0,554692476602076.0,1427628866704821.0,0.3885410904322693
2023Q1,2023-03-31,02,자동차/운송장비,6.0,99719723199600.0,1427628866704821.0,0.06984989273141268
2023Q1,2023-03-31,03,2차전지/화학/소재,23.0,281260287016375.0,1427628866704821.0,0.19701218823458327
2023Q1,2023-03-31,04,철강금속,7.0,48793495327150.0,1427628866704821.0,0.03417799714275365
2023Q1,2023-03-31,05,조선/기계/산업재,11.0,44817437736480.0,1427628866704821.0,0.031392919253534914
2023Q1,2023-03-31,06,금융,13.0,150588492501240.0,1427628866704821.0,0.10548154076543756
2023Q1,2023-03-31,07,헬스케어,3.0,62653923551000.0,1427628866704821.0,0.043886702638350636
2023Q1,2023-03-31,08,인터넷/게임/SW,9.0,100366138723130.0,1427628866704821.0,0.07030268234544032
2023Q1,2023-03-31,09,소비재/유통,4.0,27755903167400.0,1427628866704821.0,0.01944195989218454
2023Q1,2023-03-31,10,음식료,2.0,16426505134300.0,1427628866704821.0,0.01150614527164529
2023Q1,2023-03-31,11,에너지/유틸리티,1.0,11561773026770.0,1427628866704821.0,0.008098584510592229
2023Q1,2023-03-31,12,건설/부동산,1.0,1767257768500.0,1427628866704821.0,0.0012378971942330452
2023Q1,2023-03-31,99,기타,1.0,27225452950800.0,1427628866704821.0,0.019070399587562542
2023Q2,2023-06-30,01,반도체/IT하드웨어,15.0,620094591691900.0,1467791427234680.0,0.4224677840366997
2023Q2,2023-06-30,02,자동차/운송장비,11.0,134238167234860.0,1467791427234680.0,0.09145588722218169
2023Q2,2023-06-30,03,2차전지/화학/소재,24.0,257801650284535.0,1467791427234680.0,0.17563915792193546
2023Q2,2023-06-30,04,철강금속,3.0,33487834470000.0,1467791427234680.0,0.022815117903427943
2023Q2,2023-06-30,05,조선/기계/산업재,11.0,50784396033225.0,1467791427234680.0,0.03459919106415742
2023Q2,2023-06-30,06,금융,10.0,129070823066510.0,1467791427234680.0,0.08793539781716773
2023Q2,2023-06-30,07,헬스케어,5.0,71478639102200.0,1467791427234680.0,0.048698090052798446
2023Q2,2023-06-30,08,인터넷/게임/SW,8.0,80887227727800.0,1467791427234680.0,0.05510812110423045
2023Q2,2023-06-30,09,소비재/유통,6.0,36789902406900.0,1467791427234680.0,0.025064802617230295
2023Q2,2023-06-30,10,음식료,2.0,11679514367100.0,1467791427234680.0,0.007957203012899601
2023Q2,2023-06-30,11,에너지/유틸리티,1.0,13224459986200.0,1467791427234680.0,0.009009767832691931
2023Q2,2023-06-30,12,건설/부동산,3.0,6448704348850.0,1467791427234680.0,0.004393474596727522
2023Q2,2023-06-30,99,기타,1.0,21805516514600.0,1467791427234680.0,0.014856004817851817
2023Q3,2023-09-27,01,반도체/IT하드웨어,11.0,571632022547300.0,1444330463445035.0,0.39577647707009944
2023Q3,2023-09-27,02,자동차/운송장비,10.0,122574182254175.0,1444330463445035.0,0.0848657460023446
2023Q3,2023-09-27,03,2차전지/화학/소재,13.0,210515162469100.0,1444330463445035.0,0.1457527676643866
2023Q3,2023-09-27,04,철강금속,5.0,56024049205100.0,1444330463445035.0,0.03878894105125411
2023Q3,2023-09-27,05,조선/기계/산업재,14.0,56230120575470.0,1444330463445035.0,0.038931617104681994
2023Q3,2023-09-27,06,금융,13.0,163241256101200.0,1444330463445035.0,0.11302209586567531
2023Q3,2023-09-27,07,헬스케어,6.0,66343309933300.0,1444330463445035.0,0.04593360841746501
2023Q3,2023-09-27,08,인터넷/게임/SW,13.0,100487858514100.0,1444330463445035.0,0.06957400751239097
2023Q3,2023-09-27,09,소비재/유통,6.0,38851784013100.0,1444330463445035.0,0.026899511570523994
2023Q3,2023-09-27,10,음식료,5.0,23191737428200.0,1444330463445035.0,0.016057085282881023
2023Q3,2023-09-27,11,에너지/유틸리티,1.0,11568192667540.0,1444330463445035.0,0.0080093807894541
2023Q3,2023-09-27,12,건설/부동산,2.0,4138483380050.0,1444330463445035.0,0.0028653299814634095
2023Q3,2023-09-27,99,기타,1.0,19532304356400.0,1444330463445035.0,0.013523431687379427
2023Q4,2023-12-28,01,반도체/IT하드웨어,9.0,647568636451990.0,1618306163471080.0,0.4001521164963186
2023Q4,2023-12-28,02,자동차/운송장비,11.0,137651569884660.0,1618306163471080.0,0.0850590407376397
2023Q4,2023-12-28,03,2차전지/화학/소재,14.0,206977182076400.0,1618306163471080.0,0.12789741938105076
2023Q4,2023-12-28,04,철강금속,3.0,52995406209000.0,1618306163471080.0,0.032747453729849836
2023Q4,2023-12-28,05,조선/기계/산업재,11.0,70593942742060.0,1618306163471080.0,0.04362211819711799
2023Q4,2023-12-28,06,금융,20.0,222824175446950.0,1618306163471080.0,0.1376897527035415
2023Q4,2023-12-28,07,헬스케어,7.0,81918697797600.0,1618306163471080.0,0.05062002459528044
2023Q4,2023-12-28,08,인터넷/게임/SW,14.0,107091862346380.0,1618306163471080.0,0.06617527929120674
2023Q4,2023-12-28,09,소비재/유통,5.0,38141537635070.0,1618306163471080.0,0.023568802057368925
2023Q4,2023-12-28,10,음식료,1.0,11629174989300.0,1618306163471080.0,0.007186016621451136
2023Q4,2023-12-28,11,에너지/유틸리티,1.0,12133121055300.0,1618306163471080.0,0.00749742003656209
2023Q4,2023-12-28,12,건설/부동산,3.0,4630977448370.0,1618306163471080.0,0.002861620101870642
2023Q4,2023-12-28,99,기타,1.0,24149879388000.0,1618306163471080.0,0.014922936050741657
2024Q1,2024-03-29,01,반도체/IT하드웨어,18.0,716943934901978.0,1678421092411887.0,0.42715379242031054
2024Q1,2024-03-29,02,자동차/운송장비,8.0,146437701949540.0,1678421092411887.0,0.08724729605197548
2024Q1,2024-03-29,03,2차전지/화학/소재,17.0,195247776763000.0,1678421092411887.0,0.11632824304086255
2024Q1,2024-03-29,04,철강금속,1.0,35689059060000.0,1678421092411887.0,0.021263471497915288
2024Q1,2024-03-29,05,조선/기계/산업재,12.0,69097368485950.0,1678421092411887.0,0.04116807683026508
2024Q1,2024-03-29,06,금융,16.0,245219531576245.0,1678421092411887.0,0.14610131669869875
2024Q1,2024-03-29,07,헬스케어,8.0,84992747360900.0,1678421092411887.0,0.05063851243597376
2024Q1,2024-03-29,08,인터넷/게임/SW,10.0,94087137307300.0,1678421092411887.0,0.05605693215645724
2024Q1,2024-03-29,09,소비재/유통,4.0,42112009872700.0,1678421092411887.0,0.025090253014030672
2024Q1,2024-03-29,10,음식료,1.0,2569456342500.0,1678421092411887.0,0.0015308770570844636
2024Q1,2024-03-29,11,에너지/유틸리티,1.0,14123209694000.0,1678421092411887.0,0.008414580678144948
2024Q1,2024-03-29,12,건설/부동산,2.0,561925954674.0,1678421092411887.0,0.0003347943833728363
2024Q1,2024-03-29,99,기타,2.0,31339233143100.0,1678421092411887.0,0.018671853734908442
2024Q2,2024-06-28,01,반도체/IT하드웨어,16.0,758526345528640.0,1693242416964165.0,0.4479726812470309
2024Q2,2024-06-28,02,자동차/운송장비,9.0,174007588789610.0,1693242416964165.0,0.1027659046609465
2024Q2,2024-06-28,03,2차전지/화학/소재,17.0,165006010827510.0,1693242416964165.0,0.09744972673396128
2024Q2,2024-06-28,04,철강금속,2.0,32473293287400.0,1693242416964165.0,0.01917817139593146
2024Q2,2024-06-28,05,조선/기계/산업재,14.0,88649646419365.0,1693242416964165.0,0.05235496437557124
2024Q2,2024-06-28,06,금융,16.0,222535845502730.0,1693242416964165.0,0.13142586275491328
2024Q2,2024-06-28,07,헬스케어,4.0,71617376277600.0,1693242416964165.0,0.04229599705280456
2024Q2,2024-06-28,08,인터넷/게임/SW,10.0,81134253592100.0,1693242416964165.0,0.04791650196052057
2024Q2,2024-06-28,09,소비재/유통,3.0,36932503240580.0,1693242416964165.0,0.021811704496983213
2024Q2,2024-06-28,10,음식료,5.0,21123027922590.0,1693242416964165.0,0.012474898875059919
2024Q2,2024-06-28,11,에너지/유틸리티,2.0,17381975586890.0,1693242416964165.0,0.010265497375180547
2024Q2,2024-06-28,12,건설/부동산,0.0,0.0,0.0,0.0
2024Q2,2024-06-28,99,기타,2.0,23854549989150.0,1693242416964165.0,0.014088089071096573
2024Q3,2024-09-30,01,반도체/IT하드웨어,13.0,582004021366100.0,1593262339025125.0,0.3652907666933324
2024Q3,2024-09-30,02,자동차/운송장비,9.0,154301563643300.0,1593262339025125.0,0.096846300740224
2024Q3,2024-09-30,03,2차전지/화학/소재,19.0,194597705627660.0,1593262339025125.0,0.12213789334073458
2024Q3,2024-09-30,04,철강금속,4.0,51495269491900.0,1593262339025125.0,0.03232064690828542
2024Q3,2024-09-30,05,조선/기계/산업재,15.0,92207125140340.0,1593262339025125.0,0.057873159291996504
2024Q3,2024-09-30,06,금융,12.0,219938079107700.0,1593262339025125.0,0.13804260210046407
2024Q3,2024-09-30,07,헬스케어,6.0,108800051672400.0,1593262339025125.0,0.06828759395579002
2024Q3,2024-09-30,08,인터넷/게임/SW,11.0,94390709292900.0,1593262339025125.0,0.05924367066295885
2024Q3,2024-09-30,09,소비재/유통,2.0,34543841139400.0,1593262339025125.0,0.021681201076111836
2024Q3,2024-09-30,10,음식료,4.0,22216502612675.0,1593262339025125.0,0.013944032987228386
2024Q3,2024-09-30,11,에너지/유틸리티,2.0,17494147582350.0,1593262339025125.0,0.010980079773337394
2024Q3,2024-09-30,12,건설/부동산,1.0,602748001550.0,1593262339025125.0,0.0003783105812435167
2024Q3,2024-09-30,99,기타,2.0,20670574346850.0,1593262339025125.0,0.012973741888293033
2024Q4,2024-12-30,01,반도체/IT하드웨어,14.0,521198328882850.0,1472902287919230.0,0.35385804826140044
2024Q4,2024-12-30,02,자동차/운송장비,9.0,154833693484565.0,1472902287919230.0,0.1051214970297172
2024Q4,2024-12-30,03,2차전지/화학/소재,12.0,140367514784320.0,1472902287919230.0,0.09529995026528018
2024Q4,2024-12-30,04,철강금속,2.0,41772782267500.0,1472902287919230.0,0.028360864539434205
2024Q4,2024-12-30,05,조선/기계/산업재,16.0,105887167727340.0,1472902287919230.0,0.07189015089176545
2024Q4,2024-12-30,06,금융,16.0,224340666365460.0,1472902287919230.0,0.15231198172852742
2024Q4,2024-12-30,07,헬스케어,9.0,109015509403435.0,1472902287919230.0,0.07401408110882989
2024Q4,2024-12-30,08,인터넷/게임/SW,11.0,96397606254950.0,1472902287919230.0,0.06544738713871574
2024Q4,2024-12-30,09,소비재/유통,4.0,22469864041260.0,1472902287919230.0,0.015255502164371807
2024Q4,2024-12-30,10,음식료,3.0,23402657828700.0,1472902287919230.0,0.015888805401857952
2024Q4,2024-12-30,11,에너지/유틸리티,2.0,16074640843850.0,1472902287919230.0,0.010913582642714647
2024Q4,2024-12-30,12,건설/부동산,1.0,197731060800.0,1472902287919230.0,0.00013424587796610378
2024Q4,2024-12-30,99,기타,1.0,16944124974200.0,1472902287919230.0,0.011503902949418984
2025Q1,2025-03-31,01,반도체/IT하드웨어,14.0,556936966740100.0,1552626387356343.0,0.35870636443864423
2025Q1,2025-03-31,02,자동차/운송장비,8.0,164545257108800.0,1552626387356343.0,0.10597865555342725
2025Q1,2025-03-31,03,2차전지/화학/소재,18.0,153256843938290.0,1552626387356343.0,0.09870812784474212
2025Q1,2025-03-31,04,철강금속,5.0,42751703747358.0,1552626387356343.0,0.02753508770397193
2025Q1,2025-03-31,05,조선/기계/산업재,11.0,100115790982560.0,1552626387356343.0,0.06448157251341526
2025Q1,2025-03-31,06,금융,15.0,214254096329430.0,1552626387356343.0,0.1379946251552767
2025Q1,2025-03-31,07,헬스케어,5.0,109911768541800.0,1552626387356343.0,0.07079086729225746
2025Q1,2025-03-31,08,인터넷/게임/SW,12.0,114058998756500.0,1552626387356343.0,0.07346197365015047
2025Q1,2025-03-31,09,소비재/유통,4.0,30890967919705.0,1552626387356343.0,0.019895944169996398
2025Q1,2025-03-31,10,음식료,3.0,23652133084200.0,1552626387356343.0,0.015233628177911164
2025Q1,2025-03-31,11,에너지/유틸리티,2.0,17189480717050.0,1552626387356343.0,0.011071227989573544
2025Q1,2025-03-31,12,건설/부동산,1.0,4003239751750.0,1552626387356343.0,0.0025783664275900375
2025Q1,2025-03-31,99,기타,2.0,21059139738800.0,1552626387356343.0,0.013563559083043408
2025Q2,2025-06-30,01,반도체/IT하드웨어,13.0,660864842612700.0,1930543934242705.0,0.3423205402843824
2025Q2,2025-06-30,02,자동차/운송장비,8.0,201403113352900.0,1930543934242705.0,0.10432454282989652
2025Q2,2025-06-30,03,2차전지/화학/소재,16.0,157544213295760.0,1930543934242705.0,0.08160612690617679
2025Q2,2025-06-30,04,철강금속,5.0,41800911063275.0,1930543934242705.0,0.02165240081918791
2025Q2,2025-06-30,05,조선/기계/산업재,9.0,134490794398900.0,1930543934242705.0,0.0696647157380838
2025Q2,2025-06-30,06,금융,20.0,333450116669320.0,1930543934242705.0,0.17272340232967687
2025Q2,2025-06-30,07,헬스케어,5.0,120740170958600.0,1930543934242705.0,0.06254204777057445
2025Q2,2025-06-30,08,인터넷/게임/SW,11.0,137826239300600.0,1930543934242705.0,0.07139243860547786
2025Q2,2025-06-30,09,소비재/유통,4.0,36457688078750.0,1930543934242705.0,0.018884671533285394
2025Q2,2025-06-30,10,음식료,3.0,36935572551900.0,1930543934242705.0,0.01913221030444393
2025Q2,2025-06-30,11,에너지/유틸리티,2.0,29074024676100.0,1930543934242705.0,0.0150600171073055
2025Q2,2025-06-30,12,건설/부동산,3.0,13450257223900.0,1930543934242705.0,0.006967081652651503
2025Q2,2025-06-30,99,기타,1.0,26505990060000.0,1930543934242705.0,0.013729804118857058
2025Q3,2025-09-30,01,반도체/IT하드웨어,18.0,874448136161890.0,2179373087881291.0,0.40123838411347795
2025Q3,2025-09-30,02,자동차/운송장비,11.0,228824992614800.0,2179373087881291.0,0.10499578703949929
2025Q3,2025-09-30,03,2차전지/화학/소재,13.0,155426648328631.0,2179373087881291.0,0.07131713665406929
