ticker,rcept_dt,official_status_category,report_nm,rcept_no,w001_tradable_state,reconciliation_class
329020,2022-11-01,delisting,기타시장안내(지정자문인 선임계약 해지에 따른 상장폐지절차 안내),20221101600431,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
329020,2022-11-01,suspension_related,주권매매거래정지(지정자문인 선임계약 해지),20221101600437,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
216080,2022-11-01,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20221101900077,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
256840,2022-11-01,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20221101900076,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
127120,2022-10-31,other,소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지가처분),20221031900390,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
080160,2022-10-31,other,영업정지(종속회사의주요경영사항),20221031900273,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
086960,2022-10-28,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),20221028900744,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
158310,2022-10-27,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20221027900846,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
158310,2022-10-27,resumption_related,기타시장안내(상장폐지결정 등 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20221027900845,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
388790,2022-10-27,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20221027900718,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
344050,2022-10-27,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20221027900769,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
383800,2022-10-27,delisting,상장폐지결정(자회사의 주요경영사항),20221027800543,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
108320,2022-10-27,delisting,상장폐지결정,20221027900534,panel_absence,official_status_but_panel_absent
058430,2022-10-27,resumption_related,[기재정정]생산재개(자율공시),20221027800436,panel_absence,official_status_but_panel_absent
422040,2022-10-27,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20221027900374,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
206950,2022-10-25,resumption_related,주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정),20221025600575,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
032790,2022-10-25,resumption_related,주권매매거래정지해제(상장유지 결정),20221025900565,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
101680,2022-10-25,suspension_related,주권매매거래정지기간변경(개선기간 부여),20221025900566,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060300,2022-10-24,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20221024900523,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060300,2022-10-24,resumption_related,기타시장안내(상장폐지결정 등 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20221024900525,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123010,2022-10-24,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20221024900483,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
950160,2022-10-24,resumption_related,주권매매거래정지해제(상장유지 결정),20221024900515,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
056730,2022-10-21,suspension_related,주권매매거래정지기간변경(개선기간 부여),20221021900526,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065560,2022-10-21,suspension_related,주권매매거래정지기간변경(개선기간 부여),20221021900522,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
054180,2022-10-20,suspension_related,주권매매거래정지(무상증자),20221020900329,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
368600,2022-10-20,suspension_related,주권매매거래정지(무상증자),20221020900177,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
347140,2022-10-18,suspension_related,주권매매거래정지(상장폐지 사유발생),20221018900603,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096640,2022-10-18,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),20221018900554,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
036180,2022-10-17,other,소송등의제기ㆍ신청(경영권분쟁소송)(임시주주총회 결의 효력정지 가처분),20221017900520,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
011080,2022-10-17,resumption_related,주권매매거래정지해제(감자 주권 변경상장),20221017900477,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
426670,2022-10-17,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20221017900041,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
138690,2022-10-14,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20221014900608,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
100090,2022-10-14,suspension_related,주권매매거래정지(단일판매공급계약),20221014900504,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
126870,2022-10-13,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20221013900563,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
126870,2022-10-13,resumption_related,기타시장안내(상장폐지결정 등 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개 ),20221013900561,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
200470,2022-10-13,suspension_related,주권매매거래정지(무상증자),20221013900556,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
397500,2022-10-13,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20221013900528,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
215600,2022-10-12,resumption_related,주권매매거래정지해제(상장유지 결정),20221012900657,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096640,2022-10-12,other,소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지 가처분 신청서),20221012900236,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
347140,2022-10-11,delisting,기타시장안내(주권 상장폐지 우려 예고),20221011900736,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
224060,2022-10-11,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20221011900515,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
196170,2022-10-11,suspension_related,주권매매거래정지(무상증자),20221011900079,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
263920,2022-10-07,resumption_related,주권매매거래정지해제(상장유지 결정),20221007900636,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
036180,2022-10-07,other,소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지가처분),20221007900561,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
012200,2022-10-07,resumption_related,매매거래정지및정지해제(중요내용공시),20221007800545,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
034810,2022-10-07,suspension_related,주권매매거래정지(합병),20221007900553,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
082740,2022-10-07,resumption_related,생산재개(자율공시),20221007800222,panel_absence,official_status_but_panel_absent
115180,2022-10-06,resumption_related,주권매매거래정지해제(상장유지 결정),20221006900631,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
004020,2022-10-06,resumption_related,생산재개(자율공시),20221006800113,executable,matched_status
182690,2022-10-05,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20221005900286,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182690,2022-10-05,resumption_related,기타시장안내(상장폐지결정 등 효력정지 가처분 신청 기각결정에 따른 정리매매절차 재개),20221005900284,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182690,2022-10-05,delisting,기타경영사항(자율공시)(상장폐지효력정지 및 정리매매절차중지 가처분 신청에 대한 기각 결정),20221005900177,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
340350,2022-10-04,suspension_related,주권매매거래정지(상장폐지 사유발생),20221004900676,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
275630,2022-10-04,suspension_related,주권매매거래정지(상장적격성 실질심사 대상 (사유발생)),20221004900675,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
018680,2022-10-04,suspension_related,주권매매거래정지(상장적격성 실질심사 대상 (사유발생)),20221004900665,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
086960,2022-10-04,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20221004900656,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
106240,2022-10-04,resumption_related,주권매매거래정지해제(감자 주권 변경상장),20221004900659,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
046110,2022-10-04,delisting,기타경영사항(자율공시)(상장폐지 후 투자자보호대책(장외매수)),20221004900451,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
003060,2022-10-04,resumption_related,매매거래정지및정지해제(중요내용공시),20221004800160,panel_absence,official_status_but_panel_absent
109860,2023-06-30,resumption_related,주권매매거래정지해제,20230630901196,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
042510,2023-06-30,resumption_related,주권매매거래정지해제(우회상장 미해당),20230630901178,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
042510,2023-06-30,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),20230630901106,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
304840,2023-06-30,suspension_related,주권매매거래정지(무상증자),20230630901072,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
131090,2023-06-30,suspension_related,주권매매거래정지(회계처리 기준위반),20230630901041,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
082800,2023-06-30,suspension_related,주권매매거래정지(중요한 영업정지),20230630900730,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
171120,2023-06-30,suspension_related,주권매매거래정지(무상증자),20230630900707,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
372290,2023-06-30,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230630900713,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
290690,2023-06-30,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),20230630900005,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
047820,2023-06-29,suspension_related,주권매매거래정지기간변경(풍문 사유 미해소),20230629900536,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123010,2023-06-29,suspension_related,주권매매거래정지(중요한 영업정지),20230629900434,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
227420,2023-06-28,suspension_related,주권매매거래정지,20230628600697,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
047820,2023-06-28,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20230628900534,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-06-28,delisting,기타경영사항(자율공시)(상장폐지신청서 한국거래소 제출 접수),20230628900259,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-06-28,suspension_related,주권매매거래정지(자진상장폐지 신청),20230628900267,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
297890,2023-06-28,suspension_related,주권매매거래정지(무상증자),20230628900105,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
367340,2023-06-27,delisting,기타시장안내(주권 상장폐지 우려 예고),20230627900599,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
038530,2023-06-27,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230627900530,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
114120,2023-06-27,delisting,기타시장안내(개선기간 종료에 따른 상장폐지여부 결정 안내),20230627900185,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
299030,2023-06-27,suspension_related,주권매매거래정지(단일판매공급계약),20230627900049,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
089530,2023-06-26,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230626900547,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
033340,2023-06-26,suspension_related,주권매매거래정지기간변경(개선기간 부여),20230626900530,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
138690,2023-06-26,suspension_related,주권매매거래정지기간변경(감자 주권 변경상장),20230626900512,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
033500,2023-06-26,suspension_related,주권매매거래정지(단일판매공급계약),20230626900215,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
160600,2023-06-23,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230623900629,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001720,2023-06-23,managed,투자유의안내(신영증권1우선주 관리종목지정 우려예고),20230623800625,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
004560,2023-06-23,delisting,[기재정정]투자유의안내(현대비앤지스틸(주) 1우선주 상장폐지 우려 예고),20230623800608,panel_absence,official_status_but_panel_absent
001740,2023-06-23,delisting,투자유의안내(SK네트웍스1우선주 상장폐지 우려 예고),20230623800599,panel_absence,official_status_but_panel_absent
010140,2023-06-23,delisting,투자유의안내(삼성중공업(주) 1우선주 상장폐지 우려 예고),20230623800597,delisting_transition,matched_status
004560,2023-06-23,delisting,투자유의안내(현대비앤지스틸(주) 1우선주 상장폐지 우려 예고),20230623800596,panel_absence,official_status_but_panel_absent
000540,2023-06-23,delisting,투자유의안내(흥국화재해상보험2우선주(신형) 상장폐지 우려 예고),20230623800595,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
000990,2023-06-23,delisting,투자유의안내(DB하이텍1우선주 상장폐지 우려 예고),20230623800575,delisting_transition,matched_status
139050,2023-06-23,resumption_related,주권매매거래정지해제(감자 주권 변경상장),20230623900426,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
232830,2023-06-23,delisting,상장폐지결정(코스닥시장 이전상장),20230623600261,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
015540,2023-06-23,delisting,기타경영사항(자율공시)(상장폐지결정 효력정지 등 가처분 신청),20230623800259,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
034730,2023-06-23,delisting,주요사항보고서(해외증권시장주권등상장폐지결정)(자회사의 주요경영사항),20230623800003,delisting_transition,matched_status
450410,2023-06-21,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230621900286,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
361570,2023-06-20,suspension_related,주권매매거래정지(무상증자),20230620900125,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
223310,2023-06-19,resumption_related,주권매매거래정지해제(상장유지 결정),20230619900685,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
310210,2023-06-19,suspension_related,주권매매거래정지(무상증자),20230619900570,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
189690,2023-06-16,suspension_related,주권매매거래정지(무상증자),20230616900127,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214870,2023-06-15,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상(사유발생)),20230615900625,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
013720,2023-06-15,resumption_related,주권매매거래정지해제(액면병합 주권 변경상장),20230615900299,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
109860,2023-06-14,suspension_related,주권매매거래정지,20230614900506,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
238090,2023-06-14,resumption_related,주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정),20230614900426,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
038530,2023-06-14,resumption_related,주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정),20230614900413,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
448370,2023-06-14,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230614900251,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
052770,2023-06-13,resumption_related,주권매매거래정지해제(상장유지 결정),20230613900489,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
014200,2023-06-13,suspension_related,주권매매거래정지기간변경(상장폐지사유 발생),20230613900493,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
044060,2023-06-13,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230613900459,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
290380,2023-06-13,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230613900483,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
090460,2023-06-13,delisting,상장폐지결정,20230613900131,panel_absence,official_status_but_panel_absent
393210,2023-06-13,suspension_related,주권매매거래정지(무상증자),20230613900097,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
303360,2023-06-12,delisting,상장폐지결정(코스닥시장 이전상장),20230612600275,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
298060,2023-06-09,suspension_related,주권매매거래정지(무상증자),20230609900277,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
317770,2023-06-09,suspension_related,주권매매거래정지(무상증자),20230609900239,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
360070,2023-06-09,suspension_related,주권매매거래정지(단일판매공급계약),20230609900095,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
348840,2023-06-07,delisting,[첨부정정]상장폐지결정,20230607600075,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
348840,2023-06-07,suspension_related,주권매매거래정지(자진상장폐지 결정),20230607600060,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
348840,2023-06-07,delisting,상장폐지결정,20230607600057,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
393360,2023-06-02,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230602900334,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078590,2023-06-02,delisting,기타시장안내(개선기간 종료에 따른 상장폐지여부 결정 안내),20230602900146,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
139050,2023-06-01,suspension_related,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",20230601900625,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
004560,2023-06-01,delisting,투자유의안내(현대비앤지스틸(주) 1우선주 상장폐지 우려 예고),20230601800618,panel_absence,official_status_but_panel_absent
010140,2023-06-01,delisting,투자유의안내(삼성중공업(주) 1우선주 상장폐지 우려 예고),20230601800619,delisting_transition,matched_status
000540,2023-06-01,delisting,투자유의안내(흥국화재해상보험2우선주(신형) 상장폐지 우려 예고),20230601800622,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001720,2023-06-01,managed,투자유의안내(신영증권1우선주 관리종목지정 우려예고),20230601800621,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
366330,2023-06-01,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),20230601900624,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
001740,2023-06-01,delisting,투자유의안내(SK네트웍스1우선주 상장폐지 우려 예고),20230601800511,panel_absence,official_status_but_panel_absent
000990,2023-06-01,delisting,투자유의안내(DB하이텍1우선주 상장폐지 우려 예고),20230601800491,delisting_transition,matched_status
085370,2023-06-01,managed,기타시장안내(루트로닉 3우선주 관리종목지정 우려예고),20230601900494,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
436530,2023-06-01,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230601900398,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
442310,2023-06-01,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230601900161,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
060900,2023-05-31,resumption_related,주권매매거래정지해제(액면병합 주권 변경상장),20230531900573,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
096040,2023-05-31,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상(사유발생)),20230531900471,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
024810,2023-05-31,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상(사유발생)),20230531900486,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
241820,2023-05-30,suspension_related,주권매매거래정지(무상증자),20230530900516,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
213500,2023-05-30,resumption_related,생산재개(자율공시),20230530800143,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
285770,2023-05-26,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230526600444,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
281310,2023-05-26,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230526600429,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
010050,2023-05-26,resumption_related,매매거래정지및정지해제(중요내용공시),20230526800406,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
298870,2023-05-26,suspension_related,"주권매매거래정지(주식교환, 이전)",20230526900428,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
432320,2023-05-26,other,부동산투자회사자산관리위탁계약변경,20230526800235,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
367340,2023-05-25,managed,기타시장안내(관리종목 지정우려종목),20230525900479,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
078650,2023-05-25,suspension_related,주권매매거래정지(투자자 보호),20230525900401,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078650,2023-05-25,delisting,기타경영사항(자율공시)(상장폐지결정 등 효력정지 가처분 신청),20230525900371,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
407400,2023-05-25,suspension_related,주권매매거래정지(무상증자),20230525900370,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078650,2023-05-24,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),20230524900583,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
293580,2023-05-24,resumption_related,주권매매거래정지해제(액면분할 주권 변경상장),20230524900513,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
315640,2023-05-24,other,투자판단관련주요경영사항(국책과제 선정(AI융합 통관 영상 관리 솔루션 실증)),20230524900387,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
078860,2023-05-24,suspension_related,주권매매거래정지(자본감소),20230524900244,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
083640,2023-05-24,other,소송등의판결ㆍ결정(직무집행정지 등 가처분),20230524900100,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
178780,2023-05-23,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230523900427,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
148140,2023-05-23,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20230523900397,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
435620,2023-05-23,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230523900379,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
352770,2023-05-19,suspension_related,주권매매거래정지(무상증자),20230519900324,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
427950,2023-05-19,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),20230519900321,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-05-18,delisting,[기재정정]상장폐지결정,20230518900523,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-05-18,suspension_related,[기재정정]주권매매거래정지(투자자보호사유 : 자진 상장폐지 결정),20230518900519,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-05-18,delisting,상장폐지승인을위한의안상정결정,20230518900500,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-05-18,suspension_related,주권매매거래정지(자진상장폐지 신청),20230518900513,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
048260,2023-05-18,delisting,상장폐지결정,20230518900495,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
196490,2023-05-18,suspension_related,주권매매거래정지(회계처리 기준위반),20230518900441,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
064800,2023-05-17,other,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)(직무집행정지등 가처분),20230517900252,PANEL_ABSENT_OR_OUT_OF_SCOPE,requires_manual_review
438580,2023-05-17,resumption_related,주권매매거래정지해제(합병결정 철회),20230517900194,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
011000,2023-05-16,resumption_related,매매거래정지및정지해제(중요내용공시),20230516800307,panel_absence,official_status_but_panel_absent
096040,2023-05-15,suspension_related,주권매매거래정지기간변경(풍문사유(보도설) 미해소),20230515902916,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
024810,2023-05-15,suspension_related,주권매매거래정지기간변경(풍문사유(보도설) 미해소),20230515902900,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
058220,2023-05-15,managed,기타시장안내(관리종목 지정사유 추가 관련 시장조치사항 안내),20230515902904,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
422040,2023-05-15,resumption_related,주권매매거래정지해제(합병결정 철회),20230515902540,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
