rebalance_period_end,available_date,execution_date,ticker,sector,trailing_4q_net_income,trailing_4q_op_income,trailing_4q_cfo,trailing_4q_capex,trailing_4q_revenue,trailing_4q_buybacks,trailing_4q_dividends,latest_equity,latest_ltd,latest_assets,latest_shares,shares_1y_ago,rebalance_price,market_cap_estimate,dividend_missing_zero_fill,roic,fcf_margin,leverage,fcf_yield,earnings_yield,buyback_yield,dividend_yield,dilution,z_roic,z_fcf_margin,z_leverage,z_fcf_yield,z_earnings_yield,z_buyback_yield,z_dividend_yield,z_dilution,quality_score,value_score,sy_score,qv_score,rank
2016-06-30,2016-08-04,2016-08-05,NVDA,Semiconductors & Related Devices,343000000.0,566000000.0,881650000.0,179667000.0,4858000000.0,1034000000.0,229000000.0,4196000000.0,1413000000.0,5790000000.0,537000000.0,549000000.0,1.4284427165985107,767073738.8134003,False,0.10090925298627207,0.14450041169205435,0.3367492850333651,0.9151440917347917,0.4471538818818028,1.3479799238069505,0.298537139798638,0.0,-0.20442129494686423,-0.14308026226778753,-0.20088594084613537,4.238335728824268,2.3643907409180964,7.257136205506402,6.21589455006786,-0.20121347750284263,-0.1466156163685164,6.602726469742365,13.674244233077104,6.456110853373849,3
2016-06-30,2016-08-04,2016-08-05,AAPL,Electronic Computers,58036000000.0,78670000000.0,107281000000.0,11131000000.0,253687000000.0,46864000000.0,11844000000.0,126541000000.0,3500000000.0,93761000000.0,5443058000.0,5729886000.0,24.60033226013184,133901035311.16869,False,0.6049630501149638,0.37901035528032573,0.027659019606293613,0.7180676368674808,0.4334245800649102,0.34998982562826436,0.0884533862824591,0.0,0.09436373972045911,-0.09122679061378473,-0.2617836096148343,3.2299348865603337,2.278656234096287,1.5946031167108305,1.294085737106039,-0.20121347750284263,0.2649205587215087,5.508591120656621,3.0899023313197125,5.77351167937813,4
2016-06-30,2016-08-04,2016-08-05,LRCX,"Special Industry Machinery, NEC",721177000.0,721858000.0,891345000.0,159068000.0,5580037000.0,548256000.0,0.0,5692339000.0,516600000.0,6941565000.0,159039000.0,158992000.0,8.149676322937012,1296116372.7235794,True,0.11626108744183185,0.13123156710251205,0.09075355490950206,0.5649778178955012,0.5564137720786313,0.4229990543580037,0.0,0.00029561235785448324,-0.19532127741671093,-0.14601419183289452,-0.24935258042437816,2.446604871326821,3.0466790995223594,2.008852891557367,-0.7781861490100689,-0.1988135582338868,-0.09198288882522729,5.4932839708491805,1.429480300781185,5.401301082023953,5
2016-06-30,2016-08-04,2016-08-05,C,National Commercial Banks,14536000000.0,23209000000.0,56856000000.0,3044000000.0,53668000000.0,1977000000.0,706000000.0,233021000000.0,207448000000.0,1818771000000.0,2915800000.0,3020000000.0,34.01527404785156,99181736068.72559,False,0.05269156285686393,1.002683163151226,0.890254526416074,0.5425595692609401,0.1465592414104108,0.019933105411969052,0.007118246039883738,0.0,-0.23300301439617777,0.04667610497125123,-0.09183307628927331,2.331895172390972,0.4872863114426792,-0.27811796821268425,-0.6114210112706944,-0.20121347750284263,-0.09449383313565321,2.8191814838336513,-0.6883255019805359,2.724687650697998,6
2016-06-30,2016-08-04,2016-08-05,BX,Investment Advice,3140942000.0,3623642000.0,2772377000.0,26676000.0,6748186000.0,0.0,0.0,6162500000.0,7204533000.0,23041658000.0,646933698.0,625276969.0,17.62198257446289,11400254352.988838,True,0.27108798190293987,0.40687986371448565,1.1690925760649087,0.2408455912459665,0.2755150808697992,0.0,0.0,0.034635417700791725,-0.10354544060620995,-0.0850644473737091,-0.03689576804320932,0.7880850315096165,1.2925687245832964,-0.3912171554327919,-0.7781861490100689,0.07997302948812045,-0.15171411993670975,2.080653756092913,-1.2493763339309811,1.9289396361562032,7
2016-06-30,2016-08-04,2016-08-05,WMT,Retail-Variety Stores,15213000000.0,21002000000.0,21472000000.0,9537000000.0,478924000000.0,5491000000.0,6248000000.0,77758000000.0,39408000000.0,59097000000.0,3144000000.0,3231000000.0,20.712839126586918,65121166213.989265,False,0.17924995305805438,0.024920446667947314,0.5068031585174516,0.18327374483407416,0.23361068120324846,0.08431974301498962,0.09594422771037246,0.0,-0.15798373427348686,-0.16952108704428667,-0.16738153899782945,0.4935013966886527,1.0308909577899903,0.08720776655038201,1.4695799804224985,-0.20121347750284263,-0.16012328231994408,1.524392354478643,1.7580012244757233,1.364269072158699,8
2016-06-30,2016-08-04,2016-08-05,GILD,"Biological Products, (No Diagnostic Substances)",16978000000.0,20615000000.0,11854101000.0,503854000.0,31570000000.0,15087000000.0,1846000000.0,14019000000.0,22030000000.0,19267000000.0,1383000000.0,1472000000.0,56.80067825317383,78555338024.1394,False,0.5718605231767871,0.35952635413367123,1.5714387616805763,0.1444872784649232,0.2161278969327686,0.1920556944884368,0.023499357859458763,0.0,0.07474174755386917,-0.09553497936563746,0.04237539472899231,0.29503879809245115,0.9217173153650379,0.698494783510384,-0.22764692512514967,-0.20121347750284263,-0.0631686265407606,1.216756113457489,0.6720613358880769,1.1535874869167284,9
2016-06-30,2016-08-04,2016-08-05,TMUS,Radiotelephone Communications,1078000000.0,1350000000.0,6187000000.0,-1569000000.0,1492000000.0,7189000.0,56000000.0,17395000000.0,21574000000.0,14280000000.0,822434490.0,811605031.0,45.939640045166016,37782344431.32969,False,0.0346429212964151,5.198391420911528,1.240241448692153,0.20528106756574396,0.028531845130978853,0.0001902740581137356,0.0014821737730378625,0.013343262530860284,-0.24370160257278856,0.9744066561081892,-0.02287785495062577,0.6061084698853558,-0.24975194049733598,-0.3901375523866547,-0.743462017246511,-0.09288663659887872,0.7535829084860265,0.35635652938801987,-1.040712933034287,1.1099394378740464,10
2016-06-30,2016-08-04,2016-08-05,AXP,Finance Services,6032000000.0,9262000000.0,15427000000.0,988000000.0,7694000000.0,3667000000.0,1038000000.0,20712000000.0,50649000000.0,159642000000.0,938000000.0,1009000000.0,57.25429534912109,53704529037.47558,False,0.12979078207984754,1.8766571354302053,2.4453939745075317,0.26886000601409826,0.11231827386086576,0.06828101960341425,0.019327978824200707,0.0,-0.18730135909750475,0.2399241349032784,0.21456404323229233,0.9314291943967329,0.27346389679157024,-0.00379494197932209,-0.3253733306863307,-0.20121347750284263,-0.16194126742651868,1.2048930911883031,-0.1279547951628101,1.0429518237617845,11
2016-06-30,2016-08-04,2016-08-05,NEE,Electric Services,2182000000.0,2866000000.0,4825000000.0,3360000000.0,14233000000.0,0.0,1336000000.0,23882000000.0,3125000000.0,6512000000.0,461300000.0,445500000.0,24.582223892211918,11339779881.477358,False,0.1061206353908246,0.1029298110025996,0.13085168746336154,0.12919122022756038,0.19241996077579301,0.0,0.11781533803687419,0.03546576879910213,-0.20133217414015922,-0.15227211115704,-0.24145235493156178,0.21677192435423615,0.7736698588162755,-0.3912171554327919,1.9819728796951528,0.08671420775041339,-0.11215193036563745,0.9904417831705117,1.5040415165119474,0.8782898528048743,12
2016-06-30,2016-08-04,2016-08-05,IBM,Computer & office Equipment,11309000000.0,12183000000.0,16604000000.0,3376000000.0,16857000000.0,12863000000.0,5266000000.0,15889000000.0,4586000000.0,43524000000.0,957400000.0,982300000.0,102.91981506347656,98535430941.77246,False,0.595018315018315,0.7847185145636827,0.28862735225627795,0.134246127241447,0.11477089907571245,0.13054187592279504,0.05344270532608557,0.0,0.08846885699656028,-0.0015189675027422493,-0.2103670337518584,0.24263687353754232,0.2887796510825053,0.3494692433955083,0.4738610638754001,-0.20121347750284263,0.29731692324567643,0.5314165246200476,1.024543784773751,0.828733447865724,13
2016-06-30,2016-08-04,2016-08-05,VZ,Telephone Communications (No Radiotelephone),15427000000.0,22800000000.0,32258000000.0,14804000000.0,-41734000000.0,0.0,9018000000.0,20744000000.0,3486000000.0,20844000000.0,4079000000.0,4079000000.0,31.853403091430664,129930031209.94568,False,0.94098225340487,-0.4182201562275363,0.1680485923640571,0.13433383981719507,0.11873313549099739,0.0,0.06940658688389281,0.0,0.2935438865138542,-0.2675057538749681,-0.234123735925287,0.2430856812620422,0.313522379409586,-0.3912171554327919,0.8478603457106016,-0.20121347750284263,0.2601618685641731,0.5566080606716282,0.6578566677806523,0.8167699292358013,14
2016-06-30,2016-08-04,2016-08-05,LMT,Guided Missiles & Space Vehicles & Parts,3690000000.0,5276000000.0,6705000000.0,478000000.0,36218000000.0,946000000.0,1846000000.0,2997000000.0,502000000.0,16073000000.0,303100000.0,312000000.0,201.1015625,60953883593.75,False,1.5078593883966849,0.17193108399138549,0.16750083416750083,0.10215920024886642,0.06053757008484296,0.015519929891669766,0.030285190887972928,0.0,0.6295683454019178,-0.13701495191565652,-0.23423165649396988,0.07845447931513348,-0.0498878045790912,-0.30315804872647206,-0.0686695066240263,-0.20121347750284263,0.7267850499802311,0.028566674736042283,-0.17061407784765575,0.7553517247162733,15
2016-06-30,2016-08-04,2016-08-05,AMZN,Retail-Catalog & Mail-Order Houses,1808000000.0,3150000000.0,8618000000.0,5071000000.0,77144000000.0,0.0,0.0,16538000000.0,41000000.0,32220000000.0,473000000.0,467000000.0,38.29899978637695,18115426898.9563,True,0.18999939682731165,0.04597894846002282,0.0024791389527149595,0.1957999676068554,0.0998044379569198,0.0,0.0,0.01284796573875803,-0.15161184907482828,-0.1648647538882466,-0.26674460710713094,0.5575955757876367,0.19531953344500871,-0.3912171554327919,-0.7781861490100689,-0.09690768742315906,-0.049731995855943956,0.7529151092326455,-1.0724956170197015,0.7031831133767015,16
2016-06-30,2016-08-04,2016-08-05,HD,Retail-Lumber & Other Building Materials Dealers,7596000000.0,11702000000.0,12305000000.0,1212000000.0,92472000000.0,5728000000.0,2854000000.0,6335000000.0,1042000000.0,19010000000.0,1247000000.0,1298000000.0,108.32534790039062,135081708831.78711,False,1.5862816863223532,0.11996063673328143,0.16448303078137333,0.08212066678704631,0.0562326318321828,0.04240396460436323,0.021127953034366733,0.0,0.6760542743600714,-0.14850635425241748,-0.23482623099719313,-0.024078692565994823,-0.07677058149758256,-0.15061972555194797,-0.2832038207531559,-0.20121347750284263,0.762374151104847,-0.10084927406357738,-0.23261006880226126,0.6615248770412696,17
2016-06-30,2016-08-04,2016-08-05,T,Telephone Communications (No Radiotelephone),14931000000.0,22650000000.0,31636000000.0,18267000000.0,149674000000.0,9214000000.0,10281000000.0,124371000000.0,60314000000.0,36005000000.0,6174000000.0,5203000000.0,16.444713592529297,101529661720.27588,False,0.12264125402712726,0.08932079051805925,0.4849522798723175,0.1316758056067684,0.14706047225032978,0.09075180438781988,0.10126104850349209,0.18662310205650587,-0.19153934321597701,-0.15528125843299864,-0.17168664892485297,0.22948505130162775,0.4904163161171676,0.12370287849516406,1.5941416135737245,1.3138800791684073,-0.1751339527241227,0.7199013674187954,0.40396441290048135,0.5447674146946727,18
2016-06-30,2016-08-04,2016-08-05,ELV,Hospital & Medical Service Plans,2734000000.0,5132100000.0,5299200000.0,449500000.0,81098000000.0,-822000000.0,672200000.0,24233600000.0,927900000.0,32957700000.0,263000000.0,263100000.0,111.75994873046876,29392866516.113285,False,0.2039663772032669,0.05980048829810846,0.038289812491747,0.16499581615632403,0.09301576620644368,0.0,0.022869494529616473,0.0,-0.14333272343466935,-0.16180861557171047,-0.25968910656410743,0.39997688770612094,0.15292674229913286,-0.3912171554327919,-0.24240326318505834,-0.20121347750284263,-0.04545223244227242,0.5529036300052538,-0.4324069411150076,0.5074513975629813,19
2016-06-30,2016-08-04,2016-08-05,RTX,Aircraft Engines & Engine Parts,7887000000.0,5881000000.0,5185000000.0,1237000000.0,36424000000.0,3830000000.0,2041000000.0,30648000000.0,19499000000.0,27970000000.0,825300000.0,877300000.0,54.06560516357422,44620343941.4978,False,0.11727521088001276,0.10839007247968373,0.636224223440355,0.08847981999368414,0.17675793827005742,0.08583528636671992,0.04574146722571158,0.0,-0.19472014137059865,-0.15106476996974041,-0.1418827057282749,0.008459823787856188,0.6758662127700382,0.09580686426922569,0.2934376807306441,-0.20121347750284263,-0.20390220561206415,0.6843260365578944,0.5904580225027124,0.4804238309458302,20
2016-06-30,2016-08-04,2016-08-05,AEP,Electric Services,2012100000.0,2279100000.0,3946600000.0,-79400000.0,15528200000.0,0.0,1012500000.0,18404900000.0,2006300000.0,4438900000.0,491459541.0,490207482.0,47.7720947265625,23478051746.924927,False,0.11165928509837736,0.2592702309346866,0.10900901390390602,0.17147930515688176,0.08570131890366661,0.0,0.043125384121048875,0.0025541409423040996,-0.198049060999641,-0.11770302888581466,-0.24575584827389868,0.43315160547427484,0.1072506736584012,-0.3912171554327919,0.23214850122739492,-0.18047776771197502,-0.06999624161155699,0.540402279132676,0.021409113506578037,0.47040603752111904,21
2016-06-30,2016-08-04,2016-08-05,UPS,Trucking & Courier Services (No Air),4691000000.0,7160000000.0,9446000000.0,1567000000.0,58402000000.0,2702000000.0,2470000000.0,2480000000.0,3869000000.0,13912000000.0,889000000.0,906000000.0,74.34379577636719,66091634445.19043,False,1.1277366514411717,0.13490976336426835,1.5600806451612903,0.11921327209019211,0.07097721276495636,0.04088263246448776,0.037372354621496955,0.0,0.40424520373318507,-0.1452008905174855,0.04013759271775114,0.16571675740107336,0.015303974909227693,-0.15925166849087538,0.097367439778284,-0.20121347750284263,0.2189067204979484,0.18102073231030105,0.13932924879025127,0.3999274528082495,22
2016-06-30,2016-08-04,2016-08-05,DUK,Electric & Other Services Combined,2175000000.0,2832000000.0,5568000000.0,-1792000000.0,21880000000.0,0.0,2229000000.0,39948000000.0,2342000000.0,8097000000.0,689000000.0,708000000.0,56.05275344848633,38620347126.00708,False,0.06696618585954127,0.33638025594149906,0.05862621407830179,0.19057311877561425,0.056317463768608834,0.0,0.05771569045527774,0.0,-0.224541529227306,-0.10065290966805467,-0.25568238235992036,0.5308508346801383,-0.0762408368441963,-0.3912171554327919,0.5739678808687152,-0.20121347750284263,-0.06951205653544029,0.45460999783594197,0.38396420293876593,0.3850979413005017,23
2016-06-30,2016-08-04,2016-08-05,QCOM,Radio & Tv Broadcasting & Communications Equipment,5821000000.0,7492000000.0,9859000000.0,796000000.0,25155000000.0,11511000000.0,2869000000.0,30638000000.0,10024000000.0,20979000000.0,1471000000.0,1608000000.0,47.36543273925781,69674551559.44824,False,0.18425065171413113,0.3602862254025045,0.32717540309419674,0.13007618703174859,0.08354556821271196,0.16521096644846717,0.04117715773961014,0.0,-0.1550194992457419,-0.09536696106033134,-0.20277220889264447,0.22130012266853935,0.09378879301911287,0.5461794839262897,0.18650576297028632,-0.20121347750284263,-0.04761425141342879,0.31508891568765224,0.9338987243994186,0.26747466427422345,24
2016-06-30,2016-08-04,2016-08-05,UNP,"Railroads, Line-Haul Operating",4130000000.0,6497000000.0,7528000000.0,-1984000000.0,20288000000.0,3218000000.0,1887000000.0,20422000000.0,14201000000.0,4566000000.0,837400000.0,872200000.0,75.64694213867188,63346749346.92383,False,0.18764982814891834,0.4688485804416404,0.6953775340319264,0.15015766551661125,0.06519671557859592,0.05079976531039266,0.029788426706249517,0.0,-0.1530045892208722,-0.07136228597671512,-0.13022818561584054,0.3240530356518522,-0.020793131998837852,-0.10298248006064775,-0.0803076189799242,-0.20121347750284263,-0.09413868958174679,0.3032599036530143,0.017923378462270684,0.20912121407126752,25
2016-06-30,2016-08-04,2016-08-05,ORCL,Services-Prepackaged Software,8622000000.0,10661000000.0,24547000000.0,939000000.0,36483000000.0,8681000000.0,2033000000.0,47790000000.0,43855000000.0,64313000000.0,4221000000.0,4404000000.0,35.548973083496094,150052215385.437,False,0.11632931420153854,0.6470959076830305,0.9176605984515589,0.157331899028338,0.057459998027038724,0.05785319448767376,0.013548617024932697,0.0,-0.19528083503758328,-0.03194927606724772,-0.08643346949556843,0.3607621550679401,-0.06910612508099616,-0.06296176624923758,-0.4607713010712305,-0.20121347750284263,-0.14079664160926256,0.29165602998694395,-0.32251958981762546,0.1508593883776814,26
2016-06-30,2016-08-04,2016-08-05,KLAC,Optical Instruments & Lenses,404125000.0,435942000.0,651349000.0,62809000.0,1602439000.0,396252000.0,333358000.0,476572000.0,0.0,3906473000.0,155690000.0,161559000.0,65.8499526977539,10252179135.513306,False,0.9147453060607841,0.36727763116099893,0.0,0.05740633208030002,0.03941844896175493,0.03865051466252598,0.0325158188901768,0.0,0.2779915639910938,-0.09382106217530915,-0.2672330527156182,-0.1505370051587161,-0.1817690508468511,-0.17191656460033075,-0.01641070804519682,-0.20121347750284263,0.45140355453140285,-0.3323060560055672,0.012886204857315064,0.11909749852583568,27
2016-06-30,2016-08-04,2016-08-05,CSCO,Computer Communications Equipment,9636000000.0,11732000000.0,10371000000.0,1127000000.0,31852000000.0,6981000000.0,4224000000.0,62358000000.0,4163000000.0,78571000000.0,5032000000.0,5102000000.0,23.152328491210938,116502516967.77344,False,0.17636535830790276,0.29021725480346605,0.06675967798838962,0.07934592522629401,0.08271065939859033,0.05992145218571598,0.03625672740760124,0.0,-0.15969361870910634,-0.1108602033731665,-0.25407990875741354,-0.038276490719058094,0.08857509050353217,-0.051226602070060204,0.07123070258927948,-0.20121347750284263,-0.016473913324859313,0.050298599784474075,0.2212175780220619,0.03382468645961476,28
2016-06-30,2016-08-04,2016-08-05,AMGN,"Biological Products, (No Diagnostic Substances)",6983000000.0,7909000000.0,5588000000.0,604000000.0,20625000000.0,1728000000.0,2164000000.0,30133000000.0,5294000000.0,42947000000.0,751000000.0,760000000.0,128.88365173339844,96791622451.78223,False,0.22324780534620486,0.24164848484848483,0.1756877841569044,0.0514920596819506,0.07214467350703471,0.0178527847372413,0.02235730681214709,0.0,-0.13190338353297557,-0.1215994466546883,-0.23261864494217696,-0.18079915530693824,0.022594343515791374,-0.28992157696336174,-0.25440271568692674,-0.20121347750284263,-0.02088418524548688,-0.15820481179114687,-0.34311081514744585,-0.17908899703663375,29
2016-06-30,2016-08-04,2016-08-05,MSFT,Services-Prepackaged Software,19206000000.0,21004000000.0,31834000000.0,7391000000.0,70825000000.0,14686000000.0,11074000000.0,71997000000.0,0.0,139660000000.0,7925000000.0,8177000000.0,51.355079650878906,406989006233.21533,False,0.29173437782129813,0.34511824920578893,0.0,0.06005813332951191,0.04719046388440886,0.03608451278800523,0.027209580186188884,0.0,-0.0913069967032728,-0.09872081553545695,-0.2672330527156182,-0.1369682680154473,-0.1332356384933092,-0.1864758979513353,-0.14072442569283772,-0.20121347750284263,0.07720524047688845,-0.2702039065087565,-0.12598684614133038,-0.19299866603186802,30
2016-06-30,2016-08-04,2016-08-05,INTC,Semiconductors & Related Devices,8981000000.0,9945000000.0,16256000000.0,8234000000.0,54930000000.0,2647000000.0,4598000000.0,61367000000.0,3111000000.0,31188000000.0,4729000000.0,4759000000.0,28.342634201049805,134032317136.76453,False,0.15423865504513168,0.1460404150737302,0.0506949989407988,0.05985123715957603,0.06700622798929846,0.019748968431986754,0.03430515936920102,0.0,-0.1728095357780789,-0.14273974569745823,-0.257245008448159,-0.13802691437766745,-0.009493383753180948,-0.27916274986324724,0.025509676523581794,-0.20121347750284263,-0.05830427302737812,-0.1475202981308484,-0.05243959583682284,-0.20582457115822653,31
2016-06-30,2016-08-04,2016-08-05,SBUX,Retail-Eating & Drinking Places,2896600000.0,4064200000.0,2726600000.0,1124200000.0,20123800000.0,1905700000.0,986600000.0,5724000000.0,399800000.0,4856200000.0,1465300000.0,1498500000.0,45.31969833374024,66406953968.42957,False,0.6636728828505176,0.0796271082002405,0.06984626135569531,0.02413000302290321,0.04361892583383765,0.028697295781793964,0.01485687779730174,0.0,0.1291648254560093,-0.1574246689579375,-0.2534717830654917,-0.32080533209570866,-0.1555385973360011,-0.22839050292399415,-0.43012157546737834,-0.20121347750284263,0.22521193956356347,-0.4763439294317098,-0.45729860088852986,-0.25113198986814633,32
2016-06-30,2016-08-04,2016-08-05,TXN,Semiconductors & Related Devices,2786000000.0,3956000000.0,1978000000.0,408000000.0,12423000000.0,2699000000.0,1296000000.0,9962000000.0,637000000.0,6689000000.0,1004000000.0,1038000000.0,53.64849090576172,53863084869.384766,False,0.3732427587508256,0.12637849150768735,0.06394298333667939,0.029147977762639662,0.051723736335486686,0.05010852992443596,0.024061005847376433,0.0,-0.04299174829043625,-0.14708727561749002,-0.25463486035928756,-0.29512935797989504,-0.10492699737917423,-0.1069045061932411,-0.21448872526224322,-0.20121347750284263,0.06455583645136129,-0.40005635535906925,-0.12017975395264169,-0.33550051890770793,33
2016-06-30,2016-08-04,2016-08-05,MU,Semiconductors & Related Devices,1321000000.0,603000000.0,4455000000.0,4160000000.0,13815000000.0,205000000.0,0.0,13034000000.0,357000000.0,10110000000.0,1036000000.0,1073000000.0,14.16117000579834,14670972126.00708,True,0.04503024419386155,0.021353601158161418,0.027389903329752954,0.020107733657066702,0.09004174969825463,0.013973170846436183,0.0,0.0,-0.23754436965500572,-0.17030976713053755,-0.26183663151717856,-0.34138648076236616,0.1343550886192796,-0.3119342623282034,-0.7781861490100689,-0.20121347750284263,-0.1460175052683647,-0.20703139214308655,-0.8889069338354296,-0.3530488974114513,34
2016-06-30,2016-08-04,2016-08-05,MA,"Services-Business Services, NEC",3796000000.0,4939000000.0,3359000000.0,113000000.0,9747000000.0,4739000000.0,774000000.0,5869000000.0,3306000000.0,10998000000.0,1098000000.0,1138000000.0,91.4979248046875,100464721435.54688,False,0.5383106267029972,0.3330255463219452,0.5632986880218095,0.03230984920495172,0.03778440775785481,0.04717078724037775,0.007704196945358173,0.0,0.054854570752288376,-0.10139468350290048,-0.15625066097449553,-0.2789506935742232,-0.1919730450929766,-0.12357307353194055,-0.5976934465149317,-0.20121347750284263,0.10971054822388342,-0.47092373866719983,-0.5200530425440297,-0.3612131904433164,35
2016-06-30,2016-08-04,2016-08-05,KO,Beverages,9417000000.0,11694000000.0,3722000000.0,1999000000.0,42532000000.0,3791000000.0,8383000000.0,26838000000.0,4895000000.0,35873000000.0,4323000000.0,4355000000.0,32.02626037597656,138449523605.34668,False,0.36851227428859545,0.04051067431580927,0.182390640137119,0.01244496878812995,0.06801756882055701,0.027381820473476863,0.06054914297788355,0.0,-0.045795810023711525,-0.16607386678979214,-0.2312980329755613,-0.3805953175212215,-0.0031779273262542576,-0.23585442713970858,0.6403495565740487,-0.20121347750284263,0.019428356162057653,-0.38377324484747577,0.6057086069371826,-0.36434488868541814,36
2016-06-30,2016-08-04,2016-08-05,JNJ,Pharmaceutical Preparations,16982000000.0,21150000000.0,10835000000.0,2398000000.0,71834000000.0,5361000000.0,7588000000.0,72473000000.0,24535000000.0,66291000000.0,2745400000.0,2772300000.0,95.04069519042967,260924724575.80563,False,0.2180232558139535,0.11745134615920037,0.3385398700205594,0.03233499628567712,0.0650839050519579,0.020546155634409747,0.029081184285376076,0.0,-0.13500030934130616,-0.14906119395628611,-0.20053315570972316,-0.2788220209867188,-0.021497592793320492,-0.2746395597835834,-0.09687678209556361,-0.20121347750284263,-0.08352834758786912,-0.3003196137800393,-0.17030286437630437,-0.38384796136790844,37
2016-06-30,2016-08-04,2016-08-05,DHR,"Industrial Instruments For Measurement, Display, and Control",1965900000.0,4402000000.0,4064800000.0,515200000.0,24710900000.0,0.0,180500000.0,25120300000.0,12007700000.0,11231000000.0,690900000.0,709500000.0,68.79633331298828,47531386685.9436,False,0.11856280973928032,0.1436451120760474,0.4780078263396536,0.07467907518569658,0.0413600388515779,0.0,0.0037974907231852133,0.0,-0.1939568988913328,-0.14326938113292256,-0.1730548609920543,-0.06215582990661577,-0.1696445266813637,-0.3912171554327919,-0.6892191394451224,-0.20121347750284263,-0.16417141903220106,-0.23180035658797948,-0.8792228173750716,-0.39597177562018054,38
2016-06-30,2016-08-04,2016-08-05,PFE,Pharmaceutical Preparations,8332000000.0,9829000000.0,7569000000.0,1034000000.0,49769000000.0,16823000000.0,7009000000.0,63347000000.0,27824000000.0,41298000000.0,6150000000.0,6203000000.0,21.7204647064209,133580857944.48853,False,0.10780840398811026,0.13130663666137554,0.4392315342478728,0.04892168010116925,0.062374206366173246,0.1259387030362617,0.05247009270529384,0.0,-0.20033172537512065,-0.1459975928896555,-0.18069465446345612,-0.19395127404148255,-0.03841867760592266,0.3233511297679173,0.45107484986079777,-0.20121347750284263,-0.16563466380132003,-0.2323699516474052,0.9756394571315576,-0.39800461544872523,39
2016-06-30,2016-08-04,2016-08-05,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",8683000000.0,13544000000.0,11985000000.0,2872000000.0,73474000000.0,7966000000.0,6984000000.0,59853000000.0,19134000000.0,34317000000.0,2688700000.0,2711700000.0,65.81473541259766,176956079103.85132,False,0.17147125476344208,0.12403026921087731,0.31968322389855147,0.051498654616164936,0.04906867310788545,0.04501682022082408,0.03946742059028815,0.0,-0.16259466797314712,-0.1476065008428336,-0.2042483351186896,-0.18076541034627874,-0.12150690358525941,-0.13579454701414861,0.14645031256758223,-0.20121347750284263,-0.10595283369729111,-0.30227231393153814,0.21186924305627625,-0.4082251476288292,40
2016-06-30,2016-08-04,2016-08-05,AMAT,Semiconductors & Related Devices,1325000000.0,1536000000.0,655000000.0,214000000.0,9386000000.0,673000000.0,473000000.0,6565000000.0,0.0,6728000000.0,1113000000.0,1230000000.0,24.07000160217285,26789911783.218384,False,0.23396801218583396,0.04698487108459408,0.0,0.016461420387216402,0.04945891612939168,0.025121396645343852,0.01765589987109605,0.0,-0.12554882893887204,-0.16464233014151242,-0.2672330527156182,-0.3600439372045924,-0.11906997755393539,-0.2486799298624955,-0.36454653084873495,-0.20121347750284263,-0.02295810636476625,-0.47911391475852777,-0.4120129832083878,-0.5020720211232941,41
2016-06-30,2016-08-04,2016-08-05,BIIB,"Biological Products, (No Diagnostic Substances)",3625678000.0,4766700000.0,1979965000.0,312295000.0,8794341000.0,359277000.0,0.0,11403700000.0,6538300000.0,7447700000.0,219100000.0,235286000.0,315.9599914550781,69226834127.80762,True,0.26567272321926205,0.18962989950014447,0.5733490007629103,0.024089935947686453,0.05237388139556142,0.005189851659786976,0.0,0.0,-0.10675541196790193,-0.13310149300534205,-0.1542705254452069,-0.3210103473139032,-0.10086707744795378,-0.3617702633212205,-0.7781861490100689,-0.20121347750284263,-0.08558637952803708,-0.42187742476185697,-0.9387429348284466,-0.507463804289894,42
2016-06-30,2016-08-04,2016-08-05,ABT,Pharmaceutical Preparations,4173000000.0,2473000000.0,705000000.0,1007000000.0,20323000000.0,4982000000.0,1316000000.0,20795000000.0,4000000.0,12988000000.0,1474504000.0,1493771000.0,37.7608757019043,55678562265.96069,False,0.11889994711284196,-0.014860010825173449,0.00019235393123346957,-0.00542399062959693,0.07494805595135096,0.08947788515447651,0.02363566777665417,0.0,-0.19375705593325754,-0.17831710990557895,-0.2671951547055517,-0.4720272125152118,0.04010044939807658,0.11647474083686002,-0.22445347803313176,-0.20121347750284263,-0.10487901113328474,-0.4319267631171352,0.09323474030657089,-0.53680577425042,43
2016-06-30,2016-08-04,2016-08-05,COST,Retail-Variety Stores,2446000000.0,3623000000.0,3980000000.0,2739000000.0,116876000000.0,500000000.0,4805000000.0,11748000000.0,1193000000.0,16542000000.0,438815000.0,440070000.0,141.5122528076172,62097699215.774536,False,0.2799629085851171,0.01061809096820562,0.1015491998638066,0.019984637364547503,0.03938954310530475,0.008051828108198027,0.07737806811978304,0.0,-0.09828470198761512,-0.17268354056124327,-0.247225597843211,-0.342016339895663,-0.18194955742905536,-0.34553158884132634,1.034614942115615,-0.20121347750284263,-0.02374264470564738,-0.5239658973247183,0.8902968307771313,-0.5477085420303657,44
