date,signal_plus_gate_value,signal_only_value,gate_only_value,cash_value
2020-10-06,0.45190793054242057,0.34300281077170114,0.5112438073123331,1.0
2020-10-07,0.45960191258899646,0.34884262302026003,0.5155085043425844,1.0
2020-10-08,0.46033548474266994,0.3493994119004902,0.5141340228355922,1.0
2020-10-12,0.46337451438268185,0.351706066946998,0.5130396487700333,1.0
2020-10-13,0.4523903254381271,0.3433689535055333,0.5128631218500527,1.0
2020-10-14,0.44622584545338806,0.33869004920046075,0.5073354617967981,1.0
2020-10-15,0.44377280412599185,0.33682816536667604,0.5053725666697247,1.0
2020-10-16,0.4406731950743721,0.33447552991785157,0.5007511745440713,1.0
2020-10-19,0.4442953040691071,0.33722474824784276,0.496692509332034,1.0
2020-10-20,0.439884887770238,0.3338771964901879,0.5010553376578956,1.0
2020-10-21,0.4435053144544869,0.33662513792905513,0.5022439940196051,1.0
2020-10-22,0.448314337105202,0.3402752360458998,0.49801891895886774,1.0
2020-10-23,0.45374248033884446,0.34439525311259733,0.49522657220943556,1.0
2020-10-26,0.44884987216332695,0.34068171271468306,0.4914764896384124,1.0
2020-10-27,0.43783514240088756,0.3323214184753839,0.48816160353022653,1.0
2020-10-28,0.4414634454128621,0.3350753381287631,0.49427015776657635,1.0
2020-10-29,0.43304591827610583,0.3286863476452614,0.5020671770867302,1.0
2020-10-30,0.422955454969617,0.3210275812413168,0.4860788474198267,1.0
2020-11-02,0.4345147642734285,0.32980121700607945,0.489783793247049,1.0
2020-11-03,0.4420919340013447,0.3355523674920866,0.5044572089333921,1.0
2020-11-04,0.4421266562511835,0.3355787220401839,0.5155083150168132,1.0
2020-11-05,0.45485467142816643,0.3452394176956237,0.5334889624013058,1.0
2020-11-06,0.45804509196649085,0.34766098000561807,0.5403141748825666,1.0
2020-11-09,0.47029009780683706,0.35695506656018083,0.5389942501407532,1.0
2020-11-10,0.46925960328209454,0.35617291051780464,0.5175107201185691,1.0
2020-11-11,0.4673348284022949,0.3547119864019529,0.5186919819058526,1.0
2020-11-12,0.46263354384117694,0.3511436626135973,0.5180515119486407,1.0
2020-11-13,0.45366783176485415,0.34433859406997314,0.5269935355233933,1.0
2020-11-16,0.47202307476902894,0.3582704140654148,0.5374003236269175,1.0
2020-11-17,0.4785977809055305,0.36326068427844516,0.5379026352669608,1.0
2020-11-18,0.4763110034489114,0.36152499644865144,0.5476859586269195,1.0
2020-11-19,0.47464366650619016,0.3602594703996387,0.5487295795138611,1.0
2020-11-20,0.47696185613983555,0.36201900039790136,0.5467431193232214,1.0
2020-11-23,0.4796004362030283,0.3640217100583292,0.5594711121230429,1.0
2020-11-24,0.47998906314800516,0.36431668194410405,0.567188886868148,1.0
2020-11-25,0.4761827016278999,0.36142761403453605,0.5606916519939409,1.0
2020-11-26,0.48101062293427693,0.3650920564272249,0.5718939581957438,1.0
2020-11-27,0.4748814581161664,0.3604399567002483,0.5702621747902872,1.0
2020-11-30,0.4701287925708866,0.3568326342115013,0.5601931889284132,1.0
2020-12-01,0.46414666092171886,0.3522921341861797,0.5717476397455304,1.0
2020-12-02,0.4683358241768953,0.35547175258672953,0.5895171651363067,1.0
2020-12-03,0.4731352825094493,0.35911459128679774,0.5969165916643093,1.0
2020-12-04,0.47262843032420554,0.358729885216303,0.6164271225385195,1.0
2020-12-07,0.46672004409816314,0.3542453587327229,0.6336627672257575,1.0
2020-12-08,0.45697461750730717,0.3468484787779484,0.5757580690369996,1.0
2020-12-09,0.4646968378485765,0.3527097241853359,0.5889365758299716,1.0
2020-12-10,0.45747815276148,0.3472306672633255,0.5819602598486958,1.0
2020-12-11,0.4647940277470819,0.3527834923272801,0.5808900391103548,1.0
2020-12-14,0.4530712053481517,0.34388574842580844,0.5787100005197857,1.0
2020-12-15,0.45219398993557647,0.3432199328208369,0.574342716836699,1.0
2020-12-16,0.45371835252689735,0.34437693985284606,0.5758428021572279,1.0
2020-12-17,0.45623647293250763,0.34628821938261484,0.5775283509552362,1.0
2020-12-18,0.46097624133511106,0.3498857528061785,0.5749381441619646,1.0
2020-12-21,0.4736913607162263,0.35953666041867705,0.5791540859344674,1.0
2020-12-22,0.4498981637866336,0.3414773769396303,0.5538637359454183,1.0
2020-12-23,0.45464708531496756,0.34508185768064686,0.558857547584614,1.0
2020-12-24,0.44448306724781184,0.3373672624497462,0.5659897102884207,1.0
2020-12-28,0.4372879955405331,0.3319061283281601,0.559395105675724,1.0
2020-12-29,0.45371379219503194,0.34437347851361705,0.5719436929171026,1.0
2020-12-30,0.45796661419743007,0.3476014145641824,0.5863553150496235,1.0
2021-01-04,0.4731580620956291,0.3591318812291948,0.6028298796092296,1.0
2021-01-05,0.47749088211903756,0.36242053660820794,0.6118891476077635,1.0
2021-01-06,0.4656592964873181,0.35344024028392174,0.6070029530099073,1.0
2021-01-07,0.4667276152763066,0.35425110533553406,0.6233481644459322,1.0
2021-01-08,0.47578169022475736,0.361123242216444,0.6612635586159605,1.0
2021-01-11,0.47181534912700723,0.35811274814661287,0.6637224935471941,1.0
2021-01-12,0.4707544668432477,0.3573075274796716,0.6538056982296161,1.0
2021-01-13,0.4736375775549017,0.35949583844088073,0.6621479627917297,1.0
2021-01-14,0.4767005425393219,0.3618206606622798,0.6484800975583878,1.0
2021-01-15,0.4666247788422071,0.35417305141445443,0.6060083946654202,1.0
2021-01-18,0.44617279393931747,0.3386497825505258,0.600373990667274,1.0
2021-01-19,0.46014502226027704,0.34925484889906433,0.6191393591890422,1.0
2021-01-20,0.4675771033566986,0.3548958756075269,0.6183923356303018,1.0
2021-01-21,0.4790734806084534,0.36362174529144825,0.6219991436924137,1.0
2021-01-22,0.47082991475825753,0.357364793230428,0.6048881594359383,1.0
2021-01-25,0.4865876042823568,0.3693250431679459,0.6197641671207813,1.0
2021-01-26,0.4963008433503797,0.37669749245873485,0.5996174565173251,1.0
2021-01-27,0.4927273508933674,0.37398517458558866,0.5913153943454844,1.0
2021-01-28,0.4935027823306976,0.37457373509667724,0.5865336736622423,1.0
2021-01-29,0.4723898011702748,0.3585487632111369,0.5442608971812144,1.0
2021-02-01,0.47852069679104864,0.3632021766353033,0.5560591226334383,1.0
2021-02-02,0.4923299065651937,0.3736835102144297,0.5705160077917683,1.0
2021-02-03,0.5027303023183423,0.38157751856295813,0.577237816303341,1.0
2021-02-04,0.4911992757625547,0.3728253496975634,0.5645137465183008,1.0
2021-02-05,0.486351492509043,0.36914583188080236,0.5739757105536714,1.0
2021-02-08,0.4916573278429882,0.3731730159818881,0.5640327592789748,1.0
2021-02-09,0.4870113203879024,0.36964664809087117,0.5621803771765589,1.0
2021-02-10,0.5080437193111137,0.38561045722180204,0.5617405182195092,1.0
2021-02-15,0.5155973676834331,0.3913437547547238,0.5802416614320265,1.0
2021-02-16,0.5120707624245591,0.3886670247517249,0.5797040643912932,1.0
2021-02-17,0.5060392694435338,0.3840890589630779,0.5724104396887917,1.0
2021-02-18,0.5034340708490974,0.38211168618398633,0.5617899834106943,1.0
2021-02-19,0.49989450335640134,0.3794251177109489,0.5690778309581564,1.0
2021-02-22,0.5086140406841501,0.3860433370647378,0.5607882377714056,1.0
2021-02-23,0.5135452522108072,0.38978617780692837,0.5585837410020063,1.0
2021-02-24,0.5019898496561049,0.38101550730529776,0.5467437040950187,1.0
2021-02-25,0.5134825870026257,0.3897386142633587,0.5719627518415439,1.0
2021-02-26,0.49309575952665385,0.37426480056289374,0.5491476031595643,1.0
2021-03-02,0.49211587587430883,0.3735210586980847,0.5616816736006023,1.0
2021-03-03,0.5022162374404517,0.3811873379838657,0.576633606765204,1.0
2021-03-04,0.4990517625389399,0.37878546868156726,0.5650574160913153,1.0
2021-03-05,0.5042086278682025,0.38269958300256424,0.5638764555328278,1.0
2021-03-08,0.5062533216564054,0.3842515268148341,0.5535191811610357,1.0
2021-03-09,0.5145645662452698,0.39055984774111185,0.5481483068757497,1.0
2021-03-10,0.5043460016205542,0.3828038511067471,0.5333611750176291,1.0
2021-03-11,0.5008681995225737,0.3801641632095173,0.5446365226861266,1.0
2021-03-12,0.49293247632327064,0.37414086691639853,0.5525582422615446,1.0
2021-03-15,0.4962355323875379,0.3766479207599111,0.5516499000960136,1.0
2021-03-16,0.492937972651049,0.3741450386862425,0.548727017121896,1.0
2021-03-17,0.49331683786213143,0.37443260131464984,0.5337263009408992,1.0
2021-03-18,0.48612985502954553,0.36897760673293045,0.5430319548948329,1.0
2021-03-19,0.47974519756041356,0.3641315854314272,0.5323568367807663,1.0
2021-03-22,0.48118696063060507,0.36522589856939086,0.52765547389952,1.0
2021-03-23,0.4781619186022753,0.3629298602653624,0.5173307042603732,1.0
2021-03-24,0.47677729585086237,0.36187891722255494,0.5144614832849455,1.0
2021-03-25,0.4796966077988254,0.3640947052979464,0.5116055449799936,1.0
2021-03-26,0.4842776492069316,0.36757176328485974,0.5150588411559691,1.0
2021-03-29,0.4886211293257313,0.3708685097869427,0.5095061744889017,1.0
2021-03-30,0.4803535373509303,0.3645933216479195,0.5164262092092621,1.0
2021-03-31,0.4832777560640922,0.36681283400903664,0.5039403533318044,1.0
2021-04-01,0.48175332515117586,0.3656557751202272,0.5144951131210453,1.0
2021-04-02,0.48623795145222604,0.3690596530399499,0.5253207473524718,1.0
2021-04-05,0.4872690371350975,0.36984225777748314,0.5257765949121107,1.0
2021-04-06,0.48292577640325446,0.3665456777923779,0.5271527600438608,1.0
2021-04-07,0.47911330831233806,0.36365197493216883,0.521097184946332,1.0
2021-04-08,0.47963500524866504,0.36404794832284676,0.5191472903267819,1.0
2021-04-09,0.4845926382766642,0.36781084325885127,0.5167019704310205,1.0
2021-04-12,0.48018506270358874,0.36446544764156485,0.5172686459843778,1.0
2021-04-13,0.47286809320278744,0.3589117918292112,0.5273275840097602,1.0
2021-04-14,0.47660300607487194,0.3617466294731859,0.5290325703597795,1.0
2021-04-15,0.39984785682320395,0.30348867435625926,0.5308532083196211,1.0
2021-04-16,0.40306496477629017,0.30593049269111366,0.5348255327073617,1.0
2021-04-19,0.40157913494919234,0.30480273242717826,0.5320096832305004,1.0
2021-04-20,0.40985863922697763,0.3110869621278343,0.5357877189440509,1.0
2021-04-21,0.40546496523335573,0.3077521179536727,0.5117362917751612,1.0
2021-04-22,0.4081941402494038,0.30982359012383087,0.5091717703431106,1.0
2021-04-23,0.41462334992110594,0.3147034270096043,0.5098578277422011,1.0
2021-04-26,0.40860565206112354,0.31013593186104316,0.5117854677700315,1.0
2021-04-27,0.403442968540982,0.30621740147276744,0.5137852387890692,1.0
2021-04-28,0.3934881486840802,0.2986615898552443,0.49499362823335935,1.0
2021-04-29,0.38366928741444695,0.29120897221691444,0.49749314874662975,1.0
2021-04-30,0.382309780638128,0.29017709245994516,0.4888503032172613,1.0
2021-05-03,0.3820748448963394,0.2899987737929382,0.49063787452273977,1.0
2021-05-04,0.3825327948182672,0.2903463625378964,0.4947996134750372,1.0
2021-05-06,0.3889668884077732,0.29522990636798546,0.49410327119327646,1.0
2021-05-07,0.38850996306589614,0.2948830952899224,0.4913939732125603,1.0
2021-05-10,0.3922619937430679,0.29773092552566727,0.4941402021094481,1.0
2021-05-11,0.3984275255806221,0.3024106281979463,0.4815008974945235,1.0
2021-05-12,0.3941336746295564,0.2991515507493995,0.46933032791658047,1.0
2021-05-13,0.393108976737266,0.2983737944112322,0.46193309389974146,1.0
2021-05-14,0.39308937344520845,0.29835891530904857,0.4752951645512564,1.0
2021-05-17,0.39455971878245766,0.29947492268443626,0.46693255291267427,1.0
2021-05-18,0.40380535341784424,0.3064924553564108,0.47564520592624854,1.0
2021-05-20,0.3969905498959152,0.3013199487352659,0.4791784635115071,1.0
2021-05-21,0.3899566517948356,0.29598114705401146,0.47154111165053103,1.0
2021-05-24,0.3870647268953931,0.2937861460327663,0.4670266807386637,1.0
2021-05-25,0.3988930186899715,0.3027639423004673,0.46975718107237596,1.0
2021-05-26,0.4020044013990543,0.30512551407753463,0.46310151326405313,1.0
2021-05-27,0.40149015610334493,0.30473519655944475,0.45847086826511996,1.0
2021-05-28,0.39482822642499493,0.29967872277263874,0.45956069264307253,1.0
2021-05-31,0.3995190869858968,0.30323913463661345,0.46189441293397016,1.0
2021-06-01,0.4047669931271422,0.3072223498790472,0.4678890684058389,1.0
2021-06-02,0.40499528572951254,0.3073956263342698,0.4632308362512231,1.0
2021-06-03,0.4063296178781268,0.30840839828746036,0.4676767574611782,1.0
2021-06-04,0.41103234427787994,0.3119778164463085,0.4593143421981218,1.0
2021-06-07,0.41279816790025997,0.31331809490762347,0.46242540210464705,1.0
2021-06-08,0.4098579768805099,0.31108645939998925,0.4628495171608412,1.0
2021-06-09,0.41384802773196044,0.3141149494190222,0.4569900729022472,1.0
2021-06-10,0.40725411312360893,0.30911009977644477,0.46495445123957074,1.0
2021-06-11,0.40709628430262557,0.3089903060628157,0.47967913537766904,1.0
2021-06-14,0.40354672442321826,0.3062961532645282,0.48420368691256044,1.0
2021-06-15,0.4030339545965211,0.30590695564273623,0.48639961530594944,1.0
2021-06-16,0.39893114211583774,0.3027928783764787,0.4867511242614013,1.0
2021-06-17,0.4059809964680138,0.3081437910179653,0.48972436774521266,1.0
2021-06-18,0.4060398618957163,0.308188470488704,0.49198311375175874,1.0
2021-06-21,0.4061646164551731,0.30828316049447335,0.4890745809768913,1.0
2021-06-22,0.4116446006624287,0.3124425253983313,0.49266849328106194,1.0
2021-06-23,0.4129880627323197,0.31346222705655336,0.5085638782448607,1.0
2021-06-24,0.41299770430423394,0.31346954510973035,0.5017658061227532,1.0
2021-06-25,0.41419905634921994,0.3143813837837318,0.4967794211284875,1.0
2021-06-28,0.40981112788578267,0.31105090052662765,0.494091422447005,1.0
2021-06-29,0.41029630573694875,0.31141915555254496,0.4960434797487454,1.0
2021-06-30,0.4196892998161653,0.3185485355722009,0.5035855579593842,1.0
2021-07-01,0.42569010970253307,0.3231032125734658,0.49690885475175994,1.0
2021-07-02,0.42798738485381627,0.3248468682624915,0.4948470735612003,1.0
2021-07-05,0.4341085238273309,0.32949287629009927,0.49566936130473277,1.0
2021-07-06,0.43558080358624873,0.33061035191161575,0.49881295994594266,1.0
2021-07-07,0.4388859667309434,0.33311900505104736,0.5010921434207511,1.0
2021-07-08,0.432043795223066,0.32792572584444646,0.49917986300966366,1.0
2021-07-09,0.43568881798875536,0.3306923359644717,0.4835103774761537,1.0
2021-07-12,0.44291488890739866,0.33617699880930224,0.4877177069887932,1.0
2021-07-13,0.44693453791234306,0.3392279541341108,0.49389083249968746,1.0
2021-07-14,0.445376132444127,0.3380451082051214,0.49568946307859624,1.0
2021-07-15,0.44522039916671186,0.3379269050308156,0.49372911425632277,1.0
2021-07-16,0.44826303344555046,0.34023629603561467,0.4892027431053445,1.0
2021-07-19,0.44738965012371823,0.33957338902729983,0.48539349817732913,1.0
2021-07-20,0.43835720204071044,0.3327176671617808,0.48255097190608,1.0
2021-07-21,0.44228617937448245,0.3356998017468599,0.472679685358662,1.0
2021-07-22,0.4389486329405994,0.33316656935474664,0.4784151451718661,1.0
2021-07-23,0.44461101148848103,0.3374643734566698,0.483819536356747,1.0
2021-07-26,0.4363257291779376,0.3311757581691655,0.4808138463488003,1.0
2021-07-27,0.4288864470236915,0.32552926578305624,0.48149386595187493,1.0
2021-07-28,0.4330869774567794,0.32871751198964944,0.4783293571034227,1.0
2021-07-29,0.43421108636581296,0.329570722321562,0.4784161177435421,1.0
2021-07-30,0.42817245410843197,0.32498733774804445,0.4641528775133901,1.0
2021-08-02,0.42443885799560965,0.3221534995380197,0.4697383259323551,1.0
2021-08-03,0.42156668928768753,0.3199734936712376,0.472689411710001,1.0
2021-08-04,0.4229832690403442,0.3210486924097513,0.4792369834218533,1.0
2021-08-05,0.42255628692727126,0.3207246085532067,0.4801107533422204,1.0
2021-08-06,0.419783494768836,0.31862003051916454,0.4697427044030419,1.0
2021-08-09,0.41595606282683917,0.31571496994063797,0.4708213608392593,1.0
2021-08-10,0.4175130545311809,0.3168967428081697,0.4660110054032184,1.0
2021-08-11,0.41316115997374003,0.31359360965980343,0.4564215090360878,1.0
2021-08-12,0.4118922556165466,0.31263049807954096,0.4549337737692507,1.0
2021-08-13,0.4101566188639125,0.3113131317657488,0.44927194580484453,1.0
2021-08-17,0.40468356536601235,0.3071590273422429,0.44763841170335955,1.0
2021-08-18,0.4047163559796988,0.3071839157584472,0.45003849450458067,1.0
2021-08-19,0.39033180190206385,0.2962658898800251,0.4457607853153297,1.0
2021-08-20,0.38704070791745254,0.2937679153791559,0.44436296341987336,1.0
2021-08-23,0.3819806049479118,0.289927244693728,0.4521757484779011,1.0
2021-08-24,0.3879491681329727,0.2944574461139312,0.45392119967243405,1.0
2021-08-25,0.3903961356751886,0.296314719881709,0.4531451028724349,1.0
2021-08-26,0.3958325331006167,0.3004410019656629,0.44900859073893995,1.0
2021-08-27,0.40021726715040273,0.30376906062964293,0.4471460666027133,1.0
2021-08-30,0.4015707160048616,0.3047963423610299,0.4461654150872324,1.0
2021-08-31,0.4029898926919851,0.30587351219976405,0.4573176652521477,1.0
2021-09-01,0.4034936340791667,0.30625585714223486,0.45911185070213467,1.0
2021-09-02,0.40616820347428506,0.3082858830792181,0.4556193248225704,1.0
2021-09-03,0.4047580759496397,0.30721558164874896,0.46004048782139917,1.0
2021-09-06,0.40546394871029956,0.3077513464021201,0.4588790807086543,1.0
2021-09-07,0.4062696158625577,0.3083628561347315,0.4529585280376833,1.0
2021-09-08,0.40054573213561284,0.3040183689633823,0.4364436154260908,1.0
2021-09-09,0.3971100399671903,0.30141064293985187,0.42291755663700886,1.0
2021-09-10,0.397109782031485,0.3014104471639738,0.42891042790063916,1.0
2021-09-13,0.4042901316340256,0.3068604070552258,0.42629026655224567,1.0
2021-09-14,0.40157821546983374,0.30480203453279964,0.42594821973080055,1.0
2021-09-15,0.4031280533892464,0.305978377603303,0.4270989575240923,1.0
2021-09-16,0.4037807799525971,0.3064738038411783,0.42103670703268614,1.0
2021-09-17,0.4060586258798598,0.30820271254746756,0.4251498182502278,1.0
2021-09-23,0.4015478435235607,0.30477898191027153,0.4167188069168086,1.0
2021-09-24,0.39642732941654757,0.3008924585443426,0.4199829706807928,1.0
2021-09-27,0.3934215157892338,0.29861101479630525,0.4204658948570895,1.0
2021-09-28,0.39069379879157917,0.2965406492772442,0.409715224196906,1.0
2021-09-29,0.38613512057161214,0.29308056518229236,0.40297280242488054,1.0
2021-09-30,0.38657808807895533,0.2934167821190407,0.4116740005516072,1.0
2021-10-01,0.3837427144446266,0.29126470409510474,0.40643312669964504,1.0
2021-10-05,0.3774148001217793,0.28646175143071156,0.392832768341587,1.0
2021-10-06,0.3679754856619635,0.28072264755067783,0.39404122213127235,1.0
2021-10-07,0.3666645455708507,0.2756720138610177,0.39404122213127235,1.0
2021-10-08,0.36369708005723334,0.27635222208007887,0.39404122213127235,1.0
2021-10-12,0.3650879790016165,0.28100070985887154,0.39404122213127235,1.0
2021-10-13,0.3678865786753727,0.28548124587160995,0.39404122213127235,1.0
2021-10-14,0.368393176194956,0.28383625245127064,0.39404122213127235,1.0
2021-10-15,0.367743491558385,0.2838452084438843,0.39404122213127235,1.0
2021-10-18,0.3669717763609392,0.2832548427226911,0.391502965814413,1.0
2021-10-19,0.36835645921433574,0.285128866361993,0.39590851654404635,1.0
2021-10-20,0.3664256732025033,0.28308795248743535,0.3972194648864147,1.0
2021-10-21,0.36443873419705364,0.2819814201888878,0.39255326097294063,1.0
2021-10-22,0.36508521507708264,0.28247361394576126,0.39616610218268755,1.0
2021-10-25,0.3678570340150449,0.2846108741536042,0.39480994727291824,1.0
2021-10-26,0.37027797703361043,0.2864687002373835,0.3966132158158481,1.0
2021-10-27,0.3698138061667994,0.28610845025117704,0.3967368892374562,1.0
2021-10-28,0.3657247818962356,0.28293910764981073,0.40227429125985614,1.0
2021-10-29,0.36155899999841457,0.27876341735591165,0.4030502238524616,1.0
2021-11-01,0.36080235973897523,0.27466695660265134,0.4030502238524616,1.0
2021-11-02,0.3622977268939688,0.27532125287074216,0.4030502238524616,1.0
2021-11-03,0.3567521864742188,0.2733227869323636,0.3940886881679063,1.0
2021-11-04,0.35868635800373,0.27425710108184775,0.3983384071273588,1.0
2021-11-05,0.3602192382312597,0.2753300662841155,0.3983384071273588,1.0
2021-11-08,0.3600387075022141,0.27467171077018937,0.3983384071273588,1.0
2021-11-09,0.3565139676393078,0.2709338036938877,0.3983384071273588,1.0
2021-11-10,0.3541822826970186,0.2666990473733349,0.3983384071273588,1.0
2021-11-11,0.3527748783158482,0.26604774517991814,0.3983384071273588,1.0
2021-11-12,0.35284249530008605,0.2655418379196994,0.3983384071273588,1.0
2021-11-15,0.35284249530008605,0.2751927118701738,0.3983384071273588,1.0
2021-11-16,0.3557076790828746,0.2787046592455374,0.397325567670078,1.0
2021-11-17,0.35718965127179525,0.27834525304673485,0.3970256581729622,1.0
2021-11-18,0.3589351286354986,0.28249471318073976,0.3970256581729622,1.0
2021-11-19,0.3625167984539769,0.28873202821859795,0.3970256581729622,1.0
2021-11-22,0.36325787044816316,0.29374377852592176,0.3970256581729622,1.0
2021-11-23,0.35642877725976063,0.2922703297655395,0.39235836143853414,1.0
2021-11-24,0.35752971420892815,0.2885484055035072,0.3906298576061688,1.0
2021-11-25,0.3602235814999744,0.28890280550820374,0.39150283258530255,1.0
2021-11-26,0.3645072080453071,0.29277491424913016,0.39150283258530255,1.0
2021-11-29,0.3643089164607224,0.294916618559484,0.39150283258530255,1.0
2021-11-30,0.3579405598638046,0.28883184558973535,0.39150283258530255,1.0
2021-12-01,0.35264763328509063,0.2863877592045102,0.39150283258530255,1.0
2021-12-02,0.3607288336585037,0.29079510874954806,0.39150283258530255,1.0
2021-12-03,0.36067433018662,0.2929810038005459,0.39150283258530255,1.0
2021-12-06,0.3599227340690052,0.29209350564140807,0.39150283258530255,1.0
2021-12-07,0.36024841364823046,0.2913242219852191,0.39150283258530255,1.0
2021-12-08,0.359075125080837,0.2884098142186213,0.39024924396386457,1.0
2021-12-09,0.36076019629820844,0.2905659393750679,0.39529540304528715,1.0
2021-12-10,0.36052847816142664,0.2859134207241556,0.38987885912525305,1.0
2021-12-13,0.3569477902507404,0.2850993379123847,0.3853355672602143,1.0
2021-12-14,0.35849711036714793,0.28322431425216144,0.38614667191809293,1.0
2021-12-15,0.35645442764407387,0.28169686476692785,0.3920622805718901,1.0
2021-12-16,0.3568441428595749,0.27900877239671107,0.3979049953450625,1.0
2021-12-17,0.3591038891433242,0.27832946299975486,0.3946364485734539,1.0
2021-12-20,0.3530251788319614,0.2744018516919253,0.38575624521530627,1.0
2021-12-21,0.35215311008259986,0.27378942142222723,0.3869558258915234,1.0
2021-12-22,0.34913120102677614,0.2718630636031768,0.3869558258915234,1.0
2021-12-23,0.34814507085571295,0.2695485920141139,0.3869558258915234,1.0
2021-12-24,0.3458470075809581,0.2680199884461639,0.38769949902241885,1.0
2021-12-27,0.34627930379031324,0.26866283849589023,0.3845526157134143,1.0
2021-12-28,0.3477845583464837,0.2680953647365276,0.3871422739493644,1.0
2021-12-29,0.3488038759666506,0.27126561623904,0.38513906089512445,1.0
2021-12-30,0.34296166416810686,0.26984857042591903,0.3864352600591481,1.0
2022-01-03,0.34471980275895203,0.26952182605793396,0.38785270433883606,1.0
2022-01-04,0.3420551851285622,0.2722270221268627,0.38785270433883606,1.0
2022-01-05,0.34322361915674093,0.2700654948200868,0.37701328225251673,1.0
2022-01-06,0.3460681991447795,0.27024055031824323,0.370646724038735,1.0
2022-01-07,0.34761640126960386,0.271120839291704,0.370646724038735,1.0
2022-01-10,0.3459361942235215,0.2672228135833622,0.370646724038735,1.0
2022-01-11,0.34177694772073525,0.26257854427519833,0.370646724038735,1.0
2022-01-12,0.3422463931486472,0.26263548230221123,0.370646724038735,1.0
2022-01-13,0.3357796775823016,0.2562562910588718,0.370646724038735,1.0
2022-01-14,0.3312224118240489,0.252368130843199,0.370646724038735,1.0
2022-01-17,0.3318549825795281,0.24785983248362725,0.370646724038735,1.0
2022-01-18,0.3318549825795281,0.244684994024585,0.370646724038735,1.0
2022-01-19,0.3318549825795281,0.2432740041235189,0.370646724038735,1.0
2022-01-20,0.3318549825795281,0.2507711635070441,0.370646724038735,1.0
2022-01-21,0.3318549825795281,0.24389446626088682,0.370646724038735,1.0
2022-01-24,0.3318549825795281,0.23636630559303096,0.370646724038735,1.0
2022-01-25,0.3318549825795281,0.23063464523548766,0.370646724038735,1.0
2022-01-26,0.3318549825795281,0.23212120665921532,0.370646724038735,1.0
2022-01-27,0.3318549825795281,0.22494606757832453,0.370646724038735,1.0
2022-01-28,0.3318549825795281,0.22801268945793585,0.370646724038735,1.0
2022-02-03,0.3318549825795281,0.22722567329872934,0.370646724038735,1.0
2022-02-04,0.3318549825795281,0.23095533206091406,0.370646724038735,1.0
2022-02-07,0.3318549825795281,0.23093696338635086,0.370646724038735,1.0
2022-02-08,0.3318549825795281,0.23123609174333198,0.370646724038735,1.0
2022-02-09,0.3318549825795281,0.23531272463020858,0.370646724038735,1.0
2022-02-10,0.3318549825795281,0.237185706175644,0.370646724038735,1.0
2022-02-11,0.3318549825795281,0.23341940652768112,0.370646724038735,1.0
2022-02-14,0.3318549825795281,0.23126341880977747,0.370646724038735,1.0
2022-02-15,0.3318549825795281,0.22673959196362936,0.370646724038735,1.0
2022-02-16,0.3318549825795281,0.23023073861645885,0.370646724038735,1.0
2022-02-17,0.3318549825795281,0.2313808547748018,0.370646724038735,1.0
2022-02-18,0.3318549825795281,0.23303969127373708,0.370646724038735,1.0
2022-02-21,0.3318549825795281,0.2343527018761144,0.370646724038735,1.0
2022-02-22,0.3318549825795281,0.2307599610710177,0.370646724038735,1.0
2022-02-23,0.3318549825795281,0.22890647652075546,0.370646724038735,1.0
2022-02-24,0.3318549825795281,0.22458546440565844,0.370646724038735,1.0
2022-02-25,0.3318549825795281,0.22450751686727194,0.370646724038735,1.0
2022-02-28,0.3318549825795281,0.22385605082148488,0.370646724038735,1.0
2022-03-02,0.3318549825795281,0.2257672026658234,0.370646724038735,1.0
2022-03-03,0.3318549825795281,0.2245505169848914,0.370646724038735,1.0
2022-03-04,0.3318549825795281,0.22956928217814607,0.370646724038735,1.0
2022-03-07,0.3318549825795281,0.22956682546384652,0.370646724038735,1.0
2022-03-08,0.3318549825795281,0.22422655868282035,0.370646724038735,1.0
2022-03-10,0.3318549825795281,0.2255782830658843,0.370646724038735,1.0
2022-03-11,0.3318549825795281,0.22877413603750632,0.370646724038735,1.0
2022-03-14,0.3318549825795281,0.2312118373380358,0.370646724038735,1.0
2022-03-15,0.3318549825795281,0.22826076554225755,0.370646724038735,1.0
2022-03-16,0.3318549825795281,0.22780113799219504,0.370646724038735,1.0
2022-03-17,0.3318549825795281,0.2247898557347602,0.370646724038735,1.0
2022-03-18,0.3318549825795281,0.22463170592107473,0.370646724038735,1.0
2022-03-21,0.3318549825795281,0.22236854520204358,0.370646724038735,1.0
2022-03-22,0.3318549825795281,0.22356535676050648,0.370646724038735,1.0
2022-03-23,0.3318549825795281,0.22316117765342364,0.370646724038735,1.0
2022-03-24,0.3318549825795281,0.22289687600687813,0.370646724038735,1.0
2022-03-25,0.3318549825795281,0.22394458022635988,0.370646724038735,1.0
2022-03-28,0.3318549825795281,0.22872392563993066,0.370646724038735,1.0
2022-03-29,0.3318549825795281,0.22811302463906585,0.370646724038735,1.0
2022-03-30,0.3318549825795281,0.2272756051722195,0.370646724038735,1.0
2022-03-31,0.3318549825795281,0.23194153904803663,0.370646724038735,1.0
2022-04-01,0.3318549825795281,0.23547585383569172,0.370646724038735,1.0
2022-04-04,0.3318549825795281,0.23476162484957408,0.370646724038735,1.0
2022-04-05,0.3318549825795281,0.23214733863371717,0.370646724038735,1.0
