signal_date,kospi_proxy_level,kospi_proxy_sma_200,regime_gate_on
2013-11-26,1.7448232407679065,1.6387400091248057,True
2013-11-27,1.7505024287672741,1.639591157011799,True
2013-11-28,1.7655254982268014,1.640523633851987,True
2013-11-29,1.7650626295103928,1.6414702157742347,True
2013-12-02,1.7533585553884516,1.642277153789335,True
2013-12-03,1.7353024920978606,1.6430133959393347,True
2013-12-04,1.7161416418653177,1.6435287028566485,True
2013-12-05,1.714691162035611,1.6440213416439002,True
2013-12-06,1.7112136043613408,1.6444889466290808,True
2013-12-09,1.7288507278808551,1.6450399672873126,True
2013-12-10,1.7231288617891765,1.645545378503793,True
2013-12-11,1.7100150901185953,1.6458248561590707,True
2013-12-12,1.7015330058984934,1.6460990094852719,True
2013-12-13,1.6976282131860307,1.6463369191808925,True
2013-12-16,1.6964555224863815,1.6466058129337313,True
2013-12-17,1.700813431170863,1.646933615608602,True
2013-12-18,1.708849285555338,1.6472833242023381,True
2013-12-19,1.7103810592161492,1.647547862372494,True
2013-12-20,1.7173671096531253,1.6478992624360262,True
2013-12-23,1.7295083559804503,1.648295838492532,True
2013-12-24,1.7338639223146237,1.648695418099009,True
2013-12-26,1.7321107528710362,1.6491508465601468,True
2013-12-27,1.7352535120748056,1.6496137932963473,True
2013-12-30,1.7436687182066735,1.6501281130461631,True
2014-01-02,1.7063278856522428,1.6504954134481293,True
2014-01-03,1.688444997532365,1.6507454905349925,True
2014-01-06,1.6950657736617187,1.6510172999757702,True
2014-01-07,1.700674090098617,1.6513767158660104,True
2014-01-08,1.7007187419462035,1.651809370166235,True
2014-01-09,1.6903260113754124,1.652145931218864,True
2014-01-10,1.6842232757357294,1.6525294694603778,True
2014-01-13,1.6937229391876478,1.6529941246850754,True
2014-01-14,1.6916071825761576,1.653455069471174,True
2014-01-15,1.6982381145242778,1.653828005045958,True
2014-01-16,1.7019300005216222,1.654193263823422,True
2014-01-17,1.6910110700031247,1.6544620240858803,True
2014-01-20,1.6994660993263542,1.654771560570621,True
2014-01-21,1.7085834537233608,1.6550783303417917,True
2014-01-22,1.7145439463438679,1.6554496597981794,True
2014-01-23,1.6950175987579796,1.6557601615995219,True
2014-01-24,1.6893995675280393,1.6560518550108896,True
2014-01-27,1.6634535734730385,1.6563088514419875,True
2014-01-28,1.6699864694310218,1.6567280699456302,True
2014-01-29,1.6915584293490151,1.657287802706511,True
2014-02-03,1.6734503177765827,1.6577466421432938,True
2014-02-04,1.6449031157057508,1.6579983451408844,False
2014-02-05,1.6493538849643536,1.6582099369111476,False
2014-02-06,1.6645549399831576,1.6585978745674215,True
2014-02-07,1.677957831679582,1.659064026236007,True
2014-02-10,1.6791229183294683,1.6595257235117287,True
2014-02-11,1.6871897689985034,1.6600182501943987,True
2014-02-12,1.6907807364337908,1.6606247053990695,True
2014-02-13,1.683310826121526,1.6611637536359356,True
2014-02-14,1.6952063457706632,1.6616790607802647,True
2014-02-17,1.7011536681404031,1.6622534242709934,True
2014-02-18,1.7019123540638421,1.6627599301927198,True
2014-02-19,1.6987529042143275,1.663179352311904,True
2014-02-20,1.6886730896593174,1.6635757973491965,True
2014-02-21,1.7128413029168148,1.6641062947684453,True
2014-02-24,1.7054600516826042,1.6645011063970452,True
2014-02-25,1.7197788822454834,1.664990654129806,True
2014-02-26,1.7252750603402183,1.6654699526459522,True
2014-02-27,1.732614470904857,1.6660011146192966,True
2014-02-28,1.7345288238537904,1.6665697517501485,True
2014-03-03,1.7215244559609038,1.667062760628872,True
2014-03-04,1.7125574781378485,1.6674136086493274,True
2014-03-05,1.7278637344007755,1.66798251966028,True
2014-03-06,1.7320810729948246,1.668554059090259,True
2014-03-07,1.7316727807254562,1.6690375462215001,True
2014-03-10,1.714422237606741,1.669422563527075,True
2014-03-11,1.7230070248403313,1.6697821104107013,True
2014-03-12,1.6959762687604947,1.6700220962571066,True
2014-03-13,1.6981081274779188,1.6702765670451738,True
2014-03-14,1.6858773974445518,1.670414688074323,True
2014-03-17,1.6930838696461576,1.6706887259787655,True
2014-03-18,1.704418233434181,1.6710002403500994,True
2014-03-19,1.7025313556813708,1.6712734944098324,True
2014-03-20,1.6870296274613732,1.6714414398192778,True
2014-03-21,1.7010079177944133,1.6716140845827292,True
2014-03-24,1.7107530998057374,1.6718370785121097,True
2014-03-25,1.7075304854049675,1.6720371329983548,True
2014-03-26,1.7283576845271746,1.672387166192015,True
2014-03-27,1.7410190269533214,1.672798192288133,True
2014-03-28,1.7440459761379,1.6733479808128795,True
2014-03-31,1.7485264788057442,1.6740605340907988,True
2014-04-01,1.754539721780236,1.6747632356304087,True
2014-04-02,1.7595782467716092,1.675538216613526,True
2014-04-03,1.7570236887195925,1.6763440652142787,True
2014-04-04,1.7571513677356547,1.6772614569500583,True
2014-04-07,1.7591155996638028,1.6781601461910989,True
2014-04-08,1.7625084390889367,1.6790994498665186,True
2014-04-09,1.7684601834991103,1.67999235461928,True
2014-04-10,1.7773972949138495,1.6809793535912407,True
2014-04-11,1.767856499384217,1.6820746748598876,True
2014-04-14,1.76776760504156,1.683282652521722,True
2014-04-15,1.7639112852378198,1.684568712969118,True
2014-04-16,1.7643540835808165,1.6859302379208947,True
2014-04-17,1.7644634342550896,1.6872758258535834,True
2014-04-18,1.7754326420175097,1.6884569290104507,True
2014-04-21,1.7711927933470994,1.689494048401396,True
2014-04-22,1.7759672322476978,1.690585024346836,True
2014-04-23,1.7729074922722203,1.6916596890996871,True
2014-04-24,1.7714408755557456,1.692852854468015,True
2014-04-25,1.748218526238541,1.6938668898836016,True
2014-04-28,1.7463782904951934,1.6948921946384727,True
2014-04-29,1.7427689727210627,1.695965688415969,True
2014-04-30,1.7406565786178847,1.6969705709720493,True
2014-05-02,1.7390569096956396,1.697991257520818,True
2014-05-07,1.7221719225063836,1.6987000880806309,True
2014-05-08,1.7322162856047825,1.6994880538682349,True
2014-05-09,1.7381129487526583,1.7002813573269577,True
2014-05-12,1.7466773645059326,1.7011528470855055,True
2014-05-13,1.7629981412499156,1.7020156366618466,True
2014-05-14,1.7880155139000478,1.7030520686058628,True
2014-05-15,1.7876891912893162,1.7041021924865047,True
2014-05-16,1.7910717568101313,1.7051292235798354,True
2014-05-19,1.7929246070549998,1.7060630371006735,True
2014-05-20,1.7899284536769249,1.7069470323580125,True
2014-05-21,1.7878173298743019,1.7078296716217451,True
2014-05-22,1.7957751745292834,1.708744539149782,True
2014-05-23,1.7974591852243695,1.7097113027924364,True
2014-05-26,1.7918135286303105,1.7105755930849371,True
2014-05-27,1.780846392565908,1.711395804541501,True
2014-05-28,1.7984171102996276,1.7122732633321351,True
2014-05-29,1.794682637217401,1.7131191206985736,True
2014-05-30,1.7799919800301545,1.713919429500112,True
2014-06-02,1.786624095353911,1.7147916865864246,True
2014-06-03,1.7932323009155364,1.7158144866276985,True
2014-06-05,1.7823646509531308,1.7167571282322402,True
2014-06-09,1.778589765202057,1.7176930190565478,True
2014-06-10,1.7985169844812907,1.7187096720986514,True
2014-06-11,1.8014766637086723,1.719618066924863,True
2014-06-12,1.7991231142943143,1.7204665036494515,True
2014-06-13,1.7810298857843292,1.7212386199847396,True
2014-06-16,1.7838371656976728,1.7220333942278208,True
2014-06-17,1.7914892288598454,1.7229910948898794,True
2014-06-18,1.7810847240495706,1.7239816020286642,True
2014-06-19,1.7841268197706708,1.725062872325526,True
2014-06-20,1.7630511342599633,1.7259472513526413,True
2014-06-23,1.7697003311539143,1.7267878269213444,True
2014-06-24,1.787472168587971,1.727724377229136,True
2014-06-25,1.7767086195483002,1.7286118762507643,True
2014-06-26,1.7891811324110913,1.7294594808141124,True
2014-06-27,1.7836997834327706,1.730196011373781,True
2014-06-30,1.7963484073119451,1.7309999780660337,True
2014-07-01,1.793853705209827,1.7317513801978879,True
2014-07-02,1.8087646576497278,1.73257884465172,True
2014-07-03,1.8053073262083086,1.733308018080592,True
2014-07-04,1.8044882120868497,1.7340154839544997,True
2014-07-07,1.800927850660577,1.7346200024301683,True
2014-07-08,1.802767771428068,1.7351492943160134,True
2014-07-09,1.797777306615008,1.7356103012618669,True
2014-07-10,1.8003961582781796,1.7360813520721505,True
2014-07-11,1.788260924007603,1.7365319842662796,True
2014-07-14,1.7932049915185844,1.736921445330216,True
2014-07-15,1.8108092066736943,1.7374297263810994,True
2014-07-16,1.8120006076208888,1.7379240391753308,True
2014-07-17,1.819070897500553,1.7384618112620924,True
2014-07-18,1.8180281969955236,1.7390311236828553,True
2014-07-21,1.8176827744571291,1.739557169945447,True
2014-07-22,1.8274306463274586,1.7401112579992186,True
2014-07-23,1.8274869831134206,1.7407263816790501,True
2014-07-24,1.8265742282022854,1.7413268611163695,True
2014-07-25,1.8334992936057484,1.7419553841453816,True
2014-07-28,1.8478627423695468,1.742663811474295,True
2014-07-29,1.860915096244916,1.7434465879705,True
2014-07-30,1.880716292133489,1.7442905345558628,True
2014-07-31,1.8758647036012557,1.7451143668505467,True
2014-08-01,1.8740829724813748,1.7458273538212112,True
2014-08-04,1.8813528667166555,1.746594389538875,True
2014-08-05,1.8689944212284,1.7472086912864822,True
2014-08-06,1.8651791534511628,1.7478288121735381,True
2014-08-07,1.8600402365827673,1.7483942454257149,True
2014-08-08,1.8395217534355206,1.7488039720789121,True
2014-08-11,1.8476291537157128,1.7492483404137502,True
2014-08-12,1.8500670311514271,1.7496895931080325,True
2014-08-13,1.869683587463067,1.750312913645383,True
2014-08-14,1.8710596209471433,1.7508937667492923,True
2014-08-18,1.8624906006640136,1.751481881611031,True
2014-08-19,1.8793242463752498,1.7520926866987647,True
2014-08-20,1.8815528100285188,1.7526977186806454,True
2014-08-21,1.8560604988576537,1.7531366846918155,True
2014-08-22,1.867865467914749,1.7537581691684954,True
2014-08-25,1.8724047190673627,1.7543592587870085,True
2014-08-26,1.879445677568138,1.7550549317281723,True
2014-08-27,1.8863448177647093,1.755831103132002,True
2014-08-28,1.8876065336965986,1.7566109883220986,True
2014-08-29,1.8815400521403483,1.7574005699717818,True
2014-09-01,1.881393955307786,1.7582700747027495,True
2014-09-02,1.8672299609758845,1.7590983303112413,True
2014-09-03,1.8677038513153288,1.7598484823487877,True
2014-09-04,1.8730221586108282,1.7607599259053666,True
2014-09-05,1.8674094353444395,1.761624093324519,True
2014-09-11,1.854136530272244,1.7622548097847834,True
2014-09-12,1.8617772629877953,1.7628997120176066,True
2014-09-15,1.85697112110361,1.7634284384982961,True
2014-09-16,1.8638578954486569,1.7640521588208316,True
2014-09-17,1.8822324204279195,1.7648679547245727,True
2014-09-18,1.8704662911105912,1.7655695722972835,True
2014-09-19,1.8764738011127637,1.7662579470505795,True
2014-09-22,1.863612460065234,1.7668518931470663,True
2014-09-23,1.855062334407707,1.7673746926752685,True
2014-09-24,1.8619959401661446,1.7678570448849653,True
2014-09-25,1.8611584308451594,1.768337523891639,True
2014-09-26,1.859603815725455,1.768868750193324,True
2014-09-29,1.8559019345523955,1.769471747405597,True
2014-09-30,1.8505593349545748,1.7701438358710428,True
2014-10-01,1.8251276907199676,1.7706960185144647,True
2014-10-02,1.811984695768478,1.7711998739715005,True
2014-10-06,1.8056958487962431,1.7715840995760774,True
2014-10-07,1.8105472626711765,1.7720211915804875,True
2014-10-08,1.804174545235139,1.7724919888560704,True
2014-10-10,1.7826250809287094,1.7728974492312213,True
2014-10-13,1.7708527629790116,1.7732635719801864,False
2014-10-14,1.773643327220473,1.7736495110038564,False
2014-10-15,1.7714026282382016,1.7740024569891932,False
2014-10-16,1.7657770610930015,1.7742870958668815,False
2014-10-17,1.7498978209819853,1.7744846796757108,False
2014-10-20,1.7776790268684974,1.774786239261788,True
2014-10-21,1.76553342158967,1.7749663645898335,False
2014-10-22,1.786481349672306,1.7752294517266223,True
2014-10-23,1.7830153094128232,1.775483974509331,True
2014-10-24,1.778441373035227,1.7756999138141334,True
2014-10-27,1.7853045271124912,1.7759080928586624,True
2014-10-28,1.7801260897852553,1.7762770838793274,True
2014-10-29,1.8143168809153218,1.776906443296242,True
2014-10-30,1.8135543293536975,1.777498886074702,True
2014-10-31,1.8202090223517917,1.7780965607359678,True
2014-11-03,1.8108845907968791,1.778647389980221,True
2014-11-04,1.7953701734045218,1.7791726107903667,True
2014-11-05,1.7926702098707925,1.7797148454610419,True
2014-11-06,1.7988711046688803,1.780240586288448,True
2014-11-07,1.8028014212297527,1.7807965574817164,True
2014-11-10,1.8213909628146951,1.7814123217231685,True
2014-11-11,1.8272217479722663,1.7820387804604214,True
2014-11-12,1.8321871421096343,1.7827446608209538,True
2014-11-13,1.8265667090992583,1.7833801638698186,True
2014-11-14,1.8078297170755786,1.7838763951865797,True
2014-11-17,1.8077163424264757,1.7843422571669931,True
2014-11-18,1.8304379979704786,1.7850193591630554,True
2014-11-19,1.8291817126359433,1.785718269888595,True
2014-11-20,1.8219733281468162,1.7865108686619635,True
2014-11-21,1.8288973580555803,1.7873054231050864,True
2014-11-24,1.8432912728086006,1.7880640873223843,True
2014-11-25,1.8458734121403513,1.7889262027942032,True
2014-11-26,1.8471228509529813,1.7899373014704394,True
2014-11-27,1.8498079350006496,1.7909395717206207,True
2014-11-28,1.8498108296845748,1.7918658511691279,True
2014-12-01,1.8365783934366848,1.7926589539779136,True
2014-12-02,1.8379561672710292,1.7934531202226214,True
2014-12-03,1.842243620956438,1.794228389482411,True
2014-12-04,1.8583663334853797,1.7950663174676689,True
2014-12-05,1.8588307717519352,1.795943917195821,True
2014-12-08,1.852458326473272,1.7967301770993342,True
2014-12-09,1.845918807689005,1.797454002797077,True
2014-12-10,1.822903003810834,1.798058956045812,True
2014-12-11,1.796537650183581,1.7985478797756582,False
2014-12-12,1.8021027256879905,1.7991150279558017,True
2014-12-15,1.8018824358358834,1.7995602336203966,True
2014-12-16,1.7875847979436128,1.799970857351702,False
2014-12-17,1.7844466205777791,1.8002941960433634,False
2014-12-18,1.7837694861053808,1.8005866681721892,False
2014-12-19,1.8154342530049619,1.80100076708269,True
2014-12-22,1.8281296442768125,1.801468771184805,True
2014-12-23,1.8246126824973357,1.8019842123174867,True
2014-12-24,1.8321124704571041,1.8025819872790831,True
2014-12-26,1.8337691736131543,1.8031115144751453,True
2014-12-29,1.8157294375021162,1.8035297562976818,True
2014-12-30,1.804779603640926,1.8038952904122594,True
2015-01-02,1.816236182756819,1.8044043601380093,True
2015-01-05,1.8074720324352442,1.804826685175984,True
2015-01-06,1.7768015595222941,1.805230811629793,False
2015-01-07,1.7787174595697797,1.805633858290252,False
2015-01-08,1.7991175678255078,1.8062000591421572,False
2015-01-09,1.8188008791855346,1.8068286441898538,True
2015-01-12,1.8159229740362328,1.8073861678928642,True
2015-01-13,1.8144037997690223,1.8079455301133027,True
2015-01-14,1.8116533878417358,1.8085686489152042,True
2015-01-15,1.8127797050057801,1.809127507851261,True
2015-01-16,1.788640882916381,1.8095169467668142,False
2015-01-19,1.8033026298123693,1.8099958074888514,False
2015-01-20,1.8188355552587383,1.810448196842509,True
2015-01-21,1.822667478192687,1.8108564390987059,True
2015-01-22,1.8229983177299067,1.811251200806666,True
2015-01-23,1.8381298157835075,1.811699217491555,True
2015-01-26,1.838607125876994,1.8121195545120385,True
2015-01-27,1.8552356372314098,1.8125978414643376,True
2015-01-28,1.8655598468174575,1.813140522254827,True
2015-01-29,1.8561861803598199,1.8136356963179479,True
2015-01-30,1.8554626376369636,1.8141174315078135,True
2015-02-02,1.859213402643276,1.8146009563255854,True
2015-02-03,1.8592293051831887,1.8150548019340058,True
2015-02-04,1.8700658284104654,1.8155181446014885,True
2015-02-05,1.8614090914913484,1.8159859075620244,True
2015-02-06,1.8646914748656913,1.8164705269111447,True
2015-02-09,1.8574322910175063,1.8169381319400435,True
2015-02-10,1.8473574703783306,1.8173531488740309,True
2015-02-11,1.857510644081511,1.817818384923163,True
2015-02-12,1.854313314680025,1.8182127882864756,True
2015-02-13,1.8704044904274093,1.8187088467718773,True
2015-02-16,1.8718422066333675,1.8191882216438058,True
2015-02-17,1.8757415587225859,1.8197023919760573,True
2015-02-23,1.883114688645044,1.8202607610415038,True
2015-02-24,1.8911289450219353,1.8209753131354207,True
2015-02-25,1.90555122535467,1.8217711778097185,True
2015-02-26,1.9089438427130547,1.8226020521596782,True
2015-02-27,1.9025321730491993,1.823411430131835,True
2015-03-02,1.9148462215904607,1.824290376691309,True
2015-03-03,1.9197792857612126,1.825278413507583,True
2015-03-04,1.9174203037446258,1.826204433598282,True
2015-03-05,1.917856145191951,1.8271031495804788,True
2015-03-06,1.932609005612112,1.8280328077860097,True
2015-03-09,1.913831283962562,1.828786973499573,True
2015-03-10,1.9067856479247574,1.8293808241696963,True
2015-03-11,1.9043734898566005,1.8299642456625327,True
2015-03-12,1.8955470431064694,1.8304866220940144,True
2015-03-13,1.910834850787426,1.8310761733126766,True
2015-03-16,1.9133204649848203,1.8316931333692161,True
2015-03-17,1.9551198552116105,1.8325296459959026,True
2015-03-18,1.95424340770168,1.833321987161765,True
2015-03-19,1.964257690336908,1.8341559796873272,True
2015-03-20,1.964387628698412,1.8350188501876679,True
2015-03-23,1.9645658244942323,1.8359374473473096,True
2015-03-24,1.9697222352286865,1.8367939729719547,True
2015-03-25,1.9720325999675463,1.8376807227857057,True
2015-03-26,1.953759715322878,1.8385495614621692,True
2015-03-27,1.951690664325635,1.8393748943070276,True
2015-03-30,1.962319879716683,1.8402203322010333,True
2015-03-31,1.973627080616466,1.8411766443493502,True
2015-04-01,1.9625154555230557,1.8420962728009551,True
2015-04-02,1.9639614079998264,1.8429234949185476,True
2015-04-03,1.9804575993634779,1.843818399596822,True
2015-04-06,1.9824613769158306,1.8447350909099294,True
2015-04-07,1.9835860006407524,1.8457478714842117,True
2015-04-08,1.9967890973617022,1.8468126311425317,True
2015-04-09,1.9969887996183044,1.8478401289963238,True
2015-04-10,2.0259422784776735,1.8490644167684647,True
2015-04-13,2.0380027749515586,1.8503337965443691,True
2015-04-14,2.051945961248439,1.8517782706793113,True
2015-04-15,2.0612772150007688,1.8532361550985457,True
2015-04-16,2.081433981410877,1.85470596416266,True
2015-04-17,2.0859663357447435,1.8562522527436423,True
2015-04-20,2.0902252095605394,1.8577574731293895,True
2015-04-21,2.0893157290529656,1.8592855528574903,True
2015-04-22,2.0894884826671736,1.8607512532342667,True
2015-04-23,2.12006144042031,1.862382291910319,True
2015-04-24,2.108343924874978,1.8638801882464455,True
2015-04-27,2.1072776704478584,1.865390039967643,True
2015-04-28,2.098576279177175,1.8668604803030946,True
2015-04-29,2.0948470952889053,1.8683300765262363,True
2015-04-30,2.0806749216293916,1.869719612277243,True
2015-05-04,2.087057158321065,1.8711660115357733,True
2015-05-06,2.061124655222594,1.8724696540204955,True
2015-05-07,2.049147580540449,1.8737740873031599,True
2015-05-08,2.0447956882856424,1.8750320407869947,True
2015-05-11,2.057367256552619,1.8762648310363894,True
2015-05-12,2.0574748816400557,1.8774922024064855,True
2015-05-13,2.0756995908263773,1.8787753458731142,True
2015-05-14,2.0828056304725853,1.8800992330404998,True
2015-05-15,2.070245523685505,1.8813620467866417,True
2015-05-18,2.079026613728738,1.8826200266236481,True
2015-05-19,2.0869516647927004,1.8839173500320445,True
2015-05-20,2.1067383932657537,1.8853181708573619,True
2015-05-21,2.091106031973128,1.8866062045491987,True
2015-05-22,2.1153613693982285,1.887943697684342,True
2015-05-26,2.115194979308401,1.8892150970996593,True
2015-05-27,2.0810151362996723,1.8902165913204905,True
2015-05-28,2.0856404211058948,1.8912654699080136,True
2015-05-29,2.0906664964159725,1.8923483875276867,True
2015-06-01,2.0801166959865074,1.893342206674036,True
2015-06-02,2.0587744525044473,1.8942911068304162,True
2015-06-03,2.0445446644986727,1.8951879343856535,True
2015-06-04,2.0564334516901805,1.896169900461191,True
2015-06-05,2.0530527955102227,1.8972375556715644,True
2015-06-08,2.0516919275493906,1.8982578695407326,True
2015-06-09,2.0514952391098835,1.899265010580525,True
2015-06-10,2.040015872567452,1.9001166720060467,True
2015-06-11,2.046670298156701,1.9009947253920947,True
2015-06-12,2.0434930882470885,1.90189973783001,True
2015-06-15,2.034840463039311,1.9026773189133304,True
2015-06-16,2.0224707981972814,1.903381908854174,True
2015-06-17,2.0295724115636165,1.904249468417704,True
2015-06-18,2.037786594967236,1.9050990740529665,True
2015-06-19,2.0438547403466236,1.905956324159363,True
2015-06-22,2.053009631955516,1.9068241439312996,True
2015-06-23,2.080332578333635,1.9077940827341442,True
2015-06-24,2.085563396592408,1.9087838670486232,True
2015-06-25,2.0869257135022887,1.909810795355433,True
2015-06-26,2.0931521309707635,1.910869586233748,True
2015-06-29,2.064902977868113,1.9118579513182092,True
2015-06-30,2.0794732866241503,1.912916798494753,True
2015-07-01,2.104468362955174,1.9140740295164749,True
2015-07-02,2.115541720729923,1.9153146909434025,True
2015-07-03,2.113945785599332,1.9166137372200376,True
2015-07-06,2.064211877345778,1.9176259102918274,True
2015-07-07,2.0556676559519547,1.9186193929660695,True
2015-07-08,2.0328809904884397,1.9194645084412683,True
2015-07-09,2.0457057106410317,1.9202818748923338,True
2015-07-10,2.05040872560979,1.92118158706483,True
2015-07-13,2.0824038636955438,1.9222112373777438,True
2015-07-14,2.0817037945958,1.9233016940503964,True
2015-07-15,2.097794120234309,1.9245153529795294,True
2015-07-16,2.1147822272714802,1.9257792844150563,True
2015-07-17,2.1053095850735697,1.9270000401861984,True
2015-07-20,2.1036679345648377,1.9282203607803954,True
2015-07-21,2.1155593631677156,1.9295186479234718,True
2015-07-22,2.097338927244939,1.930752545884924,True
2015-07-23,2.099444819205458,1.9321241315273512,True
2015-07-24,2.081472155439312,1.9334715688257051,True
2015-07-27,2.076372622630181,1.9348249526948749,True
2015-07-28,2.077938796326174,1.9361619103631498,True
2015-07-29,2.07889962667955,1.9375355357703719,True
2015-07-30,2.0626532361261667,1.9389356765463592,True
2015-07-31,2.0756687162614327,1.9404597563127712,True
2015-08-03,2.0554747631572345,1.9418689134924552,True
2015-08-04,2.0765092305362134,1.9433944465039454,True
2015-08-05,2.0798132628057897,1.9449646275125092,True
2015-08-06,2.0643023238417655,1.9465366500268078,True
2015-08-07,2.0626505058819715,1.9479615074218755,True
2015-08-10,2.0578110218485626,1.94942289542317,True
2015-08-11,2.0420395900450425,1.9507006866250336,True
2015-08-12,2.0321639328087238,1.951946429742013,True
2015-08-13,2.0416306225722467,1.953262375989698,True
2015-08-17,2.02763671686294,1.9544740369384506,True
2015-08-18,2.0174976731947813,1.955660894855498,True
2015-08-19,2.0020146856871994,1.9565993838793574,True
2015-08-20,1.9778257538586366,1.957420741001882,True
2015-08-21,1.9392552732067463,1.958015972256157,False
2015-08-24,1.8927570202425283,1.958425334403385,False
2015-08-25,1.911902685107835,1.9590079969619019,False
2015-08-26,1.9627092662611396,1.9598581922438536,True
2015-08-27,1.978375092114587,1.960755712181082,True
2015-08-28,2.0101946022721573,1.961792678086294,True
2015-08-31,2.0154037994241136,1.962762742269341,True
2015-09-01,1.9886752801228338,1.963570009930094,True
2015-09-02,1.990058721445344,1.9643593678267726,True
2015-09-03,1.9923073376870446,1.9651880709697116,True
2015-09-04,1.963265192974164,1.965965248349204,False
2015-09-07,1.9613202277639963,1.9667332677758917,False
2015-09-08,1.9581130913852276,1.9673716432429655,False
2015-09-09,2.017290699643685,1.9683121881780041,True
2015-09-10,2.04704024566291,1.969437522765585,True
2015-09-11,2.0271326958672335,1.970428699454643,True
2015-09-14,2.0185267479944815,1.9713048768305725,True
2015-09-15,2.025456513128547,1.9722027923355137,True
2015-09-16,2.06588926636764,1.9732966244125867,True
2015-09-17,2.0677240597540187,1.9743862050363539,True
2015-09-18,2.089431404762104,1.9755843079117412,True
2015-09-21,2.057365491627434,1.976688243402695,True
2015-09-22,2.0764547961410007,1.9778807365470448,True
2015-09-23,2.0381859951659287,1.9788604484180923,True
2015-09-24,2.0412349090657966,1.9797747912959942,True
2015-09-25,2.0377031372088674,1.9806691531232792,True
2015-09-30,2.0598307139411363,1.9817060150606185,True
2015-10-01,2.078109236206468,1.9828669672032058,True
2015-10-02,2.0690038287450534,1.984097471327877,True
2015-10-05,2.078817543801616,1.985508870795967,True
2015-10-06,2.0930467379286304,1.9869635908571701,True
2015-10-07,2.112571608032207,1.988517036718152,True
2015-10-08,2.1278387611867506,1.9902183065343675,True
2015-10-12,2.1314932818930816,1.991953539840944,True
2015-10-13,2.129759702360199,1.9936834909222183,True
2015-10-14,2.1209952200447955,1.9952112957574173,True
2015-10-15,2.14665713001403,1.9968039331861036,True
2015-10-16,2.144101270304657,1.9984013761251402,True
2015-10-19,2.144496983245658,1.9999632986890827,True
2015-10-20,2.1547089314905357,2.0015679974784697,True
2015-10-21,2.1594982454666285,2.003286841518292,True
2015-10-22,2.139706908420462,2.0049614780421896,True
2015-10-23,2.1589230853047163,2.0066749125549297,True
2015-10-26,2.167795209659842,2.008476528441052,True
2015-10-27,2.164843060313988,2.010416735945011,True
2015-10-28,2.163895950812765,2.0123426284012256,True
2015-10-29,2.156027580672756,2.014127178465462,True
2015-10-30,2.152905534662986,2.0157977017428492,True
2015-11-02,2.16013512881892,2.0175187625167625,True
2015-11-03,2.1752825047411473,2.019323156041623,True
2015-11-04,2.18082643102635,2.0211690212575464,True
2015-11-05,2.1779433653595692,2.0229948395593156,True
2015-11-06,2.171963587001179,2.0249114530797394,True
2015-11-09,2.157108170134081,2.026680480781348,True
2015-11-10,2.1269482556462274,2.0282210442832853,True
2015-11-11,2.1283114419541493,2.0297492641020924,True
2015-11-12,2.1249638209522526,2.0312590916182045,True
2015-11-13,2.1045027658406754,2.03259095636849,True
2015-11-16,2.073790141677291,2.0337668714474915,True
2015-11-17,2.0966715608552415,2.034974051065611,True
2015-11-18,2.0973801663576133,2.0361331526633117,True
2015-11-19,2.125907963097529,2.0374817615770002,True
2015-11-20,2.1274961244827733,2.0388419290112294,True
2015-11-23,2.1436680528211856,2.0402642022621187,True
2015-11-24,2.1578958715017125,2.041757535093711,True
2015-11-25,2.1513817961339505,2.043164114932329,True
2015-11-26,2.1746396445674883,2.0447302676977093,True
2015-11-27,2.173296747259563,2.046273294059679,True
2015-11-30,2.1343883226417697,2.0476580742178006,True
2015-12-01,2.169156865035893,2.049267071191088,True
2015-12-02,2.1540350048003325,2.0507496929946822,True
2015-12-03,2.1381846172253987,2.052169049507409,True
2015-12-04,2.117640823395431,2.053405231172249,True
2015-12-07,2.106707189490317,2.0545795560865336,True
2015-12-08,2.093005657105677,2.0556658765784492,True
2015-12-09,2.0932157557146116,2.0567163819137972,True
2015-12-10,2.0981422957359275,2.0577514486673674,True
2015-12-11,2.095301024792105,2.058700197664554,True
2015-12-14,2.073873047649944,2.0595248436892386,True
2015-12-15,2.080070256498121,2.0604125341064834,True
2015-12-16,2.119890031758995,2.061437753157326,True
2015-12-17,2.129829012527332,2.0624880017911567,True
2015-12-18,2.127800294626539,2.0635399017455662,True
2015-12-21,2.1347727452974095,2.0646244847460933,True
2015-12-22,2.147654126472318,2.0656997103503945,True
2015-12-23,2.155243843224894,2.066906773146706,True
2015-12-24,2.146435114817955,2.0681050204811724,True
2015-12-28,2.1180100983932073,2.0691732035238553,True
2015-12-29,2.121236860633816,2.070301652611492,True
2015-12-30,2.1159386267133686,2.071327171491122,True
2016-01-04,2.0712461945695764,2.072116800139045,False
2016-01-05,2.084517395301312,2.0727637878394938,True
2016-01-06,2.0809438517029,2.0733972900595,True
2016-01-07,2.058899925667388,2.0738705012361525,False
2016-01-08,2.0740113067101844,2.0744186196262113,False
2016-01-11,2.0501374042893024,2.0748464775251865,False
2016-01-12,2.046518635314691,2.0752304595256166,False
2016-01-13,2.0748189945612148,2.075744391498585,False
2016-01-14,2.057933865731754,2.0762652622506295,False
2016-01-15,2.0357102534766387,2.0766853601963846,False
2016-01-18,2.0361084921924597,2.0770543032587634,False
