ticker,sector_code,sector_name,n_rows,start_date,end_date,foreign_net_buy_amount_missing_pct,foreign_net_buy_shares_missing_pct,institution_net_buy_amount_missing_pct,institution_net_buy_shares_missing_pct,traded_value_missing_pct,traded_value_zero_pct,market_cap_missing_pct,market_cap_zero_pct,daily_return_missing_pct,panel_rows,krx_close_missing_pct,krx_close_zero_pct,open_missing_pct,open_zero_pct,panel_traded_value_missing_pct,panel_traded_value_zero_pct,panel_market_cap_missing_pct,panel_market_cap_zero_pct
025530,2.0,자동차/운송장비,20,2022-09-20,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033250,2.0,자동차/운송장비,141,2010-04-23,2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959,0.0,0.0,0.0,0.101386,0.0,0.101386,0.0,0.0
033530,2.0,자동차/운송장비,76,2010-02-04,2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
041650,2.0,자동차/운송장비,24,2010-10-11,2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
042660,2.0,자동차/운송장비,2442,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,5.298013,0.0,5.298013,0.0,0.0
064350,2.0,자동차/운송장비,1697,2013-10-30,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
064960,2.0,자동차/운송장비,32,2013-10-30,2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
067250,2.0,자동차/운송장비,509,2010-01-07,2014-01-06,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1065,0.0,0.0,0.0,5.633803,0.0,5.633803,0.0,0.0
075180,2.0,자동차/운송장비,1,2014-12-19,2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
090080,2.0,자동차/운송장비,112,2012-09-06,2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
092200,2.0,자동차/운송장비,101,2011-01-05,2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
092780,2.0,자동차/운송장비,29,2017-12-08,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
097230,2.0,자동차/운송장비,507,2010-01-06,2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040,0.0,0.0,0.0,1.973684,0.0,1.973684,0.0,0.0
123700,2.0,자동차/운송장비,17,2017-04-11,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143210,2.0,자동차/운송장비,8,2016-12-02,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161390,2.0,자동차/운송장비,1524,2012-10-04,2026-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163560,2.0,자동차/운송장비,49,2012-10-22,2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200880,2.0,자동차/운송장비,107,2014-08-08,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204320,2.0,자동차/운송장비,1274,2014-10-06,2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596,0.0,0.0,0.0,0.115562,0.0,0.115562,0.0,0.0
214330,2.0,자동차/운송장비,108,2015-11-11,2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271940,2.0,자동차/운송장비,39,2021-09-01,2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282690,2.0,자동차/운송장비,1,2017-11-29,2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308170,2.0,자동차/운송장비,133,2019-11-25,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378850,2.0,자동차/운송장비,30,2021-03-15,2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381970,2.0,자동차/운송장비,54,2021-10-13,2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450140,2.0,자동차/운송장비,90,2023-01-31,2025-12-10,62.222222,62.222222,62.222222,62.222222,0.0,0.0,0.0,0.0,0.0,715,0.0,0.0,0.0,2.237762,0.0,2.237762,0.0,0.0
900140,2.0,자동차/운송장비,146,2010-11-30,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000180,3.0,2차전지/화학/소재,29,2012-02-27,2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000240,3.0,2차전지/화학/소재,780,2010-01-04,2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796,0.0,0.0,0.0,0.822604,0.0,0.822604,0.0,0.0
000390,3.0,2차전지/화학/소재,74,2013-08-28,2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000480,3.0,2차전지/화학/소재,25,2019-04-08,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,0.0,0.0,0.0,5.295316,0.0,5.295316,0.0,0.0
000860,3.0,2차전지/화학/소재,1,2021-12-29,2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000880,3.0,2차전지/화학/소재,1248,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.02649,0.0,0.02649,0.0,0.0
000910,3.0,2차전지/화학/소재,229,2010-09-30,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000990,3.0,2차전지/화학/소재,1414,2010-04-12,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001020,3.0,2차전지/화학/소재,66,2012-04-17,2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468,0.0,0.0,0.0,1.418152,0.0,1.418152,0.0,0.0
001300,3.0,2차전지/화학/소재,1108,2010-01-04,2014-06-26,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1125,0.0,0.0,0.0,1.066667,0.0,1.066667,0.0,0.0
001340,3.0,2차전지/화학/소재,154,2014-10-16,2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451,0.0,0.0,0.0,5.882353,0.0,5.882353,0.0,0.0
001390,3.0,2차전지/화학/소재,166,2010-01-14,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.10596,0.0,0.10596,0.0,0.0
001520,3.0,2차전지/화학/소재,171,2010-11-17,2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307,0.0,0.0,0.0,5.114868,0.0,5.071521,0.0,0.0
001550,3.0,2차전지/화학/소재,118,2010-08-12,2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001560,3.0,2차전지/화학/소재,6,2015-07-17,2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,0.0,0.0,0.0,0.151592,0.0,0.151592,0.0,0.0
001570,3.0,2차전지/화학/소재,665,2013-05-07,2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531,0.0,0.0,0.0,7.759841,0.0,7.759841,0.0,0.0
002000,3.0,2차전지/화학/소재,5,2018-07-31,2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,0.0,0.0,0.0,7.725322,0.0,7.725322,0.0,0.0
002020,3.0,2차전지/화학/소재,212,2010-02-01,2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530,0.0,0.0,0.0,0.566572,0.0,0.566572,0.0,0.0
002030,3.0,2차전지/화학/소재,6,2013-09-12,2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730,0.0,0.0,0.0,1.50289,0.0,1.50289,0.0,0.0
002100,3.0,2차전지/화학/소재,141,2016-09-28,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002200,3.0,2차전지/화학/소재,4,2023-11-17,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,0.0,0.0,0.0,1.022495,0.0,1.022495,0.0,0.0
002300,3.0,2차전지/화학/소재,3,2018-05-04,2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,0.0,0.0,0.0,2.666667,0.0,2.666667,0.0,0.0
002310,3.0,2차전지/화학/소재,6,2018-09-03,2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002350,3.0,2차전지/화학/소재,390,2010-05-06,2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002360,3.0,2차전지/화학/소재,350,2010-02-26,2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002380,3.0,2차전지/화학/소재,1107,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.397351,0.0,0.397351,0.0,0.0
002760,3.0,2차전지/화학/소재,141,2014-11-21,2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.264901,0.0,0.264901,0.0,0.0
002820,3.0,2차전지/화학/소재,3,2018-05-04,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002870,3.0,2차전지/화학/소재,38,2018-03-02,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003080,3.0,2차전지/화학/소재,9,2016-04-18,2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226,0.0,0.0,0.0,1.033243,0.0,1.033243,0.0,0.0
003240,3.0,2차전지/화학/소재,5,2010-12-27,2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003300,3.0,2차전지/화학/소재,13,2014-04-24,2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731,0.0,0.0,0.0,1.559792,0.0,1.559792,0.0,0.0
003350,3.0,2차전지/화학/소재,203,2010-06-11,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.768212,0.0,0.768212,0.0,0.0
003410,3.0,2차전지/화학/소재,147,2011-03-15,2024-03-15,11.564626,11.564626,11.564626,11.564626,0.0,0.0,0.0,0.0,0.0,3089,0.0,0.0,0.0,1.424409,0.0,1.424409,0.0,0.0
003720,3.0,2차전지/화학/소재,86,2011-05-04,2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038,0.0,0.0,0.0,0.460829,0.0,0.460829,0.0,0.0
003780,3.0,2차전지/화학/소재,67,2016-03-24,2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003830,3.0,2차전지/화학/소재,2,2010-09-09,2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730,0.0,0.0,0.0,0.057803,0.0,0.057803,0.0,0.0
004000,3.0,2차전지/화학/소재,526,2010-01-04,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004090,3.0,2차전지/화학/소재,222,2018-06-01,2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045,0.0,0.0,0.0,0.146699,0.0,0.146699,0.0,0.0
004150,3.0,2차전지/화학/소재,118,2010-01-21,2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735,0.0,0.0,0.0,1.037464,0.0,1.037464,0.0,0.0
004250,3.0,2차전지/화학/소재,96,2021-01-20,2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004430,3.0,2차전지/화학/소재,135,2010-10-28,2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004440,3.0,2차전지/화학/소재,10,2016-03-30,2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004540,3.0,2차전지/화학/소재,96,2014-07-25,2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.423841,0.0,0.423841,0.0,0.0
004800,3.0,2차전지/화학/소재,1879,2010-01-04,2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530,0.0,0.0,0.0,1.473088,0.0,1.473088,0.0,0.0
004830,3.0,2차전지/화학/소재,283,2010-07-02,2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.10596,0.0,0.10596,0.0,0.0
004840,3.0,2차전지/화학/소재,54,2010-01-04,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225,0.0,0.0,0.0,0.629213,0.0,0.629213,0.0,0.0
004870,3.0,2차전지/화학/소재,67,2014-12-02,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036,0.0,0.0,0.0,3.26087,0.0,3.26087,0.0,0.0
004910,3.0,2차전지/화학/소재,143,2012-01-27,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004980,3.0,2차전지/화학/소재,155,2014-02-24,2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005070,3.0,2차전지/화학/소재,1015,2011-04-20,2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.476821,0.0,0.476821,0.0,0.0
005090,3.0,2차전지/화학/소재,9,2010-03-18,2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469,0.0,0.0,0.0,0.081004,0.0,0.081004,0.0,0.0
005190,3.0,2차전지/화학/소재,54,2011-12-06,2015-10-01,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1487,0.0,0.0,0.0,0.739744,0.0,0.739744,0.0,0.0
005420,3.0,2차전지/화학/소재,530,2011-04-18,2025-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.264901,0.0,0.264901,0.0,0.0
005720,3.0,2차전지/화학/소재,4,2014-05-15,2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005750,3.0,2차전지/화학/소재,55,2012-02-28,2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2469,0.0,0.0,0.0,0.040502,0.0,0.040502,0.0,0.0
005950,3.0,2차전지/화학/소재,274,2010-06-28,2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,0.0,0.0,0.0,0.690335,0.0,0.690335,0.0,0.0
006060,3.0,2차전지/화학/소재,140,2012-05-22,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205,0.0,0.0,0.0,0.436817,0.0,0.436817,0.0,0.0
006120,3.0,2차전지/화학/소재,885,2010-01-04,2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716,0.0,0.0,0.0,0.883652,0.0,0.883652,0.0,0.0
006380,3.0,2차전지/화학/소재,255,2010-04-20,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961,0.0,0.0,0.0,0.033772,0.0,0.033772,0.0,0.0
006390,3.0,2차전지/화학/소재,109,2016-05-12,2020-04-22,9.174312,9.174312,9.174312,9.174312,0.0,0.0,0.0,0.0,0.0,2468,0.0,0.0,0.0,4.821718,0.0,4.821718,0.0,0.0
006650,3.0,2차전지/화학/소재,506,2010-06-08,2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006740,3.0,2차전지/화학/소재,155,2015-12-24,2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451,0.0,0.0,0.0,1.043176,0.0,1.043176,0.0,0.0
006840,3.0,2차전지/화학/소재,49,2011-11-24,2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733,0.0,0.0,0.0,0.692441,0.0,0.692441,0.0,0.0
006890,3.0,2차전지/화학/소재,90,2010-03-17,2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007110,3.0,2차전지/화학/소재,368,2010-04-14,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.02649,0.0,0.02649,0.0,0.0
007190,3.0,2차전지/화학/소재,5,2016-01-06,2016-10-18,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1487,0.0,0.0,0.0,1.210491,0.0,1.210491,0.0,0.0
007210,3.0,2차전지/화학/소재,112,2013-10-21,2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207,0.0,0.0,0.0,0.997817,0.0,0.997817,0.0,0.0
007340,3.0,2차전지/화학/소재,9,2017-06-15,2026-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305,0.0,0.0,0.0,2.222222,0.0,2.222222,0.0,0.0
007590,3.0,2차전지/화학/소재,5,2018-06-21,2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007690,3.0,2차전지/화학/소재,10,2010-03-30,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008250,3.0,2차전지/화학/소재,69,2014-01-06,2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008490,3.0,2차전지/화학/소재,10,2013-08-21,2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008730,3.0,2차전지/화학/소재,63,2014-05-15,2025-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008870,3.0,2차전지/화학/소재,19,2016-07-08,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221,0.0,0.0,0.0,1.846015,0.0,1.846015,0.0,0.0
009200,3.0,2차전지/화학/소재,30,2015-04-23,2026-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,0.0,0.0,0.0,0.42735,0.0,0.42735,0.0,0.0
009460,3.0,2차전지/화학/소재,211,2012-05-03,2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009580,3.0,2차전지/화학/소재,26,2010-06-23,2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288,0.0,0.0,0.0,0.395377,0.0,0.395377,0.0,0.0
009720,3.0,2차전지/화학/소재,1,2010-10-07,2010-10-07,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,280,0.0,0.0,0.0,1.071429,0.0,1.071429,0.0,0.0
009830,3.0,2차전지/화학/소재,3659,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.609272,0.0,0.609272,0.0,0.0
009900,3.0,2차전지/화학/소재,171,2020-12-07,2026-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010040,3.0,2차전지/화학/소재,121,2012-04-23,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010060,3.0,2차전지/화학/소재,2987,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.529801,0.0,0.529801,0.0,0.0
010640,3.0,2차전지/화학/소재,14,2019-12-23,2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010780,3.0,2차전지/화학/소재,91,2011-09-23,2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713,0.0,0.0,0.0,0.03686,0.0,0.03686,0.0,0.0
010950,3.0,2차전지/화학/소재,3404,2010-01-04,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011170,3.0,2차전지/화학/소재,3334,2010-01-04,2026-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011280,3.0,2차전지/화학/소재,138,2010-04-20,2026-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011390,3.0,2차전지/화학/소재,176,2010-04-07,2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958,0.0,0.0,0.0,0.067613,0.0,0.067613,0.0,0.0
011500,3.0,2차전지/화학/소재,220,2012-09-07,2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011720,3.0,2차전지/화학/소재,14,2012-07-03,2015-12-01,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1487,0.0,0.0,0.0,14.122394,0.0,14.055145,0.0,0.0
011780,3.0,2차전지/화학/소재,2093,2010-01-04,2026-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011790,3.0,2차전지/화학/소재,2119,2010-03-15,2026-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.291391,0.0,0.291391,0.0,0.0
012030,3.0,2차전지/화학/소재,59,2011-12-14,2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035,0.0,0.0,0.0,0.032949,0.0,0.032949,0.0,0.0
012610,3.0,2차전지/화학/소재,140,2011-12-20,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012690,3.0,2차전지/화학/소재,460,2010-04-13,2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014160,3.0,2차전지/화학/소재,345,2010-01-21,2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014440,3.0,2차전지/화학/소재,53,2010-01-05,2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014530,3.0,2차전지/화학/소재,67,2010-02-25,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014580,3.0,2차전지/화학/소재,139,2016-12-16,2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532,0.0,0.0,0.0,0.368063,0.0,0.368063,0.0,0.0
014680,3.0,2차전지/화학/소재,271,2011-04-18,2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014830,3.0,2차전지/화학/소재,63,2014-03-27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794,0.0,0.0,0.0,0.751611,0.0,0.751611,0.0,0.0
015890,3.0,2차전지/화학/소재,36,2018-05-14,2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
