signal_date,regime_on,execution_date,calendar_gap_days,carrier_executable_quarter,quarter,sector_code,sector_name,d013_eligible_universe_count,raw_dynamic_top100_count,eligible_sector_count,raw_dynamic_sector_count,layer3_required_holdings,e014_top4_rank,e014_carrier_min_sector_stocks,thin_for_layer3_allocation,thin_for_e014_min3,d013_direct_top5_possible
2020-09-29,True,2020-10-05,6,True,2020Q3,08,인터넷/게임/SW,99,100,10,10,0,,3,False,False,True
2020-09-29,True,2020-10-05,6,True,2020Q3,09,소비재/유통,99,100,9,9,0,,3,False,False,True
2020-09-29,True,2020-10-05,6,True,2020Q3,10,음식료,99,100,2,2,0,,3,False,False,True
2020-09-29,True,2020-10-05,6,True,2020Q3,11,에너지/유틸리티,99,100,1,1,0,,3,False,False,True
2020-09-29,True,2020-10-05,6,True,2020Q3,12,건설/부동산,99,100,1,1,0,,3,False,False,True
2020-09-29,True,2020-10-05,6,True,2020Q3,99,기타,99,100,0,0,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,01,반도체/IT하드웨어,98,100,15,15,1,3,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,02,자동차/운송장비,98,100,11,11,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,03,2차전지/화학/소재,98,100,13,14,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,04,철강금속,98,100,4,5,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,05,조선/기계/산업재,98,100,5,5,1,4,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,06,금융,98,100,12,12,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,07,헬스케어,98,100,16,16,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,08,인터넷/게임/SW,98,100,11,11,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,09,소비재/유통,98,100,4,4,1,2,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,10,음식료,98,100,1,1,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,11,에너지/유틸리티,98,100,1,1,0,,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,12,건설/부동산,98,100,5,5,2,1,3,False,False,True
2020-12-30,True,2021-01-04,5,True,2020Q4,99,기타,98,100,0,0,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,01,반도체/IT하드웨어,97,100,11,11,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,02,자동차/운송장비,97,100,9,9,1,4,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,03,2차전지/화학/소재,97,100,22,22,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,04,철강금속,97,100,3,3,1,2,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,05,조선/기계/산업재,97,100,13,13,2,1,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,06,금융,97,100,12,12,1,3,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,07,헬스케어,97,100,5,6,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,08,인터넷/게임/SW,97,100,11,12,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,09,소비재/유통,97,100,7,8,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,10,음식료,97,100,1,1,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,11,에너지/유틸리티,97,100,1,1,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,12,건설/부동산,97,100,2,2,0,,3,False,False,True
2021-03-31,True,2021-04-01,1,True,2021Q1,99,기타,97,100,0,0,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,01,반도체/IT하드웨어,99,100,11,11,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,02,자동차/운송장비,99,100,8,9,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,03,2차전지/화학/소재,99,100,20,20,1,4,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,04,철강금속,99,100,4,4,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,05,조선/기계/산업재,99,100,8,8,2,1,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,06,금융,99,100,6,6,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,07,헬스케어,99,100,7,7,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,08,인터넷/게임/SW,99,100,13,13,1,3,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,09,소비재/유통,99,100,13,13,1,2,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,10,음식료,99,100,2,2,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,11,에너지/유틸리티,99,100,1,1,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,12,건설/부동산,99,100,6,6,0,,3,False,False,True
2021-06-30,True,2021-07-01,1,True,2021Q2,99,기타,99,100,0,0,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,01,반도체/IT하드웨어,99,100,13,13,1,4,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,02,자동차/운송장비,99,100,9,9,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,03,2차전지/화학/소재,99,100,29,29,1,2,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,04,철강금속,99,100,1,1,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,05,조선/기계/산업재,99,100,8,9,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,06,금융,99,100,10,10,2,1,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,07,헬스케어,99,100,5,5,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,08,인터넷/게임/SW,99,100,9,9,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,09,소비재/유통,99,100,10,10,1,3,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,10,음식료,99,100,1,1,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,11,에너지/유틸리티,99,100,2,2,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,12,건설/부동산,99,100,2,2,0,,3,False,False,True
2021-09-30,True,2021-10-01,1,True,2021Q3,99,기타,99,100,0,0,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,01,반도체/IT하드웨어,96,100,15,16,1,3,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,02,자동차/운송장비,96,100,5,5,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,03,2차전지/화학/소재,96,100,17,19,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,04,철강금속,96,100,2,3,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,05,조선/기계/산업재,96,100,10,10,1,2,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,06,금융,96,100,16,16,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,07,헬스케어,96,100,5,5,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,08,인터넷/게임/SW,96,100,12,12,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,09,소비재/유통,96,100,7,7,1,4,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,10,음식료,96,100,1,1,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,11,에너지/유틸리티,96,100,1,1,0,,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,12,건설/부동산,96,100,5,5,2,1,3,False,False,True
2021-12-30,True,2022-01-03,4,True,2021Q4,99,기타,96,100,0,0,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,01,반도체/IT하드웨어,95,100,12,13,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,02,자동차/운송장비,95,100,6,6,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,03,2차전지/화학/소재,95,100,19,20,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,04,철강금속,95,100,6,6,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,05,조선/기계/산업재,95,100,10,11,2,1,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,06,금융,95,100,13,14,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,07,헬스케어,95,100,7,7,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,08,인터넷/게임/SW,95,100,9,9,1,2,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,09,소비재/유통,95,100,3,3,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,10,음식료,95,100,3,4,1,4,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,11,에너지/유틸리티,95,100,2,2,0,,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,12,건설/부동산,95,100,5,5,1,3,3,False,False,True
2022-03-31,False,2022-04-01,1,True,2022Q1,99,기타,95,100,0,0,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,01,반도체/IT하드웨어,96,100,11,11,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,02,자동차/운송장비,96,100,8,9,1,2,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,03,2차전지/화학/소재,96,100,14,14,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,04,철강금속,96,100,5,6,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,05,조선/기계/산업재,96,100,15,17,1,4,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,06,금융,96,100,12,12,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,07,헬스케어,96,100,2,2,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,08,인터넷/게임/SW,96,100,11,11,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,09,소비재/유통,96,100,9,9,2,1,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,10,음식료,96,100,2,2,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,11,에너지/유틸리티,96,100,1,1,0,,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,12,건설/부동산,96,100,6,6,1,3,3,False,False,True
2022-06-30,False,2022-07-01,1,True,2022Q2,99,기타,96,100,0,0,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,01,반도체/IT하드웨어,99,100,11,11,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,02,자동차/운송장비,99,100,10,10,1,2,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,03,2차전지/화학/소재,99,100,19,19,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,04,철강금속,99,100,6,6,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,05,조선/기계/산업재,99,100,11,11,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,06,금융,99,100,15,15,1,3,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,07,헬스케어,99,100,4,5,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,08,인터넷/게임/SW,99,100,10,10,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,09,소비재/유통,99,100,3,3,1,4,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,10,음식료,99,100,5,5,2,1,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,11,에너지/유틸리티,99,100,3,3,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,12,건설/부동산,99,100,2,2,0,,3,False,False,True
2022-09-30,False,2022-10-04,4,True,2022Q3,99,기타,99,100,0,0,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,01,반도체/IT하드웨어,97,100,6,6,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,02,자동차/운송장비,97,100,6,6,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,03,2차전지/화학/소재,97,100,14,14,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,04,철강금속,97,100,4,4,2,1,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,05,조선/기계/산업재,97,100,14,15,1,4,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,06,금융,97,100,13,13,1,3,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,07,헬스케어,97,100,11,12,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,08,인터넷/게임/SW,97,100,12,12,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,09,소비재/유통,97,100,11,12,1,2,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,10,음식료,97,100,1,1,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,11,에너지/유틸리티,97,100,3,3,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,12,건설/부동산,97,100,2,2,0,,3,False,False,True
2022-12-29,False,2023-01-02,4,True,2022Q4,99,기타,97,100,0,0,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,01,반도체/IT하드웨어,97,100,19,19,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,02,자동차/운송장비,97,100,6,6,1,2,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,03,2차전지/화학/소재,97,100,22,23,1,3,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,04,철강금속,97,100,7,7,2,1,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,05,조선/기계/산업재,97,100,10,11,1,4,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,06,금융,97,100,13,13,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,07,헬스케어,97,100,3,3,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,08,인터넷/게임/SW,97,100,10,10,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,09,소비재/유통,97,100,3,4,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,10,음식료,97,100,2,2,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,11,에너지/유틸리티,97,100,1,1,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,12,건설/부동산,97,100,1,1,0,,3,False,False,True
2023-03-31,False,2023-04-03,3,True,2023Q1,99,기타,97,100,0,0,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,01,반도체/IT하드웨어,99,100,15,15,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,02,자동차/운송장비,99,100,11,11,1,2,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,03,2차전지/화학/소재,99,100,23,24,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,04,철강금속,99,100,3,3,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,05,조선/기계/산업재,99,100,11,11,1,3,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,06,금융,99,100,10,10,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,07,헬스케어,99,100,5,5,1,4,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,08,인터넷/게임/SW,99,100,9,9,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,09,소비재/유통,99,100,6,6,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,10,음식료,99,100,2,2,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,11,에너지/유틸리티,99,100,1,1,0,,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,12,건설/부동산,99,100,3,3,2,1,3,False,False,True
2023-06-30,False,2023-07-03,3,True,2023Q2,99,기타,99,100,0,0,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,01,반도체/IT하드웨어,96,100,11,11,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,02,자동차/운송장비,96,100,9,10,1,4,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,03,2차전지/화학/소재,96,100,13,13,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,04,철강금속,96,100,5,5,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,05,조선/기계/산업재,96,100,13,14,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,06,금융,96,100,13,13,1,2,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,07,헬스케어,96,100,5,6,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,08,인터넷/게임/SW,96,100,14,14,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,09,소비재/유통,96,100,6,6,1,3,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,10,음식료,96,100,5,5,2,1,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,11,에너지/유틸리티,96,100,1,1,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,12,건설/부동산,96,100,1,2,0,,3,False,False,True
2023-09-27,True,2023-10-04,7,True,2023Q3,99,기타,96,100,0,0,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,01,반도체/IT하드웨어,99,100,9,9,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,02,자동차/운송장비,99,100,11,11,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,03,2차전지/화학/소재,99,100,13,14,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,04,철강금속,99,100,3,3,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,05,조선/기계/산업재,99,100,11,11,2,1,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,06,금융,99,100,20,20,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,07,헬스케어,99,100,7,7,1,2,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,08,인터넷/게임/SW,99,100,15,15,1,3,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,09,소비재/유통,99,100,5,5,1,4,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,10,음식료,99,100,1,1,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,11,에너지/유틸리티,99,100,1,1,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,12,건설/부동산,99,100,3,3,0,,3,False,False,True
2023-12-28,True,2024-01-02,5,True,2023Q4,99,기타,99,100,0,0,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,01,반도체/IT하드웨어,94,100,18,18,1,3,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,02,자동차/운송장비,94,100,7,8,1,4,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,03,2차전지/화학/소재,94,100,17,17,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,04,철강금속,94,100,1,1,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,05,조선/기계/산업재,94,100,12,13,1,2,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,06,금융,94,100,14,16,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,07,헬스케어,94,100,8,8,2,1,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,08,인터넷/게임/SW,94,100,10,11,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,09,소비재/유통,94,100,4,4,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,10,음식료,94,100,1,1,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,11,에너지/유틸리티,94,100,1,1,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,12,건설/부동산,94,100,1,2,0,,3,False,False,True
2024-03-29,True,2024-04-01,3,True,2024Q1,99,기타,94,100,0,0,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,01,반도체/IT하드웨어,100,100,16,16,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,02,자동차/운송장비,100,100,9,9,2,1,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,03,2차전지/화학/소재,100,100,17,17,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,04,철강금속,100,100,2,2,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,05,조선/기계/산업재,100,100,15,15,1,3,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,06,금융,100,100,16,16,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,07,헬스케어,100,100,4,4,1,4,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,08,인터넷/게임/SW,100,100,11,11,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,09,소비재/유통,100,100,3,3,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,10,음식료,100,100,5,5,1,2,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,11,에너지/유틸리티,100,100,2,2,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,12,건설/부동산,100,100,0,0,0,,3,False,False,True
2024-06-28,False,2024-07-01,3,True,2024Q2,99,기타,100,100,0,0,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,01,반도체/IT하드웨어,98,100,12,13,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,02,자동차/운송장비,98,100,9,9,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,03,2차전지/화학/소재,98,100,19,19,2,1,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,04,철강금속,98,100,4,4,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,05,조선/기계/산업재,98,100,16,16,1,4,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,06,금융,98,100,12,12,1,3,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,07,헬스케어,98,100,6,6,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,08,인터넷/게임/SW,98,100,11,12,1,2,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,09,소비재/유통,98,100,2,2,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,10,음식료,98,100,4,4,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,11,에너지/유틸리티,98,100,2,2,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,12,건설/부동산,98,100,1,1,0,,3,False,False,True
2024-09-30,True,2024-10-02,2,True,2024Q3,99,기타,98,100,0,0,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,01,반도체/IT하드웨어,97,100,14,14,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,02,자동차/운송장비,97,100,9,9,1,4,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,03,2차전지/화학/소재,97,100,12,12,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,04,철강금속,97,100,2,2,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,05,조선/기계/산업재,97,100,14,16,1,2,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,06,금융,97,100,16,16,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,07,헬스케어,97,100,9,9,1,3,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,08,인터넷/게임/SW,97,100,12,12,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,09,소비재/유통,97,100,3,4,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,10,음식료,97,100,3,3,2,1,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,11,에너지/유틸리티,97,100,2,2,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,12,건설/부동산,97,100,1,1,0,,3,False,False,True
2024-12-30,False,2025-01-02,3,True,2024Q4,99,기타,97,100,0,0,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,01,반도체/IT하드웨어,97,100,14,14,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,02,자동차/운송장비,97,100,8,8,1,4,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,03,2차전지/화학/소재,97,100,17,18,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,04,철강금속,97,100,5,5,1,3,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,05,조선/기계/산업재,97,100,12,12,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,06,금융,97,100,13,15,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,07,헬스케어,97,100,5,5,1,2,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,08,인터넷/게임/SW,97,100,13,13,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,09,소비재/유통,97,100,4,4,2,1,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,10,음식료,97,100,3,3,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,11,에너지/유틸리티,97,100,2,2,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,12,건설/부동산,97,100,1,1,0,,3,False,False,True
2025-03-31,False,2025-04-01,1,True,2025Q1,99,기타,97,100,0,0,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,01,반도체/IT하드웨어,99,100,13,13,1,3,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,02,자동차/운송장비,99,100,8,8,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,03,2차전지/화학/소재,99,100,16,16,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,04,철강금속,99,100,5,5,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,05,조선/기계/산업재,99,100,9,9,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,06,금융,99,100,20,20,1,4,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,07,헬스케어,99,100,4,5,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,08,인터넷/게임/SW,99,100,12,12,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,09,소비재/유통,99,100,4,4,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,10,음식료,99,100,3,3,1,2,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,11,에너지/유틸리티,99,100,2,2,0,,3,False,False,True
2025-06-30,True,2025-07-01,1,True,2025Q2,12,건설/부동산,99,100,3,3,2,1,3,False,False,True
