ticker,concept,period_type,count,lag_min,lag_median,lag_max
ADBE,EPS_Diluted,other,0,,,
ADBE,CapEx,quarterly,51,25,26,35
ADBE,CapEx,annual,17,45,53,56
ADBE,CapEx,other,0,,,
ADBE,Shares,quarterly,64,25,26,119
ADBE,Shares,annual,17,45,53,56
ADBE,Shares,other,0,,,
ADBE,Dividends,quarterly,0,,,
ADBE,Dividends,annual,0,,,
ADBE,Dividends,other,0,,,
CRM,Revenue,quarterly,41,23,30,40
CRM,Revenue,annual,35,30,125,235
CRM,Revenue,other,0,,,
CRM,NetIncome,quarterly,53,20,29,120
CRM,NetIncome,annual,38,30,125,235
CRM,NetIncome,other,0,,,
CRM,OperatingIncome,quarterly,50,20,29,40
CRM,OperatingIncome,annual,38,30,125,235
CRM,OperatingIncome,other,0,,,
CRM,StockholdersEquity,quarterly,66,20,31,120
CRM,StockholdersEquity,annual,18,30,36,51
CRM,StockholdersEquity,other,0,,,
CRM,Assets,quarterly,61,20,30,120
CRM,Assets,annual,18,30,36,51
CRM,Assets,other,0,,,
CRM,CFO,quarterly,50,20,29,40
CRM,CFO,annual,18,30,36,51
CRM,CFO,other,0,,,
CRM,Buybacks,quarterly,10,29,31,35
CRM,Buybacks,annual,4,30,34,36
CRM,Buybacks,other,0,,,
CRM,Cash,quarterly,78,20,32,120
CRM,Cash,annual,18,30,36,51
CRM,Cash,other,0,,,
CRM,LongTermDebt,quarterly,33,23,31,120
CRM,LongTermDebt,annual,11,30,36,45
CRM,LongTermDebt,other,0,,,
CRM,TotalLiabilities,quarterly,61,20,30,120
CRM,TotalLiabilities,annual,18,30,36,51
CRM,TotalLiabilities,other,0,,,
CRM,EPS_Basic,quarterly,50,20,29,40
CRM,EPS_Basic,annual,38,30,125,235
CRM,EPS_Basic,other,0,,,
CRM,EPS_Diluted,quarterly,50,20,29,40
CRM,EPS_Diluted,annual,38,30,125,235
CRM,EPS_Diluted,other,0,,,
CRM,CapEx,quarterly,51,20,29,62
CRM,CapEx,annual,18,30,36,51
CRM,CapEx,other,0,,,
CRM,Shares,quarterly,50,20,29,40
CRM,Shares,annual,18,30,36,51
CRM,Shares,other,0,,,
CRM,Dividends,quarterly,7,29,34,91
CRM,Dividends,annual,6,30,123,217
CRM,Dividends,other,0,,,
NFLX,Revenue,quarterly,51,16,21,33
NFLX,Revenue,annual,37,23,120,225
NFLX,Revenue,other,0,,,
NFLX,NetIncome,quarterly,51,16,21,33
NFLX,NetIncome,annual,37,23,120,225
NFLX,NetIncome,other,0,,,
NFLX,OperatingIncome,quarterly,51,16,21,33
NFLX,OperatingIncome,annual,19,23,29,213
NFLX,OperatingIncome,other,0,,,
NFLX,StockholdersEquity,quarterly,82,16,26,118
NFLX,StockholdersEquity,annual,17,23,29,53
NFLX,StockholdersEquity,other,0,,,
NFLX,Assets,quarterly,68,16,22,118
NFLX,Assets,annual,17,23,29,53
NFLX,Assets,other,0,,,
NFLX,CFO,quarterly,51,16,21,33
NFLX,CFO,annual,17,23,29,53
NFLX,CFO,other,0,,,
NFLX,Buybacks,quarterly,25,17,22,33
NFLX,Buybacks,annual,10,23,29,53
NFLX,Buybacks,other,0,,,
NFLX,Cash,quarterly,99,16,31,119
NFLX,Cash,annual,17,23,29,53
NFLX,Cash,other,0,,,
NFLX,LongTermDebt,quarterly,54,16,21,118
NFLX,LongTermDebt,annual,14,23,28,53
NFLX,LongTermDebt,other,0,,,
NFLX,TotalLiabilities,quarterly,68,16,22,118
NFLX,TotalLiabilities,annual,17,23,29,53
NFLX,TotalLiabilities,other,0,,,
NFLX,EPS_Basic,quarterly,51,16,21,33
NFLX,EPS_Basic,annual,37,23,120,225
NFLX,EPS_Basic,other,0,,,
NFLX,EPS_Diluted,quarterly,51,16,21,33
NFLX,EPS_Diluted,annual,37,23,120,225
NFLX,EPS_Diluted,other,0,,,
NFLX,CapEx,quarterly,51,16,21,33
NFLX,CapEx,annual,17,23,29,53
NFLX,CapEx,other,0,,,
NFLX,Shares,quarterly,68,16,22,118
NFLX,Shares,annual,17,23,29,53
NFLX,Shares,other,0,,,
NFLX,Dividends,quarterly,0,,,
NFLX,Dividends,annual,0,,,
NFLX,Dividends,other,0,,,
CSCO,Revenue,quarterly,51,23,24,27
CSCO,Revenue,annual,28,39,46,241
CSCO,Revenue,other,0,,,
CSCO,NetIncome,quarterly,51,23,24,27
CSCO,NetIncome,annual,28,39,46,241
CSCO,NetIncome,other,0,,,
CSCO,OperatingIncome,quarterly,51,23,24,27
CSCO,OperatingIncome,annual,24,39,45,222
CSCO,OperatingIncome,other,0,,,
CSCO,StockholdersEquity,quarterly,82,23,25,118
CSCO,StockholdersEquity,annual,16,39,40,52
CSCO,StockholdersEquity,other,0,,,
CSCO,Assets,quarterly,69,23,24,118
CSCO,Assets,annual,16,39,40,52
CSCO,Assets,other,0,,,
CSCO,CFO,quarterly,51,23,24,27
CSCO,CFO,annual,16,39,40,52
CSCO,CFO,other,0,,,
CSCO,Buybacks,quarterly,51,23,24,27
CSCO,Buybacks,annual,16,39,40,52
CSCO,Buybacks,other,0,,,
CSCO,Cash,quarterly,68,23,24,118
CSCO,Cash,annual,16,39,40,52
CSCO,Cash,other,0,,,
CSCO,LongTermDebt,quarterly,68,23,24,118
CSCO,LongTermDebt,annual,16,39,40,52
CSCO,LongTermDebt,other,0,,,
CSCO,TotalLiabilities,quarterly,69,23,24,118
CSCO,TotalLiabilities,annual,16,39,40,52
CSCO,TotalLiabilities,other,0,,,
CSCO,EPS_Basic,quarterly,51,23,24,27
CSCO,EPS_Basic,annual,28,39,46,241
CSCO,EPS_Basic,other,0,,,
CSCO,EPS_Diluted,quarterly,51,23,24,27
CSCO,EPS_Diluted,annual,28,39,46,241
CSCO,EPS_Diluted,other,0,,,
CSCO,CapEx,quarterly,51,23,24,27
CSCO,CapEx,annual,16,39,40,52
CSCO,CapEx,other,0,,,
CSCO,Shares,quarterly,68,23,24,118
CSCO,Shares,annual,16,39,40,52
CSCO,Shares,other,0,,,
CSCO,Dividends,quarterly,47,14,24,27
CSCO,Dividends,annual,16,39,40,137
CSCO,Dividends,other,0,,,
INTC,Revenue,quarterly,51,26,27,40
INTC,Revenue,annual,17,27,48,58
INTC,Revenue,other,0,,,
INTC,NetIncome,quarterly,51,26,27,40
INTC,NetIncome,annual,17,27,48,58
INTC,NetIncome,other,0,,,
INTC,OperatingIncome,quarterly,51,26,27,40
INTC,OperatingIncome,annual,17,27,48,58
INTC,OperatingIncome,other,0,,,
INTC,StockholdersEquity,quarterly,71,26,32,118
INTC,StockholdersEquity,annual,17,27,48,58
INTC,StockholdersEquity,other,0,,,
INTC,Assets,quarterly,61,26,30,118
INTC,Assets,annual,17,27,48,58
INTC,Assets,other,0,,,
INTC,CFO,quarterly,51,26,27,40
INTC,CFO,annual,17,27,48,58
INTC,CFO,other,0,,,
INTC,Buybacks,quarterly,42,26,30,53
INTC,Buybacks,annual,16,27,48,144
INTC,Buybacks,other,0,,,
INTC,Cash,quarterly,61,26,30,118
INTC,Cash,annual,17,27,48,58
INTC,Cash,other,0,,,
INTC,LongTermDebt,quarterly,61,26,30,118
INTC,LongTermDebt,annual,17,27,48,58
INTC,LongTermDebt,other,0,,,
INTC,TotalLiabilities,quarterly,61,26,30,118
INTC,TotalLiabilities,annual,17,27,48,58
INTC,TotalLiabilities,other,0,,,
INTC,EPS_Basic,quarterly,51,26,27,40
INTC,EPS_Basic,annual,17,27,48,58
INTC,EPS_Basic,other,0,,,
INTC,EPS_Diluted,quarterly,51,26,27,40
INTC,EPS_Diluted,annual,17,27,48,58
INTC,EPS_Diluted,other,0,,,
INTC,CapEx,quarterly,51,26,27,40
INTC,CapEx,annual,17,27,48,58
INTC,CapEx,other,0,,,
INTC,Shares,quarterly,61,26,30,118
INTC,Shares,annual,17,27,48,58
INTC,Shares,other,0,,,
INTC,Dividends,quarterly,50,26,27,40
INTC,Dividends,annual,17,27,48,58
INTC,Dividends,other,0,,,
AMD,Revenue,quarterly,48,31,33,39
AMD,Revenue,annual,36,32,130,241
AMD,Revenue,other,0,,,
AMD,NetIncome,quarterly,48,31,33,39
AMD,NetIncome,annual,34,32,127,241
AMD,NetIncome,other,0,,,
AMD,OperatingIncome,quarterly,48,31,33,39
AMD,OperatingIncome,annual,36,32,130,241
AMD,OperatingIncome,other,0,,,
AMD,StockholdersEquity,quarterly,48,31,33,39
AMD,StockholdersEquity,annual,16,32,52,59
AMD,StockholdersEquity,other,0,,,
AMD,Assets,quarterly,48,31,33,39
AMD,Assets,annual,16,32,52,59
AMD,Assets,other,0,,,
AMD,CFO,quarterly,48,31,33,39
AMD,CFO,annual,16,32,52,59
AMD,CFO,other,0,,,
AMD,Buybacks,quarterly,15,32,32,39
AMD,Buybacks,annual,5,32,39,58
AMD,Buybacks,other,0,,,
AMD,Cash,quarterly,48,31,33,39
AMD,Cash,annual,16,32,52,59
AMD,Cash,other,0,,,
AMD,LongTermDebt,quarterly,39,31,32,39
AMD,LongTermDebt,annual,13,32,41,59
AMD,LongTermDebt,other,0,,,
AMD,TotalLiabilities,quarterly,48,31,33,39
AMD,TotalLiabilities,annual,16,32,52,59
AMD,TotalLiabilities,other,0,,,
AMD,EPS_Basic,quarterly,48,31,33,39
AMD,EPS_Basic,annual,36,32,130,241
AMD,EPS_Basic,other,0,,,
AMD,EPS_Diluted,quarterly,48,31,33,39
AMD,EPS_Diluted,annual,36,32,130,241
AMD,EPS_Diluted,other,0,,,
AMD,CapEx,quarterly,48,31,33,39
AMD,CapEx,annual,16,32,52,59
AMD,CapEx,other,0,,,
AMD,Shares,quarterly,48,31,33,39
AMD,Shares,annual,36,32,130,241
AMD,Shares,other,0,,,
AMD,Dividends,quarterly,0,,,
AMD,Dividends,annual,0,,,
AMD,Dividends,other,0,,,
QCOM,Revenue,quarterly,51,24,31,39
QCOM,Revenue,annual,39,38,129,227
QCOM,Revenue,other,0,,,
QCOM,NetIncome,quarterly,51,24,31,39
QCOM,NetIncome,annual,39,38,129,227
QCOM,NetIncome,other,0,,,
QCOM,OperatingIncome,quarterly,51,24,31,39
QCOM,OperatingIncome,annual,39,38,129,227
QCOM,OperatingIncome,other,0,,,
QCOM,StockholdersEquity,quarterly,51,24,31,39
QCOM,StockholdersEquity,annual,17,38,38,39
QCOM,StockholdersEquity,other,0,,,
QCOM,Assets,quarterly,51,24,31,39
QCOM,Assets,annual,17,38,38,39
QCOM,Assets,other,0,,,
QCOM,CFO,quarterly,51,24,31,39
QCOM,CFO,annual,17,38,38,39
QCOM,CFO,other,0,,,
QCOM,Buybacks,quarterly,50,24,31,39
QCOM,Buybacks,annual,17,38,38,39
QCOM,Buybacks,other,0,,,
QCOM,Cash,quarterly,51,24,31,39
QCOM,Cash,annual,17,38,38,39
QCOM,Cash,other,0,,,
QCOM,LongTermDebt,quarterly,33,24,31,39
QCOM,LongTermDebt,annual,11,38,38,38
QCOM,LongTermDebt,other,0,,,
QCOM,TotalLiabilities,quarterly,51,24,31,39
QCOM,TotalLiabilities,annual,17,38,38,39
QCOM,TotalLiabilities,other,0,,,
QCOM,EPS_Basic,quarterly,51,24,31,39
QCOM,EPS_Basic,annual,39,38,129,227
QCOM,EPS_Basic,other,0,,,
QCOM,EPS_Diluted,quarterly,51,24,31,39
QCOM,EPS_Diluted,annual,39,38,129,227
QCOM,EPS_Diluted,other,0,,,
QCOM,CapEx,quarterly,51,24,31,39
QCOM,CapEx,annual,17,38,38,39
QCOM,CapEx,other,0,,,
QCOM,Shares,quarterly,51,24,31,39
QCOM,Shares,annual,17,38,38,39
QCOM,Shares,other,0,,,
QCOM,Dividends,quarterly,72,-74,31,115
QCOM,Dividends,annual,38,-53,38,227
QCOM,Dividends,other,0,,,
TXN,Revenue,quarterly,50,21,31,36
TXN,Revenue,annual,31,33,55,239
TXN,Revenue,other,0,,,
TXN,NetIncome,quarterly,50,21,31,36
TXN,NetIncome,annual,31,33,55,239
TXN,NetIncome,other,0,,,
TXN,OperatingIncome,quarterly,50,21,31,36
TXN,OperatingIncome,annual,31,33,55,239
TXN,OperatingIncome,other,0,,,
TXN,StockholdersEquity,quarterly,59,21,33,120
TXN,StockholdersEquity,annual,17,33,53,56
TXN,StockholdersEquity,other,0,,,
TXN,Assets,quarterly,59,21,33,120
TXN,Assets,annual,17,33,53,56
TXN,Assets,other,0,,,
TXN,CFO,quarterly,50,21,31,36
TXN,CFO,annual,17,33,53,56
TXN,CFO,other,0,,,
TXN,Buybacks,quarterly,50,21,31,36
TXN,Buybacks,annual,17,33,53,56
TXN,Buybacks,other,0,,,
TXN,Cash,quarterly,59,21,33,120
TXN,Cash,annual,17,33,53,56
TXN,Cash,other,0,,,
TXN,LongTermDebt,quarterly,53,21,33,120
TXN,LongTermDebt,annual,15,33,53,55
TXN,LongTermDebt,other,0,,,
TXN,TotalLiabilities,quarterly,59,21,33,120
TXN,TotalLiabilities,annual,17,33,53,56
TXN,TotalLiabilities,other,0,,,
TXN,EPS_Basic,quarterly,50,21,31,36
TXN,EPS_Basic,annual,31,33,55,239
TXN,EPS_Basic,other,0,,,
TXN,EPS_Diluted,quarterly,50,21,31,36
TXN,EPS_Diluted,annual,31,33,55,239
TXN,EPS_Diluted,other,0,,,
TXN,CapEx,quarterly,50,21,31,36
TXN,CapEx,annual,18,33,53,96
TXN,CapEx,other,0,,,
TXN,Shares,quarterly,50,21,31,36
TXN,Shares,annual,17,33,53,56
TXN,Shares,other,0,,,
TXN,Dividends,quarterly,62,21,33,120
TXN,Dividends,annual,17,33,53,56
TXN,Dividends,other,0,,,
IBM,Revenue,quarterly,52,23,27,119
IBM,Revenue,annual,17,53,56,59
IBM,Revenue,other,0,,,
IBM,NetIncome,quarterly,51,23,27,36
IBM,NetIncome,annual,17,53,56,59
IBM,NetIncome,other,0,,,
IBM,OperatingIncome,quarterly,51,23,27,36
IBM,OperatingIncome,annual,17,53,56,59
IBM,OperatingIncome,other,0,,,
IBM,StockholdersEquity,quarterly,75,23,30,120
IBM,StockholdersEquity,annual,17,53,56,59
IBM,StockholdersEquity,other,0,,,
IBM,Assets,quarterly,67,23,29,120
IBM,Assets,annual,17,53,56,59
IBM,Assets,other,0,,,
IBM,CFO,quarterly,51,23,27,36
IBM,CFO,annual,17,53,56,59
IBM,CFO,other,0,,,
IBM,Buybacks,quarterly,32,24,28,31
IBM,Buybacks,annual,11,53,56,59
IBM,Buybacks,other,0,,,
IBM,Cash,quarterly,67,23,29,120
IBM,Cash,annual,17,53,56,59
IBM,Cash,other,0,,,
IBM,LongTermDebt,quarterly,57,23,30,120
IBM,LongTermDebt,annual,15,53,56,59
IBM,LongTermDebt,other,0,,,
IBM,TotalLiabilities,quarterly,67,23,29,120
IBM,TotalLiabilities,annual,17,53,56,59
IBM,TotalLiabilities,other,0,,,
IBM,EPS_Basic,quarterly,51,23,27,36
IBM,EPS_Basic,annual,17,53,56,59
IBM,EPS_Basic,other,0,,,
IBM,EPS_Diluted,quarterly,51,23,27,36
IBM,EPS_Diluted,annual,17,53,56,59
IBM,EPS_Diluted,other,0,,,
IBM,CapEx,quarterly,46,23,27,36
IBM,CapEx,annual,17,53,56,59
IBM,CapEx,other,0,,,
IBM,Shares,quarterly,51,23,27,36
IBM,Shares,annual,17,53,56,59
IBM,Shares,other,0,,,
IBM,Dividends,quarterly,58,23,28,120
IBM,Dividends,annual,17,53,56,59
IBM,Dividends,other,0,,,
GE,Revenue,quarterly,51,21,30,42
GE,Revenue,annual,31,29,58,241
GE,Revenue,other,0,,,
GE,NetIncome,quarterly,51,21,30,42
GE,NetIncome,annual,45,29,147,242
GE,NetIncome,other,0,,,
GE,OperatingIncome,quarterly,51,21,30,42
GE,OperatingIncome,annual,19,29,55,240
GE,OperatingIncome,other,0,,,
GE,StockholdersEquity,quarterly,59,21,31,120
GE,StockholdersEquity,annual,17,29,55,58
GE,StockholdersEquity,other,0,,,
GE,Assets,quarterly,59,21,31,120
GE,Assets,annual,17,29,55,58
GE,Assets,other,0,,,
GE,CFO,quarterly,51,21,30,42
GE,CFO,annual,17,29,55,58
GE,CFO,other,0,,,
GE,Buybacks,quarterly,14,21,23,33
GE,Buybacks,annual,7,29,41,58
GE,Buybacks,other,0,,,
GE,Cash,quarterly,43,21,30,120
GE,Cash,annual,12,29,46,57
GE,Cash,other,0,,,
GE,LongTermDebt,quarterly,35,21,28,120
GE,LongTermDebt,annual,9,29,42,57
GE,LongTermDebt,other,0,,,
GE,TotalLiabilities,quarterly,59,21,31,120
GE,TotalLiabilities,annual,17,29,55,58
GE,TotalLiabilities,other,0,,,
GE,EPS_Basic,quarterly,51,21,30,42
GE,EPS_Basic,annual,45,29,147,242
GE,EPS_Basic,other,0,,,
GE,EPS_Diluted,quarterly,51,21,30,42
GE,EPS_Diluted,annual,45,29,147,242
GE,EPS_Diluted,other,0,,,
GE,CapEx,quarterly,51,21,30,42
GE,CapEx,annual,17,29,55,58
GE,CapEx,other,0,,,
GE,Shares,quarterly,59,21,31,120
GE,Shares,annual,17,29,55,58
GE,Shares,other,0,,,
GE,Dividends,quarterly,52,21,30,84
GE,Dividends,annual,29,29,57,241
GE,Dividends,other,0,,,
BA,Revenue,quarterly,51,20,25,31
BA,Revenue,annual,39,27,131,229
BA,Revenue,other,0,,,
BA,NetIncome,quarterly,51,20,25,31
BA,NetIncome,annual,39,27,131,229
BA,NetIncome,other,0,,,
BA,OperatingIncome,quarterly,52,20,25,119
BA,OperatingIncome,annual,39,27,131,229
BA,OperatingIncome,other,0,,,
BA,StockholdersEquity,quarterly,81,20,27,120
BA,StockholdersEquity,annual,17,27,39,45
BA,StockholdersEquity,other,0,,,
BA,Assets,quarterly,68,20,26,120
BA,Assets,annual,17,27,39,45
BA,Assets,other,0,,,
BA,CFO,quarterly,51,20,25,31
BA,CFO,annual,17,27,39,45
BA,CFO,other,0,,,
BA,Buybacks,quarterly,22,21,24,27
BA,Buybacks,annual,8,31,40,45
BA,Buybacks,other,0,,,
BA,Cash,quarterly,68,20,26,120
BA,Cash,annual,17,27,39,45
BA,Cash,other,0,,,
BA,LongTermDebt,quarterly,24,22,28,118
BA,LongTermDebt,annual,6,27,31,34
BA,LongTermDebt,other,0,,,
BA,TotalLiabilities,quarterly,68,20,26,120
BA,TotalLiabilities,annual,17,27,39,45
BA,TotalLiabilities,other,0,,,
BA,EPS_Basic,quarterly,51,20,25,31
BA,EPS_Basic,annual,39,27,131,229
BA,EPS_Basic,other,0,,,
BA,EPS_Diluted,quarterly,51,20,25,31
BA,EPS_Diluted,annual,39,27,131,229
BA,EPS_Diluted,other,0,,,
BA,CapEx,quarterly,51,20,25,31
BA,CapEx,annual,17,27,39,45
BA,CapEx,other,0,,,
BA,Shares,quarterly,51,20,25,31
BA,Shares,annual,16,27,39,45
BA,Shares,other,0,,,
BA,Dividends,quarterly,39,20,24,29
BA,Dividends,annual,21,30,43,229
BA,Dividends,other,0,,,
CAT,Revenue,quarterly,49,30,33,39
CAT,Revenue,annual,39,44,138,237
CAT,Revenue,other,0,,,
CAT,NetIncome,quarterly,49,30,33,39
CAT,NetIncome,annual,39,44,138,237
CAT,NetIncome,other,0,,,
CAT,OperatingIncome,quarterly,49,30,33,39
CAT,OperatingIncome,annual,17,44,47,53
CAT,OperatingIncome,other,0,,,
CAT,StockholdersEquity,quarterly,49,30,33,39
CAT,StockholdersEquity,annual,17,44,47,53
CAT,StockholdersEquity,other,0,,,
CAT,Assets,quarterly,49,30,33,39
CAT,Assets,annual,17,44,47,53
CAT,Assets,other,0,,,
CAT,CFO,quarterly,49,30,33,39
CAT,CFO,annual,17,44,47,53
CAT,CFO,other,0,,,
CAT,Buybacks,quarterly,39,30,33,68
CAT,Buybacks,annual,19,18,47,233
CAT,Buybacks,other,0,,,
CAT,Cash,quarterly,27,30,34,38
CAT,Cash,annual,9,44,47,50
CAT,Cash,other,0,,,
CAT,LongTermDebt,quarterly,0,,,
CAT,LongTermDebt,annual,16,44,47,53
CAT,LongTermDebt,other,0,,,
CAT,TotalLiabilities,quarterly,49,30,33,39
CAT,TotalLiabilities,annual,17,44,47,53
CAT,TotalLiabilities,other,0,,,
CAT,EPS_Basic,quarterly,49,30,33,39
CAT,EPS_Basic,annual,39,44,138,237
CAT,EPS_Basic,other,0,,,
CAT,EPS_Diluted,quarterly,49,30,33,39
CAT,EPS_Diluted,annual,39,44,138,237
CAT,EPS_Diluted,other,0,,,
CAT,CapEx,quarterly,49,30,33,39
CAT,CapEx,annual,17,44,47,53
CAT,CapEx,other,0,,,
CAT,Shares,quarterly,49,30,33,39
CAT,Shares,annual,17,44,47,53
CAT,Shares,other,0,,,
CAT,Dividends,quarterly,49,30,33,39
CAT,Dividends,annual,17,44,47,53
CAT,Dividends,other,0,,,
DE,Revenue,quarterly,50,25,29,33
DE,Revenue,annual,39,46,139,235
DE,Revenue,other,0,,,
DE,NetIncome,quarterly,50,25,29,33
DE,NetIncome,annual,39,46,139,235
DE,NetIncome,other,0,,,
DE,OperatingIncome,quarterly,50,25,29,33
DE,OperatingIncome,annual,39,46,139,235
DE,OperatingIncome,other,0,,,
DE,StockholdersEquity,quarterly,66,25,32,120
DE,StockholdersEquity,annual,17,46,47,50
DE,StockholdersEquity,other,0,,,
DE,Assets,quarterly,61,25,31,120
DE,Assets,annual,17,46,47,50
DE,Assets,other,0,,,
DE,CFO,quarterly,50,25,29,33
DE,CFO,annual,17,46,47,50
DE,CFO,other,0,,,
DE,Buybacks,quarterly,50,25,29,33
DE,Buybacks,annual,17,46,47,50
DE,Buybacks,other,0,,,
DE,Cash,quarterly,61,25,31,120
DE,Cash,annual,17,46,47,50
DE,Cash,other,0,,,
DE,LongTermDebt,quarterly,48,25,29,120
DE,LongTermDebt,annual,12,46,47,50
DE,LongTermDebt,other,0,,,
DE,TotalLiabilities,quarterly,61,25,31,120
DE,TotalLiabilities,annual,17,46,47,50
DE,TotalLiabilities,other,0,,,
DE,EPS_Basic,quarterly,50,25,29,33
DE,EPS_Basic,annual,39,46,139,235
DE,EPS_Basic,other,0,,,
DE,EPS_Diluted,quarterly,50,25,29,33
DE,EPS_Diluted,annual,39,46,139,235
DE,EPS_Diluted,other,0,,,
DE,CapEx,quarterly,50,25,29,33
DE,CapEx,annual,17,46,47,50
DE,CapEx,other,0,,,
DE,Shares,quarterly,50,25,29,33
DE,Shares,annual,17,46,47,50
DE,Shares,other,0,,,
DE,Dividends,quarterly,50,25,29,33
DE,Dividends,annual,39,46,139,235
DE,Dividends,other,0,,,
RTX,Revenue,quarterly,52,21,26,120
RTX,Revenue,annual,39,34,129,226
RTX,Revenue,other,0,,,
RTX,NetIncome,quarterly,51,21,26,37
RTX,NetIncome,annual,39,34,129,226
RTX,NetIncome,other,0,,,
RTX,OperatingIncome,quarterly,52,21,26,120
RTX,OperatingIncome,annual,17,34,38,42
RTX,OperatingIncome,other,0,,,
RTX,StockholdersEquity,quarterly,97,21,30,120
RTX,StockholdersEquity,annual,17,34,38,42
RTX,StockholdersEquity,other,0,,,
RTX,Assets,quarterly,66,21,26,120
RTX,Assets,annual,17,34,38,42
RTX,Assets,other,0,,,
RTX,CFO,quarterly,51,21,26,37
RTX,CFO,annual,17,34,38,42
RTX,CFO,other,0,,,
RTX,Buybacks,quarterly,51,21,26,37
RTX,Buybacks,annual,17,34,38,42
RTX,Buybacks,other,0,,,
RTX,Cash,quarterly,45,21,27,120
RTX,Cash,annual,11,34,38,42
RTX,Cash,other,0,,,
RTX,LongTermDebt,quarterly,19,24,26,116
RTX,LongTermDebt,annual,14,34,38,42
RTX,LongTermDebt,other,0,,,
RTX,TotalLiabilities,quarterly,66,21,26,120
RTX,TotalLiabilities,annual,17,34,38,42
RTX,TotalLiabilities,other,0,,,
RTX,EPS_Basic,quarterly,51,21,26,37
RTX,EPS_Basic,annual,39,34,129,226
RTX,EPS_Basic,other,0,,,
RTX,EPS_Diluted,quarterly,51,21,26,37
RTX,EPS_Diluted,annual,39,34,129,226
RTX,EPS_Diluted,other,0,,,
RTX,CapEx,quarterly,49,21,26,37
RTX,CapEx,annual,16,34,38,42
RTX,CapEx,other,0,,,
RTX,Shares,quarterly,51,21,26,37
RTX,Shares,annual,17,34,38,42
RTX,Shares,other,0,,,
RTX,Dividends,quarterly,51,21,26,37
RTX,Dividends,annual,33,34,42,226
RTX,Dividends,other,0,,,
LMT,Revenue,quarterly,51,23,25,32
LMT,Revenue,annual,39,23,131,249
LMT,Revenue,other,0,,,
LMT,NetIncome,quarterly,51,23,25,32
LMT,NetIncome,annual,39,23,131,249
LMT,NetIncome,other,0,,,
LMT,OperatingIncome,quarterly,51,23,25,32
LMT,OperatingIncome,annual,39,23,131,249
LMT,OperatingIncome,other,0,,,
LMT,StockholdersEquity,quarterly,81,23,31,120
LMT,StockholdersEquity,annual,17,23,39,59
LMT,StockholdersEquity,other,0,,,
LMT,Assets,quarterly,68,23,25,118
LMT,Assets,annual,17,23,39,59
LMT,Assets,other,0,,,
LMT,CFO,quarterly,51,23,25,32
LMT,CFO,annual,17,23,39,59
LMT,CFO,other,0,,,
LMT,Buybacks,quarterly,52,-2,25,32
LMT,Buybacks,annual,18,23,39,100
LMT,Buybacks,other,0,,,
LMT,Cash,quarterly,68,23,25,118
LMT,Cash,annual,17,23,39,59
LMT,Cash,other,0,,,
LMT,LongTermDebt,quarterly,68,23,25,118
LMT,LongTermDebt,annual,17,23,39,59
LMT,LongTermDebt,other,0,,,
LMT,TotalLiabilities,quarterly,68,23,25,118
LMT,TotalLiabilities,annual,17,23,39,59
LMT,TotalLiabilities,other,0,,,
LMT,EPS_Basic,quarterly,51,23,25,32
LMT,EPS_Basic,annual,39,23,131,249
LMT,EPS_Basic,other,0,,,
LMT,EPS_Diluted,quarterly,51,23,25,32
LMT,EPS_Diluted,annual,39,23,131,249
LMT,EPS_Diluted,other,0,,,
LMT,CapEx,quarterly,51,23,25,32
LMT,CapEx,annual,17,23,39,59
LMT,CapEx,other,0,,,
LMT,Shares,quarterly,48,23,25,32
LMT,Shares,annual,16,23,38,59
LMT,Shares,other,0,,,
LMT,Dividends,quarterly,54,-65,25,117
LMT,Dividends,annual,21,23,40,241
LMT,Dividends,other,0,,,
GS,Revenue,quarterly,38,31,34,39
GS,Revenue,annual,13,52,56,59
GS,Revenue,other,0,,,
GS,NetIncome,quarterly,51,31,35,40
GS,NetIncome,annual,17,52,57,60
GS,NetIncome,other,0,,,
GS,OperatingIncome,quarterly,45,31,34,40
GS,OperatingIncome,annual,15,52,56,60
GS,OperatingIncome,other,0,,,
GS,StockholdersEquity,quarterly,51,31,35,40
GS,StockholdersEquity,annual,17,52,57,60
GS,StockholdersEquity,other,0,,,
GS,Assets,quarterly,51,31,35,40
GS,Assets,annual,17,52,57,60
GS,Assets,other,0,,,
GS,CFO,quarterly,51,31,35,40
GS,CFO,annual,17,52,57,60
GS,CFO,other,0,,,
GS,Buybacks,quarterly,51,31,35,40
GS,Buybacks,annual,17,52,57,60
GS,Buybacks,other,0,,,
GS,Cash,quarterly,48,31,34,40
GS,Cash,annual,16,52,56,60
GS,Cash,other,0,,,
GS,LongTermDebt,quarterly,48,31,34,40
GS,LongTermDebt,annual,16,52,56,60
GS,LongTermDebt,other,0,,,
GS,TotalLiabilities,quarterly,51,31,35,40
GS,TotalLiabilities,annual,17,52,57,60
GS,TotalLiabilities,other,0,,,
GS,EPS_Basic,quarterly,51,31,35,40
GS,EPS_Basic,annual,17,52,57,60
GS,EPS_Basic,other,0,,,
GS,EPS_Diluted,quarterly,51,31,35,40
GS,EPS_Diluted,annual,17,52,57,60
GS,EPS_Diluted,other,0,,,
GS,CapEx,quarterly,38,31,34,39
GS,CapEx,annual,13,52,56,59
GS,CapEx,other,0,,,
GS,Shares,quarterly,51,31,35,40
