ticker,concept,covered,matched_aliases
GE,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
GE,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
GE,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
GE,Assets,1,Assets|AssetsCurrent
GE,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
GE,Buybacks,1,PaymentsForRepurchaseOfCommonStock|PaymentsForRepurchaseOfEquity
GE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
GE,LongTermDebt,1,LongTermDebt|DebtLongtermAndShorttermCombinedAmount
GE,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
GE,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
GE,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
GE,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
GE,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
GE,Dividends,1,PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
BA,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
BA,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
BA,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
BA,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
BA,Assets,1,Assets|AssetsCurrent
BA,CFO,1,NetCashProvidedByUsedInOperatingActivities
BA,Buybacks,1,PaymentsForRepurchaseOfCommonStock
BA,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
BA,LongTermDebt,1,LongTermDebt
BA,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
BA,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
BA,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
BA,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
BA,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
BA,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
CAT,Revenue,1,Revenues|SalesRevenueNet
CAT,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
CAT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
CAT,StockholdersEquity,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
CAT,Assets,1,Assets|AssetsCurrent
CAT,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
CAT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
CAT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
CAT,LongTermDebt,1,LongTermDebtNoncurrent
CAT,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
CAT,EPS_Basic,1,EarningsPerShareBasic
CAT,EPS_Diluted,1,EarningsPerShareDiluted
CAT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
CAT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
CAT,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
DE,Revenue,1,Revenues|SalesRevenueNet|SalesRevenueGoodsNet
DE,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
DE,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
DE,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
DE,Assets,1,Assets
DE,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
DE,Buybacks,1,PaymentsForRepurchaseOfCommonStock
DE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
DE,LongTermDebt,1,LongTermDebtNoncurrent
DE,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
DE,EPS_Basic,1,EarningsPerShareBasic
DE,EPS_Diluted,1,EarningsPerShareDiluted
DE,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
DE,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
DE,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
RTX,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
RTX,NetIncome,1,NetIncomeLoss|ProfitLoss
RTX,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
RTX,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
RTX,Assets,1,Assets|AssetsCurrent
RTX,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
RTX,Buybacks,1,PaymentsForRepurchaseOfCommonStock
RTX,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
RTX,LongTermDebt,1,LongTermDebt
RTX,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
RTX,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
RTX,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
RTX,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
RTX,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
RTX,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
LMT,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
LMT,NetIncome,1,NetIncomeLoss
LMT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
LMT,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
LMT,Assets,1,Assets|AssetsCurrent
LMT,CFO,1,NetCashProvidedByUsedInOperatingActivities
LMT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
LMT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
LMT,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
LMT,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
LMT,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
LMT,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
LMT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
LMT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
LMT,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
GS,Revenue,1,InterestAndDividendIncomeOperating
GS,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
GS,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
GS,StockholdersEquity,1,StockholdersEquity
GS,Assets,1,Assets
GS,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
GS,Buybacks,1,PaymentsForRepurchaseOfCommonStock
GS,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|CashAndDueFromBanks
GS,LongTermDebt,1,LongTermDebtNoncurrent|DebtLongtermAndShorttermCombinedAmount
GS,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
GS,EPS_Basic,1,EarningsPerShareBasic
GS,EPS_Diluted,1,EarningsPerShareDiluted
GS,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
GS,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
GS,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
MS,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|InterestAndDividendIncomeOperating
MS,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
MS,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
MS,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
MS,Assets,1,Assets
MS,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
MS,Buybacks,1,PaymentsForRepurchaseOfCommonStock
MS,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|CashAndDueFromBanks
MS,LongTermDebt,1,LongTermDebt|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
MS,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
MS,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
MS,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
MS,CapEx,0,
MS,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
MS,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
C,Revenue,1,Revenues|InterestAndDividendIncomeOperating
C,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
C,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
C,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
C,Assets,1,Assets
C,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
C,Buybacks,1,PaymentsForRepurchaseOfCommonStock
C,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|CashAndDueFromBanks
C,LongTermDebt,1,LongTermDebt
C,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
C,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
C,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
C,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
C,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
C,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
WFC,Revenue,1,Revenues|InterestAndDividendIncomeOperating
WFC,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
WFC,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
WFC,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
WFC,Assets,1,Assets
WFC,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
WFC,Buybacks,1,PaymentsForRepurchaseOfCommonStock
WFC,Cash,1,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|CashAndDueFromBanks
WFC,LongTermDebt,1,LongTermDebt
WFC,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
WFC,EPS_Basic,1,EarningsPerShareBasic
WFC,EPS_Diluted,1,EarningsPerShareDiluted
WFC,CapEx,0,
WFC,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
WFC,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
AXP,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|InterestAndDividendIncomeOperating
AXP,NetIncome,1,NetIncomeLoss|NetIncomeLossAvailableToCommonStockholdersBasic
AXP,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AXP,StockholdersEquity,1,StockholdersEquity
AXP,Assets,1,Assets
AXP,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
AXP,Buybacks,1,PaymentsForRepurchaseOfCommonStock
AXP,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|CashAndDueFromBanks
AXP,LongTermDebt,1,LongTermDebt
AXP,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
AXP,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
AXP,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
AXP,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
AXP,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
AXP,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
BLK,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues
BLK,NetIncome,1,NetIncomeLoss|ProfitLoss
BLK,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
BLK,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
BLK,Assets,1,Assets
BLK,CFO,1,NetCashProvidedByUsedInOperatingActivities
BLK,Buybacks,1,PaymentsForRepurchaseOfCommonStock
BLK,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
BLK,LongTermDebt,1,LongTermDebt
BLK,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
BLK,EPS_Basic,1,EarningsPerShareBasic
BLK,EPS_Diluted,1,EarningsPerShareDiluted
BLK,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
BLK,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
BLK,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
SPGI,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
SPGI,NetIncome,1,NetIncomeLoss|ProfitLoss
SPGI,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
SPGI,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
SPGI,Assets,1,Assets|AssetsCurrent
SPGI,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
SPGI,Buybacks,1,PaymentsForRepurchaseOfCommonStock
SPGI,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
SPGI,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|DebtLongtermAndShorttermCombinedAmount
SPGI,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
SPGI,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
SPGI,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
SPGI,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
SPGI,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
SPGI,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
BX,Revenue,1,Revenues
BX,NetIncome,1,NetIncomeLoss|ProfitLoss
BX,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
BX,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|PartnersCapital
BX,Assets,1,Assets
BX,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
BX,Buybacks,0,
BX,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
BX,LongTermDebt,1,LongTermDebt
BX,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity
BX,EPS_Basic,1,EarningsPerShareBasic
BX,EPS_Diluted,1,EarningsPerShareDiluted
BX,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
BX,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
BX,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
PYPL,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
PYPL,NetIncome,1,NetIncomeLoss|NetIncomeLossAvailableToCommonStockholdersBasic
PYPL,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
PYPL,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
PYPL,Assets,1,Assets|AssetsCurrent
PYPL,CFO,1,NetCashProvidedByUsedInOperatingActivities
PYPL,Buybacks,1,PaymentsForRepurchaseOfCommonStock
PYPL,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
PYPL,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent
PYPL,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
PYPL,EPS_Basic,1,EarningsPerShareBasic
PYPL,EPS_Diluted,1,EarningsPerShareDiluted
PYPL,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
PYPL,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
PYPL,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
INTU,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
INTU,NetIncome,1,NetIncomeLoss
INTU,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
INTU,StockholdersEquity,1,StockholdersEquity
INTU,Assets,1,Assets|AssetsCurrent
INTU,CFO,1,NetCashProvidedByUsedInOperatingActivities
INTU,Buybacks,1,PaymentsForRepurchaseOfCommonStock
INTU,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
INTU,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
INTU,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
INTU,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
INTU,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
INTU,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
INTU,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
INTU,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
NOW,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
NOW,NetIncome,1,NetIncomeLoss|NetIncomeLossAvailableToCommonStockholdersBasic
NOW,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
NOW,StockholdersEquity,1,StockholdersEquity
NOW,Assets,1,Assets|AssetsCurrent
NOW,CFO,1,NetCashProvidedByUsedInOperatingActivities
NOW,Buybacks,1,PaymentsForRepurchaseOfCommonStock|PaymentsForRepurchaseOfEquity
NOW,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
NOW,LongTermDebt,1,LongTermDebtNoncurrent|LongTermDebtCurrent
NOW,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
NOW,EPS_Basic,1,EarningsPerShareBasic
NOW,EPS_Diluted,1,EarningsPerShareDiluted
NOW,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
NOW,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
NOW,Dividends,0,
ABT,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet
ABT,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
ABT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ABT,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ABT,Assets,1,Assets|AssetsCurrent
ABT,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
ABT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ABT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
ABT,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
ABT,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ABT,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
ABT,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
ABT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
ABT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
ABT,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
TMO,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
TMO,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
TMO,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
TMO,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
TMO,Assets,1,Assets|AssetsCurrent
TMO,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
TMO,Buybacks,1,PaymentsForRepurchaseOfCommonStock
TMO,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
TMO,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent
TMO,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
TMO,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
TMO,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
