signal,ticker,signal_date,execution_date,exit_date,holding_days,entry_price,exit_price,signal_value,gross_return,net_return,tax_paid_return
volume_z_gt2_crash_hold3,017670,2020-07-16,2020-07-17,2020-07-21,3,218000.0,215500.0,0.0,-0.011467889908256867,-0.017467889908256866,0.0
volume_z_gt2_crash_hold3,003490,2021-01-29,2021-02-01,2021-02-03,3,28350.0,30100.0,0.0,0.06172839506172845,0.04214814814814819,0.013580246913580259
volume_z_gt2_crash_hold3,042660,2025-06-04,2025-06-05,2025-06-10,3,77500.0,78900.0,0.0,0.01806451612903226,0.008090322580645163,0.003974193548387097
volume_z_gt2_crash_hold3,006400,2022-07-15,2022-07-18,2022-07-20,3,550000.0,559000.0,0.0,0.016363636363636358,0.006763636363636359,0.0035999999999999986
volume_z_gt2_crash_hold3,003780,2025-01-02,2025-01-03,2025-02-03,3,9710.0,11200.0,0.0,0.15345005149330593,0.11369104016477863,0.0337590113285273
volume_z_gt2_crash_hold3,008350,2020-02-13,2020-02-14,2020-02-18,3,4595.0,4520.0,0.0,-0.016322089227421066,-0.022322089227421064,0.0
volume_z_gt2_crash_hold3,003060,2020-03-11,2020-03-18,2020-03-26,3,1350.0,1320.0,0.0,-0.022222222222222254,-0.028222222222222253,0.0
volume_z_gt2_crash_hold3,000660,2021-10-13,2021-10-14,2021-10-18,3,92400.0,97100.0,0.0,0.05086580086580095,0.03367532467532474,0.011190476190476209
volume_z_gt2_crash_hold3,034020,2018-12-03,2018-12-26,2019-01-14,3,10450.0,10500.0,0.0,0.004784688995215225,-0.0022679425837321245,0.0010526315789473495
volume_z_gt2_crash_hold3,032830,2019-04-29,2019-04-30,2019-05-07,3,85000.0,82900.0,0.0,-0.024705882352941133,-0.03070588235294113,0.0
volume_z_gt2_crash_hold3,000990,2022-06-21,2022-06-22,2022-06-24,3,56300.0,52600.0,0.0,-0.06571936056838368,-0.07171936056838368,0.0
volume_z_gt2_crash_hold3,027740,2019-08-20,2019-08-21,2019-09-02,3,845.0,850.0,0.0,0.00591715976331364,-0.0013846153846153611,0.0013017751479290007
volume_z_gt2_crash_hold3,009270,2021-11-25,2021-12-03,2021-12-09,3,2640.0,2660.0,0.0,0.007575757575757569,-9.090909090909635e-05,0.0016666666666666653
volume_z_gt2_crash_hold3,010100,2018-08-20,2018-08-24,2019-06-11,3,1725.0,2125.0,0.0,0.2318840579710144,0.17486956521739122,0.05101449275362317
volume_z_gt2_crash_hold3,105560,2024-09-10,2024-09-11,2024-09-13,3,84000.0,81800.0,0.0,-0.02619047619047621,-0.03219047619047621,0.0
volume_z_gt2_crash_hold3,264900,2019-06-25,2019-07-31,2021-01-29,3,9290.0,10550.0,0.0,0.1356297093649086,0.0997911733046287,0.02983853606027989
volume_z_gt2_crash_hold3,267270,2025-10-22,2025-10-23,2025-10-29,3,102700.0,111400.0,0.0,0.08471275559883162,0.06007594936708866,0.018636806231742957
volume_z_gt2_crash_hold3,068270,2025-02-21,2025-02-24,2025-02-26,3,178300.0,189300.0,0.0,0.06169377453729674,0.04212114413909146,0.013572630398205283
volume_z_gt2_crash_hold3,006400,2026-03-25,2026-03-26,2026-03-30,3,402000.0,412500.0,0.0,0.026119402985074647,0.014373134328358225,0.005746268656716422
volume_z_gt2_crash_hold3,023590,2020-05-08,2020-05-11,2020-05-13,3,18750.0,20950.0,0.0,0.11733333333333329,0.08551999999999996,0.025813333333333324
volume_z_gt2_crash_hold3,030200,2022-09-07,2022-09-08,2022-09-14,3,37000.0,36400.0,0.0,-0.01621621621621616,-0.02221621621621616,0.0
volume_z_gt2_crash_hold3,035420,2024-01-03,2024-01-04,2024-01-08,3,221000.0,226500.0,0.0,0.02488687782805421,0.013411764705882286,0.005475113122171926
volume_z_gt2_crash_hold3,032640,2025-06-05,2025-06-11,2025-07-07,3,12900.0,14170.0,0.0,0.09844961240310068,0.07079069767441853,0.02165891472868215
volume_z_gt2_crash_hold3,009540,2019-10-31,2019-11-01,2019-11-05,3,121500.0,122000.0,0.0,0.004115226337448652,-0.0027901234567900514,0.0009053497942387034
volume_z_gt2_crash_hold3,018260,2024-04-22,2024-04-23,2024-04-26,3,152800.0,158600.0,0.0,0.03795811518324599,0.023607329842931873,0.008350785340314118
volume_z_gt2_crash_hold3,008770,2023-10-17,2023-10-18,2023-10-20,3,70900.0,67900.0,0.0,-0.042313117066290595,-0.048313117066290594,0.0
volume_z_gt2_crash_hold3,010140,2018-06-20,2018-06-22,2018-06-26,3,6920.0,7360.0,0.0,0.06358381502890165,0.04359537572254329,0.013988439306358362
volume_z_gt2_crash_hold3,010820,2026-03-03,2026-03-04,2026-03-06,3,8500.0,9020.0,0.0,0.06117647058823539,0.0417176470588236,0.013458823529411785
volume_z_gt2_crash_hold3,377300,2026-01-07,2026-01-20,2026-01-22,3,48100.0,52200.0,0.0,0.08523908523908519,0.06048648648648644,0.018752598752598743
volume_z_gt2_crash_hold3,012330,2025-10-22,2025-10-23,2025-10-27,3,309500.0,305000.0,0.0,-0.014539579967689842,-0.02053957996768984,0.0
volume_z_gt2_crash_hold3,006360,2018-12-20,2018-12-21,2018-12-26,3,46400.0,42400.0,0.0,-0.08620689655172409,-0.0922068965517241,0.0
volume_z_gt2_crash_hold3,008770,2018-06-27,2018-06-28,2018-07-02,3,116000.0,119000.0,0.0,0.02586206896551735,0.014172413793103533,0.005689655172413817
volume_z_gt2_crash_hold3,047810,2024-12-13,2024-12-16,2024-12-18,3,57000.0,54300.0,0.0,-0.047368421052631615,-0.053368421052631614,0.0
volume_z_gt2_crash_hold3,004020,2019-06-13,2019-06-14,2019-06-24,3,41900.0,42250.0,0.0,0.00835322195704058,0.000515513126491652,0.0018377088305489276
volume_z_gt2_crash_hold3,009420,2025-11-25,2025-11-26,2025-11-28,3,43050.0,46800.0,0.0,0.08710801393728218,0.061944250871080096,0.01916376306620208
volume_z_gt2_crash_hold3,042660,2025-08-07,2025-08-08,2025-08-12,3,116500.0,104000.0,0.0,-0.10729613733905574,-0.11329613733905575,0.0
volume_z_gt2_crash_hold3,001390,2022-04-11,2022-04-12,2022-04-15,3,40300.0,45300.0,0.0,0.12406947890818865,0.09077419354838714,0.027295285359801504
volume_z_gt2_crash_hold3,294870,2021-01-26,2021-01-29,2021-02-04,3,29200.0,29550.0,0.0,0.011986301369863117,0.0033493150684932313,0.0026369863013698857
volume_z_gt2_crash_hold3,077500,2023-07-31,2023-09-15,2023-09-25,3,17120.0,18400.0,0.0,0.07476635514018692,0.052317757009345794,0.016448598130841124
volume_z_gt2_crash_hold3,005930,2020-07-01,2020-07-02,2020-07-06,3,52100.0,55000.0,0.0,0.05566218809980805,0.03741650671785028,0.012245681381957772
volume_z_gt2_crash_hold3,316140,2019-03-07,2019-03-11,2019-03-13,3,13950.0,14550.0,0.0,0.043010752688172005,0.027548387096774166,0.00946236559139784
volume_z_gt2_crash_hold3,000660,2024-03-08,2024-03-11,2024-03-13,3,165000.0,163600.0,0.0,-0.00848484848484854,-0.01448484848484854,0.0
volume_z_gt2_crash_hold3,204320,2022-01-17,2022-01-18,2022-01-21,3,57700.0,55300.0,0.0,-0.04159445407279028,-0.047594454072790275,0.0
volume_z_gt2_crash_hold3,271560,2018-02-21,2018-03-15,2018-03-19,3,110500.0,120500.0,0.0,0.09049773755656099,0.06458823529411756,0.019909502262443417
volume_z_gt2_crash_hold3,032830,2025-01-22,2025-01-23,2025-01-31,3,84500.0,89100.0,0.0,0.05443786982248522,0.036461538461538476,0.011976331360946748
volume_z_gt2_crash_hold3,207940,2018-03-16,2018-03-19,2018-03-21,3,448000.0,460500.0,0.0,0.02790178571428581,0.015763392857142934,0.006138392857142878
volume_z_gt2_crash_hold3,011210,2023-04-14,2023-04-18,2023-04-26,3,63900.0,56900.0,0.0,-0.10954616588419408,-0.11554616588419409,0.0
volume_z_gt2_crash_hold3,009150,2023-11-06,2023-11-07,2023-11-09,3,138400.0,133500.0,0.0,-0.03540462427745661,-0.04140462427745661,0.0
volume_z_gt2_crash_hold3,001550,2018-09-04,2018-09-05,2018-09-10,3,34500.0,36700.0,0.0,0.06376811594202891,0.04373913043478256,0.01402898550724636
volume_z_gt2_crash_hold3,005380,2023-08-01,2023-08-02,2023-08-04,3,197800.0,192200.0,0.0,-0.02831142568250755,-0.03431142568250755,0.0
volume_z_gt2_crash_hold3,039490,2019-05-09,2019-05-23,2019-05-27,3,81600.0,81900.0,0.0,0.003676470588235281,-0.003132352941176481,0.0008088235294117618
volume_z_gt2_crash_hold3,015020,2021-09-27,2021-11-02,2022-03-16,3,3640.0,1605.0,0.0,-0.5590659340659341,-0.5650659340659341,0.0
volume_z_gt2_crash_hold3,000720,2019-03-19,2019-03-20,2019-03-22,3,51300.0,51500.0,0.0,0.003898635477582957,-0.002959064327485294,0.0008576998050682505
volume_z_gt2_crash_hold3,086280,2022-11-08,2022-11-09,2022-11-23,3,184000.0,173000.0,0.0,-0.05978260869565222,-0.06578260869565222,0.0
volume_z_gt2_crash_hold3,272450,2018-06-22,2018-06-27,2018-06-29,3,25500.0,25300.0,0.0,-0.007843137254901933,-0.013843137254901933,0.0
volume_z_gt2_crash_hold3,271980,2020-06-09,2020-06-10,2020-06-12,3,58800.0,52200.0,0.0,-0.11224489795918369,-0.11824489795918369,0.0
volume_z_gt2_crash_hold3,042670,2023-08-24,2023-08-28,2023-08-30,3,10000.0,10450.0,0.0,0.04499999999999993,0.029099999999999945,0.009899999999999985
volume_z_gt2_crash_hold3,034220,2018-08-24,2018-08-27,2018-08-29,3,21450.0,21450.0,0.0,0.0,-0.006,0.0
volume_z_gt2_crash_hold3,001780,2020-09-17,2020-09-22,2020-10-06,3,3900.0,4085.0,0.0,0.04743589743589749,0.03100000000000004,0.010435897435897448
volume_z_gt2_crash_hold3,011070,2019-07-29,2019-07-30,2019-08-01,3,111500.0,110500.0,0.0,-0.008968609865470878,-0.014968609865470878,0.0
volume_z_gt2_crash_hold3,017670,2026-02-23,2026-02-24,2026-02-26,3,80100.0,82300.0,0.0,0.027465667915106184,0.015423220973782827,0.00604244694132336
volume_z_gt2_crash_hold3,066570,2019-11-08,2019-11-11,2019-11-13,3,69400.0,68800.0,0.0,-0.008645533141210415,-0.014645533141210415,0.0
volume_z_gt2_crash_hold3,207940,2024-01-09,2024-01-10,2024-01-12,3,758000.0,744000.0,0.0,-0.01846965699208447,-0.02446965699208447,0.0
volume_z_gt2_crash_hold3,012610,2020-01-17,2020-01-20,2020-03-13,3,8530.0,5300.0,0.0,-0.37866354044548656,-0.38466354044548656,0.0
volume_z_gt2_crash_hold3,011790,2025-03-18,2025-03-19,2025-03-21,3,128000.0,121100.0,0.0,-0.053906250000000044,-0.05990625000000004,0.0
volume_z_gt2_crash_hold3,272450,2020-11-16,2020-11-17,2021-05-17,3,11850.0,25400.0,0.0,1.1434599156118144,0.8858987341772152,0.25156118143459916
volume_z_gt2_crash_hold3,082740,2025-11-25,2025-11-26,2025-11-28,3,42500.0,42200.0,0.0,-0.007058823529411784,-0.013058823529411784,0.0
volume_z_gt2_crash_hold3,034730,2026-01-30,2026-02-02,2026-02-04,3,325000.0,331000.0,0.0,0.01846153846153853,0.008400000000000053,0.004061538461538477
volume_z_gt2_crash_hold3,000720,2020-10-22,2020-10-23,2020-10-27,3,32100.0,30700.0,0.0,-0.04361370716510904,-0.04961370716510904,0.0
volume_z_gt2_crash_hold3,096770,2023-05-19,2023-05-22,2023-05-24,3,177600.0,183800.0,0.0,0.03490990990990994,0.021229729729729755,0.007680180180180188
volume_z_gt2_crash_hold3,005930,2025-05-20,2025-05-21,2025-05-23,3,56200.0,54200.0,0.0,-0.03558718861209964,-0.04158718861209964,0.0
volume_z_gt2_crash_hold3,035420,2021-12-15,2021-12-16,2021-12-20,3,389500.0,373000.0,0.0,-0.042362002567394086,-0.048362002567394084,0.0
volume_z_gt2_crash_hold3,105560,2018-11-13,2018-11-14,2018-11-16,3,47100.0,47100.0,0.0,0.0,-0.006,0.0
volume_z_gt2_crash_hold3,031430,2019-05-07,2019-05-10,2019-05-14,3,294000.0,295500.0,0.0,0.005102040816326481,-0.0020204081632653453,0.0011224489795918257
volume_z_gt2_crash_hold3,052690,2021-11-01,2021-11-02,2021-11-04,3,69500.0,87600.0,0.0,0.26043165467625906,0.19713669064748207,0.05729496402877699
volume_z_gt2_crash_hold3,006800,2026-01-22,2026-01-23,2026-01-27,3,31450.0,34800.0,0.0,0.10651828298887112,0.07708426073131946,0.023434022257551645
volume_z_gt2_crash_hold3,000500,2018-01-24,2021-03-24,2021-06-03,3,27700.0,44600.0,0.0,0.6101083032490975,0.469884476534296,0.13422382671480146
volume_z_gt2_crash_hold3,011200,2026-03-24,2026-03-25,2026-04-01,3,20000.0,20350.0,0.0,0.01750000000000007,0.007650000000000055,0.0038500000000000157
volume_z_gt2_crash_hold3,022100,2024-01-29,2024-01-30,2024-02-01,3,57600.0,59000.0,0.0,0.02430555555555558,0.012958333333333353,0.005347222222222228
volume_z_gt2_crash_hold3,005930,2024-03-07,2024-03-08,2024-03-12,3,72800.0,73300.0,0.0,0.006868131868131844,-0.000642857142857162,0.0015109890109890056
volume_z_gt2_crash_hold3,259960,2024-09-10,2024-09-11,2024-09-13,3,323000.0,338000.0,0.0,0.04643962848297223,0.03022291021671834,0.01021671826625389
volume_z_gt2_crash_hold3,010060,2023-02-09,2023-02-10,2023-02-15,3,94900.0,93000.0,0.0,-0.02002107481559534,-0.02602107481559534,0.0
volume_z_gt2_crash_hold3,004020,2018-04-02,2018-04-04,2018-04-13,3,50200.0,50000.0,0.0,-0.003984063745019917,-0.009984063745019917,0.0
volume_z_gt2_crash_hold3,007660,2025-09-05,2025-09-08,2025-09-10,3,65000.0,74000.0,0.0,0.1384615384615384,0.10199999999999995,0.03046153846153845
volume_z_gt2_crash_hold3,022100,2024-06-12,2024-06-13,2024-06-17,3,41900.0,41600.0,0.0,-0.007159904534606243,-0.013159904534606243,0.0
volume_z_gt2_crash_hold3,105560,2020-01-22,2020-01-23,2020-01-29,3,46900.0,44250.0,0.0,-0.05650319829424311,-0.06250319829424311,0.0
volume_z_gt2_crash_hold3,012450,2026-01-05,2026-01-06,2026-01-08,3,997000.0,1090000.0,0.0,0.09327983951855567,0.06675827482447341,0.02052156469408225
volume_z_gt2_crash_hold3,052690,2023-04-26,2023-04-27,2023-06-09,3,71700.0,73300.0,0.0,0.02231520223152028,0.01140585774058582,0.004909344490934462
volume_z_gt2_crash_hold3,074610,2022-11-21,2022-11-22,2022-11-24,3,6240.0,6110.0,0.0,-0.02083333333333337,-0.02683333333333337,0.0
volume_z_gt2_crash_hold3,028050,2021-03-10,2021-03-18,2021-03-23,3,13650.0,13500.0,0.0,-0.01098901098901095,-0.01698901098901095,0.0
volume_z_gt2_crash_hold3,000810,2026-02-23,2026-02-24,2026-02-26,3,578000.0,548000.0,0.0,-0.05190311418685123,-0.05790311418685123,0.0
volume_z_gt2_crash_hold3,105560,2023-03-24,2023-03-27,2023-03-29,3,46650.0,48050.0,0.0,0.030010718113612,0.01740836012861736,0.00660235798499464
volume_z_gt2_crash_hold3,051910,2019-06-26,2019-06-27,2019-07-01,3,346000.0,355000.0,0.0,0.026011560693641522,0.014289017341040388,0.005722543352601135
volume_z_gt2_crash_hold3,373220,2022-04-06,2022-04-07,2022-04-11,3,438000.0,425000.0,0.0,-0.029680365296803624,-0.03568036529680362,0.0
volume_z_gt2_crash_hold3,009680,2019-03-29,2020-08-14,2020-08-19,3,7880.0,10500.0,0.0,0.3324873096446701,0.2533401015228427,0.07314720812182743
volume_z_gt2_crash_hold3,011930,2026-04-13,2026-04-14,2026-04-16,3,3960.0,4295.0,0.0,0.08459595959595956,0.059984848484848446,0.018611111111111103
volume_z_gt2_crash_hold3,051910,2025-05-27,2025-05-28,2025-05-30,3,184100.0,197300.0,0.0,0.07170016295491588,0.04992612710483438,0.015774035850081494
volume_z_gt2_crash_hold3,086280,2024-07-09,2024-07-10,2024-07-12,3,243000.0,124900.0,0.0,-0.48600823045267494,-0.49200823045267494,0.0
volume_z_gt2_crash_hold3,011200,2021-12-30,2022-01-03,2022-01-05,3,27150.0,27450.0,0.0,0.011049723756906049,0.0026187845303867184,0.0024309392265193307
volume_z_gt2_crash_hold3,042660,2023-06-19,2023-06-20,2023-06-22,3,34050.0,39100.0,0.0,0.14831130690161531,0.10968281938325994,0.03262848751835537
volume_z_gt2_crash_hold3,000210,2018-08-23,2018-08-24,2018-08-28,3,79700.0,82000.0,0.0,0.028858218318695172,0.016509410288582237,0.006348808030112938
volume_z_gt2_crash_hold3,036570,2018-06-29,2018-07-02,2018-07-04,3,370500.0,365500.0,0.0,-0.013495276653171406,-0.019495276653171405,0.0
volume_z_gt2_crash_hold3,001140,2019-09-06,2019-09-09,2019-10-22,3,5920.0,3560.0,0.0,-0.3986486486486487,-0.4046486486486487,0.0
volume_z_gt2_crash_hold3,003230,2025-01-13,2025-01-14,2025-01-16,3,761000.0,770000.0,0.0,0.01182654402102501,0.0032247043363995073,0.002601839684625502
volume_z_gt2_crash_hold3,005930,2023-05-10,2023-05-11,2023-05-15,3,64700.0,64500.0,0.0,-0.0030911901081916993,-0.0090911901081917,0.0
volume_z_gt2_crash_hold3,207940,2025-01-31,2025-02-03,2025-02-05,3,1067000.0,1085000.0,0.0,0.016869728209934376,0.007158388003748814,0.0037113402061855626
volume_z_gt2_crash_hold3,034220,2023-08-30,2023-08-31,2023-09-06,3,13720.0,13350.0,0.0,-0.02696793002915454,-0.03296793002915454,0.0
volume_z_gt2_crash_hold3,017860,2025-04-02,2025-04-14,2025-04-22,3,23250.0,26050.0,0.0,0.12043010752688166,0.0879354838709677,0.026494623655913964
volume_z_gt2_crash_hold3,267260,2025-07-08,2025-07-09,2025-07-11,3,453000.0,442500.0,0.0,-0.023178807947019875,-0.029178807947019873,0.0
volume_z_gt2_crash_hold3,028670,2021-03-30,2021-03-31,2021-04-02,3,6310.0,6090.0,0.0,-0.03486529318541998,-0.040865293185419975,0.0
volume_z_gt2_crash_hold3,011700,2022-10-20,2022-10-21,2022-10-25,3,7350.0,6860.0,0.0,-0.06666666666666665,-0.07266666666666666,0.0
volume_z_gt2_crash_hold3,033780,2018-02-08,2018-02-09,2018-02-13,3,98800.0,103000.0,0.0,0.04251012145748989,0.027157894736842117,0.009352226720647776
volume_z_gt2_crash_hold3,001430,2025-12-18,2025-12-19,2025-12-23,3,44900.0,44500.0,0.0,-0.008908685968819552,-0.014908685968819552,0.0
volume_z_gt2_crash_hold3,093240,2025-07-08,2025-08-18,2025-12-16,3,2350.0,1285.0,0.0,-0.45319148936170217,-0.4591914893617022,0.0
volume_z_gt2_crash_hold3,034220,2021-09-28,2021-09-29,2021-10-01,3,19000.0,18500.0,0.0,-0.02631578947368418,-0.03231578947368418,0.0
volume_z_gt2_crash_hold3,011790,2023-12-05,2023-12-06,2023-12-08,3,93400.0,92300.0,0.0,-0.011777301927194839,-0.017777301927194837,0.0
volume_z_gt2_crash_hold3,229640,2023-12-20,2023-12-21,2023-12-26,3,19610.0,20650.0,0.0,0.05303416624171331,0.03536664966853638,0.011667516573176929
volume_z_gt2_crash_hold3,139480,2019-04-22,2019-04-23,2019-04-25,3,174000.0,171000.0,0.0,-0.017241379310344862,-0.02324137931034486,0.0
volume_z_gt2_crash_hold3,005380,2024-05-30,2024-05-31,2024-06-04,3,259500.0,259000.0,0.0,-0.0019267822736031004,-0.0079267822736031,0.0
volume_z_gt2_crash_hold3,207940,2021-09-23,2021-09-24,2021-09-28,3,921000.0,871000.0,0.0,-0.05428881650380024,-0.06028881650380024,0.0
volume_z_gt2_crash_hold3,016360,2024-12-27,2024-12-30,2025-01-03,3,43600.0,42950.0,0.0,-0.014908256880733939,-0.020908256880733937,0.0
volume_z_gt2_crash_hold3,028260,2020-09-02,2020-09-03,2020-09-07,3,109000.0,109000.0,0.0,0.0,-0.006,0.0
volume_z_gt2_crash_hold3,001470,2022-03-11,2022-03-14,2022-03-16,3,3015.0,3120.0,0.0,0.03482587064676612,0.021164179104477578,0.0076616915422885465
volume_z_gt2_crash_hold3,012330,2022-03-16,2022-03-17,2022-03-21,3,212000.0,206000.0,0.0,-0.028301886792452824,-0.03430188679245282,0.0
volume_z_gt2_crash_hold3,007210,2021-07-06,2021-07-07,2022-03-16,3,4990.0,3855.0,0.0,-0.22745490981963923,-0.23345490981963923,0.0
volume_z_gt2_crash_hold3,006400,2020-01-09,2020-01-10,2020-01-14,3,233000.0,265500.0,0.0,0.13948497854077258,0.1027982832618026,0.030686695278969965
volume_z_gt2_crash_hold3,323410,2022-12-16,2022-12-19,2022-12-21,3,25600.0,26300.0,0.0,0.02734375,0.015328125000000001,0.006015625
volume_z_gt2_crash_hold3,062040,2024-11-29,2024-12-02,2024-12-04,3,62900.0,62500.0,0.0,-0.006359300476947549,-0.01235930047694755,0.0
volume_z_gt2_crash_hold3,003230,2026-04-02,2026-04-03,2026-04-07,3,1302000.0,1164000.0,0.0,-0.10599078341013823,-0.11199078341013824,0.0
volume_z_gt2_crash_hold3,294870,2018-06-12,2018-06-14,2018-06-18,3,71900.0,61000.0,0.0,-0.15159944367176637,-0.15759944367176637,0.0
volume_z_gt2_crash_hold3,249420,2022-06-13,2022-06-14,2022-06-16,3,34950.0,36100.0,0.0,0.03290414878397718,0.019665236051502204,0.00723891273247498
volume_z_gt2_crash_hold3,004020,2021-06-25,2021-06-28,2021-06-30,3,54800.0,53700.0,0.0,-0.02007299270072993,-0.02607299270072993,0.0
volume_z_gt2_crash_hold3,004830,2021-10-25,2021-10-28,2021-11-01,3,17350.0,23500.0,0.0,0.35446685878962536,0.2704841498559078,0.07798270893371757
volume_z_gt2_crash_hold3,100090,2025-07-21,2025-08-04,2025-08-25,3,19220.0,20650.0,0.0,0.07440166493236222,0.05203329864724253,0.01636836628511969
volume_z_gt2_crash_hold3,015860,2022-06-28,2022-06-29,2022-07-01,3,7130.0,6320.0,0.0,-0.1136044880785414,-0.1196044880785414,0.0
volume_z_gt2_crash_hold3,000120,2023-12-04,2023-12-05,2023-12-07,3,112700.0,115500.0,0.0,0.024844720496894457,0.013378881987577678,0.00546583850931678
volume_z_gt2_crash_hold3,192820,2018-12-05,2018-12-06,2018-12-10,3,131500.0,130500.0,0.0,-0.0076045627376425395,-0.01360456273764254,0.0
volume_z_gt2_crash_hold3,207940,2022-05-27,2022-05-30,2022-06-02,3,835000.0,843000.0,0.0,0.009580838323353325,0.0014730538922155928,0.0021077844311377316
volume_z_gt2_crash_hold3,004140,2021-02-08,2021-02-09,2021-02-16,3,5570.0,12950.0,0.0,1.324955116696589,1.0274649910233393,0.29149012567324956
volume_z_gt2_crash_hold3,316140,2019-11-29,2019-12-02,2019-12-04,3,11700.0,11550.0,0.0,-0.012820512820512775,-0.018820512820512773,0.0
volume_z_gt2_crash_hold3,352820,2025-09-29,2025-09-30,2025-10-02,3,270000.0,267500.0,0.0,-0.0092592592592593,-0.0152592592592593,0.0
volume_z_gt2_crash_hold3,096770,2020-11-18,2020-11-19,2020-11-23,3,156500.0,154000.0,0.0,-0.015974440894568676,-0.021974440894568674,0.0
volume_z_gt2_crash_hold3,055550,2024-11-25,2024-11-26,2024-11-28,3,55400.0,53500.0,0.0,-0.03429602888086647,-0.04029602888086647,0.0
volume_z_gt2_crash_hold3,082740,2024-05-24,2024-06-14,2024-06-19,3,13750.0,15650.0,0.0,0.13818181818181818,0.10178181818181818,0.0304
volume_z_gt2_crash_hold3,180640,2020-05-15,2020-05-18,2020-05-20,3,77000.0,79000.0,0.0,0.025974025974025983,0.014259740259740267,0.005714285714285716
volume_z_gt2_crash_hold3,352820,2024-04-09,2024-04-11,2024-04-15,3,213500.0,214500.0,0.0,0.004683840749414525,-0.0023466042154566703,0.0010304449648711955
volume_z_gt2_crash_hold3,000660,2020-08-14,2020-08-18,2020-08-20,3,80000.0,71800.0,0.0,-0.10250000000000004,-0.10850000000000004,0.0
volume_z_gt2_crash_hold3,317450,2025-10-16,2025-10-17,2025-10-22,3,96000.0,90800.0,0.0,-0.054166666666666696,-0.060166666666666695,0.0
volume_z_gt2_crash_hold3,120110,2021-09-16,2021-09-17,2021-09-24,3,101000.0,111500.0,0.0,0.10396039603960405,0.07508910891089116,0.02287128712871289
volume_z_gt2_crash_hold3,068270,2018-09-20,2018-09-21,2018-09-28,3,300000.0,297000.0,0.0,-0.010000000000000009,-0.016000000000000007,0.0
volume_z_gt2_crash_hold3,005380,2024-05-28,2024-05-29,2024-05-31,3,262500.0,253000.0,0.0,-0.03619047619047622,-0.042190476190476216,0.0
volume_z_gt2_crash_hold3,008770,2020-08-28,2020-09-01,2020-09-03,3,70700.0,75300.0,0.0,0.06506364922206509,0.044749646393210774,0.01431400282885432
volume_z_gt2_crash_hold3,004410,2021-03-16,2021-03-18,2021-03-22,3,439.0,443.0,0.0,0.009111617312072884,0.0011070615034168493,0.0020045558086560344
volume_z_gt2_crash_hold3,028260,2020-05-26,2020-05-27,2020-05-29,3,101500.0,99100.0,0.0,-0.02364532019704435,-0.02964532019704435,0.0
volume_z_gt2_crash_hold3,055550,2020-08-10,2020-08-11,2020-08-13,3,31300.0,33800.0,0.0,0.07987220447284349,0.05630031948881792,0.01757188498402557
volume_z_gt2_crash_hold3,192820,2020-08-18,2020-08-19,2020-09-21,3,114500.0,109500.0,0.0,-0.04366812227074235,-0.04966812227074235,0.0
volume_z_gt2_crash_hold3,004490,2020-12-24,2021-01-04,2021-01-15,3,73900.0,87500.0,0.0,0.18403247631935038,0.1375453315290933,0.040487144790257085
volume_z_gt2_crash_hold3,035720,2024-11-01,2024-11-04,2024-11-06,3,36250.0,36550.0,0.0,0.008275862068965578,0.0004551724137931508,0.0018206896551724273
volume_z_gt2_crash_hold3,090430,2021-09-28,2021-09-29,2021-10-01,3,176000.0,173500.0,0.0,-0.014204545454545414,-0.020204545454545413,0.0
volume_z_gt2_crash_hold3,086790,2025-02-10,2025-02-11,2025-02-13,3,61200.0,60600.0,0.0,-0.009803921568627416,-0.015803921568627415,0.0
volume_z_gt2_crash_hold3,010950,2022-08-03,2022-08-04,2022-08-08,3,87500.0,86500.0,0.0,-0.011428571428571455,-0.017428571428571453,0.0
volume_z_gt2_crash_hold3,033780,2024-11-05,2024-11-07,2024-11-11,3,109500.0,122000.0,0.0,0.11415525114155245,0.08304109589041091,0.02511415525114154
volume_z_gt2_crash_hold3,035720,2020-06-23,2020-06-24,2020-06-26,3,281500.0,274500.0,0.0,-0.0248667850799289,-0.030866785079928898,0.0
volume_z_gt2_crash_hold3,031430,2018-11-02,2018-11-05,2018-11-08,3,164000.0,160500.0,0.0,-0.021341463414634165,-0.027341463414634164,0.0
volume_z_gt2_crash_hold3,285130,2020-05-06,2020-05-08,2020-05-12,3,79500.0,81400.0,0.0,0.023899371069182385,0.01264150943396226,0.005257861635220125
volume_z_gt2_crash_hold3,016360,2018-03-09,2018-03-12,2018-03-22,3,40600.0,41550.0,0.0,0.023399014778325178,0.012251231527093641,0.0051477832512315394
volume_z_gt2_crash_hold3,035420,2024-06-24,2024-06-25,2024-06-27,3,168200.0,165400.0,0.0,-0.01664684898929847,-0.022646848989298467,0.0
volume_z_gt2_crash_hold3,011930,2020-12-09,2020-12-10,2020-12-15,3,3800.0,3915.0,0.0,0.03026315789473677,0.017605263157894683,0.006657894736842089
volume_z_gt2_crash_hold3,000210,2018-04-25,2018-04-26,2018-04-30,3,83100.0,86000.0,0.0,0.03489771359807459,0.021220216606498178,0.007677496991576409
volume_z_gt2_crash_hold3,008730,2023-02-06,2023-02-13,2023-04-12,3,50500.0,44800.0,0.0,-0.11287128712871286,-0.11887128712871287,0.0
