chunk_bgn,chunk_end,page_no,status,message,total_count,rows_collected
20130701,20130930,15,000,정상,5901,100
20130701,20130930,16,000,정상,5901,100
20130701,20130930,17,000,정상,5901,100
20130701,20130930,18,000,정상,5901,100
20130701,20130930,19,000,정상,5901,100
20130701,20130930,20,000,정상,5901,100
20130701,20130930,21,000,정상,5901,100
20130701,20130930,22,000,정상,5901,100
20130701,20130930,23,000,정상,5901,100
20130701,20130930,24,000,정상,5901,100
20130701,20130930,25,000,정상,5901,100
20130701,20130930,26,000,정상,5901,100
20130701,20130930,27,000,정상,5901,100
20130701,20130930,28,000,정상,5901,100
20130701,20130930,29,000,정상,5901,100
20130701,20130930,30,000,정상,5901,100
20130701,20130930,31,000,정상,5901,100
20130701,20130930,32,000,정상,5901,100
20130701,20130930,33,000,정상,5901,100
20130701,20130930,34,000,정상,5901,100
20130701,20130930,35,000,정상,5901,100
20130701,20130930,36,000,정상,5901,100
20130701,20130930,37,000,정상,5901,100
20130701,20130930,38,000,정상,5901,100
20130701,20130930,39,000,정상,5901,100
20130701,20130930,40,000,정상,5901,100
20130701,20130930,41,000,정상,5901,100
20130701,20130930,42,000,정상,5901,100
20130701,20130930,43,000,정상,5901,100
20130701,20130930,44,000,정상,5901,100
20130701,20130930,45,000,정상,5901,100
20130701,20130930,46,000,정상,5901,100
20130701,20130930,47,000,정상,5901,100
20130701,20130930,48,000,정상,5901,100
20130701,20130930,49,000,정상,5901,100
20130701,20130930,50,000,정상,5901,100
20130701,20130930,51,000,정상,5901,100
20130701,20130930,52,000,정상,5901,100
20130701,20130930,53,000,정상,5901,100
20130701,20130930,54,000,정상,5901,100
20130701,20130930,55,000,정상,5901,100
20130701,20130930,56,000,정상,5901,100
20130701,20130930,57,000,정상,5901,100
20130701,20130930,58,000,정상,5901,100
20130701,20130930,59,000,정상,5901,100
20130701,20130930,60,000,정상,5901,1
20131001,20131231,1,000,정상,7996,100
20131001,20131231,2,000,정상,7996,100
20131001,20131231,3,000,정상,7996,100
20131001,20131231,4,000,정상,7996,100
20131001,20131231,5,000,정상,7996,100
20131001,20131231,6,000,정상,7996,100
20131001,20131231,7,000,정상,7996,100
20131001,20131231,8,000,정상,7996,100
20131001,20131231,9,000,정상,7996,100
20131001,20131231,10,000,정상,7996,100
20131001,20131231,11,000,정상,7996,100
20131001,20131231,12,000,정상,7996,100
20131001,20131231,13,000,정상,7996,100
20131001,20131231,14,000,정상,7996,100
20131001,20131231,15,000,정상,7996,100
20131001,20131231,16,000,정상,7996,100
20131001,20131231,17,000,정상,7996,100
20131001,20131231,18,000,정상,7996,100
20131001,20131231,19,000,정상,7996,100
20131001,20131231,20,000,정상,7996,100
20131001,20131231,21,000,정상,7996,100
20131001,20131231,22,000,정상,7996,100
20131001,20131231,23,000,정상,7996,100
20131001,20131231,24,000,정상,7996,100
20131001,20131231,25,000,정상,7996,100
20131001,20131231,26,000,정상,7996,100
20131001,20131231,27,000,정상,7996,100
20131001,20131231,28,000,정상,7996,100
20131001,20131231,29,000,정상,7996,100
20131001,20131231,30,000,정상,7996,100
20131001,20131231,31,000,정상,7996,100
20131001,20131231,32,000,정상,7996,100
20131001,20131231,33,000,정상,7996,100
20131001,20131231,34,000,정상,7996,100
20131001,20131231,35,000,정상,7996,100
20131001,20131231,36,000,정상,7996,100
20131001,20131231,37,000,정상,7996,100
20131001,20131231,38,000,정상,7996,100
20131001,20131231,39,000,정상,7996,100
20131001,20131231,40,000,정상,7996,100
20131001,20131231,41,000,정상,7996,100
20131001,20131231,42,000,정상,7996,100
20131001,20131231,43,000,정상,7996,100
20131001,20131231,44,000,정상,7996,100
20131001,20131231,45,000,정상,7996,100
20131001,20131231,46,000,정상,7996,100
20131001,20131231,47,000,정상,7996,100
20131001,20131231,48,000,정상,7996,100
20131001,20131231,49,000,정상,7996,100
20131001,20131231,50,000,정상,7996,100
20131001,20131231,51,000,정상,7996,100
20131001,20131231,52,000,정상,7996,100
20131001,20131231,53,000,정상,7996,100
20131001,20131231,54,000,정상,7996,100
20131001,20131231,55,000,정상,7996,100
20131001,20131231,56,000,정상,7996,100
20131001,20131231,57,000,정상,7996,100
20131001,20131231,58,000,정상,7996,100
20131001,20131231,59,000,정상,7996,100
20131001,20131231,60,000,정상,7996,100
20131001,20131231,61,000,정상,7996,100
20131001,20131231,62,000,정상,7996,100
20131001,20131231,63,000,정상,7996,100
20131001,20131231,64,000,정상,7996,100
20131001,20131231,65,000,정상,7996,100
20131001,20131231,66,000,정상,7996,100
20131001,20131231,67,000,정상,7996,100
20131001,20131231,68,000,정상,7996,100
20131001,20131231,69,000,정상,7996,100
20131001,20131231,70,000,정상,7996,100
20131001,20131231,71,000,정상,7996,100
20131001,20131231,72,000,정상,7996,100
20131001,20131231,73,000,정상,7996,100
20131001,20131231,74,000,정상,7996,100
20131001,20131231,75,000,정상,7996,100
20131001,20131231,76,000,정상,7996,100
20131001,20131231,77,000,정상,7996,100
20131001,20131231,78,000,정상,7996,100
20131001,20131231,79,000,정상,7996,100
20131001,20131231,80,000,정상,7996,96
20140101,20140331,1,000,정상,14722,100
20140101,20140331,2,000,정상,14722,100
20140101,20140331,3,000,정상,14722,100
20140101,20140331,4,000,정상,14722,100
20140101,20140331,5,000,정상,14722,100
20140101,20140331,6,000,정상,14722,100
20140101,20140331,7,000,정상,14722,100
20140101,20140331,8,000,정상,14722,100
20140101,20140331,9,000,정상,14722,100
20140101,20140331,10,000,정상,14722,100
20140101,20140331,11,000,정상,14722,100
20140101,20140331,12,000,정상,14722,100
20140101,20140331,13,000,정상,14722,100
20140101,20140331,14,000,정상,14722,100
20140101,20140331,15,000,정상,14722,100
20140101,20140331,16,000,정상,14722,100
20140101,20140331,17,000,정상,14722,100
20140101,20140331,18,000,정상,14722,100
20140101,20140331,19,000,정상,14722,100
20140101,20140331,20,000,정상,14722,100
20140101,20140331,21,000,정상,14722,100
20140101,20140331,22,000,정상,14722,100
20140101,20140331,23,000,정상,14722,100
20140101,20140331,24,000,정상,14722,100
20140101,20140331,25,000,정상,14722,100
20140101,20140331,26,000,정상,14722,100
20140101,20140331,27,000,정상,14722,100
20140101,20140331,28,000,정상,14722,100
20140101,20140331,29,000,정상,14722,100
20140101,20140331,30,000,정상,14722,100
20140101,20140331,31,000,정상,14722,100
20140101,20140331,32,000,정상,14722,100
20140101,20140331,33,000,정상,14722,100
20140101,20140331,34,000,정상,14722,100
20140101,20140331,35,000,정상,14722,100
20140101,20140331,36,000,정상,14722,100
20140101,20140331,37,000,정상,14722,100
20140101,20140331,38,000,정상,14722,100
20140101,20140331,39,000,정상,14722,100
20140101,20140331,40,000,정상,14722,100
20140101,20140331,41,000,정상,14722,100
20140101,20140331,42,000,정상,14722,100
20140101,20140331,43,000,정상,14722,100
20140101,20140331,44,000,정상,14722,100
20140101,20140331,45,000,정상,14722,100
20140101,20140331,46,000,정상,14722,100
20140101,20140331,47,000,정상,14722,100
20140101,20140331,48,000,정상,14722,100
20140101,20140331,49,000,정상,14722,100
20140101,20140331,50,000,정상,14722,100
20140101,20140331,51,000,정상,14722,100
20140101,20140331,52,000,정상,14722,100
20140101,20140331,53,000,정상,14722,100
20140101,20140331,54,000,정상,14722,100
20140101,20140331,55,000,정상,14722,100
20140101,20140331,56,000,정상,14722,100
20140101,20140331,57,000,정상,14722,100
20140101,20140331,58,000,정상,14722,100
20140101,20140331,59,000,정상,14722,100
20140101,20140331,60,000,정상,14722,100
20140101,20140331,61,000,정상,14722,100
20140101,20140331,62,000,정상,14722,100
20140101,20140331,63,000,정상,14722,100
20140101,20140331,64,000,정상,14722,100
20140101,20140331,65,000,정상,14722,100
20140101,20140331,66,000,정상,14722,100
20140101,20140331,67,000,정상,14722,100
20140101,20140331,68,000,정상,14722,100
20140101,20140331,69,000,정상,14722,100
20140101,20140331,70,000,정상,14722,100
20140101,20140331,71,000,정상,14722,100
20140101,20140331,72,000,정상,14722,100
20140101,20140331,73,000,정상,14722,100
20140101,20140331,74,000,정상,14722,100
20140101,20140331,75,000,정상,14722,100
20140101,20140331,76,000,정상,14722,100
20140101,20140331,77,000,정상,14722,100
20140101,20140331,78,000,정상,14722,100
20140101,20140331,79,000,정상,14722,100
20140101,20140331,80,000,정상,14722,100
20140101,20140331,81,000,정상,14722,100
20140101,20140331,82,000,정상,14722,100
20140101,20140331,83,000,정상,14722,100
20140101,20140331,84,000,정상,14722,100
20140101,20140331,85,000,정상,14722,100
20140101,20140331,86,000,정상,14722,100
20140101,20140331,87,000,정상,14722,100
20140101,20140331,88,000,정상,14722,100
20140101,20140331,89,000,정상,14722,100
20140101,20140331,90,000,정상,14722,100
20140101,20140331,91,000,정상,14722,100
20140101,20140331,92,000,정상,14722,100
20140101,20140331,93,000,정상,14722,100
20140101,20140331,94,000,정상,14722,100
20140101,20140331,95,000,정상,14722,100
20140101,20140331,96,000,정상,14722,100
20140101,20140331,97,000,정상,14722,100
20140101,20140331,98,000,정상,14722,100
20140101,20140331,99,000,정상,14722,100
20140101,20140331,100,000,정상,14722,100
20140101,20140331,101,000,정상,14722,100
20140101,20140331,102,000,정상,14722,100
20140101,20140331,103,000,정상,14722,100
20140101,20140331,104,000,정상,14722,100
20140101,20140331,105,000,정상,14722,100
20140101,20140331,106,000,정상,14722,100
20140101,20140331,107,000,정상,14722,100
20140101,20140331,108,000,정상,14722,100
20140101,20140331,109,000,정상,14722,100
20140101,20140331,110,000,정상,14722,100
20140101,20140331,111,000,정상,14722,100
20140101,20140331,112,000,정상,14722,100
20140101,20140331,113,000,정상,14722,100
20140101,20140331,114,000,정상,14722,100
20140101,20140331,115,000,정상,14722,100
20140101,20140331,116,000,정상,14722,100
20140101,20140331,117,000,정상,14722,100
20140101,20140331,118,000,정상,14722,100
20140101,20140331,119,000,정상,14722,100
20140101,20140331,120,000,정상,14722,100
20140101,20140331,121,000,정상,14722,100
20140101,20140331,122,000,정상,14722,100
20140101,20140331,123,000,정상,14722,100
20140101,20140331,124,000,정상,14722,100
20140101,20140331,125,000,정상,14722,100
20140101,20140331,126,000,정상,14722,100
20140101,20140331,127,000,정상,14722,100
20140101,20140331,128,000,정상,14722,100
20140101,20140331,129,000,정상,14722,100
20140101,20140331,130,000,정상,14722,100
20140101,20140331,131,000,정상,14722,100
20140101,20140331,132,000,정상,14722,100
20140101,20140331,133,000,정상,14722,100
20140101,20140331,134,000,정상,14722,100
20140101,20140331,135,000,정상,14722,100
20140101,20140331,136,000,정상,14722,100
20140101,20140331,137,000,정상,14722,100
20140101,20140331,138,000,정상,14722,100
20140101,20140331,139,000,정상,14722,100
20140101,20140331,140,000,정상,14722,100
20140101,20140331,141,000,정상,14722,100
20140101,20140331,142,000,정상,14722,100
20140101,20140331,143,000,정상,14722,100
20140101,20140331,144,000,정상,14722,100
20140101,20140331,145,000,정상,14722,100
20140101,20140331,146,000,정상,14722,100
20140101,20140331,147,000,정상,14722,100
20140101,20140331,148,000,정상,14722,22
20140401,20140630,1,000,정상,6113,100
20140401,20140630,2,000,정상,6113,100
20140401,20140630,3,000,정상,6113,100
20140401,20140630,4,000,정상,6113,100
20140401,20140630,5,000,정상,6113,100
20140401,20140630,6,000,정상,6113,100
20140401,20140630,7,000,정상,6113,100
20140401,20140630,8,000,정상,6113,100
20140401,20140630,9,000,정상,6113,100
20140401,20140630,10,000,정상,6113,100
20140401,20140630,11,000,정상,6113,100
20140401,20140630,12,000,정상,6113,100
20140401,20140630,13,000,정상,6113,100
20140401,20140630,14,000,정상,6113,100
20140401,20140630,15,000,정상,6113,100
20140401,20140630,16,000,정상,6113,100
20140401,20140630,17,000,정상,6113,100
20140401,20140630,18,000,정상,6113,100
20140401,20140630,19,000,정상,6113,100
20140401,20140630,20,000,정상,6113,100
20140401,20140630,21,000,정상,6113,100
20140401,20140630,22,000,정상,6113,100
20140401,20140630,23,000,정상,6113,100
20140401,20140630,24,000,정상,6113,100
20140401,20140630,25,000,정상,6113,100
20140401,20140630,26,000,정상,6113,100
20140401,20140630,27,000,정상,6113,100
20140401,20140630,28,000,정상,6113,100
20140401,20140630,29,000,정상,6113,100
20140401,20140630,30,000,정상,6113,100
20140401,20140630,31,000,정상,6113,100
20140401,20140630,32,000,정상,6113,100
20140401,20140630,33,000,정상,6113,100
20140401,20140630,34,000,정상,6113,100
20140401,20140630,35,000,정상,6113,100
20140401,20140630,36,000,정상,6113,100
20140401,20140630,37,000,정상,6113,100
20140401,20140630,38,000,정상,6113,100
20140401,20140630,39,000,정상,6113,100
20140401,20140630,40,000,정상,6113,100
20140401,20140630,41,000,정상,6113,100
20140401,20140630,42,000,정상,6113,100
20140401,20140630,43,000,정상,6113,100
20140401,20140630,44,000,정상,6113,100
20140401,20140630,45,000,정상,6113,100
20140401,20140630,46,000,정상,6113,100
20140401,20140630,47,000,정상,6113,100
20140401,20140630,48,000,정상,6113,100
20140401,20140630,49,000,정상,6113,100
20140401,20140630,50,000,정상,6113,100
20140401,20140630,51,000,정상,6113,100
20140401,20140630,52,000,정상,6113,100
20140401,20140630,53,000,정상,6113,100
20140401,20140630,54,000,정상,6113,100
20140401,20140630,55,000,정상,6113,100
20140401,20140630,56,000,정상,6113,100
20140401,20140630,57,000,정상,6113,100
20140401,20140630,58,000,정상,6113,100
20140401,20140630,59,000,정상,6113,100
20140401,20140630,60,000,정상,6113,100
20140401,20140630,61,000,정상,6113,100
20140401,20140630,62,000,정상,6113,13
20140701,20140930,1,000,정상,5544,100
20140701,20140930,2,000,정상,5544,100
20140701,20140930,3,000,정상,5544,100
20140701,20140930,4,000,정상,5544,100
20140701,20140930,5,000,정상,5544,100
20140701,20140930,6,000,정상,5544,100
20140701,20140930,7,000,정상,5544,100
20140701,20140930,8,000,정상,5544,100
20140701,20140930,9,000,정상,5544,100
20140701,20140930,10,000,정상,5544,100
20140701,20140930,11,000,정상,5544,100
20140701,20140930,12,000,정상,5544,100
20140701,20140930,13,000,정상,5544,100
20140701,20140930,14,000,정상,5544,100
20140701,20140930,15,000,정상,5544,100
20140701,20140930,16,000,정상,5544,100
20140701,20140930,17,000,정상,5544,100
20140701,20140930,18,000,정상,5544,100
20140701,20140930,19,000,정상,5544,100
20140701,20140930,20,000,정상,5544,100
20140701,20140930,21,000,정상,5544,100
20140701,20140930,22,000,정상,5544,100
20140701,20140930,23,000,정상,5544,100
20140701,20140930,24,000,정상,5544,100
20140701,20140930,25,000,정상,5544,100
20140701,20140930,26,000,정상,5544,100
20140701,20140930,27,000,정상,5544,100
20140701,20140930,28,000,정상,5544,100
20140701,20140930,29,000,정상,5544,100
20140701,20140930,30,000,정상,5544,100
20140701,20140930,31,000,정상,5544,100
20140701,20140930,32,000,정상,5544,100
20140701,20140930,33,000,정상,5544,100
20140701,20140930,34,000,정상,5544,100
20140701,20140930,35,000,정상,5544,100
20140701,20140930,36,000,정상,5544,100
20140701,20140930,37,000,정상,5544,100
20140701,20140930,38,000,정상,5544,100
20140701,20140930,39,000,정상,5544,100
20140701,20140930,40,000,정상,5544,100
20140701,20140930,41,000,정상,5544,100
20140701,20140930,42,000,정상,5544,100
20140701,20140930,43,000,정상,5544,100
20140701,20140930,44,000,정상,5544,100
20140701,20140930,45,000,정상,5544,100
20140701,20140930,46,000,정상,5544,100
20140701,20140930,47,000,정상,5544,100
20140701,20140930,48,000,정상,5544,100
20140701,20140930,49,000,정상,5544,100
20140701,20140930,50,000,정상,5544,100
20140701,20140930,51,000,정상,5544,100
20140701,20140930,52,000,정상,5544,100
20140701,20140930,53,000,정상,5544,100
20140701,20140930,54,000,정상,5544,100
20140701,20140930,55,000,정상,5544,100
20140701,20140930,56,000,정상,5544,44
20141001,20141231,1,000,정상,8413,100
20141001,20141231,2,000,정상,8413,100
20141001,20141231,3,000,정상,8413,100
20141001,20141231,4,000,정상,8413,100
20141001,20141231,5,000,정상,8413,100
20141001,20141231,6,000,정상,8413,100
20141001,20141231,7,000,정상,8413,100
20141001,20141231,8,000,정상,8413,100
20141001,20141231,9,000,정상,8413,100
20141001,20141231,10,000,정상,8413,100
20141001,20141231,11,000,정상,8413,100
20141001,20141231,12,000,정상,8413,100
20141001,20141231,13,000,정상,8413,100
20141001,20141231,14,000,정상,8413,100
20141001,20141231,15,000,정상,8413,100
20141001,20141231,16,000,정상,8413,100
20141001,20141231,17,000,정상,8413,100
20141001,20141231,18,000,정상,8413,100
20141001,20141231,19,000,정상,8413,100
20141001,20141231,20,000,정상,8413,100
20141001,20141231,21,000,정상,8413,100
20141001,20141231,22,000,정상,8413,100
20141001,20141231,23,000,정상,8413,100
20141001,20141231,24,000,정상,8413,100
20141001,20141231,25,000,정상,8413,100
20141001,20141231,26,000,정상,8413,100
20141001,20141231,27,000,정상,8413,100
20141001,20141231,28,000,정상,8413,100
20141001,20141231,29,000,정상,8413,100
20141001,20141231,30,000,정상,8413,100
20141001,20141231,31,000,정상,8413,100
20141001,20141231,32,000,정상,8413,100
20141001,20141231,33,000,정상,8413,100
20141001,20141231,34,000,정상,8413,100
20141001,20141231,35,000,정상,8413,100
20141001,20141231,36,000,정상,8413,100
20141001,20141231,37,000,정상,8413,100
20141001,20141231,38,000,정상,8413,100
20141001,20141231,39,000,정상,8413,100
20141001,20141231,40,000,정상,8413,100
20141001,20141231,41,000,정상,8413,100
20141001,20141231,42,000,정상,8413,100
20141001,20141231,43,000,정상,8413,100
20141001,20141231,44,000,정상,8413,100
20141001,20141231,45,000,정상,8413,100
20141001,20141231,46,000,정상,8413,100
20141001,20141231,47,000,정상,8413,100
20141001,20141231,48,000,정상,8413,100
20141001,20141231,49,000,정상,8413,100
20141001,20141231,50,000,정상,8413,100
20141001,20141231,51,000,정상,8413,100
20141001,20141231,52,000,정상,8413,100
20141001,20141231,53,000,정상,8413,100
20141001,20141231,54,000,정상,8413,100
20141001,20141231,55,000,정상,8413,100
20141001,20141231,56,000,정상,8413,100
20141001,20141231,57,000,정상,8413,100
20141001,20141231,58,000,정상,8413,100
20141001,20141231,59,000,정상,8413,100
20141001,20141231,60,000,정상,8413,100
20141001,20141231,61,000,정상,8413,100
20141001,20141231,62,000,정상,8413,100
20141001,20141231,63,000,정상,8413,100
20141001,20141231,64,000,정상,8413,100
20141001,20141231,65,000,정상,8413,100
20141001,20141231,66,000,정상,8413,100
20141001,20141231,67,000,정상,8413,100
20141001,20141231,68,000,정상,8413,100
20141001,20141231,69,000,정상,8413,100
20141001,20141231,70,000,정상,8413,100
20141001,20141231,71,000,정상,8413,100
20141001,20141231,72,000,정상,8413,100
20141001,20141231,73,000,정상,8413,100
20141001,20141231,74,000,정상,8413,100
20141001,20141231,75,000,정상,8413,100
20141001,20141231,76,000,정상,8413,100
20141001,20141231,77,000,정상,8413,100
20141001,20141231,78,000,정상,8413,100
20141001,20141231,79,000,정상,8413,100
20141001,20141231,80,000,정상,8413,100
20141001,20141231,81,000,정상,8413,100
20141001,20141231,82,000,정상,8413,100
20141001,20141231,83,000,정상,8413,100
20141001,20141231,84,000,정상,8413,100
20141001,20141231,85,000,정상,8413,13
20150101,20150331,1,000,정상,15248,100
20150101,20150331,2,000,정상,15248,100
20150101,20150331,3,000,정상,15248,100
20150101,20150331,4,000,정상,15248,100
20150101,20150331,5,000,정상,15248,100
20150101,20150331,6,000,정상,15248,100
20150101,20150331,7,000,정상,15248,100
20150101,20150331,8,000,정상,15248,100
20150101,20150331,9,000,정상,15248,100
20150101,20150331,10,000,정상,15248,100
20150101,20150331,11,000,정상,15248,100
20150101,20150331,12,000,정상,15248,100
20150101,20150331,13,000,정상,15248,100
20150101,20150331,14,000,정상,15248,100
20150101,20150331,15,000,정상,15248,100
20150101,20150331,16,000,정상,15248,100
20150101,20150331,17,000,정상,15248,100
20150101,20150331,18,000,정상,15248,100
20150101,20150331,19,000,정상,15248,100
20150101,20150331,20,000,정상,15248,100
20150101,20150331,21,000,정상,15248,100
20150101,20150331,22,000,정상,15248,100
20150101,20150331,23,000,정상,15248,100
20150101,20150331,24,000,정상,15248,100
20150101,20150331,25,000,정상,15248,100
20150101,20150331,26,000,정상,15248,100
20150101,20150331,27,000,정상,15248,100
20150101,20150331,28,000,정상,15248,100
20150101,20150331,29,000,정상,15248,100
20150101,20150331,30,000,정상,15248,100
20150101,20150331,31,000,정상,15248,100
20150101,20150331,32,000,정상,15248,100
20150101,20150331,33,000,정상,15248,100
20150101,20150331,34,000,정상,15248,100
20150101,20150331,35,000,정상,15248,100
20150101,20150331,36,000,정상,15248,100
20150101,20150331,37,000,정상,15248,100
20150101,20150331,38,000,정상,15248,100
20150101,20150331,39,000,정상,15248,100
20150101,20150331,40,000,정상,15248,100
20150101,20150331,41,000,정상,15248,100
20150101,20150331,42,000,정상,15248,100
20150101,20150331,43,000,정상,15248,100
20150101,20150331,44,000,정상,15248,100
20150101,20150331,45,000,정상,15248,100
20150101,20150331,46,000,정상,15248,100
20150101,20150331,47,000,정상,15248,100
20150101,20150331,48,000,정상,15248,100
20150101,20150331,49,000,정상,15248,100
20150101,20150331,50,000,정상,15248,100
20150101,20150331,51,000,정상,15248,100
20150101,20150331,52,000,정상,15248,100
20150101,20150331,53,000,정상,15248,100
20150101,20150331,54,000,정상,15248,100
20150101,20150331,55,000,정상,15248,100
20150101,20150331,56,000,정상,15248,100
20150101,20150331,57,000,정상,15248,100
20150101,20150331,58,000,정상,15248,100
20150101,20150331,59,000,정상,15248,100
20150101,20150331,60,000,정상,15248,100
20150101,20150331,61,000,정상,15248,100
20150101,20150331,62,000,정상,15248,100
20150101,20150331,63,000,정상,15248,100
20150101,20150331,64,000,정상,15248,100
20150101,20150331,65,000,정상,15248,100
20150101,20150331,66,000,정상,15248,100
20150101,20150331,67,000,정상,15248,100
20150101,20150331,68,000,정상,15248,100
20150101,20150331,69,000,정상,15248,100
20150101,20150331,70,000,정상,15248,100
20150101,20150331,71,000,정상,15248,100
20150101,20150331,72,000,정상,15248,100
20150101,20150331,73,000,정상,15248,100
20150101,20150331,74,000,정상,15248,100
20150101,20150331,75,000,정상,15248,100
20150101,20150331,76,000,정상,15248,100
20150101,20150331,77,000,정상,15248,100
20150101,20150331,78,000,정상,15248,100
20150101,20150331,79,000,정상,15248,100
20150101,20150331,80,000,정상,15248,100
20150101,20150331,81,000,정상,15248,100
20150101,20150331,82,000,정상,15248,100
20150101,20150331,83,000,정상,15248,100
20150101,20150331,84,000,정상,15248,100
20150101,20150331,85,000,정상,15248,100
20150101,20150331,86,000,정상,15248,100
20150101,20150331,87,000,정상,15248,100
20150101,20150331,88,000,정상,15248,100
20150101,20150331,89,000,정상,15248,100
20150101,20150331,90,000,정상,15248,100
20150101,20150331,91,000,정상,15248,100
20150101,20150331,92,000,정상,15248,100
20150101,20150331,93,000,정상,15248,100
20150101,20150331,94,000,정상,15248,100
20150101,20150331,95,000,정상,15248,100
20150101,20150331,96,000,정상,15248,100
20150101,20150331,97,000,정상,15248,100
20150101,20150331,98,000,정상,15248,100
20150101,20150331,99,000,정상,15248,100
20150101,20150331,100,000,정상,15248,100
20150101,20150331,101,000,정상,15248,100
20150101,20150331,102,000,정상,15248,100
20150101,20150331,103,000,정상,15248,100
20150101,20150331,104,000,정상,15248,100
20150101,20150331,105,000,정상,15248,100
20150101,20150331,106,000,정상,15248,100
20150101,20150331,107,000,정상,15248,100
20150101,20150331,108,000,정상,15248,100
20150101,20150331,109,000,정상,15248,100
20150101,20150331,110,000,정상,15248,100
20150101,20150331,111,000,정상,15248,100
20150101,20150331,112,000,정상,15248,100
20150101,20150331,113,000,정상,15248,100
20150101,20150331,114,000,정상,15248,100
20150101,20150331,115,000,정상,15248,100
20150101,20150331,116,000,정상,15248,100
20150101,20150331,117,000,정상,15248,100
20150101,20150331,118,000,정상,15248,100
20150101,20150331,119,000,정상,15248,100
20150101,20150331,120,000,정상,15248,100
20150101,20150331,121,000,정상,15248,100
20150101,20150331,122,000,정상,15248,100
20150101,20150331,123,000,정상,15248,100
20150101,20150331,124,000,정상,15248,100
20150101,20150331,125,000,정상,15248,100
20150101,20150331,126,000,정상,15248,100
20150101,20150331,127,000,정상,15248,100
20150101,20150331,128,000,정상,15248,100
20150101,20150331,129,000,정상,15248,100
20150101,20150331,130,000,정상,15248,100
20150101,20150331,131,000,정상,15248,100
20150101,20150331,132,000,정상,15248,100
20150101,20150331,133,000,정상,15248,100
20150101,20150331,134,000,정상,15248,100
20150101,20150331,135,000,정상,15248,100
20150101,20150331,136,000,정상,15248,100
20150101,20150331,137,000,정상,15248,100
20150101,20150331,138,000,정상,15248,100
20150101,20150331,139,000,정상,15248,100
20150101,20150331,140,000,정상,15248,100
20150101,20150331,141,000,정상,15248,100
20150101,20150331,142,000,정상,15248,100
20150101,20150331,143,000,정상,15248,100
20150101,20150331,144,000,정상,15248,100
20150101,20150331,145,000,정상,15248,100
20150101,20150331,146,000,정상,15248,100
20150101,20150331,147,000,정상,15248,100
20150101,20150331,148,000,정상,15248,100
20150101,20150331,149,000,정상,15248,100
20150101,20150331,150,000,정상,15248,100
20150101,20150331,151,000,정상,15248,100
20150101,20150331,152,000,정상,15248,100
20150101,20150331,153,000,정상,15248,48
20150401,20150630,1,000,정상,6721,100
20150401,20150630,2,000,정상,6721,100
20150401,20150630,3,000,정상,6721,100
20150401,20150630,4,000,정상,6721,100
20150401,20150630,5,000,정상,6721,100
20150401,20150630,6,000,정상,6721,100
20150401,20150630,7,000,정상,6721,100
20150401,20150630,8,000,정상,6721,100
20150401,20150630,9,000,정상,6721,100
20150401,20150630,10,000,정상,6721,100
20150401,20150630,11,000,정상,6721,100
20150401,20150630,12,000,정상,6721,100
20150401,20150630,13,000,정상,6721,100
20150401,20150630,14,000,정상,6721,100
20150401,20150630,15,000,정상,6721,100
20150401,20150630,16,000,정상,6721,100
20150401,20150630,17,000,정상,6721,100
20150401,20150630,18,000,정상,6721,100
20150401,20150630,19,000,정상,6721,100
20150401,20150630,20,000,정상,6721,100
20150401,20150630,21,000,정상,6721,100
20150401,20150630,22,000,정상,6721,100
20150401,20150630,23,000,정상,6721,100
20150401,20150630,24,000,정상,6721,100
20150401,20150630,25,000,정상,6721,100
20150401,20150630,26,000,정상,6721,100
20150401,20150630,27,000,정상,6721,100
20150401,20150630,28,000,정상,6721,100
20150401,20150630,29,000,정상,6721,100
20150401,20150630,30,000,정상,6721,100
20150401,20150630,31,000,정상,6721,100
20150401,20150630,32,000,정상,6721,100
20150401,20150630,33,000,정상,6721,100
20150401,20150630,34,000,정상,6721,100
20150401,20150630,35,000,정상,6721,100
20150401,20150630,36,000,정상,6721,100
20150401,20150630,37,000,정상,6721,100
20150401,20150630,38,000,정상,6721,100
20150401,20150630,39,000,정상,6721,100
20150401,20150630,40,000,정상,6721,100
20150401,20150630,41,000,정상,6721,100
20150401,20150630,42,000,정상,6721,100
20150401,20150630,43,000,정상,6721,100
20150401,20150630,44,000,정상,6721,100
20150401,20150630,45,000,정상,6721,100
20150401,20150630,46,000,정상,6721,100
20150401,20150630,47,000,정상,6721,100
20150401,20150630,48,000,정상,6721,100
20150401,20150630,49,000,정상,6721,100
20150401,20150630,50,000,정상,6721,100
20150401,20150630,51,000,정상,6721,100
20150401,20150630,52,000,정상,6721,100
20150401,20150630,53,000,정상,6721,100
20150401,20150630,54,000,정상,6721,100
20150401,20150630,55,000,정상,6721,100
20150401,20150630,56,000,정상,6721,100
20150401,20150630,57,000,정상,6721,100
20150401,20150630,58,000,정상,6721,100
20150401,20150630,59,000,정상,6721,100
20150401,20150630,60,000,정상,6721,100
20150401,20150630,61,000,정상,6721,100
20150401,20150630,62,000,정상,6721,100
20150401,20150630,63,000,정상,6721,100
20150401,20150630,64,000,정상,6721,100
20150401,20150630,65,000,정상,6721,100
20150401,20150630,66,000,정상,6721,100
20150401,20150630,67,000,정상,6721,100
20150401,20150630,68,000,정상,6721,21
