rcept_no,rcept_dt,ticker,corp_code,corp_name,event_category,report_nm,in_panel_2010_2017,in_lifecycle,has_w001_terminal,reconciliation_class
20130215900228,20130215,074000,00447982,에스지피엠,resumption_related,주권매매거래정지해제(회생절차개시결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130215900057,20130215,031860,00180865,디에이치엑스컴퍼니,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130214900673,20130214,071530,00416706,유에이블,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130214900669,20130214,031920,00136095,조은저축은행,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130214900667,20130214,071530,00416706,유에이블,delisting,기타시장안내(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130214800565,20130214,002990,00106313,금호건설,resumption_related,매매거래정지및정지해제(중요내용공시)(자본금의 100분의 50이상 잠식),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130214900360,20130214,012650,00138206,쌍용건설,delisting,기타시장안내(상장폐지우려 관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130214900002,20130214,031920,00136095,조은저축은행,suspension_related,주권매매거래정지(풍문 또는 보도 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130213800235,20130213,007190,00137702,한솔아트원제지,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130213900213,20130213,058530,00353018,헬스커넥트,delisting,[기재정정]기타시장안내(신주인수권증권 행사기간 만료 및 상장폐지 예고),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130213900182,20130213,058530,00353018,헬스커넥트,delisting,기타시장안내(신주인수권증권 행사기간 만료 및 상장폐지 예고),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130208900661,20130208,123290,00802028,한국투자신성장1호기업인수목적회사,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130208900148,20130208,012650,00138206,쌍용건설,suspension_related,주권매매거래정지기간변경(풍문 등(자본전액잠식설) 사유미해소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130208900071,20130208,012650,00138206,쌍용건설,suspension_related,주권매매거래정지(풍문 또는 보도 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130207900708,20130207,034010,00251482,트라이써클,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130207900682,20130207,123550,00804114,대신증권그로쓰알파기업인수목적,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130207900693,20130207,123910,00812229,에스비아이앤솔로몬드림기업인수목적,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130206900558,20130206,046210,00172079,HLB파나진,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130206900542,20130206,046210,00172079,HLB파나진,delisting,기타시장안내(상장폐지실질심사 대상결정),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130205800450,20130205,006440,00162780,한일건설,resumption_related,매매거래정지및정지해제(중요내용공시)(자본전액잠식),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130204900510,20130204,068150,00394778,케이엔씨글로벌,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130204900418,20130204,037440,00236863,희림,resumption_related,기타경영사항(자율공시)(단일판매공급계약 진행사항 : 부광초교 서측 주택재개발정비사업 건축설계 용역),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130204900234,20130204,054780,00353762,키이스트,suspension_related,주권매매거래정지(구주권 제출),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130204900190,20130204,068150,00394778,케이엔씨글로벌,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130204800149,20130204,011160,00102760,두산건설,resumption_related,매매거래정지및정지해제(중요내용공시)(영업양수),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130204900093,20130204,124050,00808226,한화에스브이명장제1호기업인수목적,delisting,기타경영사항(자율공시)(상장폐지 및 청산 관련 주요사항 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130201900545,20130201,124050,00808226,한화에스브이명장제1호기업인수목적,suspension_related,주권매매거래정지(상장폐지 사유발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130201900431,20130201,047770,00329093,코데즈컴바인,short_term_overheated,기타시장안내(단기과열완화장치발동예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130131900094,20130131,123750,00821607,알톤,suspension_related,주권매매거래정지(무상증자),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130130900380,20130130,073930,00453752,제너시스템즈,suspension_related,주권매매거래정지(불성실공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130130900335,20130130,032980,00232089,바이온,suspension_related,주권매매거래정지(불성실공시),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130130900303,20130130,074000,00447982,에스지피엠,suspension_related,주권매매거래정지(회생절차개시신청),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130129900476,20130129,068420,00407975,엔터미디어,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130129900475,20130129,068420,00407975,엔터미디어,delisting,기타시장안내(상장폐지실질심사대상결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130129900469,20130129,040670,00248123,와이즈파워,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130129900184,20130129,040670,00248123,와이즈파워,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130128800355,20130128,950070,00844884,중국고섬공고유한공사,resumption_related,상장외국법인의본국증권거래소에대한신고(거래 재개 제안의 제출 및 실행을 위한 시한 추가연장에 대한 싱가포르 증권거래소의 승인),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130128800010,20130128,086790,00547583,하나금융지주,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130128800009,20130128,004940,00158909,하나은행,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130125900438,20130125,124050,00808226,한화에스브이명장제1호기업인수목적,delisting,기타시장안내(상장폐지 우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130125800113,20130125,005880,00113535,대한해운,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130124900345,20130124,014940,00141608,오리엔탈정공,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130124900127,20130124,071530,00416706,유에이블,suspension_related,주권매매거래정지기간변경(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130123900336,20130123,071530,00416706,유에이블,suspension_related,주권매매거래정지기간변경(투자자 보호),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130123900337,20130123,071530,00416706,유에이블,delisting,기타시장안내(상장폐지실질심사관련 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130123900333,20130123,073570,00440712,리튬포어스,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130123900165,20130123,073570,00440712,리튬포어스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130123900159,20130123,071530,00416706,유에이블,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130121900374,20130121,044180,00111218,KD,resumption_related,주권매매거래정지해제(우회상장 미해당 ),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130121900313,20130121,044180,00111218,KD,suspension_related,주권매매거래정지(우회상장여부 및 요건충족 확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130121900224,20130121,068420,00407975,엔터미디어,delisting,기타시장안내(상장폐지실질심사 사유 추가),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130118900170,20130118,026250,00127370,삼우이엠씨,resumption_related,주권매매거래정지해제(회생절차개시결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130118900095,20130118,143160,00883980,아이디스,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130117900287,20130117,038120,00266989,에이디모터스,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130117900277,20130117,013780,00267951,아큐텍,suspension_related,[기재정정]기타경영사항(자율공시)(주권매매거래정지 효력정지 등 가처분신청),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130117900278,20130117,043200,00266934,파루,short_term_overheated,기타시장안내(단기과열완화장치발동예고),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130117800020,20130117,950010,00599230,평산차업집단유한공사,suspension_related,상장외국법인의본국거래소에대한매매거래정지요청등,True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130116900340,20130116,046210,00172079,HLB파나진,suspension_related,주권매매거래정지(투자자 보호),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130116900339,20130116,046210,00172079,HLB파나진,suspension_related,기타시장안내(상장폐지 실질심사관련 매매거래정지 안내),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130116900080,20130116,028090,00121251,네오퍼플,suspension_related,주권매매거래정지(자본감소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130114900435,20130114,014940,00141608,오리엔탈정공,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130114900430,20130114,014940,00141608,오리엔탈정공,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130114800323,20130114,012600,00151863,청호ICT,resumption_related,매매거래정지및정지해제(우회상장심사),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130111900348,20130111,013780,00267951,아큐텍,suspension_related,주권매매거래정지기간변경(상장폐지 실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130111900335,20130111,013780,00267951,아큐텍,delisting,기타시장안내(상장폐지실질심사 대상 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130110900468,20130110,053810,00351047,아이팩토리,resumption_related,주권매매거래정지해제,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130110900346,20130110,066060,00371519,휴먼텍코리아,resumption_related,주권매매거래정지해제(회생절차개시 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130109900413,20130109,034010,00251482,트라이써클,suspension_related,주권매매거래정지기간변경,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130109900390,20130109,034010,00251482,트라이써클,delisting,기타시장안내(상장폐지실질심사위원회 심의결과),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130109900370,20130109,046210,00172079,HLB파나진,delisting,기타시장안내(상장폐지실질심사 관련 투자유의 안내),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130109900291,20130109,052420,00350048,오성첨단소재,short_term_overheated,기타시장안내(단기과열완화장치 발동 예고),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130109800114,20130109,002150,00114552,도화엔지니어링,resumption_related,매매거래정지및정지해제(중요내용공시)(무상증자),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130108900535,20130108,029480,00186452,광무,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130108900522,20130108,036210,00255840,태산엘시디,resumption_related,주권매매거래정지해제(감자 주권 변경상장),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130108900520,20130108,066430,00370200,아이로보틱스,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130108900214,20130108,068420,00407975,엔터미디어,delisting,기타시장안내(상장폐지 실질심사 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130108900210,20130108,068420,00407975,엔터미디어,suspension_related,주권매매거래정지,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130108900117,20130108,123160,00804983,히든챔피언제1호기업인수목적,delisting,기타경영사항(자율공시)(상장폐지 및 청산 관련 주요사항 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130107900477,20130107,123160,00804983,히든챔피언제1호기업인수목적,suspension_related,주권매매거래정지(상장폐지 사유발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130107800337,20130107,007460,00152385,에이프로젠,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130107800102,20130107,003220,00111999,대원제약,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130104800594,20130104,002780,00150828,진흥기업,resumption_related,매매거래정지및정지해제(중요내용공시)(감자결정),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130104900347,20130104,033630,00243988,에스케이브로드밴드,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130104900306,20130104,013340,00138695,뉴아세아,resumption_related,주권매매거래정지해제(풍문 등 조회결과 공시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130104900006,20130104,013340,00138695,뉴아세아,suspension_related,주권매매거래정지(부도설),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130104900003,20130104,033630,00243988,에스케이브로드밴드,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130102900481,20130102,005670,00165103,푸드웰,suspension_related,주권매매거래정지(무상증자),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130628900903,20130628,038340,00215976,무궁화인포메이션테크놀로지,resumption_related,주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130628900715,20130628,050050,00262123,유아이에너지,delisting,기타시장안내(상장폐지결정무효 확인소송 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130628800629,20130628,003060,00101044,에이프로젠바이오로직스,delisting,투자유의안내(신주인수권증권 상장폐지 예고 등),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130628800222,20130628,008080,00126885,에스와이코퍼레이션,delisting,[기재정정]상장폐지결정,True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130627900596,20130627,025920,00183914,우경,resumption_related,주권매매거래정지해제(상장폐지에 따른 정리매매 개시),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130627900207,20130627,099520,00627029,DGI,suspension_related,주권매매거래정지(무상증자),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130625900433,20130625,128910,00828309,동부티에스블랙펄기업인수목적,delisting,기타시장안내(상장폐지 우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130625900401,20130625,043090,00351454,더테크놀로지,resumption_related,기타경영사항(자율공시)(최대주주변경을 수반하는 주식양수도계약 해제),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130625900337,20130625,131030,00831428,옵투스제약,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130624900334,20130624,004790,00106492,렉스엘이앤지,suspension_related,주권매매거래정지(구주권 제출),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130620900383,20130620,073930,00453752,제너시스템즈,delisting,기타시장안내(상장폐지 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130620900382,20130620,073930,00453752,제너시스템즈,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130620900350,20130620,131370,00838962,알서포트,managed,기타시장안내(관리종목 지정 우려),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130620900331,20130620,900060,00694003,중국식품포장유한공사,suspension_related,주권매매거래정지(자진 상장폐지 결정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130620900328,20130620,900060,00694003,중국식품포장유한공사,delisting,상장폐지결정,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130619900344,20130619,035900,00258689,JYP Ent.,resumption_related,주권매매거래정지해제(우회상장 해당 및 요건 충족 확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130619900322,20130619,131030,00831428,옵투스제약,delisting,기타시장안내(상장폐지 우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130619900311,20130619,035900,00258689,JYP Ent.,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130618900083,20130618,033430,00244419,디에스티,resumption_related,주권매매거래정지해제(파산선고신청 취하),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130617800407,20130617,000420,00120377,로케트전기,resumption_related,매매거래정지및정지해제(우회상장심사),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130617900368,20130617,026260,00207223,위너지스,suspension_related,주권매매거래정지(구주권 제출),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130614900297,20130614,123570,00616290,이엠넷,suspension_related,주권매매거래정지(영업양수도),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130613900419,20130613,073930,00453752,제너시스템즈,delisting,[기재정정]기타시장안내(상장폐지 및 관리종목지정 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130613900385,20130613,019660,00159731,글로본,suspension_related,주권매매거래정지(관리종목지정우려),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130613900375,20130613,019660,00159731,글로본,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130613900373,20130613,073930,00453752,제너시스템즈,delisting,기타시장안내(상장폐지 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130613900367,20130613,073930,00453752,제너시스템즈,suspension_related,주권매매거래정지(투자자 보호),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130613900359,20130613,073930,00453752,제너시스템즈,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130612900398,20130612,035450,00259439,지아이바이오,suspension_related,주권매매거래정지기간변경(투자자 보호),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130612900397,20130612,060910,00353230,프리젠,delisting,기타경영사항(자율공시)(상장폐지무효확인의 소),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130612800180,20130612,000210,00109693,DL,resumption_related,생산재개,True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130612900146,20130612,025920,00183914,우경,delisting,기타경영사항(자율공시)(상장폐지 등 금지 가처분 신청),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130612900013,20130612,049000,00252393,예당컴퍼니,suspension_related,주권매매거래정지(투자자 보호),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130611900417,20130611,025920,00183914,우경,delisting,기타시장안내(상장폐지 관련),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130611900345,20130611,052400,00349732,코나아이,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130611900203,20130611,052400,00349732,코나아이,suspension_related,주권매매거래정지,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610900559,20130610,041020,00269852,폴라리스오피스,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610900554,20130610,037760,00239596,쎄니트,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610900409,20130610,038340,00215976,무궁화인포메이션테크놀로지,suspension_related,기타시장안내(상장적격성 실질심사관련 매매거래정지 안내),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610800408,20130610,000150,00117212,두산,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,True,event_ticker_in_panel_and_lifecycle_with_terminal
20130610900402,20130610,038340,00215976,무궁화인포메이션테크놀로지,suspension_related,주권매매거래정지(투자자보호),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610900291,20130610,041020,00269852,폴라리스오피스,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130610900166,20130610,037760,00239596,쎄니트,suspension_related,주권매매거래정지(우회상장여부 및 요건충족 확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130607900533,20130607,126680,00824659,아이비케이에스스마트에스엠이기업인수목적1호,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130607800489,20130607,028670,00122737,팬오션,suspension_related,해외증권거래소등에요청한매매거래정지등국내신고,True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130605800486,20130605,014350,00136970,신일건업,delisting,기타시장안내(상장폐지 관련 이의신청서 접수),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130605800237,20130605,028670,00122737,팬오션,resumption_related,매매거래정지및정지해제(풍문등조회공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130604900099,20130604,900010,00630111,3노드디지탈그룹유한공사,delisting,기타주요경영사항(상장폐지 후 투자자보호대책 (장외매수)),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130530901273,20130530,046400,00263140,휴스토리,delisting,기타시장안내(시가총액 40억원 미만 관련 상장폐지 우려),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130530901268,20130530,025920,00183914,우경,delisting,기타시장안내(개선기간 종료에 따른 상장폐지여부 결정 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130530900009,20130530,123420,00815767,위메이드플레이,suspension_related,주권매매거래정지(SPAC 합병(예비심사청구대상)),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130529800491,20130529,033920,00121543,무학,resumption_related,생산재개(자율공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130529800380,20130529,004740,00123152,보루네오가구,resumption_related,매매거래정지및정지해제(중요내용공시),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130529900108,20130529,058470,00369657,리노공업,suspension_related,주권매매거래정지(무상증자),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130529900005,20130529,033430,00244419,디에스티,suspension_related,주권매매거래정지(파산신청),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130528900399,20130528,021880,00136101,메이슨캐피탈,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130528900400,20130528,012650,00138206,쌍용건설,suspension_related,주권매매거래정지기간변경(구주권 제출(자본감소)),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130527800447,20130527,014350,00136970,신일건업,delisting,기타시장안내(상장폐지기준 해당),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130527900392,20130527,123420,00815767,위메이드플레이,delisting,기타시장안내(상장폐지 우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130524900501,20130524,004790,00106492,렉스엘이앤지,managed,기타시장안내((관리종목 지정사유 추가 우려(시가총액 40억원 미달))),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130524900497,20130524,025900,00173032,동화기업,resumption_related,주권매매거래정지해제(우회상장 미해당),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130524900475,20130524,900010,00630111,3노드디지탈그룹유한공사,delisting,기타주요경영사항(코스닥시장 상장폐지 결정 및 정리매매),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130524900480,20130524,128910,00828309,동부티에스블랙펄기업인수목적,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130524900302,20130524,025900,00173032,동화기업,suspension_related,주권매매거래정지(우회상장여부 및 요건충족확인),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130523900374,20130523,123840,00809429,뉴온,resumption_related,주권매매거래정지해제(상장예비심사결과 통지(승인)),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130523900347,20130523,900010,00630111,3노드디지탈그룹유한공사,resumption_related,주권매매거래정지해제(상장폐지),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130522900184,20130522,049180,00310156,셀루메드,resumption_related,주권매매거래정지해제(액면병합 주권 변경상장),False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
20130522900019,20130522,123300,00808262,부국퓨쳐스타즈기업인수목적,delisting,기타주요경영사항(상장폐지 및 청산관련 주요사항 안내),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130521900413,20130521,123300,00808262,부국퓨쳐스타즈기업인수목적,suspension_related,주권매매거래정지(상장폐지 사유발생),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130520800426,20130520,000420,00120377,로케트전기,resumption_related,매매거래정지및정지해제(우회상장심사),True,True,False,event_ticker_in_panel_and_lifecycle_without_terminal
20130520900302,20130520,101170,00567222,우림피티에스,suspension_related,[기재정정]주권매매거래정지(무상증자),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130520900144,20130520,101170,00567222,우림피티에스,suspension_related,주권매매거래정지(무상증자),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130516900461,20130516,004790,00106492,렉스엘이앤지,suspension_related,주권매매거래정지(불성실공시법인 지정),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130516900441,20130516,131030,00831428,옵투스제약,managed,기타시장안내(관리종목 지정우려 예고),False,True,False,event_ticker_in_lifecycle_not_in_panel_without_terminal
20130516900414,20130516,060370,00225742,LS마린솔루션,resumption_related,주권매매거래정지해제,False,True,True,event_ticker_in_lifecycle_not_in_panel_with_terminal
