variant_id,module,signal,rebalance,portfolio,method,lookback,cost_layer,window,strategy_start_date,strategy_end_date,strategy_trading_days,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_calmar,strategy_volatility,strategy_nav_final,p08_proxy_start_date,p08_proxy_end_date,p08_proxy_trading_days,p08_proxy_total_return,p08_proxy_cagr,p08_proxy_sharpe,p08_proxy_max_drawdown,p08_proxy_calmar,p08_proxy_volatility,p08_proxy_nav_final,sharpe_diff,mdd_diff,return_diff
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,gross,2015_2019,2015-01-02,2019-12-31,1258,0.2903219295536976,0.05236628511605956,0.41815376328037046,-0.14703315785366944,0.35615289694162466,0.1484964114680275,1.2903219295536976,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.5794715716077631,-0.06354035932784952,-0.2849969073550178
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,gross,2020_2026,2020-01-02,2026-05-18,1602,1.8650465482736376,0.17956361826025313,0.952671766457857,-0.2825948491986523,0.6354100889292128,0.19360835242088095,2.8650465482736376,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,-0.06867435115929266,-0.12835983258848593,0.6294526807935599
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_cost,2011_2014,2011-01-04,2014-12-31,1005,-0.10545111913023819,-0.027548830319477302,-0.1011525428498898,-0.3072428601871522,-0.08966467211865026,0.1559444691229296,0.8945488808697618,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-1.224695317971516,-0.23563129058303134,-0.5915467535858242
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_cost,2015_2019,2015-01-02,2019-12-31,1258,0.09224030173743936,0.017824950911053072,0.19326734670951326,-0.20556448797723537,0.08671220932395213,0.14864823939656896,1.0922403017374394,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.8043579881786203,-0.12207168945141544,-0.4830785351712761
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_cost,2020_2026,2020-01-02,2026-05-18,1602,1.4457630190626358,0.15064144523769096,0.8232383152166953,-0.28260416622961826,0.5330475033241142,0.19385710213128646,2.445763019062636,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,-0.19810780240045434,-0.1283691496194519,0.2101691515825581
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_tax,2011_2014,2011-01-04,2014-12-31,1005,-0.12694638763540156,-0.03346015484640075,-0.13988301018406527,-0.30724286018715197,-0.1089045806500403,0.15614117326621457,0.8730536123645984,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-1.2634257853056916,-0.23563129058303112,-0.6130420220909876
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_tax,2015_2019,2015-01-02,2019-12-31,1258,0.03447251764191184,0.006809773609840475,0.12029806155704603,-0.20556448797723448,0.03312718882939855,0.14988072744767916,1.0344725176419118,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.8773272733310875,-0.12207168945141456,-0.5408463192668036
XETF900_V02,A,ret_6m,monthly,risk_top3_def_top2,,0,after_tax,2020_2026,2020-01-02,2026-05-18,1602,1.1016050408332831,0.1235863097163068,0.6938366751594043,-0.28260416622961826,0.43731241249958036,0.19631917637306678,2.101605040833283,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,-0.3275094424577454,-0.1283691496194519,-0.13398882664679457
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,gross,2011_2014,2011-01-04,2014-12-31,1005,-0.09325834122075016,-0.02424291928335054,-0.04043732520882919,-0.37548304080168593,-0.06456461850205003,0.18460259357613848,0.9067416587792498,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-1.1639801003304555,-0.3038714711975651,-0.5793539756763362
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,gross,2015_2019,2015-01-02,2019-12-31,1258,-0.015200948427828487,-0.003062613068677611,0.06369853975607702,-0.24424480292587591,-0.012539112529682202,0.16431925901682568,0.9847990515721715,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-0.9339267951320566,-0.160752004400056,-0.5905197853365439
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,gross,2020_2026,2020-01-02,2026-05-18,1602,1.8007465420921451,0.17537033238870925,0.8450538977111292,-0.36039384247621586,0.4866074602822405,0.22088267896017708,2.800746542092145,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,-0.1762922199060205,-0.2061588258660495,0.5651526746120674
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,after_cost,2011_2014,2011-01-04,2014-12-31,1005,-0.1385922852573983,-0.03670851734870284,-0.11047613097489307,-0.39221499843772745,-0.09359284447285385,0.18434545654627765,0.8614077147426017,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-1.2340189060965194,-0.3206034288336066,-0.6246879197129843
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,after_cost,2015_2019,2015-01-02,2019-12-31,1258,-0.10576928008425246,-0.02213716799504195,-0.05343762143282666,-0.25552679812935963,-0.08663344963073141,0.16466330901741938,0.8942307199157475,2015-01-02,2019-12-31,1258,0.5753188369087154,0.09527301075206762,0.9976253348881335,-0.08349279852581992,1.141092554498634,0.09587599812914831,1.5753188369087154,-1.0510629563209601,-0.1720339996035397,-0.6810881169929679
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,after_cost,2020_2026,2020-01-02,2026-05-18,1602,1.5638866008371153,0.15918807626909648,0.7821780930614188,-0.36627340804104214,0.4346154341929702,0.22084802619312863,2.5638866008371153,2020-01-02,2026-05-18,1602,1.2355938674800777,0.13453465560733346,1.0213461176171497,-0.15423501661016636,0.8722705035742554,0.1325350773365262,2.2355938674800777,-0.23916802455573083,-0.21203839143087577,0.32829273335703757
XETF900_V03,A,ret_6m,quarterly,risk_top2_def_top2,,0,after_tax,2011_2014,2011-01-04,2014-12-31,1005,-0.15960633647133737,-0.04265414411459001,-0.14322321738251292,-0.39221499843772745,-0.10875194544953709,0.1848151597865499,0.8403936635286626,2011-01-04,2014-12-31,1005,0.486095634455586,0.10440858133982345,1.1235427751216263,-0.07161156960412085,1.4579848188918247,0.09220107241977916,1.486095634455586,-1.2667659925041392,-0.3206034288336066,-0.6457019709269234
