cycle,bbs_seq,reg_dt,is_tier1,index_name,ticker,company_name,source_file,source_file_sha256,source_class,source_record_type,parse_status,caveat
2024-06,939,2024-05-24,yes,KOSPI 200,004370,농심,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,004490,세방전지,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,004800,효성,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,004990,롯데지주,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005070,코스모신소재,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005250,녹십자홀딩스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005300,롯데칠성,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005380,현대차,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005420,코스모화학,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005490,POSCO홀딩스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005830,DB손해보험,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005850,에스엘,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005930,삼성전자,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,005940,NH투자증권,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006110,삼아알미늄,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006260,LS,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006280,녹십자,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006360,GS건설,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006400,삼성SDI,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006650,대한유화,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,006800,미래에셋증권,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,007070,GS리테일,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,007310,오뚜기,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,008730,율촌화학,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,008770,호텔신라,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,008930,한미사이언스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009150,삼성전기,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009240,한샘,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009420,한올바이오파마,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009540,HD한국조선해양,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009830,한화솔루션,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009900,명신산업,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,009970,영원무역홀딩스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010060,OCI홀딩스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010120,LS ELECTRIC,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010130,고려아연,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010140,삼성중공업,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010620,HD현대미포,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,010950,S-Oil,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011070,LG이노텍,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011170,롯데케미칼,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011200,HMM,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011210,현대위아,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011780,금호석유,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,011790,SKC,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,012330,현대모비스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,012450,한화에어로스페이스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,012750,에스원,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,014680,한솔케미칼,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,014820,동원시스템즈,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,015760,한국전력,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,016360,삼성증권,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,016380,KG스틸,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,017670,SK텔레콤,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,017800,현대엘리베이,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,018260,삼성에스디에스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,018880,한온시스템,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,021240,코웨이,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,022100,포스코DX,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,023530,롯데쇼핑,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,024110,기업은행,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,026960,동서,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,028050,삼성E&A,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,028260,삼성물산,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,028670,팬오션,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,029780,삼성카드,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,030000,제일기획,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,030200,KT,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,032350,롯데관광개발,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,032640,LG유플러스,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,032830,삼성생명,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,033780,KT&G,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,034020,두산에너빌리티,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,034220,LG디스플레이,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,034730,SK,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,035250,강원랜드,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,035420,NAVER,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
2024-06,939,2024-05-24,yes,KOSPI 200,035720,카카오,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,B_snapshot_only,snapshot_only,parsed_snapshot_from_kospi200_구성종목_sheet,user_renamed_filename_authoritative_cycle_per_Referee_high_confidence_mapping; snapshot represents post-effective-date constituents for this cycle
