event_id,review_cycle,announcement_dt,announcement_time,effective_dt,index_name,side,ticker,company_name,source_class,source_id_or_url,source_file,source_file_sha256,prev_snapshot_file,prev_snapshot_sha256,prev_snapshot_cycle,parse_status,tier1_status,caveat
BX01-DIFF-1015-0097,2025-06,2025-05-27,,,KOSPI 200,addition,071320,지역난방공사,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0098,2025-06,2025-05-27,,,KOSPI 200,addition,268280,미원에스씨,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0099,2025-06,2025-05-27,,,KOSPI 200,addition,443060,HD현대마린솔루션,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0100,2025-06,2025-05-27,,,KOSPI 200,deletion,001120,LX인터내셔널,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0101,2025-06,2025-05-27,,,KOSPI 200,deletion,001570,금양,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0102,2025-06,2025-05-27,,,KOSPI 200,deletion,001740,SK네트웍스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0103,2025-06,2025-05-27,,,KOSPI 200,deletion,005070,코스모신소재,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0104,2025-06,2025-05-27,,,KOSPI 200,deletion,006110,삼아알미늄,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0105,2025-06,2025-05-27,,,KOSPI 200,deletion,105630,한세실업,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0106,2025-06,2025-05-27,,,KOSPI 200,deletion,178920,PI첨단소재,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0107,2025-06,2025-05-27,,,KOSPI 200,deletion,271940,일진하이솔루스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1015-0108,2025-06,2025-05-27,,,KOSPI 200,deletion,336260,두산퓨얼셀,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1015,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,24.12.xlsx,1c823a0f07d113fbfb7dcc340c9863c9d1d1dc90ca6f2271e4e8cd5e4e47ffb0,2024-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0109,2025-12,2025-11-18,,,KOSPI 200,addition,002030,아세아,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0110,2025-12,2025-11-18,,,KOSPI 200,addition,007660,이수페타시스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0111,2025-12,2025-11-18,,,KOSPI 200,addition,034230,파라다이스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0112,2025-12,2025-11-18,,,KOSPI 200,addition,062040,산일전기,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0113,2025-12,2025-11-18,,,KOSPI 200,addition,064400,LG씨엔에스,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0114,2025-12,2025-11-18,,,KOSPI 200,addition,082740,한화엔진,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0115,2025-12,2025-11-18,,,KOSPI 200,addition,307950,현대오토에버,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0116,2025-12,2025-11-18,,,KOSPI 200,deletion,002710,TCC스틸,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0117,2025-12,2025-11-18,,,KOSPI 200,deletion,003620,KG모빌리티,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0118,2025-12,2025-11-18,,,KOSPI 200,deletion,010620,HD현대미포,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0119,2025-12,2025-11-18,,,KOSPI 200,deletion,012630,HDC,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0120,2025-12,2025-11-18,,,KOSPI 200,deletion,039130,하나투어,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0121,2025-12,2025-11-18,,,KOSPI 200,deletion,145720,덴티움,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0122,2025-12,2025-11-18,,,KOSPI 200,deletion,456040,OCI,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1050-0123,2025-12,2025-11-18,,,KOSPI 200,deletion,489790,한화비전,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1050,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,25.6.xlsx,519d97e0da0deb1a35a72113649440977e3dffd3d4069144fe7c334a1f19a113,2025-06,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0124,2026-06,2026-05-22,,,KOSPI 200,addition,000990,DB하이텍,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0125,2026-06,2026-05-22,,,KOSPI 200,addition,071970,HD현대마린엔진,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0126,2026-06,2026-05-22,,,KOSPI 200,addition,267270,HD건설기계,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0127,2026-06,2026-05-22,,,KOSPI 200,addition,456040,OCI,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0128,2026-06,2026-05-22,,,KOSPI 200,addition,483650,달바글로벌,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-1090-0129,2026-06,2026-05-22,,,KOSPI 200,deletion,004490,세방전지,B_derived_from_consecutive_snapshot_diff,KRX MDCINFO005 bbsSeq=1090,26.6.xlsx,73daff6201ce73c2112011ab61d3b00586fd1c78a2cb6543ac342aa1a156706a,25.12.xlsx,d2d8a065e64d365eb744dcfeae16b9dde98b5ef56ec0cc07b0f38e32a23b1bc3,2025-12,derived_via_consecutive_official_snapshot_diff,tier1_target,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
