date,V1_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2014-01-27,0.699070706697072,1.6495777627512986,1.0
2014-01-28,0.7130956926043432,1.6560561641148892,1.0
2014-01-29,0.7225783291264714,1.6774481800672123,1.0
2014-02-03,0.7142022410666976,1.6594911185347172,1.0
2014-02-04,0.69757601708722,1.6311820448847123,1.0
2014-02-05,0.7041394047594752,1.635595687749899,1.0
2014-02-06,0.7115805300208415,1.6506699421380298,1.0
2014-02-07,0.7196389812198637,1.6639610327050032,1.0
2014-02-10,0.7222724784786215,1.6651164007056372,1.0
2014-02-11,0.7237062215565491,1.673115961193095,1.0
2014-02-12,0.7257044466273141,1.6766769743301475,1.0
2014-02-13,0.7261205409350303,1.6692693747810168,1.0
2014-02-14,0.7302883057793668,1.6810656671467958,1.0
2014-02-17,0.7224663993367277,1.6869633795239158,1.0
2014-02-18,0.7210794747252148,1.6877157368173055,1.0
2014-02-19,0.7182608898705944,1.6845826417328384,1.0
2014-02-20,0.714608290421785,1.6745869086340865,1.0
2014-02-21,0.727141978355582,1.6985535211027243,1.0
2014-02-24,0.7236664353088992,1.6912338410759395,1.0
2014-02-25,0.7281424655028523,1.7054332301432364,1.0
2014-02-26,0.7323678950256564,1.7108835614958973,1.0
2014-02-27,0.7351889144528647,1.7181617498698911,1.0
2014-02-28,0.7354118897485302,1.7200601341139579,1.0
2014-03-03,0.73099327938618,1.7071642430372056,1.0
2014-03-04,0.7202602011623138,1.6982720638673876,1.0
2014-03-05,0.7267248821760685,1.7134506419563338,1.0
2014-03-06,0.7266229500712285,1.7176328013346756,1.0
2014-03-07,0.722512291741646,1.7172279148629437,1.0
2014-03-10,0.71244177895704,1.7001212683187885,1.0
2014-03-11,0.7160306799690096,1.708634444967846,1.0
2014-03-12,0.7087650865624652,1.6818291677718271,1.0
2014-03-13,0.7055456297778955,1.6839432434452757,1.0
2014-03-14,0.7024159316413663,1.6718145368754054,1.0
2014-03-17,0.702982246320775,1.6789608958007312,1.0
2014-03-18,0.7058216304369562,1.6902007132250436,1.0
2014-03-19,0.7074837608153619,1.6883295749908893,1.0
2014-03-20,0.7035601128103319,1.6729571554874503,1.0
2014-03-21,0.7180397620853067,1.6868188449643151,1.0
2014-03-24,0.719252810351202,1.6964827368794235,1.0
2014-03-25,0.7156630327714806,1.6932870041350865,1.0
2014-03-26,0.7331661855082093,1.7139404717642768,1.0
2014-03-27,0.7404057961692967,1.7264961987444682,1.0
2014-03-28,0.7357555196195108,1.7294978984272757,1.0
2014-03-31,0.7337558989007488,1.7339410266784554,1.0
2014-04-01,0.7341381930341879,1.739904109779135,1.0
2014-04-02,0.7341381930341879,1.7449006055728125,1.0
2014-04-03,0.7341381930341879,1.7423673565399187,1.0
2014-04-04,0.7341381930341879,1.7424939705128153,1.0
2014-04-07,0.7341381930341879,1.7444418176672112,1.0
2014-04-08,0.7341381930341879,1.7478063554923347,1.0
2014-04-09,0.7341381930341879,1.7537084530231382,1.0
2014-04-10,0.7341381930341879,1.762571014917309,1.0
2014-04-11,0.7341381930341879,1.7531098045802034,1.0
2014-04-14,0.7341381930341879,1.7530216517557304,1.0
2014-04-15,0.7341381930341879,1.7491974997049906,1.0
2014-04-16,0.7341381930341879,1.7496366044155989,1.0
2014-04-17,0.7341381930341879,1.7497450429338115,1.0
2014-04-18,0.7341381930341879,1.7606227503062561,1.0
2014-04-21,0.7341381930341879,1.756418268620881,1.0
2014-04-22,0.7341381930341879,1.761152881215808,1.0
2014-04-23,0.7341381930341879,1.7581186642687063,1.0
2014-04-24,0.7341381930341879,1.7566642814349702,1.0
2014-04-25,0.7341381930341879,1.7336356429184625,1.0
2014-04-28,0.7341381930341879,1.731810757626288,1.0
2014-04-29,0.7341381930341879,1.7282315472209875,1.0
2014-04-30,0.7341381930341879,1.7261367737963862,1.0
2014-05-02,0.7341381930341879,1.7245504486208716,1.0
2014-05-07,0.7341381930341879,1.7078063086966149,1.0
2014-05-08,0.7341381930341879,1.7177668860594837,1.0
2014-05-09,0.7341381930341879,1.723614361792072,1.0
2014-05-12,0.7341381930341879,1.732107336890897,1.0
2014-05-13,0.7341381930341879,1.7482919727695487,1.0
2014-05-14,0.7341381930341879,1.7731006613101967,1.0
2014-05-15,0.7341381930341879,1.7727770607416387,1.0
2014-05-16,0.7341381930341879,1.7761314103629124,1.0
2014-05-19,0.7341381930341879,1.7779688049318887,1.0
2014-05-20,0.7341381930341879,1.7749976441702777,1.0
2014-05-21,0.7341381930341879,1.7729041304499333,1.0
2014-05-22,0.7341381930341879,1.7807955942043916,1.0
2014-05-23,0.7341381930341879,1.782465557610133,1.0
2014-05-26,0.7341381930341879,1.776866994643181,1.0
2014-05-27,0.7341381930341879,1.7659913416875443,1.0
2014-05-28,0.7341381930341879,1.7834154920884535,1.0
2014-05-29,0.7341381930341879,1.7797121703665417,1.0
2014-05-30,0.7341381930341879,1.7651440562918648,1.0
2014-06-02,0.7341381930341879,1.7717208493761643,1.0
2014-06-03,0.7341381930341879,1.7782739321432341,1.0
2014-06-05,0.7341381930341879,1.767496935419532,1.0
2014-06-09,0.7341381930341879,1.7637535381337894,1.0
2014-06-10,0.7341381930341879,1.7835145331628615,1.0
2014-06-11,0.7341381930341879,1.786449524025379,1.0
2014-06-12,0.7341381930341879,1.7841156069029698,1.0
2014-06-13,0.7341381930341879,1.7661733042848482,1.0
2014-06-16,0.7341381930341879,1.7689571670825346,1.0
2014-06-17,0.7341381930341879,1.7765454000412302,1.0
2014-06-18,0.7341381930341879,1.7662276851129834,1.0
2014-06-19,0.7341381930341879,1.7692444049864515,1.0
2014-06-20,0.7341381930341879,1.7483445237348116,1.0
2014-06-23,0.7341381930341879,1.7549382559022302,1.0
2014-06-24,0.7341381930341879,1.7725618483498653,1.0
2014-06-25,0.7341381930341879,1.7618880841839957,1.0
2014-06-26,0.7341381930341879,1.774256556735432,1.0
2014-06-27,0.7341381930341879,1.7688209308011058,1.0
2014-06-30,0.7341381930341879,1.7813640453269466,1.0
2014-07-01,0.7313346810610033,1.7788901529514887,1.0
2014-07-02,0.7413821519642394,1.79367672467104,1.0
2014-07-03,0.7376992781781466,1.7902482327941558,1.0
2014-07-04,0.7339683917669853,1.7894359513686557,1.0
2014-07-07,0.7351751992289174,1.7859052889385196,1.0
2014-07-08,0.7330063552416148,1.7877298618822302,1.0
2014-07-09,0.7222653688311134,1.782781025369631,1.0
2014-07-10,0.7278560800866903,1.7853780317041648,1.0
2014-07-11,0.7153361460712804,1.7733440243127074,1.0
2014-07-14,0.719282367117515,1.7782468505494675,1.0
2014-07-15,0.7381323269211293,1.7957042189507562,1.0
2014-07-16,0.7396833795941912,1.7968856817462038,1.0
2014-07-17,0.7385337106195305,1.803896994323656,1.0
2014-07-18,0.7376541694748974,1.8028629915755574,1.0
2014-07-21,0.7282859264968438,1.8025204504026773,1.0
2014-07-22,0.7336962279941339,1.81218700973915,1.0
2014-07-23,0.7201838624773591,1.8122428765879937,1.0
2014-07-24,0.7193736616230527,1.8113377354838107,1.0
2014-07-25,0.7195795769505836,1.8182050349848724,1.0
2014-07-28,0.7177517039707952,1.8324486700673417,1.0
2014-07-29,0.723502548711167,1.8453921468482515,1.0
2014-07-30,0.7452903208129524,1.8650281697193172,1.0
2014-07-31,0.7366167745529513,1.8602170510416363,1.0
2014-08-01,0.7350486730115873,1.8584501823526465,1.0
2014-08-04,0.7380580656994096,1.865659434272455,1.0
2014-08-05,0.7308575145779084,1.853404077594819,1.0
2014-08-06,0.7174817651152374,1.849620635132321,1.0
2014-08-07,0.7145721443519865,1.8445245848872673,1.0
2014-08-08,0.7057192690245763,1.8241772580578095,1.0
2014-08-11,0.7126997040417451,1.832217029909095,1.0
2014-08-12,0.7085935737703557,1.8346345716249548,1.0
2014-08-13,0.7179520800886752,1.8540874951026323,1.0
2014-08-14,0.7122313437264917,1.855452050310142,1.0
2014-08-18,0.7036072824420894,1.8469545090904593,1.0
2014-08-19,0.7079008260228195,1.8636477358051147,1.0
2014-08-20,0.7117817488615898,1.8658577097436315,1.0
2014-08-21,0.7006305465849867,1.8405780444141098,1.0
2014-08-22,0.7062907149118438,1.8522845415217475,1.0
2014-08-25,0.708048578492845,1.856785928203229,1.0
2014-08-26,0.7080772235251311,1.8637681540714777,1.0
2014-08-27,0.7066843677827261,1.870609744622518,1.0
2014-08-28,0.708041747546509,1.87186093586545,1.0
2014-08-29,0.7117560452787455,1.8658450582762498,1.0
2014-09-01,0.7067544368317712,1.8657001801203181,1.0
2014-09-02,0.6928727503075816,1.851654335707084,1.0
2014-09-03,0.6800487351417146,1.8521242730581446,1.0
2014-09-04,0.6815221815066117,1.8573982173328967,1.0
2014-09-05,0.6738134956295407,1.85183231297803,1.0
2014-09-11,0.6662722645686018,1.83867012474305,1.0
2014-09-12,0.6760068583566989,1.8462471217688128,1.0
2014-09-15,0.6740156688399939,1.841481070642885,1.0
2014-09-16,0.6775650994106006,1.8483103984929896,1.0
2014-09-17,0.6851448834502284,1.866531651126826,1.0
2014-09-18,0.6638022803619417,1.8548636697746337,1.0
2014-09-19,0.6634125314656591,1.8608210677249712,1.0
2014-09-22,0.6584211653818892,1.8480670104254517,1.0
2014-09-23,0.6557688236780835,1.8395882062205717,1.0
2014-09-24,0.6607698690577171,1.8464639748366583,1.0
2014-09-25,0.6587029164172669,1.8456334516564352,1.0
2014-09-26,0.6664096088176443,1.8440918044641141,1.0
2014-09-29,0.6761084023403083,1.8404208027837503,1.0
2014-09-30,0.6705216598145544,1.8351227688425633,1.0
2014-10-01,0.6581416274955598,1.809903264391939,1.0
2014-10-02,0.6482470235093674,1.7968699026235881,1.0
2014-10-06,0.6379838447516172,1.7906335144945915,1.0
2014-10-07,0.6436275415192676,1.7954444599718882,1.0
2014-10-08,0.6373485481561199,1.7891249009902468,1.0
2014-10-10,0.6273982712374429,1.767755193000819,1.0
2014-10-13,0.6295340681470669,1.7560810746391537,1.0
2014-10-14,0.6308744240625556,1.7588483611998678,1.0
2014-10-15,0.627842561912572,1.7566263531600177,1.0
2014-10-16,0.6324506068023856,1.7510477120644254,1.0
2014-10-17,0.6205532632158964,1.7353009297109923,1.0
2014-10-20,0.6325880539623883,1.7628503967857634,1.0
2014-10-21,0.6293038255403487,1.7508061048965236,1.0
2014-10-22,0.6317797177060996,1.7715792944173367,1.0
2014-10-23,0.6315401149483824,1.7681421663675854,1.0
2014-10-24,0.6309815191266916,1.763606383790276,1.0
2014-10-27,0.6296519534741949,1.7704122884026625,1.0
2014-10-28,0.6291744992949021,1.7652770473613544,1.0
2014-10-29,0.640605974312573,1.7991826336899686,1.0
2014-10-30,0.6407067081776414,1.7984264430038766,1.0
2014-10-31,0.6471505859979236,1.805025625429313,1.0
2014-11-03,0.638517933505196,1.7957789742521684,1.0
2014-11-04,0.6305145277097752,1.7803939714239607,1.0
2014-11-05,0.625440678118337,1.777716529819035,1.0
2014-11-06,0.635922749371032,1.783865699432906,1.0
2014-11-07,0.6368306540059354,1.7877632309918134,1.0
2014-11-10,0.6492076805033691,1.8061977066557406,1.0
2014-11-11,0.6486600364249189,1.8119798539237453,1.0
2014-11-12,0.6440998507822883,1.8169038288893926,1.0
2014-11-13,0.6431327366614557,1.811330279101891,1.0
2014-11-14,0.6429594331160209,1.7927495829670546,1.0
2014-11-17,0.6367479286262041,1.792637154040271,1.0
2014-11-18,0.640347590691399,1.81516927535462,1.0
2014-11-19,0.6382536328298819,1.813923469409346,1.0
2014-11-20,0.6331843525215148,1.8067752141479747,1.0
2014-11-21,0.6331012109783,1.8136414867919868,1.0
2014-11-24,0.6423807292942305,1.8279153337295642,1.0
2014-11-25,0.6443663387043894,1.8304759339710777,1.0
2014-11-26,0.6435147242192851,1.8317149505051729,1.0
2014-11-27,0.6505255815329241,1.834377636742279,1.0
2014-11-28,0.6573600456996093,1.8343805072800021,1.0
2014-12-01,0.660282208640117,1.8212584502958866,1.0
2014-12-02,0.6568199770817862,1.8226247313364148,1.0
2014-12-03,0.6593299296641514,1.8268764209363297,1.0
2014-12-04,0.6691828502741597,1.8428646447660133,1.0
2014-12-05,0.6675086059858293,1.8433252088892917,1.0
2014-12-08,0.664986184904345,1.8370059197948052,1.0
2014-12-09,0.6680602821885249,1.8305209508496856,1.0
2014-12-10,0.6619501612698298,1.8076971348594335,1.0
2014-12-11,0.6505373513055058,1.7815517096163431,1.0
2014-12-12,0.6508205812823628,1.787070363666266,1.0
2014-12-15,0.6404179544069428,1.7868519113768901,1.0
2014-12-16,0.6242404230658573,1.7726735382001035,1.0
2014-12-17,0.6235194104186793,1.7695615381534533,1.0
2014-12-18,0.6246982938721216,1.7688900520441484,1.0
2014-12-19,0.6423652335599536,1.8002906851445943,1.0
2014-12-22,0.6494703091828645,1.8128801769497356,1.0
2014-12-23,0.6439965957474441,1.8093925521453003,1.0
2014-12-24,0.6472116396288582,1.8168297801155129,1.0
2014-12-26,0.6438999148419303,1.8184726637699058,1.0
2014-12-29,0.6391727259082949,1.8005834073402598,1.0
2014-12-30,0.6339520769926132,1.789724912260335,1.0
2015-01-02,0.6343777441521776,1.8010859255450764,1.0
2015-01-05,0.6343777441521776,1.7923948819773892,1.0
2015-01-06,0.6343777441521776,1.7619802488928977,1.0
2015-01-07,0.6343777441521776,1.7638801673302893,1.0
2015-01-08,0.6343777441521776,1.7841101067004088,1.0
2015-01-09,0.6343777441521776,1.8036292283847126,1.0
2015-01-12,0.6343777441521776,1.8007753294762605,1.0
2015-01-13,0.6343777441521776,1.7992688275041602,1.0
2015-01-14,0.6343777441521776,1.796541358324371,1.0
2015-01-15,0.6343777441521776,1.7976582802374566,1.0
2015-01-16,0.6343777441521776,1.7737208137684966,1.0
2015-01-19,0.6343777441521776,1.7882602587090692,1.0
2015-01-20,0.6343777441521776,1.8036636152051015,1.0
2015-01-21,0.6343777441521776,1.8074635738941927,1.0
2015-01-22,0.6343777441521776,1.8077916537109904,1.0
2015-01-23,0.6343777441521776,1.8227969313480576,1.0
2015-01-26,0.6343777441521776,1.82327025992705,1.0
2015-01-27,0.6343777441521776,1.8397600634270252,1.0
2015-01-28,0.6343777441521776,1.8499981529190996,1.0
2015-01-29,0.6343777441521776,1.8407026775355078,1.0
2015-01-30,0.6343777441521776,1.8399851702933114,1.0
2015-02-02,0.6343777441521776,1.84370464803912,1.0
2015-02-03,0.6343777441521776,1.8437204179269182,1.0
2015-02-04,0.6343777441521776,1.8544665475612618,1.0
2015-02-05,0.6343777441521776,1.845882021399856,1.0
2015-02-06,0.6343777441521776,1.849137024550822,1.0
2015-02-09,0.6343777441521776,1.8419383936766893,1.0
2015-02-10,0.6343777441521776,1.8319476128366845,1.0
2015-02-11,0.6343777441521776,1.8420160931533003,1.0
2015-02-12,0.6343777441521776,1.8388454344917122,1.0
2015-02-13,0.6343777441521776,1.854802384606039,1.0
2015-02-16,0.6343777441521776,1.8562281080048257,1.0
2015-02-17,0.6343777441521776,1.8600949333843178,1.0
2015-02-23,0.6343777441521776,1.8674065598438225,1.0
2015-02-24,0.6343777441521776,1.875353964757989,1.0
2015-02-25,0.6343777441521776,1.8896559406618754,1.0
2015-02-26,0.6343777441521776,1.8930202582726343,1.0
2015-02-27,0.6343777441521776,1.8866620719858234,1.0
2015-03-02,0.6343777441521776,1.8988734020566076,1.0
2015-03-03,0.6343777441521776,1.9037653167382467,1.0
2015-03-04,0.6343777441521776,1.9014260123300284,1.0
2015-03-05,0.6343777441521776,1.901858218176382,1.0
2015-03-06,0.6343777441521776,1.9164880166114904,1.0
2015-03-09,0.6343777441521776,1.8978669305997182,1.0
2015-03-10,0.6343777441521776,1.8908800662124328,1.0
2015-03-11,0.6343777441521776,1.8884880293242825,1.0
2015-03-12,0.6343777441521776,1.8797352089779198,1.0
2015-03-13,0.6343777441521776,1.8948954923749923,1.0
2015-03-16,0.6343777441521776,1.8973603726530996,1.0
2015-03-17,0.6343777441521776,1.9388110904334084,1.0
2015-03-18,0.6343777441521776,1.937941953869782,1.0
2015-03-19,0.6343777441521776,1.9478727016877022,1.0
2015-03-20,0.6343777441521776,1.9480015561595574,1.0
2015-03-23,0.6343777441521776,1.9481782655230697,1.0
2015-03-24,0.6343777441521776,1.9532916637079127,1.0
2015-03-25,0.6343777441521776,1.955582756382721,1.0
2015-03-26,0.6343777441521776,1.9374622962437398,1.0
2015-03-27,0.6343777441521776,1.9354105043756178,1.0
2015-03-30,0.6343777441521776,1.9459510554460986,1.0
2015-03-31,0.6343777441521776,1.9571639365632438,1.0
2015-04-01,0.6343777441521776,1.9461449998436275,1.0
2015-04-02,0.6343777441521776,1.9475788908098155,1.0
2015-04-03,0.6343777441521776,1.963937478075197,1.0
2015-04-06,0.6343777441521776,1.965924540981293,1.0
2015-04-07,0.6343777441521776,1.9670397835811935,1.0
2015-04-08,0.6343777441521776,1.980132745776021,1.0
2015-04-09,0.6343777441521776,1.9803307822027152,1.0
2015-04-10,0.6343777441521776,2.0090427436558906,1.0
2015-04-13,0.6343777441521776,2.021002636681053,1.0
2015-04-14,0.6343777441521776,2.034829514944455,1.0
2015-04-15,0.6343777441521776,2.044082931411195,1.0
2015-04-16,0.6343777441521776,2.064071558788192,1.0
2015-04-17,0.6343777441521776,2.0685661061812075,1.0
2015-04-20,0.6343777441521776,2.072789454312429,1.0
2015-04-21,0.6343777441521776,2.0718875602981477,1.0
2015-04-22,0.6343777441521776,2.072058872876375,1.0
2015-04-23,0.6343777441521776,2.102376804230367,1.0
2015-04-24,0.6343777441521776,2.090757031135097,1.0
2015-04-27,0.6343777441521776,2.089699670941546,1.0
2015-04-28,0.6343777441521776,2.0810708629158734,1.0
2015-04-29,0.6343777441521776,2.0773727862677487,1.0
2015-04-30,0.6343777441521776,2.063318830755318,1.0
2015-05-04,0.6343777441521776,2.0696478295870793,1.0
2015-05-06,0.6343777441521776,2.0439316442207494,1.0
2015-05-07,0.6343777441521776,2.032054477118798,1.0
2015-05-08,0.6343777441521776,2.0277388864681787,1.0
2015-05-11,0.6343777441521776,2.040205588146433,1.0
2015-05-12,0.6343777441521776,2.0403123154719087,1.0
2015-05-13,0.6343777441521776,2.0583850020113945,1.0
2015-05-14,0.6343777441521776,2.06543176614629,1.0
2015-05-15,0.6343777441521776,2.052976430341221,1.0
2015-05-18,0.6343777441521776,2.06168427232673,1.0
2015-05-19,0.6343777441521776,2.0695432160401315,1.0
2015-05-20,0.6343777441521776,2.0891648921766044,1.0
2015-05-21,0.6343777441521776,2.0736629292851663,1.0
2015-05-22,0.6343777441521776,2.097715939169258,1.0
2015-05-26,0.6343777441521776,2.0975509370336414,1.0
2015-05-27,0.6343777441521776,2.063656207501869,1.0
2015-05-28,0.6343777441521776,2.0682429101814073,1.0
2015-05-29,0.6343777441521776,2.0732270601436493,1.0
2015-06-01,0.6343777441521776,2.062765261589467,1.0
2015-06-02,0.6343777441521776,2.0416010458778584,1.0
2015-06-03,0.6343777441521776,2.027489956613141,1.0
2015-06-04,0.6343777441521776,2.039279572680542,1.0
2015-06-05,0.6343777441521776,2.0359271164732293,1.0
2015-06-08,0.6343777441521776,2.034577600284724,1.0
2015-06-09,0.6343777441521776,2.0343825525351655,1.0
2015-06-10,0.6343777441521776,2.022998941906748,1.0
2015-06-11,0.6343777441521776,2.0295978591539483,1.0
2015-06-12,0.6343777441521776,2.0264471521561287,1.0
2015-06-15,0.6343777441521776,2.017866703407943,1.0
2015-06-16,0.6343777441521776,2.005600220963533,1.0
2015-06-17,0.6343777441521776,2.0126425957406693,1.0
2015-06-18,0.6343777441521776,2.020788259976721,1.0
2015-06-19,0.6343777441521776,2.026805787510165,1.0
2015-06-22,0.6343777441521776,2.0358843129702398,1.0
2015-06-23,0.6343777441521776,2.0629793431393653,1.0
2015-06-24,0.6343777441521776,2.0681665281731196,1.0
2015-06-25,0.6343777441521776,2.0695174812241675,1.0
2015-06-26,0.6343777441521776,2.075691960609341,1.0
2015-06-29,0.6343777441521776,2.0476784497318494,1.0
2015-06-30,0.6343777441521776,2.0621272192699127,1.0
2015-07-01,0.6343777441521776,2.086913797477709,1.0
2015-07-02,0.6343777441521776,2.097894786088096,1.0
2015-07-03,0.6343777441521776,2.0963121635585598,1.0
2015-07-06,0.6343777441521776,2.04699311407136,1.0
2015-07-07,0.6343777441521776,2.0385201648793676,1.0
2015-07-08,0.6343777441521776,2.0159235759301564,1.0
2015-07-09,0.6343777441521776,2.028641317810415,1.0
2015-07-10,0.6343777441521776,2.03330510226107,1.0
2015-07-13,0.6343777441521776,2.0650333507340486,1.0
2015-07-14,0.6343777441521776,2.0643391213081466,1.0
2015-07-15,0.6343777441521776,2.080295228404839,1.0
2015-07-16,0.6343777441521776,2.0971416279958106,1.0
2015-07-17,0.6343777441521776,2.0877480024847914,1.0
2015-07-20,0.6343777441521776,2.0861200459150386,1.0
2015-07-21,0.6343777441521776,2.097912281360298,1.0
2015-07-22,0.6343777441521776,2.07984383243864,1.0
2015-07-23,0.6343777441521776,2.081932157958646,1.0
2015-07-24,0.6343777441521776,2.0641094143853813,1.0
2015-07-27,0.6343777441521776,2.0590524196747926,1.0
2015-07-28,0.6343777441521776,2.060605529026755,1.0
2015-07-29,0.6343777441521776,2.061558344548619,1.0
2015-07-30,0.6343777441521776,2.045447474363117,1.0
2015-07-31,0.6343777441521776,2.058354384988726,1.0
2015-08-03,0.6343777441521776,2.038328881112968,1.0
2015-08-04,0.6343777441521776,2.0591878880567185,1.0
2015-08-05,0.6343777441521776,2.0624643595171914,1.0
2015-08-06,0.6343777441521776,2.047082806101771,1.0
2015-08-07,0.6343777441521776,2.045444766893439,1.0
2015-08-10,0.6343777441521776,2.040645651744085,1.0
2015-08-11,0.6343777441521776,2.025005778407844,1.0
2015-08-12,0.6343777441521776,2.0152124996356733,1.0
2015-08-13,0.6343777441521776,2.02460022236494,1.0
2015-08-17,0.6343777441521776,2.010723047768528,1.0
2015-08-18,0.6343777441521776,2.000668579620289,1.0
2015-08-19,0.6343777441521776,1.9853147445023431,1.0
2015-08-20,0.6343777441521776,1.9613275862880046,1.0
2015-08-21,0.6343777441521776,1.9230788439145412,1.0
2015-08-24,0.6343777441521776,1.8769684592787887,1.0
2015-08-25,0.6343777441521776,1.8959544192830464,1.0
2015-08-26,0.6343777441521776,1.9463371938963043,1.0
2015-08-27,0.6343777441521776,1.9618723422016624,1.0
2015-08-28,0.6343777441521776,1.9934264277587233,1.0
2015-08-31,0.6343777441521776,1.9985921720395894,1.0
2015-09-01,0.6343777441521776,1.972086610493555,1.0
2015-09-02,0.6343777441521776,1.9734585117465124,1.0
2015-09-03,0.6343777441521776,1.9756883710034356,1.0
2015-09-04,0.6343777441521776,1.9468884833089748,1.0
2015-09-07,0.6343777441521776,1.9449597421579254,1.0
2015-09-08,0.6343777441521776,1.9417793583246201,1.0
2015-09-09,0.6343777441521776,2.0004633325530965,1.0
2015-09-10,0.6343777441521776,2.029964720717962,1.0
2015-09-11,0.6343777441521776,2.0102232310981165,1.0
2015-09-14,0.6343777441521776,2.0016890703228034,1.0
2015-09-15,0.6343777441521776,2.008561030351346,1.0
2015-09-16,0.6343777441521776,2.0486565110390127,1.0
2015-09-17,0.6343777441521776,2.0504759993720083,1.0
2015-09-18,0.6343777441521776,2.072002271090519,1.0
2015-09-21,0.6343777441521776,2.0402038379434915,1.0
2015-09-22,0.6343777441521776,2.0591339077297026,1.0
2015-09-23,0.6343777441521776,2.0211843285515876,1.0
2015-09-24,0.6343777441521776,2.024207809729523,1.0
2015-09-25,0.6343777441521776,2.0207054983869,1.0
2015-09-30,0.6343777441521776,2.0426484964381864,1.0
2015-10-01,0.6343777441521776,2.060774547171236,1.0
2015-10-02,0.6343777441521776,2.0517450930832695,1.0
2015-10-05,0.6343777441521776,2.0614769463705747,1.0
2015-10-06,0.6343777441521776,2.0755874467104114,1.0
2015-10-07,0.6343777441521776,2.094949448786744,1.0
2015-10-08,0.6343777441521776,2.1100892499485355,1.0
2015-10-12,0.6343777441521776,2.1137132862227137,1.0
2015-10-13,0.6343777441521776,2.111994167460996,1.0
2015-10-14,0.6343777441521776,2.103302794668829,1.0
2015-10-15,0.6343777441521776,2.1287506440768493,1.0
2015-10-16,0.6343777441521776,2.1262161042444623,1.0
2015-10-19,0.6343777441521776,2.126608516319147,1.0
2015-10-20,0.6343777441521776,2.1367352809056372,1.0
2015-10-21,0.6343777441521776,2.1414846444946085,1.0
2015-10-22,0.6343777441521776,2.1218583982277472,1.0
2015-10-23,0.6343777441521776,2.1409142820701677,1.0
2015-10-26,0.6343777441521776,2.149712398998687,1.0
2015-10-27,0.6343777441521776,2.1467848752066803,1.0
2015-10-28,0.6343777441521776,2.145845666083551,1.0
2015-10-29,0.6343777441521776,2.138042930486334,1.0
2015-10-30,0.6343777441521776,2.1349469272349477,1.0
2015-11-02,0.6343777441521776,2.1421162152412525,1.0
2015-11-03,0.6343777441521776,2.157137238300629,1.0
2015-11-04,0.6343777441521776,2.162634919548991,1.0
2015-11-05,0.6343777441521776,2.159775903169866,1.0
2015-11-06,0.6343777441521776,2.153846005537925,1.0
2015-11-09,0.6343777441521776,2.139114506137432,1.0
2015-11-10,0.6343777441521776,2.1092061726203317,1.0
2015-11-11,0.6343777441521776,2.1105579878172778,1.0
2015-11-12,0.6343777441521776,2.107238291222849,1.0
2015-11-13,0.6343777441521776,2.0869479133892095,1.0
2015-11-16,0.6343777441521776,2.056491480661796,1.0
2015-11-17,0.6343777441521776,2.079182032930912,1.0
2015-11-18,0.6343777441521776,2.0798847275524612,1.0
2015-11-19,0.6343777441521776,2.1081745577424327,1.0
2015-11-20,0.6343777441521776,2.1097494713718463,1.0
2015-11-23,0.6343777441521776,2.1257865004739904,1.0
2015-11-24,0.6343777441521776,2.13989563684072,1.0
2015-11-25,0.6343777441521776,2.133435899074122,1.0
2015-11-26,0.6343777441521776,2.1564997405886777,1.0
2015-11-27,0.6343777441521776,2.1551680451496598,1.0
2015-11-30,0.6343777441521776,2.116584177792789,1.0
2015-12-01,0.6343777441521776,2.1510626960341344,1.0
2015-12-02,0.6343777441521776,2.136066975820595,1.0
2015-12-03,0.6343777441521776,2.120348805327859,1.0
2015-12-04,0.6343777441521776,2.099976378946456,1.0
2015-12-07,0.6343777441521776,2.0891339486895752,1.0
2015-12-08,0.6343777441521776,2.0755467085659274,1.0
2015-12-09,0.6343777441521776,2.075755054623076,1.0
2015-12-10,0.6343777441521776,2.0806404995769134,1.0
2015-12-11,0.6343777441521776,2.077822929287233,1.0
2015-12-14,0.6343777441521776,2.056573695068659,1.0
2015-12-15,0.6343777441521776,2.0627192094792206,1.0
2015-12-16,0.6343777441521776,2.102206825386017,1.0
2015-12-17,0.6343777441521776,2.1120628994726727,1.0
2015-12-18,0.6343777441521776,2.110051104259743,1.0
2015-12-21,0.6343777441521776,2.116965393760793,1.0
2015-12-22,0.6343777441521776,2.1297393240216103,1.0
2015-12-23,0.6343777441521776,2.1372657306375107,1.0
2015-12-24,0.6343777441521776,2.1285304808355794,1.0
2015-12-28,0.6343777441521776,2.100342573611811,1.0
2015-12-29,0.6343777441521776,2.1035424195964993,1.0
2015-12-30,0.6343777441521776,2.098288381253381,1.0
2017-01-02,0.6343777441521776,2.0987136355284592,1.0
2017-01-03,0.6343777441521776,2.1175999354298924,1.0
2017-01-04,0.6343777441521776,2.119566179706438,1.0
2017-01-05,0.6343777441521776,2.1163866178609942,1.0
2017-01-06,0.6343777441521776,2.124153883937477,1.0
2017-01-09,0.6343777441521776,2.1249537849624547,1.0
2017-01-10,0.6343777441521776,2.1215751477744687,1.0
2017-01-11,0.6343777441521776,2.1530326786427443,1.0
2017-01-12,0.6343777441521776,2.165853078386927,1.0
2017-01-13,0.6343777441521776,2.156022629960627,1.0
