signal_date,sector_code,sector_name,flow_score,rs_score,breadth_score,combined_score,eligible_for_score
2011-09-30,10,음식료,0.22628826414747333,1.6631807913113879,0.6183256980086737,0.8359315844891783,True
2011-09-30,11,에너지/유틸리티,,,,,False
2011-09-30,12,건설/부동산,-2.599638776421221,-1.2508556535269169,-1.3401719879916494,-1.7302221393132624,True
2011-12-29,01,반도체/IT하드웨어,-1.8543448824885227,0.3123813090974938,-0.7700187032757123,-0.7706607588889137,True
2011-12-29,02,자동차/운송장비,0.8916729917807173,-0.8331625734463395,0.47518361007358517,0.177898009469321,True
2011-12-29,03,2차전지/화학/소재,0.26421051079163577,-0.491824367843255,0.008232742567598672,-0.07312703816134018,True
2011-12-29,04,철강금속,-1.0627911667359975,-0.5775644216425776,-1.3926198599503612,-1.0109918161096454,True
2011-12-29,05,조선/기계/산업재,-0.18364951863800955,0.5866460177844962,0.008232742567598672,0.1370764139046951,True
2011-12-29,06,금융,-0.364881610895897,-1.3662962798351512,-0.2719377779359932,-0.6677052228890138,True
2011-12-29,07,헬스케어,-0.3157034341597331,2.2901545018429026,-1.3926198599503612,0.19394373591093608,True
2011-12-29,08,인터넷/게임/SW,-0.25025732437398995,-0.9659074618510212,0.008232742567598672,-0.4026440145524708,True
2011-12-29,09,소비재/유통,-0.25040990664616514,-0.16242014845605235,0.13558297916014037,-0.09241569198069237,True
2011-12-29,10,음식료,1.1831407630853323,0.10999374099027487,0.8487443040783746,0.7139596027179941,True
2011-12-29,11,에너지/유틸리티,,,,,False
2011-12-29,12,건설/부동산,1.943013578280629,1.0979996833592298,2.3429870800975316,1.7946667805791303,True
2012-03-30,01,반도체/IT하드웨어,-1.5894100900946064,0.8336324057977806,-0.7797373500087298,-0.5118383447685185,True
2012-03-30,02,자동차/운송장비,1.0980789498109558,-0.239783916246444,0.2147009685926756,0.3576653340523958,True
2012-03-30,03,2차전지/화학/소재,0.4235570445966045,-0.6415822771708146,-0.5750000491202052,-0.26434176056480513,True
2012-03-30,04,철강금속,-0.01278357753667675,-1.6346826272260295,-0.4872554915965518,-0.7115738987864194,True
2012-03-30,05,조선/기계/산업재,-0.11166966557648017,-0.7195448594137843,0.3901900836399824,-0.1470081471167607,True
2012-03-30,06,금융,1.3323886726904557,0.207343589295593,-0.14977642419788464,0.46331861259605467,True
2012-03-30,07,헬스케어,-0.0732386908592188,2.5011866716621287,2.5838040217313183,1.6705840008447428,True
2012-03-30,08,인터넷/게임/SW,0.4200136602315641,-0.47848614801589967,0.8289128712582498,0.2568134611579714,True
2012-03-30,09,소비재/유통,1.035755137060184,0.2131850487013664,-0.6126048594874852,0.21211177542468843,True
2012-03-30,10,음식료,-0.6040199370917184,-0.2101415451892451,-0.048532703978284616,-0.2875647287530827,True
2012-03-30,11,에너지/유틸리티,,,,,False
2012-03-30,12,건설/부동산,-1.918671503231064,0.16887365780534846,-1.364701066833086,-1.038166304086267,True
2012-06-29,01,반도체/IT하드웨어,-1.951951188161092,-0.3194594530431862,0.9444051626142419,-0.44233515953001207,True
2012-06-29,02,자동차/운송장비,1.1273190706535379,-0.4063049353557601,-1.0591205926188132,-0.11270215244034516,True
2012-06-29,03,2차전지/화학/소재,-0.0106986047692861,-0.42374848395524845,-0.7954987827197272,-0.4099819571480872,True
2012-06-29,04,철강금속,-0.1628666707409263,-0.05473820854104138,-0.4580628660488967,-0.22522258177695478,True
2012-06-29,05,조선/기계/산업재,-0.3921161651393592,0.9484772412205476,0.34334743604432527,0.2999028373751712,True
2012-06-29,06,금융,0.6981728481993752,-0.12620810339827834,1.4452866014225056,0.6724171154078675,True
2012-06-29,07,헬스케어,0.8593588898111937,2.3774714681497837,0.6104842034087326,1.2824381871232367,True
2012-06-29,08,인터넷/게임/SW,0.93330778548216,-0.12122956995932266,-0.0573577150022857,0.2515735001735172,True
2012-06-29,09,소비재/유통,-1.8346819852180343,-0.6686052395985173,-0.0573577150022857,-0.8535483132729457,True
2012-06-29,10,음식료,0.311913687770358,0.5790913243666422,1.1447577381375476,0.6785875834248493,True
2012-06-29,11,에너지/유틸리티,,,,,False
2012-06-29,12,건설/부동산,0.42224233211207335,-1.7847460398856196,-2.060883470235341,-1.1411290593362957,True
2012-09-28,01,반도체/IT하드웨어,1.3864417721872233,2.0127719365436523,0.758394772351563,1.3858694936941462,True
2012-09-28,02,자동차/운송장비,0.793671667757854,-1.0611162979554654,-0.6572028275672215,-0.3082158192549443,True
2012-09-28,03,2차전지/화학/소재,0.13900461753157703,0.16053118695840113,-0.5097447442423481,-0.07006964658412329,True
2012-09-28,04,철강금속,0.9921254874707012,-0.30899381778115836,1.0729720167779595,0.5853678954891675,True
2012-09-28,05,조선/기계/산업재,-0.755081213813387,-1.0100726641195343,-0.5285121366655138,-0.7645553381994783,True
2012-09-28,06,금융,0.42922637132277147,-0.3181252728975543,0.7977169279048628,0.30293934211002665,True
2012-09-28,07,헬스케어,-0.3644601768214845,-0.039470076011961494,-0.3033034275875253,-0.23574456014032377,True
2012-09-28,08,인터넷/게임/SW,-0.5541276509744898,1.1370103617071732,-0.5461755648284932,0.01223571530139674,True
2012-09-28,09,소비재/유통,-1.0753890252043083,1.212496929661483,-1.1290686942068162,-0.33065359658321386,True
2012-09-28,10,음식료,-2.01261847247801,-0.5590389841513411,-1.1290686942068162,-1.2335753836120558,True
2012-09-28,11,에너지/유틸리티,,,,,False
2012-09-28,12,건설/부동산,1.0212066230215535,-1.2259933019536948,2.173992372270348,0.6564018977794023,True
2012-12-28,01,반도체/IT하드웨어,0.2353804196854235,1.917721411550962,-0.6487465867042859,0.5014517481773665,True
2012-12-28,02,자동차/운송장비,-0.035930334101865774,-2.1123223187448215,0.319919104502995,-0.6094445161145641,True
2012-12-28,03,2차전지/화학/소재,0.461299489218159,0.3973881743524169,0.319919104502995,0.3928689226911903,True
2012-12-28,04,철강금속,-1.1566565357806056,-0.3393054117055858,-0.3224591959818333,-0.6061403811560082,True
2012-12-28,05,조선/기계/산업재,-1.0219538844962968,-0.2753285348211915,-0.7229028118684796,-0.6733950770619893,True
2012-12-28,06,금융,0.6329218376318565,0.46831294801225926,0.7787607477064439,0.6266651777835199,True
2012-12-28,07,헬스케어,-1.5334404800971817,0.7414904177416787,-1.0566058251073516,-0.6161852958209515,True
2012-12-28,08,인터넷/게임/SW,-0.33629921061596557,-1.1847584322839455,-0.2700201510442964,-0.5970259313147358,True
2012-12-28,09,소비재/유통,-0.11884462109196012,0.08119811194480353,0.044614118580925656,0.002322536477923023,True
2012-12-28,10,음식료,0.6180905809686749,-0.22503423220607394,-1.0566058251073516,-0.22118315878158357,True
2012-12-28,11,에너지/유틸리티,,,,,False
2012-12-28,12,건설/부동산,2.255432738679759,0.5306378661594979,2.614127320520239,1.800065975119832,True
2013-03-29,01,반도체/IT하드웨어,-1.1785925014028147,-0.11937410191494482,1.0409829592992685,-0.08566121467283032,True
2013-03-29,02,자동차/운송장비,-0.6837425168064398,-0.041421465595689225,0.199987228560048,-0.17505891794736037,True
2013-03-29,03,2차전지/화학/소재,-1.5538403376910654,-1.3796796364843122,-1.2016723226719859,-1.3783974322824546,True
2013-03-29,04,철강금속,-0.4102602145645581,-1.2832749518189357,-1.2016723226719859,-0.9650691630184932,True
2013-03-29,05,조선/기계/산업재,0.7349442534713373,-0.7643917290442482,-0.500842547055969,-0.1767633408762933,True
2013-03-29,06,금융,-0.7991221840210346,-0.07499262641624087,-0.8718700753232721,-0.5819949619201825,True
2013-03-29,07,헬스케어,0.3368379714562669,2.4703259901349863,1.6016467797920821,1.469603580461112,True
2013-03-29,08,인터넷/게임/SW,0.339539233045636,0.1912689483290038,0.8006984648023483,0.44383554872566267,True
2013-03-29,09,소비재/유통,1.6135597295645872,0.8015733924164281,1.134426929381404,1.1831866837874732,True
2013-03-29,10,음식료,1.596748630060472,0.245237224431654,-1.2016723226719859,0.21343784394004675,True
2013-03-29,11,에너지/유틸리티,,,,,False
2013-03-29,12,건설/부동산,0.00392793688761404,-0.04527104403770144,0.199987228560048,0.0528813738033202,True
2013-06-28,01,반도체/IT하드웨어,-1.59245647742164,-1.0690403099124564,0.8013460426646536,-0.6200502482231475,True
2013-06-28,02,자동차/운송장비,0.7086280758857123,1.7843162053168327,2.2191909874633824,1.5707117562219757,True
2013-06-28,03,2차전지/화학/소재,-0.13261298423504161,-0.5335448197631305,-0.0670839860245678,-0.24441393000757997,True
2013-06-28,04,철강금속,0.40444535341707927,-0.7444588594257829,-1.1836368800535668,-0.5078834620207568,True
2013-06-28,05,조선/기계/산업재,1.0179007550963375,0.6088613978696134,0.4404400567158862,0.6890674032272791,True
2013-06-28,06,금융,-0.6812957567001444,0.21582719916029977,-0.7582833966139482,-0.4079173180512643,True
2013-06-28,07,헬스케어,0.1993164049172462,0.483958826209283,-1.1836368800535668,-0.16678721630901253,True
2013-06-28,08,인터넷/게임/SW,-0.4887805160202389,1.4591733784440164,0.30510031198509857,0.4251643914696253,True
2013-06-28,09,소비재/유통,-1.1849418047358455,0.16678855008509702,0.6028477503928316,-0.13843516808597234,True
2013-06-28,10,음식료,-0.3634200078219998,-0.859556620080992,0.007352873577365536,-0.4052079181085421,True
2013-06-28,11,에너지/유틸리티,,,,,False
2013-06-28,12,건설/부동산,2.1132169576185347,-1.5123249479027807,-1.1836368800535668,-0.19424829011260428,True
2013-09-30,01,반도체/IT하드웨어,1.614968059682656,-1.4354361840960872,-0.6020989758665679,-0.140855700093333,True
2013-09-30,02,자동차/운송장비,1.4854709970467024,0.4800833733954756,0.32112762003141787,0.7622273301578653,True
2013-09-30,03,2차전지/화학/소재,-0.3685654953624935,0.6445419490725698,1.1650144303444203,0.4803302946848322,True
2013-09-30,04,철강금속,1.409336567317109,-0.47539341294328186,-0.717502300353816,0.0721469513400037,True
2013-09-30,05,조선/기계/산업재,-1.2316967373251544,2.268178877316422,-1.1069885204982788,-0.023502126835670396,True
2013-09-30,06,금융,0.03532451456295979,-0.2716515228862103,-0.15824003553099777,-0.1315223479514161,True
2013-09-30,07,헬스케어,-1.014910172141225,-0.8731081998346573,-0.025082353430326942,-0.6377002418020697,True
2013-09-30,08,인터넷/게임/SW,-0.1895812086193281,-0.6533633771709065,-0.4578448202575076,-0.4335964686825808,True
2013-09-30,09,소비재/유통,-0.9984337058647988,0.441139615312936,-0.27237519161728735,-0.27655642738971675,True
2013-09-30,10,음식료,-0.6925061350562768,-0.9161824291199773,-0.717502300353816,-0.7753969548433567,True
2013-09-30,11,에너지/유틸리티,,,,,False
2013-09-30,12,건설/부동산,-0.04940668424015093,0.7911913109537175,2.571492447532758,1.1044256914154416,True
2013-12-30,01,반도체/IT하드웨어,1.600552521828793,-1.1796636946685461,1.116516085945911,0.5124683043687193,True
2013-12-30,02,자동차/운송장비,-1.2005860848131336,-1.2194280824724923,-1.2746229946521204,-1.2315457206459153,True
2013-12-30,03,2차전지/화학/소재,0.013841261294358908,0.43265977168146774,0.053787605680119234,0.16676287955198196,True
2013-12-30,04,철강금속,-0.7070923161779915,0.7105961506750303,-1.2746229946521204,-0.42370638671836053,True
2013-12-30,05,조선/기계/산업재,0.16411412599265235,-0.658206052979904,0.4965911391241991,0.0008330707123158273,True
2013-12-30,06,금융,0.5151299416502968,1.3291195483906977,1.714300856095419,1.1861834487121377,True
2013-12-30,07,헬스케어,,,,,False
2013-12-30,08,인터넷/게임/SW,0.6068848002811664,1.2365625446409296,0.6007802058169238,0.8147425169130066,True
2013-12-30,09,소비재/유통,0.47681189304953475,0.9285198969632177,-0.47757663445277654,0.30925171851999195,True
2013-12-30,10,음식료,-2.063127344857521,-0.24704951661566416,0.31946972574656735,-0.663569045242206,True
2013-12-30,11,에너지/유틸리티,,,,,False
2013-12-30,12,건설/부동산,0.5934712017518443,-1.3331105656147362,-1.2746229946521204,-0.6714207861716708,True
2014-03-31,01,반도체/IT하드웨어,0.6435372063960003,-0.25806293330086305,1.1656949640341165,0.517056412376418,True
2014-03-31,02,자동차/운송장비,-0.18146298618909126,-0.020009374222694064,-0.5293425112076591,-0.24360495720648145,True
2014-03-31,03,2차전지/화학/소재,-0.25528461449636103,-1.2553035453551717,-0.9060175057058315,-0.8055352218524549,True
2014-03-31,04,철강금속,-0.4568741841998668,-0.859886430179163,-1.6593674947021761,-0.9920427030270687,True
2014-03-31,05,조선/기계/산업재,0.7174353759545926,1.6453728462014587,0.6006824722868582,0.9878302314809698,True
2014-03-31,06,금융,0.943356089672051,-0.6320633706239382,-0.5293425112076591,-0.07268326405318211,True
2014-03-31,07,헬스케어,-0.29176444675024116,2.185025076288811,0.22400747778868557,0.7057560357757517,True
2014-03-31,08,인터넷/게임/SW,-1.4007486612025823,-0.3572178803244848,-0.40378417970826835,-0.7205835737451118,True
2014-03-31,09,소비재/유통,0.6014088786142593,-0.692476209398373,0.4594293493500434,0.12278733952197658,True
2014-03-31,10,음식료,1.6310648987245162,0.345551990748601,2.1073824502795473,1.3613331132508881,True
2014-03-31,11,에너지/유틸리티,,,,,False
2014-03-31,12,건설/부동산,-1.950667556523277,-0.10093016983418293,-0.5293425112076591,-0.8603134125217063,True
2014-06-30,01,반도체/IT하드웨어,-0.3079593943951545,-0.14407003791289757,0.9568188222639362,0.16826312998529472,True
2014-06-30,02,자동차/운송장비,-0.49485487259611594,-0.7181523987883944,-1.0057773568076203,-0.7395948760640435,True
2014-06-30,03,2차전지/화학/소재,-1.3594862037842472,0.5596686555468681,-0.30685598302061123,-0.3688911770859968,True
2014-06-30,04,철강금속,0.35939064102780366,0.5887127888920825,0.097519954670444,0.3485411281967767,True
2014-06-30,05,조선/기계/산업재,-0.22191721347740515,0.05768813242280112,-0.7936047969079926,-0.3192779593208655,True
2014-06-30,06,금융,1.9403578720891501,0.12055057302935698,0.097519954670444,0.7194761332629837,True
2014-06-30,07,헬스케어,-0.7473118044752926,-2.8472789311119113,-1.4301224766068756,-1.6749044040646932,True
2014-06-30,08,인터넷/게임/SW,-0.43081640919804126,0.5024531281927482,-0.5814322370083649,-0.169931839337886,True
2014-06-30,09,소비재/유통,-0.35025658418699873,0.2740932724461012,0.097519954670444,0.007118880976515492,True
2014-06-30,10,음식료,1.9685958674397275,0.9779379596656803,2.388983601586423,1.7785058095639437,True
2014-06-30,11,에너지/유틸리티,,,,,False
2014-06-30,12,건설/부동산,-0.3557418984434251,0.6283968576175647,0.4794305624897738,0.25069517388797113,True
2014-09-30,01,반도체/IT하드웨어,1.4229984360049974,-1.336192921263338,0.39089567932374514,0.15923373135513483,True
2014-09-30,02,자동차/운송장비,-0.4853099849580654,-2.0079157278925974,-1.044154971044659,-1.179126894631774,True
2014-09-30,03,2차전지/화학/소재,-0.005704185673358301,-0.5147870476233667,0.2805071677569449,-0.07999468851326003,True
2014-09-30,04,철강금속,1.5375105709622137,0.11395817468709088,-1.044154971044659,0.20243792486821519,True
2014-09-30,05,조선/기계/산업재,-0.24874019978405787,1.5535080380805775,-0.32662964586045684,0.32604606414535425,True
2014-09-30,06,금융,0.41996082007593233,0.46283870976312463,-0.22412602797699946,0.21955783395401918,True
2014-09-30,07,헬스케어,,,,,False
2014-09-30,08,인터넷/게임/SW,-0.8109289790698635,1.0102489955999574,-0.13780719186461426,0.020504274888493212,True
2014-09-30,09,소비재/유통,-1.018980190838986,0.4745819017871297,0.7496583419158461,0.06842001762132999,True
2014-09-30,10,음식료,-1.6529426703837404,0.15123456186527637,2.3999665898395106,0.2994194937736822,True
2014-09-30,11,에너지/유틸리티,,,,,False
2014-09-30,12,건설/부동산,0.8421363836649282,0.09252531499614589,-1.044154971044659,-0.036497757461194956,True
2014-12-30,01,반도체/IT하드웨어,-0.28507755149907954,1.525567358285857,-0.2566063308030119,0.32796115866125525,True
2014-12-30,02,자동차/운송장비,-0.6366879179616621,-0.4284191406362381,-0.18537440938957278,-0.4168271559958243,True
2014-12-30,03,2차전지/화학/소재,0.7200336840532966,0.28707709739762166,0.13516923697090286,0.38076000614060695,True
2014-12-30,04,철강금속,-1.7648894273344,-0.779132439495881,-0.826461702110524,-1.1234945229802684,True
2014-12-30,05,조선/기계/산업재,1.539100926680875,1.6411618647074029,2.437255424468864,1.8725060719523807,True
2014-12-30,06,금융,0.5211272281131901,-0.7571344719583827,-0.826461702110524,-0.3541563153185722,True
2014-12-30,07,헬스케어,,,,,False
2014-12-30,08,인터넷/게임/SW,0.7216892585425737,-0.7377475078623292,0.07860271114258367,0.020848153940942717,True
2014-12-30,09,소비재/유통,-0.5068366959548833,1.0502421658603593,1.0968001760523298,0.5467352153192686,True
2014-12-30,10,음식료,-1.2529513690660756,-1.2632903032312188,-0.826461702110524,-1.1142344581359394,True
2014-12-30,11,에너지/유틸리티,,,,,False
2014-12-30,12,건설/부동산,0.9444918644261653,-0.5383246230671915,-0.826461702110524,-0.1400981535838501,True
2015-03-31,01,반도체/IT하드웨어,0.13528896746870236,-0.4229510565749957,0.2754484610956291,-0.004071209336888075,True
2015-03-31,02,자동차/운송장비,0.6130736560044792,-0.7002431424146195,-1.3676060066207978,-0.484925164343646,True
2015-03-31,03,2차전지/화학/소재,1.9587295200461894,0.33362070087354945,0.9326702481822001,1.0750068230339795,True
2015-03-31,04,철강금속,-0.180439907112611,-0.804463712739016,-1.3676060066207978,-0.7841698754908082,True
2015-03-31,05,조선/기계/산업재,0.6746567587584448,-0.32072057019541456,1.1882564987158664,0.5140642290929655,True
2015-03-31,06,금융,-1.3658755855936855,-0.5417207871049967,-0.4596022218301408,-0.7890661981762744,True
2015-03-31,07,헬스케어,-1.468673352297558,2.962547559960243,1.5077393118829492,1.0005378398485447,True
2015-03-31,08,인터넷/게임/SW,1.1800212912516943,-0.39413629717692683,-0.13531515583347764,0.21685661274709658,True
2015-03-31,09,소비재/유통,-0.32240481989364317,-0.41191904500300686,0.7235542250182911,-0.003589879959452961,True
2015-03-31,10,음식료,-0.531769473052327,0.2709880968360542,-1.3676060066207978,-0.5427957942790235,True
2015-03-31,11,에너지/유틸리티,,,,,False
2015-03-31,12,건설/부동산,-0.6926070555796849,0.028998253539129236,0.07006665263107581,-0.1978473831364933,True
2015-06-30,01,반도체/IT하드웨어,-0.236867214351991,-0.9856980787283736,-0.9999104420050785,-0.740825245028481,True
2015-06-30,02,자동차/운송장비,0.799086632023758,-0.8088460347248583,0.009559373250526583,-6.66764835245779e-05,True
2015-06-30,03,2차전지/화학/소재,0.7109495018498851,0.23022782177324996,2.0915908672152126,1.0109227302794492,True
2015-06-30,04,철강금속,1.5998466692677433,-0.6313885197532165,-0.9999104420050785,-0.010484097496850567,True
2015-06-30,05,조선/기계/산업재,0.022330536688589895,-0.20256756303896328,-0.9999104420050785,-0.39338248945181725,True
2015-06-30,06,금융,0.23210478981234237,-0.38477618168488337,-0.41105304977264223,-0.18790814721506108,True
2015-06-30,07,헬스케어,0.004324792896130236,2.9257956663086007,0.7666617346922305,1.232260731298987,True
2015-06-30,08,인터넷/게임/SW,0.9267733539996706,-0.13476086475797172,0.009559373250526583,0.2671906208307418,True
2015-06-30,09,소비재/유통,-0.6588033169169316,0.3177268063285732,-0.9999104420050785,-0.446995650864479,True
2015-06-30,10,음식료,-1.9385564513319842,-0.18509565992211022,1.3555191269246667,-0.2560443281098092,True
2015-06-30,11,에너지/유틸리티,,,,,False
2015-06-30,12,건설/부동산,-1.461189293937213,-0.1406173918000464,0.1778043424597941,-0.4746674477591551,True
