entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2023-02-02,2023-02-01,2023-03-03,307950,116600.0,113900.0,1.2214126867844818e-06,0.14241671927907057,9.257086753139587e-05,0.00036866509831559406,time_cap
2023-02-06,2023-02-03,2023-03-07,042660,24400.0,23450.0,5.874768233976576e-06,0.14334434490902845,9.317382419086849e-05,0.0003650727849798894,time_cap
2023-02-06,2023-02-03,2023-03-07,298020,432500.0,448500.0,3.314320113503548e-07,0.14334434490902845,9.317382419086849e-05,0.0003939152312901804,time_cap
2023-02-06,2023-02-03,2023-03-07,298050,409500.0,438000.0,3.5004724031508777e-07,0.14334434490902845,9.317382419086849e-05,0.00040629983183372234,time_cap
2023-03-06,2023-03-03,2023-03-08,204320,51900.0,47900.0,2.842176597483523e-06,0.14750896540939484,9.588082751610665e-05,0.000360771686401571,vol_stop
2023-02-07,2023-02-06,2023-03-08,008730,44150.0,46150.0,3.2728238977046925e-06,0.14449517508366216,9.392186380438041e-05,0.0004002581806295396,time_cap
2023-03-08,2023-03-07,2023-03-10,006400,786000.0,722000.0,1.8197077445807318e-07,0.14302902872404552,9.296886867062959e-05,0.0003481646827706314,vol_stop
2023-03-08,2023-03-07,2023-03-15,010060,99700.0,92500.0,1.4345940694488017e-06,0.14302902872404552,9.296886867062959e-05,0.00035165487127363746,vol_stop
2023-03-08,2023-03-07,2023-03-22,051910,727000.0,687000.0,1.9673869150487692e-07,0.14302902872404552,9.296886867062959e-05,0.00035817262481920367,vol_stop
2023-03-22,2023-03-21,2023-03-31,207940,810000.0,782000.0,1.6918793185867211e-07,0.13704222480552442,8.907744612359087e-05,0.00035060815119072625,vol_stop
2023-03-08,2023-03-07,2023-04-05,323410,25700.0,24250.0,5.565331856966752e-06,0.14302902872404552,9.296886867062959e-05,0.0003576421384583259,time_cap
2023-03-09,2023-03-08,2023-04-06,051600,36450.0,35650.0,3.800406315422702e-06,0.13852481019715748,9.004112662815237e-05,0.0003590338856337712,time_cap
2023-03-10,2023-03-09,2023-04-07,017670,46900.0,47600.0,2.9206006343257045e-06,0.13697616974987553,8.90345103374191e-05,0.00036840456401384433,time_cap
2023-03-15,2023-03-14,2023-04-12,009540,73700.0,78900.0,1.866784323606484e-06,0.13758200464979786,8.942830302236862e-05,0.00039031660030126164,time_cap
2023-04-06,2023-04-05,2023-04-25,008770,82500.0,78400.0,1.6611552164925232e-06,0.13704530536063317,8.907944848441156e-05,0.00034512160777848666,vol_stop
2023-03-31,2023-03-30,2023-04-28,047810,47050.0,54800.0,2.9148213266586466e-06,0.13714234341928933,8.914252322253806e-05,0.00042329035305736865,time_cap
2023-04-07,2023-04-06,2023-05-09,000720,38450.0,40750.0,3.5562975933668925e-06,0.136739642464957,8.888076760222205e-05,0.0003840356863637073,time_cap
2023-04-10,2023-04-07,2023-05-10,352820,218500.0,279500.0,6.231234710767331e-07,0.13615247843026618,8.849911097967301e-05,0.00046153197693975934,time_cap
2023-04-13,2023-04-12,2023-05-15,000100,58300.0,57600.0,2.439568465797325e-06,0.14222684155598406,9.244744701138963e-05,0.0003723757306193037,time_cap
2023-05-02,2023-04-28,2023-05-18,267270,66800.0,59200.0,2.1953234821371344e-06,0.14664760860676057,9.532094559439437e-05,0.00034440234787767366,vol_stop
2023-04-25,2023-04-24,2023-05-25,009540,87000.0,97400.0,1.6932123721356446e-06,0.14730947637580108,9.57511596442707e-05,0.0004370350453719312,time_cap
2023-05-10,2023-05-09,2023-05-30,035420,211000.0,205000.0,6.896994540162574e-07,0.1455265847974303,9.45922801183297e-05,0.0003746792283943318,vol_stop
2023-05-11,2023-05-10,2023-06-12,298050,421000.0,464000.0,3.454680395632471e-07,0.14544204465612703,9.453732902648258e-05,0.0004247875014469686,time_cap
2023-05-16,2023-05-15,2023-06-15,017670,49950.0,48500.0,2.893900780099202e-06,0.14455034396595515,9.395772357787085e-05,0.00037193859776224995,vol_stop
2023-05-18,2023-05-17,2023-06-19,323410,25000.0,25150.0,5.828399481475655e-06,0.14570998703689136,9.471149157397939e-05,0.0003884482544416487,time_cap
2023-06-20,2023-06-19,2023-06-27,034220,17250.0,16110.0,9.008512132857856e-06,0.15539683429179801,0.00010100794228966871,0.0003845868957199012,vol_stop
2023-05-26,2023-05-25,2023-06-27,010140,6110.0,6690.0,2.406932005768554e-05,0.14706354555245865,9.559130460909813e-05,0.0004267129406426781,time_cap
2023-05-30,2023-05-26,2023-06-28,329180,120300.0,128500.0,1.241360662153992e-06,0.14933568765712524,9.706819697713141e-05,0.00042271433947998815,time_cap
2023-06-13,2023-06-12,2023-07-05,259960,204500.0,183100.0,7.478611579334173e-07,0.15293760679738383,9.940944441829948e-05,0.0003628734517466631,vol_stop
2023-07-05,2023-07-04,2023-07-10,015760,20600.0,19500.0,7.513706566158206e-06,0.15478235526285905,0.00010060853092085838,0.0003882707868062253,vol_stop
2023-06-15,2023-06-14,2023-07-13,003490,23400.0,25550.0,6.529459603513002e-06,0.15278935472220426,9.931308056943276e-05,0.00044209338610485665,time_cap
2023-06-27,2023-06-26,2023-07-25,000270,85500.0,84600.0,1.7703322783934362e-06,0.1513634098026388,9.838621637171521e-05,0.0003968907934930245,time_cap
