rebalance_period_end,available_date,ticker,sector,trailing_4q_net_income,trailing_4q_op_income,trailing_4q_cfo,trailing_4q_capex,trailing_4q_revenue,latest_equity,latest_ltd,latest_assets,roic,fcf_margin,leverage,z_roic,z_fcf_margin,z_leverage,quality_score,rank
2015-06-30,2015-08-04,AEP,Electric Services,1705800000.0,2433100000.0,4022000000.0,24000000.0,17347600000.0,17442000000.0,1817000000.0,4225000000.0,0.1263357391349499,0.23046415642509627,0.10417383327600045,-0.31566963413078475,0.07368096473912619,-0.5264567225057234,0.28446805311406487,26
2015-06-30,2015-08-04,TXN,Semiconductors & Related Devices,2458000000.0,3453000000.0,1880000000.0,387000000.0,12425000000.0,10205000000.0,1750000000.0,8060000000.0,0.2888331242158093,0.1201609657947686,0.17148456638902498,0.00507307033333485,-0.16106397268575826,-0.43178272636502624,0.2757918240126028,27
2015-06-30,2015-08-04,PEP,Beverages,5676000000.0,7553000000.0,463000000.0,1244000000.0,60711000000.0,16464000000.0,2200000000.0,23069000000.0,0.40468281183026145,-0.012864225593385055,0.13362487852283772,0.23374100919458388,-0.444165395680857,-0.4850331929275104,0.2746088064412373,28
2015-06-30,2015-08-04,QCOM,Radio & Tv Broadcasting & Communications Equipment,5458000000.0,7366000000.0,8899000000.0,1027000000.0,25894000000.0,33196000000.0,9913000000.0,25928000000.0,0.17086919204806422,0.30400865065266086,0.2986203157006868,-0.22776803424122258,0.2301968152484193,-0.2529635561820785,0.25539233718927523,29
2015-06-30,2015-08-04,ELV,Hospital & Medical Service Plans,3032200000.0,5320800000.0,5218000000.0,455800000.0,75827100000.0,23062600000.0,624900000.0,33202200000.0,0.22462480211081795,0.06280340406002603,0.027095817470710153,-0.12166343604681645,-0.28313113287689856,-0.6348686121612622,0.2300740432375472,30
2015-06-30,2015-08-04,CRM,Services-Prepackaged Software,-241836000.0,-184555000.0,1782060000.0,288115000.0,5151599000.0,4235203000.0,0.0,2604825000.0,-0.04357642360944682,0.2899963681179378,0.0,-0.6510478715889871,0.20037616937229738,-0.6729794631357062,0.2223077609190165,31
2015-06-30,2015-08-04,UNP,"Railroads, Line-Haul Operating",4795000000.0,7600000000.0,6759000000.0,-1545000000.0,22667000000.0,20990000000.0,11480000000.0,4983000000.0,0.23406221127194332,0.36634755371244543,0.5469271081467365,-0.1030355662139107,0.3628651615970656,0.09628529645294628,0.16354429893020864,32
2015-06-30,2015-08-04,COST,Retail-Variety Stores,2288000000.0,3460000000.0,3833000000.0,2324000000.0,112625000000.0,10814000000.0,1200000000.0,17634000000.0,0.28799733644081904,0.013398446170921199,0.1109672646569262,0.0034233648246890687,-0.38827372831663765,-0.5169016149234023,0.1320512514314537,33
2015-06-30,2015-08-04,JNJ,Pharmaceutical Preparations,15661000000.0,18016000000.0,11867000000.0,2261000000.0,72558000000.0,71131000000.0,14085000000.0,61001000000.0,0.21141569658280135,0.13239063921276772,0.1980149301992099,-0.14773600471307397,-0.13503703815349785,-0.3944671981451929,0.11169415527862109,34
2015-06-30,2015-08-04,ABT,Pharmaceutical Preparations,4260000000.0,2714000000.0,3022930000.0,1217330000.0,20156000000.0,23126000000.0,32000000.0,21131000000.0,0.11719492184126436,0.089581266124231,0.001383723947072559,-0.33371208114204093,-0.22614304831911908,-0.6710332255957738,0.11117809613461382,35
2015-06-30,2015-08-04,APD,Industrial Inorganic Chemicals,999700000.0,1366000000.0,1735500000.0,1536900000.0,9980700000.0,7731300000.0,84900000.0,3102300000.0,0.17476523118651008,0.01989840391956476,0.010981335609793955,-0.22007790353948012,-0.3744406545292852,-0.6575339780390632,0.06301541997029791,36
2015-06-30,2015-08-04,DHR,"Industrial Instruments For Measurement, Display, and Control",2502600000.0,3387100000.0,3347100000.0,484200000.0,20500000000.0,24172000000.0,3052700000.0,9654500000.0,0.12441275753268172,0.13965365853658537,0.12629074962766837,-0.31946527871570735,-0.11958003272199291,-0.4953488032113967,0.056303491773696424,37
2015-06-30,2015-08-04,LRCX,"Special Industry Machinery, NEC",678811000.0,737430000.0,529248000.0,125346000.0,4814406000.0,5097055000.0,516600000.0,6060967000.0,0.13136361247707598,0.08389446174668277,0.10135264383060415,-0.30574545170376227,-0.23824558615258112,-0.5304247862351309,-0.0135662516212125,38
2015-06-30,2015-08-04,NEE,Electric Services,2519000000.0,3469000000.0,4115000000.0,2992000000.0,14233000000.0,21601000000.0,2768000000.0,6346000000.0,0.14235298945381428,0.07890114522588351,0.1281422156381649,-0.28405425654920125,-0.24887225767059776,-0.4927446763830935,-0.04018183783670548,39
2015-06-30,2015-08-04,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",9985000000.0,15293000000.0,10614000000.0,3173000000.0,82697000000.0,63380000000.0,17364000000.0,31562000000.0,0.1894010700485485,0.08997908025684125,0.2739665509624487,-0.19118920150667298,-0.2252964286235991,-0.28763960738125893,-0.12884602274901313,40
2015-06-30,2015-08-04,MRK,Pharmaceutical Preparations,13174000000.0,17174000000.0,9140000000.0,1090000000.0,41105000000.0,47917000000.0,25506000000.0,32927000000.0,0.2339049071816733,0.19583992215058996,0.5322954275100695,-0.10334605822159049,-5.604631232363468e-06,0.07570552243976324,-0.17905718529258607,41
2015-06-30,2015-08-04,AMZN,Retail-Catalog & Mail-Order Houses,668000000.0,1450000000.0,4712000000.0,4309000000.0,67667000000.0,11768000000.0,1259000000.0,26391000000.0,0.11130728486988563,0.005955635686523712,0.10698504418762747,-0.34533329341055385,-0.40411336152616684,-0.5225026937990211,-0.22694396113769955,42
2015-06-30,2015-08-04,AMAT,Semiconductors & Related Devices,1182000000.0,1513000000.0,629000000.0,183000000.0,9343000000.0,8351000000.0,1947000000.0,7447000000.0,0.1469217323752185,0.047736273145670555,0.23314573105017364,-0.27503632090744734,-0.31519668495613684,-0.34505496995568635,-0.24517803590789783,43
2015-06-30,2015-08-04,SYK,Surgical & Medical Instruments & Apparatus,1017000000.0,1088000000.0,1953000000.0,209000000.0,9708000000.0,8505000000.0,3242000000.0,8936000000.0,0.09261939218523878,0.1796456530696333,0.3811875367430923,-0.3822200730804311,-0.03446990852241729,-0.13683098111131003,-0.27985900049153833,44
2015-06-30,2015-08-04,NVDA,Semiconductors & Related Devices,546563000.0,659461000.0,563442000.0,153590000.0,4485331000.0,4556000000.0,1391000000.0,5832000000.0,0.11088969228182277,0.09137608796318487,0.3053116769095698,-0.3461575514501082,-0.22232334611588833,-0.24355201249554545,-0.32492888507045103,45
2015-06-30,2015-08-04,PFE,Pharmaceutical Preparations,9082000000.0,11735000000.0,8697000000.0,987000000.0,48108000000.0,67587000000.0,29370000000.0,49443000000.0,0.12103303526305476,0.16026440508855075,0.43455102312574906,-0.3261362861325858,-0.07571667408319945,-0.06177408795041519,-0.34007887226537004,46
2015-06-30,2015-08-04,CVX,Petroleum Refining,16380000000.0,25244000000.0,24837000000.0,30233000000.0,191849000000.0,157001000000.0,29960000000.0,41270000000.0,0.13502281224426485,-0.028126286819321444,0.19082681002031834,-0.29852280237362927,-0.4766457943618371,-0.4045774440242942,-0.37059115271117227,47
2015-06-30,2015-08-04,UNH,Hospital & Medical Service Plans,5413000000.0,9236000000.0,8316000000.0,1318000000.0,-27144000000.0,33020000000.0,2693000000.0,27566000000.0,0.25861731022316803,-0.2578101974653699,0.08155663234403392,-0.0545679010752944,-0.9654542769088956,-0.5582683028394404,-0.46175387514474964,48
2015-06-30,2015-08-04,BMY,Pharmaceutical Preparations,1607000000.0,2425000000.0,1202000000.0,492000000.0,11527000000.0,15291000000.0,6615000000.0,13056000000.0,0.11070026476764357,0.06159451722043897,0.4326074161271336,-0.34653144973264066,-0.28570386050055996,-0.06450781306342167,-0.5677274971697789,49
2015-06-30,2015-08-04,MCD,Retail-Eating  Places,4819600000.0,7378700000.0,6596900000.0,-95800000.0,15286000000.0,11403300000.0,14291800000.0,3592800000.0,0.28716370047207446,0.4378320031401282,1.2533038681785098,0.00177790662226536,0.5149968679589658,1.0898194263046077,-0.5730446517233765,50
2015-06-30,2015-08-04,RTX,Aircraft Engines & Engine Parts,5967000000.0,8240000000.0,5377000000.0,1163000000.0,45188000000.0,31938000000.0,19679000000.0,30669000000.0,0.15963732878702752,0.09325484641940338,0.6161625649696286,-0.24993785683081968,-0.21832501176380636,0.19366645795423953,-0.6619293265488656,51
2015-06-30,2015-08-04,WMT,Retail-Variety Stores,17204000000.0,23983000000.0,20713000000.0,9703000000.0,478490000000.0,79990000000.0,44908000000.0,62133000000.0,0.1920206888821278,0.023009885264059855,0.5614201775221903,-0.18601851135107897,-0.3678188651745231,0.11667011074124982,-0.6705074872668518,52
2015-06-30,2015-08-04,BX,Investment Advice,5598826000.0,5611052000.0,2854255000.0,29828000.0,8877316000.0,7458786000.0,9569543000.0,32406601000.0,0.32951277838242377,0.31816226886595,1.2829893497413654,0.08536791500158854,0.26031824875209125,1.1315726956115602,-0.7858865318578804,53
2015-06-30,2015-08-04,FDX,Air Courier Services,1110000000.0,1754000000.0,3674000000.0,3374000000.0,47644000000.0,14993000000.0,7200000000.0,10941000000.0,0.07903392961744694,0.0062967005289228445,0.4802241045821383,-0.40903550769940267,-0.4033875144801359,0.0024660850139057665,-0.8148891071934443,54
2015-06-30,2015-08-04,T,Telephone Communications (No Radiotelephone),7098000000.0,9760000000.0,31581000000.0,18077000000.0,131684000000.0,87104000000.0,60314000000.0,27410000000.0,0.06620629773840372,0.10254852525743446,0.6924366274797943,-0.4343551110807564,-0.19854639933370732,0.30094756998131134,-0.9338490803957751,55
2015-06-30,2015-08-04,UPS,Trucking & Courier Services (No Air),2084000000.0,3151000000.0,9056000000.0,1568000000.0,57897000000.0,1847000000.0,3163000000.0,13915000000.0,0.628942115768463,0.12933312606870823,1.7125067677314565,0.6763914285264846,-0.14154397351571638,1.7356981967389224,-1.2008507417281542,56
2015-06-30,2015-08-04,NFLX,Services-Video Tape Rental,198240000.0,220341000.0,-310827000.0,18879000.0,5903615000.0,2032075000.0,2400000000.0,5600510000.0,0.04971508830513924,-0.05584815405476136,1.1810587699765018,-0.4669060048128457,-0.5356428909308194,0.9882051393694724,-1.9907540351131374,57
2015-06-30,2015-08-04,CAT,Construction Machinery & Equip,3482000000.0,4857000000.0,4906000000.0,2631000000.0,49379000000.0,17161000000.0,27784000000.0,38227000000.0,0.10806541328290133,0.046072216934324305,1.6190198706369092,-0.35173220659809423,-0.31873809449263085,1.6042068620676275,-2.2746771631583527,58
2015-06-30,2015-08-04,FCX,Metal Mining,-4556000000.0,-4560000000.0,3550000000.0,7229000000.0,19721000000.0,20031000000.0,19754000000.0,8854000000.0,-0.11461606132964686,-0.1865524060646012,0.9861714342768708,-0.7912682543058543,-0.813804939407232,0.714091903417695,-2.3191650971307816,59
2015-06-30,2015-08-04,INTU,Services-Prepackaged Software,-1694000000.0,-2480000000.0,947000000.0,116000000.0,-3041000000.0,2321000000.0,499000000.0,2867000000.0,-0.8794326241134752,-0.27326537323248934,0.21499353726841877,-2.3008884407732872,-0.9983456579071307,-0.37058642154682214,-2.9286476771335956,60
2015-06-30,2015-08-04,SPGI,"Services-Consumer Credit Reporting, Collection Agencies",290000000.0,385000000.0,-1256000000.0,68000000.0,5140000000.0,815000000.0,1494000000.0,3213000000.0,0.1667388479861412,-0.25758754863813227,1.8331288343558283,-0.2359206437378572,-0.9649804403433445,1.905355731903533,-3.106256815984735,61
2015-06-30,2015-08-04,VRTX,Pharmaceutical Preparations,-817219000.0,-815361000.0,-445805000.0,48846000.0,462998000.0,1048216000.0,105000000.0,1294689000.0,-0.7070323339253011,-1.0683653061136333,0.10017019392949544,-1.960599055206631,-2.6904606631406787,-0.5320879274935415,-4.118971790853768,62
2015-06-30,2015-08-04,DE,Farm Machinery & Equipment,2536200000.0,3797800000.0,-3732500000.0,-339700000.0,27741000000.0,8176000000.0,23622800000.0,59594000000.0,0.11943217983068544,-0.12230272881294835,2.8892857142857142,-0.32929610744650234,-0.6770701234892107,3.39086313540416,-4.397229366339873,63
2015-06-30,2015-08-04,TSLA,Motor Vehicles & Passenger Car Bodies,-360707000.0,-386417000.0,-72292000.0,679925000.0,3203673000.0,825997000.0,2959795000.0,2921417000.0,-0.10207031976400183,-0.23479830806702182,3.5832999393460265,-0.7665050553333258,-0.9164808564124053,4.367009093503004,-6.049995005248735,64
2015-09-30,2015-11-04,ADBE,Services-Prepackaged Software,541183000.0,749403000.0,1071082000.0,176217000.0,108484000.0,6841332000.0,1900000000.0,4525888000.0,0.08573098470576337,8.248820102503595,0.2777236947424858,-0.47254292624395206,4.457046595500326,-0.12938437296733998,4.113888042223714,1
2015-09-30,2015-11-04,LMT,Guided Missiles & Space Vehicles & Parts,3622000000.0,5023000000.0,5600000000.0,458000000.0,31083000000.0,2813000000.0,952000000.0,15055000000.0,1.3341301460823374,0.16542804748576392,0.33842872378243866,3.5023393066105437,0.04779482004870089,-0.12849432135230618,3.6786284480115508,2
2015-09-30,2015-11-04,HD,Retail-Lumber & Other Building Materials Dealers,7084000000.0,10950000000.0,11159000000.0,1115000000.0,87864000000.0,8637000000.0,1042000000.0,19531000000.0,1.1313152185143094,0.11431302922698716,0.1206437420400602,2.8565799396634444,0.01991308630675678,-0.13168746494840486,3.008180490918606,3
2015-09-30,2015-11-04,IBM,Computer & office Equipment,16576000000.0,16762000000.0,15250000000.0,3357000000.0,17589000000.0,13450000000.0,5286000000.0,42112000000.0,0.8946413321947054,0.6761612371368468,0.39301115241635687,2.1030142093924638,0.32638470012920395,-0.12769403874761273,2.5570929482692804,4
2015-09-30,2015-11-04,VZ,Telephone Communications (No Radiotelephone),13535000000.0,15494000000.0,30796000000.0,14982000000.0,101565000000.0,14542000000.0,3486000000.0,21768000000.0,0.859440869758154,0.15570324422783438,0.23971943336542428,1.9909365205761502,0.042490226910189687,-0.12994158799139602,2.163368335477736,5
2015-09-30,2015-11-04,UPS,Trucking & Courier Services (No Air),2860000000.0,4282000000.0,9056000000.0,1568000000.0,57724000000.0,1968000000.0,3252000000.0,13768000000.0,0.8203065134099616,0.129720740073453,1.6524390243902438,1.8663333787644387,0.02831753779729813,-0.1092284218259706,2.0038793383877076,6
2015-09-30,2015-11-04,AAPL,Electronic Computers,63633000000.0,86939000000.0,97372000000.0,8840000000.0,267114000000.0,119355000000.0,2500000000.0,89378000000.0,0.7134627220877272,0.33143901105894863,0.02094591764065184,1.5261445185370195,0.13834890067443456,-0.13314922538284343,1.7976426445942975,7
2015-09-30,2015-11-04,KLAC,Optical Instruments & Lenses,228047000.0,200722000.0,651349000.0,62809000.0,1958852000.0,294441000.0,0.0,3675418000.0,0.6817053331567275,0.300451488933314,0.0,1.4250295186803323,0.1214461219870535,-0.13345633252238798,1.679931973189774,8
2015-09-30,2015-11-04,MA,"Services-Business Services, NEC",3490000000.0,4754000000.0,2778000000.0,88000000.0,9140000000.0,6298000000.0,1495000000.0,9625000000.0,0.6100346464776081,0.29431072210065645,0.23737694506192442,1.1968312405084842,0.11809651493159438,-0.129975933341867,1.4449036887819457,9
2015-09-30,2015-11-04,SBUX,Retail-Eating & Drinking Places,2636600000.0,3857600000.0,1556900000.0,945900000.0,18234600000.0,5858300000.0,549800000.0,4760700000.0,0.6019881087998002,0.03350772706832066,0.0938497516344332,1.1712111979443378,-0.024163820959894323,-0.1320803159989831,1.2791276929834268,10
2015-09-30,2015-11-04,GILD,"Biological Products, (No Diagnostic Substances)",17300726000.0,20856180000.0,8394070000.0,350053000.0,30164000000.0,17944000000.0,22225000000.0,25910000000.0,0.5192108342253977,0.2666760708128895,1.2385755684351316,0.9076497280478834,0.10302262832245304,-0.11529645017884198,1.1259688065491784,11
2015-09-30,2015-11-04,AXP,Finance Services,5676000000.0,8737000000.0,16390000000.0,952000000.0,7388000000.0,21335000000.0,48653000000.0,154216000000.0,0.12483568611762016,2.0896047644829454,2.2804312163112255,-0.34803420525789003,1.097376424894389,-0.10002085742006261,0.8493630770565616,12
2015-09-30,2015-11-04,BX,Investment Advice,4724978000.0,4697173000.0,2854255000.0,29828000.0,7844658000.0,7140329000.0,5920548000.0,24683501000.0,0.3596368758391952,0.360044631646147,0.829170196499349,0.39956889009204216,0.1539524223771465,-0.12129911450925733,0.674820426978446,13
2015-09-30,2015-11-04,PEP,Beverages,4202000000.0,6091000000.0,463000000.0,1244000000.0,59824000000.0,13579000000.0,2200000000.0,22814000000.0,0.38601939286393305,-0.013054961219577428,0.16201487591133368,0.4835703869081547,-0.04956239306994922,-0.13108088514603508,0.5650888789842405,14
2015-09-30,2015-11-04,NKE,Rubber & Plastics Footwear,3661000000.0,4604000000.0,4423000000.0,-429000000.0,31555000000.0,12894000000.0,106000000.0,15238000000.0,0.35415384615384615,0.1537632704801141,0.008220877927718319,0.3821110144759807,0.041432028491351976,-0.1333357987578502,0.5568788417251829,15
2015-09-30,2015-11-04,ZTS,Pharmaceutical Preparations,383000000.0,547000000.0,314000000.0,-49000000.0,4642000000.0,1202000000.0,400000000.0,3316000000.0,0.3414481897627965,0.07819905213270142,0.33277870216306155,0.3416564151715013,0.00021397774715748612,-0.1285771614554547,0.47044755437411345,16
2015-09-30,2015-11-04,MCD,Retail-Eating  Places,4875700000.0,6996800000.0,6737900000.0,-515700000.0,14447900000.0,8309800000.0,17990500000.0,4492600000.0,0.266034988194051,0.5020522013579828,2.1649738862547836,0.1015420316375153,0.23141336013913422,-0.10171368229321426,0.43466907406986377,17
2015-09-30,2015-11-04,KO,Beverages,6896000000.0,9361000000.0,3611000000.0,2055000000.0,43766000000.0,26267000000.0,2692000000.0,36594000000.0,0.32325011222763217,0.03555271215098478,0.10248600906079872,0.28371403800194983,-0.02304834195737439,-0.13195369197801235,0.3926193880225878,18
2015-09-30,2015-11-04,TXN,Semiconductors & Related Devices,2458000000.0,3453000000.0,1880000000.0,387000000.0,12425000000.0,10205000000.0,1750000000.0,8060000000.0,0.2888331242158093,0.1201609657947686,0.17148456638902498,0.174130918764901,0.02310296309594611,-0.13094204140546145,0.32817592326630857,19
2015-09-30,2015-11-04,V,"Services-Business Services, NEC",6174000000.0,8315000000.0,1764000000.0,739000000.0,13538000000.0,28627000000.0,13000000.0,10068000000.0,0.2903282122905028,0.07571280839119515,0.0004541167429349914,0.17889125440794876,-0.0011421948295069076,-0.1334496743040022,0.311198733882444,20
2015-09-30,2015-11-04,COST,Retail-Variety Stores,2486000000.0,3633000000.0,3833000000.0,2527000000.0,115204000000.0,10843000000.0,1283000000.0,17299000000.0,0.2996041563582385,0.011336411930141314,0.11832518675643272,0.20842570653553452,-0.036257618956049925,-0.131721459395115,0.3038895469745996,21
2015-09-30,2015-11-04,UNP,"Railroads, Line-Haul Operating",4725000000.0,7351000000.0,6759000000.0,-1545000000.0,22047000000.0,20599000000.0,11480000000.0,3942000000.0,0.22915302846098695,0.37664988433800517,0.5573086072139424,-0.01588951669367561,0.16301009759753232,-0.12528512440721618,0.2724057053110729,22
2015-09-30,2015-11-04,AMGN,"Biological Products, (No Diagnostic Substances)",6565000000.0,7510000000.0,4492000000.0,592000000.0,20398000000.0,27967000000.0,1250000000.0,38844000000.0,0.2570421330047575,0.19119521521717817,0.044695534022240496,0.07290892980561348,0.06185004949876466,-0.13280101066733851,0.26755998997171665,23
2015-09-30,2015-11-04,MSFT,Services-Prepackaged Software,12706000000.0,18682000000.0,28073000000.0,5909000000.0,96971000000.0,77445000000.0,750000000.0,121656000000.0,0.2389155316836115,0.22856317868228646,0.00968429207824908,0.015194131716506023,0.08223317061080586,-0.13331434231266362,0.23074164463997549,24
2015-09-30,2015-11-04,BIIB,"Biological Products, (No Diagnostic Substances)",3136999000.0,4202994000.0,1211227000.0,239976000.0,8219963000.0,10566943000.0,6529275000.0,9270873000.0,0.24584349591237079,0.11815758781395974,0.617896301702394,0.037252654963495106,0.022010179539407024,-0.12439679314070562,0.18365962764360774,25
2015-09-30,2015-11-04,MRK,Pharmaceutical Preparations,11829000000.0,16090000000.0,9140000000.0,1090000000.0,39956000000.0,46638000000.0,24069000000.0,28319000000.0,0.22755879898737041,0.20147161878065872,0.5160813070886402,-0.020965516907248214,0.06745552432284012,-0.1258895953322833,0.17237960274787523,26
2015-09-30,2015-11-04,C,National Commercial Banks,11794000000.0,19515000000.0,66165000000.0,3186000000.0,51065000000.0,222137000000.0,213533000000.0,1808356000000.0,0.04479307732917116,1.2333104866346813,0.961267145950472,-0.6028885446293641,0.6302931708330226,-0.11936232104981218,0.14676694725347064,27
2015-09-30,2015-11-04,ELV,Hospital & Medical Service Plans,3056100000.0,5363200000.0,5218000000.0,455800000.0,77171700000.0,23236100000.0,0.0,31539400000.0,0.2308132604008418,0.061709149856748004,0.0,-0.01060336572184237,-0.008780777226051717,-0.13345633252238798,0.11407218957449389,28
2015-09-30,2015-11-04,MU,Semiconductors & Related Devices,3854000000.0,3287000000.0,3739000000.0,4060000000.0,17225000000.0,13239000000.0,357000000.0,8596000000.0,0.24176228302441893,-0.018635703918722785,0.02696578291411738,0.024258140789896424,-0.052606523490330154,-0.13306096266567372,0.10471257996523999,29
2015-09-30,2015-11-04,INTC,Semiconductors & Related Devices,10081000000.0,12070000000.0,15173000000.0,9862000000.0,53372000000.0,57097000000.0,1096000000.0,36205000000.0,0.20741326276356262,0.09950910589822379,0.01919540431196035,-0.08510857025489914,0.01183798308564305,-0.1331748912500703,0.059904304080814194,30
2015-09-30,2015-11-04,QCOM,Radio & Tv Broadcasting & Communications Equipment,5924000000.0,7254000000.0,8899000000.0,1027000000.0,27610000000.0,31414000000.0,9969000000.0,22099000000.0,0.17528937003117223,0.28511408909815283,0.3173425861081047,-0.1873905121390186,0.11308002307786892,-0.12880348438523243,0.054492995324082735,31
2015-09-30,2015-11-04,UNH,Hospital & Medical Service Plans,5413000000.0,9236000000.0,8316000000.0,1318000000.0,-27144000000.0,33020000000.0,2693000000.0,27566000000.0,0.25861731022316803,-0.2578101974653699,0.08155663234403392,0.07792426795447387,-0.1830691502113312,-0.13226055659603514,0.027115674339177817,32
2015-09-30,2015-11-04,CSCO,Computer Communications Equipment,8372000000.0,10474000000.0,9938000000.0,1130000000.0,31989000000.0,59707000000.0,3894000000.0,76283000000.0,0.16468294523671012,0.2753446497233424,0.06521848359488837,-0.22116119284271837,0.10775108225508521,-0.13250010504714071,0.019089994459507556,33
2015-09-30,2015-11-04,JNJ,Pharmaceutical Preparations,14270000000.0,15328000000.0,11867000000.0,2261000000.0,71193000000.0,71554000000.0,14073000000.0,63494000000.0,0.17900895745500836,0.13492899582824153,0.19667663582748693,-0.17554740744784567,0.031158487583910557,-0.13057267757441887,-0.013816242289516223,34
2015-09-30,2015-11-04,AMAT,Semiconductors & Related Devices,1210000000.0,1518000000.0,629000000.0,183000000.0,9568000000.0,7977000000.0,400000000.0,7043000000.0,0.18121045720424972,0.046613712374581937,0.05014416447285947,-0.16853786874450022,-0.017014892813473008,-0.13272112334319106,-0.05283163821478218,35
2015-09-30,2015-11-04,WMT,Retail-Variety Stores,16480000000.0,23307000000.0,20713000000.0,9703000000.0,478484000000.0,82124000000.0,42605000000.0,58132000000.0,0.18686111489709692,0.023010173798914905,0.5187886610491452,-0.15054626833163695,-0.029889926421065506,-0.12584990035473162,-0.05458629439797083,36
2015-09-30,2015-11-04,PG,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",7379000000.0,13455000000.0,11985000000.0,2872000000.0,79107000000.0,62954000000.0,17394000000.0,35620000000.0,0.16745905311893264,0.1151984021641574,0.27629697874638626,-0.21232211137027815,0.0203960311111884,-0.12940529134752374,-0.06252078891156601,37
2015-09-30,2015-11-04,APD,Industrial Inorganic Chemicals,999700000.0,1366000000.0,1735500000.0,1536900000.0,9980700000.0,7731300000.0,84900000.0,3102300000.0,0.17476523118651008,0.01989840391956476,0.010981335609793955,-0.18905936153082625,-0.03158730504280443,-0.1332953251783623,-0.0873513413952684,38
2015-09-30,2015-11-04,AMZN,Retail-Catalog & Mail-Order Houses,1184000000.0,2331000000.0,5556000000.0,4126000000.0,65551000000.0,12430000000.0,1117000000.0,28849000000.0,0.17206761644644572,0.02181507528489268,0.08986323411102172,-0.19764852213995754,-0.030541817385765283,-0.13213876595636206,-0.09605157356936075,39
2015-09-30,2015-11-04,RTX,Aircraft Engines & Engine Parts,5574000000.0,7798000000.0,5377000000.0,1163000000.0,38662000000.0,32051000000.0,19679000000.0,32359000000.0,0.15074424898511501,0.10899591329988102,0.6139902031137874,-0.2655417706208449,0.01701275650927758,-0.12445406400297605,-0.12407495010859125,40
2015-09-30,2015-11-04,AEP,Electric Services,1731800000.0,2283100000.0,4022000000.0,24000000.0,17477600000.0,17709000000.0,1826000000.0,4548000000.0,0.11687228052213974,0.22874994278390626,0.10311141227624372,-0.3733895566501368,0.08233504491568344,-0.1319445223729441,-0.15910998936150925,41
2015-09-30,2015-11-04,NEE,Electric Services,2736000000.0,3608000000.0,4115000000.0,2992000000.0,14233000000.0,22826000000.0,2497000000.0,6657000000.0,0.14247916913477865,0.07890114522588351,0.10939279768684833,-0.2918576478391538,0.0005969488064077621,-0.13185242527130728,-0.15940827376143876,42
2015-09-30,2015-11-04,LRCX,"Special Industry Machinery, NEC",737971000.0,759558000.0,891345000.0,159068000.0,5466022000.0,5358155000.0,516600000.0,6515981000.0,0.1292918598307504,0.13396890828467212,0.09641378422236759,-0.33384582203332647,0.03063478816697524,-0.13204272238636186,-0.17116831147998937,43
2015-09-30,2015-11-04,PFE,Pharmaceutical Preparations,8797000000.0,11271000000.0,8697000000.0,987000000.0,47188000000.0,67180000000.0,26729000000.0,51715000000.0,0.12002044532472926,0.16338899720267866,0.39787139029473056,-0.36336585211150785,0.04668257830417883,-0.12762277838184885,-0.18906049542548017,44
2015-09-30,2015-11-04,META,"Services-Computer Programming, Data Processing, Etc.",2541000000.0,4382000000.0,4145000000.0,1645000000.0,13938000000.0,39452000000.0,0.0,16951000000.0,0.11107168204400283,0.17936576266322285,0.0,-0.39185856603752317,0.055397432290402226,-0.13345633252238798,-0.20300480122473297,45
2015-09-30,2015-11-04,ABT,Pharmaceutical Preparations,4260000000.0,2714000000.0,3022930000.0,1217330000.0,20156000000.0,23126000000.0,32000000.0,21131000000.0,0.11719492184126436,0.089581266124231,0.001383723947072559,-0.37236227203905214,0.0064226395204743025,-0.1334360444877172,-0.23250358803086066,46
2015-09-30,2015-11-04,DUK,Electric & Other Services Combined,760000000.0,3242000000.0,4776000000.0,-2202000000.0,22789000000.0,39617000000.0,2374000000.0,9598000000.0,0.07720702055202305,0.3062003598227215,0.059923770098695005,-0.49968308679230633,0.1245819613727266,-0.1325777356549002,-0.24252338976467955,47
2015-09-30,2015-11-04,SYK,Surgical & Medical Instruments & Apparatus,1261000000.0,1008000000.0,1953000000.0,209000000.0,9739000000.0,8484000000.0,2511000000.0,8033000000.0,0.09167803547066848,0.17907382688161003,0.29596888260254595,-0.45360761520349985,0.055238189938350876,-0.1291168636822237,-0.26925256158292526,48
2015-09-30,2015-11-04,BMY,Pharmaceutical Preparations,1605000000.0,2404000000.0,1202000000.0,492000000.0,11158000000.0,15273000000.0,6632000000.0,12926000000.0,0.10974663318876969,0.0636314751747625,0.43423034112486086,-0.3960774996248565,-0.007732205504704924,-0.127089686751401,-0.2767200183781604,49
2015-09-30,2015-11-04,NVDA,Semiconductors & Related Devices,444587000.0,576836000.0,563442000.0,153590000.0,4535507000.0,4185000000.0,1399000000.0,5608000000.0,0.1033015759312321,0.09036520062696408,0.3342891278375149,-0.41659845508149707,0.006850252652991855,-0.12855501573157982,-0.2811931866969254,50
