date,gate_only_mcap_drawdown,kospi_buy_and_hold_drawdown
2014-06-20,-0.7593951045789893,-0.021330017880777263
2014-06-23,-0.7567372064873956,-0.01763904756298129
2014-06-24,-0.7529987264620501,-0.007773897604574254
2014-06-25,-0.7538815960084002,-0.013748745492701886
2014-06-26,-0.7520151938995482,-0.006825251497995177
2014-06-27,-0.7568479386487742,-0.009867949240766172
2014-06-30,-0.7548764073896704,-0.002846695991148618
2014-07-01,-0.7562216830561568,-0.004231505548982439
2014-07-02,-0.7528364147704449,0.0
2014-07-03,-0.7540436496709934,-0.0019114324391497073
2014-07-04,-0.7581110711213651,-0.002364290757668086
2014-07-07,-0.7577474716431172,-0.004332684717166968
2014-07-08,-0.7584786800995397,-0.003315459640532703
2014-07-09,-0.7619843395234737,-0.006074505595988655
2014-07-10,-0.7601057500188471,-0.004626638040585052
2014-07-11,-0.7672436710254424,-0.011335766405767167
2014-07-14,-0.7659420888382691,-0.008602371826172961
2014-07-15,-0.7598041055651594,0.0
2014-07-16,-0.759346712465313,0.0
2014-07-17,-0.759748963847914,0.0
2014-07-18,-0.7594547930276121,-0.0005732049841827846
2014-07-21,-0.7609589216444145,-0.000763094525524699
2014-07-22,-0.7594812188953752,0.0
2014-07-23,-0.7611347249685355,0.0
2014-07-24,-0.7607076548031557,-0.0004994590492677364
2014-07-25,-0.7608859680496807,0.0
2014-07-28,-0.7606681667032825,0.0
2014-07-29,-0.7570901828796028,0.0
2014-07-30,-0.752005302569232,0.0
2014-07-31,-0.7532305909359527,-0.0025796493349508065
2014-08-01,-0.7531418250908233,-0.0035270177005748415
2014-08-04,-0.7534446834867607,0.0
2014-08-05,-0.7563746402352618,-0.006568914161128814
2014-08-06,-0.7599080948799438,-0.0085968525902953
2014-08-07,-0.7609622041312063,-0.011328353394482016
2014-08-08,-0.7696198327869219,-0.022234591937098203
2014-08-11,-0.7662565939597461,-0.017925246027767905
2014-08-12,-0.7681310318950977,-0.01662943518927873
2014-08-13,-0.7661647310545192,-0.006202599980063117
2014-08-14,-0.7671612244970246,-0.005471193603077795
2014-08-18,-0.7764653400501924,-0.010025905499355003
2014-08-19,-0.7748993164592842,-0.0010782774339116452
2014-08-20,-0.7718160318229755,0.0
2014-08-21,-0.7745649851336285,-0.01354854938697081
2014-08-22,-0.773151201511204,-0.007274492664153365
2014-08-25,-0.7712328112855351,-0.00486199000761367
2014-08-26,-0.7715792301656709,-0.0011198901509167358
2014-08-27,-0.7730706139524458,0.0
2014-08-28,-0.7715690069490605,0.0
2014-08-29,-0.7708904835141943,-0.003213848568520361
2014-09-01,-0.7740075262964851,-0.0032912464954473197
2014-09-02,-0.7785653152775064,-0.010794925932370969
2014-09-03,-0.7815675532595934,-0.010543872372752006
2014-09-04,-0.7804168816721399,-0.0077263851472313405
2014-09-05,-0.7800156858470432,-0.010699845540694475
2014-09-11,-0.7832599340848934,-0.01773145135220988
2014-09-12,-0.7791853291427324,-0.013683609506384031
2014-09-15,-0.7811465518277841,-0.016229766132984103
2014-09-16,-0.7821972953060385,-0.012581349886214732
2014-09-17,-0.7797031779225106,-0.002847051635361031
2014-09-18,-0.7857154585124643,-0.00908041071061605
2014-09-19,-0.7863007689918242,-0.005897803586234152
2014-09-22,-0.78801738652492,-0.012711374538620479
2014-09-23,-0.7934693747483157,-0.01724098677766206
2014-09-24,-0.7895264555822307,-0.013567760586365107
2014-09-25,-0.7918903404959828,-0.014011449091376416
2014-09-26,-0.7908249969663304,-0.014835039756036728
2014-09-29,-0.7903152959034386,-0.016796190614001727
2014-09-30,-0.7883943464178572,-0.019626547207098444
2014-10-01,-0.7910506738910487,-0.033099505570303056
2014-10-02,-0.7974712689606402,-0.040062288712270244
2014-10-06,-0.8006969813495973,-0.043393940123710784
2014-10-07,-0.7989319188095707,-0.040823799690136164
2014-10-08,-0.8008867102038926,-0.04419988327655899
2014-10-10,-0.8040086732609147,-0.05561617365367899
2014-10-13,-0.799121387240514,-0.0618528112895127
2014-10-14,-0.7990683099846182,-0.06037445009948417
2014-10-15,-0.7990683099846182,-0.06156150838852459
2014-10-16,-0.7990683099846182,-0.06454177310194631
2014-10-17,-0.7990683099846182,-0.07295414073659257
2014-10-20,-0.7990683099846182,-0.05823645175291081
2014-10-21,-0.7996887910935224,-0.06467084634839992
2014-10-22,-0.797633504755481,-0.05357323267272973
2014-10-23,-0.7974083962701711,-0.05540944175423512
2014-10-24,-0.7975008043341115,-0.057832582539109834
2014-10-27,-0.7978093988343552,-0.054196679635222456
2014-10-28,-0.798056231610986,-0.05694006774857818
2014-10-29,-0.7944754170640327,-0.038826763667611286
2014-10-30,-0.7946203492636322,-0.03923074169375795
2014-10-31,-0.7925792905760547,-0.0357052755124867
2014-11-03,-0.7954979113930996,-0.04064509288886109
2014-11-04,-0.798063557811187,-0.04886418787258884
2014-11-05,-0.7997201402536631,-0.05029455139672956
2014-11-06,-0.794172250724402,-0.04700949453376979
2014-11-07,-0.7936783901217053,-0.044927325135269314
2014-11-10,-0.7896100776495364,-0.03507911723119017
2014-11-11,-0.789350679636841,-0.031990133879266525
2014-11-12,-0.7907758642595448,-0.029359609959833
2014-11-13,-0.7922172000166795,-0.03233715475534127
2014-11-14,-0.792362822896395,-0.04226347768821759
2014-11-17,-0.7941748625294432,-0.04232354033743979
2014-11-18,-0.7930708647144484,-0.030286256540002388
2014-11-19,-0.793852796415639,-0.030951800609758884
2014-11-20,-0.7967601480513086,-0.03477059672030769
2014-11-21,-0.7967907302853106,-0.031102443540521718
2014-11-24,-0.7936592551378198,-0.02347695883485479
2014-11-25,-0.792988972714066,-0.022109015205896254
2014-11-26,-0.7933118434148845,-0.021447098227794337
2014-11-27,-0.792154923350227,-0.02002461743016226
2014-11-28,-0.7899825125854696,-0.020023083909339157
2014-12-01,-0.7889953720420504,-0.027033250494202687
2014-12-02,-0.7901863823776045,-0.026303345288987035
2014-12-03,-0.7893681237983338,-0.02403197484770514
2014-12-04,-0.784508896916443,-0.015490622483678496
2014-12-05,-0.7850435532190073,-0.015244576362167028
2014-12-08,-0.7860176003250918,-0.018620515767390433
2014-12-09,-0.7852487646440501,-0.022084965941474244
2014-12-10,-0.7871125138024622,-0.03427808112056707
2014-12-11,-0.7934975527525486,-0.04824569203766882
2014-12-12,-0.7947809034293134,-0.04529747406688711
2014-12-15,-0.7976503663627215,-0.04541417733537789
2014-12-16,-0.8035694915961689,-0.052988657311493936
2014-12-17,-0.8027877640533023,-0.05465117400118136
2014-12-18,-0.8027877640533023,-0.055009900494394026
2014-12-19,-0.8027877640533023,-0.038234811865319185
2014-12-22,-0.801413779693532,-0.03150915636179186
2014-12-23,-0.8030866123908218,-0.033372342209421535
2014-12-24,-0.802097943010718,-0.029399168867474512
2014-12-26,-0.8031707469151025,-0.028521494878496645
2014-12-29,-0.8046874249738702,-0.038078431554123604
2014-12-30,-0.8094783435862279,-0.043879340623741214
2015-01-02,-0.8082955207505093,-0.03780997239928563
2015-01-05,-0.8097573573968908,-0.042452968789222556
2015-01-06,-0.8124470842181682,-0.05870130887781433
2015-01-07,-0.8131077339704278,-0.05768631978274397
2015-01-08,-0.8131077339704278,-0.04687892539649052
2015-01-09,-0.8131077339704278,-0.0364512695218947
2015-01-12,-0.8126552509206936,-0.03797590142898266
2015-01-13,-0.8143973641958944,-0.03878071654277415
2015-01-14,-0.815548099927911,-0.040237806184173275
2015-01-15,-0.8171505322484425,-0.03964111553708238
2015-01-16,-0.8209472569298182,-0.05242917367233735
2015-01-19,-0.8205474137749175,-0.044661799151082926
2015-01-20,-0.8205474137749175,-0.03643289912923886
2015-01-21,-0.8202404655697549,-0.03440285586251812
2015-01-22,-0.8214013812621175,-0.03422758652999902
2015-01-23,-0.8202105633212007,-0.026211351269376126
2015-01-26,-0.8210909229608482,-0.025958486021791072
2015-01-27,-0.8210173836211749,-0.017149175894085933
2015-01-28,-0.8192408173326489,-0.011679704687165948
2015-01-29,-0.8228432829640138,-0.016645605308033384
2015-01-30,-0.8224199517192072,-0.01702891756614444
2015-02-02,-0.8227627468729902,-0.015041869450260315
2015-02-03,-0.8248059977492463,-0.015033444739056545
2015-02-04,-0.8239753685185425,-0.009292564405243064
2015-02-05,-0.8237527219570685,-0.013878656244077692
2015-02-06,-0.8271767460866702,-0.012139743332012953
2015-02-09,-0.8288124355404561,-0.01598545149131292
2015-02-10,-0.8291531432884437,-0.021322803560891557
2015-02-11,-0.8274003036828532,-0.01594394227707474
2015-02-12,-0.8273933416043788,-0.017637796024881136
2015-02-13,-0.824815536099681,-0.009113150946506665
2015-02-16,-0.8242061467863891,-0.008351489985764626
2015-02-17,-0.8246363890430713,-0.006285724679484517
2015-02-23,-0.8249899083883556,-0.0023796511462365055
2015-02-24,-0.8249691720609902,0.0
2015-02-25,-0.8247626242578133,0.0
2015-02-26,-0.8243050392149104,0.0
2015-02-27,-0.8268325601190181,-0.003358752374162499
2015-03-02,-0.8260019302197273,0.0
2015-03-03,-0.8233462648162508,0.0
2015-03-04,-0.8242595299569506,-0.001228777721524077
2015-03-05,-0.8247305980210962,-0.0010017508697617306
2015-03-06,-0.821942394145915,0.0
2015-03-09,-0.8262249541172456,-0.009716254863255447
2015-03-10,-0.8268856240474258,-0.013361915220495124
2015-03-11,-0.8254480491670749,-0.014610050803612218
2015-03-12,-0.8292615265090826,-0.019177165374898886
2015-03-13,-0.8271534515152902,-0.011266714975173953
2015-03-16,-0.8230357726322811,-0.009980570602371897
2015-03-17,-0.8189624732768354,0.0
2015-03-18,-0.8184071902495517,-0.0004482832638594836
2015-03-19,-0.8178504940956578,0.0
2015-03-20,-0.8196616788251615,0.0
2015-03-23,-0.8205034937562439,0.0
2015-03-24,-0.8206396844879562,0.0
2015-03-25,-0.8219117448447518,0.0
2015-03-26,-0.8243612550829424,-0.009266015503480385
2015-03-27,-0.8263622202609671,-0.01031521266040214
2015-03-30,-0.826757249484038,-0.004925233107719973
2015-03-31,-0.825644058427609,0.0
2015-04-01,-0.8278857085530815,-0.005630053013834568
2015-04-02,-0.8279222458021432,-0.004897415885487644
2015-04-03,-0.8276219485374225,0.0
2015-04-06,-0.8307212943587983,0.0
2015-04-07,-0.8317796477021335,0.0
2015-04-08,-0.8331581970034242,0.0
2015-04-09,-0.8350021151069872,0.0
2015-04-10,-0.8317526416265588,0.0
2015-04-13,-0.833771831899949,0.0
2015-04-14,-0.8322080567054844,0.0
2015-04-15,-0.8327485886874068,0.0
2015-04-16,-0.8303837663099461,0.0
2015-04-17,-0.8289128005027926,0.0
2015-04-20,-0.829471948164731,0.0
2015-04-21,-0.829730013580004,-0.00043511125184692023
2015-04-22,-0.8296354029079045,-0.0003524629260024392
2015-04-23,-0.8271890138632498,0.0
2015-04-24,-0.8249864297265557,-0.005526969795276004
2015-04-27,-0.8319976451598595,-0.0060299054210037895
2015-04-28,-0.8322560854740326,-0.010134216317275957
2015-04-29,-0.8324342451551243,-0.011893214343073888
2015-04-30,-0.8337778067149302,-0.018578008184097827
2015-05-04,-0.8320406563389074,-0.015567606424039315
2015-05-06,-0.8382504176249939,-0.027799564707913227
2015-05-07,-0.8374161580472339,-0.03344896451010493
2015-05-08,-0.8385152648512741,-0.03550168438502721
2015-05-11,-0.8385046914542349,-0.029571871207308864
2015-05-12,-0.8386901370985291,-0.029521106127870733
2015-05-13,-0.8421882971587223,-0.0209247943234786
2015-05-14,-0.8425299446396504,-0.017572985969849353
2015-05-15,-0.843670630221091,-0.023497392945804774
2015-05-18,-0.8444389282792533,-0.01935548937838172
2015-05-19,-0.8441019982022225,-0.01561736608022335
2015-05-20,-0.8401522056448142,-0.006284274078356522
2015-05-21,-0.8420078101047801,-0.013657815710020893
2015-05-22,-0.8409602692855752,-0.0022169503828860515
2015-05-26,-0.8423432769469918,-0.002295433999754626
2015-05-27,-0.844301793883981,-0.018417534216789933
2015-05-28,-0.8465659725501659,-0.01623585932848781
2015-05-29,-0.8440090330172552,-0.01386513779454912
2015-06-01,-0.8464248379572399,-0.01884131453562199
2015-06-02,-0.8490830145746531,-0.028908118768346758
2015-06-03,-0.8522740069586252,-0.03562008840020514
2015-06-04,-0.8512524592320163,-0.030012332433872912
2015-06-05,-0.8499216573765124,-0.03160693536164827
2015-06-08,-0.853855790980515,-0.03224883560797431
2015-06-09,-0.8546137640484923,-0.03234161048504003
2015-06-10,-0.8568669676853571,-0.03775624910049258
2015-06-11,-0.8576120607932143,-0.03461746007184552
2015-06-12,-0.8578229033222037,-0.03611610055887893
2015-06-15,-0.8599485677207681,-0.040197409261924055
2015-06-16,-0.8618805638091072,-0.046031987735073
2015-06-17,-0.8610006711945777,-0.04268226718880097
2015-06-18,-0.8654679234280525,-0.03880776466401026
2015-06-19,-0.8646810152744371,-0.03594551488969033
2015-06-22,-0.8628146672766829,-0.03162729493891503
2015-06-23,-0.8605836552306181,-0.0187394861909278
2015-06-24,-0.8625555042906289,-0.01627219059324203
2015-06-25,-0.8650316307579176,-0.015629606900190662
2015-06-26,-0.8636773550569812,-0.012692702643660958
2015-06-29,-0.8636130731174079,-0.02601738869476422
2015-06-30,-0.8632017041703152,-0.019144800722432298
2015-07-01,-0.8610059166070316,-0.00735501206136957
2015-07-02,-0.8608080983367942,-0.002131881465421648
2015-07-03,-0.8611081790990989,-0.0028846592388216408
2015-07-06,-0.8645883499410547,-0.0263433700598128
2015-07-07,-0.867292334826889,-0.030373546370236038
2015-07-08,-0.8681522847748274,-0.04112166198097844
2015-07-09,-0.8655043668408572,-0.03507244099705775
2015-07-10,-0.8661592967384192,-0.03285410200032268
2015-07-13,-0.8648616596257324,-0.017762493108360422
2015-07-14,-0.8673361793362764,-0.01809270481184999
2015-07-15,-0.8653946481414403,-0.010503148522708172
2015-07-16,-0.8601394724673691,-0.00249012271445459
2015-07-17,-0.8621720255308164,-0.00695822067487617
2015-07-20,-0.8637685764067605,-0.007732561680958927
2015-07-21,-0.8620399472080704,-0.0021235598019753166
2015-07-22,-0.8636020321162599,-0.010717855974431756
2015-07-23,-0.8615238675210797,-0.009724539497669049
2015-07-24,-0.8631149584420645,-0.01820196539839336
2015-07-27,-0.8630109375964085,-0.020607335691869344
2015-07-28,-0.8631925606534369,-0.019868595924175225
2015-07-29,-0.8617578589329838,-0.019415387193967182
2015-07-30,-0.8680685692955146,-0.02707855687557903
2015-07-31,-0.8653906532390717,-0.020939357375452494
2015-08-03,-0.8668225930873086,-0.030464530900704
2015-08-04,-0.8660836636056567,-0.020542899867780462
2015-08-05,-0.8662553548487743,-0.0189844392465065
2015-08-06,-0.8738939902417551,-0.02630070785471683
2015-08-07,-0.8733889325887891,-0.027079844689292032
2015-08-10,-0.8721903861082019,-0.029362554020795795
2015-08-11,-0.8735673790757611,-0.0368016930489522
2015-08-12,-0.8744111503291836,-0.04145988693335245
2015-08-13,-0.8742663593213358,-0.03699459664363036
2015-08-17,-0.8754761569295338,-0.043595304265826806
2015-08-18,-0.8758721943776206,-0.04837773343266649
2015-08-19,-0.8777133308467756,-0.055680817773709146
2015-08-20,-0.8776779361476027,-0.0670903606140183
2015-08-21,-0.8815809431953634,-0.08528345630290712
2015-08-24,-0.882691522664362,-0.1072159588604743
2015-08-25,-0.882691522664362,-0.0981852465894606
2015-08-26,-0.882691522664362,-0.07422057264905257
2015-08-27,-0.8822388117101201,-0.06683124630465109
2015-08-28,-0.8816432441618087,-0.05182247837419807
2015-08-31,-0.8820613467527662,-0.04936538111624145
2015-09-01,-0.884202300556698,-0.061972807859487666
2015-09-02,-0.8838607943798807,-0.0613202601096281
2015-09-03,-0.8844743021124074,-0.06025962280977004
2015-09-04,-0.8858284412411416,-0.07395835066697909
2015-09-07,-0.8866677490776617,-0.07487576049911215
2015-09-08,-0.8866677490776617,-0.0763885168360855
2015-09-09,-0.8866677490776617,-0.048475359636865334
2015-09-10,-0.884904482274328,-0.034442961588378895
2015-09-11,-0.8874254937378993,-0.04383304312852998
2015-09-14,-0.8881160420524116,-0.04789233485879485
2015-09-15,-0.8878713485828181,-0.04462367245026988
2015-09-16,-0.885156138377966,-0.025552171753065123
2015-09-17,-0.8869482568770884,-0.02468672825628826
2015-09-18,-0.8864090178422603,-0.014447711313561484
2015-09-21,-0.8890410969392513,-0.02957270369506182
2015-09-22,-0.8877277640755985,-0.020568575725175453
2015-09-23,-0.8908680125257188,-0.03861937380368996
2015-09-24,-0.8923378561557024,-0.037181248548573076
2015-09-25,-0.8916390114631386,-0.03884713039029419
2015-09-30,-0.891535110408414,-0.02840989668074556
2015-10-01,-0.8898639291411514,-0.01978820208414578
2015-10-02,-0.8904623700733416,-0.024083081132372453
2015-10-05,-0.890989104347906,-0.019454104410538853
2015-10-06,-0.8899471561249582,-0.012742414902053079
2015-10-07,-0.8869708455912783,-0.0035328374193808187
2015-10-08,-0.8861747762314461,0.0
2015-10-12,-0.8871059901748665,0.0
2015-10-13,-0.8876639377619212,-0.0008133169114861172
2015-10-14,-0.886961688695421,-0.004925214607742978
2015-10-15,-0.8860347944045193,0.0
2015-10-16,-0.8863399653771027,-0.0011906231664282618
2015-10-19,-0.8868083429431548,-0.0010062840209409396
2015-10-20,-0.8863468626217216,0.0
2015-10-21,-0.8870463966066638,0.0
2015-10-22,-0.8882938870525491,-0.009164784962300332
2015-10-23,-0.8886911036130565,-0.00026633972179401777
2015-10-26,-0.8878969534319165,0.0
2015-10-27,-0.8873409062418468,-0.0013618211409909264
2015-10-28,-0.8890594776883112,-0.0017987210367941264
2015-10-29,-0.8891418395130168,-0.005428385917013112
2015-10-30,-0.8887207682068892,-0.006868580081045739
2015-11-02,-0.8873932634871294,-0.0035335814041789204
2015-11-03,-0.8876050798814965,0.0
2015-11-04,-0.8869787510443046,0.0
2015-11-05,-0.8875488568634988,-0.0013220060183442017
2015-11-06,-0.8889595405096711,-0.004063984138801824
2015-11-09,-0.8888297322763585,-0.01087581320311981
2015-11-10,-0.8922299581029299,-0.024705393612992066
2015-11-11,-0.8923510226456066,-0.024080315757859627
2015-11-12,-0.8934701805712331,-0.02561533979932895
2015-11-13,-0.8955256895982864,-0.03499758811605869
2015-11-16,-0.8963119167880376,-0.04908060899586819
2015-11-17,-0.8983084924880672,-0.03858852266913482
2015-11-18,-0.8962665239442511,-0.03826359745166186
2015-11-19,-0.8957523497869385,-0.02518241119398723
2015-11-20,-0.8962354854507423,-0.024454172869905255
2015-11-23,-0.8954161814546875,-0.017038668312395977
2015-11-24,-0.8959828266669938,-0.010514619228017108
2015-11-25,-0.8965852842087451,-0.013501594841980324
2015-11-26,-0.895218980685981,-0.002836899980137475
2015-11-27,-0.8955710232283702,-0.003452674481409179
2015-11-30,-0.8981025567953369,-0.021293812164008497
2015-12-01,-0.89456920512384,-0.005350983381545493
2015-12-02,-0.8957473525979833,-0.012284987858207974
2015-12-03,-0.8963593682645646,-0.019553052546636307
2015-12-04,-0.8979315578199764,-0.028973240021298752
2015-12-07,-0.8985139545095006,-0.033986767805795015
2015-12-08,-0.8986413614978911,-0.040269492643365545
2015-12-09,-0.8973792465800439,-0.040173153656481886
2015-12-10,-0.8976450534372666,-0.03791412930166549
2015-12-11,-0.8978450995343096,-0.03921697069399277
2015-12-14,-0.8980793682413009,-0.04904259314487103
2015-12-15,-0.8973075853368379,-0.04620091406394533
2015-12-16,-0.8963072171022237,-0.027941884049285548
2015-12-17,-0.8959275325411795,-0.023384446269306025
2015-12-18,-0.8960189718283365,-0.024314698155439962
2015-12-21,-0.8967196316969057,-0.021117538321133833
2015-12-22,-0.894504397202852,-0.015210887066523848
2015-12-23,-0.8949107306345936,-0.01173068495387597
2015-12-24,-0.8951881309401454,-0.01576985482160065
2015-12-28,-0.8971906430564331,-0.02880391201219057
2015-12-29,-0.8972292204763848,-0.02732430676039166
2015-12-30,-0.8982180847766734,-0.029753768291612137
2017-01-02,-0.8982180847766734,-0.029557131184149266
2017-01-03,-0.8970471091110755,-0.02082412695365632
2017-01-04,-0.8974775595760406,-0.019914937770233898
2017-01-05,-0.8971836497459187,-0.021385163658432682
2017-01-06,-0.8973451222697314,-0.01779358839703693
2017-01-09,-0.896433517658564,-0.01742371504590079
2017-01-10,-0.8965688481858809,-0.018985993152781044
2017-01-11,-0.8954010562286576,-0.0044400655975023184
2017-01-12,-0.8949405512192228,0.0
2017-01-13,-0.8952709424871295,-0.004538834385581447
2017-01-16,-0.8960190540083587,-0.010268122758159026
2017-01-17,-0.8952159270135834,-0.0066164525565991505
2017-01-18,-0.8954225768951918,-0.007056903259425873
2017-01-19,-0.8956018017317705,-0.005511241788405341
2017-01-20,-0.8957486204835041,-0.008720987002809433
2017-01-23,-0.8957272973538964,-0.008194700273084554
2017-01-24,-0.8954831601702041,-0.008050610628226873
2017-01-25,-0.8960031378382384,-0.006844710527122322
2017-01-26,-0.8951015836966152,0.0
2017-01-31,-0.8978340938257094,-0.0071632808969086526
2017-02-01,-0.8976674912886198,-0.0006881505054122661
2017-02-02,-0.9006272182585776,-0.004695569979723313
2017-02-03,-0.9000171511615541,-0.003317681566473163
2017-02-06,-0.9002647517062667,-0.0011469002906364656
2017-02-07,-0.8999106520805441,-0.001885842718484021
2017-02-08,-0.9000963911211032,-0.006439775621987054
2017-02-09,-0.9017871432053396,-0.005907631338437969
2017-02-10,-0.9020086573138821,-0.0010810804288354792
2017-02-13,-0.9019217551356327,0.0
2017-02-14,-0.9038232360266185,-0.0017071023770397487
2017-02-15,-0.9032239934337936,0.0
2017-02-16,-0.9010558942287733,-0.0006189476533290383
2017-02-17,-0.9006667442481048,-0.000985510164331127
2017-02-20,-0.8993234772454046,0.0
2017-02-21,-0.8984349900297315,0.0
2017-02-22,-0.8982967484899789,0.0
2017-02-23,-0.8992668229241902,0.0
2017-02-24,-0.9006193666122404,-0.005852271038497059
2017-02-27,-0.9011600658463341,-0.009682452175688416
2017-02-28,-0.9012821001905779,-0.006444513547802622
2017-03-02,-0.8995798835549143,-0.0006258038255377851
2017-03-03,-0.902224127815393,-0.011271139613849845
2017-03-06,-0.901082599583407,-0.009670793707501901
2017-03-07,-0.9016160210372943,-0.0035940046442195506
2017-03-08,-0.9020863906564367,-0.0026338358765737313
2017-03-09,-0.9023084602506438,-0.004530751197115324
2017-03-10,-0.9007790257476642,-0.0013393420048380955
2017-03-13,-0.898621656149977,0.0
2017-03-14,-0.8983774578039355,0.0
2017-03-15,-0.898613636170103,-0.00021531064201607553
2017-03-16,-0.897771570017369,0.0
2017-03-17,-0.8985382728817976,0.0
2017-03-20,-0.8973982388044067,-0.003134883576255909
2017-03-21,-0.893849470753939,0.0
2017-03-22,-0.893374288345839,-0.004078849903428217
2017-03-23,-0.893356758360949,-0.001775089291142562
2017-03-24,-0.8946275449248274,-0.0030984049255790014
2017-03-27,-0.8942107273915405,-0.00883126725552641
2017-03-28,-0.8953961434485889,-0.005161206201205526
2017-03-29,-0.8953651869522264,-0.0032082532757916615
2017-03-30,-0.8951396586905649,-0.004034511252989592
2017-03-31,-0.8973156323253699,-0.005848946258974808
2017-04-03,-0.8962514121503876,-0.0022058451429766146
2017-04-04,-0.8978440025865296,-0.004735186501232946
2017-04-05,-0.8983507573512888,-0.004658213229826402
2017-04-06,-0.8993991178336446,-0.008179948517853974
2017-04-07,-0.9016365274587781,-0.008553045336730625
2017-04-10,-0.9020496145092551,-0.016679902689028303
2017-04-11,-0.9037292380085541,-0.02092431941760886
2017-04-12,-0.9038601308233147,-0.01840898857459805
2017-04-13,-0.9020006292404449,-0.009007873307116498
2017-04-14,-0.9036052619444295,-0.015207474759068473
2017-04-17,-0.9037864808488089,-0.009948318999121075
2017-04-18,-0.9038340771715632,-0.008554430528569634
2017-04-19,-0.90520366856441,-0.01283877664781008
2017-04-20,-0.9038715005941107,-0.007605316106328752
2017-04-21,-0.9030242748041744,-5.312701247084384e-05
2017-04-24,-0.9026526425101712,0.0
2017-04-25,-0.9013604330084796,0.0
2017-04-26,-0.9000262062556785,0.0
2017-04-27,-0.9000834951644372,0.0
2017-04-28,-0.9003437555098474,-0.001388517226674213
2017-05-02,-0.8989681990762456,0.0
2017-05-04,-0.8979494498888578,0.0
2017-05-08,-0.8949405396167566,0.0
2017-05-10,-0.8979494745735802,-0.008474959581890928
2017-05-11,-0.8963267254634898,0.0
2017-05-12,-0.8972572302064497,-0.004376874351202709
2017-05-15,-0.897394008429841,-0.002192852407170043
2017-05-16,-0.8975208977213286,0.0
2017-05-17,-0.8974195507415195,-0.0006608717900485894
2017-05-18,-0.8957720831230105,-0.003075093776700122
2017-05-19,-0.8959254066566622,-0.0019759522773369342
2017-05-22,-0.8948136932853904,0.0
2017-05-23,-0.8952909289457891,0.0
2017-05-24,-0.8953546752475986,0.0
2017-05-25,-0.8952280238204329,0.0
2017-05-26,-0.8947502933245516,0.0
2017-05-29,-0.8950052383192373,-0.0006442129746223602
2017-05-30,-0.8954156281599414,-0.004356445595761982
2017-05-31,-0.8956144093617217,-0.002437530977783431
2017-06-01,-0.8949263924831615,-0.0032639575654781483
2017-06-02,-0.8941167068823542,0.0
2017-06-05,-0.8946114272620693,-0.0010676187783906776
2017-06-07,-0.8950848657267182,-0.004482272691225031
2017-06-08,-0.8943113284771793,-0.0028381057474590188
2017-06-09,-0.8894836842293592,0.0
2017-06-12,-0.8911895762295508,-0.009610760567964727
2017-06-13,-0.8905872678013877,-0.002318071174411629
2017-06-14,-0.8904939889434127,-0.002857075390413466
2017-06-15,-0.8904356771484728,-0.0071702795322156065
2017-06-16,-0.8901961798756246,-0.006818539816113911
2017-06-19,-0.889658780942976,-0.002498242536514983
2017-06-20,-0.8892598543890032,-0.0026328596197796594
2017-06-21,-0.8894718305700269,-0.007212971552986169
2017-06-22,-0.8888568795668481,-0.0015664339864043253
2017-06-23,-0.8881426422152434,0.0
2017-06-26,-0.8870513424514348,0.0
2017-06-27,-0.8877312608671872,0.0
2017-06-28,-0.8893681173898766,-0.0036445677671509413
2017-06-29,-0.8888448114183195,0.0
2017-06-30,-0.8904737130737563,-0.001336146538699956
2017-07-03,-0.8907941548452266,0.0
2017-07-04,-0.8919243971296111,-0.005634207285177162
2017-07-05,-0.8911910371652804,-0.0020904438344360177
2017-07-06,-0.8913395527311666,-0.0020669222750262506
2017-07-07,-0.8925448423438416,-0.005340079521087726
2017-07-10,-0.8930293802983986,-0.004066674510033397
2017-07-11,-0.8918916900706669,0.0
2017-07-12,-0.8920697127317514,-0.0014387402029816254
2017-07-13,-0.8906885915020291,0.0
2017-07-14,-0.8911503766048653,0.0
2017-07-17,-0.8910861746515948,0.0
2017-07-18,-0.8914816510750386,0.0
2017-07-19,-0.8914717668063632,0.0
2017-07-20,-0.8905954908105608,0.0
2017-07-21,-0.8905702547144274,0.0
2017-07-24,-0.8908674150656597,0.0
2017-07-25,-0.8918741996948922,-0.004393283981070972
2017-07-26,-0.8924247766710715,-0.0061241508082408025
2017-07-27,-0.8920126081728729,-0.002367276297114862
2017-07-28,-0.8959386627145012,-0.018913316964300653
2017-07-31,-0.8958639077951909,-0.017867391918963138
2017-08-01,-0.8954850741202064,-0.009525446679407357
2017-08-02,-0.8948325719127753,-0.007157737970415634
2017-08-03,-0.8959857981665075,-0.023270253704625543
2017-08-04,-0.8959406476112342,-0.019469919991749962
2017-08-07,-0.8959231933724519,-0.01789828868445531
2017-08-08,-0.8957714950676582,-0.019329818212365568
2017-08-09,-0.8968435695764622,-0.029772671413657803
2017-08-10,-0.8973540155423134,-0.03308845404630978
2017-08-11,-0.9021818926095058,-0.04912753321207519
2017-08-14,-0.9001625056827255,-0.042841745380681084
2017-08-16,-0.8995028071741806,-0.036635059725327435
2017-08-17,-0.8980437492551848,-0.030877987222345693
2017-08-18,-0.8977755068336037,-0.031977619494824805
2017-08-21,-0.8970137721232394,-0.033105670406086585
2017-08-22,-0.8969327397897685,-0.028778567865866966
