ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
073490,official_only,True,False,False,False,False,False
073540,official_only,True,False,False,False,False,False
073560,official_only,True,False,False,False,False,False
073570,official_only,True,False,False,False,False,False
073640,official_only,True,False,False,False,False,False
073930,official_only,True,False,False,False,False,False
074000,official_only,True,False,False,False,False,False
074130,official_only,True,False,False,False,False,False
074140,official_only,True,False,False,False,False,False
074150,official_only,True,False,False,False,False,False
074430,official_only,True,False,False,False,False,False
074600,official_only,True,False,False,False,False,False
074610,matched_official_and_panel,True,True,True,True,True,False
075130,official_only,True,False,False,False,False,False
075180,matched_official_and_panel,True,True,True,False,False,False
075580,matched_official_and_panel,True,True,True,True,True,True
075970,official_only,True,False,False,False,False,False
076080,official_only,True,False,False,False,False,False
076090,official_only,True,False,False,False,False,False
076610,official_only,True,False,False,False,False,False
077280,official_only,True,False,False,False,False,False
077360,official_only,True,False,False,False,False,False
077500,matched_official_and_panel,True,True,True,True,True,True
077970,matched_official_and_panel,True,True,True,True,True,True
078000,matched_official_and_panel,True,True,False,True,True,True
078020,official_only,True,False,False,False,False,False
078070,official_only,True,False,False,False,False,False
078130,official_only,True,False,False,False,False,False
078140,official_only,True,False,False,False,False,False
078150,official_only,True,False,False,False,False,False
078160,official_only,True,False,False,False,False,False
078340,official_only,True,False,False,False,False,False
078350,official_only,True,False,False,False,False,False
078420,official_only,True,False,False,False,False,False
078520,matched_official_and_panel,True,True,True,True,True,True
078590,official_only,True,False,False,False,False,False
078600,official_only,True,False,False,False,False,False
078650,official_only,True,False,False,False,False,False
078670,official_only,True,False,False,False,False,False
078700,official_only,True,False,False,False,False,False
078780,official_only,True,False,False,False,False,False
078860,official_only,True,False,False,False,False,False
078890,official_only,True,False,False,False,False,False
078930,matched_official_and_panel,True,True,True,True,True,True
078935,official_only,True,False,False,False,False,False
078940,official_only,True,False,False,False,False,False
079000,official_only,True,False,False,False,False,False
079160,matched_official_and_panel,True,True,True,True,True,True
079170,official_only,True,False,False,False,False,False
079190,official_only,True,False,False,False,False,False
079370,official_only,True,False,False,False,False,False
079430,matched_official_and_panel,True,True,True,True,True,True
079440,matched_official_and_panel,True,True,False,True,True,False
079550,matched_official_and_panel,True,True,True,True,True,True
079560,official_only,True,False,False,False,False,False
079650,official_only,True,False,False,False,False,False
079660,matched_official_and_panel,True,True,True,True,True,False
079810,official_only,True,False,False,False,False,False
079900,matched_official_and_panel,True,True,False,True,True,True
079940,official_only,True,False,False,False,False,False
079950,official_only,True,False,False,False,False,False
079960,official_only,True,False,False,False,False,False
079970,official_only,True,False,False,False,False,False
079980,matched_official_and_panel,True,True,True,True,True,True
080000,official_only,True,False,False,False,False,False
080010,official_only,True,False,False,False,False,False
080030,official_only,True,False,False,False,False,False
080140,official_only,True,False,False,False,False,False
080160,official_only,True,False,False,False,False,False
080180,official_only,True,False,False,False,False,False
080220,official_only,True,False,False,False,False,False
080410,official_only,True,False,False,False,False,False
080420,official_only,True,False,False,False,False,False
080440,official_only,True,False,False,False,False,False
080470,official_only,True,False,False,False,False,False
080520,official_only,True,False,False,False,False,False
080530,official_only,True,False,False,False,False,False
080580,official_only,True,False,False,False,False,False
080720,official_only,True,False,False,False,False,False
080960,official_only,True,False,False,False,False,False
080970,official_only,True,False,False,False,False,False
080980,official_only,True,False,False,False,False,False
081000,matched_official_and_panel,True,True,True,True,True,True
081090,official_only,True,False,False,False,False,False
081150,official_only,True,False,False,False,False,False
081180,official_only,True,False,False,False,False,False
081190,official_only,True,False,False,False,False,False
081200,official_only,True,False,False,False,False,False
081210,official_only,True,False,False,False,False,False
081220,official_only,True,False,False,False,False,False
081580,official_only,True,False,False,False,False,False
081660,matched_official_and_panel,True,True,True,True,True,True
081930,official_only,True,False,False,False,False,False
081940,official_only,True,False,False,False,False,False
081970,official_only,True,False,False,False,False,False
082110,official_only,True,False,False,False,False,False
082210,official_only,True,False,False,False,False,False
082240,official_only,True,False,False,False,False,False
082250,official_only,True,False,False,False,False,False
082260,official_only,True,False,False,False,False,False
082270,official_only,True,False,False,False,False,False
082390,official_only,True,False,False,False,False,False
082640,matched_official_and_panel,True,True,True,True,True,True
082660,official_only,True,False,False,False,False,False
082740,matched_official_and_panel,True,True,True,True,True,True
082800,official_only,True,False,False,False,False,False
082850,official_only,True,False,False,False,False,False
082920,official_only,True,False,False,False,False,False
082930,official_only,True,False,False,False,False,False
083120,official_only,True,False,False,False,False,False
083310,official_only,True,False,False,False,False,False
083350,official_only,True,False,False,False,False,False
083360,official_only,True,False,False,False,False,False
083370,official_only,True,False,False,False,False,False
083380,official_only,True,False,False,False,False,False
083390,official_only,True,False,False,False,False,False
083420,matched_official_and_panel,True,True,False,True,True,True
083450,official_only,True,False,False,False,False,False
083470,official_only,True,False,False,False,False,False
083500,official_only,True,False,False,False,False,False
083550,official_only,True,False,False,False,False,False
083570,official_only,True,False,False,False,False,False
083580,official_only,True,False,False,False,False,False
083590,official_only,True,False,False,False,False,False
083600,official_only,True,False,False,False,False,False
083610,official_only,True,False,False,False,False,False
083620,official_only,True,False,False,False,False,False
083640,official_only,True,False,False,False,False,False
083650,official_only,True,False,False,False,False,False
083660,official_only,True,False,False,False,False,False
083790,official_only,True,False,False,False,False,False
083930,official_only,True,False,False,False,False,False
084010,matched_official_and_panel,True,True,True,True,True,False
084110,official_only,True,False,False,False,False,False
084160,official_only,True,False,False,False,False,False
084180,official_only,True,False,False,False,False,False
084240,official_only,True,False,False,False,False,False
084370,official_only,True,False,False,False,False,False
084440,official_only,True,False,False,False,False,False
084450,official_only,True,False,False,False,False,False
084650,official_only,True,False,False,False,False,False
084670,matched_official_and_panel,True,True,False,True,True,True
084680,matched_official_and_panel,True,True,True,True,True,True
084690,matched_official_and_panel,True,True,True,True,True,True
084695,official_only,True,False,False,False,False,False
084730,official_only,True,False,False,False,False,False
084810,official_only,True,False,False,False,False,False
084850,official_only,True,False,False,False,False,False
084870,matched_official_and_panel,True,True,True,True,True,False
084990,official_only,True,False,False,False,False,False
085310,matched_official_and_panel,True,True,True,True,True,True
085370,official_only,True,False,False,False,False,False
08537M,official_only,True,False,False,False,False,False
085620,matched_official_and_panel,True,True,True,True,False,True
085660,official_only,True,False,False,False,False,False
085670,official_only,True,False,False,False,False,False
085810,official_only,True,False,False,False,False,False
085910,official_only,True,False,False,False,False,False
085990,official_only,True,False,False,False,False,False
086040,official_only,True,False,False,False,False,False
086060,official_only,True,False,False,False,False,False
086200,official_only,True,False,False,False,False,False
086250,official_only,True,False,False,False,False,False
086280,matched_official_and_panel,True,True,True,True,True,True
086390,official_only,True,False,False,False,False,False
086450,official_only,True,False,False,False,False,False
086520,official_only,True,False,False,False,False,False
086670,official_only,True,False,False,False,False,False
086710,official_only,True,False,False,False,False,False
086720,official_only,True,False,False,False,False,False
086790,matched_official_and_panel,True,True,True,True,True,True
086820,official_only,True,False,False,False,False,False
086830,official_only,True,False,False,False,False,False
086890,official_only,True,False,False,False,False,False
086900,official_only,True,False,False,False,False,False
086960,official_only,True,False,False,False,False,False
086980,official_only,True,False,False,False,False,False
087010,official_only,True,False,False,False,False,False
087220,official_only,True,False,False,False,False,False
087260,official_only,True,False,False,False,False,False
087600,official_only,True,False,False,False,False,False
087730,official_only,True,False,False,False,False,False
088010,official_only,True,False,False,False,False,False
088020,official_only,True,False,False,False,False,False
088130,official_only,True,False,False,False,False,False
088260,official_only,True,False,False,False,False,False
088280,official_only,True,False,False,False,False,False
088290,official_only,True,False,False,False,False,False
088340,official_only,True,False,False,False,False,False
088350,matched_official_and_panel,True,True,True,True,True,True
088390,official_only,True,False,False,False,False,False
088700,official_only,True,False,False,False,False,False
088790,matched_official_and_panel,True,True,False,True,True,False
088800,official_only,True,False,False,False,False,False
088810,official_only,True,False,False,False,False,False
088910,official_only,True,False,False,False,False,False
088960,official_only,True,False,False,False,False,False
088980,matched_official_and_panel,True,True,True,True,True,True
089010,official_only,True,False,False,False,False,False
089030,official_only,True,False,False,False,False,False
089140,official_only,True,False,False,False,False,False
089150,official_only,True,False,False,False,False,False
089230,official_only,True,False,False,False,False,False
089240,official_only,True,False,False,False,False,False
089470,matched_official_and_panel,True,True,True,True,True,False
089480,official_only,True,False,False,False,False,False
089530,official_only,True,False,False,False,False,False
089590,matched_official_and_panel,True,True,True,True,True,True
089600,official_only,True,False,False,False,False,False
089790,official_only,True,False,False,False,False,False
089850,official_only,True,False,False,False,False,False
089860,matched_official_and_panel,True,True,False,True,True,False
089890,official_only,True,False,False,False,False,False
089970,official_only,True,False,False,False,False,False
089980,official_only,True,False,False,False,False,False
090080,matched_official_and_panel,True,True,True,True,True,True
090090,official_only,True,False,False,False,False,False
090120,official_only,True,False,False,False,False,False
090150,official_only,True,False,False,False,False,False
090350,matched_official_and_panel,True,True,True,True,True,True
090355,official_only,True,False,False,False,False,False
090360,official_only,True,False,False,False,False,False
090370,matched_official_and_panel,True,True,True,True,True,True
090410,official_only,True,False,False,False,False,False
090430,matched_official_and_panel,True,True,True,True,True,True
090435,official_only,True,False,False,False,False,False
090460,matched_official_and_panel,True,True,False,True,True,True
090470,official_only,True,False,False,False,False,False
090540,official_only,True,False,False,False,False,False
090710,official_only,True,False,False,False,False,False
090730,official_only,True,False,False,False,False,False
090740,official_only,True,False,False,False,False,False
090850,official_only,True,False,False,False,False,False
090970,matched_official_and_panel,True,True,False,True,False,False
090980,matched_official_and_panel,True,True,False,True,False,False
090990,official_only,True,False,False,False,False,False
091000,official_only,True,False,False,False,False,False
091090,matched_official_and_panel,True,True,True,True,True,False
091120,official_only,True,False,False,False,False,False
091340,official_only,True,False,False,False,False,False
091440,official_only,True,False,False,False,False,False
091580,official_only,True,False,False,False,False,False
091590,official_only,True,False,False,False,False,False
091690,official_only,True,False,False,False,False,False
091700,official_only,True,False,False,False,False,False
091810,matched_official_and_panel,True,True,False,True,True,True
091970,official_only,True,False,False,False,False,False
091990,official_only,True,False,False,False,False,False
092040,official_only,True,False,False,False,False,False
092070,official_only,True,False,False,False,False,False
092130,official_only,True,False,False,False,False,False
092190,official_only,True,False,False,False,False,False
092200,matched_official_and_panel,True,True,True,True,True,True
092220,matched_official_and_panel,True,True,True,True,True,True
092230,matched_official_and_panel,True,True,False,True,True,False
092300,official_only,True,False,False,False,False,False
092440,matched_official_and_panel,True,True,True,True,True,False
092460,official_only,True,False,False,False,False,False
092600,official_only,True,False,False,False,False,False
092630,official_only,True,False,False,False,False,False
092730,official_only,True,False,False,False,False,False
092780,matched_official_and_panel,True,True,False,True,True,True
092790,matched_official_and_panel,True,True,False,True,True,True
092870,official_only,True,False,False,False,False,False
093050,matched_official_and_panel,True,True,True,True,True,False
093190,official_only,True,False,False,False,False,False
093230,matched_official_and_panel,True,True,True,True,True,False
093240,matched_official_and_panel,True,True,True,True,True,True
093320,official_only,True,False,False,False,False,False
093370,matched_official_and_panel,True,True,True,True,True,True
093380,official_only,True,False,False,False,False,False
093400,official_only,True,False,False,False,False,False
093410,official_only,True,False,False,False,False,False
093520,official_only,True,False,False,False,False,False
093640,official_only,True,False,False,False,False,False
093820,official_only,True,False,False,False,False,False
093920,official_only,True,False,False,False,False,False
094170,official_only,True,False,False,False,False,False
094190,official_only,True,False,False,False,False,False
094280,matched_official_and_panel,True,True,True,True,True,True
094360,official_only,True,False,False,False,False,False
094480,official_only,True,False,False,False,False,False
094520,official_only,True,False,False,False,False,False
094700,official_only,True,False,False,False,False,False
094800,official_only,True,False,False,False,False,False
094820,official_only,True,False,False,False,False,False
094840,official_only,True,False,False,False,False,False
094850,official_only,True,False,False,False,False,False
094860,official_only,True,False,False,False,False,False
094940,official_only,True,False,False,False,False,False
094950,official_only,True,False,False,False,False,False
094970,official_only,True,False,False,False,False,False
095190,official_only,True,False,False,False,False,False
095270,official_only,True,False,False,False,False,False
095300,official_only,True,False,False,False,False,False
095340,official_only,True,False,False,False,False,False
095500,official_only,True,False,False,False,False,False
095570,matched_official_and_panel,True,True,True,True,True,False
095610,official_only,True,False,False,False,False,False
095660,official_only,True,False,False,False,False,False
095700,official_only,True,False,False,False,False,False
095720,matched_official_and_panel,True,True,True,True,True,True
095910,official_only,True,False,False,False,False,False
096040,official_only,True,False,False,False,False,False
096240,official_only,True,False,False,False,False,False
096250,official_only,True,False,False,False,False,False
096300,matched_official_and_panel,True,True,True,True,True,False
096350,official_only,True,False,False,False,False,False
096530,official_only,True,False,False,False,False,False
096610,official_only,True,False,False,False,False,False
096630,official_only,True,False,False,False,False,False
096640,official_only,True,False,False,False,False,False
096690,official_only,True,False,False,False,False,False
096760,matched_official_and_panel,True,True,True,True,True,False
096770,matched_official_and_panel,True,True,True,True,True,True
096775,official_only,True,False,False,False,False,False
096870,official_only,True,False,False,False,False,False
097230,matched_official_and_panel,True,True,True,True,True,True
097520,matched_official_and_panel,True,True,False,True,True,False
097780,official_only,True,False,False,False,False,False
097800,official_only,True,False,False,False,False,False
097870,official_only,True,False,False,False,False,False
097950,matched_official_and_panel,True,True,True,True,True,True
097955,official_only,True,False,False,False,False,False
097959,official_only,True,False,False,False,False,False
098070,official_only,True,False,False,False,False,False
098120,official_only,True,False,False,False,False,False
098150,official_only,True,False,False,False,False,False
098400,official_only,True,False,False,False,False,False
098460,official_only,True,False,False,False,False,False
098660,official_only,True,False,False,False,False,False
099190,official_only,True,False,False,False,False,False
099210,official_only,True,False,False,False,False,False
099220,official_only,True,False,False,False,False,False
099320,official_only,True,False,False,False,False,False
099340,matched_official_and_panel,True,True,False,True,True,False
099350,matched_official_and_panel,True,True,False,True,True,False
099390,official_only,True,False,False,False,False,False
099410,official_only,True,False,False,False,False,False
099430,official_only,True,False,False,False,False,False
099440,official_only,True,False,False,False,False,False
099520,official_only,True,False,False,False,False,False
099660,official_only,True,False,False,False,False,False
099750,official_only,True,False,False,False,False,False
099830,official_only,True,False,False,False,False,False
100030,official_only,True,False,False,False,False,False
100090,matched_official_and_panel,True,True,False,True,True,True
100120,official_only,True,False,False,False,False,False
100130,official_only,True,False,False,False,False,False
100220,matched_official_and_panel,True,True,True,True,True,True
100250,matched_official_and_panel,True,True,True,True,True,False
100590,official_only,True,False,False,False,False,False
100660,official_only,True,False,False,False,False,False
100700,official_only,True,False,False,False,False,False
100790,official_only,True,False,False,False,False,False
100840,matched_official_and_panel,True,True,True,True,True,True
101000,official_only,True,False,False,False,False,False
101060,matched_official_and_panel,True,True,True,True,True,False
101140,matched_official_and_panel,True,True,True,True,True,True
101160,official_only,True,False,False,False,False,False
101170,official_only,True,False,False,False,False,False
101240,official_only,True,False,False,False,False,False
101330,official_only,True,False,False,False,False,False
101360,official_only,True,False,False,False,False,False
101380,official_only,True,False,False,False,False,False
101390,official_only,True,False,False,False,False,False
101400,official_only,True,False,False,False,False,False
101490,official_only,True,False,False,False,False,False
101530,matched_official_and_panel,True,True,True,True,True,True
101670,official_only,True,False,False,False,False,False
101680,official_only,True,False,False,False,False,False
101730,official_only,True,False,False,False,False,False
101790,official_only,True,False,False,False,False,False
101930,official_only,True,False,False,False,False,False
101970,official_only,True,False,False,False,False,False
101990,official_only,True,False,False,False,False,False
102000,official_only,True,False,False,False,False,False
102120,official_only,True,False,False,False,False,False
102210,official_only,True,False,False,False,False,False
102260,matched_official_and_panel,True,True,True,True,True,False
102280,matched_official_and_panel,True,True,True,True,True,False
102370,official_only,True,False,False,False,False,False
102460,matched_official_and_panel,True,True,True,True,True,True
102710,official_only,True,False,False,False,False,False
102940,official_only,True,False,False,False,False,False
103130,matched_official_and_panel,True,True,True,True,True,False
103140,matched_official_and_panel,True,True,True,True,True,True
103150,matched_official_and_panel,True,True,True,False,False,False
103155,official_only,True,False,False,False,False,False
103230,official_only,True,False,False,False,False,False
103590,matched_official_and_panel,True,True,True,True,True,True
103840,official_only,True,False,False,False,False,False
104040,official_only,True,False,False,False,False,False
104110,matched_official_and_panel,True,True,True,False,False,False
104120,matched_official_and_panel,True,True,True,False,False,False
104200,official_only,True,False,False,False,False,False
104460,official_only,True,False,False,False,False,False
104480,official_only,True,False,False,False,False,False
104540,official_only,True,False,False,False,False,False
104620,official_only,True,False,False,False,False,False
104700,matched_official_and_panel,True,True,True,True,True,False
104830,official_only,True,False,False,False,False,False
105070,official_only,True,False,False,False,False,False
105330,official_only,True,False,False,False,False,False
105380,official_only,True,False,False,False,False,False
105550,official_only,True,False,False,False,False,False
105560,matched_official_and_panel,True,True,True,True,True,True
105630,matched_official_and_panel,True,True,True,True,True,False
105740,official_only,True,False,False,False,False,False
105760,official_only,True,False,False,False,False,False
105840,matched_official_and_panel,True,True,True,True,True,True
106080,official_only,True,False,False,False,False,False
106190,official_only,True,False,False,False,False,False
106240,official_only,True,False,False,False,False,False
106520,official_only,True,False,False,False,False,False
107590,matched_official_and_panel,True,True,False,True,False,False
107600,official_only,True,False,False,False,False,False
107640,official_only,True,False,False,False,False,False
108070,matched_official_and_panel,True,True,True,False,False,False
108230,official_only,True,False,False,False,False,False
108320,matched_official_and_panel,True,True,False,True,True,False
108380,official_only,True,False,False,False,False,False
108490,official_only,True,False,False,False,False,False
108670,matched_official_and_panel,True,True,True,True,True,False
108675,official_only,True,False,False,False,False,False
108790,official_only,True,False,False,False,False,False
108860,official_only,True,False,False,False,False,False
108890,official_only,True,False,False,False,False,False
109070,matched_official_and_panel,True,True,True,True,True,True
109080,official_only,True,False,False,False,False,False
109610,official_only,True,False,False,False,False,False
109670,official_only,True,False,False,False,False,False
109740,official_only,True,False,False,False,False,False
109820,official_only,True,False,False,False,False,False
109860,official_only,True,False,False,False,False,False
109960,official_only,True,False,False,False,False,False
110020,official_only,True,False,False,False,False,False
110310,official_only,True,False,False,False,False,False
110500,official_only,True,False,False,False,False,False
110570,matched_official_and_panel,True,True,True,True,False,False
110790,official_only,True,False,False,False,False,False
110990,official_only,True,False,False,False,False,False
111110,matched_official_and_panel,True,True,False,True,True,False
111380,matched_official_and_panel,True,True,False,True,True,False
111610,official_only,True,False,False,False,False,False
111710,official_only,True,False,False,False,False,False
111770,matched_official_and_panel,True,True,True,True,True,True
111820,official_only,True,False,False,False,False,False
111870,official_only,True,False,False,False,False,False
112040,official_only,True,False,False,False,False,False
112240,official_only,True,False,False,False,False,False
112290,official_only,True,False,False,False,False,False
112610,matched_official_and_panel,True,True,True,True,True,True
113810,official_only,True,False,False,False,False,False
114090,matched_official_and_panel,True,True,True,True,True,False
114120,official_only,True,False,False,False,False,False
114130,official_only,True,False,False,False,False,False
114140,official_only,True,False,False,False,False,False
114190,official_only,True,False,False,False,False,False
114410,matched_official_and_panel,True,True,True,False,False,False
114450,official_only,True,False,False,False,False,False
114570,official_only,True,False,False,False,False,False
114630,official_only,True,False,False,False,False,False
114810,official_only,True,False,False,False,False,False
114840,official_only,True,False,False,False,False,False
115160,official_only,True,False,False,False,False,False
115180,official_only,True,False,False,False,False,False
115310,official_only,True,False,False,False,False,False
115390,matched_official_and_panel,True,True,True,True,True,False
115440,official_only,True,False,False,False,False,False
115450,official_only,True,False,False,False,False,False
115480,official_only,True,False,False,False,False,False
115500,official_only,True,False,False,False,False,False
115530,official_only,True,False,False,False,False,False
115570,official_only,True,False,False,False,False,False
115610,official_only,True,False,False,False,False,False
115960,official_only,True,False,False,False,False,False
117580,matched_official_and_panel,True,True,True,True,True,True
117670,official_only,True,False,False,False,False,False
117730,official_only,True,False,False,False,False,False
117930,matched_official_and_panel,True,True,True,True,False,False
118000,matched_official_and_panel,True,True,True,True,True,True
118990,official_only,True,False,False,False,False,False
119250,official_only,True,False,False,False,False,False
119500,official_only,True,False,False,False,False,False
119610,official_only,True,False,False,False,False,False
119650,matched_official_and_panel,True,True,True,True,True,False
119830,official_only,True,False,False,False,False,False
119850,official_only,True,False,False,False,False,False
119860,official_only,True,False,False,False,False,False
120030,matched_official_and_panel,True,True,True,True,True,True
120110,matched_official_and_panel,True,True,True,True,True,True
120115,official_only,True,False,False,False,False,False
120240,official_only,True,False,False,False,False,False
121440,official_only,True,False,False,False,False,False
121550,official_only,True,False,False,False,False,False
121600,official_only,True,False,False,False,False,False
121800,official_only,True,False,False,False,False,False
121850,official_only,True,False,False,False,False,False
121890,official_only,True,False,False,False,False,False
121910,official_only,True,False,False,False,False,False
121950,official_only,True,False,False,False,False,False
122290,official_only,True,False,False,False,False,False
122310,official_only,True,False,False,False,False,False
122350,official_only,True,False,False,False,False,False
122450,official_only,True,False,False,False,False,False
122640,official_only,True,False,False,False,False,False
122690,official_only,True,False,False,False,False,False
122750,official_only,True,False,False,False,False,False
122800,official_only,True,False,False,False,False,False
122870,official_only,True,False,False,False,False,False
122900,matched_official_and_panel,True,True,True,True,True,False
122990,official_only,True,False,False,False,False,False
123010,official_only,True,False,False,False,False,False
123040,official_only,True,False,False,False,False,False
123100,official_only,True,False,False,False,False,False
123160,official_only,True,False,False,False,False,False
123260,official_only,True,False,False,False,False,False
123290,official_only,True,False,False,False,False,False
123300,official_only,True,False,False,False,False,False
123330,official_only,True,False,False,False,False,False
123410,official_only,True,False,False,False,False,False
123420,official_only,True,False,False,False,False,False
123550,official_only,True,False,False,False,False,False
123570,official_only,True,False,False,False,False,False
123690,matched_official_and_panel,True,True,True,True,True,True
123700,matched_official_and_panel,True,True,False,True,True,False
123750,official_only,True,False,False,False,False,False
123840,official_only,True,False,False,False,False,False
123860,official_only,True,False,False,False,False,False
123890,matched_official_and_panel,True,True,True,True,True,False
123910,official_only,True,False,False,False,False,False
124050,official_only,True,False,False,False,False,False
124500,official_only,True,False,False,False,False,False
124560,official_only,True,False,False,False,False,False
125020,official_only,True,False,False,False,False,False
125210,official_only,True,False,False,False,False,False
125490,official_only,True,False,False,False,False,False
126340,official_only,True,False,False,False,False,False
126560,matched_official_and_panel,True,True,True,True,True,True
126600,official_only,True,False,False,False,False,False
126640,official_only,True,False,False,False,False,False
126680,official_only,True,False,False,False,False,False
126700,official_only,True,False,False,False,False,False
126720,matched_official_and_panel,True,True,False,True,True,True
126730,official_only,True,False,False,False,False,False
126870,official_only,True,False,False,False,False,False
126880,official_only,True,False,False,False,False,False
127120,official_only,True,False,False,False,False,False
127160,official_only,True,False,False,False,False,False
127710,official_only,True,False,False,False,False,False
127980,official_only,True,False,False,False,False,False
128540,official_only,True,False,False,False,False,False
128660,official_only,True,False,False,False,False,False
128820,matched_official_and_panel,True,True,True,True,True,True
128910,official_only,True,False,False,False,False,False
128940,matched_official_and_panel,True,True,True,True,True,True
129260,matched_official_and_panel,True,True,True,True,True,True
129890,official_only,True,False,False,False,False,False
129920,official_only,True,False,False,False,False,False
130500,official_only,True,False,False,False,False,False
130580,official_only,True,False,False,False,False,False
130660,matched_official_and_panel,True,True,True,True,True,True
130740,official_only,True,False,False,False,False,False
130960,official_only,True,False,False,False,False,False
131030,official_only,True,False,False,False,False,False
131090,official_only,True,False,False,False,False,False
131100,official_only,True,False,False,False,False,False
131180,official_only,True,False,False,False,False,False
131220,official_only,True,False,False,False,False,False
131290,official_only,True,False,False,False,False,False
131370,official_only,True,False,False,False,False,False
131390,official_only,True,False,False,False,False,False
131400,official_only,True,False,False,False,False,False
131760,official_only,True,False,False,False,False,False
131970,official_only,True,False,False,False,False,False
133750,official_only,True,False,False,False,False,False
133820,matched_official_and_panel,True,True,True,True,True,True
134000,official_only,True,False,False,False,False,False
134060,official_only,True,False,False,False,False,False
134380,matched_official_and_panel,True,True,False,True,False,False
134580,official_only,True,False,False,False,False,False
134780,official_only,True,False,False,False,False,False
134790,matched_official_and_panel,True,True,True,True,True,False
136150,official_only,True,False,False,False,False,False
136410,official_only,True,False,False,False,False,False
136480,official_only,True,False,False,False,False,False
136490,matched_official_and_panel,True,True,True,True,True,True
136510,official_only,True,False,False,False,False,False
136540,official_only,True,False,False,False,False,False
137080,official_only,True,False,False,False,False,False
137310,matched_official_and_panel,True,True,False,True,True,True
137400,official_only,True,False,False,False,False,False
137940,official_only,True,False,False,False,False,False
137950,official_only,True,False,False,False,False,False
138040,official_only,True,False,False,False,False,False
138070,official_only,True,False,False,False,False,False
138080,official_only,True,False,False,False,False,False
138250,matched_official_and_panel,True,True,True,True,True,False
138360,official_only,True,False,False,False,False,False
138440,official_only,True,False,False,False,False,False
138490,matched_official_and_panel,True,True,True,True,True,True
138580,official_only,True,False,False,False,False,False
138610,official_only,True,False,False,False,False,False
138690,official_only,True,False,False,False,False,False
138930,matched_official_and_panel,True,True,True,False,False,False
139050,official_only,True,False,False,False,False,False
139130,matched_official_and_panel,True,True,True,True,True,True
139200,official_only,True,False,False,False,False,False
139480,matched_official_and_panel,True,True,True,True,True,True
139670,official_only,True,False,False,False,False,False
139990,matched_official_and_panel,True,True,False,True,True,False
140070,official_only,True,False,False,False,False,False
140410,official_only,True,False,False,False,False,False
140430,official_only,True,False,False,False,False,False
140520,official_only,True,False,False,False,False,False
140670,official_only,True,False,False,False,False,False
140860,official_only,True,False,False,False,False,False
140890,official_only,True,False,False,False,False,False
140910,official_only,True,False,False,False,False,False
141000,official_only,True,False,False,False,False,False
141020,official_only,True,False,False,False,False,False
141070,official_only,True,False,False,False,False,False
141080,official_only,True,False,False,False,False,False
142210,official_only,True,False,False,False,False,False
142280,official_only,True,False,False,False,False,False
142760,official_only,True,False,False,False,False,False
143160,official_only,True,False,False,False,False,False
143210,matched_official_and_panel,True,True,True,True,True,False
143240,official_only,True,False,False,False,False,False
143540,official_only,True,False,False,False,False,False
144510,official_only,True,False,False,False,False,False
144620,matched_official_and_panel,True,True,True,True,True,False
144960,official_only,True,False,False,False,False,False
145020,official_only,True,False,False,False,False,False
145170,official_only,True,False,False,False,False,False
145210,matched_official_and_panel,True,True,True,True,True,False
145270,official_only,True,False,False,False,False,False
145720,matched_official_and_panel,True,True,False,True,True,True
145990,matched_official_and_panel,True,True,True,True,True,False
145995,official_only,True,False,False,False,False,False
146060,official_only,True,False,False,False,False,False
146320,official_only,True,False,False,False,False,False
147760,official_only,True,False,False,False,False,False
147830,official_only,True,False,False,False,False,False
148140,official_only,True,False,False,False,False,False
148150,official_only,True,False,False,False,False,False
148250,official_only,True,False,False,False,False,False
148780,official_only,True,False,False,False,False,False
148930,official_only,True,False,False,False,False,False
149130,official_only,True,False,False,False,False,False
149940,official_only,True,False,False,False,False,False
149950,official_only,True,False,False,False,False,False
149980,official_only,True,False,False,False,False,False
150840,official_only,True,False,False,False,False,False
150900,official_only,True,False,False,False,False,False
151860,official_only,True,False,False,False,False,False
151910,official_only,True,False,False,False,False,False
152330,matched_official_and_panel,True,True,True,True,True,False
152550,matched_official_and_panel,True,True,False,True,True,True
153360,matched_official_and_panel,True,True,False,True,False,False
153460,official_only,True,False,False,False,False,False
153490,official_only,True,False,False,False,False,False
153710,official_only,True,False,False,False,False,False
154030,official_only,True,False,False,False,False,False
154040,official_only,True,False,False,False,False,False
155650,official_only,True,False,False,False,False,False
155660,matched_official_and_panel,True,True,True,True,True,False
155900,official_only,True,False,False,False,False,False
155960,official_only,True,False,False,False,False,False
156100,official_only,True,False,False,False,False,False
158310,official_only,True,False,False,False,False,False
158380,official_only,True,False,False,False,False,False
158430,official_only,True,False,False,False,False,False
159010,official_only,True,False,False,False,False,False
159580,official_only,True,False,False,False,False,False
159650,matched_official_and_panel,True,True,True,False,False,False
159910,official_only,True,False,False,False,False,False
160190,official_only,True,False,False,False,False,False
160550,official_only,True,False,False,False,False,False
160600,official_only,True,False,False,False,False,False
160980,official_only,True,False,False,False,False,False
161000,matched_official_and_panel,True,True,True,True,True,True
161390,matched_official_and_panel,True,True,True,True,True,True
161570,official_only,True,False,False,False,False,False
161580,official_only,True,False,False,False,False,False
161890,matched_official_and_panel,True,True,True,True,True,True
162300,official_only,True,False,False,False,False,False
163280,official_only,True,False,False,False,False,False
