ticker,markets,first_snapshot,last_snapshot,n_snapshots,permanent_id,permanent_id_source,corp_code_dart,corp_name_dart,name_krx,terminal_status,terminal_date,confidence_flag
023440,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2026-04-09,delisted_with_terminal
023450,KOSPI,2010-01-04,2026-05-04,197,DART_00115065,dart_corp_code,115065.0,동남합성,동남합성,suspended_last_known,2019-05-13,delisted_with_terminal
023460,KOSDAQ,2010-01-04,2025-07-01,187,,,,,,delisted,2025-07-01,delisted_with_terminal
023530,KOSPI,2010-01-04,2026-05-04,197,DART_00120526,dart_corp_code,120526.0,롯데쇼핑,롯데쇼핑,,,still_listed
023590,KOSPI,2010-01-04,2026-05-04,197,DART_00176914,dart_corp_code,176914.0,다우기술,다우기술,,,still_listed
023600,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
023670,KOSDAQ,2010-01-04,2010-06-01,6,,,,,,,,disappeared_no_terminal
023760,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
023770,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2020-05-06,delisted_with_terminal
023790,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2024-02-13,delisted_with_terminal
023800,KOSPI,2010-01-04,2026-05-04,197,DART_00103510,dart_corp_code,103510.0,인지컨트롤스,인지컨트롤스,,,still_listed
023810,KOSPI,2010-01-04,2026-05-04,197,DART_00180795,dart_corp_code,180795.0,인팩,인팩,,,still_listed
023890,KOSDAQ,2010-01-04,2021-04-01,136,,,,,,suspended_last_known,2021-03-25,delisted_with_terminal
023900,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
023910,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
023960,KOSPI,2010-01-04,2026-05-04,197,DART_00121969,dart_corp_code,121969.0,에쓰씨엔지니어링,에쓰씨엔지니어링,suspended_last_known,2018-03-12,delisted_with_terminal
024060,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024070,KOSPI,2010-01-04,2026-05-04,197,DART_00142865,dart_corp_code,142865.0,WISCOM,WISCOM,,,still_listed
024090,KOSPI,2010-01-04,2026-05-04,197,DART_00177199,dart_corp_code,177199.0,디씨엠,디씨엠,,,still_listed
024100,KOSPI,2010-01-04,2011-10-04,22,,,,,,,,disappeared_no_terminal
024110,KOSPI,2010-01-04,2026-05-04,197,DART_00149646,dart_corp_code,149646.0,기업은행,기업은행,,,still_listed
024120,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024660,KOSDAQ,2010-01-04,2018-07-02,103,,,,,,suspended_last_known,2018-06-25,delisted_with_terminal
024720,KOSPI,2010-01-04,2026-05-04,197,DART_00203290,dart_corp_code,203290.0,콜마홀딩스,콜마홀딩스,suspended_last_known,2023-10-05,delisted_with_terminal
024740,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024800,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2024-08-28,delisted_with_terminal
024810,KOSDAQ,2010-01-04,2025-09-01,189,,,,,,delisted,2025-08-28,delisted_with_terminal
024830,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2022-12-19,still_listed
024840,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024850,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
024870,KOSPI,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
024880,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024890,KOSPI,2010-01-04,2026-05-04,197,DART_00112022,dart_corp_code,112022.0,대원화성,대원화성,,,still_listed
024900,KOSPI,2010-01-04,2026-05-04,197,DART_00114154,dart_corp_code,114154.0,디와이덕양,디와이덕양,,,still_listed
024910,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2018-06-26,delisted_with_terminal
024940,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
024950,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
025000,KOSPI,2010-01-04,2026-05-04,197,DART_00191472,dart_corp_code,191472.0,KPX케미칼,KPX케미칼,suspended_last_known,2025-08-28,delisted_with_terminal
025270,KOSDAQ,2010-01-04,2016-08-01,80,,,,,,,,disappeared_no_terminal
025320,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
025340,KOSDAQ,2010-01-04,2011-12-01,24,,,,,,,,disappeared_no_terminal
025440,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
025530,KOSPI,2010-01-04,2026-05-04,197,DART_00181943,dart_corp_code,181943.0,에스제이엠홀딩스,SJM홀딩스,,,still_listed
025540,KOSPI,2010-01-04,2026-05-04,197,DART_00157070,dart_corp_code,157070.0,한국단자공업,한국단자,,,still_listed
025550,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
025560,KOSPI,2010-01-04,2026-05-04,197,DART_00197759,dart_corp_code,197759.0,미래산업,미래산업,suspended_last_known,2025-04-16,delisted_with_terminal
025610,KOSPI,2010-01-04,2012-07-02,31,,,,,,,,disappeared_no_terminal
025620,KOSPI,2010-01-04,2026-05-04,197,DART_00136776,dart_corp_code,136776.0,차AI헬스케어,차AI헬스케어,suspended_last_known,2022-09-27,delisted_with_terminal
025750,KOSPI,2010-01-04,2026-05-04,197,DART_00203582,dart_corp_code,203582.0,한솔홈데코,한솔홈데코,,,still_listed
025770,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
025820,KOSPI,2010-01-04,2026-05-04,197,DART_00145464,dart_corp_code,145464.0,이구산업,이구산업,,,still_listed
025850,KOSPI,2010-01-04,2016-03-02,75,,,,,,,,disappeared_no_terminal
025860,KOSPI,2010-01-04,2026-05-04,197,DART_00107987,dart_corp_code,107987.0,남해화학,남해화학,,,still_listed
025870,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
025880,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
025890,KOSPI,2010-01-04,2026-05-04,197,DART_00159564,dart_corp_code,159564.0,한국주강,한국주강,,,still_listed
025900,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
025920,KOSDAQ,2010-01-04,2013-07-01,43,,,,,,,,disappeared_no_terminal
025950,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-12-03,delisted_with_terminal
025970,KOSDAQ,2010-01-04,2011-12-01,24,,,,,,,,disappeared_no_terminal
025980,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2024-04-22,delisted_with_terminal
026040,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
026150,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
026180,KOSDAQ,2010-01-04,2019-07-01,115,,,,,,suspended_last_known,2019-06-24,delisted_with_terminal
026220,KOSDAQ,2010-01-04,2011-11-01,23,,,,,,,,disappeared_no_terminal
026250,KOSDAQ,2010-01-04,2013-04-01,40,,,,,,,,disappeared_no_terminal
026260,KOSDAQ,2010-01-04,2018-10-01,106,,,,,,delisted,2018-10-08,delisted_with_terminal
026540,KOSDAQ,2010-01-04,2011-10-04,22,,,,,,,,disappeared_no_terminal
026870,KOSPI,2010-01-04,2012-11-01,35,,,,,,,,disappeared_no_terminal
026890,KOSPI,2010-01-04,2026-05-04,197,DART_00117498,dart_corp_code,117498.0,스틱인베스트먼트,스틱인베스트먼트,,,still_listed
026910,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
026940,KOSPI,2010-01-04,2026-05-04,197,DART_00123781,dart_corp_code,123781.0,부국철강,부국철강,,,still_listed
026960,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00144395,dart_corp_code,144395.0,동서,동서,,,still_listed
027040,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2025-05-12,still_listed
027050,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
027360,KOSDAQ,2018-12-03,2026-05-04,90,,,,,,,,still_listed
027390,KOSPI,2010-01-04,2020-04-01,124,KRX_TICKER_027390,krx_ticker_fallback,,,한화갤러리아타임월드,delisted,2020-04-09,delisted_with_terminal
027410,KOSPI,2014-06-02,2026-05-04,144,DART_00219097,dart_corp_code,219097.0,BGF,BGF,active,,still_listed
027580,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2021-10-05,delisted_with_terminal
027710,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-09-11,delisted_with_terminal
027740,KOSPI,2010-01-04,2026-05-04,197,DART_00204208,dart_corp_code,204208.0,마니커,마니커,suspended_last_known,2021-08-25,delisted_with_terminal
027830,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
027840,KOSPI,2010-01-04,2010-07-01,7,,,,,,,,disappeared_no_terminal
027970,KOSPI,2010-01-04,2026-05-04,197,DART_00133706,dart_corp_code,133706.0,한국제지,한국제지,active,,still_listed
028040,KOSDAQ,2010-01-04,2021-04-01,136,,,,,,delisted,2021-04-01,delisted_with_terminal
028050,KOSPI,2010-01-04,2026-05-04,197,DART_00126308,dart_corp_code,126308.0,삼성E&A,삼성E&A,,,still_listed
028080,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
028090,KOSDAQ,2010-01-04,2013-05-02,41,,,,,,,,disappeared_no_terminal
028100,KOSPI,2010-01-04,2026-05-04,197,DART_00178754,dart_corp_code,178754.0,동아지질,동아지질,suspended_last_known,2018-05-23,delisted_with_terminal
028150,KOSDAQ,2010-01-04,2021-07-01,139,,,,,,suspended_last_known,2021-06-24,delisted_with_terminal
028260,KOSPI,2015-01-02,2026-05-04,137,DART_00149655,dart_corp_code,149655.0,삼성물산,삼성물산,,,still_listed
02826K,KOSPI,2015-10-01,2026-05-04,128,,,,,,,,still_listed
028300,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2023-11-21,delisted_with_terminal
028305,KOSDAQ,2010-01-04,2014-01-02,49,,,,,,,,disappeared_no_terminal
028670,KOSPI,2010-01-04,2026-05-04,197,DART_00122737,dart_corp_code,122737.0,팬오션,팬오션,,,still_listed
029460,KOSPI,2010-01-04,2026-05-04,197,DART_00209780,dart_corp_code,209780.0,케이씨,케이씨,suspended_last_known,2026-03-24,delisted_with_terminal
029480,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2023-03-21,still_listed
029530,KOSPI,2010-01-04,2026-05-04,197,DART_00135795,dart_corp_code,135795.0,신도리코,신도리코,,,still_listed
029780,KOSPI,2010-01-04,2026-05-04,197,DART_00126292,dart_corp_code,126292.0,삼성카드,삼성카드,,,still_listed
029960,KOSDAQ,2010-01-04,2025-06-02,186,,,,,,suspended_last_known,2025-05-23,delisted_with_terminal
030000,KOSPI,2010-01-04,2026-05-04,197,DART_00148276,dart_corp_code,148276.0,제일기획,제일기획,,,still_listed
030030,KOSDAQ,2010-01-04,2011-04-01,16,,,,,,,,disappeared_no_terminal
030190,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00158325,dart_corp_code,158325.0,NICE평가정보,NICE평가정보,delisted,2023-08-01,delisted_with_terminal
030200,KOSPI,2010-01-04,2026-05-04,197,DART_00190321,dart_corp_code,190321.0,케이티,KT,,,still_listed
030210,KOSPI,2010-01-04,2026-05-04,197,DART_00156859,dart_corp_code,156859.0,다올투자증권,다올투자증권,,,still_listed
030270,KOSDAQ,2010-01-04,2020-05-04,125,,,,,,active_recovered,2020-05-08,other
030350,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2026-03-16,delisted_with_terminal
030390,KOSDAQ,2010-01-04,2010-05-03,5,,,,,,,,disappeared_no_terminal
030420,KOSDAQ,2010-01-04,2011-05-02,17,,,,,,,,disappeared_no_terminal
030520,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
030530,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
030610,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
030720,KOSPI,2010-01-04,2026-05-04,197,DART_00118044,dart_corp_code,118044.0,동원수산,동원수산,,,still_listed
030790,"KOSDAQ,KOSPI",2010-01-04,2024-05-02,173,KRX_TICKER_030790,krx_ticker_fallback,,,비케이탑스,delisted,2024-04-24,delisted_with_terminal
030960,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
031210,KOSPI,2025-04-01,2026-05-04,14,DART_00112998,dart_corp_code,112998.0,서울보증보험,서울보증보험,,,still_listed
031310,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
031330,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
031390,KOSDAQ,2010-01-04,2021-11-01,143,,,,,,suspended_last_known,2021-10-25,delisted_with_terminal
031430,KOSPI,2011-08-01,2026-05-04,178,DART_00234412,dart_corp_code,234412.0,신세계인터내셔날,신세계인터내셔날,suspended_last_known,2025-10-28,delisted_with_terminal
031440,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00274933,dart_corp_code,274933.0,신세계푸드,신세계푸드,suspended_last_known,2026-03-10,delisted_with_terminal
031510,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
031820,KOSPI,2010-01-04,2026-05-04,197,DART_00186559,dart_corp_code,186559.0,아이티센씨티에스,아이티센씨티에스,,,still_listed
031860,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2026-04-20,delisted_with_terminal
031920,KOSDAQ,2010-01-04,2013-02-01,38,,,,,,,,disappeared_no_terminal
031950,KOSDAQ,2010-01-04,2011-06-01,18,,,,,,,,disappeared_no_terminal
031960,KOSDAQ,2010-01-04,2010-02-01,2,,,,,,,,disappeared_no_terminal
031980,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-09-05,delisted_with_terminal
031990,KOSDAQ,2010-01-04,2011-04-01,16,,,,,,,,disappeared_no_terminal
032030,KOSDAQ,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
032040,KOSDAQ,2010-01-04,2018-10-01,106,,,,,,delisted,2018-10-08,delisted_with_terminal
032080,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032190,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032280,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032290,KOSDAQ,2010-01-04,2011-04-01,16,,,,,,,,disappeared_no_terminal
032300,KOSDAQ,2020-09-01,2026-05-04,69,,,,,,,,still_listed
032350,KOSPI,2010-01-04,2026-05-04,197,DART_00231372,dart_corp_code,231372.0,롯데관광개발,롯데관광개발,,,still_listed
032380,KOSDAQ,2010-01-04,2011-03-02,15,,,,,,,,disappeared_no_terminal
032420,KOSDAQ,2010-01-04,2015-01-02,61,,,,,,,,disappeared_no_terminal
032500,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-04-23,delisted_with_terminal
032540,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2026-03-04,delisted_with_terminal
032560,KOSPI,2010-01-04,2026-05-04,197,DART_00218575,dart_corp_code,218575.0,황금에스티,황금에스티,suspended_last_known,2021-02-26,delisted_with_terminal
032580,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032620,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
032640,KOSPI,2010-01-04,2026-05-04,197,DART_00231363,dart_corp_code,231363.0,LG유플러스,LG유플러스,,,still_listed
032680,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2026-04-28,delisted_with_terminal
032685,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032750,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2021-12-08,delisted_with_terminal
032790,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2022-10-25,still_listed
032800,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2026-04-29,still_listed
032820,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-05-30,delisted_with_terminal
032830,KOSPI,2010-06-01,2026-05-04,192,DART_00126256,dart_corp_code,126256.0,삼성생명,삼성생명,,,still_listed
032850,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032860,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2024-10-21,still_listed
032930,KOSDAQ,2010-01-04,2012-01-02,25,,,,,,,,disappeared_no_terminal
032940,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
032960,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-02-27,delisted_with_terminal
032980,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2026-04-07,delisted_with_terminal
033030,KOSDAQ,2010-01-04,2010-09-01,9,,,,,,,,disappeared_no_terminal
033050,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
033100,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2023-02-20,delisted_with_terminal
033110,KOSDAQ,2010-01-04,2021-10-01,142,,,,,,delisted,2021-09-24,delisted_with_terminal
033130,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
033160,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
033170,KOSDAQ,2010-12-01,2026-05-04,186,,,,,,,,still_listed
033180,KOSPI,2010-01-04,2026-01-02,193,KRX_TICKER_033180,krx_ticker_fallback,,,KH 필룩스,delisted,2025-12-30,delisted_with_terminal
033190,KOSDAQ,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
033200,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2018-03-23,delisted_with_terminal
033230,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2020-11-20,delisted_with_terminal
033240,KOSPI,2010-01-04,2026-05-04,197,DART_00146861,dart_corp_code,146861.0,자화전자,자화전자,suspended_last_known,2022-02-18,delisted_with_terminal
033250,KOSPI,2010-01-04,2026-05-04,197,DART_00125576,dart_corp_code,125576.0,체시스,체시스,,,still_listed
033260,KOSDAQ,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
033270,KOSPI,2010-01-04,2026-05-04,197,DART_00158963,dart_corp_code,158963.0,유나이티드,유나이티드제약,,,still_listed
033280,KOSDAQ,2010-01-04,2012-09-03,33,,,,,,,,disappeared_no_terminal
033290,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2026-03-09,delisted_with_terminal
033310,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
033320,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
033340,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2024-07-24,still_listed
033430,KOSDAQ,2010-01-04,2021-09-01,141,,,,,,delisted,2021-08-20,delisted_with_terminal
033500,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
033530,KOSPI,2010-01-04,2026-05-04,197,DART_00134510,dart_corp_code,134510.0,SJG세종,SJG세종,,,still_listed
033540,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
033550,KOSDAQ,2010-01-04,2013-05-02,41,,,,,,,,disappeared_no_terminal
033560,KOSDAQ,2011-02-01,2026-05-04,184,,,,,,suspended_last_known,2025-12-05,delisted_with_terminal
033600,KOSDAQ,2010-01-04,2021-08-02,140,,,,,,delisted,2021-07-29,delisted_with_terminal
033630,KOSDAQ,2010-01-04,2015-06-01,66,,,,,,,,disappeared_no_terminal
033640,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
033660,KOSPI,2010-01-04,2021-08-02,140,KRX_TICKER_033660,krx_ticker_fallback,,,우리금융캐피탈,,,disappeared_no_terminal
033780,KOSPI,2010-01-04,2026-05-04,197,DART_00244455,dart_corp_code,244455.0,케이티앤지,KT&G,suspended_last_known,2021-12-14,delisted_with_terminal
033790,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2023-03-29,still_listed
033830,KOSDAQ,2010-12-01,2026-05-04,186,,,,,,,,still_listed
033850,KOSDAQ,2010-01-04,2011-05-02,17,,,,,,,,disappeared_no_terminal
033855,KOSDAQ,2010-01-04,2011-05-02,17,,,,,,,,disappeared_no_terminal
033920,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00121543,dart_corp_code,121543.0,무학,무학,,,still_listed
034010,KOSDAQ,2010-01-04,2013-02-01,38,,,,,,,,disappeared_no_terminal
034020,KOSPI,2010-01-04,2026-05-04,197,DART_00159616,dart_corp_code,159616.0,두산에너빌리티,두산에너빌리티,delisted,2022-05-31,delisted_with_terminal
034120,KOSPI,2010-01-04,2026-05-04,197,DART_00130772,dart_corp_code,130772.0,SBS,SBS,,,still_listed
034220,KOSPI,2010-01-04,2026-05-04,197,DART_00105873,dart_corp_code,105873.0,LG디스플레이,LG디스플레이,,,still_listed
034230,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00171265,dart_corp_code,171265.0,파라다이스,파라다이스,delisted,2024-06-17,delisted_with_terminal
034300,KOSPI,2010-01-04,2025-02-03,182,KRX_TICKER_034300,krx_ticker_fallback,,,신세계건설,suspended_last_known,2024-11-14,delisted_with_terminal
034310,KOSPI,2010-01-04,2026-05-04,197,DART_00158316,dart_corp_code,158316.0,NICE,NICE,,,still_listed
034510,KOSDAQ,2010-01-04,2012-09-03,33,,,,,,,,disappeared_no_terminal
034590,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
034600,KOSDAQ,2010-01-04,2011-06-01,18,,,,,,,,disappeared_no_terminal
034660,KOSDAQ,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
034730,KOSPI,2010-01-04,2026-05-04,197,DART_00181712,dart_corp_code,181712.0,SK,SK,delisted,2023-07-31,delisted_with_terminal
03473K,KOSPI,2015-09-01,2026-05-04,129,,,,,,,,still_listed
034810,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2022-10-07,delisted_with_terminal
03481K,KOSDAQ,2022-01-03,2026-05-04,53,,,,,,,,still_listed
034830,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00233653,dart_corp_code,233653.0,한국토지신탁,한국토지신탁,,,still_listed
034940,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
034950,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
035000,KOSPI,2010-01-04,2026-05-04,197,DART_00140168,dart_corp_code,140168.0,HS애드,HS애드,,,still_listed
035080,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
035150,KOSPI,2010-01-04,2026-05-04,197,DART_00122551,dart_corp_code,122551.0,백산,백산,,,still_listed
035200,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
035210,KOSDAQ,2010-01-04,2012-10-02,34,,,,,,,,disappeared_no_terminal
035250,KOSPI,2010-01-04,2026-05-04,197,DART_00255619,dart_corp_code,255619.0,강원랜드,강원랜드,,,still_listed
035290,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active_recovered,2025-12-18,still_listed
035400,KOSDAQ,2010-01-04,2010-09-01,9,,,,,,,,disappeared_no_terminal
035405,KOSDAQ,2010-01-04,2010-09-01,9,,,,,,,,disappeared_no_terminal
035420,KOSPI,2010-01-04,2026-05-04,197,DART_00266961,dart_corp_code,266961.0,NAVER,NAVER,delisted,2020-12-28,delisted_with_terminal
035450,KOSDAQ,2010-01-04,2013-08-01,44,,,,,,,,disappeared_no_terminal
035460,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
035480,KOSDAQ,2010-01-04,2019-12-02,120,,,,,,delisted,2019-11-29,delisted_with_terminal
035510,KOSPI,2010-01-04,2026-05-04,197,DART_00219486,dart_corp_code,219486.0,신세계I&C,신세계 I&C,suspended_last_known,2024-09-26,delisted_with_terminal
035600,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
035610,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
035620,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
035710,KOSDAQ,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
035720,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00258801,dart_corp_code,258801.0,카카오,카카오,,,still_listed
035760,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2018-01-17,delisted_with_terminal
035810,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
035830,KOSDAQ,2010-01-04,2010-07-01,7,,,,,,,,disappeared_no_terminal
035890,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
035900,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036000,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2022-03-29,delisted_with_terminal
036010,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036030,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2020-11-30,delisted_with_terminal
036090,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2026-04-24,delisted_with_terminal
036120,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036170,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036180,KOSDAQ,2010-01-04,2026-03-03,195,,,,,,delisted,2026-03-04,delisted_with_terminal
036190,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036200,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036210,KOSDAQ,2010-01-04,2014-04-01,52,,,,,,,,disappeared_no_terminal
036220,KOSDAQ,2010-01-04,2026-05-04,103,,,,,,,,still_listed
036260,KOSDAQ,2010-01-04,2021-02-01,134,,,,,,delisted,2021-01-29,delisted_with_terminal
036420,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00203315,dart_corp_code,203315.0,콘텐트리중앙,콘텐트리중앙,delisted,2019-10-14,delisted_with_terminal
036460,KOSPI,2010-01-04,2026-05-04,197,DART_00261285,dart_corp_code,261285.0,한국가스공사,한국가스공사,,,still_listed
036480,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
036490,KOSDAQ,2010-01-04,2021-12-01,144,,,,,,suspended_last_known,2021-11-24,delisted_with_terminal
036500,KOSDAQ,2010-01-04,2017-05-02,89,,,,,,,,disappeared_no_terminal
036530,KOSPI,2010-01-04,2026-05-04,197,DART_00225159,dart_corp_code,225159.0,SNT홀딩스,SNT홀딩스,,,still_listed
036540,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2024-12-09,delisted_with_terminal
036550,KOSDAQ,2010-01-04,2011-08-01,20,,,,,,,,disappeared_no_terminal
036560,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
036570,KOSPI,2010-01-04,2026-05-04,197,DART_00261443,dart_corp_code,261443.0,NC,NC,,,still_listed
036580,KOSPI,2010-01-04,2026-05-04,197,DART_00260408,dart_corp_code,260408.0,팜스코,팜스코,,,still_listed
036585,KOSPI,2010-01-04,2013-06-03,42,,,,,,,,disappeared_no_terminal
036620,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,delisted,2021-03-19,delisted_with_terminal
036630,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
